X_paga1,X_paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,paga1,paga2,velocity_paga1,velocity_paga2
20966.446299842093,56508.72986413536,-12.875214,1.0345818,0.6872448,-1.4337798,0.40363333,0.70132005,0.6443726,-3.1132858,-1.311707,0.5199305,2.1162817,-1.0059726,2.180706,-0.447563,0.060809556,-0.7585233,0.81229275,-2.1843433,-0.14889935,0.08664199,0.005581245,0.46977907,-0.94477755,0.27641517,-0.98014235,0.26684472,-1.1799546,-0.33579427,0.09087359,-0.25860694,20966.446299842093,56508.72986413536,469.43199622822357,-58.075341340241316
54856.11785538927,-111237.88588272007,10.2411585,15.097794,2.8771644,2.5326428,4.128219,2.336482,-1.1601654,-0.302105,-1.80236,-0.5408237,-0.6413012,-1.4351226,-1.9603755,-0.8387311,-0.6232005,0.5371495,0.11705564,-2.1414707,0.21765715,-0.40519714,1.2237433,0.5661687,1.2125857,-1.697055,-1.4542762,0.34115502,0.49597108,0.9481531,-0.8500282,0.65524995,54856.11785538927,-111237.88588272007,14.69602120379664,50.6886818353671
-2591.2377546121907,34839.182572548176,0.48630348,1.8484392,-7.4755425,-0.22822283,5.285711,1.581258,-0.7153836,-2.150019,4.8341436,1.4318316,-0.19130577,2.5070758,-0.86820346,-1.1763787,0.45524815,0.1501883,-0.93778145,2.1926537,-2.1273549,-0.964341,0.21041086,-0.90338403,0.40633956,0.8837326,-0.56467754,-0.36177492,2.2510288,-0.0537901,-0.92967314,1.5199593,-2591.2377546121907,34839.182572548176,-53.28595751776116,-362.81365341727263
3716.981265834422,60869.19633680262,-12.5677805,0.56741095,0.8071195,-1.9110565,1.0787613,-1.4793154,-1.6592287,0.96957475,-0.90108085,0.42985567,2.2955458,-0.31417876,-0.035379957,0.28876346,-0.8858708,-0.31832063,0.81423163,1.1111339,0.7309129,-0.26065472,0.600308,0.30275744,-1.1953884,0.23117493,0.77356815,0.12892479,0.4597564,0.47288883,0.9837065,-0.120344795,3716.981265834422,60869.19633680262,47.197114434552155,36.709690494689504
50754.747620129245,41055.69935899397,-3.181726,-7.2628317,1.7677152,8.905637,5.7503815,-0.24959113,0.5675035,2.822358,0.5469647,-0.06462482,-3.4751875,0.76839477,-0.781501,0.9957716,0.19445804,-1.5332543,-0.3702926,0.8165717,0.37496364,2.1210961,-1.3646456,0.5927424,-0.12501575,1.006526,1.1429296,0.63315314,-0.4807002,-0.7738937,0.15059304,-0.73199,50754.747620129245,41055.69935899397,-221.5308380228277,-344.21692834755993
41602.85590654269,56390.92586802428,-8.971404,-0.2897005,0.8611598,3.6957533,-3.707121,0.62311614,2.8526573,0.56537795,-0.6200099,0.75589925,-4.847537,3.4852278,-3.6517487,-0.03750588,1.7711989,0.7733126,-0.5491386,-0.4280824,-1.4675795,1.196818,0.30557653,-1.470289,-0.7508589,0.743843,1.632303,-0.35231337,1.6293833,1.286906,1.0915246,-0.17642397,41602.85590654269,56390.92586802428,455.9854457872468,-9.021354956003837
-39363.417594650695,423.3188962252348,12.884353,-0.5635498,-0.14151415,0.22327597,0.013750609,2.699884,1.1692203,2.5588255,1.6610874,2.3156085,0.036973126,4.571696,-0.15425579,2.1493301,-1.884415,0.3285474,-3.1962168,1.3196311,2.014729,0.7998756,2.1676793,1.128186,-1.1345212,-0.83703697,-0.87836343,-0.7254423,1.44002,-2.8234587,1.0099536,1.4205247,-39363.417594650695,423.3188962252348,-231.4273056722512,-93.13925202251245
44915.8986911628,46498.46851657748,-6.609788,-4.631703,-1.3911245,4.4787536,5.0041227,4.110265,-0.6633313,-2.8635166,4.629429,1.4883223,-1.6868454,-0.9551258,3.0667346,-0.24032313,0.987795,1.8175279,0.18700716,-0.9399845,1.4859889,-0.58663726,0.04930962,-2.0456717,-2.341473,-1.6969095,1.4207867,-0.708195,-0.3706474,-1.6002729,-0.17432053,1.1580048,44915.8986911628,46498.46851657748,112.70624512328484,-207.5165198788554
43827.53946264638,54296.06962039923,-10.790031,-4.93795,5.895578,1.1475327,0.47208926,-1.0612136,2.0497332,0.1849552,-1.0312884,-3.0414126,-4.5452766,1.5618526,-2.1786315,1.3003244,1.8471568,1.4004923,-0.43519711,0.62353915,-0.712635,1.3221927,0.8400245,-1.3129332,-0.32148677,0.22040674,0.29113233,-0.9936562,0.3184547,-0.060066123,-0.4955909,0.38281682,43827.53946264638,54296.06962039923,463.07650079395864,-124.15441793975039
44808.03631242828,56636.04139952862,-4.3395357,-3.4578817,3.2198524,3.2286825,0.1635681,2.2491455,6.000414,-0.9695147,-0.98252535,-1.3951461,-2.8812177,0.41851857,-0.98028725,0.24163416,1.2728975,-1.5376025,0.5894249,-1.5386429,0.72131157,0.18489596,0.7869243,-1.9044076,0.47473162,-1.1116523,-0.38517335,0.62673897,1.0007042,-1.5932145,0.6793065,-0.17126298,44808.03631242828,56636.04139952862,633.5803794901418,-277.75550636837943
-39744.17370534018,7886.791598726615,10.577969,-1.5758839,-2.700068,-0.82120126,-0.65373254,0.43149036,2.4902413,1.6683974,3.9719412,1.5099404,-1.1312612,-1.3845447,-1.5601785,0.83156914,-0.8326838,-1.5123059,0.47396934,0.22423476,-1.319349,0.4604812,1.5364199,1.7675736,-1.9915767,-0.964019,-1.8592157,-1.3427031,2.448865,-2.1193683,0.5918219,-0.7491618,-39744.17370534018,7886.791598726615,-63.40992461678271,-103.02226333742918
34951.71178325986,40355.80500919686,-12.521889,-2.3013673,2.8492544,1.2195618,0.87381405,-1.5989096,-1.2533522,1.1701831,1.1050403,0.8864394,-0.4400547,-2.0623288,1.6928654,1.5568551,-0.29969436,2.029602,-1.1368983,0.9829393,-0.34414732,-0.89849985,0.119607076,0.12510662,-0.46425453,0.7441386,-0.91293454,-0.046143774,-0.07664044,2.0218916,0.4241492,-0.491502,34951.71178325986,40355.80500919686,110.18942310480496,-10.843681308168435
50257.6005884382,52490.5592553161,-8.833598,-4.6488466,2.9492948,6.389493,-0.011262671,4.2322726,-2.2683406,-0.6736504,-1.4577411,1.4240141,-1.2130696,-2.2449777,0.6592051,0.424544,-0.3858398,1.1839664,-0.09177984,-1.0602274,-0.36189613,0.09759532,0.42499286,1.5987912,-0.009822135,-1.3125914,0.14681655,-0.36346444,-0.3260959,-1.0000252,2.1357117,0.8842906,50257.6005884382,52490.5592553161,600.9822205223727,25.640507483965305
-20120.608098965888,23854.06686461609,3.3792,-0.86487603,-8.048856,-0.21334428,0.49736556,-1.2898493,0.33368632,-0.92280006,3.401664,-0.8476943,1.2874391,-1.366866,-0.54628813,1.2499806,-1.106161,-0.22646572,-0.2908358,-1.3786315,0.5533336,0.9491142,0.40001297,-1.2670784,-0.6559701,-2.0671816,0.5240495,0.3176849,0.061030976,0.7508486,-0.2936992,-0.96502966,-20120.608098965888,23854.06686461609,-164.60128956659014,-411.32294309794025
-16053.848953776433,44780.766321480165,-1.2590957,-5.1870136,-2.6450207,-4.1875577,4.3928146,-0.72589916,2.3524916,-0.31451997,-0.6163702,-2.1784322,1.0086051,-2.8224857,0.5785883,-1.940245,1.5009058,-0.20431381,0.06523224,-0.38576815,-0.118603066,1.2747874,0.14325535,-0.48703468,0.11613482,1.4821942,0.8254213,0.1168555,-0.42956597,-0.5305683,1.5374264,-0.2536907,-16053.848953776433,44780.766321480165,-459.5346649005727,-598.6021629996551
7591.179038707178,15310.306823419523,-7.1466155,7.4433937,-5.5707593,-1.3766861,-4.054544,-0.9168065,0.78909314,-3.7511218,0.26025465,-1.2406954,-1.8130885,1.7674189,-1.0818728,1.3741103,0.6744885,-0.445674,0.22607428,0.29073253,0.5416292,-0.08023143,0.25977075,-1.14385,0.57701546,1.0783725,1.9110736,-0.6910158,0.63258684,-1.1335741,-0.3657307,-0.20606308,7591.179038707178,15310.306823419523,-465.9199927216489,-212.27933889212875
-3685.8047899461135,-2661.527349511205,1.3442318,5.595475,-5.5638504,2.1367342,0.84425884,-1.1481605,1.5696069,-1.4717786,-2.5140991,-1.4648188,-2.7585037,-0.2506412,1.101524,-0.31215122,2.5538085,-1.249965,-0.24783057,1.11775,-2.3084977,0.70908344,-0.102718964,-0.6976519,-2.432384,0.03410942,1.4147383,0.26602015,-0.2622302,-0.8109628,0.43410343,-1.0728347,-3685.8047899461135,-2661.527349511205,-273.44920249221616,-105.20603374079855
-73580.90142276305,7182.360748148703,8.920064,-3.9093883,1.5912807,-4.9555135,0.20932008,-1.2021133,-4.4901094,-0.9234657,-2.2198327,-1.8484862,-1.9356668,0.32041812,-1.7610022,2.11854,0.28929764,0.4191426,-0.49676728,0.09752877,0.28562784,1.9911093,1.3292519,0.827278,-0.45842224,-2.4639192,0.6564521,-0.5225214,1.1431308,1.5632541,-0.20001829,1.1777455,-73580.90142276305,7182.360748148703,-298.5672954748833,-173.431342372267
23208.32556765591,73101.60342351368,-10.399827,1.3443794,3.6800845,-3.7220173,1.6824065,1.5454814,-1.8676755,-0.96240467,-1.6369648,1.4674608,3.5244417,-1.4701103,-1.6787419,1.5108098,2.2628586,-3.641663,1.7892897,1.3058716,-0.91408885,0.25354856,1.3474678,0.7161832,-1.1522607,0.62851506,0.45773104,-0.49028254,-1.4567664,-0.29235753,0.05191248,0.25955114,23208.32556765591,73101.60342351368,-7.131936762440508,-8.442561952224374
25467.91901846784,29018.30711536188,-11.863547,-1.5665636,3.0917385,1.8426505,2.401233,-0.51726484,-0.478976,2.7263985,-2.465553,0.22046836,-1.7610655,-0.7990013,0.950414,1.4188131,1.2432333,-0.26261464,-1.4454429,-0.040527828,0.18936081,-0.47529864,0.6079114,-0.35712764,0.90039694,-0.41193554,-1.222611,-0.07143007,0.22450298,-0.4185378,0.6669282,-0.036796346,25467.91901846784,29018.30711536188,351.5419901599876,31.706101458750503
-5959.538751756533,703.6059191610458,7.5273724,4.113426,-6.42856,3.0277996,-0.16218576,-0.21549465,-0.22285484,-2.0436878,-0.90574926,0.37244883,-1.8754027,-0.5105761,-0.22743681,2.4701502,-1.0560355,-1.8403766,0.6408867,2.1260543,0.040040083,0.5901958,-0.88542163,-0.38602528,-1.6489401,2.4144402,-0.16927056,0.8409776,1.3373536,0.46969122,-0.6349576,-0.3797387,-5959.538751756533,703.6059191610458,-171.59963324879354,-334.9592512700499
9851.192209871038,43866.86943521599,-14.47996,2.869835,0.42045468,-3.3861532,-0.051534675,-0.36779398,0.8046175,-0.2905255,-1.3295407,1.201841,1.3293655,0.6514082,1.1486351,-0.86419433,-0.21199982,-0.5500899,1.4634656,0.9570213,-0.1305763,-0.25553417,0.6125275,1.2301584,-0.47641295,-0.90207535,-0.1344441,0.502978,0.35113057,0.67476124,0.31761333,0.013806637,9851.192209871038,43866.86943521599,199.3920106637777,255.5982415257852
24.487918989592963,61235.61890470495,-11.147032,-0.45469296,-1.6254475,-0.59032696,1.7715211,-1.3774494,-0.11916495,0.64312136,-0.15538624,-0.96179974,1.2464043,0.26025903,0.19316535,-0.9260563,-0.17582516,-1.4268821,0.25483885,-0.71913373,-0.28779188,-1.4275136,0.9200002,-1.1749213,-1.3597106,-0.1976004,0.494903,0.521426,0.707314,-0.45061195,1.0860786,1.0080299,24.487918989592963,61235.61890470495,-330.1007498446472,109.06577933240197
1861.867511600956,62718.580621914785,-12.808814,-1.1556389,0.60659426,-3.3333757,3.1182928,0.32194877,-0.34493038,0.41872674,-2.2091386,-0.6467893,0.98082286,0.13481194,-0.24273951,-0.66763836,-0.30153513,-0.8095963,2.2190897,0.4138459,-1.7542099,0.03999244,-0.14841442,-0.032838996,-0.8720817,1.0998417,-0.50650764,0.10477576,0.6730747,0.07968658,-0.22309762,0.27009058,1861.867511600956,62718.580621914785,58.22832785867558,38.972204461550525
2525.8487262029826,14837.118902494209,-6.77675,-3.793796,-1.0768669,1.685961,-4.5984015,-1.6706333,2.3469028,-2.0995452,-0.24057527,-1.4074827,1.2651503,-1.405743,-0.07403214,0.011935661,-1.2641407,-0.027288161,-0.4670721,-1.4490522,-0.29459703,0.39597613,0.75957894,-0.21885331,1.2912226,0.43719205,0.44751838,-0.9643245,-0.1661585,-0.702339,-0.79376745,-1.1469369,2525.8487262029826,14837.118902494209,179.2442500450745,-151.8918488143869
-680.7585820545536,10685.495698567678,-8.753655,-3.3308861,0.187038,2.293378,0.61824733,-2.9758887,2.5468292,-0.052596543,-1.5623171,-1.7612463,-1.5961741,0.49238792,-1.2186408,0.12506138,0.6427601,0.51594424,-1.3538688,0.43768552,-0.416784,0.49615023,0.3768903,-0.15738547,1.6054105,-0.73692334,-0.94897634,0.33612707,-1.7525651,-0.1460865,0.28800902,0.22206451,-680.7585820545536,10685.495698567678,85.59663300117097,-61.120214688707485
-46439.36698847918,9248.43917656981,11.654656,-0.79276603,-2.2149928,-0.74488866,-0.5135639,0.029404085,0.3686589,-1.0885427,1.1620498,3.1837933,0.15985669,-3.4621682,1.9977593,1.0307082,-1.7367288,-1.3004887,0.69451874,0.36535037,-0.99356925,-0.36684173,0.47719914,0.5941988,1.2017119,1.4510574,0.8304945,0.044735037,0.778038,-0.8309448,-0.7202255,-0.24771106,-46439.36698847918,9248.43917656981,-244.66362056789484,-180.08800185197714
9236.898586613444,72474.69472373046,-0.07036048,0.3219472,2.6080637,-4.383625,3.77696,1.8948011,-0.5594921,0.008816098,3.6922674,-1.3457253,3.0688481,0.16476451,-1.4956543,-2.9691904,1.0468347,-4.8875885,-0.24553761,2.5011582,-2.5741463,1.4000756,1.1196911,-0.8932551,-1.111943,2.0809443,-1.123064,-1.4535443,-2.1075282,1.8410056,-0.7901072,-0.91037136,9236.898586613444,72474.69472373046,-364.3423486791349,-107.43818592909221
-12277.180908265496,55424.586972018464,-3.266229,-6.04223,-5.8539977,-0.82368475,4.5206914,-0.7915856,-2.3270056,-1.593892,2.8082414,-0.5762532,0.46700904,1.3198063,-1.5301291,-1.4218014,-1.2604936,-0.28817433,0.38141218,-1.9892701,1.8103809,0.030309936,-0.15651259,-0.17431474,-0.08969713,0.66941303,-0.54233456,-1.0470363,0.46201736,1.0106952,0.37467432,-0.1007308,-12277.180908265496,55424.586972018464,-485.2930259994665,-685.9092415692664
43428.77802495576,48088.17484203564,-11.119979,-1.3723149,1.9398555,3.5782175,-2.0133567,0.76308936,-0.31347823,-1.2139164,-0.2810478,0.79523444,0.5476045,-1.6968316,0.47519383,0.15759102,0.9567378,1.0647001,-1.0109318,-1.2434733,-0.90462095,-0.7256864,-0.80471087,0.052914117,0.3551125,0.5556933,-1.1212449,-0.70340246,-0.15370055,0.59499013,-0.2891321,-0.08372635,43428.77802495576,48088.17484203564,345.8028841875538,-25.540244081487053
-41991.92582362769,8844.556880183178,7.7026954,-1.845579,-5.8059916,-1.259129,-1.7402809,-1.1883239,0.038130887,-1.0774438,2.1935735,2.5442748,0.39979783,-1.3113669,-0.5780341,2.3193834,-1.8782344,0.58381194,-0.019638654,1.2595129,-1.6275479,-0.057226673,0.7582364,0.24035315,1.1207821,-1.0123385,0.36789247,0.64325947,-0.3840617,-1.1973253,-2.7641306,-0.29392383,-41991.92582362769,8844.556880183178,-200.58527687487978,-351.9218644627842
-10804.345849808553,-6409.598675804665,-1.4904231,-1.4496615,-6.946213,-2.8592842,3.0821893,0.03494216,-1.9153517,1.0861273,-1.3391303,-0.29009292,-0.6205838,-5.021802,1.9632862,1.455661,0.87744296,-1.2950541,1.9536484,1.6072643,0.9616835,-1.9065542,2.0186255,0.29976723,-1.5499452,-1.9902691,-3.0098448,-0.4025851,0.62250024,0.5305308,0.20210019,-0.15081018,-10804.345849808553,-6409.598675804665,-242.30629621298016,-59.27175497989466
-11676.435892022337,48607.30577685023,-0.6538718,-2.5436094,-1.2285088,-1.7502618,-5.294276,8.707085,3.1698422,0.32292676,-0.81579936,-1.6500572,-2.933859,-2.6276028,-0.51299226,-1.652211,-2.807455,0.04304712,2.512783,0.44238353,-0.815944,-1.3673617,0.75881577,0.60165006,-1.9395589,0.9558536,1.0361263,1.0601385,1.3487453,0.05163377,-0.46485132,-0.87271243,-11676.435892022337,48607.30577685023,-745.5739929851613,-155.5079139639154
-11893.501818727651,27540.183460415,0.018653166,-0.07572237,-8.498643,-0.14769818,3.1656747,-1.0224866,-0.89200085,-2.735636,1.6940237,-0.15990663,0.41550252,2.0051284,0.8094342,0.8758064,-1.268405,0.42618737,-1.169676,-0.23752956,-0.9112074,0.35501406,-0.705248,-0.85278016,0.009276967,-0.9418631,-0.08949647,-0.9227186,-0.3379116,1.3722259,0.22328031,-0.06940737,-11893.501818727651,27540.183460415,-130.3137163776012,-482.0280519699474
-7699.585320214297,-1490.98310994048,4.59184,3.5410633,-10.01361,1.626092,0.5860202,-0.9349364,-0.20316812,-2.0301418,0.3241849,-2.3154275,-0.40195084,1.1706558,2.861864,3.4052033,0.6035032,-1.5517665,0.7764448,0.33006078,-1.960805,-0.84314895,-0.73093814,-1.3466128,-0.14067097,-0.084887326,1.3337586,-1.0602589,1.3574436,0.22146663,-0.62324566,0.78093153,-7699.585320214297,-1490.98310994048,171.89824231170607,-103.91157514635454
4734.266891506296,68324.16317734905,-10.017735,-0.5367316,2.0254529,0.3721843,1.5009291,-1.0258912,-2.372804,1.0451088,-1.0178747,-0.6123763,0.41712606,0.7017212,1.4625751,-0.3317785,0.3110303,-0.7587867,-0.11800864,0.97586495,0.15197475,-1.3433758,0.69167435,-1.4894971,-2.001572,-0.98069507,1.8431264,-1.7808245,-0.14213324,-0.024363747,1.4488828,-0.66054815,4734.266891506296,68324.16317734905,-180.47991356475706,95.17923179137205
2234.4591214246757,64657.35890676387,-11.51047,-1.2547991,0.23187447,-0.9826367,2.405769,-1.3198264,-1.7107792,2.0677369,-1.3873034,0.048340943,1.4457037,0.4976613,0.021877613,0.040758505,-0.22798638,-0.82271343,0.17752174,-0.20725425,0.48163417,-1.2412767,0.94154614,0.07526436,-1.4906402,-0.12553231,1.1070931,0.6477239,0.78458405,-0.37160668,0.45598757,0.62145203,2234.4591214246757,64657.35890676387,-208.10653382680675,62.45468656785746
-10524.890686898942,41075.45115528469,-0.6364703,-2.2850704,-7.4310794,-6.1514945,0.40738186,2.0512946,-0.021311803,0.34651414,6.479227,-2.4022205,0.2441686,-2.5423107,1.0900165,-1.317929,0.77562875,2.5199232,-0.1594345,-0.10422383,-2.5057256,-1.1525573,1.3586111,0.6943646,0.5974533,1.4990946,-0.37395895,-1.0823277,1.7313819,4.011262,-3.0028248,1.284209,-10524.890686898942,41075.45115528469,-366.3922657589609,-330.3310080492891
30343.74381667436,-70913.33356717399,7.613062,8.622806,0.8582378,1.5848331,1.0025711,-2.3446991,2.468257,1.6563289,1.2937205,-1.9167422,-2.178645,-1.0772746,-0.53322154,-2.4112,-0.71548194,-0.4128938,-1.266817,1.1816847,-1.499896,-1.6328228,1.3085706,0.8578358,-0.39392862,-1.2306461,-0.392613,-3.5493038,0.574761,-0.8018167,1.2612494,0.10922364,30343.74381667436,-70913.33356717399,-184.54187965182066,168.66992916184623
23256.1707031384,62675.59306226844,-14.060717,4.455932,2.9685655,-1.8921145,-1.5768361,-0.41542202,0.6276892,-0.3495238,0.8320853,0.55865365,0.54684246,-0.9250487,0.08506688,1.3018649,1.4457746,-0.28119746,0.05829183,0.57273537,0.1728249,-0.022212597,-0.60981035,-0.035881408,-0.035700906,-0.88038576,-1.1925234,-0.19487914,-1.6292958,0.008284381,-0.52577287,0.69061315,23256.1707031384,62675.59306226844,34.37482697349208,-0.5504930118036706
46370.230158071165,47785.98226344999,-12.600381,-2.2277,2.8188655,3.8554053,-0.18920161,0.5451107,-0.40057236,-2.486263,-0.7094822,0.56753284,0.8801742,-2.6067054,0.45790038,2.7049954,-0.6069067,0.25616986,-0.66778755,-1.0800381,1.3549579,-0.023156347,-0.24435212,0.6771964,0.105835125,0.50683796,-1.7669216,0.007757024,-0.036618333,-0.17159706,0.56575346,-0.52496,46370.230158071165,47785.98226344999,201.71872247571014,3.682767837924002
-3977.6268478215306,63215.79168144497,-10.246533,-2.8470147,0.68899167,-3.1232991,3.217793,-1.2022065,-0.9792942,1.6412073,-3.23245,-0.8301122,2.238132,-0.1767711,-1.9664185,-0.242891,-0.6481147,-1.2398933,1.7271996,0.26276034,0.6629384,-0.2866781,-0.53403324,0.19815004,-0.1391405,0.45093802,-0.4462968,-0.18170844,0.8742381,-0.011576367,1.0357715,-0.24213955,-3977.6268478215306,63215.79168144497,-72.3326644350274,-82.52956002375947
7792.53252627078,60672.588499848156,-9.746421,-1.7444279,0.71320915,-4.6072273,2.2919075,-0.2667461,3.2421615,-1.2248591,-0.5214689,-3.0625722,0.36817336,-0.6085347,-1.7011584,-0.8000455,-0.64169526,-1.3365017,0.23496492,1.1953992,-0.9746003,-1.1733629,-0.4476859,0.8339903,1.5817822,0.5356764,-0.3776689,-0.5004575,0.97095317,-0.27870953,0.46896487,-0.8022556,7792.53252627078,60672.588499848156,246.8915634129308,-113.65409567369498
15534.925160637384,61951.06763432492,-7.220313,-2.6549416,0.908515,-2.8024108,2.003083,1.8757416,4.397877,-0.4461842,-3.890289,-2.540567,-0.011294702,1.3272929,-2.2947626,-0.510997,2.6037643,0.8928722,1.0485117,0.8457358,-1.087351,0.49907145,-0.01605845,-1.1361455,-1.275697,-0.08021313,-1.7124718,-0.43922606,0.29469788,-0.09363628,-0.8595506,-0.36950088,15534.925160637384,61951.06763432492,351.8262557263429,-95.26309931740867
52233.8141562879,52081.84599459874,-8.421612,-3.841145,1.7186327,7.2793317,-1.724939,1.2561241,2.4968042,-2.5693924,-0.33339787,0.1081366,-1.7055664,0.17037818,0.5364637,1.2730235,-0.9829194,-0.3353407,-0.11021145,-1.5750604,0.39737004,1.8771945,0.56452656,0.24058565,0.10308848,-0.26262853,1.0469711,0.67807627,1.1752821,-0.28333297,0.036805447,0.18019028,52233.8141562879,52081.84599459874,230.991725970456,-260.858554792554
24460.584153664884,51655.65262101007,-10.956043,-0.40925092,1.3728887,-0.35889617,1.1342875,-0.15797801,2.5866497,-0.19502401,-0.9402195,-1.7365762,-0.80027926,-0.7697328,0.86347497,0.80623466,0.85267127,0.30705577,0.27260524,1.3456799,-1.5855333,0.20169976,-1.4877963,-0.6144518,0.10913299,1.4483144,0.5161574,0.04676672,-0.078206606,0.8225618,0.32507023,-0.15284513,24460.584153664884,51655.65262101007,467.53100762253064,-116.64132065240565
-3953.0003793215724,55347.803109224005,-11.7909,-0.9872874,-0.65552926,-1.5814826,2.3851604,-2.1942182,-1.6440133,0.5782981,-1.7833346,0.6647357,0.5464261,0.18368487,0.03431685,-0.8451093,-1.3407608,-1.0511631,-0.06109162,-0.38467884,1.0944068,-0.16064551,1.0078869,0.5379247,-0.49149156,-0.5633047,0.27109918,0.68995875,0.122741915,0.155314,0.4787973,0.2530518,-3953.0003793215724,55347.803109224005,-193.24406015355524,174.53489652661642
-20288.271250269652,-3403.083850731917,5.792293,-2.41577,-4.698502,1.0145483,-0.23810543,3.3188171,8.45873,4.0807657,1.4255558,-3.6569242,5.6748996,4.4996176,3.0718892,6.6493077,0.16416986,0.69244903,3.8606143,-5.3018956,-0.90839475,0.20791289,-2.3247924,0.7479657,-3.2726061,-1.8987339,0.09733804,-1.2446944,-0.56350994,-0.38510555,0.71374166,1.9895612,-20288.271250269652,-3403.083850731917,-245.7957230674516,-530.4762421804656
-7304.162356389233,60772.85239487407,-4.733689,-5.838546,-4.1091566,0.8179265,4.7883368,0.9375294,-1.960645,-0.33002502,1.2569144,-0.46167046,1.694104,0.88736385,-0.43217367,-0.5012718,-1.3071222,-2.1192868,0.941139,-1.9915384,1.596436,0.28338218,0.50842047,-0.1580673,-1.0157006,0.9376602,1.0121511,-0.32453823,-0.020741105,-2.350317,0.50102,-0.32180956,-7304.162356389233,60772.85239487407,-639.6468866721254,-605.3378137597936
45647.216285168506,-97641.83266226902,11.82073,13.315124,0.63507956,3.3457172,1.6198745,-2.084494,0.80072623,1.970288,-2.593171,-1.1655014,-0.8029579,-2.8874578,-0.6443393,-2.0841398,-1.8971848,1.3521539,-0.318743,-1.418507,0.1510673,0.28844112,1.8500587,-1.3242816,-0.67577,0.22761399,1.0549117,-0.7353263,-0.6783753,-0.17798808,-1.3993964,-0.6189804,45647.216285168506,-97641.83266226902,-302.15338248433665,484.9160651922143
21521.514135524787,68204.25361295823,-10.644432,5.3788753,-0.04488078,-0.98197854,-1.4913183,-0.8846558,-1.1667509,-2.2961576,-0.2636677,1.6648743,2.539941,2.4078412,-2.807388,0.5261943,2.1608813,-1.8257653,0.23248708,0.76348466,-1.9724387,0.08505758,0.21047005,0.27060038,1.4378655,-0.2530299,-1.0645292,-0.43618995,-0.13844424,-0.032189313,1.9534138,1.6989591,21521.514135524787,68204.25361295823,91.11869039165312,-29.646902547949512
9747.400207930941,-22.96634400082104,-15.972648,6.46785,1.9303248,-4.0813174,-1.3302597,-0.59880716,0.07400954,1.0561231,0.05001636,1.2241377,0.29152542,0.84853226,1.494931,0.8406708,-0.9358464,-0.1773237,0.8363295,-0.12398135,0.29836118,0.3258091,0.12288114,-0.295082,0.8713242,0.10173228,-0.21056892,1.0504082,-0.46866366,0.40075895,-0.08895248,-0.6651115,9747.400207930941,-22.96634400082104,-255.64748653161004,284.4480435502037
-29428.21882718376,23677.61100901132,2.2876377,-4.87505,-7.2441807,-1.7581435,0.29646692,-3.420354,1.0635386,-0.2233587,3.6511464,0.6920931,-0.47850817,-3.8443522,0.21582405,-0.08621842,0.53998184,3.9748762,1.9837179,1.2745804,-0.530141,0.683647,-0.94470125,-1.8422254,-0.5739258,0.01482601,-0.32155776,1.9019462,-0.8909808,0.28252664,-0.9918693,5.068606,-29428.21882718376,23677.61100901132,-293.7499003736976,-346.7471693684311
-54045.533512556496,21810.647242833507,6.094436,-6.0792184,0.120691024,-5.4304957,3.6770043,-1.4593899,-2.2467878,0.19623199,-0.8915165,-1.7353907,-1.8905522,0.5364185,-0.60218877,-0.35069913,1.2254775,1.2651232,-0.79590607,0.60587865,0.53395474,-0.32177928,0.13818665,0.62247,3.1120512,-0.5510542,-1.5508239,1.0838734,0.53775746,1.0866035,-1.2107952,0.7026535,-54045.533512556496,21810.647242833507,-553.230585098758,-366.1008719978706
17740.068899139776,53536.82518595414,-13.790468,7.345568,2.259823,-4.976699,2.5894957,2.5850325,-0.07623826,1.0072622,1.2064704,2.603262,-2.7116888,0.73405266,1.8972856,0.9334976,-0.2534279,0.32490492,-1.0589541,1.6897664,1.5074049,0.5364178,0.83370084,-1.8593307,-0.9923362,-0.9534115,1.2602701,-0.65594596,0.5308003,0.18032707,-0.76801723,0.5101211,17740.068899139776,53536.82518595414,-55.68773340226991,-88.51691070004779
-1981.1539930104168,42211.624006656515,-10.479044,-0.360931,0.2026255,-1.4006759,1.9072106,-2.3136365,-1.425511,2.3811166,-1.2081689,-1.4520882,0.9627862,0.9927716,0.9537875,-2.080914,0.24813539,-1.2581474,0.24126947,-0.29809448,0.9700041,-1.167127,-0.33385456,-0.5925835,-0.09432175,-0.18983126,1.1224211,0.31627387,0.65778077,-1.5997795,1.6695204,-0.44413576,-1981.1539930104168,42211.624006656515,-146.71713856411924,15.950337345166375
