,moderate,none,sev,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Lypd5,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Hint3,0.09439583,0.010045611,0.05739435,0.7448428273200989,0.9497423978502858,1.3255348205566406,0.7448428273200989,0.04412201246876394,2.775707244873047,0.7448428273200989,0.0012561353450338635,3.7688109874725337
Map3k15,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Aph1b,0.06055335,0.016742686,0.06035204,0.004950988572090864,0.9989414490854748,0.10821365565061568,0.004950988572090864,1.0,0.014878577552735806,0.004950988572090864,1.0,0.02179423347115517
Enc1,0.12583457,0.025398527999999997,0.13482915,-0.10623309761285782,0.9989414490854748,-0.19118845462799072,-0.10623309761285782,0.9440833558057106,-0.4175122678279877,-0.10623309761285782,0.7548542922559524,-0.6157518625259399
Fgd3,0.35829774,0.06614997,0.2078312,0.8993985652923584,0.0007030074405645907,4.47437047958374,0.8993985652923584,6.927761874168672e-07,5.9234395027160645,0.8993985652923584,7.230390143505995e-14,8.146450042724611
Rnf25,0.04257372,0.0,0.0353196,0.2747607529163361,0.9989414490854748,0.320516973733902,0.2747607529163361,0.7740996720734734,0.7145128846168518,0.2747607529163361,0.5094992904550271,1.0128207206726074
Rab31,0.014917923,0.0,0.028697176,-0.9538378119468688,0.9989414490854748,-0.5065916776657104,-0.9538378119468688,0.3199175931750608,-1.6102665662765503,-0.9538378119468688,0.044923827943272585,-2.4855432510375977
Mon1a,0.03188937,0.0,0.0176598,0.8629133105278015,0.9989414490854748,0.6155476570129395,0.8629133105278015,0.2343116478492205,1.841825485229492,0.8629133105278015,0.046282654710162505,2.473111867904663
Ripor3,0.004674403,0.0,0.0066224253,-0.5039839744567871,0.9989414490854748,0.035218924283981316,-0.5039839744567871,0.9187485653886812,-0.4639621376991272,-0.5039839744567871,0.6881291376448961,-0.711441159248352
Dhx29,0.22388254,0.042141214,0.21750103,0.046492215245962136,0.9989414490854748,0.26583278179168696,0.046492215245962136,1.0,0.26088112592697144,0.046492215245962136,0.912641373022074,0.37891367077827454
Cdh3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Mab21l3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Dlg3,0.092115365,0.010045611,0.05868564,0.674851655960083,0.9989414490854748,1.2137744426727295,0.674851655960083,0.09558346423724497,2.382425546646118,0.674851655960083,0.005805475198767271,3.2790277004241943
Fcgr4,0.23971274,0.103552885,0.14693809,0.7751758694648743,0.20636870726880666,2.4870169162750244,0.7751758694648743,0.004145195802011868,3.716618776321411,0.7751758694648743,5.775818822071354e-06,5.138299465179443
Tpmt,0.10802842,0.016742686,0.05906075,0.9069538116455078,0.5523022760516091,1.8423539400100708,0.9069538116455078,0.009036236225595243,3.4361448287963867,0.9069538116455078,4.4260591950819335e-05,4.665772438049316
Cdk13,0.5218947,0.09667349,0.40355992,0.4628956615924835,0.026080048288089627,3.3747484683990483,0.4628956615924835,0.004811874258391359,3.665098428726196,0.4628956615924835,2.685734754804769e-06,5.30056619644165
2410002F23Rik,0.08804547,0.010045611,0.05206322,0.7842429876327515,0.8441218031561822,1.4518940448760986,0.7842429876327515,0.051823621292714006,2.701910972595215,0.7842429876327515,0.0014229785615464945,3.7313268184661865
D1Ertd622e,0.009739428,0.003348537,0.015452325,-0.6700447201728821,0.9989414490854748,-0.04189980030059815,-0.6700447201728821,0.7181796648643939,-0.8073921203613281,-0.6700447201728821,0.3701929782367772,-1.2803020477294922
Helz2,0.104248725,0.03544414,0.08555045,0.29888367652893066,0.9989414490854748,0.6171972155570984,0.29888367652893066,0.5212310042772418,1.1818671226501465,0.29888367652893066,0.2102602248462564,1.6725223064422607
Scfd2,0.013468908,0.0,0.0066224253,1.0291482210159302,0.9989414490854748,0.3455083966255188,1.0291482210159302,0.41029620601116257,1.392292857170105,1.0291482210159302,0.16500336531148485,1.8265690803527832
Azi2,0.18661487,0.053576592,0.15419132,0.2993950843811035,0.9989414490854748,1.1208195686340332,0.2993950843811035,0.3729536341371757,1.4906980991363523,0.2993950843811035,0.09423167007160413,2.1294410228729252
Ccdc34,0.02755538,0.003348537,0.010121191,1.4575705528259275,0.9989414490854748,0.6222285032272339,1.4575705528259275,0.08383202126621744,2.448304891586304,1.4575705528259275,0.010343194656089991,3.0751857757568364
Gpa33,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Gtpbp1,0.10140199,0.03348537,0.10762519999999999,-0.0904971957206726,0.9989414490854748,-0.2626160681247711,-0.0904971957206726,0.9729962532927,-0.370842307806015,-0.0904971957206726,0.8017273264677269,-0.5422788262367249
Gemin7,0.101400904,0.020091223000000002,0.08555045,0.2568349838256836,0.9989414490854748,0.7043784856796265,0.2568349838256836,0.6034023665009216,1.019603610038757,0.2568349838256836,0.2887769746529411,1.4694539308547974
Sgpl1,0.11408966,0.030136835,0.05369005,1.131619572639465,0.3532289315746356,2.171118974685669,1.131619572639465,0.0007160459344274919,4.262482166290283,1.131619572639465,4.583664639469384e-07,5.661477088928223
Ercc5,0.115878,0.026788296,0.10779477,0.11025898158550262,0.9989414490854748,0.7265655994415283,0.11025898158550262,0.9359518611573998,0.4351385533809662,0.11025898158550262,0.7301769791065774,0.6501517295837402
Ninj2,0.0020033156,0.0,0.0,20.93540382385254,0.9989414490854748,0.18904396891593933,20.93540382385254,0.26881270836268395,1.733723521232605,20.93540382385254,0.19046592947997668,1.733723521232605
Rac2,0.8111014,0.28191158,0.8322252,-0.05439295247197151,0.9989414490854748,-0.5755448937416077,-0.05439295247197151,0.8686219237945642,-0.5510279536247253,-0.05439295247197151,0.6332253463954982,-0.7968854308128357
Tmbim6,1.1038671999999998,0.27768227,0.9422742000000001,0.3644477725028992,0.0038221484143066225,4.006709575653076,0.3644477725028992,0.00041314845219469874,4.4330902099609375,0.3644477725028992,1.347997063441199e-08,6.310126781463622
Zscan29,0.055047497,0.010045611,0.05464580000000001,0.010858824476599692,0.9989414490854748,0.08124271780252458,0.010858824476599692,1.0,0.031330354511737823,0.010858824476599692,1.0,0.0457327738404274
Ptp4a2,0.88001233,0.28847802,0.7311914,0.3888852596282959,0.008507918981374235,3.7640535831451416,0.3888852596282959,0.0021306771429109293,3.9384748935699454,0.3888852596282959,2.736781517531107e-07,5.757232189178468
Krt1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Tk1,0.004674403,0.0,0.00441495,0.08257222175598145,0.9989414490854748,0.12091556191444396,0.08257222175598145,1.0,0.07246794551610948,0.08257222175598145,1.0,0.10555117577314377
Nudt7,0.02203647,0.0,0.018951092,0.21984551846981049,0.9989414490854748,0.27523550391197205,0.21984551846981049,0.9544647687145468,0.3996087014675141,0.21984551846981049,0.7750233880402776,0.5832837224006653
Tgds,0.07545931,0.006697074,0.071389414,0.08296041190624237,0.9989414490854748,0.320516973733902,0.08296041190624237,1.0,0.273689478635788,0.08296041190624237,0.8963400046263839,0.4014986753463745
Timm10b,0.14398769,0.03348537,0.16172992,-0.18076546490192413,0.9989414490854748,-0.3594474792480469,-0.18076546490192413,0.6903811586532086,-0.8534265756607056,-0.18076546490192413,0.3699076397855459,-1.281217098236084
Tbc1d1,0.17822187,0.03544414,0.16614486,0.11019419878721236,0.9989414490854748,0.4481958746910095,0.11019419878721236,0.8567359282746841,0.5687441825866699,0.11019419878721236,0.6137660963775886,0.8261539340019226
Acot8,0.072573245,0.01200438,0.05776946,0.33992546796798706,0.9989414490854748,0.6534059047698975,0.33992546796798706,0.5532822228718255,1.125266432762146,0.33992546796798706,0.2343191089180113,1.6060971021652222
Rnf122,0.006400568000000001,0.010045611,0.0,22.61438751220703,0.9989414490854748,0.34394127130508423,22.61438751220703,0.028274791537713118,2.967374086380005,22.61438751220703,0.01395020452601546,2.967374086380005
Hps1,0.1266769,0.026788296,0.12103962,0.06982455402612686,0.9989414490854748,0.3780054748058319,0.06982455402612686,1.0,0.2942909598350525,0.06982455402612686,0.8738713990591569,0.4329369068145752
Utp25,0.09796163,0.02343976,0.07413797,0.4194357693195343,0.9989414490854748,0.8604305386543274,0.4194357693195343,0.33103265889838235,1.5835924148559568,0.4194357693195343,0.0768152213097075,2.230544328689575
Engase,0.03522823,0.01200438,0.029988466000000002,0.2361244261264801,0.9989414490854748,0.3131762444972992,0.2361244261264801,0.8713952548303531,0.5472913384437561,0.2361244261264801,0.6394266864250194,0.7882846593856812
Rwdd4a,0.20100476,0.03348537,0.18013993,0.17364023625850675,0.9989414490854748,0.7791877985000609,0.17364023625850675,0.654879902273487,0.9124085903167723,0.17364023625850675,0.3478892275213296,1.3232401609420776
Wipi2,0.24551728,0.067539744,0.20075741,0.32385849952697754,0.95993829346275,1.312997817993164,0.32385849952697754,0.2086898539206265,1.917818665504456,0.32385849952697754,0.025917306695536973,2.720558881759644
Gpr135,0.005342175,0.0,0.0066224253,-0.3108568489551544,0.9989414490854748,0.06103514134883881,-0.3108568489551544,1.0,-0.30118370056152344,-0.3108568489551544,0.8589017437985889,-0.4544215798377991
Sdf2,0.24924459,0.06027367,0.17368348,0.5775270462036133,0.17831166289440034,2.5634758472442627,0.5775270462036133,0.007191047953843422,3.5233333110809326,0.5775270462036133,1.3714931276051207e-05,4.943981170654297
Aldh5a1,0.033224914,0.016742686,0.03219594,0.0461328849196434,0.9989414490854748,0.15052585303783414,0.0461328849196434,1.0,0.10562340915203093,0.0461328849196434,1.0,0.15455792844295502
Prrg4,0.004674403,0.0,0.005706240400000001,-0.2885033190250397,0.9989414490854748,0.09485191106796263,-0.2885033190250397,1.0,-0.2248389273881912,-0.2885033190250397,0.9379191727761788,-0.3409602642059326
Tasor,0.28415984,0.028747065,0.21175523,0.4786900281906128,0.2645356079712446,2.3533170223236084,0.4786900281906128,0.034761482271204285,2.886021614074707,0.4786900281906128,0.0003739424172309688,4.113824367523193
Serpinb1c,0.425415,0.10038003,0.3998429,0.10914909094572067,0.9989414490854748,0.636662483215332,0.10914909094572067,0.7389975469691448,0.773023784160614,0.10914909094572067,0.4547236312476326,1.1196134090423584
Odf3b,0.031221598,0.016742686,0.047107185999999995,-0.6049366593360901,0.9989414490854748,-0.3650561273097992,-0.6049366593360901,0.42669750328653466,-1.3595298528671265,-0.6049366593360901,0.09562817800671293,-2.121524810791016
Cramp1l,0.04775221599999999,0.01200438,0.028697176,0.7484917044639587,0.9989414490854748,0.7594751119613647,0.7484917044639587,0.19089223252421497,1.9746205806732176,0.7484917044639587,0.028697371271549667,2.677947759628296
AW549877,0.1060251,0.020091223000000002,0.11683021,-0.14794643223285675,0.9989414490854748,-0.14112314581871033,-0.14794643223285675,0.8358182732518239,-0.6091049909591675,-0.14794643223285675,0.5661340396818868,-0.9066957831382751
Ppp1r36,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
C2cd4d,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Megf9,0.081923135,0.03544414,0.05206322,0.6757863759994507,0.9989414490854748,1.0075746774673462,0.6757863759994507,0.11226561616362342,2.295346736907959,0.6757863759994507,0.009146392103242005,3.11833119392395
Mob3c,0.02175932,0.006697074,0.015452325,0.4983731508255005,0.9989414490854748,0.33841511607170105,0.4983731508255005,0.656077680168176,0.9107322692871094,0.4983731508255005,0.3743988470564293,1.2710355520248413
Tbcb,0.31520665,0.067539744,0.23349443,0.4945443868637085,0.1503679405034759,2.6517293453216557,0.4945443868637085,0.012659737319457328,3.311004638671875,0.4945443868637085,3.8273400454812144e-05,4.7019615173339835
Usp14,0.36326125,0.06419121,0.2934354,0.3610846698284149,0.34110410293000265,2.1953680515289307,0.3610846698284149,0.08112950773369683,2.473276138305664,0.3610846698284149,0.002540548449566122,3.5494985580444336
Il1rn,0.0013355437,0.0,0.0,20.34996032714844,0.9989414490854748,0.16322776675224304,20.34996032714844,0.3983748537623321,1.4148958921432495,20.34996032714844,0.30662294722596456,1.4148958921432495
Ppp1r3d,0.052703768,0.003348537,0.039734554,0.4169394075870514,0.9989414490854748,0.5385113954544067,0.4169394075870514,0.5137808604173757,1.1961063146591189,0.4169394075870514,0.20826280051396776,1.6783642768859863
Pim1,0.5174704999999999,0.21039429999999998,0.30920208,0.9034786224365234,1.8201751382338965e-05,5.331666946411133,0.9034786224365234,1.3612212016887893e-07,6.250169277191162,0.9034786224365234,1.1548429753897005e-15,8.691583633422853
Cilk1,0.07925205,0.032095604,0.06843173,0.21968413889408112,0.9989414490854748,0.35004478693008423,0.21968413889408112,0.7356771181759159,0.7783077955245972,0.21968413889408112,0.46925455305176705,1.092961072921753
Grsf1,0.24002363,0.03544414,0.20125893,0.2831138074398041,0.9989414490854748,1.2504780292510986,0.2831138074398041,0.3055336614975174,1.6410300731658936,0.2831138074398041,0.06166619910400541,2.3381807804107666
Dusp15,0.0026710874,0.0,0.0,21.350923538208008,0.9989414490854748,0.2148601859807968,21.350923538208008,0.18263665468112752,2.002899169921875,21.350923538208008,0.11906251029123313,2.002899169921875
Armh4,0.08654624,0.040751446000000004,0.07193049,0.27754998207092285,0.9989414490854748,0.5431302785873413,0.27754998207092285,0.6034023665009216,1.0250681638717651,0.27754998207092285,0.2941142112317966,1.4574793577194214
Npr3,0.0043972526,0.0,0.0,22.07134437561035,0.9989414490854748,0.2664926052093506,22.07134437561035,0.09062825287267992,2.408097505569458,22.07134437561035,0.05292466176558112,2.408097505569458
Pdlim5,0.10291318599999999,0.022049991,0.07892802,0.4003820419311523,0.9989414490854748,1.0879101753234863,0.4003820419311523,0.354858663619234,1.5333017110824585,0.4003820419311523,0.08420174587354327,2.1862344741821294
Rrn3,0.17120373,0.026788296,0.11279036,0.6452035903930664,0.4224416861728163,2.0467391014099117,0.6452035903930664,0.01942871429033411,3.134029626846313,0.6452035903930664,0.00014770323173742656,4.3612422943115225
Ildr1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Gpn2,0.06990216,0.0,0.06568317,0.09289088100194932,0.9989414490854748,0.2874425053596497,0.09289088100194932,1.0,0.30560070276260376,0.09289088100194932,0.8638736746460381,0.4465409517288208
Pja2,0.5623156,0.14512509,0.5766635,-0.04767658561468125,0.9989414490854748,-0.2010035663843155,-0.04767658561468125,0.9524339478763026,-0.4039822220802307,-0.04767658561468125,0.7625711040904345,-0.6028943061828613
Pla1a,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Ifnlr1,0.02008445,0.0,0.0353196,-0.8254305720329285,0.9989414490854748,-0.5572343468666077,-0.8254305720329285,0.3213511244547765,-1.6070154905319214,-0.8254305720329285,0.046833229435126134,-2.4681432247161865
Snn,0.025325122999999998,0.0,0.054270692,-1.1206223964691162,0.9989414490854748,-1.034545660018921,-1.1206223964691162,0.07666118678727239,-2.503462791442871,-1.1206223964691162,0.0006373327625274997,-3.966295957565308
Zfp541,0.0013355437,0.0,0.002207475,-0.7255986928939819,0.9989414490854748,0.0775311216711998,-0.7255986928939819,0.9751648897575,-0.3631810247898102,-0.7255986928939819,0.7843384580689555,-0.5669705271720886
Pfkfb2,0.0013355437,0.0,0.0088299,-2.730379581451416,0.9989414490854748,-0.17955878376960754,-2.730379581451416,0.2954700144736177,-1.667639970779419,-2.730379581451416,0.01709136103341897,-2.888685703277588
Sox18,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
H1f5,0.01358238,0.015352916999999999,0.015452325,-0.187439888715744,0.9989414490854748,-0.021279819309711456,-0.187439888715744,1.0,-0.2818638682365417,-0.187439888715744,0.8891990377072326,-0.4112313091754913
Galk2,0.08148122,0.010045611,0.068806835,0.2531728744506836,0.9989414490854748,0.5484914779663086,0.2531728744506836,0.6782129263798075,0.8727415800094604,0.2531728744506836,0.3834179637322656,1.2547636032104492
Kat14,0.02203647,0.0,0.027780991,-0.3383658528327942,0.9989414490854748,-0.06755105406045914,-0.3383658528327942,0.8118288302442861,-0.651066780090332,-0.3383658528327942,0.5139792038833239,-0.9925459027290344
Abcc3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Nsun5,0.18115596,0.048838288,0.14940125,0.3015769124031067,0.9989414490854748,1.2437971830368042,0.3015769124031067,0.33932187491757915,1.566630482673645,0.3015769124031067,0.07309752504762672,2.258355140686035
Lama2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Prpf40b,0.023762636,0.0,0.029988466000000002,-0.34022393822669983,0.9989414490854748,-0.1007079780101776,-0.34022393822669983,0.7966572282984486,-0.6800142526626587,-0.34022393822669983,0.5060384116858456,-1.0327163934707642
Uhrf1bp1l,0.18124875,0.030136835,0.15877223,0.2076850533485413,0.9989414490854748,0.5384289026260376,0.2076850533485413,0.5792235055815053,1.0785360336303709,0.2076850533485413,0.2626184598875604,1.5300917625427246
Zfp523,0.05931931,0.006697074,0.08405362,-0.5208633542060852,0.9989414490854748,-0.6716339588165283,-0.5208633542060852,0.3297736425541589,-1.5868746042251587,-0.5208633542060852,0.04852977517481402,-2.4479565620422363
Map4,0.46159629999999996,0.07335604,0.45679936,0.01879530027508736,0.9989414490854748,0.3285999894142151,0.01879530027508736,1.0,0.13944894075393674,0.01879530027508736,1.0,0.2063169926404953
Slc46a3,0.045244806,0.013394148,0.05739435,-0.351995587348938,0.9989414490854748,-0.4298853278160095,-0.351995587348938,0.6034023665009216,-1.0021474361419678,-0.351995587348938,0.27563707697325623,-1.4992859363555908
Dhx37,0.08899148,0.0,0.09400524,-0.08274587243795395,0.9989414490854748,-0.3300846517086029,-0.08274587243795395,0.9982040890882748,-0.3193330764770508,-0.08274587243795395,0.854972594995188,-0.4618640840053558
Pnldc1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Eif3f,1.0296819,0.23545952,1.0011159,0.06462449580430983,0.9989414490854748,0.8452542424201965,0.06462449580430983,0.7356407216676926,0.7785239815711975,0.06462449580430983,0.4372274925192815,1.1499965190887451
Syne2,1.2255284,0.29158542,0.9817104999999999,0.5276165008544922,0.000751072905431216,4.454823017120361,0.5276165008544922,0.0005042244349212831,4.3787922859191895,0.5276165008544922,3.0027558620328868e-09,6.566418170928955
Csnk1g3,0.36410576,0.12168533,0.39893657,-0.15852072834968567,0.9989414490854748,-0.8895459175109863,-0.15852072834968567,0.5532353078931126,-1.1256117820739746,-0.15852072834968567,0.21171526258809828,-1.667716145515442
Aif1l,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Grem1,0.0033388591999999996,0.010045611,0.00441495,-0.4038185179233551,0.9989414490854748,0.0692831352353096,-0.4038185179233551,1.0,-0.3114756345748901,-0.4038185179233551,0.8462047765690812,-0.4737338125705719
Slc5a10,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Pogz,0.18448721,0.03348537,0.18730344,-0.02395100519061089,0.9989414490854748,-0.1945701241493225,-0.02395100519061089,1.0,-0.1260160207748413,-0.02395100519061089,1.0,-0.18322914838790894
Gna15,0.039270982,0.0,0.011748024,1.7609835863113403,0.9989414490854748,0.9820058941841124,1.7609835863113403,0.017941870342943228,3.160040140151977,1.7609835863113403,0.0005885626546155763,3.9911789894104
Nbn,0.25266537,0.08093389,0.21213393,0.28262123465538025,0.8159054176250572,1.4862056970596311,0.28262123465538025,0.3270985974143725,1.5923436880111694,0.28262123465538025,0.06489685764113041,2.315448522567749
Tstd2,0.07680682,0.015352916999999999,0.08021931,-0.0652090534567833,0.9989414490854748,0.11134789139032364,-0.0652090534567833,1.0,-0.2174488455057144,-0.0652090534567833,0.9482761666276208,-0.3247373700141907
Matr3,0.004674403,0.0,0.0066224253,-0.5039839744567871,0.9989414490854748,0.035218924283981316,-0.5039839744567871,0.9187485653886812,-0.4639621376991272,-0.5039839744567871,0.6881291376448961,-0.711441159248352
Rpgrip1l,0.027492117000000003,0.0,0.0088299,1.652051568031311,0.9989414490854748,0.8021172285079956,1.652051568031311,0.024284194968396653,3.036215543746948,1.652051568031311,0.0011993998043293194,3.784667253494263
Ppm1n,0.0050650244,0.010045611,0.013244851,-1.3926997184753418,0.9989414490854748,-0.10994572937488556,-1.3926997184753418,0.3983748537623321,-1.4338384866714478,-1.3926997184753418,0.06489685764113041,-2.3156535625457764
Mesd,0.31550026,0.12781341,0.25523725,0.3513377010822296,0.5576887785592599,1.8346008062362669,0.3513377010822296,0.11044100239207537,2.3043019771575928,0.3513377010822296,0.005838080898263884,3.2768330574035645
Eps8l1,0.0026710874,0.0,0.0,21.350923538208008,0.9989414490854748,0.2148601859807968,21.350923538208008,0.18263665468112752,2.002899169921875,21.350923538208008,0.11906251029123313,2.002899169921875
Metap1,0.13057007,0.013394148,0.09438035,0.4948604106903076,0.9989414490854748,1.2444570064544678,0.4948604106903076,0.13887489370140813,2.1705026626586914,0.4948604106903076,0.011699240896545605,3.0307130813598637
Plxna2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Gps2,0.24209782,0.03544414,0.22337325,0.1301640421152115,0.9989414490854748,0.7479279041290283,0.1301640421152115,0.7202860038634673,0.8034095168113708,0.1301640421152115,0.429510251765264,1.1651291847229004
Dmc1,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.5094992904550271,1.0
Rnf19a,0.90219617,0.37787166,0.6964,0.5415407419204712,0.0003476007191720849,4.650794982910156,0.5415407419204712,0.00015407911287877292,4.706276893615723,0.5415407419204712,5.549857390550569e-10,6.83814811706543
Ppp4r2,0.39038690000000004,0.102983885,0.33358464,0.27029263973236084,0.5336921266651936,1.874603629112244,0.27029263973236084,0.2041575646609308,1.9326659440994265,0.27029263973236084,0.020563260780601132,2.8142082691192627
Atg2a,0.07363164,0.020091223000000002,0.076554574,-0.05829763412475586,0.9989414490854748,0.16034096479415896,-0.05829763412475586,1.0,-0.1900394856929779,-0.05829763412475586,0.9775939311479632,-0.2837843596935272
Cds2,0.17086332,0.03348537,0.13486510000000002,0.3679540753364563,0.9989414490854748,1.23505437374115,0.3679540753364563,0.2302657135482259,1.8528358936309812,0.3679540753364563,0.03216291794003528,2.6285042762756348
Uts2,0.014413831,0.0,0.010121191,0.5131775140762329,0.9989414490854748,0.3095471262931824,0.5131775140762329,0.7763981287985594,0.7108476161956787,0.5131775140762329,0.5094992904550271,1.0146012306213381
Luc7l3,0.9283375,0.28431934,0.92038715,0.019014794379472733,0.9989414490854748,0.3756135404109955,0.019014794379472733,1.0,0.19327014684677124,0.019014794379472733,0.9758459320019732,0.2871011793613434
Gabarapl2,0.6504635,0.19314262,0.58120775,0.21746714413166046,0.5155449059356109,1.8998425006866453,0.21746714413166046,0.1490612240483274,2.1290631294250493,0.21746714413166046,0.009608392441804116,3.0998663902282715
Hsd17b1,0.012410515,0.0,0.013244851,-0.0944717302918434,0.9989414490854748,0.1466493010520935,-0.0944717302918434,1.0,-0.12156035751104355,-0.0944717302918434,1.0,-0.1855383813381195
Plxna4,0.012348339,0.010045611,0.014536140500000001,-0.23690898716449735,0.9989414490854748,0.010722389444708824,-0.23690898716449735,0.9967503502656512,-0.3213450908660889,-0.23690898716449735,0.8462047765690812,-0.4750575423240662
Supt6,0.20999885,0.038792677000000005,0.18784451,0.1773529052734375,0.9989414490854748,0.5226752758026123,0.1773529052734375,0.6034023665009216,1.002903699874878,0.1773529052734375,0.30662294722596456,1.4280023574829102
Ptgdr,0.14456809,0.02343976,0.08371808,0.8328668475151062,0.4025810967533001,2.0810508728027344,0.8328668475151062,0.014441394171402059,3.2555053234100337,0.8328668475151062,8.096841250145014e-05,4.513207912445068
Fzd3,0.03283429,0.010045611,0.035694707,-0.12258195132017136,0.9989414490854748,0.06755105406045914,-0.12258195132017136,1.0,-0.2624860405921936,-0.12258195132017136,0.9035862144865334,-0.3917432725429535
Hp1bp3,0.9304558,0.22549544,0.85646635,0.18075691163539886,0.5323861616208156,1.8777378797531128,0.18075691163539886,0.22311988287803106,1.8730647563934328,0.18075691163539886,0.02378350783707053,2.7554938793182373
Hcst,0.96455485,0.46198383,0.7154043999999999,0.6356919407844543,3.758008048918737e-05,5.171491146087647,0.6356919407844543,0.00020884491243262343,4.633119106292725,0.6356919407844543,1.8695077740939918e-10,7.009644031524657
Cflar,0.9326203000000002,0.36923623,0.74939,0.4660548269748688,0.00376287652821116,4.013473033905028,0.4660548269748688,0.0007655096470099358,4.2517714500427255,0.4660548269748688,3.023042561980268e-08,6.161266803741455
Plekha8,0.0966763,0.010045611,0.092172876,0.0721195787191391,0.9989414490854748,0.2763902246952057,0.0721195787191391,1.0,0.2824734151363373,0.0721195787191391,0.8907084926955636,0.40898072719573975
Atp1b3,0.38971984,0.029825054,0.24416031,0.7851444482803345,0.010517570126193828,3.690893888473511,0.7851444482803345,3.102558337941525e-05,5.0820345878601065,0.7851444482803345,3.071275371145452e-10,6.933957099914551
P2ry6,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Psmc1,0.31114683,0.067539744,0.23328890000000002,0.4741853177547455,0.22304409828341895,2.440333366394043,0.4741853177547455,0.0276845603404202,2.983921766281128,0.4741853177547455,0.0002260309402215712,4.2487573623657235
Jund,1.4234889,0.5595243000000001,1.351907,0.1376463919878006,0.9989414490854748,1.2282909154891968,0.1376463919878006,0.4141267241807069,1.3848387002944946,0.1376463919878006,0.11537391209463173,2.0232923030853267
Gm1673,0.32566115,0.07670458,0.22904351,0.5806622505187988,0.18555087070785686,2.54343318939209,0.5806622505187988,0.007198946455697779,3.5222513675689697,0.5806622505187988,1.575019351310614e-05,4.91244649887085
Sfn,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Rdh9,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.5094992904550271,1.0
Ap1b1,0.07802889,0.006697074,0.06955704,0.1719980537891388,0.9989414490854748,0.5233350992202759,0.1719980537891388,0.8533259601733937,0.5749896168708801,0.1719980537891388,0.6051454303892132,0.8410567045211792
Znrf3,0.005342175,0.0,0.0,22.35285186767578,0.9989414490854748,0.31812503933906555,22.35285186767578,0.0380647590259651,2.838021993637085,22.35285186767578,0.019534405936244104,2.838021993637085
Phactr1,0.032217816,0.016742686,0.07672055,-1.2841477394104004,0.7193657025609771,-1.6093481779098509,-1.2841477394104004,0.020505630123038347,-3.117358684539795,-1.2841477394104004,1.5863661908133457e-05,-4.911303997039795
Inpp4a,0.1829356,0.07897512,0.1374477,0.44614139199256897,0.7834490934898984,1.5253835916519165,0.44614139199256897,0.12318267552842276,2.241234302520752,0.44614139199256897,0.00800239676399305,3.1658568382263184
