ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2444,0.2306,0.3423,0.0947,0.0057,0.2301,0.1179,0.1889,0.0141,0.1470,0.2737,0.2479,0.1436,0.1798,0.2709,0.0084,0.1950,0.3295,0.3389,0.3060,0.3109,0.3246,0.2964,0.3193,0.3070,0.2123,0.2559,0.2320,0.3061,0.3292,0.3363,0.3387,0.3450,0.2984,1.0000,0.6361,0.1368,0.2095,0.2983,0.2836,0.2436,0.3420,0.3415,0.3069,0.5255,0.4232,0.2668,0.2657,0.2188,0.0056,0.2900,0.0140,0.1315,0.2140,0.0167,0.2932,0.3095,0.2737,0.0541,0.3562,0.3196,0.2926,0.0754,0.2425,0.0140,0.0389,0.0142,0.2950,0.0029,0.3223,0.3406,0.2755,0.4886,0.3287,0.1326,0.2198,0.1602,0.2383,0.3370,0.2565,0.1262,0.0684
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2186,0.2114,0.3226,0.1022,0.0060,0.2181,0.1174,0.2000,0.0179,0.1504,0.2483,0.2220,0.1411,0.2038,0.2678,0.0088,0.2143,0.3106,0.3170,0.2884,0.2916,0.3122,0.2790,0.3014,0.2869,0.1798,0.2224,0.2090,0.2837,0.3220,0.3221,0.3189,0.3329,0.3507,0.6361,1.0000,0.1541,0.1800,0.2886,0.2722,0.2154,0.3279,0.3241,0.3116,0.5249,0.4394,0.2426,0.2442,0.1913,0.0179,0.2837,0.0206,0.1285,0.2017,0.0205,0.2689,0.2966,0.2429,0.0448,0.3340,0.3176,0.2821,0.0703,0.2510,0.0147,0.0439,0.0180,0.2849,0.0030,0.3060,0.3285,0.2460,0.4699,0.3130,0.1262,0.2250,0.1439,0.2334,0.3212,0.2412,0.1124,0.0438
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0264,0.0176,0.0518,0.0348,0.0000,0.0396,0.0370,0.0374,0.0164,0.0529,0.0441,0.0404,0.0679,0.0755,0.0558,0.0000,0.0502,0.0476,0.0502,0.0378,0.0441,0.0492,0.0387,0.0483,0.0416,0.0158,0.0185,0.0217,0.0384,0.0500,0.0490,0.0479,0.0528,0.2740,0.1368,0.1541,1.0000,0.0130,0.0376,0.0319,0.0245,0.0513,0.0531,0.0647,0.2089,0.2353,0.0302,0.0278,0.0305,0.0000,0.0411,0.0154,0.0392,0.0312,0.0149,0.0464,0.0545,0.0367,0.0109,0.0532,0.0678,0.0632,0.0234,0.0615,0.0000,0.0548,0.0000,0.0580,0.0000,0.0471,0.0498,0.0304,0.1452,0.0445,0.0325,0.0512,0.0402,0.0486,0.0503,0.0476,0.0335,0.0246
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5642,0.5599,0.4936,0.0543,0.0000,0.3885,0.1786,0.0943,0.0100,0.1125,0.4447,0.3784,0.1157,0.1409,0.2610,0.0140,0.1328,0.5063,0.5037,0.5283,0.5269,0.5048,0.5205,0.5141,0.5236,0.5654,0.5355,0.5115,0.5436,0.5034,0.4910,0.5109,0.4920,0.0483,0.2095,0.1800,0.0130,1.0000,0.5453,0.5618,0.6377,0.4834,0.4798,0.2650,0.1276,0.0958,0.5484,0.5509,0.4197,0.0140,0.4424,0.0159,0.1024,0.4035,0.0220,0.3662,0.4181,0.3857,0.0427,0.4829,0.2933,0.2167,0.0973,0.1969,0.0241,0.0216,0.0120,0.2408,0.0020,0.5154,0.4922,0.5286,0.1872,0.5010,0.2785,0.1880,0.1261,0.1678,0.4964,0.1661,0.1584,0.1027
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.6699,0.6162,0.8407,0.0717,0.0022,0.4146,0.1542,0.1507,0.0090,0.1365,0.5765,0.4301,0.1310,0.1781,0.3590,0.0124,0.1895,0.8567,0.8458,0.8857,0.8642,0.8431,0.8636,0.8493,0.8846,0.4978,0.6505,0.5930,0.8562,0.7925,0.8776,0.8338,0.7664,0.1107,0.2983,0.2886,0.0376,0.5453,1.0000,0.9123,0.6685,0.8275,0.8041,0.3985,0.1886,0.1509,0.8439,0.8368,0.3800,0.0124,0.5386,0.0157,0.1178,0.4020,0.0191,0.4995,0.5860,0.4813,0.0473,0.8325,0.4513,0.3278,0.0840,0.2830,0.0158,0.0270,0.0101,0.3589,0.0023,0.8474,0.8567,0.7508,0.2708,0.8719,0.2791,0.2610,0.1374,0.2151,0.8647,0.2492,0.1432,0.0821
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.6865,0.6294,0.8342,0.0670,0.0023,0.4281,0.1599,0.1430,0.0081,0.1336,0.5813,0.4328,0.1293,0.1779,0.3552,0.0129,0.1829,0.8486,0.8414,0.8878,0.8540,0.8366,0.8613,0.8429,0.8807,0.5057,0.6554,0.6164,0.8719,0.7683,0.8439,0.8083,0.7458,0.0999,0.2836,0.2722,0.0319,0.5618,0.9123,1.0000,0.6951,0.8170,0.8027,0.3862,0.1758,0.1422,0.8639,0.8523,0.3940,0.0117,0.5407,0.0152,0.1170,0.4087,0.0199,0.4989,0.5788,0.4836,0.0478,0.8113,0.4337,0.3158,0.0846,0.2716,0.0164,0.0268,0.0105,0.3475,0.0023,0.8411,0.8316,0.7636,0.2554,0.8491,0.2864,0.2590,0.1373,0.2050,0.8363,0.2342,0.1458,0.0852
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6120,0.5871,0.6051,0.0637,0.0016,0.4095,0.1669,0.1276,0.0080,0.1339,0.5122,0.4115,0.1300,0.1728,0.3111,0.0145,0.1740,0.6124,0.6085,0.6483,0.6446,0.6148,0.6396,0.6285,0.6474,0.4876,0.5738,0.5446,0.6555,0.5965,0.6096,0.6176,0.5917,0.0820,0.2436,0.2154,0.0245,0.6377,0.6685,0.6951,1.0000,0.5884,0.5835,0.3185,0.1432,0.1178,0.6643,0.6631,0.4155,0.0113,0.5074,0.0144,0.1275,0.4235,0.0226,0.4174,0.4737,0.4514,0.0510,0.5861,0.3700,0.2717,0.0891,0.2469,0.0177,0.0206,0.0113,0.3015,0.0016,0.6161,0.6124,0.6178,0.2134,0.6201,0.2629,0.2345,0.1440,0.2061,0.6093,0.2206,0.1680,0.1021
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.6232,0.5757,0.9239,0.0643,0.0034,0.4252,0.1574,0.1424,0.0112,0.1271,0.5656,0.4236,0.1204,0.1721,0.3487,0.0112,0.1782,0.8915,0.8980,0.8473,0.8376,0.8859,0.8487,0.8747,0.8617,0.4400,0.5783,0.5333,0.8526,0.7564,0.8686,0.7954,0.7327,0.1373,0.3420,0.3279,0.0513,0.4834,0.8275,0.8170,0.5884,1.0000,0.9511,0.3983,0.2137,0.1729,0.7915,0.8038,0.3707,0.0123,0.5212,0.0168,0.1123,0.3819,0.0179,0.4797,0.5618,0.4743,0.0459,0.8703,0.4324,0.3163,0.0764,0.2734,0.0157,0.0280,0.0101,0.3456,0.0022,0.8841,0.8347,0.7027,0.2888,0.8647,0.2821,0.2585,0.1280,0.2061,0.8576,0.2385,0.1451,0.0817
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.6293,0.5825,0.9206,0.0592,0.0058,0.4317,0.1601,0.1356,0.0104,0.1237,0.5740,0.4283,0.1182,0.1674,0.3395,0.0116,0.1763,0.8800,0.8904,0.8354,0.8428,0.8881,0.8406,0.8787,0.8499,0.4434,0.5783,0.5390,0.8642,0.7329,0.8389,0.7723,0.7073,0.1342,0.3415,0.3241,0.0531,0.4798,0.8041,0.8027,0.5835,0.9511,1.0000,0.3991,0.2141,0.1721,0.7863,0.8144,0.3802,0.0116,0.5217,0.0162,0.1149,0.3870,0.0185,0.4569,0.5366,0.4705,0.0403,0.8529,0.4170,0.3064,0.0790,0.2726,0.0162,0.0290,0.0104,0.3260,0.0023,0.8803,0.8082,0.7016,0.2841,0.8348,0.2859,0.2489,0.1298,0.2009,0.8313,0.2257,0.1448,0.0833
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3103,0.3019,0.3906,0.1135,0.0025,0.2876,0.1279,0.2436,0.0202,0.1922,0.3441,0.3154,0.1866,0.2391,0.3416,0.0202,0.2435,0.3875,0.3860,0.3991,0.3845,0.3866,0.3837,0.3872,0.3962,0.2515,0.3307,0.2966,0.3766,0.4383,0.3920,0.4260,0.4394,0.1786,0.3069,0.3116,0.0647,0.2650,0.3985,0.3862,0.3185,0.3983,0.3991,1.0000,0.2207,0.2038,0.3772,0.3888,0.2902,0.0176,0.3746,0.0251,0.1844,0.3179,0.0224,0.3840,0.4203,0.3821,0.0741,0.3875,0.4242,0.3485,0.1000,0.3535,0.0201,0.0554,0.0203,0.4045,0.0051,0.3732,0.4080,0.3552,0.2380,0.3917,0.1807,0.3265,0.1941,0.2653,0.4025,0.3505,0.1763,0.1066
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1401,0.1271,0.2125,0.0947,0.0135,0.1514,0.0702,0.1780,0.0087,0.1222,0.1734,0.1615,0.1209,0.1706,0.2133,0.0131,0.1696,0.2071,0.2150,0.1804,0.1896,0.2073,0.1782,0.2019,0.1839,0.1362,0.1417,0.1452,0.1824,0.2078,0.2115,0.2078,0.2183,0.3485,0.5255,0.5249,0.2089,0.1276,0.1886,0.1758,0.1432,0.2137,0.2141,0.2207,1.0000,0.5976,0.1535,0.1589,0.1386,0.0087,0.1726,0.0043,0.1115,0.1302,0.0259,0.1930,0.2096,0.1610,0.0437,0.2249,0.2435,0.2329,0.0451,0.1914,0.0086,0.0556,0.0132,0.2201,0.0045,0.2057,0.2134,0.1563,0.4873,0.2030,0.0917,0.1980,0.1250,0.1917,0.2134,0.1783,0.0758,0.0498
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1067,0.0959,0.1746,0.1121,0.0165,0.1275,0.0833,0.1875,0.0106,0.1365,0.1481,0.1407,0.1311,0.1821,0.2004,0.0269,0.1656,0.1717,0.1780,0.1436,0.1570,0.1710,0.1429,0.1656,0.1510,0.1105,0.1144,0.1178,0.1516,0.1701,0.1696,0.1709,0.1794,0.3578,0.4232,0.4394,0.2353,0.0958,0.1509,0.1422,0.1178,0.1729,0.1721,0.2038,0.5976,1.0000,0.1237,0.1200,0.1125,0.0106,0.1568,0.0156,0.1250,0.1273,0.0368,0.1652,0.1800,0.1436,0.0472,0.1841,0.2057,0.2200,0.0484,0.1870,0.0052,0.0842,0.0216,0.2073,0.0055,0.1712,0.1717,0.1280,0.4535,0.1655,0.0850,0.1875,0.1273,0.1793,0.1753,0.1690,0.0865,0.0539
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.6872,0.6473,0.8070,0.0702,0.0025,0.4272,0.1693,0.1319,0.0087,0.1261,0.5854,0.4475,0.1256,0.1685,0.3311,0.0125,0.1722,0.8087,0.8033,0.8389,0.8189,0.8134,0.8247,0.8196,0.8381,0.5066,0.6434,0.6107,0.8381,0.7197,0.7910,0.7586,0.6916,0.0947,0.2668,0.2426,0.0302,0.5484,0.8439,0.8639,0.6643,0.7915,0.7863,0.3772,0.1535,0.1237,1.0000,0.8835,0.3966,0.0112,0.5358,0.0149,0.1153,0.4120,0.0161,0.4788,0.5405,0.4852,0.0511,0.7773,0.4027,0.2978,0.0836,0.2653,0.0175,0.0286,0.0112,0.3260,0.0025,0.8067,0.7701,0.7494,0.2402,0.7956,0.3009,0.2462,0.1285,0.1955,0.7847,0.2260,0.1458,0.0897
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.6821,0.6383,0.8156,0.0650,0.0012,0.4329,0.1667,0.1375,0.0087,0.1359,0.5824,0.4515,0.1313,0.1757,0.3453,0.0112,0.1767,0.8096,0.8042,0.8319,0.8217,0.8142,0.8294,0.8166,0.8371,0.4982,0.6251,0.5906,0.8350,0.7241,0.7883,0.7539,0.6941,0.0910,0.2657,0.2442,0.0278,0.5509,0.8368,0.8523,0.6631,0.8038,0.8144,0.3888,0.1589,0.1200,0.8835,1.0000,0.3988,0.0112,0.5329,0.0149,0.1196,0.4193,0.0200,0.4845,0.5497,0.4858,0.0486,0.7745,0.4094,0.2997,0.0878,0.2686,0.0175,0.0274,0.0112,0.3326,0.0025,0.8056,0.7745,0.7444,0.2363,0.7946,0.2996,0.2553,0.1328,0.1915,0.7837,0.2249,0.1502,0.0898
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.3906,0.3926,0.3859,0.0793,0.0056,0.4132,0.2200,0.1399,0.0196,0.1341,0.3973,0.3752,0.1253,0.1800,0.2839,0.0224,0.1792,0.3668,0.3681,0.3750,0.3782,0.3758,0.3730,0.3764,0.3738,0.3306,0.3583,0.3501,0.3886,0.3652,0.3516,0.3689,0.3631,0.0843,0.2188,0.1913,0.0305,0.4197,0.3800,0.3940,0.4155,0.3707,0.3802,0.2902,0.1386,0.1125,0.3966,0.3988,1.0000,0.0253,0.4430,0.0307,0.1579,0.4104,0.0249,0.3418,0.3348,0.3816,0.0732,0.3683,0.3037,0.2371,0.0905,0.2421,0.0222,0.0411,0.0140,0.2777,0.0028,0.3711,0.3611,0.3824,0.1750,0.3536,0.2346,0.2244,0.2316,0.2379,0.3610,0.2070,0.2139,0.1353
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0169,0.0170,0.0122,0.0260,0.0000,0.0227,0.0263,0.0199,0.4667,0.0296,0.0105,0.0095,0.0153,0.0503,0.0135,0.0476,0.0270,0.0106,0.0107,0.0110,0.0111,0.0110,0.0109,0.0110,0.0108,0.0064,0.0098,0.0124,0.0115,0.0108,0.0110,0.0101,0.0124,0.0069,0.0056,0.0179,0.0000,0.0140,0.0124,0.0117,0.0113,0.0123,0.0116,0.0176,0.0087,0.0106,0.0112,0.0112,0.0253,1.0000,0.0217,0.5294,0.0625,0.0210,0.0000,0.0224,0.0170,0.0130,0.0392,0.0117,0.0175,0.0123,0.0000,0.0213,0.0000,0.1212,0.1765,0.0198,0.1818,0.0108,0.0106,0.0104,0.0000,0.0112,0.0221,0.0152,0.0217,0.0234,0.0113,0.0207,0.0357,0.0241
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.4670,0.4406,0.5200,0.1146,0.0020,0.4416,0.2306,0.2086,0.0197,0.1569,0.4698,0.3909,0.1481,0.2110,0.3400,0.0137,0.2102,0.4959,0.4948,0.5253,0.5075,0.4974,0.4968,0.5016,0.5175,0.3686,0.4406,0.4270,0.5033,0.5090,0.4990,0.5246,0.5220,0.1246,0.2900,0.2837,0.0411,0.4424,0.5386,0.5407,0.5074,0.5212,0.5217,0.3746,0.1726,0.1568,0.5358,0.5329,0.4430,0.0217,1.0000,0.0296,0.1455,0.4907,0.0195,0.4414,0.4632,0.6104,0.0830,0.5115,0.4062,0.3221,0.1057,0.2985,0.0176,0.0411,0.0158,0.3566,0.0040,0.4845,0.5131,0.4965,0.2462,0.5015,0.2798,0.2674,0.2161,0.3149,0.4985,0.3115,0.1808,0.1219
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0184,0.0204,0.0166,0.0641,0.0000,0.0224,0.0390,0.0327,0.4444,0.0362,0.0176,0.0143,0.0224,0.0492,0.0215,0.0400,0.0374,0.0149,0.0150,0.0154,0.0156,0.0154,0.0153,0.0155,0.0151,0.0106,0.0163,0.0159,0.0161,0.0156,0.0150,0.0157,0.0173,0.0274,0.0140,0.0206,0.0154,0.0159,0.0157,0.0152,0.0144,0.0168,0.0162,0.0251,0.0043,0.0156,0.0149,0.0149,0.0307,0.5294,0.0296,1.0000,0.0982,0.0342,0.0000,0.0264,0.0203,0.0261,0.0364,0.0160,0.0263,0.0214,0.0106,0.0282,0.0000,0.1081,0.1429,0.0340,0.1333,0.0151,0.0149,0.0170,0.0063,0.0153,0.0330,0.0226,0.0432,0.0421,0.0154,0.0373,0.0567,0.0471
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.0938,0.1051,0.1098,0.1656,0.0089,0.1128,0.0952,0.2613,0.0625,0.2292,0.1275,0.1379,0.2169,0.2611,0.1975,0.0439,0.2478,0.1021,0.1040,0.1124,0.1131,0.1103,0.1070,0.1084,0.1108,0.0897,0.1116,0.0933,0.1053,0.1219,0.1081,0.1190,0.1270,0.0946,0.1315,0.1285,0.0392,0.1024,0.1178,0.1170,0.1275,0.1123,0.1149,0.1844,0.1115,0.1250,0.1153,0.1196,0.1579,0.0625,0.1455,0.0982,1.0000,0.1302,0.0163,0.1680,0.1583,0.1437,0.1278,0.1126,0.1835,0.2028,0.0682,0.1994,0.0083,0.1261,0.0734,0.2312,0.0185,0.1033,0.1150,0.1181,0.0987,0.1089,0.0870,0.2500,0.1724,0.2107,0.1076,0.2657,0.1921,0.1375
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.4044,0.3851,0.3969,0.0958,0.0026,0.3633,0.2335,0.1451,0.0210,0.1371,0.4060,0.3644,0.1338,0.1834,0.2744,0.0183,0.2004,0.3834,0.3862,0.3980,0.3908,0.3854,0.3929,0.3844,0.3936,0.3630,0.3727,0.3754,0.3969,0.3977,0.3729,0.4031,0.4062,0.0823,0.2140,0.2017,0.0312,0.4035,0.4020,0.4087,0.4235,0.3819,0.3870,0.3179,0.1302,0.1273,0.4120,0.4193,0.4104,0.0210,0.4907,0.0342,0.1302,1.0000,0.0260,0.3669,0.3766,0.4572,0.0769,0.3805,0.3149,0.2491,0.1090,0.2358,0.0155,0.0332,0.0131,0.2794,0.0026,0.3791,0.3863,0.4000,0.1861,0.3807,0.2952,0.2282,0.2241,0.2521,0.3800,0.2409,0.2220,0.1414
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0199,0.0169,0.0177,0.0241,0.0000,0.0173,0.0253,0.0323,0.0000,0.0432,0.0265,0.0312,0.0373,0.0319,0.0296,0.0769,0.0538,0.0181,0.0182,0.0175,0.0167,0.0176,0.0186,0.0188,0.0184,0.0169,0.0212,0.0230,0.0196,0.0192,0.0170,0.0191,0.0211,0.0133,0.0167,0.0205,0.0149,0.0220,0.0191,0.0199,0.0226,0.0179,0.0185,0.0224,0.0259,0.0368,0.0161,0.0200,0.0249,0.0000,0.0195,0.0000,0.0163,0.0260,1.0000,0.0222,0.0220,0.0282,0.0172,0.0181,0.0217,0.0244,0.0104,0.0316,0.0000,0.0238,0.0000,0.0166,0.0000,0.0183,0.0181,0.0183,0.0158,0.0173,0.0327,0.0148,0.0352,0.0321,0.0175,0.0286,0.0342,0.0225
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.4109,0.3938,0.4679,0.1160,0.0000,0.2977,0.1380,0.2387,0.0204,0.2000,0.4053,0.3226,0.1930,0.2681,0.4039,0.0204,0.2481,0.4671,0.4675,0.4841,0.4729,0.4619,0.4753,0.4674,0.4895,0.3385,0.4000,0.3834,0.4571,0.5063,0.4831,0.5171,0.5193,0.1322,0.2932,0.2689,0.0464,0.3662,0.4995,0.4989,0.4174,0.4797,0.4569,0.3840,0.1930,0.1652,0.4788,0.4845,0.3418,0.0224,0.4414,0.0264,0.1680,0.3669,0.0222,1.0000,0.6987,0.4480,0.0769,0.4626,0.5434,0.4268,0.1111,0.3845,0.0161,0.0531,0.0184,0.5081,0.0041,0.4544,0.4995,0.4638,0.2623,0.4914,0.2451,0.4094,0.1877,0.2878,0.4838,0.3327,0.1408,0.0994
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.4622,0.4428,0.5553,0.0990,0.0017,0.3164,0.1331,0.2187,0.0170,0.1818,0.4533,0.3500,0.1777,0.2586,0.4468,0.0153,0.2295,0.5540,0.5564,0.5702,0.5513,0.5455,0.5607,0.5467,0.5701,0.3798,0.4532,0.4338,0.5284,0.5791,0.5781,0.6043,0.5920,0.1406,0.3095,0.2966,0.0545,0.4181,0.5860,0.5788,0.4737,0.5618,0.5366,0.4203,0.2096,0.1800,0.5405,0.5497,0.3348,0.0170,0.4632,0.0203,0.1583,0.3766,0.0220,0.6987,1.0000,0.4601,0.0679,0.5556,0.5686,0.4245,0.1007,0.3891,0.0169,0.0443,0.0153,0.5186,0.0034,0.5412,0.5962,0.5152,0.2783,0.5865,0.2522,0.4090,0.1773,0.2864,0.5726,0.3344,0.1536,0.0854
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.4084,0.4019,0.4703,0.1290,0.0022,0.3502,0.1712,0.2270,0.0152,0.1538,0.4300,0.3494,0.1511,0.1828,0.3301,0.0152,0.2161,0.4527,0.4514,0.4678,0.4564,0.4455,0.4498,0.4510,0.4640,0.3372,0.4270,0.3989,0.4560,0.4670,0.4473,0.4743,0.4876,0.1170,0.2737,0.2429,0.0367,0.3857,0.4813,0.4836,0.4514,0.4743,0.4705,0.3821,0.1610,0.1436,0.4852,0.4858,0.3816,0.0130,0.6104,0.0261,0.1437,0.4572,0.0282,0.4480,0.4601,1.0000,0.0895,0.4618,0.4152,0.3242,0.1118,0.3060,0.0217,0.0500,0.0175,0.3678,0.0044,0.4412,0.4648,0.4472,0.2254,0.4550,0.3236,0.2958,0.2078,0.3142,0.4488,0.3081,0.1867,0.1179
