ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2983,0.2890,0.3988,0.0858,0.0079,0.2835,0.1170,0.1520,0.0144,0.1288,0.3080,0.2675,0.1261,0.1678,0.2738,0.0179,0.2014,0.3757,0.3837,0.3309,0.3478,0.3669,0.3365,0.3615,0.3296,0.2319,0.2538,0.2556,0.3444,0.3788,0.3895,0.3645,0.3794,0.3254,1.0000,0.7028,0.1982,0.2792,0.3404,0.3304,0.2931,0.3767,0.3812,0.3463,0.5818,0.4903,0.2841,0.3050,0.2753,0.0133,0.2977,0.0247,0.1565,0.2720,0.0222,0.3008,0.3430,0.2830,0.0693,0.3922,0.3316,0.2566,0.0395,0.2184,0.0125,0.0431,0.0114,0.2897,0.0042,0.3728,0.3725,0.2862,0.5197,0.3592,0.1464,0.2366,0.2099,0.2356,0.3877,0.2766,0.2079,0.1536
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2778,0.2682,0.3814,0.0837,0.0088,0.2599,0.1119,0.1533,0.0163,0.1311,0.2850,0.2514,0.1247,0.1707,0.2688,0.0199,0.1905,0.3550,0.3603,0.3067,0.3223,0.3469,0.3124,0.3393,0.3046,0.2135,0.2288,0.2390,0.3210,0.3516,0.3680,0.3402,0.3544,0.3577,0.7028,1.0000,0.2072,0.2540,0.3137,0.3063,0.2707,0.3572,0.3610,0.3343,0.5753,0.4973,0.2600,0.2824,0.2665,0.0157,0.2811,0.0237,0.1585,0.2647,0.0186,0.2904,0.3292,0.2692,0.0679,0.3801,0.3269,0.2488,0.0409,0.2130,0.0129,0.0434,0.0150,0.2776,0.0050,0.3525,0.3515,0.2635,0.5259,0.3351,0.1380,0.2356,0.2034,0.2243,0.3667,0.2707,0.1954,0.1409
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0444,0.0424,0.0850,0.0607,0.0056,0.0570,0.0257,0.0719,0.0134,0.0580,0.0578,0.0530,0.0535,0.0758,0.0766,0.0154,0.0627,0.0738,0.0779,0.0492,0.0598,0.0713,0.0518,0.0683,0.0486,0.0383,0.0382,0.0395,0.0606,0.0765,0.0788,0.0685,0.0831,0.4201,0.1982,0.2072,1.0000,0.0374,0.0524,0.0475,0.0416,0.0745,0.0774,0.0917,0.2809,0.3283,0.0403,0.0452,0.0589,0.0136,0.0507,0.0207,0.0648,0.0583,0.0103,0.0727,0.0720,0.0500,0.0354,0.0811,0.0776,0.0785,0.0211,0.0687,0.0102,0.0410,0.0109,0.0828,0.0058,0.0773,0.0722,0.0471,0.2536,0.0611,0.0353,0.0731,0.0710,0.0792,0.0788,0.0646,0.0529,0.0514
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.6498,0.6449,0.6045,0.0720,0.0038,0.4550,0.1779,0.1336,0.0067,0.1427,0.5624,0.4867,0.1407,0.1740,0.3395,0.0189,0.2496,0.6274,0.6213,0.6773,0.6592,0.6339,0.6592,0.6424,0.6754,0.6086,0.6083,0.5703,0.6698,0.6097,0.6058,0.6319,0.6003,0.0679,0.2792,0.2540,0.0374,1.0000,0.6730,0.6928,0.7555,0.6071,0.6100,0.3951,0.1709,0.1290,0.6984,0.6750,0.4843,0.0080,0.5351,0.0168,0.1591,0.4899,0.0172,0.4241,0.4907,0.5157,0.0641,0.5505,0.3831,0.2839,0.0666,0.2407,0.0206,0.0328,0.0135,0.3137,0.0034,0.6365,0.6104,0.6145,0.1746,0.6286,0.2888,0.2316,0.2387,0.2491,0.5991,0.2988,0.3024,0.1977
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7539,0.7174,0.8428,0.0672,0.0036,0.4414,0.1573,0.1295,0.0083,0.1333,0.6067,0.4731,0.1294,0.1695,0.3519,0.0170,0.2435,0.8654,0.8629,0.8990,0.8819,0.8600,0.8921,0.8705,0.8930,0.5624,0.6761,0.6053,0.8724,0.8156,0.8564,0.8436,0.7903,0.0972,0.3404,0.3137,0.0524,0.6730,1.0000,0.9234,0.7730,0.8378,0.8317,0.4723,0.2060,0.1626,0.8315,0.8633,0.4756,0.0086,0.5689,0.0152,0.1477,0.4843,0.0170,0.4477,0.5440,0.5508,0.0580,0.7488,0.4464,0.3070,0.0550,0.2536,0.0173,0.0324,0.0104,0.3462,0.0030,0.8626,0.8246,0.7183,0.2249,0.8758,0.2695,0.2437,0.2336,0.2545,0.8370,0.3195,0.2602,0.1687
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7629,0.7262,0.8271,0.0679,0.0037,0.4548,0.1618,0.1312,0.0079,0.1353,0.6161,0.4793,0.1314,0.1724,0.3512,0.0171,0.2459,0.8550,0.8511,0.8980,0.8786,0.8504,0.8874,0.8635,0.8957,0.5731,0.6842,0.6222,0.8830,0.8034,0.8354,0.8329,0.7769,0.0924,0.3304,0.3063,0.0475,0.6928,0.9234,1.0000,0.7917,0.8260,0.8239,0.4703,0.2002,0.1590,0.8500,0.8674,0.4853,0.0092,0.5758,0.0153,0.1508,0.4903,0.0162,0.4520,0.5458,0.5588,0.0588,0.7331,0.4444,0.3050,0.0561,0.2560,0.0187,0.0329,0.0107,0.3442,0.0031,0.8572,0.8127,0.7200,0.2165,0.8591,0.2788,0.2429,0.2337,0.2561,0.8203,0.3198,0.2657,0.1749
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.7065,0.6951,0.6846,0.0728,0.0044,0.4596,0.1730,0.1364,0.0084,0.1429,0.5949,0.4924,0.1403,0.1783,0.3522,0.0188,0.2522,0.7152,0.7081,0.7686,0.7432,0.7089,0.7487,0.7238,0.7675,0.5846,0.6513,0.5957,0.7529,0.6890,0.6947,0.7149,0.6851,0.0780,0.2931,0.2707,0.0416,0.7555,0.7730,0.7917,1.0000,0.6858,0.6838,0.4405,0.1782,0.1380,0.7793,0.7608,0.4862,0.0088,0.5650,0.0165,0.1571,0.4968,0.0177,0.4473,0.5274,0.5496,0.0651,0.6160,0.4184,0.2988,0.0595,0.2512,0.0210,0.0340,0.0122,0.3362,0.0033,0.7186,0.6917,0.6684,0.1932,0.7198,0.2814,0.2451,0.2401,0.2583,0.6844,0.3231,0.2889,0.1885
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7145,0.6764,0.8895,0.0662,0.0047,0.4433,0.1531,0.1265,0.0098,0.1309,0.5995,0.4605,0.1274,0.1697,0.3444,0.0163,0.2317,0.8895,0.8962,0.8272,0.8447,0.8710,0.8353,0.8651,0.8229,0.5169,0.6131,0.5613,0.8446,0.7853,0.8369,0.7884,0.7538,0.1293,0.3767,0.3572,0.0745,0.6071,0.8378,0.8260,0.6858,1.0000,0.9555,0.4666,0.2451,0.1988,0.7657,0.8185,0.4655,0.0092,0.5419,0.0163,0.1432,0.4585,0.0163,0.4355,0.5288,0.5195,0.0551,0.7773,0.4381,0.3013,0.0522,0.2505,0.0172,0.0322,0.0107,0.3364,0.0036,0.8787,0.7884,0.6691,0.2655,0.8318,0.2666,0.2381,0.2201,0.2422,0.8206,0.3034,0.2475,0.1620
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7112,0.6739,0.8950,0.0671,0.0048,0.4459,0.1542,0.1286,0.0099,0.1317,0.6014,0.4628,0.1288,0.1706,0.3470,0.0168,0.2349,0.8852,0.8914,0.8221,0.8438,0.8691,0.8308,0.8632,0.8213,0.5181,0.6134,0.5619,0.8524,0.7816,0.8317,0.7843,0.7499,0.1310,0.3812,0.3610,0.0774,0.6100,0.8317,0.8239,0.6838,0.9555,1.0000,0.4677,0.2494,0.2031,0.7652,0.8199,0.4666,0.0093,0.5424,0.0165,0.1449,0.4575,0.0162,0.4409,0.5309,0.5194,0.0559,0.7704,0.4381,0.3041,0.0523,0.2539,0.0171,0.0339,0.0105,0.3381,0.0039,0.8883,0.7843,0.6662,0.2696,0.8270,0.2676,0.2384,0.2195,0.2411,0.8159,0.3029,0.2501,0.1635
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.4396,0.4382,0.4633,0.1102,0.0028,0.3307,0.1452,0.1948,0.0088,0.1882,0.4161,0.3671,0.1784,0.2229,0.3653,0.0221,0.3038,0.4599,0.4600,0.4668,0.4667,0.4701,0.4654,0.4720,0.4664,0.3607,0.4129,0.3890,0.4590,0.5052,0.4653,0.4968,0.5108,0.1406,0.3463,0.3343,0.0917,0.3951,0.4723,0.4703,0.4405,0.4666,0.4677,1.0000,0.2575,0.2156,0.4482,0.4693,0.3924,0.0099,0.4402,0.0232,0.1968,0.4120,0.0226,0.4430,0.4672,0.4470,0.0943,0.4245,0.4571,0.3624,0.0641,0.3078,0.0204,0.0487,0.0127,0.3895,0.0033,0.4555,0.4775,0.4236,0.2233,0.4628,0.2020,0.3125,0.3257,0.3558,0.4606,0.4481,0.2812,0.2101
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1776,0.1704,0.2641,0.0873,0.0118,0.2025,0.0887,0.1529,0.0143,0.1161,0.2084,0.1843,0.1140,0.1475,0.2113,0.0195,0.1535,0.2445,0.2509,0.2003,0.2171,0.2371,0.2041,0.2311,0.1981,0.1466,0.1582,0.1623,0.2194,0.2403,0.2491,0.2304,0.2421,0.4252,0.5818,0.5753,0.2809,0.1709,0.2060,0.2002,0.1782,0.2451,0.2494,0.2575,1.0000,0.6698,0.1634,0.1815,0.1925,0.0126,0.1954,0.0258,0.1555,0.1906,0.0186,0.2148,0.2395,0.1845,0.0647,0.2632,0.2497,0.2070,0.0353,0.1778,0.0132,0.0385,0.0108,0.2270,0.0036,0.2465,0.2382,0.1706,0.5339,0.2243,0.0982,0.2030,0.1675,0.1952,0.2516,0.1948,0.1539,0.1217
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1405,0.1355,0.2159,0.0784,0.0132,0.1647,0.0738,0.1352,0.0140,0.1010,0.1655,0.1457,0.0967,0.1314,0.1778,0.0170,0.1363,0.1990,0.2038,0.1553,0.1731,0.1888,0.1599,0.1850,0.1532,0.1164,0.1250,0.1336,0.1778,0.1938,0.2025,0.1816,0.1971,0.4739,0.4903,0.4973,0.3283,0.1290,0.1626,0.1590,0.1380,0.1988,0.2031,0.2156,0.6698,1.0000,0.1277,0.1391,0.1556,0.0141,0.1548,0.0246,0.1281,0.1547,0.0138,0.1793,0.1959,0.1433,0.0592,0.2166,0.2065,0.1729,0.0291,0.1572,0.0084,0.0493,0.0163,0.1963,0.0055,0.2010,0.1937,0.1360,0.5249,0.1781,0.0823,0.1829,0.1476,0.1676,0.2050,0.1598,0.1321,0.1016
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7423,0.7195,0.7525,0.0691,0.0038,0.4556,0.1697,0.1295,0.0072,0.1402,0.6201,0.4889,0.1339,0.1701,0.3399,0.0175,0.2441,0.7770,0.7745,0.8265,0.8062,0.7833,0.8178,0.7964,0.8315,0.5857,0.6935,0.6258,0.8147,0.7226,0.7436,0.7566,0.7084,0.0757,0.2841,0.2600,0.0403,0.6984,0.8315,0.8500,0.7793,0.7657,0.7652,0.4482,0.1634,0.1277,1.0000,0.8718,0.4910,0.0079,0.5809,0.0155,0.1474,0.4917,0.0158,0.4489,0.5254,0.5651,0.0611,0.6668,0.4263,0.3012,0.0617,0.2526,0.0211,0.0339,0.0107,0.3327,0.0031,0.7865,0.7330,0.7112,0.1853,0.7691,0.2934,0.2355,0.2302,0.2507,0.7330,0.3125,0.2700,0.1811
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7485,0.7158,0.7968,0.0715,0.0036,0.4503,0.1657,0.1329,0.0082,0.1422,0.6163,0.4848,0.1380,0.1782,0.3584,0.0168,0.2541,0.8078,0.8038,0.8447,0.8321,0.8067,0.8395,0.8205,0.8514,0.5649,0.6688,0.6016,0.8237,0.7579,0.7724,0.7840,0.7404,0.0821,0.3050,0.2824,0.0452,0.6750,0.8633,0.8674,0.7608,0.8185,0.8199,0.4693,0.1815,0.1391,0.8718,1.0000,0.4939,0.0092,0.5810,0.0161,0.1525,0.4941,0.0178,0.4646,0.5438,0.5667,0.0610,0.6939,0.4496,0.3157,0.0588,0.2647,0.0195,0.0345,0.0112,0.3481,0.0033,0.8052,0.7623,0.7108,0.1983,0.8008,0.2851,0.2464,0.2382,0.2617,0.7620,0.3249,0.2704,0.1801
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4670,0.4719,0.4599,0.0994,0.0056,0.4493,0.2258,0.1694,0.0192,0.1613,0.4851,0.4426,0.1546,0.2005,0.3333,0.0265,0.2722,0.4545,0.4546,0.4742,0.4711,0.4649,0.4702,0.4664,0.4763,0.3994,0.4348,0.4195,0.4715,0.4535,0.4395,0.4678,0.4526,0.0971,0.2753,0.2665,0.0589,0.4843,0.4756,0.4853,0.4862,0.4655,0.4666,0.3924,0.1925,0.1556,0.4910,0.4939,1.0000,0.0210,0.5801,0.0306,0.1903,0.4839,0.0202,0.4204,0.4489,0.4903,0.0917,0.4266,0.3914,0.3188,0.0776,0.2817,0.0265,0.0467,0.0176,0.3460,0.0085,0.4593,0.4533,0.4527,0.1759,0.4501,0.2528,0.2682,0.3136,0.3239,0.4416,0.3364,0.2943,0.2315
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0125,0.0128,0.0113,0.0177,0.0000,0.0098,0.0226,0.0198,0.5172,0.0153,0.0100,0.0080,0.0097,0.0522,0.0157,0.0816,0.0087,0.0083,0.0086,0.0076,0.0079,0.0086,0.0081,0.0081,0.0086,0.0070,0.0071,0.0078,0.0073,0.0088,0.0083,0.0085,0.0086,0.0182,0.0133,0.0157,0.0136,0.0080,0.0086,0.0092,0.0088,0.0092,0.0093,0.0099,0.0126,0.0141,0.0079,0.0092,0.0210,1.0000,0.0205,0.3590,0.0486,0.0113,0.0194,0.0236,0.0197,0.0107,0.0348,0.0100,0.0122,0.0107,0.0041,0.0152,0.0000,0.0909,0.1549,0.0118,0.3409,0.0097,0.0092,0.0089,0.0126,0.0084,0.0101,0.0170,0.0118,0.0117,0.0088,0.0102,0.0190,0.0227
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.5469,0.5420,0.5356,0.1064,0.0034,0.4662,0.2129,0.1787,0.0194,0.1602,0.5368,0.4721,0.1522,0.2029,0.3496,0.0237,0.2639,0.5330,0.5321,0.5613,0.5523,0.5480,0.5556,0.5495,0.5663,0.4444,0.5075,0.4783,0.5507,0.5400,0.5236,0.5601,0.5456,0.0890,0.2977,0.2811,0.0507,0.5351,0.5689,0.5758,0.5650,0.5419,0.5424,0.4402,0.1954,0.1548,0.5809,0.5810,0.5801,0.0205,1.0000,0.0282,0.1819,0.5277,0.0242,0.4634,0.4962,0.6402,0.0955,0.4960,0.4361,0.3255,0.0693,0.2839,0.0237,0.0431,0.0165,0.3578,0.0083,0.5332,0.5396,0.5244,0.1932,0.5354,0.2795,0.2716,0.3241,0.3502,0.5185,0.3646,0.3119,0.2323
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0207,0.0219,0.0171,0.0690,0.0000,0.0200,0.0304,0.0591,0.3095,0.0473,0.0199,0.0218,0.0404,0.0707,0.0306,0.0756,0.0314,0.0146,0.0152,0.0144,0.0146,0.0155,0.0150,0.0151,0.0154,0.0190,0.0163,0.0189,0.0147,0.0158,0.0143,0.0155,0.0159,0.0221,0.0247,0.0237,0.0207,0.0168,0.0152,0.0153,0.0165,0.0163,0.0165,0.0232,0.0258,0.0246,0.0155,0.0161,0.0306,0.3590,0.0282,1.0000,0.0922,0.0231,0.0325,0.0354,0.0291,0.0230,0.0656,0.0155,0.0250,0.0306,0.0350,0.0333,0.0320,0.1446,0.1304,0.0319,0.2273,0.0162,0.0158,0.0164,0.0210,0.0146,0.0230,0.0392,0.0402,0.0418,0.0145,0.0288,0.0335,0.0381
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1586,0.1579,0.1429,0.1627,0.0071,0.1536,0.0981,0.2488,0.0446,0.1977,0.1566,0.1708,0.1951,0.2441,0.2286,0.0414,0.2256,0.1404,0.1418,0.1477,0.1440,0.1419,0.1448,0.1450,0.1468,0.1481,0.1466,0.1531,0.1422,0.1494,0.1374,0.1501,0.1542,0.0905,0.1565,0.1585,0.0648,0.1591,0.1477,0.1508,0.1571,0.1432,0.1449,0.1968,0.1555,0.1281,0.1474,0.1525,0.1903,0.0486,0.1819,0.0922,1.0000,0.1769,0.0361,0.2375,0.2112,0.1812,0.1237,0.1301,0.2197,0.2355,0.0570,0.2285,0.0185,0.0918,0.0357,0.2518,0.0220,0.1413,0.1446,0.1479,0.1176,0.1406,0.1136,0.2650,0.2271,0.2459,0.1358,0.2543,0.1781,0.1686
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.4719,0.4750,0.4533,0.0995,0.0045,0.3897,0.1997,0.1713,0.0101,0.1772,0.4654,0.4123,0.1692,0.2084,0.3449,0.0231,0.2816,0.4558,0.4567,0.4841,0.4708,0.4667,0.4770,0.4670,0.4837,0.4280,0.4466,0.4280,0.4678,0.4761,0.4489,0.4806,0.4741,0.0966,0.2720,0.2647,0.0583,0.4899,0.4843,0.4903,0.4968,0.4585,0.4575,0.4120,0.1906,0.1547,0.4917,0.4941,0.4839,0.0113,0.5277,0.0231,0.1769,1.0000,0.0236,0.4463,0.4699,0.5326,0.0918,0.4193,0.4105,0.3255,0.0765,0.2990,0.0271,0.0462,0.0130,0.3397,0.0028,0.4554,0.4649,0.4551,0.1773,0.4611,0.2910,0.2725,0.3328,0.3313,0.4473,0.3603,0.3385,0.2460
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0163,0.0162,0.0160,0.0198,0.0000,0.0213,0.0201,0.0447,0.0000,0.0298,0.0164,0.0166,0.0305,0.0357,0.0284,0.0160,0.0270,0.0160,0.0158,0.0159,0.0152,0.0155,0.0159,0.0148,0.0166,0.0160,0.0155,0.0175,0.0156,0.0176,0.0164,0.0170,0.0169,0.0132,0.0222,0.0186,0.0103,0.0172,0.0170,0.0162,0.0177,0.0163,0.0162,0.0226,0.0186,0.0138,0.0158,0.0178,0.0202,0.0194,0.0242,0.0325,0.0361,0.0236,1.0000,0.0300,0.0258,0.0235,0.0360,0.0156,0.0307,0.0341,0.0076,0.0344,0.0159,0.0385,0.0098,0.0281,0.0000,0.0159,0.0170,0.0154,0.0155,0.0165,0.0179,0.0371,0.0317,0.0308,0.0164,0.0340,0.0293,0.0283
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.4369,0.4292,0.4303,0.1230,0.0053,0.3246,0.1628,0.2330,0.0230,0.2227,0.4212,0.3752,0.2160,0.2872,0.4445,0.0293,0.3199,0.4323,0.4328,0.4478,0.4363,0.4336,0.4434,0.4344,0.4497,0.3751,0.4030,0.3899,0.4308,0.4487,0.4269,0.4548,0.4610,0.1154,0.3008,0.2904,0.0727,0.4241,0.4477,0.4520,0.4473,0.4355,0.4409,0.4430,0.2148,0.1793,0.4489,0.4646,0.4204,0.0236,0.4634,0.0354,0.2375,0.4463,0.0300,1.0000,0.6927,0.4744,0.0997,0.4001,0.5475,0.4405,0.0861,0.3809,0.0275,0.0689,0.0225,0.4879,0.0101,0.4280,0.4547,0.4277,0.2087,0.4418,0.2354,0.4064,0.3245,0.3572,0.4257,0.4083,0.2861,0.2108
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.5083,0.4940,0.5318,0.1022,0.0065,0.3543,0.1607,0.2047,0.0183,0.1977,0.4692,0.4001,0.1907,0.2556,0.4556,0.0243,0.3107,0.5342,0.5321,0.5464,0.5293,0.5249,0.5411,0.5280,0.5420,0.4252,0.4665,0.4432,0.5228,0.5489,0.5338,0.5505,0.5521,0.1208,0.3430,0.3292,0.0720,0.4907,0.5440,0.5458,0.5274,0.5288,0.5309,0.4672,0.2395,0.1959,0.5254,0.5438,0.4489,0.0197,0.4962,0.0291,0.2112,0.4699,0.0258,0.6927,1.0000,0.4952,0.0850,0.4968,0.5714,0.4252,0.0738,0.3569,0.0253,0.0577,0.0178,0.4820,0.0080,0.5257,0.5630,0.4991,0.2392,0.5501,0.2413,0.3851,0.2970,0.3275,0.5308,0.4103,0.2849,0.2017
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.5277,0.5213,0.5065,0.1143,0.0041,0.4135,0.1995,0.1930,0.0117,0.1747,0.4961,0.4389,0.1651,0.2048,0.3516,0.0235,0.2869,0.5101,0.5091,0.5438,0.5309,0.5217,0.5339,0.5248,0.5437,0.4494,0.4995,0.4683,0.5296,0.5234,0.5008,0.5426,0.5290,0.0891,0.2830,0.2692,0.0500,0.5157,0.5508,0.5588,0.5496,0.5195,0.5194,0.4470,0.1845,0.1433,0.5651,0.5667,0.4903,0.0107,0.6402,0.0230,0.1812,0.5326,0.0235,0.4744,0.4952,1.0000,0.0989,0.4643,0.4473,0.3376,0.0738,0.2904,0.0261,0.0435,0.0154,0.3665,0.0041,0.5086,0.5185,0.5142,0.1767,0.5144,0.3186,0.2765,0.3300,0.3546,0.4962,0.3759,0.3151,0.2333
