ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.1755,0.1677,0.3922,0.0566,0.008,0.1925,0.0684,0.1081,0.0181,0.0935,0.2341,0.1924,0.0933,0.1294,0.2177,0.0144,0.129,0.346,0.3581,0.2461,0.2874,0.3319,0.2617,0.3135,0.2488,0.1325,0.1571,0.1564,0.2725,0.3376,0.3836,0.3045,0.3431,0.4809,0.7259,1,0.2854,0.1517,0.2515,0.2315,0.1826,0.3338,0.3476,0.2719,0.6356,0.5667,0.1827,0.2015,0.1793,0.0145,0.2001,0.0174,0.1026,0.1717,0.011,0.2164,0.2621,0.1825,0.0322,0.3703,0.2693,0.1945,0.0243,0.1609,0.0082,0.031,0.0118,0.2176,0.0056,0.3427,0.3371,0.1951,0.5797,0.3061,0.0949,0.1652,0.1165,0.1535,0.3739,0.1713,0.0984,0.0645
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0334,0.0306,0.1429,0.0432,0.0043,0.0701,0.0188,0.0661,0.0119,0.0476,0.0779,0.0679,0.0484,0.0654,0.0838,0.0118,0.0528,0.1168,0.1245,0.0524,0.0846,0.1113,0.0609,0.0997,0.056,0.0253,0.031,0.0332,0.0894,0.1203,0.1282,0.0928,0.1404,0.4492,0.2821,0.2854,1,0.0261,0.0567,0.0465,0.0331,0.1143,0.1259,0.1438,0.3586,0.4021,0.0312,0.0387,0.0556,0.011,0.0504,0.0136,0.0589,0.0491,0.0076,0.0726,0.0835,0.0514,0.0195,0.1152,0.104,0.0865,0.0154,0.0702,0.0058,0.0289,0.0092,0.0899,0.005,0.1256,0.1055,0.0462,0.2905,0.0815,0.0317,0.0768,0.0578,0.0774,0.1208,0.0625,0.0348,0.0279
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5405,0.5309,0.4068,0.0549,0.0037,0.3716,0.1697,0.0998,0.0094,0.1209,0.4448,0.3888,0.1189,0.1454,0.2561,0.0162,0.19,0.4401,0.4323,0.5207,0.4895,0.447,0.4954,0.4651,0.5152,0.5527,0.5294,0.4975,0.5102,0.4285,0.3924,0.4634,0.4224,0.0463,0.169,0.1517,0.0261,1,0.5288,0.5606,0.661,0.4313,0.4326,0.2737,0.1029,0.0824,0.5846,0.5563,0.3915,0.0093,0.4315,0.0153,0.1227,0.402,0.0144,0.3338,0.3626,0.4117,0.043,0.2949,0.2704,0.213,0.064,0.1911,0.0258,0.0259,0.0092,0.2321,0.0024,0.4527,0.4154,0.4816,0.1128,0.4386,0.2568,0.1744,0.1742,0.1777,0.3869,0.2137,0.2189,0.1434
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.6072,0.5631,0.6945,0.0572,0.0042,0.3706,0.1311,0.1136,0.0101,0.1201,0.5274,0.4008,0.1155,0.1549,0.3076,0.0143,0.1971,0.7368,0.727,0.8229,0.7849,0.7405,0.8069,0.7557,0.818,0.4664,0.5972,0.5243,0.7753,0.6703,0.7024,0.7372,0.6488,0.1018,0.2705,0.2515,0.0567,0.5288,1,0.8657,0.6528,0.7189,0.7101,0.369,0.1767,0.1421,0.7667,0.7861,0.3645,0.0093,0.4732,0.0143,0.1168,0.3842,0.0135,0.3878,0.4692,0.452,0.0401,0.5105,0.3636,0.2605,0.0504,0.2239,0.0199,0.0271,0.0093,0.2923,0.0031,0.74,0.683,0.6178,0.1988,0.7582,0.2423,0.2077,0.1611,0.192,0.6768,0.2385,0.172,0.1051
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.6279,0.5849,0.6736,0.0575,0.0044,0.3871,0.139,0.1115,0.0094,0.1202,0.5413,0.4152,0.1157,0.1547,0.3018,0.0146,0.1994,0.7203,0.7093,0.8261,0.7824,0.7307,0.8017,0.7505,0.8203,0.4931,0.6138,0.557,0.7873,0.6495,0.6616,0.711,0.6249,0.0872,0.2497,0.2315,0.0465,0.5606,0.8657,1,0.6921,0.7032,0.697,0.3639,0.1578,0.126,0.8012,0.8052,0.3776,0.0091,0.4821,0.0141,0.1191,0.4006,0.0126,0.3861,0.4597,0.4649,0.0407,0.487,0.3525,0.2539,0.0534,0.218,0.0212,0.027,0.0091,0.2836,0.0028,0.727,0.6562,0.6281,0.1797,0.729,0.2534,0.2032,0.1639,0.1908,0.6439,0.2382,0.1818,0.112
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.5911,0.5744,0.4963,0.0627,0.0044,0.3949,0.1608,0.1166,0.0101,0.1314,0.4981,0.4197,0.1274,0.162,0.2895,0.0164,0.2064,0.5357,0.5257,0.6359,0.5973,0.5445,0.6042,0.5644,0.6304,0.505,0.5735,0.5272,0.6136,0.5125,0.4875,0.5631,0.5168,0.0624,0.1999,0.1826,0.0331,0.661,0.6528,0.6921,1,0.5229,0.5214,0.3222,0.1238,0.0991,0.6853,0.6609,0.3983,0.0093,0.4764,0.0158,0.1285,0.4138,0.0145,0.3743,0.4183,0.4567,0.0483,0.3615,0.3191,0.2442,0.0605,0.2121,0.0242,0.0291,0.0095,0.2694,0.0028,0.5465,0.5073,0.5529,0.1371,0.5414,0.2531,0.2032,0.1797,0.1989,0.4785,0.2432,0.2082,0.1302
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.5327,0.4953,0.8162,0.0505,0.0061,0.3594,0.1182,0.0987,0.0126,0.1088,0.5115,0.3766,0.1049,0.1473,0.2881,0.0136,0.1769,0.8246,0.828,0.719,0.7596,0.8032,0.7393,0.791,0.7259,0.3906,0.4969,0.4487,0.7706,0.6525,0.7211,0.6611,0.6178,0.1781,0.3503,0.3338,0.1143,0.4313,0.7189,0.7032,0.5229,1,0.9113,0.3704,0.2579,0.22,0.6448,0.686,0.3351,0.0099,0.4164,0.0144,0.1084,0.3397,0.0119,0.3513,0.434,0.3919,0.0332,0.5786,0.3451,0.2434,0.0457,0.2036,0.0175,0.0252,0.009,0.2688,0.0039,0.8238,0.6576,0.5424,0.2769,0.7149,0.2226,0.1891,0.1395,0.1692,0.7002,0.2049,0.1523,0.0925
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.5261,0.4889,0.8266,0.05,0.0055,0.3627,0.1188,0.0986,0.0111,0.1083,0.5122,0.3789,0.1047,0.1437,0.2866,0.0133,0.1771,0.8262,0.8322,0.7121,0.7583,0.8059,0.7317,0.7935,0.7171,0.3913,0.4961,0.45,0.7782,0.655,0.7237,0.6573,0.6225,0.1917,0.3655,0.3476,0.1259,0.4326,0.7101,0.697,0.5214,0.9113,1,0.3793,0.2733,0.2347,0.6402,0.6857,0.3347,0.0096,0.4148,0.0136,0.1087,0.3397,0.012,0.3496,0.432,0.3898,0.0326,0.5726,0.3457,0.2426,0.0459,0.2036,0.0174,0.0249,0.0087,0.2663,0.0032,0.8405,0.6591,0.5443,0.2894,0.7082,0.2239,0.1875,0.1383,0.169,0.7011,0.2037,0.1523,0.0924
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3123,0.3089,0.3619,0.0923,0.0025,0.2593,0.1082,0.1716,0.0106,0.1611,0.3319,0.2852,0.1527,0.1857,0.2813,0.0157,0.2296,0.3639,0.3649,0.3731,0.3739,0.3795,0.3661,0.3787,0.373,0.2448,0.2872,0.277,0.3533,0.4226,0.3633,0.417,0.4275,0.1781,0.2799,0.2719,0.1438,0.2737,0.369,0.3639,0.3222,0.3704,0.3793,1,0.2351,0.2095,0.342,0.3656,0.2783,0.0101,0.3346,0.0209,0.154,0.3091,0.0186,0.3457,0.3585,0.3508,0.0625,0.2741,0.3531,0.2867,0.0579,0.2536,0.0194,0.0416,0.0126,0.3024,0.0032,0.3643,0.3778,0.3158,0.2071,0.3642,0.1621,0.2516,0.2194,0.2637,0.3575,0.3374,0.184,0.1291
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1182,0.1113,0.3093,0.0526,0.0099,0.1563,0.0489,0.1035,0.0147,0.0814,0.1833,0.1501,0.0823,0.1079,0.177,0.0129,0.107,0.2714,0.2829,0.1698,0.2132,0.2553,0.1847,0.238,0.173,0.0914,0.1108,0.1119,0.2084,0.2537,0.2879,0.2208,0.2622,0.5352,0.6431,0.6356,0.3586,0.1029,0.1767,0.1578,0.1238,0.2579,0.2733,0.2351,1,0.7192,0.1176,0.1324,0.1364,0.0119,0.1427,0.0158,0.095,0.1243,0.0097,0.1647,0.2,0.1301,0.0282,0.2832,0.2167,0.1626,0.0194,0.1342,0.0074,0.028,0.0103,0.1831,0.0045,0.2717,0.2497,0.1338,0.5808,0.22,0.0715,0.144,0.0961,0.1343,0.2824,0.1324,0.0778,0.0541
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.095,0.0907,0.2681,0.0488,0.0106,0.1388,0.045,0.0903,0.0159,0.072,0.1534,0.1276,0.071,0.101,0.1577,0.0126,0.0934,0.2325,0.2436,0.1356,0.1772,0.2154,0.1478,0.1991,0.1384,0.0736,0.0901,0.0923,0.1766,0.2157,0.2433,0.183,0.2268,0.5593,0.5613,0.5667,0.4021,0.0824,0.1421,0.126,0.0991,0.22,0.2347,0.2095,0.7192,1,0.0926,0.1037,0.1155,0.0117,0.1163,0.016,0.0866,0.1038,0.0085,0.1416,0.1694,0.1072,0.0269,0.2452,0.1883,0.1414,0.018,0.1187,0.0063,0.0301,0.013,0.1602,0.0062,0.2343,0.2101,0.1094,0.5515,0.18,0.0619,0.1292,0.0855,0.1163,0.2407,0.1139,0.0685,0.0464
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.6381,0.6024,0.606,0.0561,0.0039,0.3851,0.1492,0.1072,0.0093,0.1218,0.5379,0.4185,0.1175,0.1532,0.2875,0.0145,0.1963,0.6483,0.6399,0.765,0.7161,0.6652,0.735,0.6865,0.7626,0.5107,0.6333,0.5656,0.7267,0.5839,0.5834,0.6455,0.568,0.0638,0.2005,0.1827,0.0312,0.5846,0.7667,0.8012,0.6853,0.6448,0.6402,0.342,0.1176,0.0926,1,0.8324,0.3886,0.0087,0.4908,0.0137,0.1129,0.4096,0.0132,0.3809,0.4406,0.4743,0.0426,0.4345,0.3293,0.2459,0.058,0.2147,0.0235,0.027,0.0087,0.2701,0.0027,0.6613,0.5917,0.6299,0.1439,0.6485,0.2719,0.1959,0.1613,0.1861,0.5706,0.2305,0.1853,0.1153
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.632,0.5901,0.6407,0.0586,0.004,0.3814,0.1432,0.1141,0.0107,0.1273,0.5333,0.4169,0.1228,0.1604,0.3051,0.014,0.208,0.672,0.6632,0.7781,0.7359,0.6861,0.7577,0.7065,0.7769,0.4853,0.6014,0.5382,0.728,0.606,0.6087,0.6657,0.5878,0.0718,0.2195,0.2015,0.0387,0.5563,0.7861,0.8052,0.6609,0.686,0.6857,0.3656,0.1324,0.1037,0.8324,1,0.3863,0.0098,0.491,0.0154,0.1234,0.408,0.0144,0.401,0.4643,0.4719,0.0425,0.456,0.3552,0.2612,0.0555,0.2312,0.0219,0.0287,0.0097,0.2929,0.003,0.6753,0.6175,0.6286,0.1577,0.6758,0.2629,0.2139,0.1661,0.1934,0.5936,0.2401,0.1847,0.1155
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.3748,0.3753,0.3273,0.0836,0.0099,0.3577,0.1959,0.1355,0.0355,0.1365,0.3783,0.3555,0.129,0.1779,0.2499,0.0273,0.2087,0.3235,0.3216,0.3605,0.3512,0.3349,0.3531,0.3414,0.3607,0.3123,0.3412,0.3231,0.3533,0.3253,0.294,0.3432,0.3263,0.0901,0.182,0.1793,0.0556,0.3915,0.3645,0.3776,0.3983,0.3351,0.3347,0.2783,0.1364,0.1155,0.3886,0.3863,1,0.0358,0.4881,0.0387,0.1578,0.3823,0.0171,0.3248,0.3283,0.3909,0.0675,0.2535,0.2766,0.2379,0.0692,0.2188,0.0295,0.0462,0.021,0.2552,0.0137,0.329,0.3135,0.3365,0.1294,0.3202,0.2201,0.2053,0.2413,0.2471,0.2938,0.2421,0.2172,0.1569
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0194,0.0222,0.0149,0.0195,0.0161,0.0158,0.0298,0.0185,0.4883,0.0202,0.0133,0.0112,0.0179,0.0691,0.0146,0.1151,0.0214,0.0091,0.009,0.0085,0.0084,0.0093,0.009,0.0091,0.0089,0.0082,0.0094,0.0091,0.0085,0.0087,0.0084,0.0084,0.0086,0.0158,0.0114,0.0145,0.011,0.0093,0.0093,0.0091,0.0093,0.0099,0.0096,0.0101,0.0119,0.0117,0.0087,0.0098,0.0358,1,0.0359,0.3469,0.08,0.0141,0.0148,0.0352,0.0268,0.0109,0.049,0.011,0.0132,0.0147,0.0033,0.0203,0,0.1372,0.2042,0.0183,0.2905,0.0108,0.0094,0.0109,0.0131,0.0092,0.0231,0.0221,0.0139,0.0118,0.0087,0.0107,0.0291,0.0218
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.4417,0.434,0.4005,0.1006,0.0069,0.3795,0.1915,0.1676,0.0366,0.1469,0.4428,0.3899,0.1393,0.2022,0.2879,0.0243,0.2283,0.3995,0.396,0.4566,0.4344,0.4146,0.4404,0.4232,0.4548,0.3534,0.4122,0.3808,0.433,0.4109,0.3743,0.4464,0.4183,0.0843,0.2102,0.2001,0.0504,0.4315,0.4732,0.4821,0.4764,0.4164,0.4148,0.3346,0.1427,0.1163,0.4908,0.491,0.4881,0.0359,1,0.0355,0.1609,0.4421,0.0192,0.3946,0.407,0.5759,0.0762,0.3023,0.3313,0.2651,0.0611,0.2401,0.0217,0.0455,0.0202,0.2967,0.0119,0.4025,0.3991,0.4161,0.1462,0.4053,0.2678,0.2304,0.2513,0.2871,0.3671,0.2857,0.2223,0.1549
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0254,0.0278,0.0177,0.0613,0.0211,0.0211,0.0354,0.046,0.3301,0.0413,0.0201,0.0222,0.0372,0.0766,0.025,0.0972,0.0378,0.0131,0.0133,0.0139,0.0135,0.0135,0.0139,0.0138,0.0145,0.015,0.0148,0.0151,0.0131,0.0137,0.0125,0.014,0.0144,0.0163,0.0164,0.0174,0.0136,0.0153,0.0143,0.0141,0.0158,0.0144,0.0136,0.0209,0.0158,0.016,0.0137,0.0154,0.0387,0.3469,0.0355,1,0.1145,0.0238,0.0248,0.0395,0.0302,0.0226,0.0609,0.0132,0.0226,0.0263,0.0169,0.0344,0.0133,0.1669,0.2164,0.0319,0.2826,0.0146,0.0139,0.0164,0.0167,0.0136,0.0357,0.0409,0.0304,0.0352,0.0125,0.0285,0.0421,0.0384
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1229,0.126,0.1093,0.1454,0.0115,0.1194,0.0893,0.2053,0.0829,0.1688,0.125,0.1321,0.1637,0.2179,0.1715,0.0399,0.1898,0.1051,0.1044,0.1187,0.1125,0.1065,0.1139,0.1092,0.1184,0.1072,0.1124,0.1098,0.1073,0.1159,0.1011,0.1182,0.1212,0.0671,0.1042,0.1026,0.0589,0.1227,0.1168,0.1191,0.1285,0.1084,0.1087,0.154,0.095,0.0866,0.1129,0.1234,0.1578,0.08,0.1609,0.1145,1,0.1448,0.0259,0.2023,0.1723,0.1522,0.0926,0.0821,0.1709,0.1817,0.0437,0.1781,0.0133,0.111,0.0594,0.2006,0.0411,0.1051,0.1124,0.1135,0.0804,0.1103,0.1016,0.2145,0.1725,0.1998,0.1002,0.209,0.1463,0.1146
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.3815,0.377,0.3251,0.0897,0.005,0.3098,0.1779,0.1413,0.0165,0.1493,0.3722,0.3322,0.1407,0.1782,0.2659,0.0204,0.219,0.3332,0.3304,0.3842,0.3627,0.344,0.3686,0.3507,0.3803,0.3467,0.3645,0.3432,0.3613,0.3584,0.3089,0.3716,0.3529,0.0749,0.1803,0.1717,0.0491,0.402,0.3842,0.4006,0.4138,0.3397,0.3397,0.3091,0.1243,0.1038,0.4096,0.408,0.3823,0.0141,0.4421,0.0238,0.1448,1,0.0188,0.3519,0.3544,0.4513,0.0706,0.2405,0.2939,0.2409,0.0687,0.2247,0.0255,0.0405,0.0111,0.2585,0.0035,0.3332,0.3317,0.3521,0.1232,0.3379,0.273,0.2101,0.2601,0.2561,0.3072,0.274,0.2574,0.1737
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0125,0.013,0.0112,0.0224,0.0025,0.0144,0.0159,0.034,0.0108,0.0244,0.0134,0.0149,0.0227,0.0281,0.022,0.012,0.0249,0.0109,0.0111,0.0126,0.0115,0.0112,0.0121,0.0111,0.0129,0.0123,0.0121,0.0124,0.0111,0.0132,0.0112,0.013,0.0138,0.0082,0.0111,0.011,0.0076,0.0144,0.0135,0.0126,0.0145,0.0119,0.012,0.0186,0.0097,0.0085,0.0132,0.0144,0.0171,0.0148,0.0192,0.0248,0.0259,0.0188,1,0.025,0.0202,0.0195,0.0279,0.009,0.0216,0.0229,0.0092,0.0247,0.0068,0.0264,0.0084,0.0216,0.0075,0.0108,0.0126,0.0121,0.0078,0.0123,0.0148,0.0267,0.0274,0.0285,0.0111,0.0283,0.0221,0.0232
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.3476,0.342,0.3436,0.1022,0.0079,0.2479,0.123,0.214,0.0365,0.2019,0.3447,0.3019,0.1949,0.2732,0.3865,0.0251,0.2591,0.3488,0.3455,0.3899,0.3719,0.3545,0.3823,0.3576,0.3937,0.2867,0.3261,0.3069,0.3445,0.374,0.346,0.3928,0.3835,0.1138,0.2219,0.2164,0.0726,0.3338,0.3878,0.3861,0.3743,0.3513,0.3496,0.3457,0.1647,0.1416,0.3809,0.401,0.3248,0.0352,0.3946,0.0395,0.2023,0.3519,0.025,1,0.6586,0.3936,0.0692,0.2712,0.4743,0.3945,0.0741,0.3474,0.0269,0.067,0.0273,0.4423,0.0127,0.342,0.3893,0.3502,0.1736,0.3822,0.2039,0.377,0.2246,0.2784,0.3399,0.3153,0.1896,0.128
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.3896,0.3766,0.4338,0.0853,0.0081,0.2712,0.1193,0.1848,0.0282,0.1799,0.3844,0.3218,0.1754,0.2459,0.4056,0.0208,0.2432,0.4407,0.4371,0.4746,0.4585,0.4409,0.4704,0.4425,0.4762,0.3126,0.3685,0.3388,0.422,0.4636,0.4487,0.4816,0.4608,0.1351,0.2717,0.2621,0.0835,0.3626,0.4692,0.4597,0.4183,0.434,0.432,0.3585,0.2,0.1694,0.4406,0.4643,0.3283,0.0268,0.407,0.0302,0.1723,0.3544,0.0202,0.6586,1,0.4001,0.0548,0.3565,0.5025,0.3802,0.0621,0.3201,0.0232,0.0531,0.021,0.4545,0.0095,0.4297,0.503,0.4091,0.2201,0.4893,0.2042,0.3546,0.197,0.2538,0.4406,0.3,0.1752,0.1137
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.4134,0.4058,0.3677,0.1151,0.0046,0.3238,0.1678,0.1858,0.0154,0.157,0.4002,0.3553,0.1484,0.1889,0.2907,0.0194,0.2354,0.3764,0.3728,0.436,0.4144,0.3909,0.4178,0.3994,0.4338,0.3546,0.403,0.3746,0.4072,0.3955,0.3559,0.431,0.4082,0.0785,0.1977,0.1825,0.0514,0.4117,0.452,0.4649,0.4567,0.3919,0.3898,0.3508,0.1301,0.1072,0.4743,0.4719,0.3909,0.0109,0.5759,0.0226,0.1522,0.4513,0.0195,0.3936,0.4001,1,0.0807,0.2745,0.3403,0.2697,0.0679,0.2411,0.0244,0.0408,0.0134,0.2967,0.0045,0.3758,0.3815,0.3946,0.1324,0.3867,0.2982,0.2362,0.2574,0.2949,0.3485,0.3045,0.2284,0.1598
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0422,0.0449,0.0314,0.2287,0.0117,0.0415,0.0563,0.1508,0.0439,0.0811,0.0441,0.0492,0.081,0.0868,0.0565,0.0482,0.0853,0.0302,0.0303,0.0375,0.0343,0.032,0.0354,0.0328,0.0376,0.0391,0.0412,0.0406,0.0324,0.0367,0.0298,0.0383,0.0391,0.0236,0.0345,0.0322,0.0195,0.043,0.0401,0.0407,0.0483,0.0332,0.0326,0.0625,0.0282,0.0269,0.0426,0.0425,0.0675,0.049,0.0762,0.0609,0.0926,0.0706,0.0279,0.0692,0.0548,0.0807,1,0.0236,0.0577,0.0671,0.0483,0.0719,0.0151,0.0867,0.0482,0.0705,0.033,0.0304,0.0332,0.038,0.0227,0.033,0.0527,0.0796,0.1284,0.123,0.0292,0.1006,0.088,0.1027
