ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.6612,0.5841,0.5780,0.6269,0.5882,0.8796,0.0950,0.0031,0.3004,0.0941,0.1847,0.0125,0.1575,0.4833,0.3573,0.1543,0.2271,0.4308,0.0220,0.2795,0.8953,0.8955,0.8554,0.8365,0.8511,0.8524,0.8443,0.8248,0.4449,0.5622,0.4933,0.7963,0.8578,1.0000,0.8682,0.8367,0.1776,0.4391,0.4252,0.0965,0.4891,0.8359,0.7992,0.6242,0.8393,0.8338,0.5415,0.2973,0.2498,0.6810,0.7340,0.3797,0.0118,0.4661,0.0172,0.2023,0.3997,0.0212,0.5392,0.6071,0.4741,0.0722,0.8121,0.5621,0.4180,0.0400,0.3515,0.0157,0.0399,0.0094,0.4719,0.0031,0.8686,0.8838,0.6320,0.3097,0.9263,0.1655,0.3408,0.2586,0.3137,0.9246,0.3793,0.2521,0.1591
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.7195,0.6229,0.6289,0.6604,0.6259,0.7883,0.1082,0.0018,0.3110,0.1042,0.2068,0.0144,0.1705,0.4910,0.3748,0.1668,0.2451,0.4492,0.0253,0.3082,0.7980,0.7943,0.8439,0.7974,0.7783,0.8141,0.7841,0.8219,0.4754,0.5917,0.5272,0.7703,0.8744,0.8682,1.0000,0.8705,0.1479,0.3964,0.3818,0.0818,0.5263,0.8368,0.8126,0.6592,0.7706,0.7607,0.5852,0.2662,0.2219,0.7192,0.7702,0.4219,0.0135,0.5150,0.0189,0.2270,0.4373,0.0225,0.5727,0.6215,0.5299,0.0830,0.7277,0.5736,0.4251,0.0432,0.3646,0.0181,0.0450,0.0108,0.4910,0.0036,0.7896,0.8417,0.6806,0.2717,0.8466,0.1765,0.3645,0.2926,0.3413,0.8425,0.4258,0.2794,0.1818
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.6931,0.6168,0.6171,0.6334,0.6114,0.7867,0.1071,0.0037,0.3061,0.1041,0.2117,0.0137,0.1790,0.4970,0.3951,0.1752,0.2541,0.4533,0.0248,0.3090,0.7798,0.7844,0.8065,0.7741,0.7597,0.7764,0.7583,0.7890,0.4579,0.5607,0.5123,0.7465,0.8561,0.8367,0.8705,1.0000,0.1603,0.4135,0.3950,0.0978,0.5035,0.7914,0.7656,0.6447,0.7506,0.7435,0.5830,0.2804,0.2361,0.6801,0.7190,0.4092,0.0128,0.5120,0.0202,0.2267,0.4361,0.0220,0.5827,0.6322,0.5298,0.0836,0.7155,0.5861,0.4350,0.0449,0.3710,0.0174,0.0448,0.0101,0.5035,0.0037,0.7656,0.8345,0.6517,0.2836,0.8197,0.1743,0.3747,0.2944,0.3536,0.8242,0.4361,0.2763,0.1797
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.0913,0.0899,0.0969,0.0795,0.0714,0.1923,0.0954,0.0115,0.1332,0.0499,0.1344,0.0109,0.0771,0.1361,0.1026,0.0751,0.1240,0.1535,0.0178,0.1165,0.1725,0.1772,0.1262,0.1485,0.1751,0.1315,0.1643,0.1279,0.0667,0.0803,0.0826,0.1422,0.1635,0.1776,0.1479,0.1603,1.0000,0.3618,0.4066,0.4449,0.0772,0.1276,0.1172,0.0836,0.1684,0.1766,0.1663,0.4528,0.4855,0.0883,0.0973,0.1093,0.0186,0.1076,0.0180,0.1175,0.1053,0.0326,0.1593,0.1654,0.1090,0.0769,0.2003,0.1914,0.1792,0.0065,0.1664,0.0000,0.0612,0.0266,0.1821,0.0038,0.1770,0.1739,0.0849,0.4683,0.1655,0.0491,0.1637,0.1028,0.1441,0.1797,0.1256,0.0769,0.0595
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.3006,0.3128,0.3022,0.2901,0.2856,0.4451,0.1120,0.0083,0.2735,0.0789,0.2074,0.0213,0.1398,0.3209,0.2690,0.1388,0.2026,0.3126,0.0243,0.2158,0.4270,0.4339,0.3777,0.3895,0.4174,0.3712,0.4071,0.3658,0.2374,0.2528,0.2635,0.3799,0.4144,0.4391,0.3964,0.4135,0.3618,1.0000,0.7076,0.2155,0.2786,0.3703,0.3586,0.2950,0.4167,0.4268,0.3742,0.6212,0.5110,0.2858,0.3183,0.2580,0.0214,0.3008,0.0311,0.1823,0.2805,0.0227,0.3422,0.3745,0.2788,0.0943,0.4545,0.3935,0.3295,0.0266,0.2977,0.0113,0.0596,0.0165,0.3559,0.0050,0.4197,0.4237,0.2889,0.5265,0.4133,0.1193,0.3001,0.2203,0.2705,0.4301,0.2961,0.2241,0.1657
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2760,0.2923,0.2793,0.2665,0.2601,0.4341,0.0985,0.0084,0.2422,0.0689,0.2055,0.0166,0.1388,0.3092,0.2545,0.1312,0.1960,0.3032,0.0214,0.2127,0.4096,0.4132,0.3549,0.3685,0.4062,0.3540,0.3903,0.3483,0.2068,0.2217,0.2334,0.3613,0.3985,0.4252,0.3818,0.3950,0.4066,0.7076,1.0000,0.2215,0.2569,0.3438,0.3405,0.2755,0.3963,0.4061,0.3611,0.5937,0.5127,0.2642,0.2969,0.2511,0.0150,0.2766,0.0249,0.1786,0.2608,0.0197,0.3433,0.3639,0.2698,0.0839,0.4425,0.4066,0.3368,0.0238,0.2938,0.0116,0.0520,0.0151,0.3498,0.0017,0.4030,0.4140,0.2744,0.5350,0.4008,0.1073,0.2994,0.2171,0.2519,0.4207,0.2815,0.2003,0.1482
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0466,0.0529,0.0499,0.0422,0.0410,0.1067,0.0667,0.0145,0.0813,0.0199,0.0997,0.0000,0.0563,0.0830,0.0680,0.0469,0.0786,0.0888,0.0124,0.0684,0.0933,0.0973,0.0669,0.0810,0.0936,0.0672,0.0876,0.0679,0.0350,0.0400,0.0435,0.0789,0.0905,0.0965,0.0818,0.0978,0.4449,0.2155,0.2215,1.0000,0.0419,0.0651,0.0563,0.0479,0.0933,0.0998,0.1051,0.2884,0.3226,0.0433,0.0555,0.0633,0.0067,0.0570,0.0127,0.0753,0.0651,0.0385,0.0917,0.0914,0.0630,0.0607,0.1043,0.1073,0.1017,0.0108,0.0871,0.0000,0.0500,0.0138,0.1043,0.0000,0.0937,0.0955,0.0513,0.2741,0.0871,0.0297,0.0950,0.0686,0.0894,0.0953,0.0725,0.0568,0.0526
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5757,0.6221,0.5817,0.5597,0.5409,0.4884,0.1020,0.0031,0.3351,0.1300,0.1970,0.0124,0.1836,0.4514,0.3975,0.1777,0.2307,0.3730,0.0231,0.2903,0.4968,0.4920,0.5479,0.5319,0.5102,0.5307,0.5224,0.5508,0.5763,0.5373,0.5167,0.5591,0.5098,0.4891,0.5263,0.5035,0.0772,0.2786,0.2569,0.0419,1.0000,0.5611,0.5908,0.6667,0.4945,0.4957,0.4312,0.1856,0.1468,0.5989,0.5761,0.4296,0.0109,0.4698,0.0233,0.2064,0.4663,0.0200,0.4128,0.4377,0.4874,0.0883,0.4504,0.3760,0.3038,0.0505,0.2661,0.0218,0.0392,0.0125,0.3514,0.0031,0.5083,0.4879,0.5240,0.1637,0.4933,0.1930,0.2800,0.3192,0.3015,0.4829,0.3506,0.3497,0.2317
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7577,0.6452,0.6682,0.6702,0.6349,0.8125,0.1012,0.0019,0.3235,0.1094,0.1996,0.0130,0.1691,0.5048,0.3893,0.1653,0.2332,0.4291,0.0251,0.3041,0.8096,0.8115,0.8653,0.8246,0.8000,0.8403,0.8031,0.8396,0.5041,0.6438,0.5607,0.8224,0.7979,0.8359,0.8368,0.7914,0.1276,0.3703,0.3438,0.0651,0.5611,1.0000,0.8998,0.7131,0.8097,0.8008,0.5503,0.2386,0.1952,0.7729,0.8161,0.4212,0.0130,0.5245,0.0185,0.2180,0.4395,0.0194,0.5410,0.5866,0.5328,0.0855,0.7105,0.5389,0.4111,0.0416,0.3521,0.0176,0.0424,0.0102,0.4763,0.0037,0.8056,0.7864,0.6702,0.2437,0.8288,0.1871,0.3436,0.2894,0.3379,0.8025,0.4085,0.2817,0.1796
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7631,0.6688,0.6774,0.6790,0.6502,0.7726,0.1036,0.0019,0.3365,0.1143,0.2051,0.0135,0.1700,0.5059,0.3870,0.1649,0.2365,0.4241,0.0242,0.3126,0.7853,0.7815,0.8521,0.8050,0.7777,0.8193,0.7851,0.8339,0.5267,0.6538,0.5814,0.8243,0.7740,0.7992,0.8126,0.7656,0.1172,0.3586,0.3405,0.0563,0.5908,0.8998,1.0000,0.7384,0.7784,0.7710,0.5513,0.2282,0.1948,0.8023,0.8214,0.4304,0.0136,0.5275,0.0203,0.2173,0.4590,0.0173,0.5389,0.5803,0.5492,0.0883,0.6834,0.5316,0.4007,0.0424,0.3463,0.0184,0.0434,0.0097,0.4687,0.0039,0.7822,0.7634,0.6760,0.2275,0.8005,0.1910,0.3436,0.2999,0.3415,0.7678,0.4172,0.2968,0.1888
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6963,0.6578,0.6692,0.6445,0.6269,0.6065,0.1077,0.0025,0.3326,0.1184,0.2151,0.0135,0.1915,0.5047,0.4109,0.1851,0.2545,0.4237,0.0208,0.3161,0.6180,0.6138,0.6871,0.6543,0.6165,0.6604,0.6351,0.6823,0.5564,0.6095,0.5699,0.6792,0.6329,0.6242,0.6592,0.6447,0.0836,0.2950,0.2755,0.0479,0.6667,0.7131,0.7384,1.0000,0.6179,0.6158,0.4935,0.1895,0.1539,0.7348,0.7112,0.4326,0.0111,0.5232,0.0184,0.2271,0.4826,0.0184,0.5015,0.5374,0.5482,0.1020,0.5489,0.4682,0.3740,0.0477,0.3191,0.0223,0.0450,0.0111,0.4287,0.0025,0.6258,0.6135,0.6297,0.1845,0.6283,0.1951,0.3383,0.3190,0.3385,0.6085,0.4140,0.3182,0.2154
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.6728,0.5949,0.6032,0.6344,0.5953,0.8772,0.0983,0.0035,0.3244,0.1003,0.1892,0.0132,0.1652,0.4945,0.3724,0.1606,0.2341,0.4229,0.0221,0.2822,0.8712,0.8745,0.8112,0.8211,0.8454,0.8099,0.8367,0.7897,0.4577,0.5833,0.5107,0.8096,0.7642,0.8393,0.7706,0.7506,0.1684,0.4167,0.3963,0.0933,0.4945,0.8097,0.7784,0.6179,1.0000,0.9439,0.5409,0.2865,0.2412,0.6928,0.7574,0.4017,0.0124,0.4846,0.0194,0.2088,0.4058,0.0194,0.5359,0.5892,0.4974,0.0805,0.7697,0.5542,0.4245,0.0368,0.3554,0.0159,0.0413,0.0106,0.4672,0.0035,0.8595,0.7731,0.6142,0.2864,0.8267,0.1782,0.3415,0.2702,0.3221,0.8187,0.3788,0.2652,0.1721
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.6625,0.5887,0.5928,0.6255,0.5865,0.8850,0.0972,0.0036,0.3281,0.1001,0.1918,0.0133,0.1624,0.4983,0.3729,0.1588,0.2316,0.4237,0.0222,0.2844,0.8715,0.8718,0.8069,0.8197,0.8456,0.8042,0.8399,0.7882,0.4625,0.5837,0.5108,0.8203,0.7586,0.8338,0.7607,0.7435,0.1766,0.4268,0.4061,0.0998,0.4957,0.8008,0.7710,0.6158,0.9439,1.0000,0.5385,0.2963,0.2525,0.6810,0.7528,0.3964,0.0125,0.4719,0.0205,0.2094,0.3993,0.0195,0.5387,0.5884,0.4858,0.0811,0.7709,0.5481,0.4265,0.0362,0.3617,0.0160,0.0435,0.0098,0.4683,0.0036,0.8749,0.7744,0.6094,0.2970,0.8254,0.1786,0.3407,0.2624,0.3155,0.8174,0.3700,0.2650,0.1693
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.5423,0.5041,0.5275,0.4782,0.4784,0.5335,0.1475,0.0043,0.3043,0.1161,0.2632,0.0127,0.2182,0.4420,0.3786,0.2059,0.2706,0.4260,0.0299,0.3464,0.5238,0.5310,0.5485,0.5368,0.5451,0.5292,0.5392,0.5499,0.3819,0.4358,0.4244,0.5114,0.5878,0.5415,0.5852,0.5830,0.1663,0.3742,0.3611,0.1051,0.4312,0.5503,0.5513,0.4935,0.5409,0.5385,1.0000,0.2875,0.2359,0.5188,0.5534,0.4023,0.0171,0.4943,0.0271,0.2612,0.4586,0.0270,0.5366,0.5549,0.5186,0.1193,0.5089,0.5505,0.4531,0.0506,0.3892,0.0214,0.0593,0.0129,0.4627,0.0043,0.5224,0.5586,0.4883,0.2606,0.5341,0.1762,0.3877,0.3670,0.4228,0.5362,0.5038,0.3053,0.2309
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1842,0.2080,0.1979,0.1865,0.1851,0.3081,0.0998,0.0095,0.2271,0.0714,0.2092,0.0186,0.1127,0.2400,0.2102,0.1173,0.1737,0.2406,0.0276,0.1684,0.2917,0.2984,0.2382,0.2576,0.2900,0.2361,0.2810,0.2327,0.1628,0.1628,0.1689,0.2596,0.2812,0.2973,0.2662,0.2804,0.4528,0.6212,0.5937,0.2884,0.1856,0.2386,0.2282,0.1895,0.2865,0.2963,0.2875,1.0000,0.6797,0.1688,0.2011,0.1958,0.0164,0.2128,0.0278,0.1773,0.2026,0.0206,0.2586,0.2760,0.2014,0.0849,0.3230,0.3104,0.2838,0.0217,0.2543,0.0115,0.0558,0.0189,0.2953,0.0048,0.2945,0.2915,0.1820,0.5475,0.2801,0.0879,0.2638,0.1661,0.2166,0.2984,0.2099,0.1740,0.1325
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1490,0.1660,0.1642,0.1584,0.1511,0.2638,0.1014,0.0140,0.2083,0.0742,0.1916,0.0162,0.1045,0.2024,0.1734,0.1030,0.1658,0.2054,0.0239,0.1571,0.2478,0.2526,0.2039,0.2178,0.2417,0.1973,0.2328,0.1957,0.1230,0.1379,0.1498,0.2248,0.2392,0.2498,0.2219,0.2361,0.4855,0.5110,0.5127,0.3226,0.1468,0.1952,0.1948,0.1539,0.2412,0.2525,0.2359,0.6797,1.0000,0.1417,0.1630,0.1622,0.0136,0.1727,0.0324,0.1583,0.1758,0.0240,0.2293,0.2363,0.1685,0.0872,0.2719,0.2641,0.2398,0.0225,0.2217,0.0107,0.0731,0.0250,0.2500,0.0056,0.2523,0.2502,0.1595,0.5386,0.2357,0.0880,0.2442,0.1407,0.2013,0.2548,0.1890,0.1450,0.1107
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7599,0.6409,0.6701,0.6576,0.6296,0.6693,0.0980,0.0023,0.3233,0.1165,0.1987,0.0113,0.1909,0.5080,0.4025,0.1798,0.2382,0.4138,0.0238,0.3049,0.6854,0.6821,0.7599,0.7213,0.6981,0.7330,0.7023,0.7625,0.5409,0.6842,0.5951,0.7363,0.6759,0.6810,0.7192,0.6801,0.0883,0.2858,0.2642,0.0433,0.5989,0.7729,0.8023,0.7348,0.6928,0.6810,0.5188,0.1688,0.1417,1.0000,0.8232,0.4380,0.0113,0.5352,0.0181,0.2087,0.4562,0.0215,0.5163,0.5545,0.5545,0.0938,0.5940,0.4819,0.3762,0.0474,0.3189,0.0217,0.0449,0.0079,0.4364,0.0023,0.6926,0.6651,0.6560,0.1844,0.6856,0.2062,0.3277,0.3059,0.3428,0.6659,0.4114,0.2954,0.2011
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7625,0.6673,0.6746,0.6812,0.6401,0.7315,0.1088,0.0021,0.3222,0.1134,0.2108,0.0115,0.1828,0.5028,0.3998,0.1797,0.2418,0.4387,0.0230,0.3206,0.7370,0.7280,0.8050,0.7721,0.7305,0.7805,0.7391,0.8021,0.5276,0.6532,0.5757,0.7580,0.7210,0.7340,0.7702,0.7190,0.0973,0.3183,0.2969,0.0555,0.5761,0.8161,0.8214,0.7112,0.7574,0.7528,0.5534,0.2011,0.1630,0.8232,1.0000,0.4376,0.0126,0.5360,0.0188,0.2275,0.4592,0.0209,0.5490,0.5823,0.5483,0.0923,0.6376,0.5231,0.4137,0.0471,0.3547,0.0200,0.0470,0.0105,0.4694,0.0032,0.7414,0.7125,0.6670,0.2053,0.7390,0.1920,0.3520,0.3085,0.3500,0.7144,0.4124,0.2972,0.1996
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4623,0.4876,0.4660,0.4266,0.4345,0.3894,0.1556,0.0059,0.3493,0.1664,0.2322,0.0276,0.1966,0.4207,0.3945,0.1855,0.2415,0.3371,0.0391,0.2955,0.3916,0.3875,0.4169,0.4068,0.4038,0.4154,0.4026,0.4232,0.3861,0.4087,0.4025,0.4075,0.4065,0.3797,0.4219,0.4092,0.1093,0.2580,0.2511,0.0633,0.4296,0.4212,0.4304,0.4326,0.4017,0.3964,0.4023,0.1958,0.1622,0.4380,0.4376,1.0000,0.0257,0.5395,0.0394,0.2427,0.4579,0.0251,0.4056,0.4256,0.4721,0.1398,0.3776,0.3851,0.3447,0.0571,0.3192,0.0275,0.0509,0.0158,0.3714,0.0080,0.3924,0.3902,0.4220,0.1787,0.3851,0.1741,0.3186,0.4105,0.4059,0.3828,0.3832,0.3222,0.2665
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0128,0.0144,0.0159,0.0144,0.0166,0.0122,0.0379,0.0000,0.0147,0.0458,0.0199,0.4000,0.0046,0.0156,0.0106,0.0047,0.0390,0.0172,0.1282,0.0106,0.0122,0.0114,0.0106,0.0098,0.0123,0.0123,0.0115,0.0119,0.0208,0.0137,0.0156,0.0116,0.0133,0.0118,0.0135,0.0128,0.0186,0.0214,0.0150,0.0067,0.0109,0.0130,0.0136,0.0111,0.0124,0.0125,0.0171,0.0164,0.0136,0.0113,0.0126,0.0257,1.0000,0.0264,0.2812,0.0369,0.0171,0.0238,0.0225,0.0195,0.0147,0.0385,0.0120,0.0156,0.0159,0.0000,0.0235,0.0000,0.0606,0.1200,0.0140,0.2500,0.0111,0.0124,0.0132,0.0149,0.0111,0.0179,0.0152,0.0146,0.0196,0.0117,0.0141,0.0206,0.0327
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.6179,0.5534,0.5897,0.4932,0.5038,0.4707,0.1685,0.0049,0.3660,0.1704,0.2737,0.0279,0.2000,0.4646,0.4311,0.1973,0.2670,0.3788,0.0359,0.3207,0.4660,0.4649,0.5009,0.4765,0.4826,0.4847,0.4791,0.5080,0.4161,0.4756,0.4588,0.4895,0.4974,0.4661,0.5150,0.5120,0.1076,0.3008,0.2766,0.0570,0.4698,0.5245,0.5275,0.5232,0.4846,0.4719,0.4943,0.2128,0.1727,0.5352,0.5360,0.5395,0.0264,1.0000,0.0344,0.2529,0.5362,0.0209,0.4881,0.4927,0.6607,0.1516,0.4478,0.4574,0.3803,0.0527,0.3609,0.0245,0.0542,0.0164,0.4245,0.0066,0.4594,0.4772,0.4886,0.1935,0.4678,0.2151,0.3572,0.4142,0.4651,0.4624,0.4401,0.3386,0.2648
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0209,0.0235,0.0238,0.0265,0.0295,0.0196,0.0896,0.0714,0.0218,0.0210,0.0558,0.2222,0.0411,0.0345,0.0406,0.0369,0.0613,0.0362,0.0816,0.0372,0.0188,0.0187,0.0195,0.0187,0.0202,0.0202,0.0194,0.0201,0.0363,0.0232,0.0313,0.0204,0.0185,0.0172,0.0189,0.0202,0.0180,0.0311,0.0249,0.0127,0.0233,0.0185,0.0203,0.0184,0.0194,0.0205,0.0271,0.0278,0.0324,0.0181,0.0188,0.0394,0.2812,0.0344,1.0000,0.0701,0.0303,0.0196,0.0323,0.0280,0.0276,0.0636,0.0192,0.0301,0.0300,0.0132,0.0426,0.0000,0.0972,0.0882,0.0327,0.1600,0.0187,0.0190,0.0216,0.0254,0.0182,0.0441,0.0391,0.0408,0.0441,0.0188,0.0365,0.0441,0.0599
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.2283,0.2290,0.2457,0.2309,0.2256,0.2057,0.1840,0.0037,0.2036,0.1092,0.2688,0.0403,0.1969,0.2228,0.2364,0.2016,0.2533,0.2647,0.0353,0.2500,0.1979,0.1960,0.2182,0.2140,0.2064,0.2098,0.2118,0.2183,0.2072,0.2090,0.2234,0.2109,0.2205,0.2023,0.2270,0.2267,0.1175,0.1823,0.1786,0.0753,0.2064,0.2180,0.2173,0.2271,0.2088,0.2094,0.2612,0.1773,0.1583,0.2087,0.2275,0.2427,0.0369,0.2529,0.0701,1.0000,0.2193,0.0466,0.2795,0.2631,0.2601,0.1442,0.1879,0.2583,0.2642,0.0567,0.2591,0.0106,0.0887,0.0259,0.2845,0.0113,0.2035,0.2095,0.2212,0.1600,0.2022,0.1250,0.2937,0.2622,0.2832,0.2008,0.2816,0.2069,0.1779
