ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.7327,0.5706,0.6490,0.7295,0.6701,0.9002,0.0861,0.0102,0.4131,0.1721,0.1393,0.0164,0.1250,0.5951,0.4335,0.1268,0.1680,0.3443,0.0102,0.2152,0.9328,0.9267,0.9327,0.8961,0.9004,0.9163,0.8921,0.9245,0.4980,0.7055,0.6176,0.9039,0.8443,1.0000,0.9201,0.8299,0.1127,0.3689,0.3238,0.0451,0.4969,0.9182,0.8753,0.6265,0.9002,0.8839,0.4939,0.2357,0.1824,0.8344,0.8446,0.4110,0.0123,0.5510,0.0184,0.1455,0.4385,0.0164,0.5041,0.5779,0.5635,0.0779,0.9084,0.4201,0.2807,0.1189,0.2725,0.0389,0.0369,0.0061,0.3197,0.0020,0.9286,0.9385,0.7889,0.2500,0.9673,0.2951,0.2336,0.1865,0.2582,0.9735,0.3094,0.1660,0.1066
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.7345,0.5644,0.6538,0.7312,0.6906,0.8395,0.0935,0.0111,0.4205,0.1766,0.1514,0.0178,0.1333,0.6039,0.4423,0.1353,0.1800,0.3681,0.0111,0.2284,0.8648,0.8586,0.8683,0.8316,0.8361,0.8480,0.8313,0.8601,0.5076,0.7060,0.6242,0.8468,0.8636,0.9201,1.0000,0.8606,0.1101,0.3615,0.3282,0.0467,0.4968,0.8729,0.8330,0.6301,0.8357,0.8306,0.5232,0.2396,0.1850,0.7987,0.8054,0.4435,0.0134,0.5777,0.0200,0.1556,0.4444,0.0178,0.5241,0.5891,0.5671,0.0846,0.8592,0.4374,0.2965,0.1217,0.2905,0.0423,0.0401,0.0067,0.3385,0.0022,0.8566,0.9015,0.7783,0.2440,0.9031,0.2863,0.2539,0.2027,0.2778,0.9136,0.3363,0.1778,0.1158
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.7022,0.5604,0.6553,0.6836,0.6636,0.7635,0.1037,0.0123,0.4340,0.1812,0.1679,0.0198,0.1422,0.5913,0.4575,0.1471,0.1966,0.3741,0.0123,0.2469,0.7856,0.7794,0.7851,0.7557,0.7603,0.7649,0.7588,0.7805,0.4862,0.6469,0.5733,0.7667,0.8484,0.8299,0.8606,1.0000,0.1247,0.3765,0.3278,0.0543,0.4817,0.8000,0.7859,0.6154,0.7598,0.7505,0.5418,0.2530,0.1961,0.7319,0.7278,0.4591,0.0148,0.5671,0.0222,0.1695,0.4531,0.0198,0.5246,0.5757,0.5704,0.0911,0.7829,0.4663,0.3220,0.1238,0.3027,0.0418,0.0419,0.0074,0.3650,0.0025,0.7700,0.8323,0.7137,0.2578,0.8161,0.2857,0.2721,0.2217,0.3079,0.8268,0.3695,0.1854,0.1284
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.1093,0.0772,0.1029,0.0759,0.0730,0.1136,0.1279,0.0000,0.0932,0.0775,0.1604,0.0328,0.0741,0.1122,0.0939,0.1238,0.1417,0.1554,0.0000,0.1511,0.1145,0.1128,0.1006,0.1018,0.1131,0.1000,0.1096,0.0968,0.0643,0.0926,0.0783,0.1018,0.1253,0.1127,0.1101,0.1247,1.0000,0.2113,0.2456,0.2419,0.0603,0.1099,0.1000,0.0898,0.1161,0.1131,0.1429,0.2593,0.3333,0.0892,0.0806,0.0844,0.0339,0.1276,0.0159,0.1560,0.0935,0.0161,0.1316,0.1309,0.1301,0.1772,0.1200,0.1404,0.1497,0.1078,0.1190,0.0423,0.0429,0.0175,0.1530,0.0000,0.1130,0.1080,0.0864,0.3308,0.1044,0.0642,0.1118,0.1406,0.1603,0.1120,0.1196,0.0625,0.0490
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.3292,0.2921,0.3263,0.2885,0.2868,0.3736,0.1443,0.0165,0.3072,0.1379,0.2217,0.0162,0.1931,0.3447,0.2970,0.2150,0.2476,0.3755,0.0165,0.2667,0.3667,0.3632,0.3481,0.3573,0.3630,0.3541,0.3589,0.3482,0.2441,0.2892,0.2880,0.3543,0.3578,0.3689,0.3615,0.3765,0.2113,1.0000,0.6408,0.1099,0.2619,0.3578,0.3533,0.3075,0.3617,0.3590,0.3537,0.5051,0.4233,0.2974,0.3229,0.2649,0.0164,0.3373,0.0272,0.2244,0.2710,0.0162,0.3230,0.3548,0.3304,0.1179,0.3764,0.3462,0.2992,0.1121,0.2934,0.0365,0.0588,0.0167,0.3440,0.0056,0.3496,0.3720,0.3170,0.4519,0.3597,0.1697,0.2672,0.2723,0.3362,0.3685,0.3240,0.1972,0.1262
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.3106,0.2514,0.2989,0.2506,0.2532,0.3311,0.1299,0.0124,0.2667,0.1524,0.2151,0.0184,0.1902,0.2821,0.2662,0.2143,0.2632,0.3416,0.0124,0.2767,0.3170,0.3191,0.2989,0.3122,0.3210,0.3069,0.3194,0.2960,0.2115,0.2632,0.2665,0.3094,0.3194,0.3238,0.3282,0.3278,0.2456,0.6408,1.0000,0.1392,0.2145,0.3189,0.3044,0.2725,0.3166,0.3252,0.3168,0.5600,0.4880,0.2600,0.2768,0.2287,0.0186,0.3150,0.0183,0.2116,0.2483,0.0184,0.2949,0.3213,0.3121,0.1136,0.3341,0.3297,0.2716,0.1192,0.2543,0.0351,0.0798,0.0190,0.2922,0.0000,0.3057,0.3219,0.2717,0.4737,0.3139,0.1439,0.2651,0.2327,0.3028,0.3230,0.2929,0.1716,0.1111
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0522,0.0307,0.0459,0.0328,0.0235,0.0401,0.1034,0.0000,0.0465,0.0495,0.1538,0.0000,0.1216,0.0502,0.0491,0.1333,0.1064,0.0920,0.0000,0.1043,0.0432,0.0435,0.0411,0.0426,0.0399,0.0442,0.0381,0.0438,0.0153,0.0337,0.0317,0.0333,0.0508,0.0451,0.0467,0.0543,0.2419,0.1099,0.1392,1.0000,0.0310,0.0396,0.0416,0.0312,0.0424,0.0432,0.0735,0.1810,0.2065,0.0336,0.0356,0.0516,0.0000,0.0614,0.0000,0.0941,0.0306,0.0000,0.0551,0.0667,0.0607,0.0714,0.0467,0.0657,0.0890,0.0667,0.0616,0.0513,0.0526,0.0000,0.0723,0.0000,0.0390,0.0458,0.0436,0.1613,0.0442,0.0375,0.0794,0.0971,0.0963,0.0457,0.0813,0.0404,0.0278
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5674,0.6223,0.5537,0.5707,0.5601,0.5110,0.0632,0.0122,0.4327,0.2285,0.0909,0.0202,0.1091,0.5099,0.4695,0.1164,0.1601,0.2755,0.0163,0.1911,0.5096,0.5097,0.5216,0.5199,0.5087,0.5142,0.5121,0.5229,0.5710,0.5567,0.5194,0.5335,0.4808,0.4969,0.4968,0.4817,0.0603,0.2619,0.2145,0.0310,1.0000,0.5286,0.5543,0.6265,0.5044,0.5000,0.3251,0.1581,0.1212,0.5585,0.5482,0.4966,0.0163,0.4828,0.0161,0.1496,0.4727,0.0328,0.4627,0.4734,0.4538,0.0722,0.4968,0.3129,0.2251,0.1571,0.2280,0.0648,0.0275,0.0082,0.2422,0.0041,0.5173,0.5032,0.5341,0.1509,0.5116,0.3426,0.1894,0.2182,0.2292,0.4979,0.2825,0.2264,0.1562
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7630,0.5904,0.6849,0.7259,0.6818,0.8763,0.0885,0.0111,0.4165,0.1736,0.1486,0.0155,0.1305,0.5923,0.4476,0.1350,0.1744,0.3553,0.0111,0.2252,0.8979,0.8877,0.9017,0.8919,0.8766,0.8849,0.8758,0.9053,0.5231,0.7155,0.6334,0.8879,0.7996,0.9182,0.8729,0.8000,0.1099,0.3578,0.3189,0.0396,0.5286,1.0000,0.9234,0.6718,0.8607,0.8518,0.4957,0.2363,0.1846,0.8473,0.8541,0.4330,0.0111,0.5730,0.0200,0.1501,0.4530,0.0178,0.5130,0.5879,0.5795,0.0844,0.8651,0.4333,0.2958,0.1289,0.2898,0.0422,0.0400,0.0067,0.3377,0.0022,0.8857,0.8838,0.7579,0.2435,0.9052,0.3142,0.2478,0.1996,0.2743,0.9000,0.3296,0.1748,0.1131
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7595,0.6114,0.6794,0.7406,0.7027,0.8556,0.0903,0.0117,0.4331,0.1848,0.1478,0.0186,0.1316,0.6094,0.4558,0.1363,0.1829,0.3537,0.0117,0.2276,0.8658,0.8634,0.8934,0.8753,0.8481,0.8763,0.8550,0.9052,0.5448,0.7184,0.6561,0.8753,0.7631,0.8753,0.8330,0.7859,0.1000,0.3533,0.3044,0.0416,0.5543,0.9234,1.0000,0.7005,0.8361,0.8309,0.4823,0.2225,0.1693,0.8622,0.8527,0.4506,0.0140,0.5753,0.0210,0.1547,0.4680,0.0186,0.5101,0.5730,0.5820,0.0860,0.8445,0.4312,0.2893,0.1352,0.2860,0.0419,0.0371,0.0070,0.3235,0.0023,0.8574,0.8518,0.7812,0.2299,0.8852,0.3264,0.2426,0.2009,0.2729,0.8609,0.3333,0.1833,0.1186
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6584,0.5962,0.6295,0.6180,0.6101,0.6285,0.0969,0.0162,0.4183,0.2167,0.1529,0.0160,0.1491,0.5610,0.4622,0.1589,0.1957,0.3437,0.0162,0.2432,0.6245,0.6285,0.6481,0.6455,0.6154,0.6309,0.6304,0.6537,0.5165,0.5898,0.5652,0.6564,0.6094,0.6265,0.6301,0.6154,0.0898,0.3075,0.2725,0.0312,0.6265,0.6718,0.7005,1.0000,0.6111,0.6147,0.4212,0.1977,0.1603,0.6582,0.6507,0.4812,0.0129,0.5493,0.0258,0.1656,0.4943,0.0259,0.5082,0.5391,0.5288,0.1016,0.6128,0.3930,0.2965,0.1398,0.2775,0.0513,0.0315,0.0065,0.3286,0.0032,0.6195,0.6285,0.5917,0.1841,0.6484,0.3017,0.2703,0.2195,0.2832,0.6255,0.3295,0.2188,0.1424
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7186,0.5659,0.6311,0.6934,0.6426,0.9348,0.0822,0.0067,0.4242,0.1678,0.1375,0.0157,0.1295,0.5952,0.4336,0.1365,0.1685,0.3443,0.0112,0.2168,0.9034,0.9131,0.8873,0.8655,0.9019,0.8706,0.8891,0.8828,0.4860,0.6974,0.6017,0.8774,0.7743,0.9002,0.8357,0.7598,0.1161,0.3617,0.3166,0.0424,0.5044,0.8607,0.8361,0.6111,1.0000,0.9470,0.4721,0.2417,0.1840,0.8445,0.8553,0.4158,0.0112,0.5587,0.0202,0.1467,0.4326,0.0180,0.4892,0.5634,0.5551,0.0781,0.8782,0.4130,0.2680,0.1178,0.2675,0.0380,0.0358,0.0067,0.3094,0.0022,0.9070,0.8429,0.7364,0.2517,0.8909,0.3031,0.2286,0.1938,0.2661,0.8898,0.3186,0.1689,0.1143
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7161,0.5519,0.6315,0.6944,0.6430,0.9300,0.0813,0.0068,0.4286,0.1734,0.1348,0.0160,0.1318,0.5952,0.4381,0.1338,0.1663,0.3415,0.0114,0.2125,0.8866,0.8962,0.8824,0.8803,0.8970,0.8814,0.9004,0.8858,0.4880,0.6911,0.6122,0.8803,0.7724,0.8839,0.8306,0.7505,0.1131,0.3590,0.3252,0.0432,0.5000,0.8518,0.8309,0.6147,0.9470,1.0000,0.4934,0.2460,0.1874,0.8391,0.8703,0.4263,0.0114,0.5651,0.0206,0.1441,0.4403,0.0183,0.4784,0.5529,0.5614,0.0795,0.8851,0.3987,0.2615,0.1250,0.2667,0.0411,0.0388,0.0069,0.3033,0.0023,0.8981,0.8378,0.7415,0.2562,0.8784,0.3027,0.2272,0.1892,0.2623,0.8773,0.3154,0.1693,0.1139
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.4612,0.3820,0.4496,0.4317,0.4380,0.4690,0.1230,0.0041,0.3414,0.1607,0.2118,0.0163,0.1984,0.4251,0.3593,0.1969,0.2328,0.3725,0.0165,0.2721,0.4717,0.4685,0.4737,0.4837,0.4576,0.4786,0.4730,0.4809,0.3333,0.4179,0.3878,0.4678,0.5474,0.4939,0.5232,0.5418,0.1429,0.3537,0.3168,0.0735,0.3251,0.4957,0.4823,0.4212,0.4721,0.4934,1.0000,0.2760,0.2177,0.4607,0.4886,0.3465,0.0165,0.4410,0.0331,0.2000,0.3914,0.0247,0.4451,0.4943,0.4535,0.1116,0.4871,0.4719,0.3404,0.1283,0.3216,0.0400,0.0571,0.0083,0.3881,0.0041,0.4603,0.5163,0.4558,0.2305,0.4834,0.2107,0.2956,0.2624,0.3345,0.4948,0.4465,0.2243,0.1581
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.2268,0.1826,0.2050,0.1687,0.1724,0.2444,0.1295,0.0169,0.2231,0.1243,0.2200,0.0082,0.1973,0.2222,0.2015,0.2448,0.2236,0.2864,0.0000,0.2429,0.2387,0.2376,0.2161,0.2264,0.2379,0.2198,0.2328,0.2179,0.1438,0.1912,0.1909,0.2264,0.2429,0.2357,0.2396,0.2530,0.2593,0.5051,0.5600,0.1810,0.1581,0.2363,0.2225,0.1977,0.2417,0.2460,0.2760,1.0000,0.6063,0.1882,0.2023,0.1741,0.0083,0.2404,0.0248,0.2157,0.1835,0.0082,0.2363,0.2524,0.2342,0.1087,0.2396,0.2648,0.2537,0.1234,0.2217,0.0229,0.0640,0.0172,0.2374,0.0000,0.2354,0.2376,0.1933,0.5192,0.2245,0.1360,0.2312,0.2262,0.2819,0.2365,0.2547,0.1462,0.1060
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1749,0.1354,0.1619,0.1266,0.1183,0.1893,0.1391,0.0108,0.1870,0.1234,0.1985,0.0104,0.1628,0.1832,0.1571,0.2063,0.2042,0.2356,0.0000,0.2357,0.1853,0.1840,0.1660,0.1796,0.1858,0.1714,0.1804,0.1724,0.1067,0.1478,0.1429,0.1796,0.1929,0.1824,0.1850,0.1961,0.3333,0.4233,0.4880,0.2065,0.1212,0.1846,0.1693,0.1603,0.1840,0.1874,0.2177,0.6063,1.0000,0.1422,0.1484,0.1367,0.0106,0.1875,0.0316,0.2214,0.1434,0.0000,0.1796,0.1891,0.1934,0.1339,0.1876,0.2049,0.2151,0.1136,0.1809,0.0286,0.0490,0.0222,0.1951,0.0000,0.1793,0.1814,0.1449,0.5290,0.1778,0.0991,0.1941,0.1538,0.2356,0.1826,0.1940,0.1258,0.0930
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7460,0.6061,0.6682,0.7308,0.6765,0.8525,0.0841,0.0098,0.4333,0.1908,0.1303,0.0146,0.1298,0.6078,0.4670,0.1292,0.1690,0.3450,0.0122,0.2209,0.8432,0.8526,0.8747,0.8402,0.8448,0.8615,0.8359,0.8865,0.5269,0.7477,0.6443,0.8442,0.7468,0.8344,0.7987,0.7319,0.0892,0.2974,0.2600,0.0336,0.5585,0.8473,0.8622,0.6582,0.8445,0.8391,0.4607,0.1882,0.1422,1.0000,0.9051,0.4548,0.0097,0.5584,0.0195,0.1401,0.4659,0.0196,0.5023,0.5563,0.5652,0.0823,0.8217,0.4018,0.2698,0.1308,0.2723,0.0439,0.0364,0.0073,0.2989,0.0024,0.8426,0.8025,0.7803,0.2041,0.8550,0.3293,0.2248,0.1962,0.2588,0.8275,0.3270,0.1807,0.1162
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7299,0.5991,0.6606,0.7265,0.6727,0.8633,0.0780,0.0072,0.4282,0.1829,0.1315,0.0144,0.1310,0.5830,0.4480,0.1277,0.1698,0.3349,0.0121,0.2126,0.8617,0.8514,0.8774,0.8671,0.8437,0.8804,0.8547,0.8932,0.5208,0.7312,0.6333,0.8510,0.7463,0.8446,0.8054,0.7278,0.0806,0.3229,0.2768,0.0356,0.5482,0.8541,0.8527,0.6507,0.8553,0.8703,0.4886,0.2023,0.1484,0.9051,1.0000,0.4426,0.0096,0.5556,0.0217,0.1412,0.4639,0.0193,0.4966,0.5536,0.5588,0.0788,0.8168,0.4036,0.2609,0.1319,0.2751,0.0459,0.0410,0.0072,0.3043,0.0024,0.8453,0.8129,0.7835,0.2072,0.8616,0.3191,0.2308,0.1939,0.2617,0.8378,0.3232,0.1814,0.1148
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4934,0.5399,0.5263,0.5000,0.5071,0.4346,0.1402,0.0197,0.4261,0.2825,0.1638,0.0345,0.1535,0.4659,0.4460,0.1522,0.1933,0.2803,0.0197,0.2134,0.4320,0.4317,0.4276,0.4397,0.4295,0.4352,0.4353,0.4376,0.4263,0.4459,0.4266,0.4333,0.4481,0.4110,0.4435,0.4591,0.0844,0.2649,0.2287,0.0516,0.4966,0.4330,0.4506,0.4812,0.4158,0.4263,0.3465,0.1741,0.1367,0.4548,0.4426,1.0000,0.0297,0.5541,0.0394,0.2026,0.4964,0.0294,0.4044,0.4070,0.4367,0.1163,0.4339,0.3388,0.2744,0.1659,0.2786,0.0625,0.0377,0.0099,0.3066,0.0050,0.4264,0.4224,0.4638,0.1697,0.4232,0.2910,0.2392,0.3198,0.3120,0.4200,0.3321,0.2805,0.2095
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0110,0.0178,0.0187,0.0169,0.0183,0.0135,0.0213,0.0000,0.0146,0.0345,0.0278,0.7500,0.0152,0.0205,0.0186,0.0147,0.0602,0.0175,0.2222,0.0183,0.0130,0.0109,0.0065,0.0090,0.0112,0.0111,0.0113,0.0088,0.0122,0.0086,0.0131,0.0113,0.0146,0.0123,0.0134,0.0148,0.0339,0.0164,0.0186,0.0000,0.0163,0.0111,0.0140,0.0129,0.0112,0.0114,0.0165,0.0083,0.0106,0.0097,0.0096,0.0297,1.0000,0.0221,0.1538,0.0845,0.0233,0.0769,0.0244,0.0213,0.0108,0.0233,0.0134,0.0243,0.0070,0.0000,0.0146,0.0000,0.0909,0.0000,0.0189,0.1667,0.0109,0.0131,0.0103,0.0240,0.0105,0.0135,0.0256,0.0319,0.0233,0.0125,0.0195,0.0357,0.0545
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.6484,0.5593,0.6354,0.5206,0.5013,0.5587,0.1460,0.0147,0.4438,0.2318,0.2186,0.0256,0.1643,0.5495,0.4697,0.1796,0.2334,0.3750,0.0147,0.2609,0.5335,0.5433,0.5325,0.5476,0.5429,0.5318,0.5466,0.5435,0.4227,0.5147,0.4594,0.5343,0.5581,0.5510,0.5777,0.5671,0.1276,0.3373,0.3150,0.0614,0.4828,0.5730,0.5753,0.5493,0.5587,0.5651,0.4410,0.2404,0.1875,0.5584,0.5556,0.5541,0.0221,1.0000,0.0293,0.2035,0.4862,0.0256,0.4885,0.5178,0.6677,0.1355,0.5881,0.4587,0.3279,0.1498,0.3149,0.0468,0.0584,0.0110,0.3762,0.0037,0.5315,0.5699,0.5423,0.2198,0.5477,0.3165,0.2781,0.3058,0.3965,0.5494,0.3689,0.2386,0.1697
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0221,0.0248,0.0281,0.0224,0.0244,0.0202,0.0851,0.0000,0.0192,0.0220,0.0548,0.1333,0.0448,0.0238,0.0326,0.0435,0.0460,0.0231,0.0769,0.0179,0.0195,0.0197,0.0174,0.0203,0.0201,0.0200,0.0204,0.0198,0.0244,0.0201,0.0196,0.0203,0.0218,0.0184,0.0200,0.0222,0.0159,0.0272,0.0183,0.0000,0.0161,0.0200,0.0210,0.0258,0.0202,0.0206,0.0331,0.0248,0.0316,0.0195,0.0217,0.0394,0.1538,0.0293,1.0000,0.1111,0.0372,0.0000,0.0241,0.0175,0.0290,0.0444,0.0200,0.0388,0.0282,0.0308,0.0441,0.0370,0.0385,0.0000,0.0377,0.1111,0.0197,0.0174,0.0207,0.0234,0.0190,0.0268,0.0336,0.0526,0.0305,0.0187,0.0256,0.0714,0.1091
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1676,0.1508,0.1957,0.1448,0.1503,0.1492,0.2021,0.0556,0.1369,0.1481,0.2870,0.0822,0.2453,0.1902,0.1833,0.2642,0.3190,0.2646,0.0556,0.2662,0.1466,0.1425,0.1422,0.1473,0.1511,0.1498,0.1506,0.1435,0.1377,0.1488,0.1543,0.1448,0.1611,0.1455,0.1556,0.1695,0.1560,0.2244,0.2116,0.0941,0.1496,0.1501,0.1547,0.1656,0.1467,0.1441,0.2000,0.2157,0.2214,0.1401,0.1412,0.2026,0.0845,0.2035,0.1111,1.0000,0.1826,0.0533,0.2383,0.2131,0.1972,0.2247,0.1504,0.2661,0.2840,0.1121,0.2515,0.0465,0.1266,0.0278,0.2682,0.0141,0.1404,0.1550,0.1486,0.1988,0.1474,0.1257,0.2937,0.2960,0.3221,0.1476,0.2759,0.2258,0.2059
