ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.6522,0.5606,0.5490,0.6511,0.6072,0.8984,0.0614,0.0043,0.4254,0.1535,0.1131,0.0128,0.1262,0.5991,0.4477,0.1219,0.1587,0.3360,0.0124,0.2056,0.9165,0.9169,0.8872,0.8857,0.9116,0.8955,0.9027,0.8923,0.4611,0.5862,0.5318,0.8636,0.8425,1.0000,0.8736,0.7991,0.1480,0.4047,0.3825,0.0832,0.4958,0.8585,0.8180,0.5992,0.8671,0.8549,0.4501,0.2817,0.2272,0.7364,0.7566,0.3991,0.0090,0.5045,0.0132,0.1181,0.4230,0.0162,0.4318,0.5339,0.4750,0.0491,0.9081,0.3977,0.2546,0.0754,0.2278,0.0362,0.0260,0.0077,0.3062,0.0013,0.9143,0.9081,0.7010,0.3077,0.9471,0.2553,0.2052,0.1684,0.2207,0.9585,0.2707,0.1726,0.1134
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.6741,0.5842,0.5840,0.6760,0.6401,0.8145,0.0705,0.0044,0.4381,0.1663,0.1260,0.0136,0.1332,0.5974,0.4600,0.1299,0.1687,0.3446,0.0136,0.2175,0.8270,0.8260,0.8342,0.8239,0.8270,0.8262,0.8233,0.8338,0.4838,0.5974,0.5460,0.8063,0.8665,0.8736,1.0000,0.8357,0.1350,0.3773,0.3578,0.0795,0.5206,0.8349,0.8011,0.6282,0.7961,0.7921,0.4836,0.2614,0.2134,0.7316,0.7476,0.4251,0.0082,0.5390,0.0141,0.1290,0.4518,0.0175,0.4623,0.5585,0.5076,0.0559,0.8223,0.4182,0.2718,0.0805,0.2435,0.0397,0.0286,0.0083,0.3260,0.0015,0.8303,0.8697,0.7076,0.2838,0.8652,0.2642,0.2217,0.1911,0.2464,0.8679,0.3068,0.1878,0.1253
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.6418,0.5641,0.5745,0.6421,0.6166,0.7577,0.0752,0.0048,0.4308,0.1679,0.1333,0.0132,0.1453,0.5693,0.4568,0.1417,0.1803,0.3550,0.0143,0.2243,0.7680,0.7678,0.7614,0.7508,0.7587,0.7504,0.7570,0.7582,0.4587,0.5562,0.5134,0.7364,0.8255,0.7991,0.8357,1.0000,0.1510,0.3889,0.3728,0.0912,0.5081,0.7670,0.7414,0.6106,0.7422,0.7356,0.4997,0.2789,0.2296,0.6736,0.6876,0.4234,0.0085,0.5272,0.0143,0.1336,0.4524,0.0191,0.4534,0.5516,0.5062,0.0593,0.7520,0.4347,0.2836,0.0827,0.2505,0.0390,0.0291,0.0079,0.3284,0.0005,0.7619,0.8066,0.6518,0.2922,0.7913,0.2510,0.2270,0.2067,0.2595,0.7979,0.3321,0.1973,0.1314
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.1007,0.0841,0.0907,0.0720,0.0667,0.1550,0.0876,0.0027,0.1002,0.0583,0.1170,0.0233,0.0942,0.1161,0.1018,0.0918,0.1171,0.1454,0.0103,0.1165,0.1422,0.1449,0.1152,0.1287,0.1443,0.1191,0.1423,0.1191,0.0594,0.0825,0.0750,0.1256,0.1490,0.1480,0.1350,0.1510,1.0000,0.3034,0.3399,0.3965,0.0646,0.1149,0.1018,0.0834,0.1500,0.1493,0.1716,0.3686,0.4246,0.0828,0.0880,0.0978,0.0158,0.1140,0.0076,0.0954,0.0938,0.0203,0.1243,0.1304,0.1131,0.0714,0.1573,0.1557,0.1340,0.0399,0.1104,0.0181,0.0467,0.0186,0.1453,0.0000,0.1446,0.1400,0.0818,0.3800,0.1315,0.0682,0.1285,0.1076,0.1215,0.1477,0.1133,0.0647,0.0569
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.3003,0.2972,0.2896,0.2748,0.2712,0.4071,0.0919,0.0051,0.2774,0.1267,0.1549,0.0172,0.1545,0.3213,0.2795,0.1515,0.1849,0.2977,0.0131,0.2025,0.3877,0.3912,0.3490,0.3769,0.3887,0.3578,0.3850,0.3578,0.2155,0.2485,0.2520,0.3647,0.3811,0.4047,0.3773,0.3889,0.3034,1.0000,0.7303,0.1943,0.2499,0.3478,0.3295,0.2800,0.3964,0.3985,0.3583,0.6241,0.5240,0.2654,0.2894,0.2547,0.0112,0.2921,0.0214,0.1605,0.2680,0.0212,0.2893,0.3290,0.2759,0.0656,0.4086,0.3264,0.2400,0.0519,0.2065,0.0252,0.0382,0.0123,0.2888,0.0021,0.3853,0.3858,0.2846,0.5302,0.3800,0.1409,0.2238,0.2060,0.2409,0.4020,0.2829,0.1814,0.1252
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2826,0.2721,0.2708,0.2592,0.2542,0.3892,0.0900,0.0054,0.2624,0.1245,0.1626,0.0193,0.1621,0.3083,0.2706,0.1577,0.1991,0.2935,0.0139,0.2041,0.3660,0.3694,0.3297,0.3554,0.3699,0.3368,0.3656,0.3355,0.2018,0.2294,0.2310,0.3430,0.3682,0.3825,0.3578,0.3728,0.3399,0.7303,1.0000,0.2115,0.2260,0.3297,0.3064,0.2582,0.3782,0.3820,0.3550,0.6040,0.5296,0.2429,0.2698,0.2425,0.0162,0.2847,0.0225,0.1628,0.2579,0.0191,0.2753,0.3120,0.2603,0.0658,0.3887,0.3232,0.2319,0.0435,0.1993,0.0213,0.0480,0.0162,0.2832,0.0022,0.3671,0.3681,0.2629,0.5255,0.3600,0.1335,0.2316,0.2013,0.2354,0.3803,0.2665,0.1739,0.1206
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0481,0.0471,0.0488,0.0376,0.0321,0.0850,0.0791,0.0000,0.0608,0.0333,0.0896,0.0089,0.0716,0.0682,0.0588,0.0752,0.0888,0.0931,0.0044,0.0703,0.0779,0.0806,0.0589,0.0725,0.0789,0.0648,0.0783,0.0629,0.0262,0.0345,0.0346,0.0668,0.0851,0.0832,0.0795,0.0912,0.3965,0.1943,0.2115,1.0000,0.0314,0.0576,0.0468,0.0357,0.0827,0.0854,0.1169,0.2684,0.3054,0.0361,0.0418,0.0582,0.0046,0.0568,0.0088,0.0747,0.0565,0.0218,0.0727,0.0793,0.0590,0.0470,0.0848,0.0914,0.0938,0.0188,0.0743,0.0071,0.0361,0.0047,0.0965,0.0000,0.0801,0.0807,0.0430,0.2347,0.0730,0.0415,0.0997,0.0820,0.0979,0.0829,0.0817,0.0540,0.0474
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5719,0.6047,0.5624,0.5757,0.5753,0.5038,0.0607,0.0034,0.4402,0.2059,0.0977,0.0125,0.1270,0.4994,0.4454,0.1286,0.1534,0.2879,0.0159,0.2036,0.5204,0.5139,0.5422,0.5282,0.5114,0.5281,0.5206,0.5370,0.5513,0.5273,0.5151,0.5431,0.5050,0.4958,0.5206,0.5081,0.0646,0.2499,0.2260,0.0314,1.0000,0.5612,0.5819,0.6626,0.5058,0.5042,0.3373,0.1654,0.1332,0.5886,0.5775,0.4550,0.0092,0.4826,0.0125,0.1332,0.4684,0.0200,0.4006,0.4433,0.4612,0.0578,0.4915,0.3321,0.2281,0.1078,0.2174,0.0539,0.0230,0.0075,0.2611,0.0008,0.5214,0.5145,0.5544,0.1734,0.5158,0.2866,0.1816,0.2058,0.2160,0.4998,0.2688,0.2330,0.1663
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7124,0.6057,0.6095,0.6879,0.6548,0.8348,0.0647,0.0044,0.4529,0.1669,0.1182,0.0122,0.1331,0.6060,0.4709,0.1303,0.1649,0.3413,0.0132,0.2173,0.8581,0.8522,0.8813,0.8620,0.8531,0.8592,0.8544,0.8706,0.5108,0.6406,0.5771,0.8593,0.7895,0.8585,0.8349,0.7670,0.1149,0.3478,0.3297,0.0576,0.5612,1.0000,0.9038,0.6744,0.8236,0.8124,0.4508,0.2413,0.1953,0.8060,0.8165,0.4302,0.0088,0.5480,0.0137,0.1245,0.4572,0.0171,0.4477,0.5414,0.5213,0.0552,0.8144,0.4025,0.2623,0.0843,0.2423,0.0421,0.0263,0.0068,0.3139,0.0015,0.8558,0.8370,0.7196,0.2637,0.8725,0.2777,0.2110,0.1873,0.2397,0.8481,0.2914,0.1868,0.1257
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7187,0.6287,0.6240,0.7016,0.6708,0.8178,0.0639,0.0046,0.4695,0.1763,0.1156,0.0117,0.1289,0.6113,0.4809,0.1260,0.1613,0.3367,0.0133,0.2167,0.8380,0.8329,0.8685,0.8457,0.8314,0.8471,0.8382,0.8603,0.5278,0.6512,0.5998,0.8573,0.7582,0.8180,0.8011,0.7414,0.1018,0.3295,0.3064,0.0468,0.5819,0.9038,1.0000,0.7041,0.8029,0.7948,0.4356,0.2204,0.1777,0.8356,0.8338,0.4459,0.0092,0.5448,0.0133,0.1284,0.4682,0.0169,0.4511,0.5381,0.5250,0.0545,0.7899,0.3970,0.2590,0.0887,0.2396,0.0435,0.0275,0.0077,0.3065,0.0015,0.8357,0.8079,0.7341,0.2501,0.8438,0.2877,0.2078,0.1886,0.2350,0.8154,0.2903,0.1941,0.1320
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6460,0.6094,0.6094,0.6256,0.6187,0.6029,0.0715,0.0063,0.4604,0.1997,0.1256,0.0132,0.1415,0.5529,0.4682,0.1400,0.1702,0.3282,0.0153,0.2320,0.6156,0.6085,0.6475,0.6325,0.6154,0.6301,0.6202,0.6447,0.4991,0.5765,0.5447,0.6429,0.5963,0.5992,0.6282,0.6106,0.0834,0.2800,0.2582,0.0357,0.6626,0.6744,0.7041,1.0000,0.5947,0.5939,0.3831,0.1886,0.1518,0.6841,0.6720,0.4628,0.0090,0.5297,0.0153,0.1426,0.4730,0.0202,0.4335,0.4986,0.5077,0.0663,0.5852,0.3754,0.2597,0.1034,0.2337,0.0484,0.0262,0.0077,0.2948,0.0014,0.6132,0.6126,0.6185,0.2012,0.6232,0.2751,0.2088,0.2133,0.2397,0.6014,0.2994,0.2222,0.1522
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.6628,0.5727,0.5687,0.6503,0.6187,0.9245,0.0595,0.0034,0.4521,0.1621,0.1107,0.0144,0.1301,0.6143,0.4671,0.1263,0.1591,0.3333,0.0134,0.2076,0.9010,0.9074,0.8439,0.8611,0.8967,0.8518,0.8898,0.8500,0.4648,0.5879,0.5336,0.8644,0.7839,0.8671,0.7961,0.7422,0.1500,0.3964,0.3782,0.0827,0.5058,0.8236,0.8029,0.5947,1.0000,0.9616,0.4488,0.2801,0.2285,0.7433,0.7926,0.4197,0.0096,0.5237,0.0149,0.1243,0.4393,0.0173,0.4284,0.5255,0.4893,0.0507,0.8616,0.3934,0.2575,0.0770,0.2315,0.0378,0.0268,0.0082,0.3069,0.0019,0.8962,0.8175,0.6711,0.3043,0.8643,0.2720,0.2066,0.1770,0.2225,0.8583,0.2800,0.1834,0.1228
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.6633,0.5709,0.5684,0.6521,0.6173,0.9201,0.0583,0.0039,0.4548,0.1639,0.1096,0.0141,0.1276,0.6144,0.4673,0.1237,0.1564,0.3285,0.0136,0.2076,0.8948,0.8988,0.8369,0.8606,0.8923,0.8489,0.8853,0.8462,0.4622,0.5834,0.5337,0.8673,0.7813,0.8549,0.7921,0.7356,0.1493,0.3985,0.3820,0.0854,0.5042,0.8124,0.7948,0.5939,0.9616,1.0000,0.4555,0.2839,0.2323,0.7388,0.7950,0.4207,0.0092,0.5251,0.0146,0.1233,0.4406,0.0170,0.4229,0.5164,0.4911,0.0504,0.8523,0.3858,0.2521,0.0771,0.2294,0.0378,0.0277,0.0078,0.3038,0.0019,0.8985,0.8113,0.6724,0.3084,0.8535,0.2721,0.2060,0.1778,0.2192,0.8507,0.2784,0.1837,0.1218
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.4183,0.3856,0.4071,0.3938,0.3955,0.4452,0.1018,0.0028,0.3205,0.1362,0.1730,0.0130,0.1815,0.3950,0.3382,0.1745,0.2067,0.3271,0.0169,0.2520,0.4460,0.4450,0.4415,0.4444,0.4432,0.4367,0.4462,0.4417,0.3055,0.3447,0.3293,0.4323,0.4924,0.4501,0.4836,0.4997,0.1716,0.3583,0.3550,0.1169,0.3373,0.4508,0.4356,0.3831,0.4488,0.4555,1.0000,0.2920,0.2632,0.4013,0.4211,0.3520,0.0113,0.3986,0.0197,0.1609,0.3713,0.0224,0.3790,0.4392,0.4053,0.0832,0.4434,0.4087,0.2977,0.0812,0.2655,0.0381,0.0390,0.0094,0.3404,0.0009,0.4410,0.4678,0.3853,0.2523,0.4499,0.1870,0.2522,0.2622,0.2977,0.4531,0.4012,0.2239,0.1584
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.2001,0.2024,0.1915,0.1754,0.1747,0.2883,0.0938,0.0073,0.2087,0.0954,0.1630,0.0128,0.1487,0.2301,0.2089,0.1542,0.1746,0.2458,0.0113,0.1779,0.2718,0.2774,0.2371,0.2602,0.2738,0.2426,0.2695,0.2435,0.1395,0.1577,0.1759,0.2542,0.2709,0.2817,0.2614,0.2789,0.3686,0.6241,0.6040,0.2684,0.1654,0.2413,0.2204,0.1886,0.2801,0.2839,0.2920,1.0000,0.6599,0.1699,0.1893,0.1956,0.0086,0.2032,0.0214,0.1618,0.1952,0.0241,0.2176,0.2465,0.1917,0.0653,0.2901,0.2698,0.2131,0.0322,0.1758,0.0158,0.0405,0.0145,0.2440,0.0015,0.2766,0.2726,0.1821,0.5321,0.2615,0.1016,0.2122,0.1788,0.2147,0.2823,0.2323,0.1459,0.1084
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1686,0.1653,0.1603,0.1374,0.1355,0.2365,0.0976,0.0072,0.1827,0.0868,0.1669,0.0122,0.1394,0.1921,0.1786,0.1363,0.1592,0.2165,0.0122,0.1592,0.2221,0.2260,0.1867,0.2085,0.2207,0.1925,0.2188,0.1920,0.1111,0.1288,0.1346,0.2081,0.2215,0.2272,0.2134,0.2296,0.4246,0.5240,0.5296,0.3054,0.1332,0.1953,0.1777,0.1518,0.2285,0.2323,0.2632,0.6599,1.0000,0.1342,0.1474,0.1663,0.0088,0.1743,0.0210,0.1399,0.1668,0.0190,0.1852,0.2077,0.1703,0.0722,0.2357,0.2291,0.1944,0.0309,0.1591,0.0143,0.0424,0.0160,0.2129,0.0000,0.2250,0.2200,0.1399,0.5204,0.2100,0.0872,0.2009,0.1671,0.1933,0.2291,0.2020,0.1319,0.0948
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7150,0.6172,0.6249,0.6934,0.6634,0.7483,0.0603,0.0046,0.4573,0.1860,0.1050,0.0108,0.1274,0.5961,0.4803,0.1224,0.1516,0.3187,0.0136,0.2097,0.7581,0.7596,0.7983,0.7721,0.7651,0.7870,0.7697,0.7964,0.5306,0.6697,0.5983,0.7879,0.6927,0.7364,0.7316,0.6736,0.0828,0.2654,0.2429,0.0361,0.5886,0.8060,0.8356,0.6841,0.7433,0.7388,0.4013,0.1699,0.1342,1.0000,0.8695,0.4483,0.0074,0.5463,0.0136,0.1213,0.4660,0.0170,0.4388,0.5077,0.5308,0.0559,0.7158,0.3724,0.2475,0.0924,0.2324,0.0478,0.0266,0.0080,0.2918,0.0017,0.7628,0.7315,0.7366,0.2112,0.7648,0.3064,0.1950,0.1804,0.2216,0.7365,0.2763,0.1903,0.1314
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7111,0.6190,0.6301,0.7037,0.6698,0.7862,0.0617,0.0039,0.4658,0.1822,0.1102,0.0122,0.1341,0.6013,0.4801,0.1292,0.1615,0.3332,0.0133,0.2216,0.7904,0.7839,0.8078,0.7972,0.7871,0.8038,0.7920,0.8125,0.5199,0.6442,0.5814,0.8043,0.7102,0.7566,0.7476,0.6876,0.0880,0.2894,0.2698,0.0418,0.5775,0.8165,0.8338,0.6720,0.7926,0.7950,0.4211,0.1893,0.1474,0.8695,1.0000,0.4540,0.0083,0.5451,0.0144,0.1306,0.4737,0.0177,0.4465,0.5198,0.5274,0.0545,0.7391,0.3856,0.2509,0.0908,0.2414,0.0455,0.0293,0.0078,0.3059,0.0017,0.7825,0.7510,0.7369,0.2213,0.7834,0.2977,0.2056,0.1889,0.2320,0.7552,0.2840,0.1916,0.1351
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4637,0.4825,0.4790,0.4508,0.4544,0.4203,0.0940,0.0084,0.4475,0.2380,0.1387,0.0219,0.1483,0.4478,0.4294,0.1483,0.1845,0.3028,0.0219,0.2270,0.4174,0.4145,0.4233,0.4263,0.4152,0.4206,0.4180,0.4236,0.3583,0.3905,0.3751,0.4217,0.4193,0.3991,0.4251,0.4234,0.0978,0.2547,0.2425,0.0582,0.4550,0.4302,0.4459,0.4628,0.4197,0.4207,0.3520,0.1956,0.1663,0.4483,0.4540,1.0000,0.0200,0.5230,0.0251,0.1695,0.4607,0.0228,0.3717,0.3964,0.4451,0.0901,0.4084,0.3584,0.2667,0.1087,0.2574,0.0647,0.0391,0.0126,0.3040,0.0042,0.4136,0.4183,0.4281,0.1880,0.4099,0.2349,0.2272,0.2756,0.2858,0.4017,0.3051,0.2551,0.1978
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0083,0.0089,0.0099,0.0123,0.0131,0.0101,0.0183,0.0000,0.0118,0.0213,0.0141,0.5143,0.0191,0.0111,0.0093,0.0163,0.0469,0.0123,0.0833,0.0159,0.0091,0.0086,0.0075,0.0080,0.0086,0.0079,0.0083,0.0079,0.0063,0.0071,0.0086,0.0087,0.0095,0.0090,0.0082,0.0085,0.0158,0.0112,0.0162,0.0046,0.0092,0.0088,0.0092,0.0090,0.0096,0.0092,0.0113,0.0086,0.0088,0.0074,0.0083,0.0200,1.0000,0.0183,0.2558,0.0451,0.0129,0.0169,0.0204,0.0165,0.0087,0.0299,0.0098,0.0146,0.0096,0.0000,0.0108,0.0000,0.0633,0.1081,0.0122,0.1818,0.0091,0.0093,0.0089,0.0131,0.0088,0.0113,0.0220,0.0145,0.0130,0.0095,0.0107,0.0165,0.0284
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.6184,0.5451,0.5944,0.5074,0.4986,0.5212,0.1052,0.0058,0.4498,0.2203,0.1700,0.0233,0.1550,0.5026,0.4445,0.1515,0.1952,0.3491,0.0182,0.2383,0.5087,0.5089,0.5199,0.5139,0.5091,0.5038,0.5114,0.5198,0.3944,0.4697,0.4231,0.5140,0.5212,0.5045,0.5390,0.5272,0.1140,0.2921,0.2847,0.0568,0.4826,0.5480,0.5448,0.5297,0.5237,0.5251,0.3986,0.2032,0.1743,0.5463,0.5451,0.5230,0.0183,1.0000,0.0216,0.1439,0.5014,0.0240,0.4270,0.4604,0.6353,0.0948,0.5149,0.4061,0.2713,0.0950,0.2516,0.0429,0.0387,0.0099,0.3223,0.0033,0.5015,0.5252,0.5089,0.2278,0.5116,0.2870,0.2285,0.2764,0.3246,0.5041,0.3328,0.2292,0.1820
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0148,0.0163,0.0182,0.0168,0.0180,0.0147,0.0727,0.0000,0.0166,0.0260,0.0530,0.2115,0.0476,0.0173,0.0195,0.0455,0.0537,0.0233,0.0508,0.0276,0.0141,0.0141,0.0132,0.0136,0.0141,0.0134,0.0138,0.0136,0.0144,0.0113,0.0156,0.0141,0.0155,0.0132,0.0141,0.0143,0.0076,0.0214,0.0225,0.0088,0.0125,0.0137,0.0133,0.0153,0.0149,0.0146,0.0197,0.0214,0.0210,0.0136,0.0144,0.0251,0.2558,0.0216,1.0000,0.0874,0.0238,0.0000,0.0261,0.0219,0.0211,0.0571,0.0142,0.0261,0.0256,0.0094,0.0380,0.0171,0.0805,0.0625,0.0342,0.1250,0.0141,0.0134,0.0161,0.0156,0.0137,0.0208,0.0338,0.0287,0.0317,0.0138,0.0245,0.0376,0.0453
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1355,0.1420,0.1567,0.1332,0.1382,0.1240,0.1522,0.0175,0.1299,0.0957,0.2111,0.0580,0.1824,0.1435,0.1458,0.1879,0.2249,0.1945,0.0266,0.2000,0.1228,0.1215,0.1208,0.1249,0.1219,0.1222,0.1233,0.1227,0.1186,0.1138,0.1242,0.1227,0.1307,0.1181,0.1290,0.1336,0.0954,0.1605,0.1628,0.0747,0.1332,0.1245,0.1284,0.1426,0.1243,0.1233,0.1609,0.1618,0.1399,0.1213,0.1306,0.1695,0.0451,0.1439,0.0874,1.0000,0.1532,0.0226,0.1967,0.1694,0.1509,0.1254,0.1211,0.2049,0.1984,0.0500,0.1867,0.0281,0.0860,0.0311,0.2187,0.0143,0.1196,0.1266,0.1336,0.1281,0.1215,0.0938,0.2194,0.2220,0.2323,0.1196,0.2358,0.1661,0.1614
