ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2799,0.2679,0.3484,0.0879,0.0057,0.2955,0.1583,0.1787,0.0207,0.1672,0.3183,0.2800,0.1631,0.2092,0.2906,0.0202,0.2060,0.3402,0.3407,0.3161,0.3210,0.3378,0.3135,0.3320,0.3120,0.2445,0.2681,0.2674,0.3226,0.3386,0.3386,0.3264,0.3313,0.2903,1.0000,0.6972,0.1572,0.2493,0.3164,0.3061,0.2757,0.3539,0.3531,0.2958,0.5418,0.4080,0.2890,0.3059,0.2673,0.0245,0.2971,0.0261,0.1680,0.2497,0.0168,0.2931,0.3321,0.2703,0.0622,0.3558,0.3290,0.2911,0.0606,0.2587,0.0185,0.0609,0.0149,0.2987,0.0075,0.3367,0.3351,0.2889,0.5192,0.3281,0.1663,0.2440,0.1704,0.2321,0.3366,0.2647,0.1724,0.1097
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2609,0.2594,0.3331,0.0848,0.0039,0.2867,0.1589,0.1893,0.0254,0.1643,0.3022,0.2810,0.1638,0.2162,0.2829,0.0209,0.1975,0.3245,0.3284,0.3030,0.3034,0.3236,0.2979,0.3151,0.2963,0.2257,0.2478,0.2530,0.3055,0.3331,0.3266,0.3164,0.3275,0.3189,0.6972,1.0000,0.1602,0.2299,0.3030,0.2935,0.2662,0.3373,0.3383,0.3042,0.5192,0.4000,0.2745,0.2914,0.2654,0.0273,0.2908,0.0270,0.1650,0.2282,0.0134,0.2800,0.3143,0.2519,0.0622,0.3422,0.3225,0.2849,0.0551,0.2610,0.0171,0.0628,0.0213,0.2955,0.0117,0.3226,0.3218,0.2686,0.4896,0.3118,0.1529,0.2446,0.1659,0.2270,0.3255,0.2569,0.1447,0.0982
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0340,0.0315,0.0573,0.0330,0.0000,0.0578,0.0325,0.0692,0.0312,0.0635,0.0541,0.0568,0.0610,0.0780,0.0563,0.0090,0.0482,0.0547,0.0562,0.0453,0.0468,0.0543,0.0448,0.0496,0.0452,0.0360,0.0354,0.0324,0.0474,0.0555,0.0530,0.0500,0.0563,0.3128,0.1572,0.1602,1.0000,0.0321,0.0408,0.0407,0.0349,0.0577,0.0590,0.0696,0.2385,0.2791,0.0368,0.0407,0.0506,0.0417,0.0439,0.0190,0.0566,0.0412,0.0000,0.0569,0.0589,0.0392,0.0131,0.0566,0.0668,0.0650,0.0275,0.0598,0.0093,0.0567,0.0000,0.0601,0.0000,0.0551,0.0517,0.0349,0.1854,0.0502,0.0267,0.0510,0.0462,0.0722,0.0527,0.0614,0.0448,0.0338
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.6151,0.6146,0.5794,0.0614,0.0034,0.4092,0.1786,0.1274,0.0067,0.1495,0.5193,0.4446,0.1526,0.1944,0.3518,0.0213,0.2234,0.5790,0.5819,0.6015,0.6012,0.5807,0.5956,0.5923,0.5981,0.5952,0.5992,0.5482,0.6081,0.5665,0.5715,0.5816,0.5673,0.0623,0.2493,0.2299,0.0321,1.0000,0.6108,0.6267,0.6956,0.5609,0.5569,0.3374,0.1513,0.1136,0.6261,0.6098,0.4860,0.0067,0.5052,0.0146,0.1301,0.4533,0.0135,0.4087,0.4670,0.4689,0.0496,0.5656,0.3786,0.3072,0.0766,0.2681,0.0168,0.0442,0.0101,0.3192,0.0034,0.5880,0.5742,0.6007,0.1793,0.5791,0.2996,0.2447,0.2096,0.2016,0.5705,0.2510,0.2290,0.1363
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7483,0.7093,0.8909,0.0722,0.0029,0.4287,0.1619,0.1555,0.0093,0.1611,0.6444,0.4708,0.1575,0.2099,0.4080,0.0193,0.2401,0.9001,0.8963,0.9116,0.9051,0.8947,0.9153,0.8982,0.9175,0.5718,0.7374,0.6499,0.8961,0.8217,0.9023,0.8721,0.7925,0.1020,0.3164,0.3030,0.0408,0.6108,1.0000,0.9336,0.7412,0.8690,0.8597,0.4383,0.1900,0.1404,0.8869,0.9015,0.4616,0.0093,0.5801,0.0158,0.1364,0.4612,0.0122,0.5087,0.6144,0.5621,0.0501,0.8563,0.5055,0.3853,0.0692,0.3375,0.0165,0.0451,0.0107,0.3921,0.0043,0.8947,0.8658,0.8074,0.2455,0.9079,0.3074,0.2799,0.1784,0.2211,0.8939,0.2749,0.2029,0.1114
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7579,0.7148,0.8869,0.0703,0.0029,0.4387,0.1646,0.1514,0.0087,0.1596,0.6375,0.4754,0.1585,0.2099,0.3987,0.0189,0.2396,0.8949,0.8898,0.9103,0.9076,0.8870,0.9153,0.8942,0.9214,0.5779,0.7359,0.6629,0.8972,0.8173,0.8861,0.8680,0.7891,0.0990,0.3061,0.2935,0.0407,0.6267,0.9336,1.0000,0.7584,0.8623,0.8543,0.4383,0.1781,0.1338,0.8973,0.9041,0.4619,0.0087,0.5806,0.0160,0.1387,0.4646,0.0124,0.4906,0.5985,0.5636,0.0502,0.8461,0.4917,0.3770,0.0681,0.3289,0.0167,0.0451,0.0109,0.3877,0.0044,0.8920,0.8568,0.8127,0.2400,0.8928,0.3078,0.2763,0.1789,0.2160,0.8838,0.2712,0.2071,0.1133
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6796,0.6708,0.6965,0.0709,0.0028,0.4519,0.1763,0.1475,0.0102,0.1752,0.5879,0.4916,0.1739,0.2212,0.3849,0.0223,0.2478,0.7025,0.6989,0.7324,0.7227,0.6944,0.7181,0.7049,0.7297,0.5511,0.6539,0.5888,0.7285,0.6727,0.6998,0.7114,0.6736,0.0792,0.2757,0.2662,0.0349,0.6956,0.7412,0.7584,1.0000,0.6723,0.6687,0.3933,0.1635,0.1205,0.7427,0.7231,0.4884,0.0093,0.5581,0.0186,0.1441,0.4591,0.0092,0.4728,0.5512,0.5287,0.0563,0.6773,0.4481,0.3576,0.0729,0.3122,0.0185,0.0469,0.0130,0.3719,0.0046,0.7058,0.6970,0.6911,0.2066,0.7091,0.2969,0.2802,0.1960,0.2223,0.6982,0.2806,0.2324,0.1237
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7133,0.6796,0.9361,0.0719,0.0043,0.4379,0.1588,0.1491,0.0107,0.1538,0.6271,0.4576,0.1511,0.2116,0.3985,0.0193,0.2347,0.9181,0.9218,0.8739,0.8863,0.9153,0.8839,0.8971,0.8821,0.5276,0.6747,0.6080,0.8810,0.8064,0.8951,0.8342,0.7678,0.1305,0.3539,0.3373,0.0577,0.5609,0.8690,0.8623,0.6723,1.0000,0.9745,0.4375,0.2127,0.1640,0.8375,0.8719,0.4494,0.0114,0.5526,0.0157,0.1350,0.4480,0.0121,0.4931,0.6041,0.5446,0.0499,0.8848,0.5024,0.3856,0.0682,0.3324,0.0164,0.0442,0.0114,0.3799,0.0050,0.9075,0.8515,0.7627,0.2741,0.8846,0.3025,0.2645,0.1719,0.2159,0.8929,0.2683,0.1952,0.1133
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7087,0.6749,0.9385,0.0718,0.0043,0.4375,0.1568,0.1471,0.0108,0.1576,0.6266,0.4615,0.1541,0.2142,0.3999,0.0194,0.2358,0.9113,0.9164,0.8672,0.8796,0.9098,0.8760,0.8929,0.8742,0.5278,0.6700,0.6064,0.8780,0.7984,0.8836,0.8227,0.7563,0.1308,0.3531,0.3383,0.0590,0.5569,0.8597,0.8543,0.6687,0.9745,1.0000,0.4412,0.2119,0.1637,0.8306,0.8714,0.4451,0.0115,0.5507,0.0158,0.1346,0.4477,0.0122,0.4962,0.6014,0.5437,0.0496,0.8769,0.5014,0.3879,0.0703,0.3361,0.0165,0.0438,0.0115,0.3792,0.0050,0.9033,0.8412,0.7548,0.2738,0.8756,0.3032,0.2667,0.1717,0.2160,0.8814,0.2670,0.1977,0.1143
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3862,0.3812,0.4375,0.1219,0.0015,0.3183,0.1637,0.2486,0.0088,0.2421,0.3991,0.3481,0.2386,0.2906,0.4133,0.0265,0.3281,0.4342,0.4338,0.4432,0.4359,0.4379,0.4332,0.4369,0.4403,0.3176,0.3884,0.3614,0.4144,0.4777,0.4359,0.4665,0.4799,0.1478,0.2958,0.3042,0.0696,0.3374,0.4383,0.4383,0.3933,0.4375,0.4412,1.0000,0.2192,0.1731,0.4328,0.4441,0.3690,0.0118,0.4114,0.0222,0.1964,0.3511,0.0223,0.4850,0.4744,0.4288,0.0803,0.4375,0.4990,0.4384,0.0904,0.4093,0.0236,0.0747,0.0178,0.4343,0.0060,0.4252,0.4542,0.4082,0.2275,0.4350,0.2204,0.3619,0.2466,0.3199,0.4371,0.4311,0.2474,0.1560
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1586,0.1495,0.2101,0.0652,0.0031,0.1978,0.1122,0.1767,0.0244,0.1562,0.2103,0.1988,0.1530,0.1750,0.2138,0.0205,0.1626,0.2066,0.2077,0.1853,0.1896,0.2033,0.1824,0.1965,0.1810,0.1500,0.1609,0.1616,0.1915,0.2053,0.2050,0.1978,0.1957,0.3670,0.5418,0.5192,0.2385,0.1513,0.1900,0.1781,0.1635,0.2127,0.2119,0.2192,1.0000,0.6017,0.1625,0.1771,0.1770,0.0306,0.1791,0.0330,0.1463,0.1490,0.0119,0.2109,0.2205,0.1565,0.0509,0.2160,0.2320,0.2235,0.0600,0.2121,0.0267,0.0663,0.0120,0.2174,0.0092,0.2034,0.2027,0.1618,0.4900,0.1950,0.1149,0.1961,0.1292,0.1815,0.2033,0.1997,0.1193,0.0831
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1202,0.1103,0.1596,0.0802,0.0040,0.1521,0.1060,0.1377,0.0195,0.1348,0.1606,0.1442,0.1256,0.1490,0.1662,0.0262,0.1328,0.1586,0.1596,0.1378,0.1419,0.1531,0.1363,0.1470,0.1345,0.1085,0.1156,0.1212,0.1435,0.1562,0.1560,0.1508,0.1562,0.3425,0.4080,0.4000,0.2791,0.1136,0.1404,0.1338,0.1205,0.1640,0.1637,0.1731,0.6017,1.0000,0.1222,0.1314,0.1334,0.0234,0.1414,0.0307,0.1362,0.1192,0.0154,0.1598,0.1649,0.1237,0.0428,0.1652,0.1738,0.1757,0.0608,0.1679,0.0188,0.0761,0.0194,0.1653,0.0080,0.1568,0.1555,0.1196,0.4283,0.1467,0.1005,0.1587,0.1156,0.1584,0.1556,0.1577,0.1077,0.0739
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7638,0.7310,0.8610,0.0697,0.0038,0.4342,0.1662,0.1449,0.0083,0.1592,0.6325,0.4727,0.1564,0.2084,0.3914,0.0196,0.2353,0.8643,0.8642,0.8905,0.8814,0.8673,0.8931,0.8745,0.9003,0.5820,0.7313,0.6534,0.8720,0.7873,0.8560,0.8430,0.7708,0.0914,0.2890,0.2745,0.0368,0.6261,0.8869,0.8973,0.7427,0.8375,0.8306,0.4328,0.1625,0.1222,1.0000,0.9038,0.4643,0.0075,0.5733,0.0151,0.1335,0.4713,0.0136,0.4851,0.5884,0.5628,0.0520,0.8254,0.4780,0.3674,0.0697,0.3164,0.0173,0.0412,0.0098,0.3731,0.0038,0.8712,0.8360,0.8197,0.2211,0.8686,0.3129,0.2664,0.1765,0.2156,0.8513,0.2667,0.2046,0.1149
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7576,0.7153,0.8853,0.0724,0.0022,0.4373,0.1651,0.1483,0.0096,0.1625,0.6372,0.4702,0.1605,0.2146,0.4009,0.0185,0.2412,0.8796,0.8807,0.8971,0.8919,0.8854,0.9009,0.8863,0.9096,0.5735,0.7255,0.6510,0.8801,0.8053,0.8686,0.8448,0.7708,0.0945,0.3059,0.2914,0.0407,0.6098,0.9015,0.9041,0.7231,0.8719,0.8714,0.4441,0.1771,0.1314,0.9038,1.0000,0.4650,0.0104,0.5751,0.0163,0.1379,0.4688,0.0134,0.5014,0.6011,0.5681,0.0519,0.8418,0.4983,0.3837,0.0685,0.3376,0.0170,0.0436,0.0111,0.3867,0.0045,0.8766,0.8439,0.8055,0.2355,0.8788,0.3134,0.2730,0.1769,0.2164,0.8626,0.2724,0.2038,0.1162
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4507,0.4456,0.4462,0.1084,0.0030,0.4681,0.2407,0.1888,0.0150,0.1834,0.4680,0.4556,0.1846,0.2327,0.3428,0.0283,0.2755,0.4388,0.4414,0.4520,0.4486,0.4476,0.4477,0.4487,0.4490,0.3838,0.4301,0.3959,0.4459,0.4475,0.4319,0.4529,0.4573,0.0932,0.2673,0.2654,0.0506,0.4860,0.4616,0.4619,0.4884,0.4494,0.4451,0.3690,0.1770,0.1334,0.4643,0.4650,1.0000,0.0195,0.5780,0.0224,0.1703,0.4564,0.0089,0.4160,0.4386,0.4756,0.0890,0.4432,0.3732,0.3267,0.0959,0.3061,0.0253,0.0643,0.0149,0.3416,0.0075,0.4405,0.4431,0.4414,0.1860,0.4377,0.2676,0.2801,0.2693,0.2963,0.4332,0.3123,0.2609,0.1655
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0114,0.0112,0.0111,0.0619,0.0000,0.0153,0.0288,0.0126,0.5500,0.0204,0.0103,0.0085,0.0294,0.0439,0.0146,0.1000,0.0251,0.0108,0.0108,0.0090,0.0097,0.0110,0.0103,0.0104,0.0090,0.0119,0.0073,0.0103,0.0107,0.0106,0.0098,0.0101,0.0080,0.0347,0.0245,0.0273,0.0417,0.0067,0.0093,0.0087,0.0093,0.0114,0.0115,0.0118,0.0306,0.0234,0.0075,0.0104,0.0195,1.0000,0.0190,0.3000,0.0600,0.0132,0.0000,0.0208,0.0170,0.0097,0.0610,0.0111,0.0163,0.0197,0.0085,0.0190,0.0000,0.0946,0.2222,0.0118,0.3529,0.0109,0.0104,0.0101,0.0234,0.0100,0.0173,0.0143,0.0149,0.0183,0.0106,0.0122,0.0235,0.0351
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.5278,0.5111,0.5585,0.1140,0.0035,0.4528,0.2250,0.2065,0.0166,0.1885,0.5382,0.4700,0.1909,0.2551,0.3874,0.0259,0.2808,0.5480,0.5477,0.5641,0.5521,0.5525,0.5576,0.5531,0.5629,0.4234,0.5090,0.4800,0.5534,0.5490,0.5474,0.5656,0.5585,0.0997,0.2971,0.2908,0.0439,0.5052,0.5801,0.5806,0.5581,0.5526,0.5507,0.4114,0.1791,0.1414,0.5733,0.5751,0.5780,0.0190,1.0000,0.0248,0.1791,0.5226,0.0153,0.4889,0.5309,0.6268,0.0841,0.5564,0.4496,0.3910,0.0860,0.3535,0.0200,0.0582,0.0177,0.3978,0.0083,0.5462,0.5502,0.5447,0.2163,0.5525,0.3068,0.3100,0.2687,0.3253,0.5462,0.3276,0.2589,0.1592
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0176,0.0169,0.0159,0.0672,0.0000,0.0198,0.0280,0.0377,0.3103,0.0405,0.0195,0.0184,0.0500,0.0625,0.0309,0.0408,0.0331,0.0149,0.0149,0.0146,0.0146,0.0152,0.0144,0.0146,0.0153,0.0165,0.0146,0.0154,0.0150,0.0158,0.0144,0.0159,0.0168,0.0286,0.0261,0.0270,0.0190,0.0146,0.0158,0.0160,0.0186,0.0157,0.0158,0.0222,0.0330,0.0307,0.0151,0.0163,0.0224,0.3000,0.0248,1.0000,0.1005,0.0175,0.0250,0.0272,0.0212,0.0219,0.0444,0.0159,0.0238,0.0296,0.0161,0.0324,0.0213,0.1282,0.2121,0.0253,0.3043,0.0143,0.0160,0.0172,0.0326,0.0146,0.0280,0.0358,0.0295,0.0398,0.0152,0.0267,0.0331,0.0455
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1330,0.1261,0.1347,0.1952,0.0000,0.1578,0.1140,0.2419,0.0498,0.2113,0.1502,0.1580,0.2178,0.2698,0.2305,0.0419,0.2237,0.1303,0.1297,0.1331,0.1310,0.1314,0.1316,0.1299,0.1329,0.1253,0.1295,0.1381,0.1323,0.1412,0.1278,0.1380,0.1477,0.0927,0.1680,0.1650,0.0566,0.1301,0.1364,0.1387,0.1441,0.1350,0.1346,0.1964,0.1463,0.1362,0.1335,0.1379,0.1703,0.0600,0.1791,0.1005,1.0000,0.1569,0.0239,0.2136,0.1868,0.1697,0.1314,0.1269,0.2044,0.2177,0.0679,0.2370,0.0091,0.1600,0.0493,0.2452,0.0305,0.1268,0.1352,0.1354,0.1259,0.1295,0.1015,0.2541,0.1926,0.2512,0.1287,0.2443,0.1887,0.1333
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.4456,0.4487,0.4488,0.1035,0.0029,0.3657,0.2091,0.1660,0.0117,0.1746,0.4366,0.3943,0.1758,0.2265,0.3459,0.0278,0.2561,0.4424,0.4401,0.4545,0.4492,0.4472,0.4493,0.4483,0.4556,0.4161,0.4379,0.4175,0.4435,0.4555,0.4363,0.4586,0.4579,0.0865,0.2497,0.2282,0.0412,0.4533,0.4612,0.4646,0.4591,0.4480,0.4477,0.3511,0.1490,0.1192,0.4713,0.4688,0.4564,0.0132,0.5226,0.0175,0.1569,1.0000,0.0147,0.4227,0.4510,0.5000,0.0813,0.4399,0.3797,0.3216,0.0975,0.2996,0.0219,0.0618,0.0132,0.3208,0.0059,0.4391,0.4388,0.4442,0.1736,0.4421,0.3189,0.2675,0.2568,0.2721,0.4376,0.3050,0.2721,0.1794
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0114,0.0112,0.0117,0.0427,0.0000,0.0091,0.0080,0.0340,0.0312,0.0370,0.0123,0.0142,0.0378,0.0372,0.0278,0.0455,0.0307,0.0115,0.0115,0.0118,0.0111,0.0117,0.0117,0.0111,0.0118,0.0071,0.0073,0.0061,0.0093,0.0136,0.0118,0.0122,0.0128,0.0144,0.0168,0.0134,0.0000,0.0135,0.0122,0.0124,0.0092,0.0121,0.0122,0.0223,0.0119,0.0154,0.0136,0.0134,0.0089,0.0000,0.0153,0.0250,0.0239,0.0147,1.0000,0.0207,0.0180,0.0171,0.0114,0.0117,0.0201,0.0247,0.0168,0.0229,0.0000,0.0122,0.0000,0.0203,0.0000,0.0109,0.0125,0.0133,0.0139,0.0120,0.0085,0.0263,0.0148,0.0182,0.0119,0.0245,0.0199,0.0113
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.4373,0.4253,0.4909,0.1148,0.0039,0.3466,0.1702,0.2563,0.0168,0.2410,0.4544,0.3810,0.2425,0.3128,0.4967,0.0310,0.3377,0.4957,0.4953,0.4949,0.4905,0.4933,0.4943,0.4855,0.4980,0.3700,0.4410,0.4114,0.4745,0.4993,0.4980,0.5147,0.5146,0.1250,0.2931,0.2800,0.0569,0.4087,0.5087,0.4906,0.4728,0.4931,0.4962,0.4850,0.2109,0.1598,0.4851,0.5014,0.4160,0.0208,0.4889,0.0272,0.2136,0.4227,0.0207,1.0000,0.7441,0.5071,0.0796,0.4859,0.6107,0.5369,0.0899,0.4850,0.0205,0.0816,0.0208,0.5374,0.0078,0.4877,0.5154,0.4759,0.2342,0.5026,0.2721,0.4491,0.2406,0.3112,0.4967,0.3620,0.2415,0.1451
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.5216,0.5000,0.5984,0.1035,0.0032,0.3793,0.1692,0.2248,0.0138,0.2227,0.5139,0.4166,0.2238,0.2903,0.5044,0.0265,0.3197,0.6062,0.6070,0.6053,0.5953,0.6008,0.6016,0.5962,0.6062,0.4293,0.5287,0.4737,0.5791,0.5966,0.6107,0.6189,0.5974,0.1363,0.3321,0.3143,0.0589,0.4670,0.6144,0.5985,0.5512,0.6041,0.6014,0.4744,0.2205,0.1649,0.5884,0.6011,0.4386,0.0170,0.5309,0.0212,0.1868,0.4510,0.0180,0.7441,1.0000,0.5340,0.0675,0.5952,0.6399,0.5162,0.0886,0.4542,0.0222,0.0679,0.0170,0.5301,0.0064,0.5951,0.6270,0.5707,0.2670,0.6167,0.2761,0.4010,0.2252,0.2916,0.6109,0.3397,0.2263,0.1396
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.5070,0.4992,0.5443,0.1164,0.0037,0.3926,0.2011,0.2116,0.0085,0.1916,0.4900,0.4146,0.1886,0.2558,0.4004,0.0218,0.2849,0.5310,0.5317,0.5466,0.5347,0.5332,0.5372,0.5347,0.5487,0.4137,0.4972,0.4603,0.5252,0.5418,0.5277,0.5543,0.5522,0.0931,0.2703,0.2519,0.0392,0.4689,0.5621,0.5636,0.5287,0.5446,0.5437,0.4288,0.1565,0.1237,0.5628,0.5681,0.4756,0.0097,0.6268,0.0219,0.1697,0.5000,0.0171,0.5071,0.5340,1.0000,0.0842,0.5349,0.4632,0.3810,0.0913,0.3536,0.0218,0.0588,0.0171,0.3850,0.0061,0.5240,0.5361,0.5185,0.1824,0.5347,0.3532,0.3134,0.2713,0.3217,0.5255,0.3433,0.2582,0.1588
