ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.7252,0.6505,0.6718,0.7141,0.6736,0.9115,0.0614,0.0048,0.5190,0.2052,0.1372,0.0108,0.1485,0.6490,0.5201,0.1479,0.2074,0.4130,0.0151,0.2290,0.9453,0.9432,0.9210,0.9202,0.9208,0.9244,0.9150,0.9239,0.5335,0.6745,0.6019,0.8964,0.8343,1.0000,0.8839,0.8158,0.1370,0.3615,0.3529,0.0624,0.6230,0.9061,0.8807,0.7266,0.8880,0.8705,0.3701,0.2265,0.1892,0.8280,0.8357,0.4732,0.0102,0.5605,0.0129,0.1361,0.4335,0.0226,0.5067,0.6200,0.4955,0.0350,0.9208,0.4807,0.3387,0.0597,0.2862,0.0199,0.0328,0.0102,0.3709,0.0032,0.9406,0.9208,0.8208,0.2776,0.9590,0.2528,0.2757,0.1602,0.2071,0.9754,0.2534,0.1910,0.1119
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.7223,0.6557,0.6924,0.7263,0.6974,0.8223,0.0693,0.0042,0.5194,0.2197,0.1521,0.0109,0.1612,0.6485,0.5331,0.1627,0.2244,0.4304,0.0170,0.2404,0.8415,0.8423,0.8473,0.8407,0.8305,0.8439,0.8286,0.8524,0.5476,0.6778,0.6146,0.8192,0.8646,0.8839,1.0000,0.8500,0.1253,0.3538,0.3430,0.0569,0.6413,0.8502,0.8332,0.7229,0.8052,0.7903,0.4007,0.2159,0.1779,0.7974,0.7974,0.4932,0.0097,0.5909,0.0146,0.1446,0.4617,0.0255,0.5319,0.6381,0.5230,0.0395,0.8278,0.4997,0.3519,0.0616,0.3001,0.0206,0.0370,0.0109,0.3907,0.0036,0.8427,0.8861,0.8090,0.2621,0.8681,0.2563,0.2962,0.1765,0.2308,0.8841,0.2852,0.2046,0.1215
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.6947,0.6252,0.6595,0.6893,0.6625,0.7686,0.0734,0.0052,0.5149,0.2214,0.1621,0.0105,0.1681,0.6226,0.5198,0.1674,0.2280,0.4304,0.0177,0.2498,0.7825,0.7804,0.7851,0.7769,0.7652,0.7782,0.7680,0.7893,0.5275,0.6488,0.5865,0.7598,0.8206,0.8158,0.8500,1.0000,0.1322,0.3547,0.3458,0.0649,0.6177,0.7864,0.7732,0.7013,0.7549,0.7398,0.4044,0.2150,0.1798,0.7375,0.7435,0.4920,0.0105,0.5799,0.0151,0.1554,0.4570,0.0256,0.5354,0.6173,0.5223,0.0420,0.7701,0.4960,0.3536,0.0644,0.3037,0.0209,0.0387,0.0111,0.3938,0.0033,0.7778,0.8338,0.7534,0.2579,0.8057,0.2486,0.3054,0.1868,0.2404,0.8205,0.3005,0.2123,0.1283
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.0983,0.0853,0.0959,0.0608,0.0604,0.1435,0.0554,0.0036,0.1089,0.0722,0.1274,0.0214,0.1125,0.1139,0.1021,0.1037,0.1369,0.1418,0.0137,0.1156,0.1347,0.1394,0.1063,0.1262,0.1366,0.1128,0.1322,0.1086,0.0566,0.0847,0.0851,0.1180,0.1395,0.1370,0.1253,0.1322,1.0000,0.2977,0.3338,0.3556,0.0610,0.1086,0.1028,0.0874,0.1437,0.1418,0.1876,0.3933,0.4089,0.0893,0.0927,0.0994,0.0214,0.1107,0.0319,0.1156,0.0938,0.0198,0.1407,0.1410,0.1056,0.0440,0.1468,0.1720,0.1622,0.0298,0.1607,0.0099,0.0682,0.0251,0.1659,0.0111,0.1365,0.1339,0.0956,0.3632,0.1243,0.0610,0.1515,0.1031,0.1298,0.1369,0.1300,0.0741,0.0554
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.3041,0.2933,0.2949,0.2705,0.2667,0.3690,0.0819,0.0043,0.3054,0.1794,0.1720,0.0128,0.1661,0.3230,0.3005,0.1621,0.2038,0.3015,0.0112,0.1940,0.3563,0.3608,0.3279,0.3455,0.3617,0.3268,0.3522,0.3270,0.2438,0.2650,0.2659,0.3397,0.3625,0.3615,0.3538,0.3547,0.2977,1.0000,0.6622,0.1605,0.2697,0.3293,0.3210,0.2909,0.3726,0.3725,0.3078,0.5312,0.4688,0.2947,0.3036,0.2719,0.0143,0.3043,0.0199,0.1537,0.2702,0.0251,0.3170,0.3496,0.2807,0.0427,0.3731,0.3454,0.2794,0.0606,0.2579,0.0224,0.0443,0.0128,0.2984,0.0058,0.3540,0.3580,0.2994,0.4897,0.3478,0.1466,0.2479,0.1767,0.2250,0.3625,0.2516,0.1723,0.1151
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2811,0.2664,0.2694,0.2534,0.2506,0.3601,0.0897,0.0029,0.2798,0.1581,0.1785,0.0146,0.1636,0.3021,0.2712,0.1638,0.2102,0.2908,0.0129,0.2000,0.3454,0.3499,0.3113,0.3300,0.3491,0.3167,0.3403,0.3133,0.2302,0.2514,0.2522,0.3240,0.3619,0.3529,0.3430,0.3458,0.3338,0.6622,1.0000,0.1659,0.2386,0.3175,0.3077,0.2737,0.3657,0.3624,0.3087,0.5177,0.4732,0.2754,0.2841,0.2480,0.0161,0.2972,0.0189,0.1567,0.2525,0.0257,0.3052,0.3321,0.2651,0.0393,0.3606,0.3353,0.2713,0.0576,0.2570,0.0229,0.0513,0.0176,0.2968,0.0059,0.3431,0.3498,0.2842,0.4811,0.3378,0.1343,0.2482,0.1731,0.2235,0.3531,0.2492,0.1596,0.1021
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0375,0.0376,0.0388,0.0334,0.0276,0.0662,0.0220,0.0000,0.0459,0.0328,0.0627,0.0222,0.0561,0.0523,0.0500,0.0591,0.0764,0.0665,0.0139,0.0460,0.0601,0.0632,0.0449,0.0560,0.0618,0.0481,0.0591,0.0470,0.0294,0.0366,0.0364,0.0547,0.0653,0.0624,0.0569,0.0649,0.3556,0.1605,0.1659,1.0000,0.0294,0.0445,0.0407,0.0382,0.0663,0.0670,0.0965,0.2411,0.2730,0.0355,0.0359,0.0487,0.0224,0.0472,0.0290,0.0783,0.0470,0.0191,0.0617,0.0630,0.0466,0.0055,0.0649,0.0803,0.0756,0.0176,0.0820,0.0064,0.0465,0.0148,0.0767,0.0000,0.0615,0.0632,0.0372,0.1985,0.0549,0.0328,0.0673,0.0529,0.0701,0.0614,0.0592,0.0557,0.0348
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.6582,0.6727,0.6445,0.6805,0.6853,0.6193,0.0582,0.0051,0.5176,0.2524,0.1205,0.0110,0.1386,0.5705,0.5000,0.1432,0.1936,0.3638,0.0177,0.2196,0.6331,0.6309,0.6548,0.6425,0.6253,0.6515,0.6348,0.6490,0.6237,0.6412,0.5756,0.6595,0.6156,0.6230,0.6413,0.6177,0.0610,0.2697,0.2386,0.0294,1.0000,0.6692,0.6741,0.7510,0.6013,0.6008,0.3058,0.1495,0.1197,0.6904,0.6593,0.5364,0.0110,0.5492,0.0109,0.1476,0.4619,0.0261,0.4404,0.5110,0.4835,0.0393,0.6108,0.3852,0.2876,0.0714,0.2529,0.0270,0.0360,0.0118,0.3125,0.0042,0.6373,0.6389,0.6685,0.1899,0.6376,0.2813,0.2485,0.1788,0.1904,0.6302,0.2389,0.2284,0.1417
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7682,0.6813,0.7139,0.7404,0.7092,0.8903,0.0622,0.0052,0.5383,0.2181,0.1395,0.0099,0.1502,0.6618,0.5360,0.1510,0.2107,0.4162,0.0157,0.2367,0.9022,0.9031,0.9275,0.9138,0.8956,0.9171,0.8980,0.9240,0.5654,0.7110,0.6332,0.9050,0.7956,0.9061,0.8502,0.7864,0.1086,0.3293,0.3175,0.0445,0.6692,1.0000,0.9316,0.7830,0.8640,0.8531,0.3692,0.1969,0.1632,0.8870,0.8878,0.4971,0.0105,0.5898,0.0134,0.1409,0.4571,0.0239,0.5139,0.6211,0.5262,0.0379,0.8707,0.4730,0.3383,0.0610,0.2847,0.0204,0.0344,0.0105,0.3732,0.0035,0.9046,0.8738,0.8238,0.2481,0.9140,0.2651,0.2809,0.1669,0.2097,0.8963,0.2607,0.2028,0.1200
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7686,0.6883,0.7135,0.7465,0.7158,0.8818,0.0618,0.0048,0.5446,0.2211,0.1374,0.0095,0.1476,0.6579,0.5422,0.1471,0.2064,0.4055,0.0167,0.2357,0.8846,0.8876,0.9105,0.9043,0.8851,0.9087,0.8895,0.9103,0.5750,0.7126,0.6481,0.9028,0.7825,0.8807,0.8332,0.7732,0.1028,0.3210,0.3077,0.0407,0.6741,0.9316,1.0000,0.7952,0.8553,0.8463,0.3699,0.1879,0.1544,0.8956,0.8843,0.5018,0.0107,0.5906,0.0125,0.1415,0.4567,0.0251,0.5109,0.6131,0.5287,0.0388,0.8564,0.4645,0.3329,0.0624,0.2817,0.0209,0.0339,0.0107,0.3715,0.0036,0.8880,0.8511,0.8177,0.2417,0.8923,0.2662,0.2822,0.1674,0.2047,0.8769,0.2631,0.2055,0.1215
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.7183,0.6922,0.6994,0.7280,0.7117,0.7265,0.0650,0.0043,0.5396,0.2391,0.1350,0.0116,0.1511,0.6241,0.5359,0.1544,0.2031,0.3910,0.0181,0.2356,0.7373,0.7342,0.7666,0.7522,0.7317,0.7566,0.7383,0.7590,0.5738,0.6875,0.6154,0.7674,0.6881,0.7266,0.7229,0.7013,0.0874,0.2909,0.2737,0.0382,0.7510,0.7830,0.7952,1.0000,0.7112,0.7071,0.3418,0.1658,0.1377,0.7917,0.7640,0.5348,0.0123,0.5912,0.0138,0.1495,0.4689,0.0246,0.4913,0.5676,0.5318,0.0412,0.7128,0.4319,0.3193,0.0659,0.2652,0.0224,0.0368,0.0116,0.3481,0.0036,0.7373,0.7344,0.7339,0.2073,0.7405,0.2658,0.2724,0.1786,0.2052,0.7286,0.2640,0.2292,0.1346
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7299,0.6520,0.6717,0.6914,0.6596,0.9447,0.0621,0.0047,0.5368,0.2122,0.1394,0.0106,0.1529,0.6477,0.5239,0.1523,0.2125,0.4182,0.0165,0.2309,0.9127,0.9178,0.8711,0.8919,0.9232,0.8767,0.9128,0.8762,0.5157,0.6467,0.5936,0.8808,0.7796,0.8880,0.8052,0.7549,0.1437,0.3726,0.3657,0.0663,0.6013,0.8640,0.8553,0.7112,1.0000,0.9713,0.3708,0.2331,0.1963,0.8229,0.8527,0.4919,0.0106,0.5740,0.0129,0.1388,0.4451,0.0241,0.5020,0.6099,0.5106,0.0364,0.8991,0.4737,0.3373,0.0578,0.2887,0.0188,0.0353,0.0112,0.3709,0.0035,0.9078,0.8417,0.7709,0.2868,0.8774,0.2587,0.2818,0.1649,0.2108,0.8803,0.2600,0.2018,0.1191
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7288,0.6474,0.6625,0.6918,0.6606,0.9392,0.0595,0.0054,0.5381,0.2106,0.1374,0.0108,0.1538,0.6486,0.5242,0.1539,0.2131,0.4131,0.0168,0.2310,0.8998,0.9060,0.8603,0.8873,0.9187,0.8689,0.9083,0.8653,0.5176,0.6439,0.5966,0.8834,0.7683,0.8705,0.7903,0.7398,0.1418,0.3725,0.3624,0.0670,0.6008,0.8531,0.8463,0.7071,0.9713,1.0000,0.3732,0.2326,0.1959,0.8198,0.8540,0.4927,0.0108,0.5704,0.0132,0.1401,0.4453,0.0240,0.4977,0.6031,0.5099,0.0359,0.8864,0.4700,0.3345,0.0589,0.2882,0.0197,0.0354,0.0114,0.3653,0.0036,0.9002,0.8298,0.7674,0.2855,0.8608,0.2622,0.2775,0.1668,0.2106,0.8647,0.2562,0.2014,0.1194
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3633,0.3287,0.3639,0.3250,0.3205,0.3674,0.1184,0.0014,0.3031,0.1787,0.2537,0.0114,0.2182,0.3584,0.3230,0.2231,0.2623,0.3627,0.0214,0.2884,0.3658,0.3651,0.3665,0.3656,0.3661,0.3621,0.3641,0.3623,0.2840,0.3254,0.3139,0.3547,0.4110,0.3701,0.4007,0.4044,0.1876,0.3078,0.3087,0.0965,0.3058,0.3692,0.3699,0.3418,0.3708,0.3732,1.0000,0.2344,0.2082,0.3598,0.3734,0.3247,0.0129,0.3868,0.0230,0.2121,0.3446,0.0413,0.4182,0.4153,0.3933,0.0771,0.3632,0.4194,0.3479,0.0722,0.3410,0.0225,0.0652,0.0231,0.3864,0.0072,0.3620,0.3914,0.3549,0.2339,0.3660,0.1712,0.3389,0.2456,0.3126,0.3727,0.4005,0.2280,0.1469
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1689,0.1667,0.1693,0.1511,0.1481,0.2307,0.0760,0.0045,0.1914,0.1135,0.1589,0.0110,0.1331,0.1967,0.1826,0.1262,0.1664,0.2059,0.0175,0.1410,0.2230,0.2268,0.1906,0.2115,0.2251,0.1956,0.2160,0.1925,0.1429,0.1580,0.1599,0.2045,0.2269,0.2265,0.2159,0.2150,0.3933,0.5312,0.5177,0.2411,0.1495,0.1969,0.1879,0.1658,0.2331,0.2326,0.2344,1.0000,0.6429,0.1643,0.1735,0.1674,0.0156,0.1884,0.0176,0.1495,0.1556,0.0191,0.1957,0.2135,0.1643,0.0350,0.2381,0.2435,0.2122,0.0475,0.1908,0.0214,0.0373,0.0156,0.2115,0.0068,0.2219,0.2225,0.1750,0.5093,0.2117,0.1046,0.1807,0.1371,0.1873,0.2268,0.1772,0.1231,0.0856
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1401,0.1386,0.1316,0.1152,0.1121,0.1935,0.0785,0.0053,0.1670,0.1106,0.1434,0.0131,0.1318,0.1727,0.1550,0.1163,0.1507,0.1728,0.0180,0.1229,0.1875,0.1912,0.1544,0.1755,0.1888,0.1588,0.1804,0.1583,0.1176,0.1313,0.1343,0.1710,0.1892,0.1892,0.1779,0.1798,0.4089,0.4688,0.4732,0.2730,0.1197,0.1632,0.1544,0.1377,0.1963,0.1959,0.2082,0.6429,1.0000,0.1330,0.1389,0.1360,0.0158,0.1587,0.0209,0.1353,0.1352,0.0200,0.1698,0.1830,0.1439,0.0385,0.1989,0.2034,0.1884,0.0458,0.1759,0.0125,0.0515,0.0239,0.1917,0.0054,0.1857,0.1872,0.1412,0.4893,0.1762,0.0858,0.1634,0.1154,0.1620,0.1897,0.1653,0.1089,0.0787
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7825,0.6969,0.7221,0.7521,0.7339,0.8497,0.0636,0.0044,0.5473,0.2264,0.1366,0.0108,0.1489,0.6553,0.5383,0.1504,0.2042,0.4043,0.0171,0.2326,0.8470,0.8468,0.8783,0.8648,0.8449,0.8713,0.8543,0.8750,0.5820,0.7180,0.6460,0.8680,0.7443,0.8280,0.7974,0.7375,0.0893,0.2947,0.2754,0.0355,0.6904,0.8870,0.8956,0.7917,0.8229,0.8198,0.3598,0.1643,0.1330,1.0000,0.9030,0.5119,0.0101,0.5990,0.0127,0.1403,0.4693,0.0241,0.5123,0.5977,0.5392,0.0406,0.8152,0.4494,0.3240,0.0616,0.2768,0.0209,0.0361,0.0095,0.3615,0.0032,0.8482,0.8111,0.8203,0.2211,0.8467,0.2818,0.2766,0.1660,0.2068,0.8259,0.2589,0.2107,0.1241
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7825,0.6911,0.7171,0.7449,0.7143,0.8527,0.0619,0.0044,0.5462,0.2221,0.1394,0.0107,0.1530,0.6460,0.5354,0.1567,0.2082,0.4113,0.0164,0.2389,0.8509,0.8518,0.8759,0.8667,0.8560,0.8732,0.8572,0.8737,0.5588,0.6898,0.6287,0.8593,0.7503,0.8357,0.7974,0.7435,0.0927,0.3036,0.2841,0.0359,0.6593,0.8878,0.8843,0.7640,0.8527,0.8540,0.3734,0.1735,0.1389,0.9030,1.0000,0.5137,0.0107,0.5958,0.0126,0.1445,0.4658,0.0252,0.5150,0.6067,0.5372,0.0397,0.8229,0.4564,0.3262,0.0626,0.2861,0.0201,0.0352,0.0107,0.3718,0.0038,0.8491,0.8160,0.8067,0.2249,0.8526,0.2723,0.2860,0.1687,0.2093,0.8337,0.2629,0.2087,0.1241
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.5137,0.5207,0.5253,0.5054,0.5158,0.4915,0.0839,0.0089,0.5121,0.2916,0.1525,0.0156,0.1480,0.4993,0.4732,0.1493,0.2024,0.3424,0.0154,0.2263,0.4871,0.4857,0.4926,0.4938,0.4924,0.4921,0.4941,0.4924,0.4320,0.4852,0.4490,0.5038,0.4900,0.4732,0.4932,0.4920,0.0994,0.2719,0.2480,0.0487,0.5364,0.4971,0.5018,0.5348,0.4919,0.4927,0.3247,0.1674,0.1360,0.5119,0.5137,1.0000,0.0167,0.5849,0.0155,0.1714,0.4662,0.0241,0.4144,0.4358,0.4874,0.0585,0.4802,0.3796,0.2988,0.0805,0.2697,0.0287,0.0437,0.0111,0.3294,0.0056,0.4840,0.4878,0.4948,0.1851,0.4815,0.2432,0.2737,0.2271,0.2308,0.4778,0.2636,0.2563,0.1598
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0116,0.0121,0.0117,0.0119,0.0111,0.0109,0.0310,0.0000,0.0143,0.0202,0.0111,0.5600,0.0137,0.0097,0.0081,0.0137,0.0382,0.0140,0.0444,0.0182,0.0105,0.0105,0.0103,0.0103,0.0103,0.0102,0.0103,0.0103,0.0089,0.0102,0.0087,0.0106,0.0096,0.0102,0.0097,0.0105,0.0214,0.0143,0.0161,0.0224,0.0110,0.0105,0.0107,0.0123,0.0106,0.0108,0.0129,0.0156,0.0158,0.0101,0.0107,0.0167,1.0000,0.0170,0.2286,0.0380,0.0121,0.0000,0.0200,0.0163,0.0159,0.0120,0.0105,0.0087,0.0139,0.0000,0.0163,0.0000,0.0946,0.1515,0.0127,0.3158,0.0100,0.0104,0.0109,0.0145,0.0104,0.0183,0.0113,0.0192,0.0150,0.0104,0.0103,0.0190,0.0179
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.6421,0.5972,0.6376,0.5425,0.5447,0.5755,0.0985,0.0056,0.5198,0.2815,0.1927,0.0160,0.1640,0.5530,0.4912,0.1662,0.2296,0.3854,0.0207,0.2628,0.5674,0.5617,0.5840,0.5708,0.5666,0.5724,0.5668,0.5816,0.4531,0.5319,0.4908,0.5702,0.5812,0.5605,0.5909,0.5799,0.1107,0.3043,0.2972,0.0472,0.5492,0.5898,0.5906,0.5912,0.5740,0.5704,0.3868,0.1884,0.1587,0.5990,0.5958,0.5849,0.0170,1.0000,0.0189,0.1695,0.5248,0.0281,0.4937,0.5314,0.6466,0.0605,0.5637,0.4544,0.3437,0.0803,0.3032,0.0262,0.0438,0.0132,0.3727,0.0057,0.5567,0.5802,0.5665,0.2172,0.5721,0.2763,0.2968,0.2359,0.2838,0.5619,0.3124,0.2504,0.1562
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0152,0.0145,0.0164,0.0126,0.0134,0.0131,0.0781,0.0000,0.0142,0.0250,0.0410,0.2222,0.0238,0.0146,0.0153,0.0239,0.0377,0.0242,0.0400,0.0367,0.0127,0.0128,0.0138,0.0131,0.0131,0.0131,0.0132,0.0137,0.0128,0.0133,0.0140,0.0136,0.0141,0.0129,0.0146,0.0151,0.0319,0.0199,0.0189,0.0290,0.0109,0.0134,0.0125,0.0138,0.0129,0.0132,0.0230,0.0176,0.0209,0.0127,0.0126,0.0155,0.2286,0.0189,1.0000,0.0692,0.0194,0.0154,0.0221,0.0180,0.0213,0.0349,0.0133,0.0231,0.0280,0.0074,0.0254,0.0000,0.1026,0.1316,0.0213,0.2500,0.0133,0.0133,0.0141,0.0199,0.0132,0.0243,0.0247,0.0351,0.0433,0.0131,0.0269,0.0354,0.0402
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1529,0.1445,0.1592,0.1300,0.1349,0.1381,0.1536,0.0076,0.1475,0.1408,0.2384,0.0379,0.2235,0.1604,0.1629,0.2240,0.2733,0.2208,0.0292,0.2333,0.1351,0.1347,0.1406,0.1406,0.1395,0.1375,0.1396,0.1395,0.1346,0.1382,0.1301,0.1365,0.1507,0.1361,0.1446,0.1554,0.1156,0.1537,0.1567,0.0783,0.1476,0.1409,0.1415,0.1495,0.1388,0.1401,0.2121,0.1495,0.1353,0.1403,0.1445,0.1714,0.0380,0.1695,0.0692,1.0000,0.1731,0.0386,0.2127,0.1874,0.1711,0.0814,0.1390,0.2136,0.2192,0.0546,0.2134,0.0209,0.0785,0.0341,0.2370,0.0156,0.1337,0.1420,0.1463,0.1311,0.1381,0.1019,0.2419,0.1914,0.2355,0.1366,0.2474,0.1731,0.1404
