ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.3810,0.3834,0.4653,0.1331,0.0045,0.3795,0.1560,0.2231,0.0167,0.1900,0.3930,0.3735,0.2003,0.2399,0.3645,0.0180,0.2690,0.4550,0.4545,0.4211,0.4355,0.4527,0.4219,0.4461,0.4135,0.3007,0.3586,0.3554,0.4382,0.4541,0.4625,0.4484,0.4517,0.2815,1.0000,0.7384,0.1591,0.3596,0.4445,0.4327,0.3931,0.4571,0.4606,0.4370,0.5962,0.5192,0.3618,0.3857,0.3446,0.0166,0.4108,0.0392,0.2493,0.3603,0.0299,0.3749,0.4181,0.3810,0.1210,0.4726,0.4125,0.3114,0.0741,0.2739,0.0162,0.0606,0.0166,0.3534,0.0046,0.4504,0.4476,0.3757,0.5028,0.4414,0.1725,0.3231,0.2947,0.3291,0.4580,0.3675,0.2778,0.1902
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.3425,0.3421,0.4310,0.1388,0.0032,0.3490,0.1547,0.2314,0.0128,0.1917,0.3644,0.3475,0.1992,0.2436,0.3618,0.0159,0.2598,0.4199,0.4215,0.3892,0.4066,0.4214,0.3891,0.4191,0.3816,0.2830,0.3355,0.3284,0.4056,0.4237,0.4366,0.4247,0.4224,0.3186,0.7384,1.0000,0.1745,0.3142,0.4137,0.4004,0.3589,0.4277,0.4307,0.4181,0.5919,0.5286,0.3305,0.3557,0.3176,0.0144,0.3886,0.0349,0.2318,0.3267,0.0252,0.3477,0.3920,0.3608,0.1211,0.4428,0.3986,0.3085,0.0704,0.2635,0.0156,0.0608,0.0225,0.3460,0.0032,0.4204,0.4219,0.3427,0.5109,0.4123,0.1484,0.3077,0.2768,0.3030,0.4289,0.3526,0.2590,0.1842
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0500,0.0483,0.0763,0.0788,0.0088,0.0618,0.0306,0.0819,0.0000,0.0529,0.0645,0.0664,0.0565,0.0877,0.0641,0.0000,0.0726,0.0714,0.0733,0.0560,0.0650,0.0736,0.0582,0.0699,0.0551,0.0428,0.0481,0.0489,0.0648,0.0752,0.0759,0.0737,0.0758,0.3889,0.1591,0.1745,1.0000,0.0440,0.0632,0.0612,0.0498,0.0742,0.0748,0.0911,0.2270,0.2546,0.0453,0.0514,0.0562,0.0082,0.0603,0.0144,0.0690,0.0576,0.0144,0.0654,0.0706,0.0600,0.0598,0.0769,0.0769,0.0748,0.0400,0.0730,0.0072,0.0563,0.0161,0.0767,0.0000,0.0722,0.0721,0.0506,0.2471,0.0676,0.0380,0.0805,0.0677,0.0846,0.0746,0.0763,0.0567,0.0496
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.7155,0.7079,0.6583,0.1083,0.0055,0.5328,0.2371,0.1966,0.0098,0.2136,0.6124,0.5428,0.2094,0.2592,0.4586,0.0164,0.3118,0.6659,0.6597,0.6941,0.6752,0.6547,0.6907,0.6664,0.6988,0.6715,0.6541,0.6244,0.6834,0.6517,0.6396,0.6533,0.6436,0.0887,0.3596,0.3142,0.0440,1.0000,0.6697,0.6927,0.7504,0.6412,0.6451,0.4754,0.2228,0.1827,0.7128,0.7118,0.5991,0.0131,0.6048,0.0339,0.2367,0.5787,0.0249,0.5233,0.5867,0.5951,0.1050,0.6324,0.4886,0.3702,0.1149,0.3216,0.0295,0.0474,0.0153,0.4009,0.0044,0.6684,0.6575,0.6826,0.1964,0.6676,0.2808,0.3292,0.3307,0.3340,0.6502,0.3959,0.4045,0.2708
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7920,0.7740,0.9120,0.1116,0.0045,0.5082,0.1973,0.2053,0.0091,0.1970,0.6566,0.5194,0.1940,0.2522,0.4847,0.0144,0.3025,0.9204,0.9168,0.9114,0.9021,0.8968,0.9073,0.9007,0.8982,0.5958,0.7502,0.6721,0.9067,0.8840,0.9266,0.9035,0.8869,0.1350,0.4445,0.4137,0.0632,0.6697,1.0000,0.9389,0.8159,0.8965,0.8844,0.5817,0.2894,0.2441,0.8180,0.8530,0.5696,0.0106,0.6946,0.0250,0.2185,0.5642,0.0250,0.5723,0.6785,0.6714,0.1059,0.8901,0.5641,0.3909,0.0904,0.3218,0.0219,0.0454,0.0136,0.4518,0.0030,0.9068,0.8959,0.7722,0.2749,0.9274,0.2636,0.3426,0.3188,0.3554,0.9248,0.4375,0.3453,0.2178
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.8009,0.7852,0.8899,0.1144,0.0047,0.5200,0.2037,0.2073,0.0094,0.2034,0.6662,0.5245,0.1984,0.2546,0.4822,0.0148,0.3063,0.9010,0.8932,0.9157,0.8992,0.8897,0.9073,0.8936,0.9052,0.6138,0.7609,0.6899,0.9138,0.8631,0.8956,0.8868,0.8593,0.1281,0.4327,0.4004,0.0612,0.6927,0.9389,1.0000,0.8480,0.8796,0.8702,0.5775,0.2792,0.2341,0.8502,0.8748,0.5918,0.0101,0.7052,0.0250,0.2238,0.5776,0.0242,0.5810,0.6759,0.6789,0.1076,0.8671,0.5643,0.3939,0.0925,0.3282,0.0234,0.0460,0.0141,0.4530,0.0031,0.8915,0.8861,0.7779,0.2635,0.9124,0.2702,0.3454,0.3281,0.3606,0.9004,0.4461,0.3576,0.2268
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.7725,0.7672,0.7808,0.1232,0.0045,0.5142,0.2164,0.2108,0.0080,0.2149,0.6473,0.5396,0.2135,0.2649,0.4917,0.0143,0.3183,0.7940,0.7877,0.8294,0.8016,0.7783,0.8145,0.7896,0.8270,0.6451,0.7328,0.6835,0.8160,0.7784,0.7856,0.7904,0.7827,0.1128,0.3931,0.3589,0.0498,0.7504,0.8159,0.8480,1.0000,0.7670,0.7622,0.5478,0.2484,0.2054,0.8153,0.8223,0.5936,0.0098,0.6848,0.0287,0.2325,0.6008,0.0259,0.5727,0.6526,0.6661,0.1146,0.7617,0.5522,0.4005,0.1012,0.3394,0.0260,0.0481,0.0152,0.4475,0.0036,0.7896,0.7937,0.7542,0.2296,0.8099,0.2769,0.3458,0.3359,0.3638,0.7957,0.4374,0.3771,0.2469
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7668,0.7450,0.9359,0.1103,0.0039,0.5098,0.1946,0.2028,0.0100,0.1989,0.6614,0.5132,0.1968,0.2542,0.4727,0.0146,0.2993,0.9190,0.9252,0.8779,0.8867,0.9147,0.8808,0.9047,0.8663,0.5819,0.7264,0.6547,0.9009,0.8620,0.9063,0.8680,0.8555,0.1505,0.4571,0.4277,0.0742,0.6412,0.8965,0.8796,0.7670,1.0000,0.9678,0.5867,0.3104,0.2600,0.7954,0.8357,0.5661,0.0108,0.6861,0.0254,0.2181,0.5548,0.0254,0.5712,0.6773,0.6478,0.1028,0.8952,0.5665,0.3909,0.0904,0.3169,0.0223,0.0454,0.0139,0.4516,0.0031,0.9122,0.8753,0.7411,0.2905,0.8986,0.2657,0.3450,0.3198,0.3508,0.9043,0.4370,0.3407,0.2192
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7699,0.7504,0.9367,0.1100,0.0039,0.5166,0.1958,0.1994,0.0102,0.2002,0.6644,0.5199,0.1980,0.2544,0.4709,0.0149,0.2993,0.9112,0.9159,0.8672,0.8884,0.9096,0.8769,0.9108,0.8595,0.5802,0.7211,0.6576,0.9056,0.8499,0.8919,0.8520,0.8435,0.1464,0.4606,0.4307,0.0748,0.6451,0.8844,0.8702,0.7622,0.9678,1.0000,0.5898,0.3106,0.2604,0.7974,0.8410,0.5714,0.0110,0.6805,0.0260,0.2206,0.5575,0.0260,0.5634,0.6617,0.6444,0.1049,0.8821,0.5563,0.3849,0.0897,0.3141,0.0220,0.0472,0.0142,0.4439,0.0031,0.9142,0.8593,0.7425,0.2904,0.8854,0.2661,0.3395,0.3222,0.3485,0.8913,0.4347,0.3454,0.2198
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.5464,0.5607,0.5841,0.1615,0.0024,0.4029,0.1788,0.2714,0.0084,0.2540,0.5069,0.4459,0.2509,0.2963,0.4686,0.0156,0.3601,0.5798,0.5808,0.5816,0.5802,0.5812,0.5787,0.5849,0.5803,0.4346,0.5260,0.5187,0.5723,0.6188,0.5855,0.6099,0.6096,0.1615,0.4370,0.4181,0.0911,0.4754,0.5817,0.5775,0.5478,0.5867,0.5898,1.0000,0.3208,0.2819,0.5462,0.5745,0.4797,0.0120,0.5484,0.0362,0.2710,0.5109,0.0325,0.5445,0.5628,0.5651,0.1432,0.5821,0.5564,0.4160,0.0930,0.3584,0.0215,0.0610,0.0156,0.4626,0.0036,0.5723,0.6055,0.5421,0.2748,0.5871,0.2061,0.3895,0.3996,0.4342,0.5908,0.5301,0.3571,0.2486
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.2293,0.2311,0.3096,0.1281,0.0068,0.2647,0.1164,0.2188,0.0135,0.1820,0.2806,0.2682,0.1872,0.2083,0.2614,0.0178,0.2152,0.2996,0.3045,0.2665,0.2853,0.3022,0.2676,0.2958,0.2613,0.1838,0.2325,0.2274,0.2894,0.2995,0.3074,0.2974,0.2967,0.3674,0.5962,0.5919,0.2270,0.2228,0.2894,0.2792,0.2484,0.3104,0.3106,0.3208,1.0000,0.6660,0.2217,0.2405,0.2315,0.0134,0.2676,0.0374,0.2278,0.2292,0.0195,0.2549,0.2794,0.2479,0.1052,0.3158,0.3015,0.2446,0.0522,0.2122,0.0196,0.0572,0.0201,0.2740,0.0023,0.3029,0.2938,0.2280,0.5495,0.2868,0.1262,0.2668,0.2266,0.2534,0.3039,0.2699,0.2011,0.1509
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1909,0.1920,0.2593,0.1323,0.0080,0.2287,0.1068,0.2056,0.0079,0.1658,0.2262,0.2201,0.1627,0.1977,0.2302,0.0156,0.2003,0.2542,0.2561,0.2220,0.2424,0.2562,0.2240,0.2526,0.2174,0.1613,0.1943,0.2030,0.2428,0.2541,0.2592,0.2500,0.2534,0.4248,0.5192,0.5286,0.2546,0.1827,0.2441,0.2341,0.2054,0.2600,0.2604,0.2819,0.6660,1.0000,0.1831,0.1952,0.1915,0.0105,0.2295,0.0281,0.1875,0.2017,0.0177,0.2228,0.2385,0.2144,0.1209,0.2661,0.2642,0.2152,0.0486,0.1994,0.0050,0.0642,0.0292,0.2541,0.0000,0.2552,0.2511,0.1937,0.5621,0.2418,0.1033,0.2522,0.2128,0.2402,0.2562,0.2397,0.1765,0.1293
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7690,0.7581,0.7933,0.1182,0.0045,0.5087,0.2141,0.2043,0.0080,0.2179,0.6508,0.5379,0.2123,0.2668,0.4692,0.0152,0.3124,0.7960,0.7990,0.8344,0.8105,0.8028,0.8263,0.8105,0.8362,0.6238,0.7549,0.6815,0.8181,0.7765,0.7825,0.7885,0.7665,0.1026,0.3618,0.3305,0.0453,0.7128,0.8180,0.8502,0.8153,0.7954,0.7974,0.5462,0.2217,0.1831,1.0000,0.8881,0.6012,0.0107,0.6815,0.0286,0.2227,0.5803,0.0250,0.5736,0.6547,0.6561,0.1155,0.7700,0.5367,0.3943,0.1040,0.3345,0.0269,0.0453,0.0161,0.4459,0.0036,0.7996,0.7826,0.7619,0.2197,0.8067,0.2800,0.3409,0.3276,0.3542,0.7913,0.4311,0.3684,0.2456
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7879,0.7786,0.8289,0.1184,0.0043,0.5159,0.2121,0.2088,0.0086,0.2189,0.6616,0.5458,0.2145,0.2706,0.4951,0.0155,0.3160,0.8277,0.8240,0.8616,0.8470,0.8281,0.8534,0.8401,0.8579,0.6248,0.7516,0.6798,0.8384,0.8057,0.8143,0.8176,0.7955,0.1077,0.3857,0.3557,0.0514,0.7118,0.8530,0.8748,0.8223,0.8357,0.8410,0.5745,0.2405,0.1952,0.8881,1.0000,0.6080,0.0103,0.6946,0.0284,0.2297,0.5913,0.0267,0.5897,0.6759,0.6603,0.1148,0.8009,0.5555,0.3934,0.0991,0.3386,0.0241,0.0480,0.0155,0.4591,0.0034,0.8234,0.8195,0.7822,0.2281,0.8409,0.2780,0.3493,0.3353,0.3680,0.8247,0.4481,0.3671,0.2425
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.5805,0.5772,0.5697,0.1388,0.0064,0.5322,0.2600,0.2224,0.0141,0.2151,0.5738,0.5241,0.2077,0.2623,0.4341,0.0166,0.3244,0.5677,0.5652,0.5825,0.5775,0.5666,0.5795,0.5763,0.5910,0.5186,0.5584,0.5484,0.5839,0.5584,0.5482,0.5588,0.5509,0.1071,0.3446,0.3176,0.0562,0.5991,0.5696,0.5918,0.5936,0.5661,0.5714,0.4797,0.2315,0.1915,0.6012,0.6080,1.0000,0.0180,0.6359,0.0372,0.2471,0.5758,0.0254,0.5072,0.5328,0.5893,0.1409,0.5576,0.4843,0.3905,0.1220,0.3396,0.0320,0.0542,0.0167,0.4241,0.0052,0.5670,0.5650,0.5718,0.1982,0.5671,0.2765,0.3434,0.3908,0.4045,0.5553,0.4232,0.4020,0.2666
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0138,0.0131,0.0113,0.0373,0.0000,0.0099,0.0259,0.0284,0.6111,0.0179,0.0128,0.0097,0.0218,0.0339,0.0163,0.1290,0.0095,0.0113,0.0105,0.0101,0.0100,0.0107,0.0108,0.0108,0.0102,0.0085,0.0107,0.0097,0.0110,0.0116,0.0107,0.0114,0.0108,0.0265,0.0166,0.0144,0.0082,0.0131,0.0106,0.0101,0.0098,0.0108,0.0110,0.0120,0.0134,0.0105,0.0107,0.0103,0.0180,1.0000,0.0156,0.2632,0.0333,0.0141,0.0213,0.0177,0.0157,0.0131,0.0197,0.0110,0.0139,0.0165,0.0000,0.0204,0.0000,0.0556,0.0645,0.0176,0.1875,0.0106,0.0114,0.0109,0.0163,0.0103,0.0137,0.0211,0.0161,0.0143,0.0108,0.0149,0.0189,0.0266
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.6511,0.6434,0.6855,0.1493,0.0052,0.5201,0.2297,0.2528,0.0135,0.2254,0.6155,0.5145,0.2239,0.2804,0.4792,0.0165,0.3177,0.6771,0.6759,0.6887,0.6753,0.6773,0.6778,0.6828,0.6881,0.5402,0.6370,0.5956,0.6934,0.6806,0.6787,0.6881,0.6773,0.1291,0.4108,0.3886,0.0603,0.6048,0.6946,0.7052,0.6848,0.6861,0.6805,0.5484,0.2676,0.2295,0.6815,0.6946,0.6359,0.0156,1.0000,0.0332,0.2416,0.5989,0.0321,0.5685,0.6227,0.7327,0.1452,0.6843,0.5615,0.4206,0.1032,0.3579,0.0258,0.0545,0.0176,0.4781,0.0041,0.6723,0.6961,0.6475,0.2554,0.6872,0.2754,0.3766,0.3990,0.4417,0.6814,0.4685,0.3868,0.2618
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0293,0.0300,0.0248,0.1012,0.0000,0.0281,0.0498,0.0845,0.2051,0.0632,0.0299,0.0319,0.0641,0.0637,0.0444,0.1042,0.0474,0.0248,0.0249,0.0256,0.0254,0.0252,0.0256,0.0254,0.0260,0.0303,0.0292,0.0291,0.0259,0.0255,0.0234,0.0250,0.0247,0.0288,0.0392,0.0349,0.0144,0.0339,0.0250,0.0250,0.0287,0.0254,0.0260,0.0362,0.0374,0.0281,0.0286,0.0284,0.0372,0.2632,0.0332,1.0000,0.0970,0.0386,0.0645,0.0406,0.0335,0.0349,0.0613,0.0242,0.0353,0.0438,0.0392,0.0492,0.0492,0.1059,0.0408,0.0430,0.0882,0.0251,0.0250,0.0291,0.0294,0.0242,0.0346,0.0546,0.0549,0.0553,0.0237,0.0430,0.0414,0.0514
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.2311,0.2445,0.2145,0.2016,0.0101,0.2078,0.1253,0.3164,0.0300,0.2528,0.2334,0.2328,0.2522,0.3024,0.3015,0.0328,0.3061,0.2160,0.2159,0.2207,0.2193,0.2192,0.2200,0.2183,0.2215,0.2244,0.2256,0.2355,0.2212,0.2225,0.2095,0.2189,0.2246,0.1130,0.2493,0.2318,0.0690,0.2367,0.2185,0.2238,0.2325,0.2181,0.2206,0.2710,0.2278,0.1875,0.2227,0.2297,0.2471,0.0333,0.2416,0.0970,1.0000,0.2474,0.0347,0.3207,0.2797,0.2433,0.1662,0.2121,0.3127,0.3175,0.0795,0.3054,0.0284,0.1090,0.0262,0.3446,0.0067,0.2166,0.2218,0.2362,0.1793,0.2159,0.1263,0.3667,0.2934,0.3214,0.2122,0.3373,0.2279,0.2119
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.5864,0.5831,0.5608,0.1432,0.0052,0.4701,0.2422,0.2327,0.0103,0.2370,0.5444,0.4732,0.2293,0.2799,0.4518,0.0153,0.3262,0.5646,0.5621,0.5793,0.5613,0.5507,0.5727,0.5602,0.5816,0.5264,0.5509,0.5362,0.5746,0.5731,0.5453,0.5650,0.5571,0.1085,0.3603,0.3267,0.0576,0.5787,0.5642,0.5776,0.6008,0.5548,0.5575,0.5109,0.2292,0.2017,0.5803,0.5913,0.5758,0.0141,0.5989,0.0386,0.2474,1.0000,0.0333,0.5269,0.5666,0.6065,0.1368,0.5467,0.5063,0.4073,0.1307,0.3813,0.0334,0.0583,0.0167,0.4289,0.0052,0.5604,0.5619,0.5723,0.2130,0.5630,0.2870,0.3674,0.4141,0.4097,0.5546,0.4493,0.4185,0.2930
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0265,0.0272,0.0248,0.0335,0.0000,0.0281,0.0315,0.0405,0.0000,0.0377,0.0223,0.0248,0.0346,0.0407,0.0368,0.0192,0.0303,0.0248,0.0233,0.0256,0.0246,0.0237,0.0248,0.0238,0.0260,0.0228,0.0272,0.0258,0.0251,0.0247,0.0234,0.0242,0.0247,0.0121,0.0299,0.0252,0.0144,0.0249,0.0250,0.0242,0.0259,0.0254,0.0260,0.0325,0.0195,0.0177,0.0250,0.0267,0.0254,0.0213,0.0321,0.0645,0.0347,0.0333,1.0000,0.0327,0.0313,0.0293,0.0422,0.0242,0.0366,0.0306,0.0063,0.0422,0.0159,0.0217,0.0000,0.0348,0.0000,0.0243,0.0242,0.0254,0.0111,0.0242,0.0157,0.0415,0.0406,0.0362,0.0237,0.0379,0.0371,0.0283
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.5482,0.5668,0.5608,0.1692,0.0076,0.4081,0.2111,0.3011,0.0165,0.2716,0.5186,0.4539,0.2684,0.3479,0.5352,0.0202,0.3743,0.5543,0.5529,0.5791,0.5543,0.5565,0.5608,0.5532,0.5778,0.4720,0.5443,0.5227,0.5602,0.5682,0.5563,0.5767,0.5760,0.1254,0.3749,0.3477,0.0654,0.5233,0.5723,0.5810,0.5727,0.5712,0.5634,0.5445,0.2549,0.2228,0.5736,0.5897,0.5072,0.0177,0.5685,0.0406,0.3207,0.5269,0.0327,1.0000,0.7685,0.5896,0.1542,0.5523,0.6451,0.5131,0.1326,0.4316,0.0315,0.0760,0.0228,0.5807,0.0051,0.5433,0.5866,0.5514,0.2372,0.5721,0.2394,0.4964,0.3945,0.4548,0.5635,0.5087,0.3498,0.2655
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.6197,0.6235,0.6684,0.1414,0.0063,0.4487,0.2124,0.2683,0.0126,0.2541,0.5840,0.4893,0.2513,0.3222,0.5605,0.0178,0.3495,0.6686,0.6686,0.6875,0.6642,0.6613,0.6716,0.6569,0.6818,0.5107,0.6182,0.5831,0.6607,0.6731,0.6728,0.6807,0.6773,0.1369,0.4181,0.3920,0.0706,0.5867,0.6785,0.6759,0.6526,0.6773,0.6617,0.5628,0.2794,0.2385,0.6547,0.6759,0.5328,0.0157,0.6227,0.0335,0.2797,0.5666,0.0313,0.7685,1.0000,0.6275,0.1337,0.6602,0.6638,0.4915,0.1123,0.3984,0.0271,0.0639,0.0189,0.5497,0.0042,0.6540,0.6988,0.6317,0.2589,0.6861,0.2572,0.4595,0.3738,0.4260,0.6803,0.5132,0.3523,0.2492
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.6204,0.6203,0.6466,0.1609,0.0066,0.4709,0.2271,0.2643,0.0109,0.2380,0.5840,0.4982,0.2325,0.2798,0.4758,0.0174,0.3479,0.6409,0.6408,0.6564,0.6398,0.6382,0.6495,0.6447,0.6593,0.5413,0.6216,0.5790,0.6533,0.6497,0.6459,0.6575,0.6527,0.1185,0.3810,0.3608,0.0600,0.5951,0.6714,0.6789,0.6661,0.6478,0.6444,0.5651,0.2479,0.2144,0.6561,0.6603,0.5893,0.0131,0.7327,0.0349,0.2433,0.6065,0.0293,0.5896,0.6275,1.0000,0.1528,0.6400,0.5590,0.4223,0.1132,0.3534,0.0293,0.0585,0.0185,0.4732,0.0044,0.6335,0.6642,0.6247,0.2320,0.6548,0.2836,0.3740,0.3971,0.4457,0.6483,0.4862,0.3944,0.2737
