ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.5324,0.4450,0.4211,0.4735,0.3993,0.8790,0.0455,0.0043,0.3367,0.0875,0.1038,0.0077,0.0936,0.4962,0.3444,0.0917,0.1204,0.2844,0.0103,0.1583,0.9015,0.8988,0.8587,0.8405,0.8788,0.8733,0.8681,0.8475,0.3532,0.4360,0.4299,0.8353,0.7838,1.0000,0.7933,0.6877,0.1614,0.4113,0.3807,0.0790,0.3681,0.8359,0.7981,0.4894,0.8482,0.8333,0.3539,0.2929,0.2468,0.6250,0.6689,0.2810,0.0086,0.3734,0.0086,0.0952,0.3029,0.0120,0.3234,0.4432,0.3496,0.0369,0.8841,0.3578,0.2178,0.0368,0.1761,0.0128,0.0214,0.0043,0.2602,0.0009,0.8918,0.8420,0.5774,0.3197,0.9291,0.1954,0.1724,0.1310,0.1507,0.9453,0.1998,0.1200,0.0711
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.5536,0.4577,0.4515,0.4763,0.4286,0.7293,0.0556,0.0043,0.3221,0.0903,0.1257,0.0064,0.1013,0.4734,0.3525,0.1013,0.1283,0.3027,0.0117,0.1745,0.7386,0.7356,0.7531,0.7250,0.7378,0.7378,0.7384,0.7380,0.3506,0.4329,0.4315,0.7052,0.7874,0.7933,1.0000,0.7445,0.1519,0.3758,0.3544,0.0754,0.3859,0.7457,0.7197,0.4990,0.7180,0.7036,0.4077,0.2688,0.2263,0.5934,0.6271,0.2999,0.0085,0.4006,0.0107,0.1033,0.3344,0.0150,0.3604,0.4657,0.3922,0.0448,0.7310,0.3764,0.2471,0.0435,0.1950,0.0171,0.0256,0.0053,0.2909,0.0011,0.7295,0.7878,0.5687,0.2798,0.7784,0.2122,0.1992,0.1582,0.1801,0.7940,0.2397,0.1421,0.0817
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.5216,0.4456,0.4403,0.4520,0.4138,0.6570,0.0626,0.0049,0.3061,0.0918,0.1320,0.0061,0.1055,0.4419,0.3315,0.1055,0.1388,0.3076,0.0123,0.1914,0.6454,0.6436,0.6547,0.6389,0.6491,0.6383,0.6486,0.6483,0.3128,0.3865,0.3732,0.6103,0.7250,0.6877,0.7445,1.0000,0.1694,0.3851,0.3734,0.0996,0.3587,0.6548,0.6325,0.4763,0.6341,0.6263,0.4213,0.2868,0.2435,0.5254,0.5582,0.2986,0.0086,0.4067,0.0110,0.1104,0.3247,0.0135,0.3639,0.4605,0.3880,0.0502,0.6430,0.3986,0.2606,0.0462,0.2190,0.0147,0.0269,0.0061,0.3081,0.0012,0.6329,0.6988,0.5010,0.2931,0.6800,0.1989,0.2167,0.1788,0.1981,0.6873,0.2706,0.1506,0.0911
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.1177,0.0952,0.1116,0.0783,0.0652,0.1722,0.0690,0.0000,0.1412,0.0567,0.1084,0.0099,0.0819,0.1527,0.1356,0.0780,0.1068,0.1435,0.0048,0.1228,0.1581,0.1612,0.1330,0.1490,0.1621,0.1376,0.1610,0.1319,0.0639,0.0852,0.0866,0.1517,0.1680,0.1614,0.1519,0.1694,1.0000,0.3307,0.3734,0.4000,0.0604,0.1499,0.1330,0.0962,0.1671,0.1678,0.1822,0.4392,0.4627,0.0916,0.1036,0.1042,0.0147,0.1246,0.0098,0.0810,0.0986,0.0245,0.1315,0.1471,0.1174,0.0622,0.1713,0.1620,0.1372,0.0125,0.1063,0.0047,0.0138,0.0202,0.1549,0.0051,0.1569,0.1564,0.0892,0.3957,0.1506,0.0564,0.1160,0.1073,0.1368,0.1590,0.1349,0.0836,0.0566
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2698,0.2753,0.2673,0.2453,0.2234,0.4195,0.0669,0.0000,0.2890,0.1024,0.1463,0.0142,0.1033,0.3223,0.2778,0.1033,0.1377,0.2603,0.0060,0.1730,0.4021,0.4021,0.3544,0.3884,0.4018,0.3658,0.3984,0.3537,0.1895,0.2031,0.2354,0.3849,0.3949,0.4113,0.3758,0.3851,0.3307,1.0000,0.6996,0.1833,0.2249,0.3873,0.3661,0.2706,0.4050,0.4106,0.3452,0.6115,0.5342,0.2513,0.2898,0.2354,0.0162,0.2652,0.0183,0.1383,0.2227,0.0162,0.2721,0.3167,0.2559,0.0534,0.4222,0.3382,0.2315,0.0268,0.2069,0.0060,0.0321,0.0081,0.2654,0.0020,0.3959,0.3983,0.2718,0.5532,0.3850,0.1417,0.2034,0.1477,0.1740,0.4058,0.2234,0.1599,0.0954
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2523,0.2561,0.2458,0.2162,0.1982,0.3945,0.0738,0.0022,0.2802,0.1069,0.1423,0.0197,0.1144,0.3141,0.2558,0.1122,0.1552,0.2619,0.0108,0.1878,0.3729,0.3740,0.3262,0.3554,0.3745,0.3378,0.3708,0.3252,0.1647,0.1792,0.2050,0.3554,0.3842,0.3807,0.3544,0.3734,0.3734,0.6996,1.0000,0.1939,0.1907,0.3539,0.3349,0.2361,0.3795,0.3846,0.3379,0.6230,0.5389,0.2178,0.2507,0.2226,0.0241,0.2528,0.0219,0.1337,0.2282,0.0217,0.2722,0.3113,0.2236,0.0616,0.3904,0.3308,0.2215,0.0286,0.2061,0.0064,0.0366,0.0109,0.2570,0.0044,0.3688,0.3725,0.2407,0.5272,0.3543,0.1161,0.1960,0.1613,0.1825,0.3763,0.2148,0.1478,0.0929
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0648,0.0525,0.0626,0.0481,0.0404,0.0829,0.0662,0.0000,0.0784,0.0484,0.1088,0.0099,0.0524,0.0808,0.0661,0.0524,0.0913,0.0829,0.0000,0.0891,0.0772,0.0797,0.0624,0.0736,0.0761,0.0661,0.0787,0.0603,0.0322,0.0427,0.0399,0.0740,0.0871,0.0790,0.0754,0.0996,0.4000,0.1833,0.1939,1.0000,0.0272,0.0742,0.0662,0.0427,0.0801,0.0842,0.1192,0.2493,0.2772,0.0449,0.0528,0.0783,0.0196,0.0675,0.0198,0.0794,0.0682,0.0192,0.0831,0.0881,0.0766,0.0543,0.0809,0.0900,0.0963,0.0219,0.0899,0.0000,0.0631,0.0312,0.1068,0.0108,0.0757,0.0778,0.0457,0.2096,0.0736,0.0413,0.0985,0.0925,0.1152,0.0765,0.0976,0.0685,0.0536
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.4355,0.4607,0.4206,0.4031,0.3988,0.3810,0.0515,0.0000,0.2923,0.1111,0.1091,0.0090,0.1211,0.3495,0.3060,0.1281,0.1406,0.2557,0.0090,0.1901,0.3805,0.3767,0.4071,0.4039,0.3723,0.3964,0.3838,0.4083,0.4372,0.3682,0.3796,0.4004,0.3707,0.3681,0.3859,0.3587,0.0604,0.2249,0.1907,0.0272,1.0000,0.4196,0.4410,0.5743,0.3785,0.3784,0.2330,0.1474,0.1176,0.4696,0.4589,0.3544,0.0090,0.3399,0.0113,0.1159,0.3429,0.0112,0.3253,0.3247,0.3032,0.0525,0.3615,0.2642,0.1871,0.0475,0.1803,0.0271,0.0243,0.0045,0.2360,0.0000,0.3891,0.3820,0.3578,0.1444,0.3831,0.2104,0.1619,0.1605,0.1514,0.3729,0.1982,0.1938,0.1083
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.5900,0.4868,0.4724,0.4876,0.4152,0.8114,0.0512,0.0050,0.3563,0.0992,0.1149,0.0080,0.1008,0.5014,0.3691,0.0986,0.1241,0.2980,0.0121,0.1748,0.8188,0.8159,0.8335,0.8240,0.8095,0.8326,0.8124,0.8314,0.3805,0.4751,0.4639,0.8002,0.7203,0.8359,0.7457,0.6548,0.1499,0.3873,0.3539,0.0742,0.4196,1.0000,0.8562,0.5539,0.7964,0.7853,0.3600,0.2754,0.2288,0.6747,0.7341,0.3119,0.0100,0.4132,0.0101,0.0950,0.3320,0.0110,0.3555,0.4549,0.3872,0.0422,0.7900,0.3683,0.2365,0.0389,0.1919,0.0161,0.0241,0.0050,0.2829,0.0010,0.8163,0.7595,0.5710,0.2992,0.8454,0.2142,0.1887,0.1477,0.1660,0.8151,0.2170,0.1371,0.0822
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.5876,0.5061,0.4762,0.4961,0.4300,0.7898,0.0489,0.0052,0.3635,0.0975,0.1115,0.0073,0.1026,0.4985,0.3726,0.1003,0.1256,0.2979,0.0115,0.1757,0.8005,0.7991,0.8263,0.8116,0.7926,0.8172,0.8002,0.8241,0.3941,0.4760,0.4823,0.8007,0.6930,0.7981,0.7197,0.6325,0.1330,0.3661,0.3349,0.0662,0.4410,0.8562,1.0000,0.5873,0.7712,0.7678,0.3431,0.2599,0.2171,0.7044,0.7418,0.3217,0.0083,0.4010,0.0084,0.0977,0.3371,0.0094,0.3572,0.4566,0.3731,0.0417,0.7658,0.3595,0.2370,0.0437,0.1971,0.0178,0.0251,0.0052,0.2824,0.0010,0.7931,0.7374,0.5728,0.2769,0.8209,0.2203,0.1878,0.1442,0.1583,0.7881,0.2071,0.1391,0.0856
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.5105,0.4927,0.4770,0.4341,0.4157,0.4933,0.0610,0.0085,0.3378,0.1122,0.1228,0.0118,0.1058,0.4060,0.3391,0.1111,0.1389,0.2845,0.0168,0.1818,0.4912,0.4929,0.5297,0.5276,0.4923,0.5124,0.4982,0.5339,0.3844,0.4145,0.3982,0.5182,0.4691,0.4894,0.4990,0.4763,0.0962,0.2706,0.2361,0.0427,0.5743,0.5539,0.5873,1.0000,0.4844,0.4819,0.2881,0.1839,0.1536,0.5748,0.5697,0.3618,0.0101,0.3976,0.0101,0.1053,0.3693,0.0100,0.3347,0.3853,0.3508,0.0531,0.4813,0.3127,0.2206,0.0424,0.2006,0.0235,0.0318,0.0050,0.2700,0.0017,0.4977,0.5024,0.4412,0.1985,0.5106,0.2038,0.1869,0.1654,0.1738,0.4936,0.2168,0.1823,0.1010
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.5395,0.4565,0.4157,0.4809,0.4037,0.9248,0.0425,0.0029,0.3632,0.0907,0.0964,0.0078,0.0934,0.5140,0.3602,0.0934,0.1160,0.2731,0.0117,0.1692,0.8954,0.9028,0.8109,0.8225,0.8865,0.8278,0.8683,0.8103,0.3699,0.4493,0.4427,0.8620,0.7221,0.8482,0.7180,0.6341,0.1671,0.4050,0.3795,0.0801,0.3785,0.7964,0.7712,0.4844,1.0000,0.9566,0.3477,0.2920,0.2460,0.6401,0.6972,0.2959,0.0097,0.3741,0.0087,0.0931,0.3055,0.0126,0.3293,0.4292,0.3455,0.0348,0.8336,0.3494,0.2151,0.0386,0.1779,0.0165,0.0223,0.0058,0.2526,0.0019,0.8902,0.7515,0.5472,0.3190,0.8358,0.2168,0.1638,0.1321,0.1475,0.8400,0.1885,0.1262,0.0754
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.5406,0.4563,0.4109,0.4797,0.4013,0.9124,0.0425,0.0040,0.3654,0.0908,0.0998,0.0080,0.0978,0.5191,0.3636,0.0989,0.1221,0.2771,0.0110,0.1711,0.8866,0.8922,0.8016,0.8229,0.8826,0.8202,0.8711,0.8025,0.3683,0.4449,0.4436,0.8647,0.7106,0.8333,0.7036,0.6263,0.1678,0.4106,0.3846,0.0842,0.3784,0.7853,0.7678,0.4819,0.9566,1.0000,0.3482,0.2978,0.2556,0.6352,0.6977,0.2968,0.0100,0.3738,0.0090,0.0986,0.3103,0.0109,0.3270,0.4220,0.3447,0.0356,0.8184,0.3411,0.2133,0.0396,0.1777,0.0149,0.0249,0.0060,0.2514,0.0020,0.8915,0.7374,0.5401,0.3254,0.8175,0.2197,0.1644,0.1331,0.1455,0.8234,0.1862,0.1271,0.0752
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3141,0.3017,0.2989,0.2923,0.3031,0.3472,0.0808,0.0048,0.2413,0.0637,0.1828,0.0095,0.1197,0.3018,0.2546,0.1149,0.1469,0.2715,0.0094,0.2202,0.3378,0.3375,0.3448,0.3437,0.3436,0.3480,0.3469,0.3415,0.2046,0.2180,0.2323,0.3321,0.4065,0.3539,0.4077,0.4213,0.1822,0.3452,0.3379,0.1192,0.2330,0.3600,0.3431,0.2881,0.3477,0.3482,1.0000,0.2819,0.2679,0.3001,0.3257,0.2521,0.0118,0.3045,0.0143,0.1432,0.2843,0.0142,0.3154,0.3556,0.3201,0.0775,0.3481,0.3569,0.2827,0.0523,0.2545,0.0141,0.0450,0.0096,0.2845,0.0024,0.3333,0.3780,0.2758,0.2590,0.3504,0.1688,0.2381,0.2149,0.2401,0.3609,0.3245,0.1726,0.1038
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.2010,0.2141,0.1986,0.1725,0.1573,0.3016,0.0579,0.0000,0.2471,0.0892,0.1349,0.0170,0.0957,0.2570,0.2249,0.0957,0.1196,0.2177,0.0056,0.1471,0.2872,0.2914,0.2475,0.2733,0.2873,0.2551,0.2836,0.2479,0.1357,0.1545,0.1692,0.2770,0.2969,0.2929,0.2688,0.2868,0.4392,0.6115,0.6230,0.2493,0.1474,0.2754,0.2599,0.1839,0.2920,0.2978,0.2819,1.0000,0.6903,0.1637,0.1871,0.2063,0.0198,0.2137,0.0198,0.1299,0.1830,0.0197,0.2036,0.2582,0.1811,0.0536,0.3012,0.2671,0.2008,0.0206,0.1740,0.0055,0.0331,0.0085,0.2151,0.0029,0.2880,0.2852,0.1782,0.5828,0.2743,0.1038,0.1723,0.1503,0.1681,0.2944,0.1947,0.1210,0.0877
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1633,0.1752,0.1618,0.1411,0.1274,0.2555,0.0741,0.0000,0.2076,0.0642,0.1488,0.0167,0.0949,0.2173,0.1915,0.0978,0.1421,0.1895,0.0098,0.1442,0.2424,0.2428,0.2009,0.2275,0.2416,0.2090,0.2407,0.2029,0.1118,0.1292,0.1439,0.2316,0.2421,0.2468,0.2263,0.2435,0.4627,0.5342,0.5389,0.2772,0.1176,0.2288,0.2171,0.1536,0.2460,0.2556,0.2679,0.6903,1.0000,0.1377,0.1517,0.1581,0.0199,0.1743,0.0200,0.1212,0.1628,0.0131,0.1750,0.2072,0.1661,0.0594,0.2542,0.2376,0.1805,0.0239,0.1686,0.0064,0.0422,0.0100,0.1972,0.0034,0.2403,0.2362,0.1448,0.5678,0.2306,0.0793,0.1748,0.1535,0.1791,0.2465,0.1834,0.1234,0.0888
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.6049,0.4924,0.4893,0.4813,0.4247,0.6355,0.0499,0.0054,0.3222,0.1012,0.1015,0.0040,0.0990,0.4522,0.3341,0.0990,0.1219,0.2675,0.0120,0.1586,0.6341,0.6381,0.6695,0.6623,0.6452,0.6688,0.6507,0.6933,0.4060,0.4836,0.4736,0.6553,0.5615,0.6250,0.5934,0.5254,0.0916,0.2513,0.2178,0.0449,0.4696,0.6747,0.7044,0.5748,0.6401,0.6352,0.3001,0.1637,0.1377,1.0000,0.7717,0.3313,0.0053,0.4207,0.0066,0.0847,0.3285,0.0106,0.3365,0.3972,0.3942,0.0436,0.6078,0.3085,0.2060,0.0489,0.1757,0.0228,0.0212,0.0027,0.2418,0.0000,0.6373,0.5987,0.5364,0.1964,0.6490,0.2526,0.1604,0.1461,0.1491,0.6254,0.1966,0.1429,0.0863
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.5843,0.4812,0.4730,0.5066,0.4393,0.6910,0.0476,0.0050,0.3433,0.1018,0.1048,0.0074,0.1064,0.4710,0.3534,0.1064,0.1278,0.2952,0.0086,0.1859,0.6934,0.6872,0.7146,0.7124,0.6966,0.7309,0.6982,0.7359,0.3991,0.4711,0.4616,0.7009,0.6024,0.6689,0.6271,0.5582,0.1036,0.2898,0.2507,0.0528,0.4589,0.7341,0.7418,0.5697,0.6972,0.6977,0.3257,0.1871,0.1517,0.7717,1.0000,0.3361,0.0086,0.4131,0.0086,0.0968,0.3258,0.0111,0.3716,0.4192,0.3817,0.0429,0.6526,0.3351,0.2194,0.0466,0.1826,0.0198,0.0246,0.0049,0.2705,0.0000,0.6867,0.6460,0.5602,0.2198,0.6931,0.2390,0.1789,0.1452,0.1534,0.6684,0.2009,0.1408,0.0853
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.3625,0.3796,0.3744,0.2833,0.2919,0.2982,0.0838,0.0059,0.3108,0.1649,0.1540,0.0268,0.1241,0.3214,0.2990,0.1443,0.1643,0.2390,0.0116,0.1749,0.2874,0.2880,0.3031,0.3066,0.2922,0.3008,0.2958,0.3094,0.2333,0.2416,0.2470,0.2945,0.2958,0.2810,0.2999,0.2986,0.1042,0.2354,0.2226,0.0783,0.3544,0.3119,0.3217,0.3618,0.2959,0.2968,0.2521,0.2063,0.1581,0.3313,0.3361,1.0000,0.0358,0.4357,0.0267,0.1175,0.3613,0.0145,0.3016,0.3030,0.3447,0.0798,0.2876,0.2755,0.2188,0.0698,0.1947,0.0262,0.0434,0.0118,0.2466,0.0060,0.2906,0.3028,0.2716,0.1626,0.2924,0.2021,0.1800,0.2399,0.2446,0.2845,0.2424,0.2015,0.1413
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0063,0.0112,0.0118,0.0177,0.0167,0.0112,0.0000,0.0000,0.0122,0.0360,0.0152,0.5714,0.0168,0.0135,0.0145,0.0254,0.0671,0.0115,0.0417,0.0152,0.0100,0.0110,0.0077,0.0088,0.0094,0.0095,0.0086,0.0098,0.0141,0.0115,0.0097,0.0090,0.0086,0.0086,0.0085,0.0086,0.0147,0.0162,0.0241,0.0196,0.0090,0.0100,0.0083,0.0101,0.0097,0.0100,0.0118,0.0198,0.0199,0.0053,0.0086,0.0358,1.0000,0.0269,0.4375,0.0598,0.0136,0.0000,0.0308,0.0204,0.0119,0.0566,0.0108,0.0138,0.0111,0.0169,0.0136,0.0000,0.0556,0.1176,0.0157,0.1667,0.0102,0.0100,0.0084,0.0127,0.0089,0.0081,0.0184,0.0120,0.0053,0.0096,0.0082,0.0336,0.0319
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.5021,0.4290,0.4789,0.3298,0.3309,0.3778,0.1040,0.0067,0.3286,0.1437,0.1908,0.0201,0.1122,0.3704,0.3220,0.1235,0.1492,0.2682,0.0177,0.2027,0.3689,0.3700,0.3904,0.3754,0.3767,0.3727,0.3755,0.3875,0.2457,0.2905,0.2840,0.3691,0.3867,0.3734,0.4006,0.4067,0.1246,0.2652,0.2528,0.0675,0.3399,0.4132,0.4010,0.3976,0.3741,0.3738,0.3045,0.2137,0.1743,0.4207,0.4131,0.4357,0.0269,1.0000,0.0224,0.1250,0.3859,0.0132,0.3506,0.3629,0.5580,0.0962,0.3791,0.3462,0.2404,0.0556,0.2033,0.0198,0.0396,0.0089,0.2957,0.0045,0.3660,0.4082,0.3446,0.1917,0.3776,0.2200,0.1953,0.2621,0.2677,0.3701,0.2710,0.1855,0.1250
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0094,0.0131,0.0138,0.0178,0.0210,0.0093,0.0323,0.0000,0.0147,0.0270,0.0391,0.5000,0.0435,0.0169,0.0244,0.0526,0.0676,0.0174,0.0435,0.0204,0.0082,0.0092,0.0077,0.0079,0.0084,0.0085,0.0076,0.0098,0.0165,0.0076,0.0137,0.0080,0.0107,0.0086,0.0107,0.0110,0.0098,0.0183,0.0219,0.0198,0.0113,0.0101,0.0084,0.0101,0.0087,0.0090,0.0143,0.0198,0.0200,0.0066,0.0086,0.0267,0.4375,0.0224,1.0000,0.0696,0.0163,0.0000,0.0256,0.0186,0.0119,0.1000,0.0099,0.0162,0.0149,0.0000,0.0230,0.0000,0.1212,0.2000,0.0222,0.1818,0.0103,0.0100,0.0098,0.0153,0.0080,0.0207,0.0329,0.0309,0.0215,0.0096,0.0208,0.0408,0.0435
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1024,0.1204,0.1287,0.1140,0.1160,0.0964,0.1224,0.0174,0.0911,0.0644,0.2124,0.0517,0.1451,0.1108,0.0947,0.1571,0.1826,0.1714,0.0331,0.1445,0.0954,0.0960,0.0916,0.0951,0.0907,0.0939,0.0874,0.0963,0.0922,0.0862,0.0954,0.0894,0.1037,0.0952,0.1033,0.1104,0.0810,0.1383,0.1337,0.0794,0.1159,0.0950,0.0977,0.1053,0.0931,0.0986,0.1432,0.1299,0.1212,0.0847,0.0968,0.1175,0.0598,0.1250,0.0696,1.0000,0.1179,0.0161,0.2038,0.1628,0.1263,0.0986,0.0939,0.1659,0.1693,0.0390,0.1413,0.0078,0.0952,0.0348,0.1811,0.0179,0.0902,0.1029,0.1020,0.0967,0.0962,0.0943,0.1801,0.1356,0.1781,0.0939,0.2098,0.1140,0.0884
