ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.7351,0.6424,0.6562,0.7196,0.6968,0.9198,0.1322,0.0041,0.3917,0.1363,0.2551,0.0152,0.2629,0.6294,0.4843,0.2490,0.3141,0.5359,0.0203,0.3688,0.9358,0.9238,0.8940,0.9143,0.9024,0.9182,0.9063,0.8879,0.4990,0.6275,0.5745,0.8456,0.9071,1.0000,0.9158,0.8937,0.1543,0.4782,0.4460,0.0884,0.5456,0.8787,0.8483,0.6974,0.8863,0.8839,0.6650,0.3300,0.2434,0.7209,0.8367,0.5157,0.0153,0.5671,0.0366,0.2683,0.5152,0.0234,0.5951,0.6929,0.5650,0.0956,0.8940,0.6346,0.4894,0.0702,0.3955,0.0193,0.0691,0.0153,0.5223,0.0031,0.8986,0.9297,0.7265,0.3011,0.9519,0.2165,0.3884,0.2957,0.3648,0.9620,0.4629,0.2787,0.1811
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.7700,0.6602,0.6931,0.7311,0.7180,0.8707,0.1397,0.0044,0.4033,0.1466,0.2711,0.0154,0.2740,0.6290,0.4941,0.2604,0.3304,0.5489,0.0209,0.3893,0.8850,0.8730,0.8809,0.8706,0.8529,0.8900,0.8588,0.8647,0.5261,0.6498,0.5916,0.8212,0.9245,0.9158,1.0000,0.9105,0.1484,0.4593,0.4244,0.0852,0.5711,0.8708,0.8529,0.7279,0.8422,0.8362,0.6933,0.3188,0.2381,0.7492,0.8388,0.5357,0.0154,0.5959,0.0397,0.2812,0.5369,0.0242,0.6223,0.7065,0.6059,0.1038,0.8432,0.6327,0.5011,0.0762,0.4074,0.0210,0.0750,0.0154,0.5410,0.0033,0.8510,0.9060,0.7328,0.2776,0.9013,0.2294,0.4074,0.3194,0.3882,0.9117,0.4989,0.2953,0.1925
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.7620,0.6605,0.6900,0.7284,0.7115,0.8714,0.1438,0.0034,0.3913,0.1356,0.2780,0.0169,0.2838,0.6272,0.4989,0.2713,0.3430,0.5648,0.0214,0.3894,0.8782,0.8680,0.8562,0.8541,0.8421,0.8636,0.8460,0.8460,0.5164,0.6392,0.5756,0.8081,0.9074,0.8937,0.9105,1.0000,0.1552,0.4714,0.4403,0.0966,0.5617,0.8538,0.8319,0.7084,0.8351,0.8328,0.7052,0.3308,0.2470,0.7373,0.8217,0.5162,0.0157,0.5919,0.0405,0.2854,0.5273,0.0258,0.6293,0.7129,0.6038,0.1059,0.8270,0.6540,0.5143,0.0753,0.4186,0.0202,0.0753,0.0169,0.5518,0.0034,0.8458,0.8952,0.7173,0.2941,0.8869,0.2231,0.4187,0.3258,0.3991,0.8915,0.5073,0.2969,0.1951
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.1228,0.1116,0.1221,0.0999,0.0933,0.1592,0.1498,0.0128,0.1395,0.0667,0.1734,0.0366,0.1156,0.1462,0.1426,0.1204,0.1584,0.1558,0.0175,0.1473,0.1602,0.1594,0.1330,0.1481,0.1632,0.1456,0.1603,0.1366,0.0849,0.1003,0.1120,0.1429,0.1599,0.1543,0.1484,0.1552,1.0000,0.2805,0.3130,0.3829,0.0876,0.1308,0.1288,0.1114,0.1622,0.1584,0.1758,0.3547,0.4028,0.1093,0.1220,0.1363,0.0432,0.1372,0.0497,0.1355,0.1310,0.0229,0.1563,0.1587,0.1304,0.0877,0.1634,0.1662,0.1550,0.0519,0.1444,0.0117,0.0670,0.0497,0.1698,0.0064,0.1607,0.1493,0.1108,0.3821,0.1492,0.0729,0.1538,0.1495,0.1525,0.1576,0.1404,0.1117,0.0921
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.4026,0.3883,0.4015,0.3733,0.3718,0.4795,0.1836,0.0063,0.3538,0.1338,0.3000,0.0271,0.2449,0.4204,0.3781,0.2427,0.3015,0.3939,0.0206,0.3085,0.4761,0.4719,0.4346,0.4545,0.4661,0.4515,0.4620,0.4352,0.2867,0.3362,0.3372,0.4464,0.4691,0.4782,0.4593,0.4714,0.2805,1.0000,0.7276,0.1824,0.3294,0.4357,0.4235,0.3652,0.4726,0.4753,0.4665,0.6303,0.4673,0.3472,0.4079,0.4028,0.0208,0.4043,0.0535,0.2776,0.3785,0.0287,0.4122,0.4414,0.3847,0.1176,0.4826,0.4465,0.3602,0.0583,0.3452,0.0164,0.0878,0.0187,0.4304,0.0063,0.4708,0.4709,0.3807,0.4952,0.4669,0.1815,0.3596,0.3151,0.3484,0.4781,0.3671,0.2755,0.1956
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.3629,0.3477,0.3575,0.3464,0.3365,0.4476,0.1647,0.0067,0.3212,0.1252,0.3024,0.0242,0.2496,0.3886,0.3722,0.2406,0.2797,0.3771,0.0151,0.2943,0.4432,0.4448,0.4044,0.4274,0.4386,0.4229,0.4316,0.4048,0.2640,0.3030,0.3140,0.4179,0.4354,0.4460,0.4244,0.4403,0.3130,0.7276,1.0000,0.1929,0.2937,0.4006,0.3880,0.3349,0.4368,0.4459,0.4348,0.6037,0.4871,0.3150,0.3757,0.3698,0.0220,0.3654,0.0542,0.2700,0.3422,0.0237,0.3833,0.4111,0.3445,0.1125,0.4628,0.4218,0.3521,0.0570,0.3297,0.0130,0.0881,0.0265,0.4032,0.0044,0.4416,0.4439,0.3447,0.5089,0.4345,0.1649,0.3506,0.2749,0.3235,0.4473,0.3388,0.2440,0.1849
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0704,0.0782,0.0753,0.0677,0.0672,0.0910,0.1474,0.0110,0.0750,0.0374,0.1448,0.0196,0.0940,0.0974,0.1010,0.0915,0.1261,0.1083,0.0093,0.1068,0.0895,0.0904,0.0791,0.0878,0.0909,0.0842,0.0907,0.0810,0.0597,0.0610,0.0715,0.0810,0.0900,0.0884,0.0852,0.0966,0.3829,0.1824,0.1929,1.0000,0.0518,0.0724,0.0712,0.0582,0.0925,0.0942,0.1144,0.2470,0.2980,0.0661,0.0742,0.0987,0.0198,0.0911,0.0508,0.0997,0.0891,0.0180,0.1037,0.0985,0.0914,0.0898,0.0936,0.1146,0.1015,0.0753,0.1032,0.0094,0.0903,0.0404,0.1093,0.0000,0.0933,0.0902,0.0751,0.2524,0.0869,0.0786,0.1206,0.1144,0.1285,0.0901,0.1059,0.0742,0.0857
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.6229,0.6653,0.6075,0.6261,0.6197,0.5593,0.1392,0.0055,0.4094,0.1801,0.2567,0.0146,0.2812,0.5404,0.4934,0.2694,0.3154,0.4673,0.0331,0.3669,0.5614,0.5624,0.5962,0.5837,0.5699,0.5837,0.5806,0.5980,0.6134,0.6285,0.5840,0.6016,0.5700,0.5456,0.5711,0.5617,0.0876,0.3294,0.2937,0.0518,1.0000,0.5982,0.6249,0.6941,0.5559,0.5534,0.4761,0.2162,0.1754,0.6601,0.6009,0.5100,0.0165,0.5385,0.0510,0.2713,0.5246,0.0291,0.5100,0.5348,0.5292,0.1259,0.5382,0.4736,0.4278,0.0893,0.3675,0.0275,0.0816,0.0202,0.4332,0.0037,0.5750,0.5530,0.5803,0.1740,0.5553,0.2625,0.3553,0.3328,0.3508,0.5474,0.4249,0.3583,0.2794
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.8088,0.6718,0.7210,0.7619,0.7312,0.8754,0.1356,0.0034,0.4173,0.1505,0.2635,0.0148,0.2721,0.6325,0.5078,0.2610,0.3196,0.5471,0.0229,0.3842,0.8803,0.8719,0.8900,0.8793,0.8670,0.8993,0.8691,0.8814,0.5427,0.6968,0.6247,0.8626,0.8522,0.8787,0.8708,0.8538,0.1308,0.4357,0.4006,0.0724,0.5982,1.0000,0.9132,0.7649,0.8659,0.8576,0.6439,0.2885,0.2152,0.7910,0.8753,0.5320,0.0148,0.6112,0.0376,0.2709,0.5349,0.0239,0.6167,0.6824,0.6072,0.1074,0.8231,0.6204,0.5033,0.0739,0.4089,0.0205,0.0764,0.0160,0.5240,0.0034,0.8651,0.8567,0.7443,0.2542,0.8851,0.2333,0.3996,0.3112,0.3783,0.8707,0.4761,0.3012,0.1952
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.8076,0.6890,0.7341,0.7638,0.7463,0.8481,0.1390,0.0035,0.4319,0.1558,0.2697,0.0165,0.2786,0.6465,0.5097,0.2686,0.3322,0.5396,0.0225,0.3911,0.8589,0.8485,0.8861,0.8615,0.8550,0.8714,0.8513,0.8795,0.5653,0.7113,0.6465,0.8664,0.8325,0.8483,0.8529,0.8319,0.1288,0.4235,0.3880,0.0712,0.6249,0.9132,1.0000,0.7875,0.8439,0.8319,0.6257,0.2824,0.2170,0.8081,0.8587,0.5432,0.0165,0.6175,0.0401,0.2744,0.5444,0.0223,0.6013,0.6645,0.6171,0.1073,0.8110,0.6054,0.4983,0.0778,0.4005,0.0225,0.0778,0.0165,0.5127,0.0036,0.8531,0.8335,0.7517,0.2476,0.8582,0.2371,0.3941,0.3190,0.3803,0.8423,0.4806,0.3134,0.2064
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.7617,0.6860,0.7119,0.7258,0.7023,0.7016,0.1476,0.0043,0.4291,0.1678,0.2715,0.0128,0.2802,0.6147,0.5135,0.2754,0.3281,0.5129,0.0229,0.3810,0.7058,0.7043,0.7470,0.7256,0.7043,0.7275,0.7100,0.7478,0.5830,0.6889,0.6302,0.7421,0.7029,0.6974,0.7279,0.7084,0.1114,0.3652,0.3349,0.0582,0.6941,0.7649,0.7875,1.0000,0.6981,0.6929,0.5694,0.2439,0.1967,0.7909,0.7500,0.5144,0.0129,0.5941,0.0414,0.2702,0.5469,0.0228,0.5733,0.6222,0.6080,0.1225,0.6722,0.5545,0.4781,0.0823,0.3918,0.0244,0.0792,0.0172,0.4963,0.0029,0.7134,0.7010,0.6809,0.2172,0.7118,0.2541,0.4008,0.3379,0.3814,0.6982,0.4693,0.3389,0.2369
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7473,0.6488,0.6652,0.7253,0.7029,0.9311,0.1343,0.0045,0.4079,0.1451,0.2571,0.0168,0.2712,0.6421,0.5049,0.2588,0.3238,0.5421,0.0213,0.3786,0.9196,0.9273,0.8585,0.8853,0.9048,0.8833,0.8948,0.8598,0.5142,0.6543,0.6007,0.8749,0.8488,0.8863,0.8422,0.8351,0.1622,0.4726,0.4368,0.0925,0.5559,0.8659,0.8439,0.6981,1.0000,0.9552,0.6392,0.3366,0.2555,0.7416,0.8395,0.5206,0.0157,0.5720,0.0404,0.2742,0.5184,0.0246,0.6002,0.6667,0.5631,0.1004,0.8477,0.6247,0.4892,0.0713,0.4013,0.0202,0.0713,0.0168,0.5145,0.0034,0.9149,0.8532,0.7143,0.2998,0.8832,0.2330,0.3891,0.3083,0.3668,0.8841,0.4562,0.2913,0.1942
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7436,0.6369,0.6620,0.7217,0.6976,0.9345,0.1383,0.0044,0.4048,0.1440,0.2579,0.0167,0.2705,0.6390,0.5027,0.2610,0.3257,0.5331,0.0211,0.3817,0.9149,0.9205,0.8504,0.8789,0.8981,0.8750,0.8942,0.8478,0.5070,0.6422,0.5926,0.8683,0.8446,0.8839,0.8362,0.8328,0.1584,0.4753,0.4459,0.0942,0.5534,0.8576,0.8319,0.6929,0.9552,1.0000,0.6432,0.3384,0.2549,0.7268,0.8392,0.5216,0.0156,0.5711,0.0400,0.2749,0.5113,0.0244,0.6009,0.6688,0.5690,0.1021,0.8529,0.6218,0.4903,0.0732,0.4074,0.0200,0.0732,0.0167,0.5171,0.0033,0.9122,0.8566,0.7037,0.3102,0.8846,0.2271,0.3862,0.3045,0.3640,0.8892,0.4544,0.2890,0.1953
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.6109,0.5685,0.5754,0.5785,0.5776,0.6628,0.1751,0.0045,0.3722,0.1486,0.3304,0.0165,0.3186,0.5433,0.4628,0.2971,0.3689,0.5242,0.0210,0.4148,0.6486,0.6417,0.6571,0.6489,0.6544,0.6593,0.6600,0.6574,0.4233,0.5195,0.5000,0.5992,0.6941,0.6650,0.6933,0.7052,0.1758,0.4665,0.4348,0.1144,0.4761,0.6439,0.6257,0.5694,0.6392,0.6432,1.0000,0.3529,0.2746,0.5819,0.6351,0.5064,0.0180,0.5594,0.0512,0.3224,0.5234,0.0315,0.6131,0.6464,0.5955,0.1334,0.6494,0.6526,0.5464,0.0943,0.4694,0.0241,0.0960,0.0211,0.5424,0.0045,0.6269,0.6924,0.5831,0.2895,0.6718,0.2150,0.4495,0.3786,0.4476,0.6707,0.5755,0.3202,0.2299
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.2667,0.2649,0.2690,0.2420,0.2406,0.3354,0.1790,0.0121,0.2786,0.1124,0.2870,0.0236,0.2206,0.3181,0.3065,0.2147,0.2380,0.2999,0.0174,0.2460,0.3354,0.3347,0.2922,0.3168,0.3366,0.3140,0.3330,0.2988,0.2067,0.2399,0.2441,0.3180,0.3262,0.3300,0.3188,0.3308,0.3547,0.6303,0.6037,0.2470,0.2162,0.2885,0.2824,0.2439,0.3366,0.3384,0.3529,1.0000,0.5989,0.2309,0.2704,0.2985,0.0176,0.2843,0.0607,0.2654,0.2700,0.0319,0.3069,0.3213,0.2686,0.1097,0.3379,0.3320,0.2781,0.0499,0.2680,0.0174,0.0811,0.0237,0.3271,0.0000,0.3395,0.3271,0.2503,0.5348,0.3218,0.1547,0.3084,0.2435,0.2868,0.3320,0.2718,0.2100,0.1621
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.2079,0.2087,0.2070,0.1913,0.1885,0.2503,0.1879,0.0123,0.2266,0.1023,0.2500,0.0237,0.2029,0.2322,0.2448,0.1927,0.2215,0.2365,0.0273,0.2051,0.2487,0.2474,0.2200,0.2356,0.2497,0.2278,0.2465,0.2219,0.1578,0.1793,0.2006,0.2403,0.2465,0.2434,0.2381,0.2470,0.4028,0.4673,0.4871,0.2980,0.1754,0.2152,0.2170,0.1967,0.2555,0.2549,0.2746,0.5989,1.0000,0.1775,0.1996,0.2273,0.0198,0.2263,0.0608,0.2009,0.2142,0.0308,0.2367,0.2447,0.2214,0.1271,0.2524,0.2681,0.2167,0.0612,0.2137,0.0155,0.0909,0.0361,0.2443,0.0000,0.2552,0.2416,0.1973,0.5593,0.2357,0.1368,0.2505,0.2159,0.2459,0.2449,0.2203,0.1885,0.1534
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7860,0.6794,0.7240,0.7457,0.7267,0.7296,0.1350,0.0042,0.4154,0.1621,0.2726,0.0124,0.2895,0.6196,0.5088,0.2781,0.3346,0.5157,0.0235,0.3777,0.7354,0.7395,0.7922,0.7581,0.7401,0.7676,0.7479,0.7913,0.5908,0.7364,0.6517,0.7624,0.7350,0.7209,0.7492,0.7373,0.1093,0.3472,0.3150,0.0661,0.6601,0.7910,0.8081,0.7909,0.7416,0.7268,0.5819,0.2309,0.1775,1.0000,0.8116,0.5342,0.0138,0.6096,0.0428,0.2664,0.5414,0.0262,0.5769,0.6419,0.6071,0.1152,0.7014,0.5582,0.4725,0.0869,0.3952,0.0250,0.0854,0.0166,0.4976,0.0042,0.7513,0.7325,0.7084,0.2023,0.7376,0.2608,0.3934,0.3303,0.3833,0.7253,0.4749,0.3275,0.2305
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7884,0.6765,0.7113,0.7610,0.7218,0.8457,0.1387,0.0036,0.4118,0.1501,0.2657,0.0142,0.2835,0.6324,0.5080,0.2720,0.3314,0.5484,0.0214,0.3906,0.8412,0.8347,0.8675,0.8416,0.8255,0.8552,0.8295,0.8608,0.5583,0.6789,0.6151,0.8275,0.8224,0.8367,0.8388,0.8217,0.1220,0.4079,0.3757,0.0742,0.6009,0.8753,0.8587,0.7500,0.8395,0.8392,0.6351,0.2704,0.1996,0.8116,1.0000,0.5294,0.0155,0.5995,0.0404,0.2837,0.5341,0.0273,0.6273,0.6891,0.5973,0.1081,0.7830,0.6200,0.5000,0.0746,0.4161,0.0214,0.0771,0.0167,0.5437,0.0036,0.8236,0.8387,0.7258,0.2424,0.8520,0.2374,0.4097,0.3182,0.3766,0.8362,0.4856,0.3079,0.2036
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.5732,0.5728,0.5741,0.5305,0.5364,0.5248,0.1820,0.0058,0.4625,0.2004,0.3445,0.0232,0.2965,0.5400,0.4895,0.2778,0.3404,0.4692,0.0270,0.3896,0.5224,0.5215,0.5377,0.5366,0.5280,0.5399,0.5252,0.5476,0.4610,0.5153,0.4972,0.5304,0.5313,0.5157,0.5357,0.5162,0.1363,0.4028,0.3698,0.0987,0.5100,0.5320,0.5432,0.5144,0.5206,0.5216,0.5064,0.2985,0.2273,0.5342,0.5294,1.0000,0.0272,0.6218,0.0619,0.3186,0.5539,0.0307,0.5089,0.5383,0.5758,0.1453,0.5281,0.4987,0.4620,0.1107,0.4156,0.0310,0.0960,0.0233,0.4835,0.0058,0.5280,0.5252,0.5227,0.2232,0.5185,0.2513,0.4091,0.4248,0.4772,0.5158,0.4711,0.3430,0.2749
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0136,0.0139,0.0167,0.0195,0.0188,0.0161,0.0357,0.0000,0.0230,0.0493,0.0269,0.5500,0.0185,0.0192,0.0123,0.0195,0.0411,0.0204,0.0294,0.0106,0.0158,0.0149,0.0122,0.0142,0.0154,0.0153,0.0154,0.0135,0.0179,0.0175,0.0156,0.0165,0.0166,0.0153,0.0154,0.0157,0.0432,0.0208,0.0220,0.0198,0.0165,0.0148,0.0165,0.0129,0.0157,0.0156,0.0180,0.0176,0.0198,0.0138,0.0155,0.0272,1.0000,0.0268,0.1591,0.0487,0.0233,0.0256,0.0253,0.0216,0.0106,0.0187,0.0162,0.0173,0.0162,0.0000,0.0226,0.0000,0.0500,0.1111,0.0249,0.1250,0.0154,0.0160,0.0150,0.0221,0.0145,0.0088,0.0230,0.0099,0.0108,0.0154,0.0086,0.0285,0.0432
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.6955,0.6199,0.6838,0.5780,0.5810,0.5784,0.2109,0.0054,0.4456,0.1969,0.3676,0.0250,0.3016,0.5601,0.5000,0.2984,0.3641,0.5208,0.0302,0.4131,0.5687,0.5681,0.5932,0.5775,0.5842,0.5894,0.5762,0.5914,0.4620,0.5661,0.5291,0.5751,0.5861,0.5671,0.5959,0.5919,0.1372,0.4043,0.3654,0.0911,0.5385,0.6112,0.6175,0.5941,0.5720,0.5711,0.5594,0.2843,0.2263,0.6096,0.5995,0.6218,0.0268,1.0000,0.0568,0.3163,0.5805,0.0355,0.5802,0.6113,0.7222,0.1682,0.5769,0.5671,0.5116,0.1056,0.4534,0.0321,0.0922,0.0250,0.5297,0.0054,0.5656,0.5902,0.5657,0.2436,0.5723,0.2714,0.4362,0.4375,0.4943,0.5642,0.5340,0.3392,0.2729
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0434,0.0478,0.0486,0.0459,0.0461,0.0387,0.1216,0.0000,0.0605,0.0828,0.1034,0.1304,0.0919,0.0511,0.0575,0.0846,0.0802,0.0612,0.0370,0.0660,0.0380,0.0384,0.0391,0.0393,0.0396,0.0393,0.0396,0.0406,0.0512,0.0442,0.0502,0.0413,0.0398,0.0366,0.0397,0.0405,0.0497,0.0535,0.0542,0.0508,0.0510,0.0376,0.0401,0.0414,0.0404,0.0400,0.0512,0.0607,0.0608,0.0428,0.0404,0.0619,0.1591,0.0568,1.0000,0.1273,0.0601,0.0339,0.0589,0.0504,0.0496,0.0656,0.0388,0.0553,0.0652,0.0825,0.0779,0.0577,0.1290,0.0625,0.0670,0.0541,0.0396,0.0383,0.0451,0.0486,0.0374,0.0593,0.0876,0.0719,0.0820,0.0368,0.0605,0.0653,0.0863
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.2877,0.3009,0.3105,0.2790,0.2784,0.2751,0.2421,0.0075,0.2428,0.1303,0.3499,0.0446,0.2924,0.2836,0.2850,0.2807,0.3341,0.3508,0.0215,0.3298,0.2771,0.2747,0.2778,0.2781,0.2722,0.2823,0.2703,0.2817,0.2447,0.2518,0.2648,0.2755,0.2801,0.2683,0.2812,0.2854,0.1355,0.2776,0.2700,0.0997,0.2713,0.2709,0.2744,0.2702,0.2742,0.2749,0.3224,0.2654,0.2009,0.2664,0.2837,0.3186,0.0487,0.3163,0.1273,1.0000,0.2912,0.0394,0.3750,0.3324,0.3068,0.1506,0.2571,0.3550,0.3429,0.0705,0.3456,0.0071,0.1517,0.0294,0.3814,0.0075,0.2695,0.2781,0.2846,0.1933,0.2712,0.1514,0.4091,0.3044,0.3617,0.2673,0.3508,0.2391,0.1909
