ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.1925,0.1826,0.4108,0.0574,0.0071,0.2057,0.0712,0.1079,0.0146,0.0934,0.2513,0.2061,0.0926,0.1251,0.2255,0.0136,0.1319,0.3678,0.3801,0.2665,0.3091,0.3519,0.2825,0.3346,0.2695,0.1480,0.1761,0.1738,0.2980,0.3544,0.4042,0.3214,0.3613,0.4483,1.0000,0.7298,0.2863,0.1703,0.2730,0.2516,0.2016,0.3552,0.3700,0.2831,0.6488,0.5682,0.2022,0.2208,0.1835,0.0111,0.2103,0.0160,0.1051,0.1808,0.0114,0.2233,0.2737,0.1963,0.0343,0.3780,0.2770,0.2012,0.0265,0.1649,0.0087,0.0280,0.0099,0.2243,0.0041,0.3658,0.3538,0.2126,0.5812,0.3247,0.1012,0.1674,0.1207,0.1571,0.3902,0.1771,0.1081,0.0703
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.1763,0.1684,0.3965,0.0558,0.0076,0.1956,0.0688,0.1071,0.0175,0.0933,0.2374,0.1947,0.0926,0.1282,0.2182,0.0143,0.1281,0.3494,0.3625,0.2479,0.2901,0.3353,0.2638,0.3169,0.2509,0.1346,0.1589,0.1587,0.2768,0.3409,0.3881,0.3060,0.3457,0.4880,0.7298,1.0000,0.2907,0.1530,0.2534,0.2327,0.1846,0.3383,0.3521,0.2746,0.6415,0.5743,0.1844,0.2031,0.1799,0.0139,0.2007,0.0169,0.1025,0.1722,0.0112,0.2164,0.2633,0.1817,0.0319,0.3785,0.2719,0.1962,0.0246,0.1613,0.0079,0.0296,0.0115,0.2184,0.0050,0.3471,0.3403,0.1966,0.5853,0.3089,0.0951,0.1646,0.1152,0.1531,0.3784,0.1710,0.0982,0.0640
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0337,0.0305,0.1464,0.0430,0.0045,0.0711,0.0185,0.0653,0.0121,0.0475,0.0788,0.0689,0.0483,0.0657,0.0855,0.0118,0.0530,0.1193,0.1275,0.0531,0.0861,0.1131,0.0616,0.1013,0.0568,0.0250,0.0308,0.0335,0.0903,0.1230,0.1313,0.0944,0.1429,0.4533,0.2863,0.2907,1.0000,0.0259,0.0575,0.0469,0.0331,0.1167,0.1285,0.1467,0.3639,0.4067,0.0313,0.0385,0.0555,0.0111,0.0508,0.0134,0.0603,0.0492,0.0078,0.0740,0.0850,0.0511,0.0180,0.1197,0.1064,0.0878,0.0148,0.0710,0.0049,0.0279,0.0092,0.0914,0.0047,0.1283,0.1078,0.0466,0.2963,0.0830,0.0311,0.0778,0.0575,0.0777,0.1243,0.0634,0.0354,0.0284
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5487,0.5391,0.4113,0.0559,0.0037,0.3760,0.1724,0.1000,0.0094,0.1209,0.4490,0.3931,0.1189,0.1466,0.2604,0.0162,0.1889,0.4442,0.4364,0.5249,0.4934,0.4509,0.5009,0.4686,0.5202,0.5575,0.5326,0.5007,0.5134,0.4328,0.3976,0.4677,0.4248,0.0464,0.1703,0.1530,0.0259,1.0000,0.5337,0.5645,0.6641,0.4360,0.4361,0.2744,0.1035,0.0829,0.5889,0.5616,0.3971,0.0093,0.4355,0.0155,0.1231,0.4032,0.0148,0.3363,0.3660,0.4136,0.0432,0.3032,0.2735,0.2144,0.0603,0.1914,0.0218,0.0257,0.0090,0.2350,0.0020,0.4567,0.4211,0.4889,0.1149,0.4450,0.2605,0.1761,0.1724,0.1784,0.3926,0.2147,0.2208,0.1449
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.6162,0.5716,0.6978,0.0579,0.0040,0.3762,0.1335,0.1138,0.0097,0.1193,0.5336,0.4041,0.1146,0.1546,0.3090,0.0144,0.1968,0.7396,0.7295,0.8257,0.7882,0.7441,0.8103,0.7593,0.8212,0.4745,0.6053,0.5330,0.7817,0.6741,0.7061,0.7390,0.6511,0.1032,0.2730,0.2534,0.0575,0.5337,1.0000,0.8675,0.6547,0.7221,0.7128,0.3687,0.1780,0.1442,0.7709,0.7908,0.3677,0.0090,0.4779,0.0140,0.1169,0.3872,0.0139,0.3896,0.4728,0.4552,0.0403,0.5210,0.3670,0.2607,0.0471,0.2212,0.0159,0.0262,0.0087,0.2953,0.0026,0.7443,0.6895,0.6279,0.2014,0.7634,0.2450,0.2088,0.1602,0.1930,0.6816,0.2398,0.1735,0.1066
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.6380,0.5945,0.6769,0.0581,0.0043,0.3916,0.1411,0.1119,0.0093,0.1197,0.5461,0.4181,0.1150,0.1545,0.3033,0.0145,0.1986,0.7232,0.7118,0.8284,0.7852,0.7336,0.8051,0.7526,0.8238,0.5017,0.6222,0.5655,0.7925,0.6533,0.6666,0.7142,0.6269,0.0883,0.2516,0.2327,0.0469,0.5645,0.8675,1.0000,0.6933,0.7062,0.6992,0.3633,0.1588,0.1277,0.8048,0.8092,0.3816,0.0089,0.4862,0.0139,0.1189,0.4035,0.0131,0.3879,0.4635,0.4670,0.0409,0.4975,0.3558,0.2546,0.0499,0.2154,0.0168,0.0262,0.0087,0.2864,0.0024,0.7312,0.6629,0.6381,0.1819,0.7352,0.2558,0.2041,0.1631,0.1913,0.6495,0.2393,0.1830,0.1136
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.5986,0.5831,0.4996,0.0632,0.0041,0.3997,0.1632,0.1167,0.0102,0.1313,0.5024,0.4231,0.1274,0.1631,0.2925,0.0164,0.2055,0.5389,0.5281,0.6375,0.5992,0.5466,0.6073,0.5664,0.6325,0.5115,0.5782,0.5320,0.6158,0.5166,0.4912,0.5654,0.5180,0.0634,0.2016,0.1846,0.0331,0.6641,0.6547,0.6933,1.0000,0.5259,0.5242,0.3221,0.1248,0.1002,0.6868,0.6642,0.4022,0.0094,0.4804,0.0159,0.1285,0.4155,0.0150,0.3762,0.4215,0.4587,0.0484,0.3701,0.3223,0.2452,0.0571,0.2110,0.0201,0.0284,0.0094,0.2729,0.0025,0.5488,0.5128,0.5583,0.1393,0.5461,0.2555,0.2047,0.1785,0.1993,0.4832,0.2438,0.2103,0.1323
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.5386,0.5013,0.8216,0.0512,0.0058,0.3651,0.1203,0.0994,0.0120,0.1089,0.5171,0.3809,0.1048,0.1469,0.2918,0.0134,0.1773,0.8287,0.8315,0.7228,0.7641,0.8077,0.7422,0.7948,0.7302,0.3978,0.5036,0.4555,0.7764,0.6599,0.7299,0.6682,0.6239,0.1822,0.3552,0.3383,0.1167,0.4360,0.7221,0.7062,0.5259,1.0000,0.9142,0.3741,0.2620,0.2241,0.6481,0.6893,0.3378,0.0092,0.4200,0.0140,0.1085,0.3437,0.0123,0.3533,0.4378,0.3948,0.0335,0.5909,0.3501,0.2445,0.0430,0.2023,0.0138,0.0245,0.0083,0.2726,0.0032,0.8285,0.6670,0.5514,0.2817,0.7222,0.2246,0.1901,0.1395,0.1703,0.7092,0.2069,0.1541,0.0943
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.5323,0.4950,0.8320,0.0509,0.0053,0.3677,0.1207,0.0995,0.0108,0.1090,0.5183,0.3834,0.1050,0.1439,0.2903,0.0132,0.1776,0.8296,0.8358,0.7156,0.7629,0.8111,0.7350,0.7976,0.7216,0.3972,0.5017,0.4562,0.7828,0.6624,0.7325,0.6641,0.6288,0.1958,0.3700,0.3521,0.1285,0.4361,0.7128,0.6992,0.5242,0.9142,1.0000,0.3829,0.2772,0.2386,0.6428,0.6890,0.3377,0.0091,0.4178,0.0133,0.1091,0.3434,0.0124,0.3520,0.4356,0.3924,0.0328,0.5867,0.3506,0.2439,0.0434,0.2027,0.0139,0.0242,0.0081,0.2702,0.0026,0.8450,0.6684,0.5533,0.2944,0.7156,0.2256,0.1888,0.1385,0.1702,0.7102,0.2054,0.1538,0.0944
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3162,0.3134,0.3656,0.0927,0.0025,0.2645,0.1093,0.1716,0.0104,0.1606,0.3355,0.2878,0.1526,0.1864,0.2844,0.0158,0.2301,0.3668,0.3683,0.3738,0.3758,0.3820,0.3672,0.3810,0.3744,0.2477,0.2904,0.2812,0.3574,0.4255,0.3662,0.4186,0.4297,0.1820,0.2831,0.2746,0.1467,0.2744,0.3687,0.3633,0.3221,0.3741,0.3829,1.0000,0.2376,0.2136,0.3432,0.3661,0.2809,0.0099,0.3367,0.0204,0.1533,0.3098,0.0192,0.3479,0.3624,0.3505,0.0623,0.2811,0.3563,0.2896,0.0561,0.2546,0.0169,0.0404,0.0122,0.3058,0.0029,0.3684,0.3804,0.3187,0.2109,0.3669,0.1635,0.2544,0.2178,0.2639,0.3610,0.3387,0.1856,0.1305
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1190,0.1120,0.3140,0.0521,0.0096,0.1593,0.0496,0.1027,0.0147,0.0819,0.1863,0.1526,0.0826,0.1087,0.1797,0.0130,0.1070,0.2747,0.2870,0.1715,0.2158,0.2584,0.1866,0.2408,0.1752,0.0927,0.1116,0.1136,0.2113,0.2571,0.2921,0.2227,0.2650,0.5423,0.6488,0.6415,0.3639,0.1035,0.1780,0.1588,0.1248,0.2620,0.2772,0.2376,1.0000,0.7242,0.1188,0.1338,0.1376,0.0117,0.1438,0.0155,0.0959,0.1248,0.0099,0.1663,0.2027,0.1295,0.0282,0.2914,0.2203,0.1654,0.0190,0.1356,0.0066,0.0278,0.0105,0.1854,0.0043,0.2756,0.2535,0.1359,0.5890,0.2230,0.0718,0.1449,0.0958,0.1347,0.2871,0.1326,0.0784,0.0545
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.0953,0.0903,0.2727,0.0487,0.0103,0.1408,0.0452,0.0910,0.0151,0.0725,0.1557,0.1296,0.0712,0.1016,0.1603,0.0122,0.0941,0.2358,0.2476,0.1377,0.1802,0.2187,0.1503,0.2025,0.1407,0.0743,0.0906,0.0941,0.1790,0.2199,0.2483,0.1861,0.2306,0.5659,0.5682,0.5743,0.4067,0.0829,0.1442,0.1277,0.1002,0.2241,0.2386,0.2136,0.7242,1.0000,0.0939,0.1050,0.1164,0.0109,0.1178,0.0156,0.0877,0.1053,0.0087,0.1433,0.1723,0.1076,0.0270,0.2533,0.1922,0.1449,0.0175,0.1209,0.0057,0.0299,0.0128,0.1628,0.0057,0.2380,0.2141,0.1108,0.5595,0.1832,0.0624,0.1310,0.0863,0.1176,0.2457,0.1155,0.0697,0.0468
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.6503,0.6143,0.6107,0.0569,0.0036,0.3898,0.1513,0.1076,0.0089,0.1215,0.5424,0.4220,0.1172,0.1532,0.2904,0.0144,0.1959,0.6519,0.6432,0.7679,0.7183,0.6687,0.7388,0.6894,0.7658,0.5190,0.6409,0.5731,0.7313,0.5889,0.5887,0.6504,0.5723,0.0645,0.2022,0.1844,0.0313,0.5889,0.7709,0.8048,0.6868,0.6481,0.6428,0.3432,0.1188,0.0939,1.0000,0.8364,0.3922,0.0084,0.4949,0.0137,0.1136,0.4128,0.0136,0.3832,0.4440,0.4767,0.0430,0.4446,0.3331,0.2460,0.0539,0.2124,0.0188,0.0263,0.0082,0.2734,0.0022,0.6650,0.5984,0.6397,0.1454,0.6551,0.2738,0.1969,0.1614,0.1870,0.5766,0.2316,0.1877,0.1176
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.6430,0.6009,0.6450,0.0590,0.0038,0.3862,0.1453,0.1138,0.0104,0.1271,0.5389,0.4216,0.1225,0.1604,0.3074,0.0138,0.2075,0.6766,0.6668,0.7815,0.7395,0.6897,0.7622,0.7097,0.7817,0.4944,0.6097,0.5467,0.7344,0.6104,0.6139,0.6702,0.5910,0.0725,0.2208,0.2031,0.0385,0.5616,0.7908,0.8092,0.6642,0.6893,0.6890,0.3661,0.1338,0.1050,0.8364,1.0000,0.3898,0.0095,0.4943,0.0149,0.1227,0.4112,0.0148,0.4016,0.4665,0.4731,0.0425,0.4657,0.3578,0.2615,0.0520,0.2289,0.0175,0.0276,0.0091,0.2954,0.0026,0.6800,0.6229,0.6382,0.1595,0.6818,0.2655,0.2135,0.1654,0.1940,0.5998,0.2411,0.1868,0.1173
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.3803,0.3820,0.3280,0.0837,0.0090,0.3633,0.1988,0.1366,0.0326,0.1371,0.3827,0.3602,0.1292,0.1775,0.2535,0.0264,0.2091,0.3261,0.3238,0.3639,0.3540,0.3372,0.3563,0.3431,0.3645,0.3192,0.3460,0.3283,0.3572,0.3285,0.2975,0.3465,0.3295,0.0895,0.1835,0.1799,0.0555,0.3971,0.3677,0.3816,0.4022,0.3378,0.3377,0.2809,0.1376,0.1164,0.3922,0.3898,1.0000,0.0328,0.4924,0.0360,0.1568,0.3860,0.0175,0.3278,0.3318,0.3956,0.0669,0.2575,0.2806,0.2396,0.0650,0.2187,0.0244,0.0446,0.0195,0.2587,0.0119,0.3311,0.3185,0.3441,0.1301,0.3242,0.2223,0.2081,0.2411,0.2491,0.2976,0.2450,0.2210,0.1602
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0174,0.0200,0.0135,0.0201,0.0132,0.0146,0.0273,0.0182,0.4572,0.0185,0.0117,0.0101,0.0160,0.0627,0.0138,0.1067,0.0207,0.0088,0.0087,0.0084,0.0080,0.0086,0.0086,0.0085,0.0086,0.0082,0.0089,0.0088,0.0081,0.0081,0.0082,0.0080,0.0083,0.0148,0.0111,0.0139,0.0111,0.0093,0.0090,0.0089,0.0094,0.0092,0.0091,0.0099,0.0117,0.0109,0.0084,0.0095,0.0328,1.0000,0.0327,0.3283,0.0725,0.0141,0.0162,0.0331,0.0252,0.0108,0.0469,0.0102,0.0125,0.0146,0.0025,0.0200,0.0000,0.1284,0.1890,0.0175,0.2788,0.0102,0.0090,0.0105,0.0126,0.0088,0.0204,0.0215,0.0136,0.0111,0.0083,0.0102,0.0268,0.0217
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.4463,0.4387,0.4026,0.1015,0.0065,0.3863,0.1950,0.1677,0.0335,0.1455,0.4448,0.3919,0.1379,0.2001,0.2912,0.0237,0.2285,0.4034,0.3994,0.4604,0.4372,0.4177,0.4443,0.4258,0.4585,0.3593,0.4168,0.3855,0.4380,0.4157,0.3788,0.4501,0.4217,0.0845,0.2103,0.2007,0.0508,0.4355,0.4779,0.4862,0.4804,0.4200,0.4178,0.3367,0.1438,0.1178,0.4949,0.4943,0.4924,0.0327,1.0000,0.0333,0.1590,0.4455,0.0197,0.3986,0.4112,0.5782,0.0759,0.3086,0.3349,0.2677,0.0598,0.2417,0.0193,0.0435,0.0188,0.3010,0.0105,0.4062,0.4043,0.4224,0.1476,0.4104,0.2682,0.2330,0.2506,0.2887,0.3719,0.2885,0.2248,0.1575
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0238,0.0261,0.0167,0.0609,0.0190,0.0200,0.0326,0.0458,0.3083,0.0396,0.0188,0.0212,0.0352,0.0722,0.0246,0.0849,0.0367,0.0128,0.0129,0.0136,0.0131,0.0130,0.0136,0.0133,0.0141,0.0152,0.0145,0.0148,0.0131,0.0134,0.0123,0.0137,0.0142,0.0153,0.0160,0.0169,0.0134,0.0155,0.0140,0.0139,0.0159,0.0140,0.0133,0.0204,0.0155,0.0156,0.0137,0.0149,0.0360,0.3283,0.0333,1.0000,0.1085,0.0236,0.0268,0.0376,0.0288,0.0224,0.0533,0.0127,0.0219,0.0261,0.0166,0.0344,0.0161,0.1486,0.1957,0.0311,0.2591,0.0141,0.0137,0.0159,0.0158,0.0133,0.0317,0.0391,0.0303,0.0342,0.0121,0.0282,0.0406,0.0371
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1221,0.1254,0.1090,0.1460,0.0107,0.1199,0.0899,0.2053,0.0747,0.1684,0.1256,0.1324,0.1633,0.2166,0.1732,0.0375,0.1895,0.1054,0.1049,0.1184,0.1124,0.1066,0.1140,0.1090,0.1182,0.1091,0.1132,0.1108,0.1086,0.1161,0.1015,0.1182,0.1213,0.0681,0.1051,0.1025,0.0603,0.1231,0.1169,0.1189,0.1285,0.1085,0.1091,0.1533,0.0959,0.0877,0.1136,0.1227,0.1568,0.0725,0.1590,0.1085,1.0000,0.1444,0.0276,0.2018,0.1724,0.1512,0.0923,0.0830,0.1718,0.1847,0.0442,0.1803,0.0123,0.1055,0.0540,0.2011,0.0358,0.1055,0.1127,0.1135,0.0806,0.1106,0.1007,0.2145,0.1712,0.1985,0.1006,0.2091,0.1477,0.1145
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.3867,0.3825,0.3274,0.0886,0.0049,0.3152,0.1803,0.1406,0.0162,0.1493,0.3754,0.3350,0.1409,0.1792,0.2697,0.0211,0.2185,0.3361,0.3335,0.3868,0.3651,0.3464,0.3726,0.3530,0.3834,0.3510,0.3679,0.3478,0.3660,0.3609,0.3118,0.3740,0.3546,0.0756,0.1808,0.1722,0.0492,0.4032,0.3872,0.4035,0.4155,0.3437,0.3434,0.3098,0.1248,0.1053,0.4128,0.4112,0.3860,0.0141,0.4455,0.0236,0.1444,1.0000,0.0196,0.3546,0.3575,0.4528,0.0707,0.2456,0.2969,0.2417,0.0678,0.2253,0.0229,0.0398,0.0113,0.2603,0.0035,0.3366,0.3352,0.3568,0.1250,0.3417,0.2759,0.2105,0.2571,0.2557,0.3106,0.2743,0.2597,0.1754
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0129,0.0135,0.0116,0.0237,0.0027,0.0146,0.0154,0.0355,0.0118,0.0256,0.0138,0.0155,0.0238,0.0304,0.0232,0.0101,0.0257,0.0114,0.0116,0.0131,0.0118,0.0116,0.0125,0.0114,0.0135,0.0126,0.0123,0.0129,0.0113,0.0136,0.0116,0.0135,0.0142,0.0084,0.0114,0.0112,0.0078,0.0148,0.0139,0.0131,0.0150,0.0123,0.0124,0.0192,0.0099,0.0087,0.0136,0.0148,0.0175,0.0162,0.0197,0.0268,0.0276,0.0196,1.0000,0.0261,0.0211,0.0204,0.0293,0.0094,0.0227,0.0243,0.0102,0.0261,0.0079,0.0287,0.0091,0.0228,0.0080,0.0112,0.0131,0.0125,0.0081,0.0129,0.0156,0.0285,0.0277,0.0299,0.0116,0.0297,0.0232,0.0235
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.3514,0.3474,0.3443,0.1033,0.0076,0.2525,0.1261,0.2147,0.0342,0.2024,0.3497,0.3054,0.1949,0.2729,0.3889,0.0248,0.2596,0.3510,0.3476,0.3913,0.3728,0.3559,0.3841,0.3593,0.3953,0.2939,0.3317,0.3133,0.3485,0.3751,0.3467,0.3931,0.3838,0.1151,0.2233,0.2164,0.0740,0.3363,0.3896,0.3879,0.3762,0.3533,0.3520,0.3479,0.1663,0.1433,0.3832,0.4016,0.3278,0.0331,0.3986,0.0376,0.2018,0.3546,0.0261,1.0000,0.6603,0.3984,0.0695,0.2749,0.4761,0.3943,0.0718,0.3463,0.0223,0.0644,0.0253,0.4428,0.0112,0.3441,0.3900,0.3548,0.1761,0.3828,0.2062,0.3760,0.2236,0.2799,0.3413,0.3173,0.1908,0.1300
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.3943,0.3822,0.4363,0.0866,0.0080,0.2755,0.1219,0.1853,0.0263,0.1796,0.3895,0.3255,0.1744,0.2452,0.4078,0.0205,0.2439,0.4443,0.4405,0.4780,0.4610,0.4440,0.4738,0.4466,0.4792,0.3199,0.3745,0.3454,0.4274,0.4657,0.4495,0.4825,0.4623,0.1376,0.2737,0.2633,0.0850,0.3660,0.4728,0.4635,0.4215,0.4378,0.4356,0.3624,0.2027,0.1723,0.4440,0.4665,0.3318,0.0252,0.4112,0.0288,0.1724,0.3575,0.0211,0.6603,1.0000,0.4043,0.0551,0.3617,0.5039,0.3803,0.0598,0.3183,0.0196,0.0514,0.0195,0.4558,0.0084,0.4337,0.5036,0.4150,0.2230,0.4909,0.2067,0.3548,0.1955,0.2555,0.4423,0.3029,0.1772,0.1158
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.4184,0.4112,0.3705,0.1147,0.0047,0.3292,0.1700,0.1852,0.0153,0.1548,0.4018,0.3561,0.1462,0.1882,0.2935,0.0199,0.2336,0.3789,0.3753,0.4379,0.4162,0.3933,0.4206,0.4011,0.4362,0.3583,0.4060,0.3786,0.4109,0.3986,0.3587,0.4329,0.4096,0.0785,0.1963,0.1817,0.0511,0.4136,0.4552,0.4670,0.4587,0.3948,0.3924,0.3505,0.1295,0.1076,0.4767,0.4731,0.3956,0.0108,0.5782,0.0224,0.1512,0.4528,0.0204,0.3984,0.4043,1.0000,0.0806,0.2805,0.3441,0.2718,0.0667,0.2430,0.0222,0.0396,0.0133,0.2995,0.0044,0.3793,0.3851,0.3991,0.1326,0.3902,0.3006,0.2382,0.2557,0.2950,0.3519,0.3065,0.2319,0.1619
