ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.7045,0.5921,0.5913,0.7002,0.6430,0.9184,0.0530,0.0030,0.4060,0.1384,0.0989,0.0067,0.1189,0.6027,0.4335,0.1136,0.1531,0.3220,0.0120,0.1985,0.9453,0.9417,0.9295,0.9225,0.9209,0.9358,0.9190,0.9259,0.5190,0.6611,0.5966,0.9008,0.8524,1.0000,0.8911,0.8052,0.1099,0.3228,0.3009,0.0530,0.5587,0.9028,0.8796,0.6757,0.8828,0.8728,0.4064,0.1932,0.1475,0.8269,0.8341,0.3935,0.0058,0.5030,0.0120,0.1023,0.3926,0.0113,0.4191,0.5339,0.4701,0.0334,0.9131,0.4144,0.2787,0.0505,0.2374,0.0157,0.0256,0.0062,0.3078,0.0018,0.9398,0.9210,0.7888,0.2467,0.9653,0.2756,0.2096,0.1457,0.1858,0.9746,0.2270,0.1657,0.1025
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.7155,0.6036,0.6147,0.7165,0.6697,0.8405,0.0591,0.0031,0.4196,0.1485,0.1084,0.0070,0.1279,0.6099,0.4479,0.1220,0.1633,0.3322,0.0124,0.2119,0.8609,0.8569,0.8720,0.8596,0.8443,0.8694,0.8467,0.8701,0.5312,0.6575,0.6022,0.8408,0.8693,0.8911,1.0000,0.8342,0.1037,0.3123,0.2906,0.0496,0.5731,0.8545,0.8428,0.6842,0.8140,0.8068,0.4320,0.1863,0.1409,0.8057,0.8137,0.4189,0.0057,0.5295,0.0129,0.1091,0.4125,0.0119,0.4420,0.5453,0.4961,0.0374,0.8389,0.4231,0.2884,0.0535,0.2473,0.0173,0.0281,0.0064,0.3210,0.0018,0.8583,0.8853,0.7772,0.2357,0.8841,0.2878,0.2220,0.1601,0.2024,0.8941,0.2509,0.1779,0.1116
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.6733,0.5790,0.5937,0.6761,0.6436,0.7719,0.0635,0.0031,0.4067,0.1484,0.1160,0.0066,0.1387,0.5742,0.4401,0.1323,0.1737,0.3470,0.0128,0.2209,0.7836,0.7796,0.7827,0.7732,0.7711,0.7812,0.7687,0.7822,0.5055,0.6137,0.5574,0.7607,0.8201,0.8052,0.8342,1.0000,0.1107,0.3254,0.3016,0.0575,0.5441,0.7766,0.7654,0.6493,0.7525,0.7472,0.4577,0.1955,0.1523,0.7265,0.7401,0.4103,0.0051,0.5134,0.0134,0.1165,0.4111,0.0131,0.4415,0.5328,0.4937,0.0402,0.7651,0.4352,0.2994,0.0556,0.2572,0.0174,0.0284,0.0066,0.3279,0.0014,0.7762,0.8121,0.7102,0.2373,0.7971,0.2739,0.2327,0.1737,0.2182,0.8059,0.2741,0.1822,0.1167
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.0816,0.0676,0.0808,0.0648,0.0605,0.1128,0.0667,0.0080,0.1063,0.0560,0.0965,0.0137,0.0792,0.1000,0.0942,0.0789,0.1078,0.1163,0.0093,0.1015,0.1068,0.1105,0.0912,0.1008,0.1107,0.0946,0.1083,0.0913,0.0519,0.0661,0.0662,0.0990,0.1118,0.1099,0.1037,0.1107,1.0000,0.2818,0.3219,0.3858,0.0569,0.0937,0.0867,0.0701,0.1146,0.1152,0.1451,0.3758,0.3801,0.0741,0.0795,0.0865,0.0158,0.0891,0.0150,0.0772,0.0813,0.0132,0.1084,0.1170,0.0864,0.0462,0.1181,0.1436,0.1338,0.0320,0.1199,0.0108,0.0362,0.0138,0.1256,0.0040,0.1086,0.1055,0.0738,0.3336,0.1005,0.0591,0.1125,0.0872,0.1049,0.1090,0.1007,0.0595,0.0564
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2808,0.2556,0.2675,0.2555,0.2465,0.3328,0.0821,0.0063,0.2703,0.1171,0.1443,0.0091,0.1269,0.2825,0.2477,0.1260,0.1606,0.2519,0.0159,0.1791,0.3211,0.3243,0.2988,0.3089,0.3236,0.3032,0.3192,0.2995,0.2067,0.2350,0.2366,0.3099,0.3230,0.3228,0.3123,0.3254,0.2818,1.0000,0.6630,0.1603,0.2295,0.3011,0.2925,0.2615,0.3382,0.3396,0.2968,0.5273,0.4164,0.2625,0.2781,0.2383,0.0084,0.2744,0.0138,0.1305,0.2328,0.0166,0.2652,0.3153,0.2504,0.0526,0.3373,0.3079,0.2565,0.0453,0.2282,0.0178,0.0359,0.0084,0.2742,0.0021,0.3209,0.3185,0.2640,0.4878,0.3126,0.1470,0.2222,0.1615,0.2113,0.3224,0.2385,0.1526,0.1168
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2603,0.2329,0.2470,0.2372,0.2316,0.3092,0.0785,0.0045,0.2595,0.1197,0.1368,0.0120,0.1239,0.2645,0.2356,0.1223,0.1661,0.2411,0.0163,0.1743,0.2981,0.3010,0.2770,0.2878,0.3024,0.2801,0.2976,0.2768,0.2016,0.2176,0.2198,0.2880,0.3029,0.3009,0.2906,0.3016,0.3219,0.6630,1.0000,0.1745,0.2144,0.2801,0.2705,0.2398,0.3140,0.3149,0.2945,0.5122,0.4225,0.2406,0.2558,0.2314,0.0113,0.2632,0.0133,0.1233,0.2204,0.0148,0.2526,0.2902,0.2367,0.0456,0.3130,0.2957,0.2390,0.0433,0.2134,0.0161,0.0376,0.0105,0.2636,0.0023,0.2990,0.2955,0.2420,0.4734,0.2898,0.1429,0.2138,0.1527,0.2069,0.3001,0.2275,0.1356,0.1035
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0363,0.0339,0.0347,0.0310,0.0288,0.0548,0.0569,0.0041,0.0512,0.0295,0.0607,0.0077,0.0503,0.0481,0.0455,0.0505,0.0585,0.0545,0.0106,0.0436,0.0505,0.0529,0.0399,0.0482,0.0526,0.0427,0.0510,0.0417,0.0233,0.0279,0.0283,0.0461,0.0544,0.0530,0.0496,0.0575,0.3858,0.1603,0.1745,1.0000,0.0233,0.0400,0.0361,0.0297,0.0549,0.0560,0.0799,0.2488,0.2943,0.0295,0.0344,0.0455,0.0118,0.0420,0.0106,0.0511,0.0389,0.0144,0.0530,0.0561,0.0427,0.0300,0.0561,0.0693,0.0659,0.0225,0.0651,0.0066,0.0207,0.0078,0.0646,0.0000,0.0519,0.0513,0.0306,0.1973,0.0467,0.0263,0.0561,0.0548,0.0689,0.0519,0.0545,0.0325,0.0413
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.6067,0.6189,0.5798,0.6061,0.5972,0.5569,0.0540,0.0041,0.4104,0.1772,0.0919,0.0045,0.1185,0.5080,0.4228,0.1166,0.1460,0.2979,0.0138,0.1969,0.5701,0.5644,0.5889,0.5792,0.5629,0.5776,0.5709,0.5867,0.5889,0.5689,0.5373,0.5895,0.5519,0.5587,0.5731,0.5441,0.0569,0.2295,0.2144,0.0233,1.0000,0.5943,0.6121,0.6882,0.5453,0.5435,0.3104,0.1268,0.0924,0.6157,0.5988,0.4344,0.0037,0.4721,0.0113,0.1128,0.4141,0.0122,0.3828,0.4392,0.4466,0.0389,0.5473,0.3291,0.2404,0.0647,0.2099,0.0215,0.0265,0.0065,0.2639,0.0004,0.5723,0.5703,0.5814,0.1663,0.5663,0.2835,0.1940,0.1681,0.1727,0.5613,0.2114,0.2061,0.1390
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7429,0.6210,0.6269,0.7214,0.6646,0.8895,0.0557,0.0030,0.4223,0.1471,0.1041,0.0068,0.1259,0.6133,0.4476,0.1199,0.1595,0.3321,0.0128,0.2078,0.9074,0.9042,0.9153,0.9054,0.8926,0.9128,0.8933,0.9139,0.5460,0.6938,0.6168,0.9023,0.8086,0.9028,0.8545,0.7766,0.0937,0.3011,0.2801,0.0400,0.5943,1.0000,0.9271,0.7142,0.8647,0.8548,0.4040,0.1766,0.1323,0.8638,0.8742,0.4138,0.0058,0.5239,0.0120,0.1082,0.4093,0.0118,0.4322,0.5403,0.4927,0.0362,0.8591,0.4143,0.2831,0.0524,0.2442,0.0168,0.0269,0.0065,0.3123,0.0018,0.9044,0.8713,0.7774,0.2285,0.9064,0.2883,0.2177,0.1544,0.1926,0.8967,0.2362,0.1761,0.1089
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7519,0.6336,0.6361,0.7287,0.6712,0.8719,0.0564,0.0031,0.4287,0.1506,0.1047,0.0067,0.1276,0.6196,0.4578,0.1217,0.1624,0.3320,0.0126,0.2104,0.8908,0.8862,0.9076,0.8930,0.8794,0.9006,0.8792,0.9066,0.5581,0.6938,0.6359,0.8948,0.7982,0.8796,0.8428,0.7654,0.0867,0.2925,0.2705,0.0361,0.6121,0.9271,1.0000,0.7318,0.8490,0.8395,0.4029,0.1670,0.1234,0.8720,0.8733,0.4237,0.0057,0.5327,0.0126,0.1097,0.4208,0.0119,0.4334,0.5367,0.5030,0.0366,0.8421,0.4116,0.2820,0.0543,0.2405,0.0175,0.0273,0.0065,0.3108,0.0018,0.8900,0.8542,0.7782,0.2212,0.8874,0.2945,0.2174,0.1563,0.1942,0.8760,0.2382,0.1810,0.1125
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6858,0.6460,0.6329,0.6592,0.6347,0.6661,0.0591,0.0034,0.4366,0.1724,0.1089,0.0061,0.1370,0.5626,0.4605,0.1321,0.1702,0.3319,0.0141,0.2172,0.6801,0.6731,0.7059,0.6939,0.6735,0.6906,0.6786,0.7032,0.5463,0.6123,0.5767,0.6985,0.6505,0.6757,0.6842,0.6493,0.0701,0.2615,0.2398,0.0297,0.6882,0.7142,0.7318,1.0000,0.6489,0.6441,0.3626,0.1469,0.1077,0.7161,0.7062,0.4425,0.0051,0.5226,0.0128,0.1175,0.4333,0.0108,0.4246,0.5011,0.4954,0.0420,0.6576,0.3860,0.2789,0.0607,0.2356,0.0195,0.0274,0.0064,0.3032,0.0007,0.6798,0.6811,0.6641,0.1891,0.6838,0.2861,0.2229,0.1712,0.1994,0.6774,0.2397,0.2050,0.1278
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.7235,0.5984,0.6027,0.6871,0.6327,0.9356,0.0563,0.0033,0.4215,0.1451,0.1030,0.0074,0.1242,0.6094,0.4460,0.1187,0.1591,0.3257,0.0128,0.2068,0.9038,0.9118,0.8637,0.8749,0.9064,0.8777,0.8959,0.8671,0.4982,0.6294,0.5731,0.8738,0.7904,0.8828,0.8140,0.7525,0.1146,0.3382,0.3140,0.0549,0.5453,0.8647,0.8490,0.6489,1.0000,0.9757,0.4117,0.2028,0.1538,0.8073,0.8502,0.4083,0.0064,0.5226,0.0133,0.1088,0.4024,0.0123,0.4269,0.5335,0.4882,0.0368,0.8881,0.4165,0.2850,0.0521,0.2431,0.0163,0.0262,0.0064,0.3077,0.0020,0.8985,0.8357,0.7314,0.2577,0.8733,0.2873,0.2156,0.1519,0.1923,0.8762,0.2350,0.1736,0.1084
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.7222,0.5972,0.5991,0.6835,0.6302,0.9315,0.0560,0.0034,0.4240,0.1457,0.1032,0.0075,0.1246,0.6110,0.4475,0.1190,0.1596,0.3273,0.0129,0.2089,0.8993,0.9064,0.8570,0.8704,0.9032,0.8709,0.8922,0.8608,0.4983,0.6276,0.5730,0.8709,0.7835,0.8728,0.8068,0.7472,0.1152,0.3396,0.3149,0.0560,0.5435,0.8548,0.8395,0.6441,0.9757,1.0000,0.4148,0.2034,0.1542,0.8029,0.8508,0.4078,0.0064,0.5229,0.0134,0.1087,0.4023,0.0124,0.4255,0.5309,0.4871,0.0363,0.8844,0.4140,0.2853,0.0516,0.2434,0.0160,0.0262,0.0067,0.3072,0.0021,0.8958,0.8303,0.7285,0.2600,0.8663,0.2876,0.2144,0.1511,0.1909,0.8675,0.2342,0.1754,0.1095
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3973,0.3488,0.3835,0.3620,0.3574,0.4091,0.1038,0.0023,0.2993,0.1409,0.1785,0.0073,0.1874,0.3746,0.3310,0.1762,0.2121,0.3290,0.0151,0.2643,0.4067,0.4063,0.4057,0.4074,0.4118,0.4013,0.4099,0.4073,0.3063,0.3448,0.3364,0.3899,0.4524,0.4064,0.4320,0.4577,0.1451,0.2968,0.2945,0.0799,0.3104,0.4040,0.4029,0.3626,0.4117,0.4148,1.0000,0.2238,0.1771,0.3853,0.4074,0.3290,0.0073,0.3849,0.0179,0.1525,0.3377,0.0196,0.4013,0.4221,0.3985,0.0628,0.4105,0.4221,0.3347,0.0711,0.2984,0.0205,0.0456,0.0101,0.3466,0.0017,0.4000,0.4227,0.3747,0.2167,0.4075,0.2098,0.2874,0.2219,0.2817,0.4094,0.3761,0.1989,0.1452
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1585,0.1432,0.1526,0.1419,0.1354,0.1999,0.0798,0.0047,0.1917,0.0866,0.1355,0.0069,0.1102,0.1834,0.1625,0.1078,0.1332,0.1806,0.0169,0.1407,0.1915,0.1942,0.1737,0.1836,0.1950,0.1752,0.1918,0.1731,0.1204,0.1392,0.1396,0.1833,0.1957,0.1932,0.1863,0.1955,0.3758,0.5273,0.5122,0.2488,0.1268,0.1766,0.1670,0.1469,0.2028,0.2034,0.2238,1.0000,0.5894,0.1426,0.1535,0.1590,0.0092,0.1689,0.0146,0.1152,0.1484,0.0124,0.1768,0.1987,0.1535,0.0495,0.2040,0.2180,0.1899,0.0378,0.1749,0.0154,0.0322,0.0092,0.2030,0.0012,0.1917,0.1917,0.1492,0.4716,0.1845,0.0950,0.1781,0.1268,0.1784,0.1928,0.1714,0.1094,0.0852
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1203,0.1044,0.1141,0.1022,0.1006,0.1520,0.0691,0.0076,0.1560,0.0828,0.1086,0.0059,0.0965,0.1400,0.1281,0.0914,0.1193,0.1494,0.0159,0.1194,0.1454,0.1479,0.1297,0.1402,0.1480,0.1318,0.1462,0.1296,0.0884,0.1019,0.1053,0.1387,0.1476,0.1475,0.1409,0.1523,0.3801,0.4164,0.4225,0.2943,0.0924,0.1323,0.1234,0.1077,0.1538,0.1542,0.1771,0.5894,1.0000,0.1050,0.1134,0.1209,0.0075,0.1300,0.0130,0.0937,0.1106,0.0145,0.1348,0.1545,0.1173,0.0419,0.1556,0.1689,0.1490,0.0332,0.1384,0.0184,0.0381,0.0165,0.1656,0.0030,0.1467,0.1458,0.1120,0.4341,0.1396,0.0831,0.1447,0.1079,0.1400,0.1466,0.1359,0.0846,0.0722
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7609,0.6432,0.6401,0.7322,0.6818,0.8307,0.0556,0.0033,0.4257,0.1565,0.1017,0.0074,0.1270,0.6167,0.4595,0.1220,0.1596,0.3255,0.0134,0.2087,0.8399,0.8384,0.8614,0.8453,0.8363,0.8544,0.8357,0.8649,0.5570,0.6908,0.6246,0.8468,0.7591,0.8269,0.8057,0.7265,0.0741,0.2625,0.2406,0.0295,0.6157,0.8638,0.8720,0.7161,0.8073,0.8029,0.3853,0.1426,0.1050,1.0000,0.8869,0.4280,0.0058,0.5379,0.0126,0.1075,0.4262,0.0121,0.4329,0.5266,0.5106,0.0384,0.8064,0.3979,0.2775,0.0554,0.2351,0.0175,0.0282,0.0066,0.3025,0.0022,0.8424,0.8126,0.7785,0.1979,0.8384,0.3071,0.2097,0.1569,0.1898,0.8265,0.2360,0.1839,0.1144
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7609,0.6417,0.6438,0.7315,0.6748,0.8602,0.0573,0.0030,0.4287,0.1528,0.1057,0.0071,0.1306,0.6183,0.4627,0.1253,0.1627,0.3345,0.0130,0.2151,0.8551,0.8541,0.8654,0.8590,0.8539,0.8650,0.8520,0.8689,0.5436,0.6757,0.6141,0.8585,0.7692,0.8341,0.8137,0.7401,0.0795,0.2781,0.2558,0.0344,0.5988,0.8742,0.8733,0.7062,0.8502,0.8508,0.4074,0.1535,0.1134,0.8869,1.0000,0.4280,0.0062,0.5415,0.0133,0.1112,0.4284,0.0122,0.4452,0.5404,0.5108,0.0386,0.8215,0.4113,0.2886,0.0549,0.2495,0.0176,0.0282,0.0068,0.3142,0.0022,0.8520,0.8209,0.7762,0.2094,0.8465,0.3010,0.2205,0.1607,0.1949,0.8333,0.2422,0.1840,0.1166
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4551,0.4671,0.4664,0.4250,0.4178,0.4048,0.0868,0.0058,0.4157,0.2234,0.1373,0.0133,0.1510,0.4354,0.4045,0.1428,0.1828,0.2920,0.0207,0.2322,0.4025,0.4024,0.4109,0.4095,0.4075,0.4068,0.4083,0.4115,0.3588,0.3904,0.3797,0.4162,0.4089,0.3935,0.4189,0.4103,0.0865,0.2383,0.2314,0.0455,0.4344,0.4138,0.4237,0.4425,0.4083,0.4078,0.3290,0.1590,0.1209,0.4280,0.4280,1.0000,0.0110,0.5330,0.0231,0.1465,0.4116,0.0126,0.3643,0.3936,0.4352,0.0656,0.4058,0.3417,0.2760,0.0723,0.2466,0.0269,0.0373,0.0098,0.3025,0.0035,0.4017,0.4063,0.4073,0.1697,0.3994,0.2495,0.2392,0.2493,0.2632,0.3980,0.2694,0.2332,0.1723
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0064,0.0061,0.0065,0.0069,0.0075,0.0061,0.0159,0.0270,0.0073,0.0129,0.0179,0.4474,0.0112,0.0064,0.0036,0.0117,0.0295,0.0106,0.1000,0.0159,0.0057,0.0057,0.0056,0.0056,0.0061,0.0060,0.0059,0.0056,0.0057,0.0052,0.0057,0.0058,0.0056,0.0058,0.0057,0.0051,0.0158,0.0084,0.0113,0.0118,0.0037,0.0058,0.0057,0.0051,0.0064,0.0064,0.0073,0.0092,0.0075,0.0058,0.0062,0.0110,1.0000,0.0114,0.2222,0.0352,0.0075,0.0137,0.0131,0.0107,0.0082,0.0303,0.0059,0.0104,0.0113,0.0000,0.0142,0.0000,0.0703,0.1556,0.0118,0.3200,0.0058,0.0057,0.0055,0.0081,0.0059,0.0065,0.0151,0.0108,0.0134,0.0058,0.0120,0.0122,0.0107
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.5981,0.5457,0.5760,0.5007,0.4789,0.5223,0.0940,0.0045,0.4311,0.2110,0.1524,0.0118,0.1506,0.5053,0.4305,0.1443,0.1946,0.3226,0.0172,0.2325,0.5092,0.5097,0.5204,0.5161,0.5165,0.5159,0.5176,0.5208,0.4069,0.4679,0.4415,0.5147,0.5129,0.5030,0.5295,0.5134,0.0891,0.2744,0.2632,0.0420,0.4721,0.5239,0.5327,0.5226,0.5226,0.5229,0.3849,0.1689,0.1300,0.5379,0.5415,0.5330,0.0114,1.0000,0.0199,0.1356,0.4700,0.0167,0.4236,0.4625,0.6016,0.0654,0.5202,0.3880,0.2960,0.0646,0.2608,0.0202,0.0354,0.0104,0.3282,0.0036,0.5085,0.5156,0.4997,0.1993,0.5070,0.3001,0.2479,0.2419,0.2882,0.5064,0.2902,0.2257,0.1659
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0148,0.0157,0.0157,0.0150,0.0156,0.0128,0.0599,0.0156,0.0178,0.0202,0.0477,0.2239,0.0344,0.0154,0.0166,0.0321,0.0569,0.0238,0.0612,0.0325,0.0119,0.0119,0.0122,0.0123,0.0125,0.0123,0.0123,0.0122,0.0136,0.0134,0.0134,0.0124,0.0126,0.0120,0.0129,0.0134,0.0150,0.0138,0.0133,0.0106,0.0113,0.0120,0.0126,0.0128,0.0133,0.0134,0.0179,0.0146,0.0130,0.0126,0.0133,0.0231,0.2222,0.0199,1.0000,0.0826,0.0155,0.0202,0.0250,0.0204,0.0193,0.0260,0.0125,0.0235,0.0266,0.0187,0.0311,0.0167,0.0649,0.1449,0.0271,0.1538,0.0118,0.0123,0.0132,0.0124,0.0122,0.0169,0.0331,0.0239,0.0362,0.0121,0.0267,0.0238,0.0246
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1185,0.1208,0.1239,0.1081,0.1073,0.1064,0.1592,0.0088,0.1203,0.0824,0.2030,0.0281,0.1797,0.1175,0.1272,0.1689,0.2179,0.1790,0.0311,0.1935,0.1039,0.1042,0.1065,0.1062,0.1059,0.1059,0.1056,0.1069,0.1065,0.1088,0.1080,0.1058,0.1130,0.1023,0.1091,0.1165,0.0772,0.1305,0.1233,0.0511,0.1128,0.1082,0.1097,0.1175,0.1088,0.1087,0.1525,0.1152,0.0937,0.1075,0.1112,0.1465,0.0352,0.1356,0.0826,1.0000,0.1342,0.0270,0.1785,0.1575,0.1404,0.0785,0.1035,0.1833,0.1871,0.0438,0.1780,0.0157,0.0920,0.0350,0.2016,0.0134,0.1028,0.1088,0.1115,0.0956,0.1031,0.0965,0.2195,0.1728,0.1968,0.1031,0.2072,0.1396,0.1106
