ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2777,0.2741,0.4059,0.0976,0.0057,0.2961,0.1408,0.1603,0.0213,0.1517,0.3247,0.2938,0.1531,0.1853,0.2975,0.0170,0.2144,0.3909,0.3940,0.3514,0.3735,0.3920,0.3621,0.3832,0.3539,0.2418,0.2707,0.2717,0.3716,0.3840,0.3990,0.3647,0.3754,0.3114,1.0000,0.7215,0.1698,0.2628,0.3444,0.3362,0.3004,0.4070,0.4071,0.3541,0.6119,0.5028,0.2869,0.2982,0.2828,0.0199,0.2920,0.0340,0.1785,0.2711,0.0199,0.2932,0.3293,0.2821,0.0751,0.4117,0.3342,0.2645,0.0403,0.2198,0.0069,0.0377,0.0114,0.3119,0.0014,0.3913,0.3881,0.2891,0.5160,0.3783,0.1558,0.2441,0.2084,0.2416,0.3962,0.2764,0.2088,0.1325
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2579,0.2538,0.3871,0.0943,0.0045,0.2989,0.1507,0.1549,0.0223,0.1550,0.3173,0.2823,0.1565,0.1926,0.2876,0.0148,0.2111,0.3692,0.3731,0.3289,0.3523,0.3725,0.3397,0.3620,0.3313,0.2227,0.2461,0.2588,0.3476,0.3724,0.3803,0.3499,0.3572,0.3411,0.7215,1.0000,0.1814,0.2425,0.3231,0.3130,0.2783,0.3861,0.3877,0.3484,0.5919,0.4957,0.2681,0.2787,0.2759,0.0208,0.2891,0.0356,0.1798,0.2551,0.0118,0.2875,0.3174,0.2639,0.0769,0.3924,0.3306,0.2641,0.0435,0.2180,0.0087,0.0441,0.0149,0.3060,0.0015,0.3711,0.3711,0.2676,0.5178,0.3579,0.1488,0.2431,0.1990,0.2419,0.3783,0.2709,0.1869,0.1321
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0322,0.0239,0.0743,0.0596,0.0000,0.0560,0.0213,0.0625,0.0138,0.0567,0.0564,0.0598,0.0644,0.0730,0.0695,0.0068,0.0581,0.0691,0.0697,0.0456,0.0555,0.0665,0.0519,0.0627,0.0485,0.0249,0.0316,0.0378,0.0588,0.0711,0.0714,0.0639,0.0761,0.4015,0.1698,0.1814,1.0000,0.0270,0.0414,0.0389,0.0258,0.0734,0.0733,0.0957,0.2422,0.2814,0.0300,0.0351,0.0421,0.0068,0.0413,0.0194,0.0598,0.0418,0.0069,0.0626,0.0628,0.0449,0.0268,0.0743,0.0774,0.0828,0.0224,0.0668,0.0000,0.0179,0.0072,0.0844,0.0000,0.0701,0.0694,0.0377,0.2389,0.0615,0.0324,0.0794,0.0575,0.0675,0.0716,0.0537,0.0485,0.0324
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.6035,0.6050,0.5278,0.0719,0.0044,0.4533,0.2025,0.1279,0.0153,0.1513,0.5208,0.4469,0.1430,0.1893,0.3397,0.0187,0.2262,0.5396,0.5393,0.5660,0.5577,0.5326,0.5535,0.5449,0.5730,0.5810,0.5732,0.5440,0.5677,0.5304,0.5210,0.5471,0.5276,0.0659,0.2628,0.2425,0.0270,1.0000,0.5902,0.6025,0.6916,0.5177,0.5201,0.3611,0.1545,0.1346,0.6338,0.6146,0.4882,0.0176,0.5193,0.0274,0.1660,0.4776,0.0131,0.4251,0.4821,0.4898,0.0733,0.5191,0.3655,0.2708,0.0804,0.2319,0.0274,0.0292,0.0132,0.3136,0.0022,0.5444,0.5351,0.5708,0.1561,0.5410,0.2838,0.2385,0.2351,0.2434,0.5298,0.3044,0.2803,0.1943
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.6994,0.6750,0.8461,0.0769,0.0040,0.4623,0.1679,0.1347,0.0128,0.1455,0.6066,0.4528,0.1401,0.1841,0.3749,0.0141,0.2397,0.8556,0.8540,0.8822,0.8609,0.8425,0.8707,0.8505,0.8772,0.5268,0.6868,0.6064,0.8594,0.7981,0.8537,0.8312,0.7838,0.1065,0.3444,0.3231,0.0414,0.5902,1.0000,0.9115,0.7254,0.8242,0.8139,0.4707,0.2208,0.1826,0.8315,0.8476,0.4687,0.0141,0.5691,0.0208,0.1529,0.4688,0.0141,0.4572,0.5703,0.5476,0.0699,0.8169,0.4513,0.3007,0.0643,0.2428,0.0222,0.0302,0.0101,0.3642,0.0020,0.8507,0.8340,0.7197,0.2261,0.8668,0.2628,0.2531,0.2163,0.2558,0.8496,0.3261,0.2262,0.1466
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7060,0.6800,0.8333,0.0758,0.0041,0.4617,0.1696,0.1333,0.0117,0.1483,0.6114,0.4607,0.1420,0.1854,0.3784,0.0152,0.2439,0.8418,0.8435,0.8715,0.8525,0.8341,0.8646,0.8376,0.8712,0.5323,0.6864,0.6253,0.8578,0.7828,0.8328,0.8170,0.7682,0.1018,0.3362,0.3130,0.0389,0.6025,0.9115,1.0000,0.7408,0.8080,0.8041,0.4627,0.2128,0.1732,0.8478,0.8555,0.4781,0.0131,0.5744,0.0199,0.1535,0.4742,0.0124,0.4545,0.5694,0.5484,0.0694,0.7991,0.4515,0.3070,0.0680,0.2470,0.0227,0.0310,0.0103,0.3593,0.0021,0.8368,0.8093,0.7343,0.2173,0.8476,0.2709,0.2534,0.2175,0.2561,0.8286,0.3268,0.2309,0.1510
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6568,0.6608,0.6380,0.0853,0.0054,0.4637,0.1988,0.1482,0.0125,0.1603,0.5603,0.4591,0.1532,0.1958,0.3791,0.0171,0.2531,0.6514,0.6480,0.6893,0.6761,0.6473,0.6743,0.6533,0.6918,0.5539,0.6444,0.5848,0.6831,0.6262,0.6385,0.6574,0.6367,0.0839,0.3004,0.2783,0.0258,0.6916,0.7254,0.7408,1.0000,0.6236,0.6264,0.4323,0.1853,0.1571,0.7336,0.7280,0.5000,0.0134,0.5627,0.0242,0.1708,0.4976,0.0162,0.4644,0.5421,0.5312,0.0839,0.6270,0.4318,0.3093,0.0735,0.2548,0.0269,0.0331,0.0126,0.3616,0.0018,0.6494,0.6503,0.6421,0.1847,0.6595,0.2632,0.2689,0.2403,0.2608,0.6403,0.3366,0.2726,0.1813
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.6421,0.6137,0.9270,0.0726,0.0039,0.4527,0.1609,0.1239,0.0142,0.1379,0.6097,0.4426,0.1334,0.1788,0.3639,0.0149,0.2270,0.9050,0.9113,0.8461,0.8555,0.8886,0.8562,0.8822,0.8391,0.4736,0.6107,0.5521,0.8630,0.7951,0.8797,0.8038,0.7684,0.1490,0.4070,0.3861,0.0734,0.5177,0.8242,0.8080,0.6236,1.0000,0.9603,0.4813,0.2721,0.2270,0.7430,0.7820,0.4468,0.0142,0.5357,0.0214,0.1554,0.4406,0.0136,0.4432,0.5614,0.5006,0.0638,0.8713,0.4513,0.2995,0.0598,0.2385,0.0194,0.0291,0.0104,0.3526,0.0026,0.8969,0.8336,0.6677,0.2845,0.8680,0.2506,0.2478,0.2106,0.2455,0.8746,0.3140,0.2162,0.1404
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.6482,0.6184,0.9240,0.0711,0.0040,0.4524,0.1623,0.1218,0.0138,0.1397,0.6073,0.4469,0.1336,0.1790,0.3643,0.0152,0.2287,0.8950,0.9013,0.8392,0.8521,0.8830,0.8506,0.8800,0.8333,0.4763,0.6163,0.5588,0.8687,0.7849,0.8624,0.7925,0.7569,0.1473,0.4071,0.3877,0.0733,0.5201,0.8139,0.8041,0.6264,0.9603,1.0000,0.4813,0.2754,0.2303,0.7440,0.7868,0.4502,0.0138,0.5354,0.0211,0.1552,0.4411,0.0132,0.4382,0.5537,0.5000,0.0636,0.8614,0.4437,0.2990,0.0609,0.2381,0.0197,0.0296,0.0106,0.3503,0.0026,0.8971,0.8269,0.6699,0.2863,0.8538,0.2536,0.2458,0.2097,0.2436,0.8605,0.3104,0.2177,0.1407
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.4196,0.4293,0.4774,0.1228,0.0024,0.3271,0.1516,0.2005,0.0168,0.1959,0.4132,0.3570,0.1893,0.2208,0.3544,0.0192,0.2785,0.4750,0.4747,0.4676,0.4709,0.4774,0.4662,0.4778,0.4672,0.3458,0.4120,0.3811,0.4650,0.5264,0.4833,0.5166,0.5359,0.1640,0.3541,0.3484,0.0957,0.3611,0.4707,0.4627,0.4323,0.4813,0.4813,1.0000,0.2753,0.2418,0.4477,0.4653,0.3975,0.0168,0.4539,0.0337,0.1960,0.3917,0.0180,0.4320,0.4619,0.4359,0.1056,0.4743,0.4596,0.3300,0.0739,0.2896,0.0214,0.0430,0.0108,0.3922,0.0024,0.4656,0.5009,0.4360,0.2420,0.4762,0.1895,0.3020,0.2940,0.3348,0.4855,0.4443,0.2639,0.1818
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1708,0.1633,0.2750,0.0758,0.0063,0.2236,0.1042,0.1393,0.0207,0.1270,0.2298,0.2090,0.1285,0.1555,0.2112,0.0123,0.1473,0.2605,0.2665,0.2263,0.2451,0.2650,0.2333,0.2566,0.2297,0.1370,0.1623,0.1747,0.2444,0.2606,0.2686,0.2439,0.2543,0.3792,0.6119,0.5919,0.2422,0.1545,0.2208,0.2128,0.1853,0.2721,0.2754,0.2753,1.0000,0.6481,0.1693,0.1779,0.1916,0.0165,0.1844,0.0327,0.1578,0.1721,0.0144,0.1998,0.2181,0.1715,0.0472,0.2772,0.2347,0.1978,0.0250,0.1638,0.0060,0.0319,0.0125,0.2445,0.0000,0.2657,0.2627,0.1744,0.5593,0.2500,0.1086,0.1976,0.1479,0.1832,0.2688,0.1847,0.1415,0.0958
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1386,0.1352,0.2286,0.0826,0.0051,0.1983,0.1043,0.1445,0.0174,0.1220,0.1906,0.1734,0.1215,0.1622,0.1939,0.0149,0.1454,0.2174,0.2195,0.1819,0.1994,0.2174,0.1872,0.2118,0.1857,0.1193,0.1335,0.1505,0.2047,0.2201,0.2198,0.2048,0.2173,0.4043,0.5028,0.4957,0.2814,0.1346,0.1826,0.1732,0.1571,0.2270,0.2303,0.2418,0.6481,1.0000,0.1444,0.1497,0.1726,0.0124,0.1623,0.0294,0.1382,0.1631,0.0074,0.1762,0.1934,0.1610,0.0626,0.2295,0.2131,0.1788,0.0251,0.1552,0.0048,0.0285,0.0177,0.2256,0.0000,0.2190,0.2150,0.1425,0.5333,0.2021,0.0985,0.1941,0.1460,0.1713,0.2217,0.1759,0.1495,0.0946
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7031,0.6840,0.7613,0.0769,0.0046,0.4501,0.1715,0.1321,0.0106,0.1526,0.6005,0.4583,0.1423,0.1886,0.3709,0.0159,0.2402,0.7712,0.7686,0.8152,0.7820,0.7705,0.7967,0.7789,0.8182,0.5455,0.7126,0.6274,0.7930,0.7236,0.7612,0.7629,0.7175,0.0816,0.2869,0.2681,0.0300,0.6338,0.8315,0.8478,0.7336,0.7430,0.7440,0.4477,0.1693,0.1444,1.0000,0.8723,0.4852,0.0121,0.5846,0.0204,0.1523,0.4853,0.0136,0.4610,0.5607,0.5559,0.0715,0.7374,0.4406,0.3005,0.0708,0.2480,0.0250,0.0310,0.0114,0.3602,0.0023,0.7712,0.7505,0.7306,0.1858,0.7828,0.2852,0.2549,0.2270,0.2551,0.7629,0.3292,0.2435,0.1590
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7135,0.6946,0.7970,0.0790,0.0044,0.4592,0.1752,0.1340,0.0118,0.1533,0.5952,0.4603,0.1448,0.1893,0.3798,0.0155,0.2453,0.7981,0.7943,0.8262,0.8120,0.7900,0.8221,0.8020,0.8327,0.5440,0.6919,0.6236,0.8156,0.7305,0.7747,0.7686,0.7268,0.0813,0.2982,0.2787,0.0351,0.6146,0.8476,0.8555,0.7280,0.7820,0.7868,0.4653,0.1779,0.1497,0.8723,1.0000,0.4943,0.0140,0.5826,0.0214,0.1605,0.4879,0.0140,0.4640,0.5654,0.5543,0.0722,0.7500,0.4438,0.3029,0.0683,0.2530,0.0229,0.0333,0.0111,0.3664,0.0022,0.7950,0.7697,0.7300,0.1904,0.7967,0.2740,0.2607,0.2316,0.2627,0.7744,0.3359,0.2414,0.1587
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4814,0.4906,0.4510,0.1101,0.0067,0.4512,0.2370,0.1697,0.0255,0.1768,0.4760,0.4371,0.1697,0.2140,0.3451,0.0255,0.2575,0.4453,0.4459,0.4562,0.4605,0.4518,0.4522,0.4529,0.4632,0.3920,0.4314,0.4214,0.4590,0.4415,0.4316,0.4526,0.4624,0.0903,0.2828,0.2759,0.0421,0.4882,0.4687,0.4781,0.5000,0.4468,0.4502,0.3975,0.1916,0.1726,0.4852,0.4943,1.0000,0.0282,0.5748,0.0430,0.2088,0.4738,0.0187,0.4106,0.4379,0.4860,0.1099,0.4422,0.3833,0.3006,0.0944,0.2666,0.0319,0.0437,0.0161,0.3446,0.0054,0.4490,0.4460,0.4632,0.1896,0.4399,0.2449,0.2797,0.3358,0.3318,0.4350,0.3544,0.3086,0.2173
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0204,0.0204,0.0144,0.0423,0.0000,0.0172,0.0366,0.0346,0.7037,0.0285,0.0173,0.0172,0.0293,0.0586,0.0203,0.1500,0.0200,0.0129,0.0135,0.0116,0.0122,0.0132,0.0133,0.0121,0.0123,0.0119,0.0110,0.0132,0.0132,0.0141,0.0129,0.0139,0.0148,0.0254,0.0199,0.0208,0.0068,0.0176,0.0141,0.0131,0.0134,0.0142,0.0138,0.0168,0.0165,0.0124,0.0121,0.0140,0.0282,1.0000,0.0241,0.3571,0.0669,0.0212,0.0000,0.0296,0.0240,0.0162,0.0574,0.0134,0.0216,0.0213,0.0000,0.0290,0.0000,0.0769,0.0541,0.0277,0.1739,0.0131,0.0139,0.0146,0.0220,0.0133,0.0209,0.0278,0.0287,0.0282,0.0136,0.0206,0.0274,0.0460
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.5343,0.5328,0.5380,0.1250,0.0055,0.4586,0.2251,0.1979,0.0219,0.1753,0.5243,0.4458,0.1717,0.2255,0.3861,0.0197,0.2718,0.5293,0.5308,0.5443,0.5381,0.5325,0.5323,0.5353,0.5460,0.4354,0.5237,0.4819,0.5397,0.5421,0.5245,0.5640,0.5582,0.0986,0.2920,0.2891,0.0413,0.5193,0.5691,0.5744,0.5627,0.5357,0.5354,0.4539,0.1844,0.1623,0.5846,0.5826,0.5748,0.0241,1.0000,0.0362,0.1926,0.5142,0.0197,0.4923,0.5320,0.6784,0.1153,0.5319,0.4540,0.3302,0.0764,0.2797,0.0216,0.0459,0.0154,0.3965,0.0044,0.5264,0.5436,0.5389,0.2010,0.5307,0.2821,0.2938,0.3171,0.3749,0.5253,0.3940,0.2864,0.2057
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0284,0.0288,0.0213,0.0890,0.0000,0.0291,0.0463,0.0917,0.3571,0.0732,0.0278,0.0332,0.0753,0.0909,0.0424,0.0962,0.0448,0.0197,0.0203,0.0193,0.0193,0.0201,0.0196,0.0190,0.0201,0.0263,0.0210,0.0233,0.0204,0.0215,0.0193,0.0219,0.0225,0.0208,0.0340,0.0356,0.0194,0.0274,0.0208,0.0199,0.0242,0.0214,0.0211,0.0337,0.0327,0.0294,0.0204,0.0214,0.0430,0.3571,0.0362,1.0000,0.1146,0.0371,0.0182,0.0416,0.0322,0.0338,0.0938,0.0201,0.0356,0.0426,0.0222,0.0581,0.0147,0.1096,0.0870,0.0456,0.1176,0.0200,0.0208,0.0244,0.0276,0.0199,0.0227,0.0534,0.0571,0.0541,0.0202,0.0431,0.0575,0.0653
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1624,0.1646,0.1517,0.1804,0.0120,0.1616,0.1140,0.2609,0.0797,0.2194,0.1627,0.1726,0.2202,0.2673,0.2366,0.0463,0.2456,0.1478,0.1498,0.1489,0.1525,0.1479,0.1490,0.1484,0.1519,0.1465,0.1624,0.1570,0.1515,0.1589,0.1447,0.1583,0.1610,0.0996,0.1785,0.1798,0.0598,0.1660,0.1529,0.1535,0.1708,0.1554,0.1552,0.1960,0.1578,0.1382,0.1523,0.1605,0.2088,0.0669,0.1926,0.1146,1.0000,0.1885,0.0305,0.2548,0.2094,0.1811,0.1456,0.1471,0.2353,0.2248,0.0539,0.2306,0.0143,0.0688,0.0272,0.2663,0.0120,0.1477,0.1527,0.1625,0.1323,0.1472,0.0974,0.2724,0.2321,0.2634,0.1471,0.2639,0.2000,0.1757
2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,5013,0.4768,0.4690,0.4449,0.1121,0.0080,0.3892,0.2072,0.1671,0.0198,0.1912,0.4462,0.4023,0.1741,0.2181,0.3563,0.0198,0.2600,0.4455,0.4426,0.4590,0.4560,0.4385,0.4532,0.4449,0.4642,0.4291,0.4543,0.4334,0.4562,0.4557,0.4301,0.4555,0.4556,0.0909,0.2711,0.2551,0.0418,0.4776,0.4688,0.4742,0.4976,0.4406,0.4411,0.3917,0.1721,0.1631,0.4853,0.4879,0.4738,0.0212,0.5142,0.0371,0.1885,1.0000,0.0172,0.4480,0.4766,0.5301,0.1105,0.4388,0.3938,0.3015,0.0909,0.2746,0.0276,0.0392,0.0146,0.3294,0.0013,0.4438,0.4461,0.4709,0.1850,0.4426,0.2788,0.2682,0.3252,0.3130,0.4368,0.3667,0.3333,0.2342
2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,185,0.0159,0.0148,0.0131,0.0208,0.0000,0.0173,0.0181,0.0259,0.0000,0.0286,0.0153,0.0146,0.0294,0.0253,0.0219,0.0000,0.0200,0.0135,0.0135,0.0129,0.0129,0.0126,0.0133,0.0127,0.0136,0.0144,0.0138,0.0142,0.0125,0.0127,0.0129,0.0126,0.0141,0.0036,0.0199,0.0118,0.0069,0.0131,0.0141,0.0124,0.0162,0.0136,0.0132,0.0180,0.0144,0.0074,0.0136,0.0140,0.0187,0.0000,0.0197,0.0182,0.0305,0.0172,1.0000,0.0214,0.0187,0.0186,0.0159,0.0134,0.0216,0.0214,0.0000,0.0241,0.0000,0.0000,0.0000,0.0244,0.0000,0.0125,0.0132,0.0146,0.0119,0.0133,0.0092,0.0231,0.0317,0.0307,0.0130,0.0244,0.0247,0.0081
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,5885,0.4238,0.4307,0.4385,0.1363,0.0081,0.3268,0.1844,0.2345,0.0282,0.2273,0.4229,0.3683,0.2246,0.3001,0.4427,0.0227,0.3193,0.4305,0.4285,0.4488,0.4376,0.4260,0.4378,0.4295,0.4474,0.3701,0.4347,0.3948,0.4285,0.4556,0.4282,0.4591,0.4724,0.1196,0.2932,0.2875,0.0626,0.4251,0.4572,0.4545,0.4644,0.4432,0.4382,0.4320,0.1998,0.1762,0.4610,0.4640,0.4106,0.0296,0.4923,0.0416,0.2548,0.4480,0.0214,1.0000,0.7010,0.4930,0.1262,0.4223,0.5478,0.4208,0.0987,0.3631,0.0346,0.0605,0.0188,0.5203,0.0054,0.4209,0.4559,0.4460,0.2059,0.4399,0.2123,0.4136,0.3260,0.3729,0.4341,0.4294,0.2780,0.1963
2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,7855,0.5022,0.4989,0.5566,0.1164,0.0063,0.3857,0.1916,0.2014,0.0208,0.1962,0.4804,0.3959,0.1951,0.2686,0.4686,0.0208,0.3033,0.5504,0.5510,0.5632,0.5532,0.5445,0.5558,0.5455,0.5602,0.4173,0.5026,0.4585,0.5434,0.5736,0.5521,0.5764,0.5815,0.1277,0.3293,0.3174,0.0628,0.4821,0.5703,0.5694,0.5421,0.5614,0.5537,0.4619,0.2181,0.1934,0.5607,0.5654,0.4379,0.0240,0.5320,0.0322,0.2094,0.4766,0.0187,0.7010,1.0000,0.5210,0.1025,0.5391,0.5605,0.4054,0.0903,0.3432,0.0333,0.0490,0.0167,0.4910,0.0042,0.5403,0.5768,0.5398,0.2284,0.5628,0.2385,0.3831,0.2822,0.3369,0.5577,0.4209,0.2716,0.1754
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,5711,0.4898,0.4942,0.4991,0.1305,0.0047,0.3859,0.2004,0.2077,0.0162,0.1808,0.4747,0.4179,0.1770,0.2181,0.3792,0.0221,0.2797,0.4937,0.4952,0.5206,0.5050,0.4972,0.5053,0.5034,0.5203,0.4257,0.5133,0.4679,0.5060,0.5129,0.4953,0.5318,0.5269,0.0975,0.2821,0.2639,0.0449,0.4898,0.5476,0.5484,0.5312,0.5006,0.5000,0.4359,0.1715,0.1610,0.5559,0.5543,0.4860,0.0162,0.6784,0.0338,0.1811,0.5301,0.0186,0.4930,0.5210,1.0000,0.1215,0.4973,0.4380,0.3275,0.0813,0.2736,0.0242,0.0465,0.0152,0.3754,0.0035,0.4897,0.5184,0.5072,0.1908,0.5027,0.3009,0.2843,0.3135,0.3620,0.4976,0.4022,0.2996,0.2024
