ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.6522,0.5454,0.5442,0.6489,0.5884,0.8914,0.0428,0.0023,0.3831,0.1254,0.0943,0.0099,0.1069,0.5692,0.4145,0.1003,0.1400,0.3086,0.0142,0.1837,0.9239,0.9192,0.9034,0.9007,0.9025,0.9169,0.8986,0.9042,0.4827,0.6097,0.5525,0.8714,0.8126,1.0000,0.8553,0.7538,0.1221,0.3150,0.2999,0.0600,0.5074,0.8632,0.8393,0.6193,0.8505,0.8423,0.3656,0.1955,0.1497,0.7954,0.8020,0.3475,0.0087,0.4440,0.0129,0.0924,0.3644,0.0106,0.3931,0.5036,0.4140,0.0228,0.8886,0.3855,0.2611,0.0525,0.2294,0.0225,0.0226,0.0080,0.2833,0.0025,0.9216,0.9025,0.7565,0.2581,0.9538,0.2588,0.1874,0.1151,0.1579,0.9606,0.1942,0.1300,0.0749
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.6687,0.5631,0.5746,0.6720,0.6231,0.7850,0.0492,0.0021,0.3950,0.1377,0.1048,0.0097,0.1154,0.5703,0.4282,0.1087,0.1508,0.3181,0.0154,0.1987,0.8131,0.8076,0.8339,0.8159,0.7981,0.8289,0.8014,0.8322,0.5043,0.6153,0.5634,0.7967,0.8376,0.8553,1.0000,0.7953,0.1062,0.2961,0.2789,0.0523,0.5326,0.8151,0.8010,0.6344,0.7627,0.7556,0.3989,0.1777,0.1340,0.7709,0.7750,0.3759,0.0080,0.4796,0.0140,0.1014,0.3877,0.0117,0.4156,0.5166,0.4494,0.0264,0.7895,0.3924,0.2724,0.0570,0.2411,0.0257,0.0257,0.0082,0.2970,0.0025,0.8126,0.8497,0.7529,0.2346,0.8471,0.2721,0.2002,0.1316,0.1765,0.8551,0.2227,0.1447,0.0831
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.6209,0.5342,0.5501,0.6179,0.5887,0.7058,0.0535,0.0019,0.3771,0.1363,0.1137,0.0100,0.1264,0.5341,0.4189,0.1184,0.1608,0.3306,0.0158,0.2052,0.7251,0.7225,0.7280,0.7199,0.7126,0.7260,0.7146,0.7291,0.4697,0.5573,0.5076,0.6985,0.7742,0.7538,0.7953,1.0000,0.1199,0.3093,0.2933,0.0662,0.5039,0.7214,0.7102,0.5967,0.6881,0.6844,0.4185,0.1913,0.1509,0.6814,0.6849,0.3706,0.0081,0.4616,0.0151,0.1080,0.3864,0.0128,0.4232,0.5047,0.4406,0.0282,0.7033,0.4086,0.2824,0.0586,0.2528,0.0255,0.0270,0.0084,0.3062,0.0021,0.7207,0.7600,0.6720,0.2398,0.7457,0.2572,0.2129,0.1450,0.1944,0.7531,0.2460,0.1470,0.0885
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.0763,0.0672,0.0748,0.0552,0.0513,0.1315,0.0481,0.0040,0.1044,0.0460,0.1012,0.0219,0.0813,0.1014,0.0899,0.0845,0.1119,0.1348,0.0099,0.0938,0.1221,0.1251,0.0919,0.1109,0.1255,0.0983,0.1211,0.0944,0.0482,0.0605,0.0586,0.1005,0.1198,0.1221,0.1062,0.1199,1.0000,0.3141,0.3582,0.3770,0.0477,0.0885,0.0796,0.0614,0.1263,0.1318,0.1533,0.4113,0.4228,0.0677,0.0746,0.0803,0.0181,0.0844,0.0188,0.0851,0.0766,0.0127,0.1167,0.1244,0.0794,0.0260,0.1337,0.1549,0.1471,0.0297,0.1249,0.0140,0.0370,0.0182,0.1411,0.0040,0.1223,0.1156,0.0739,0.3518,0.1104,0.0542,0.1275,0.0815,0.1088,0.1217,0.1064,0.0475,0.0421
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,8010,0.2460,0.2274,0.2358,0.2270,0.2170,0.3289,0.0689,0.0038,0.2505,0.1146,0.1405,0.0127,0.1244,0.2665,0.2362,0.1202,0.1534,0.2554,0.0147,0.1680,0.3119,0.3165,0.2791,0.2984,0.3169,0.2845,0.3115,0.2793,0.1863,0.2069,0.2073,0.2875,0.3030,0.3150,0.2961,0.3093,0.3141,1.0000,0.6525,0.1854,0.2022,0.2725,0.2648,0.2292,0.3281,0.3329,0.2826,0.5533,0.4280,0.2367,0.2539,0.2140,0.0106,0.2386,0.0180,0.1266,0.2102,0.0143,0.2515,0.2909,0.2256,0.0350,0.3295,0.2902,0.2440,0.0426,0.2150,0.0206,0.0355,0.0117,0.2606,0.0021,0.3107,0.3094,0.2432,0.4974,0.3012,0.1341,0.2055,0.1328,0.1847,0.3135,0.2166,0.1221,0.0797
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,8024,0.2296,0.2164,0.2224,0.2106,0.2039,0.3112,0.0650,0.0039,0.2446,0.1122,0.1404,0.0178,0.1233,0.2580,0.2249,0.1194,0.1637,0.2449,0.0170,0.1668,0.2956,0.3003,0.2612,0.2805,0.3017,0.2686,0.2951,0.2624,0.1700,0.1857,0.1912,0.2697,0.2924,0.2999,0.2789,0.2933,0.3582,0.6525,1.0000,0.1957,0.1871,0.2548,0.2476,0.2138,0.3090,0.3147,0.2778,0.5310,0.4310,0.2197,0.2373,0.2059,0.0162,0.2338,0.0205,0.1216,0.1989,0.0150,0.2400,0.2713,0.2070,0.0360,0.3145,0.2865,0.2377,0.0380,0.2070,0.0187,0.0388,0.0139,0.2502,0.0039,0.2944,0.2917,0.2250,0.4811,0.2838,0.1307,0.2038,0.1288,0.1855,0.2990,0.2070,0.1111,0.0749
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2344,0.0347,0.0339,0.0346,0.0274,0.0254,0.0644,0.0438,0.0027,0.0538,0.0279,0.0776,0.0149,0.0549,0.0509,0.0510,0.0547,0.0684,0.0721,0.0117,0.0463,0.0589,0.0615,0.0414,0.0540,0.0616,0.0466,0.0596,0.0446,0.0223,0.0272,0.0242,0.0480,0.0615,0.0600,0.0523,0.0662,0.3770,0.1854,0.1957,1.0000,0.0226,0.0397,0.0350,0.0256,0.0636,0.0675,0.0914,0.2737,0.3262,0.0283,0.0329,0.0473,0.0176,0.0435,0.0191,0.0668,0.0405,0.0098,0.0614,0.0605,0.0408,0.0147,0.0641,0.0812,0.0769,0.0250,0.0695,0.0147,0.0341,0.0101,0.0770,0.0000,0.0603,0.0579,0.0333,0.2066,0.0524,0.0263,0.0777,0.0521,0.0731,0.0584,0.0589,0.0341,0.0345
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,6290,0.5724,0.5750,0.5376,0.5638,0.5533,0.5021,0.0437,0.0014,0.3664,0.1626,0.0820,0.0095,0.1050,0.4686,0.3931,0.1026,0.1341,0.2627,0.0174,0.1812,0.5194,0.5142,0.5439,0.5304,0.5093,0.5304,0.5206,0.5421,0.5627,0.5358,0.5084,0.5454,0.5068,0.5074,0.5326,0.5039,0.0477,0.2022,0.1871,0.0226,1.0000,0.5613,0.5776,0.6552,0.4963,0.4924,0.2757,0.1110,0.0835,0.5823,0.5593,0.4023,0.0095,0.4395,0.0122,0.0975,0.3866,0.0133,0.3532,0.3982,0.4057,0.0274,0.4920,0.2928,0.2127,0.0653,0.1954,0.0295,0.0222,0.0082,0.2346,0.0017,0.5223,0.5197,0.5455,0.1585,0.5150,0.2728,0.1618,0.1411,0.1479,0.5068,0.1852,0.1703,0.1014
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,11362,0.7095,0.5894,0.5968,0.6829,0.6250,0.8415,0.0437,0.0020,0.3972,0.1359,0.0959,0.0094,0.1120,0.5801,0.4321,0.1050,0.1426,0.3089,0.0156,0.1931,0.8634,0.8596,0.8923,0.8746,0.8509,0.8844,0.8569,0.8911,0.5240,0.6574,0.5915,0.8747,0.7594,0.8632,0.8151,0.7214,0.0885,0.2725,0.2548,0.0397,0.5613,1.0000,0.9088,0.6809,0.8196,0.8078,0.3559,0.1585,0.1175,0.8526,0.8534,0.3750,0.0088,0.4781,0.0130,0.0970,0.3887,0.0108,0.4040,0.5018,0.4484,0.0257,0.8082,0.3731,0.2586,0.0566,0.2320,0.0248,0.0240,0.0084,0.2847,0.0026,0.8690,0.8250,0.7563,0.2188,0.8734,0.2767,0.1925,0.1244,0.1626,0.8528,0.2039,0.1416,0.0822
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,10683,0.7162,0.6052,0.6039,0.6911,0.6366,0.8272,0.0430,0.0019,0.4053,0.1389,0.0936,0.0095,0.1094,0.5857,0.4394,0.1025,0.1420,0.3021,0.0159,0.1925,0.8516,0.8459,0.8846,0.8668,0.8420,0.8750,0.8484,0.8844,0.5373,0.6581,0.6100,0.8717,0.7474,0.8393,0.8010,0.7102,0.0796,0.2648,0.2476,0.0350,0.5776,0.9088,1.0000,0.7028,0.8063,0.7955,0.3552,0.1480,0.1102,0.8652,0.8595,0.3812,0.0093,0.4830,0.0134,0.0972,0.3998,0.0109,0.4000,0.4965,0.4544,0.0255,0.7939,0.3655,0.2528,0.0583,0.2260,0.0257,0.0241,0.0084,0.2796,0.0027,0.8542,0.8065,0.7592,0.2100,0.8506,0.2805,0.1876,0.1257,0.1607,0.8320,0.2021,0.1453,0.0843
2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,7810,0.6369,0.6031,0.5920,0.6242,0.6006,0.6085,0.0459,0.0020,0.4117,0.1577,0.0957,0.0103,0.1203,0.5279,0.4367,0.1133,0.1489,0.2895,0.0179,0.1985,0.6261,0.6195,0.6638,0.6459,0.6193,0.6435,0.6282,0.6588,0.5069,0.5753,0.5414,0.6572,0.5950,0.6193,0.6344,0.5967,0.0614,0.2292,0.2138,0.0256,0.6552,0.6809,0.7028,1.0000,0.5975,0.5911,0.3132,0.1265,0.0940,0.6867,0.6671,0.4045,0.0092,0.4771,0.0139,0.1045,0.4001,0.0120,0.3871,0.4468,0.4415,0.0287,0.5947,0.3344,0.2394,0.0635,0.2150,0.0284,0.0227,0.0084,0.2661,0.0022,0.6315,0.6231,0.6289,0.1770,0.6302,0.2691,0.1870,0.1374,0.1649,0.6199,0.2087,0.1670,0.0956
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,12441,0.6753,0.5599,0.5655,0.6300,0.5809,0.9220,0.0457,0.0024,0.4008,0.1326,0.0964,0.0106,0.1103,0.5800,0.4263,0.1036,0.1438,0.3083,0.0152,0.1878,0.8894,0.8979,0.8331,0.8539,0.8872,0.8498,0.8762,0.8413,0.4642,0.5769,0.5347,0.8515,0.7377,0.8505,0.7627,0.6881,0.1263,0.3281,0.3090,0.0636,0.4963,0.8196,0.8063,0.5975,1.0000,0.9691,0.3677,0.2024,0.1552,0.7772,0.8249,0.3672,0.0098,0.4670,0.0140,0.0964,0.3790,0.0112,0.3965,0.4959,0.4344,0.0251,0.8484,0.3797,0.2625,0.0537,0.2332,0.0238,0.0242,0.0086,0.2844,0.0028,0.8852,0.7951,0.6895,0.2620,0.8416,0.2706,0.1912,0.1211,0.1625,0.8396,0.1991,0.1377,0.0801
2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,12244,0.6723,0.5573,0.5605,0.6246,0.5744,0.9207,0.0445,0.0026,0.4010,0.1329,0.0951,0.0109,0.1097,0.5792,0.4255,0.1034,0.1441,0.3083,0.0151,0.1884,0.8849,0.8928,0.8241,0.8487,0.8858,0.8424,0.8762,0.8332,0.4600,0.5717,0.5309,0.8462,0.7332,0.8423,0.7556,0.6844,0.1318,0.3329,0.3147,0.0675,0.4924,0.8078,0.7955,0.5911,0.9691,1.0000,0.3699,0.2083,0.1599,0.7685,0.8194,0.3680,0.0099,0.4664,0.0141,0.0969,0.3786,0.0111,0.3948,0.4937,0.4333,0.0242,0.8457,0.3787,0.2605,0.0534,0.2328,0.0234,0.0240,0.0087,0.2831,0.0028,0.8831,0.7900,0.6858,0.2679,0.8341,0.2704,0.1904,0.1215,0.1613,0.8343,0.1981,0.1377,0.0802
2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,5794,0.3500,0.3114,0.3363,0.3200,0.3151,0.3645,0.0875,0.0014,0.2738,0.1223,0.1750,0.0109,0.1712,0.3347,0.2970,0.1615,0.2001,0.3047,0.0208,0.2440,0.3619,0.3620,0.3624,0.3619,0.3667,0.3591,0.3681,0.3622,0.2603,0.2907,0.2808,0.3455,0.4121,0.3656,0.3989,0.4185,0.1533,0.2826,0.2778,0.0914,0.2757,0.3559,0.3552,0.3132,0.3677,0.3699,1.0000,0.2107,0.1697,0.3429,0.3603,0.2914,0.0104,0.3313,0.0223,0.1454,0.3004,0.0190,0.3677,0.3764,0.3433,0.0483,0.3619,0.3829,0.3207,0.0705,0.2900,0.0293,0.0438,0.0128,0.3175,0.0024,0.3586,0.3811,0.3332,0.2175,0.3634,0.1868,0.2562,0.1909,0.2447,0.3670,0.3336,0.1719,0.1102
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,5983,0.1391,0.1308,0.1377,0.1260,0.1210,0.2056,0.0620,0.0034,0.1706,0.0768,0.1335,0.0099,0.1015,0.1689,0.1468,0.1045,0.1287,0.1869,0.0147,0.1281,0.1941,0.1984,0.1621,0.1801,0.1977,0.1669,0.1927,0.1626,0.1059,0.1190,0.1219,0.1729,0.1913,0.1955,0.1777,0.1913,0.4113,0.5533,0.5310,0.2737,0.1110,0.1585,0.1480,0.1265,0.2024,0.2083,0.2107,1.0000,0.6146,0.1267,0.1402,0.1409,0.0117,0.1460,0.0198,0.1070,0.1277,0.0158,0.1676,0.1888,0.1297,0.0295,0.2085,0.2075,0.1898,0.0346,0.1654,0.0165,0.0335,0.0126,0.1915,0.0017,0.1948,0.1908,0.1373,0.4882,0.1833,0.0854,0.1681,0.1051,0.1570,0.1947,0.1532,0.0788,0.0580
2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,5135,0.1047,0.0998,0.1039,0.0915,0.0888,0.1597,0.0548,0.0055,0.1404,0.0712,0.1138,0.0139,0.0838,0.1293,0.1172,0.0844,0.1099,0.1527,0.0156,0.0991,0.1496,0.1536,0.1199,0.1371,0.1514,0.1245,0.1468,0.1201,0.0797,0.0908,0.0909,0.1321,0.1451,0.1497,0.1340,0.1509,0.4228,0.4280,0.4310,0.3262,0.0835,0.1175,0.1102,0.0940,0.1552,0.1599,0.1697,0.6146,1.0000,0.0931,0.1022,0.1108,0.0140,0.1113,0.0200,0.0958,0.0976,0.0160,0.1346,0.1516,0.1014,0.0251,0.1603,0.1657,0.1537,0.0328,0.1369,0.0199,0.0396,0.0162,0.1551,0.0033,0.1506,0.1459,0.1033,0.4446,0.1380,0.0722,0.1421,0.0847,0.1260,0.1490,0.1219,0.0729,0.0510
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,9399,0.7277,0.6126,0.6145,0.6974,0.6468,0.7968,0.0432,0.0017,0.4001,0.1440,0.0921,0.0098,0.1114,0.5883,0.4431,0.1044,0.1407,0.2945,0.0161,0.1902,0.8126,0.8118,0.8494,0.8248,0.8083,0.8389,0.8128,0.8532,0.5372,0.6640,0.6048,0.8333,0.7150,0.7954,0.7709,0.6814,0.0677,0.2367,0.2197,0.0283,0.5823,0.8526,0.8652,0.6867,0.7772,0.7685,0.3429,0.1267,0.0931,1.0000,0.8754,0.3879,0.0089,0.4947,0.0128,0.0948,0.4075,0.0111,0.3987,0.4856,0.4680,0.0263,0.7640,0.3562,0.2445,0.0580,0.2216,0.0261,0.0241,0.0076,0.2722,0.0028,0.8167,0.7742,0.7603,0.1883,0.8092,0.2936,0.1834,0.1270,0.1604,0.7905,0.2008,0.1480,0.0855
2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,9882,0.7296,0.6047,0.6142,0.6938,0.6395,0.8304,0.0452,0.0017,0.4025,0.1426,0.0981,0.0106,0.1141,0.5847,0.4409,0.1081,0.1453,0.3075,0.0155,0.1987,0.8274,0.8276,0.8496,0.8353,0.8256,0.8452,0.8278,0.8554,0.5166,0.6370,0.5841,0.8387,0.7206,0.8020,0.7750,0.6849,0.0746,0.2539,0.2373,0.0329,0.5593,0.8534,0.8595,0.6671,0.8249,0.8194,0.3603,0.1402,0.1022,0.8754,1.0000,0.3907,0.0101,0.4970,0.0142,0.0997,0.4035,0.0118,0.4106,0.4982,0.4661,0.0263,0.7783,0.3729,0.2569,0.0571,0.2344,0.0252,0.0249,0.0088,0.2889,0.0030,0.8249,0.7798,0.7459,0.2011,0.8147,0.2891,0.1950,0.1298,0.1645,0.7962,0.2054,0.1485,0.0865
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,5180,0.4179,0.4263,0.4318,0.3770,0.3782,0.3626,0.0693,0.0040,0.3838,0.2180,0.1275,0.0189,0.1319,0.3916,0.3714,0.1255,0.1640,0.2622,0.0267,0.2198,0.3576,0.3585,0.3688,0.3649,0.3626,0.3620,0.3622,0.3665,0.3217,0.3448,0.3319,0.3695,0.3676,0.3475,0.3759,0.3706,0.0803,0.2140,0.2059,0.0473,0.4023,0.3750,0.3812,0.4045,0.3672,0.3680,0.2914,0.1409,0.1108,0.3879,0.3907,1.0000,0.0200,0.5036,0.0248,0.1291,0.3798,0.0143,0.3388,0.3440,0.4077,0.0453,0.3558,0.3066,0.2472,0.0795,0.2390,0.0391,0.0351,0.0139,0.2639,0.0055,0.3572,0.3599,0.3683,0.1548,0.3518,0.2331,0.2059,0.2184,0.2301,0.3493,0.2334,0.1847,0.1367
2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,227,0.0098,0.0104,0.0101,0.0113,0.0110,0.0095,0.0210,0.0156,0.0131,0.0186,0.0209,0.4324,0.0171,0.0100,0.0079,0.0180,0.0493,0.0134,0.0744,0.0214,0.0090,0.0090,0.0090,0.0091,0.0093,0.0092,0.0091,0.0090,0.0079,0.0088,0.0082,0.0091,0.0081,0.0087,0.0080,0.0081,0.0181,0.0106,0.0162,0.0176,0.0095,0.0088,0.0093,0.0092,0.0098,0.0099,0.0104,0.0117,0.0140,0.0089,0.0101,0.0200,1.0000,0.0192,0.2300,0.0590,0.0133,0.0280,0.0217,0.0169,0.0121,0.0529,0.0091,0.0138,0.0156,0.0057,0.0200,0.0000,0.1037,0.1707,0.0176,0.2549,0.0089,0.0088,0.0087,0.0126,0.0090,0.0119,0.0199,0.0158,0.0140,0.0089,0.0141,0.0207,0.0193
2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,6201,0.5527,0.5097,0.5417,0.4511,0.4409,0.4636,0.0813,0.0023,0.4080,0.2056,0.1426,0.0192,0.1353,0.4681,0.4041,0.1259,0.1778,0.2929,0.0237,0.2247,0.4535,0.4537,0.4673,0.4576,0.4586,0.4594,0.4594,0.4668,0.3668,0.4213,0.3941,0.4609,0.4616,0.4440,0.4796,0.4616,0.0844,0.2386,0.2338,0.0435,0.4395,0.4781,0.4830,0.4771,0.4670,0.4664,0.3313,0.1460,0.1113,0.4947,0.4970,0.5036,0.0192,1.0000,0.0238,0.1297,0.4515,0.0152,0.3924,0.4184,0.5657,0.0498,0.4557,0.3492,0.2661,0.0686,0.2513,0.0272,0.0335,0.0133,0.2920,0.0055,0.4515,0.4598,0.4631,0.1826,0.4501,0.2891,0.2164,0.2139,0.2598,0.4439,0.2597,0.1831,0.1277
2016_SCIENCE_Mackay___Hobit_invitro-CD8,270,0.0162,0.0157,0.0177,0.0159,0.0166,0.0135,0.0788,0.0233,0.0162,0.0207,0.0574,0.2286,0.0430,0.0161,0.0179,0.0421,0.0645,0.0256,0.0552,0.0323,0.0127,0.0127,0.0132,0.0133,0.0132,0.0133,0.0133,0.0135,0.0118,0.0122,0.0128,0.0135,0.0137,0.0129,0.0140,0.0151,0.0188,0.0180,0.0205,0.0191,0.0122,0.0130,0.0134,0.0139,0.0140,0.0141,0.0223,0.0198,0.0200,0.0128,0.0142,0.0248,0.2300,0.0238,1.0000,0.1056,0.0194,0.0076,0.0291,0.0223,0.0234,0.0412,0.0134,0.0258,0.0293,0.0163,0.0394,0.0100,0.1271,0.1782,0.0346,0.1918,0.0128,0.0134,0.0137,0.0194,0.0131,0.0237,0.0399,0.0268,0.0432,0.0130,0.0370,0.0331,0.0353
2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,1716,0.1081,0.1049,0.1160,0.0960,0.0947,0.0956,0.1519,0.0037,0.1077,0.0868,0.2075,0.0565,0.1590,0.1032,0.1106,0.1551,0.1968,0.1620,0.0342,0.1785,0.0932,0.0929,0.0953,0.0955,0.0942,0.0944,0.0949,0.0962,0.0873,0.0905,0.0915,0.0924,0.1038,0.0924,0.1014,0.1080,0.0851,0.1266,0.1216,0.0668,0.0975,0.0970,0.0972,0.1045,0.0964,0.0969,0.1454,0.1070,0.0958,0.0948,0.0997,0.1291,0.0590,0.1297,0.1056,1.0000,0.1207,0.0264,0.1674,0.1457,0.1338,0.0811,0.0930,0.1631,0.1752,0.0536,0.1741,0.0187,0.1008,0.0497,0.1873,0.0228,0.0906,0.0984,0.0992,0.0947,0.0931,0.0867,0.1960,0.1479,0.1888,0.0927,0.2061,0.1267,0.0958
