All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Klrg1,0.24834264887252364,Cd6,0.20019837466664828,Parp1,0.24756593011903857,,,,Rbbp4,2.082146167755127,1.6082539558410645,1.7980499267578125,1.0159562826156616,0.671068549156189,0.8108349442481995,-0.02110846834097657,-0.0854000523686409,-0.04218373939001982
Tardbp,0.24593919087709318,Ighm,0.19996845658957182,Sfmbt1,0.2474087857859534,,,,Arid5b,0.223875030875206,0.38844990730285645,0.32362160086631775,1.7732175588607788,3.313997983932495,2.6709141731262207,0.02855207656511972,0.5287489891052246,0.03625916424725482
Dnmt3a,0.24221047196069034,Cd74,0.19881029744316986,Carf,0.24708869622647064,,,,Ybx1,13.813948631286621,9.119890213012695,11.043764114379883,0.385193407535553,0.2667233347892761,0.31338343024253845,,0.02331317774951458,
Tnf,0.24143578696054954,Ptprc,0.1979913686064387,Trp73,0.2468684315069694,,,,Ikzf1,1.9849181175231934,2.4184021949768066,2.258664846420288,6.4556050300598145,9.105134963989258,8.069679260253906,,0.35141339898109436,-0.007328089547041255
Slamf6,0.23886319284530166,Fli1,0.19663674291850372,Pax5,0.2463055147555132,,,,Kntc1,0.1395208090543747,0.07610492408275604,0.099270299077034,0.38385939598083496,0.22308947145938873,0.28690871596336365,,0.05201948434114456,0.008683051142769672
Tcf4,0.23851836110911,Tcf7,0.1799396754177959,Atp1b3,0.2424649749894752,,,,Calcoco1,0.013493203558027744,0.04118487983942032,0.03205050155520439,0.015837369486689568,0.04412563517689705,0.03244594857096672,,0.010336256586015224,0.010493415284334584
Zfp36l1,0.23826660783633125,Itgb1,0.17983334284013316,Zdhhc21,0.24222407761000306,,,,Trp73,0.004394573159515858,0.01969335600733757,0.013134952634572983,0.006880519445985556,0.0816597267985344,0.04808720946311951,,0.04121613875031471,0.008187590220762387
Brd9,0.2382638380111212,Tnfsf8,0.15566326266193062,Znfx1,0.2417687582719508,,,,Brip1,0.17681322991847992,0.14100998640060425,0.15737837553024292,0.7172334790229797,0.35991576313972473,0.5117077827453613,0.00677310753135222,-0.02730097435414791,0.029467487254116423
Fmr1,0.2374711944984237,,,Foxp4,0.24132031397489942,,,,Ifngr1,2.8632750511169434,4.1991448402404785,3.6426241397857666,3.336276054382324,3.379305601119995,3.3438684940338135,-0.2087399726515103,0.3329940438270569,
Rel,0.23720696620579848,,,Zmynd11,0.2406800730457407,,,,Mcm8,0.07607481628656387,0.04052617773413658,0.05495244637131691,0.09462469071149826,0.0579419806599617,0.07337001711130142,0.00901342734530307,0.013326787389814854,0.013429082603240173
Itgb1,0.23719026625230988,,,Tfdp2,0.24054222184556634,,,,Fli1,0.7753746509552002,1.171317458152771,1.013411045074463,3.256574869155884,4.781985282897949,4.155982971191406,0.0032369407126460266,1.1732280254364014,0.011657810055449105
Rbl1,0.23713784868501148,,,Klra3,0.23855398985935108,,,,Kmt5b,0.17536218464374542,0.2710719406604767,0.2346482127904892,0.3520474135875702,0.3742982745170593,0.36758553981781006,0.017888847199572552,0.06981200724840164,
Tox2,0.23698981827827936,,,Adam10,0.23814728391868842,,,,Cxcr6,1.897173523902893,3.5437114238739014,2.888674259185791,0.3162500262260437,0.46993499994277954,0.4013366103172302,0.14078294939419034,-0.1998174488544464,
Sp4,0.23630948602606747,,,Smyd2,0.23751072044022314,,,,Tcerg1,0.6973506808280945,0.6669783592224121,0.6788058876991272,0.3693764805793762,0.3891853094100952,0.3795407712459564,-0.03586938864984983,0.06252648681402206,-0.02162460429980608
Znfx1,0.23627402737109024,,,Brd9,0.2368986283974153,,,,Cd226,0.6419577598571777,1.4650318622589111,1.1365280151367188,0.5158413052558899,2.058652639389038,1.4235270023345947,0.09338488328961372,0.049705807119607925,0.06755242768906417
L1cam,0.23553690826038653,,,Klf10,0.2368343332120802,,,,Sp100,1.8487156629562378,2.540632724761963,2.250593900680542,2.6312928199768066,3.505970001220703,3.1611270904541016,0.20628986754043166,0.4466874599456787,-0.11955015242963447
Setbp1,0.23419730524877166,,,Zbtb38,0.236044857496772,,,,Rel,0.8450754880905151,1.0199123620986938,0.9342930316925049,3.6709702014923096,3.2471110820770264,3.4405083656311035,,0.21265238523483276,0.06319985483116909
Foxp4,0.23276577204076368,,,Itga2,0.23578318430108847,,,,Ccr2,0.22035032510757446,0.14784909784793854,0.17416012287139893,0.321858674287796,0.06845039129257202,0.16366560757160187,0.00046620766586431844,0.039528507739305496,
Bclaf1,0.2295977362316793,,,Hivep3,0.2350932884220902,,,,Tgif1,0.293448805809021,0.2733573913574219,0.28052714467048645,0.15166617929935455,0.12667451798915863,0.1388821303844452,,0.03716108202934265,
Zeb2,0.2292386778410268,,,Igf2r,0.23466515345636677,,,,Psip1,1.7459332942962646,1.3961303234100342,1.5340043306350708,0.625514030456543,0.4695371985435486,0.5331425070762634,-0.07300605418814086,-0.13388927280902863,-0.05136803170635561
Atp1b3,0.22922352074962007,,,Trbc1,0.23437282398579212,,,,H2-Ab1,0.02049887180328369,0.11888087540864944,0.0782058909535408,0.0,0.0026066896971315145,0.001493902993388474,,0.0004762619500979781,-0.026431276204602408
Hdac7,0.22811012511713125,,,Zfhx2,0.23228708698377087,,,,Tox,0.12516620755195618,1.177286148071289,0.7513799667358398,1.3701248168945312,10.686356544494629,6.796523094177246,0.023418474205689117,4.45153284072876,0.09609496511341774
Il7r,0.2278217473791271,,,Wbp11,0.22881354618782437,,,,Cd80,0.043291736394166946,0.13594327867031097,0.1000361293554306,0.21897152066230774,0.6329776048660278,0.4719074070453644,,0.2551998496055603,0.014660745597900336
Jdp2,0.22577593073050653,,,Hnrnpr,0.2279636926810462,,,,E2f1,0.22494009137153625,0.25173842906951904,0.24378272891044617,0.24079155921936035,0.12038259953260422,0.1693638116121292,0.0020507995786966317,0.03515206277370453,0.030245277357400062
Ikzf1,0.22495039248339382,,,Khdrbs1,0.22704606354374138,,,,Fkbp5,0.8450983166694641,1.0357577800750732,0.9632387757301331,1.1678013801574707,2.8607289791107178,2.182811737060547,0.08528887536692607,0.14200431108474731,
Khdrbs1,0.22050836730893147,,,Bcl11b,0.22696711089156815,,,,Timeless,0.5543960928916931,0.34128114581108093,0.42351096868515015,0.2948835492134094,0.15515565872192383,0.21042194962501526,0.032869293576753264,-0.020913148298859596,0.0009238941791220654
Igf2r,0.22041245407127877,,,Fcgr2b,0.22483051220892325,,,,Bard1,0.21573708951473236,0.13927774131298065,0.17304058372974396,0.3318377435207367,0.2744963765144348,0.297672837972641,-0.009657240477479614,0.02591944858431816,0.010839496610523634
Phf19,0.22036064081131568,,,Ly86,0.2230873189307249,,,,Med21,0.07805323600769043,0.05085206776857376,0.06255736202001572,0.7899355292320251,0.401102751493454,0.5591442584991455,,0.1096869558095932,0.005278347013371299
Tfdp2,0.21924851739946558,,,Fas,0.22173842751096687,,,,Mbd4,0.15117964148521423,0.10254893451929092,0.12282232940196991,0.1801958978176117,0.09181631356477737,0.12850922346115112,0.018279389856462772,-0.04467761144042015,-0.002055494094243771
Klra3,0.21792979735629397,,,Ikzf3,0.21969921710930373,,,,Hlf,0.01622026413679123,0.015107015147805214,0.015144534409046173,0.16843447089195251,0.0951494500041008,0.12417472153902054,0.001822590638208965,0.03880429267883301,
Pml,0.21767477695482967,,,Ssbp2,0.21920666984658754,,,,Mllt3,0.5127264857292175,0.7533231973648071,0.6488086581230164,3.018120765686035,4.653552055358887,3.9589035511016846,,0.1918090432882309,0.03537677501224809
Zfhx2,0.21680930525101436,,,Ctla4,0.2184608050851197,,,,Supt16,2.722562551498413,2.0606918334960938,2.324415445327759,0.8760560750961304,0.5809498429298401,0.6994866728782654,-0.02691472083908584,-0.040186863392591476,-0.17453521103237254
Nsd1,0.21557147043408123,,,Ercc5,0.21621018932659544,,,,Slamf6,0.5747326612472534,0.7287893295288086,0.6728861331939697,0.3561204671859741,0.450590580701828,0.4095914661884308,,0.024141700938344002,-0.012542930191170193
Cd28,0.21217844883547143,,,Itga4,0.2160566786098984,,,,Mtf2,0.40069031715393066,0.4290757477283478,0.4164627194404602,0.6122210621833801,0.6121249794960022,0.608676552772522,0.04393167411265824,0.008301464840769768,
Ssbp2,0.20526207476687464,,,Aurkb,0.21269045968174066,,,,Hnrnpd,3.4834470748901367,2.9320201873779297,3.1573052406311035,1.8308049440383911,1.04483163356781,1.370917797088623,-0.02196057297975017,-0.40164047479629517,-0.173039585633347
Elf4,0.20481753163422364,,,Elf4,0.2113014924455135,,,,Cd84,0.21236196160316467,0.3639286458492279,0.30306610465049744,0.34121042490005493,0.6552841663360596,0.5309430360794067,,0.15542112290859222,0.03728991260691959
Fli1,0.20311640530337038,,,Elk3,0.2110417843189167,,,,Ssrp1,2.646263599395752,1.9137678146362305,2.210989475250244,0.2521388828754425,0.14109906554222107,0.18758971989154816,-0.0861002486118697,-0.03150792792439461,-0.10999153888309098
Mllt3,0.19901647675474002,,,Ccr2,0.2094166243013592,,,,Crtam,0.23076912760734558,0.53753662109375,0.40739408135414124,0.22070910036563873,0.23527896404266357,0.23473402857780457,-0.01831513656504111,-0.5888317823410034,
Ctla4,0.19824420595001693,,,Lef1,0.20814243083750403,,,,Adam10,0.5979636907577515,0.8129768371582031,0.7364543080329895,0.5067216753959656,0.689821720123291,0.6168556213378906,,0.18370351195335388,
Calcoco1,0.19542387775748432,,,Tcf7,0.20803934832653223,,,,Mcm4,0.8669398427009583,0.5839111804962158,0.6923893690109253,1.4482659101486206,0.7528935074806213,1.040679931640625,-0.03513336275807281,-0.07907357066869736,-0.04677085569414348
Smyd2,0.19404789628972258,,,Klra1,0.20783273951080639,,,,Cd53,3.2409963607788086,4.043115139007568,3.732515811920166,2.0017004013061523,1.363552212715149,1.6084805727005005,-0.02172777039535144,-0.657409131526947,
Ep300,0.19244836636454873,,,Fli1,0.19847320114672704,,,,Tnfsf8,0.0126488683745265,0.1362631469964981,0.08573964238166809,0.03426416590809822,0.19971902668476105,0.13202659785747528,0.003922125865642716,0.09929226338863373,0.03632637315534974
Ikzf3,0.1911729842409925,,,Ep300,0.19521704447293123,,,,Ly86,0.0017934449715539813,0.0028145930264145136,0.0023242176976054907,0.0,0.0026980023831129074,0.0014578280970454216,,-0.0013803319307044148,0.0013055055520782184
Trp73,0.1904556973347077,,,Nfkbib,0.19195047798797213,,,,Trip11,0.6287872195243835,0.922075629234314,0.8078948259353638,0.8905463218688965,1.0548423528671265,0.9959591627120972,-0.021937322757156083,0.19133597612380981,
Tnfsf8,0.15641202638907134,,,Ovol2,0.1853856395824207,,,,Il2ra,0.2625943124294281,0.1894887089729309,0.22207827866077423,1.240843653678894,0.7409986853599548,0.9335465431213379,,0.3582039475440979,0.004036228533001024
Ly86,0.14798953325975422,,,Cxcr5,0.17338611743553958,,,,Foxn3,0.4490816593170166,1.4686059951782227,1.0467277765274048,3.903332233428955,9.813529968261719,7.355895042419434,,2.0369985103607178,0.1258717790001156
Pax5,0.1465951569080936,,,Ifi204,0.17224826472792673,,,,Tfdp1,0.5903155207633972,0.4582499563694,0.5106355547904968,0.24019376933574677,0.16248489916324615,0.19461891055107117,-0.01930187628347062,-0.006552401464432478,0.017968720988629984
Klra4,0.1230081276824138,,,Tnfsf8,0.1635622154546263,,,,Il10ra,0.22389952838420868,0.4348686933517456,0.35134339332580566,0.5356625318527222,0.6108999252319336,0.5799278616905212,0.021056579268621742,0.24378913640975952,
Id3,0.0855523559342309,,,Id3,0.10885976409983258,,,,Hivep3,0.01916307397186756,0.20386159420013428,0.13158653676509857,0.049082882702350616,0.19807110726833344,0.13247162103652954,,0.10167649388313293,0.03064790990903937
Tcf7,0.07380849592116286,,,,,,,,Parp1,0.3747439682483673,0.26271170377731323,0.30684876441955566,0.21080231666564941,0.1471896767616272,0.17486311495304108,0.016974150337982025,0.02252371981739998,0.029325276275870414
Klra8,0.04775785010243872,,,,,,,,Carf,0.01582852005958557,0.01432738360017538,0.015678349882364273,0.02740318700671196,0.029159367084503174,0.028006890788674355,,0.01037320215255022,
Cxcr5,0.024927329105246757,,,,,,,,Klra3,0.07544739544391632,0.22216008603572845,0.1585317701101303,0.03474603220820427,0.07621762901544571,0.05431657284498215,0.03871956117211602,0.012170689180493355,0.058381289377571255
Klra1,2.7580461080587356e-05,,,,,,,,Hdac7,0.5757377743721008,1.0359660387039185,0.8422581553459167,0.21408501267433167,0.47246208786964417,0.374936580657959,,0.14211106300354004,0.05668342302337106
