All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Foxp4,0.2875018025470002,Trip11,0.2635138601171761,Suv39h1,0.3101011502694576,,Tfdp2,,Batf3,0.012977399863302708,0.0017362945945933461,0.007268492132425308,0.0029092147015035152,0.003527924418449402,0.0033247636165469885,,0.0013407248770818114,
Id2,0.28721986674240485,Sfmbt1,0.2615641769406887,Cd22,0.30863394734037075,,Jaml,,Cd5,1.1430554389953613,1.5865747928619385,1.361979603767395,1.5594408512115479,1.7870389223098755,1.6714378595352173,0.11023111546899762,-0.01299293152987957,-0.014080973260907095
Mybl2,0.28522938215385496,Srrm1,0.26088948308892496,Il7r,0.3086294079350483,,Cd160,,Ets1,2.9755795001983643,3.7901761531829834,3.3939156532287598,3.090575695037842,4.294426918029785,3.704549551010132,,0.2393721044063568,-0.200424091397784
Ctcf,0.2852066546119987,Nt5e,0.2588496951291145,Thra,0.3080823773246175,,Pcmt1,,Cd8b1,11.31857681274414,8.197339057922363,9.67798900604248,0.6677126884460449,0.35918423533439636,0.5008138418197632,-0.41107374298638333,-0.14485499262809753,
Lmo2,0.2832360632178401,Cd8b1,0.25871772854826314,Cd46,0.30721739442935225,,Trim24,,Ebf1,0.008201544173061848,0.012628883123397827,0.01042033638805151,0.017077570781111717,0.0392351970076561,0.028874848037958145,,-0.005493295844644308,0.0012741109857671612
Klrd1,0.28292500306392054,E2f8,0.2581840751304232,Trim24,0.3043856730458065,,Vax2,,Cd6,0.7675699591636658,0.8917604088783264,0.8270278573036194,0.7533798217773438,1.0312907695770264,0.8986641764640808,-0.061350628145789135,-0.05704439803957939,-0.051049991068619516
Pdcd1,0.27887139303494407,Cbx7,0.2553015439370907,Selplg,0.30404650894479923,,Trip13,,Cd274,0.19763876497745514,0.397916704416275,0.30335360765457153,0.9907368421554565,1.492150068283081,1.2655928134918213,,0.3120303750038147,0.04292834813593733
Cd9,0.27838722845750047,Tnfrsf9,0.2548890755468793,Cd84,0.3027987430489449,,Sf1,,Hmmr,0.7031117081642151,0.41184699535369873,0.5609520077705383,0.13339319825172424,0.08881545811891556,0.10864774882793427,0.0381162028104237,0.05490610748529434,0.33713146969732516
Ccr7,0.27486128002663085,Ddx5,0.25011806869752157,Irf4,0.29775445814927254,,Brd9,,Itgb3,0.1100054383277893,0.16064198315143585,0.13559909164905548,0.10802417993545532,0.12952345609664917,0.11727850884199142,,0.003945495467633009,
Aurkb,0.2742716212198524,Chd3,0.2486431112645809,Hmmr,0.29578283178390247,,Phf19,,Ssb,4.072567939758301,3.5722687244415283,3.805544137954712,1.2900867462158203,1.0792465209960938,1.1753103733062744,,0.020251741632819176,
E2f8,0.273352152000995,Taf15,0.2470885906128904,Lair1,0.29526662822554406,,Mxi1,,Tnfsf4,0.012470112182199955,0.049655407667160034,0.030711082741618156,0.0241570882499218,0.09245225787162781,0.05897561088204384,0.002693120530360852,0.016415903344750404,0.05074685898795129
Polr2f,0.2727408725106154,Brca1,0.24574372476957562,Kdm6b,0.2911376404327246,,Slc3a2,,Il1rl1,0.05099952593445778,0.2935662865638733,0.17624661326408386,0.026409301906824112,0.17360690236091614,0.10490560531616211,,0.027544448152184486,0.032723216413113515
Ly75,0.27262146303883744,Elk3,0.24395451508011842,Itgb1,0.29080526954672153,,Cd200,,Orc1,0.14367961883544922,0.12073599547147751,0.13212156295776367,0.6912645101547241,0.5116740465164185,0.6024836301803589,0.01622727308725378,0.18119189143180847,0.0137417828920724
Vax2,0.27160725076703757,Orc1,0.2431366528190367,Il23r,0.290581174081669,,Hat1,,Il18r1,0.6911265850067139,1.2486279010772705,0.98658686876297,4.350874900817871,6.541924953460693,5.487722873687744,0.12775279695995612,1.059735894203186,0.14391269923572209
Runx3,0.271504541313698,Id3,0.241039153280635,Mxi1,0.2887439422075513,,Lmo2,,Pou6f1,0.05585238337516785,0.09229245781898499,0.07348066568374634,0.18339194357395172,0.28962498903274536,0.23492372035980225,0.008852651042155239,0.08400028944015503,0.011443114519026075
Ccr6,0.26962177229968287,Klra6,0.23968297987476422,Lmo2,0.2879878648604132,,Cd22,,Rbl1,0.34491249918937683,0.26315608620643616,0.30174192786216736,0.8027009963989258,0.5574705004692078,0.6748345494270325,,-0.07073014229536057,0.0214015398026595
Tnfsf11,0.26939806368586333,Irf4,0.23881688878016072,Ssbp2,0.28779744332766266,,E2f3,,Adam8,0.10407156497240067,0.08724655956029892,0.09510466456413269,0.03721555322408676,0.02528219297528267,0.03121516853570938,0.011230076342362791,-0.010532494634389877,0.012830650014989524
Elk3,0.26938797462524755,Ctcf,0.2385049411482824,Fas,0.2877174343020077,,Fosl2,,Ewsr1,1.7570613622665405,1.6113336086273193,1.678932547569275,0.9551421999931335,0.8688190579414368,0.904694139957428,,-0.06828589737415314,
Ttf2,0.2680934571913119,Jmy,0.23730041074934424,Itga1,0.2875217964829413,,Hivep2,,Fcgr2b,0.031342681497335434,0.013046104460954666,0.022255349904298782,0.02461560070514679,0.0034285171423107386,0.01376373041421175,0.006200313442372496,0.0005681713810190558,0.01438829073949803
Ssbp2,0.26807470802516786,Ccr2,0.23577065705806283,Tnfsf11,0.2858044569363692,,Rnf19a,,Tcf7,1.1343388557434082,3.2021024227142334,2.200958490371704,0.2840218245983124,0.9523972868919373,0.6290668249130249,0.4461205854988266,0.02391139045357704,0.06940058848918841
Suv39h1,0.26621836659437176,Cd83,0.2356376095459871,Cd47,0.2855376801853072,,Dek,,Stat4,0.7717183828353882,0.8986175656318665,0.8385137319564819,4.691279411315918,6.536108016967773,5.626632213592529,0.11472617754014196,0.5706978440284729,0.008472612847269764
Brd9,0.26439992737228446,Runx3,0.2355958798075445,Crebl2,0.2829804243459722,,Cd28,,Pcmt1,0.6490464806556702,0.6210607290267944,0.6390509605407715,0.7757153511047363,0.6324543952941895,0.7022863626480103,,0.13074786961078644,0.07971228650676536
Pax5,0.2615296670943343,Btla,0.23256161566397135,Aurkb,0.2821394769414862,,Arid5b,,Vax2,0.02741050347685814,0.10339817404747009,0.06459911167621613,0.014602996408939362,0.057035814970731735,0.035855818539857864,,-0.01209984440356493,-0.002527731062580886
Dpp4,0.26070088274618564,Chaf1a,0.23226882493252035,Il1rl1,0.2814022566290435,,Ybx1,,Atad2b,0.33080828189849854,0.44399258494377136,0.3932054340839386,1.06967031955719,1.3788268566131592,1.2293890714645386,0.04895059293460316,0.43179813027381897,
Trbc1,0.2582537850214083,Cxcr6,0.23222209436063615,Il6st,0.28019312140216135,,Tcf7l2,,Nfkb1,0.48599252104759216,0.700668215751648,0.5995357632637024,2.607701063156128,4.279003620147705,3.462238073348999,0.045152866739836026,0.3643333613872528,0.01268114209803736
Foxm1,0.25732847794386265,Il6ra,0.2304393494800091,Ewsr1,0.27941809367304754,,Ddb2,,Phf19,0.0958494022488594,0.05714656785130501,0.07707209140062332,0.08074020594358444,0.04648036137223244,0.062363240867853165,,0.01729859970510006,
Selplg,0.2556606554987723,Tnf,0.22993262311322754,Foxm1,0.27839116555310917,,,,Itgax,0.48337283730506897,0.24336421489715576,0.35805588960647583,0.08766607195138931,0.054035868495702744,0.070368193089962,,-0.0325278677046299,0.005026136772560757
Tardbp,0.2555529356722311,Pou2af1,0.22964890885170075,H2-Eb1,0.27828081026378776,,,,Nfia,0.023465726524591446,0.03627386689186096,0.028841271996498108,0.1551409512758255,0.2802157998085022,0.21814170479774475,,0.014752337709069252,0.008870042264770886
Irf4,0.25364175246356446,Fcgr2b,0.22943740090806802,Phf19,0.2781222541714269,,,,Ssbp2,0.030372921377420425,0.03483425825834274,0.03192596137523651,0.2181578427553177,0.24682891368865967,0.23472581803798676,0.004746070861674414,0.10802419483661652,0.005612415952446113
Ccr2,0.253540619495888,Nfkb1,0.22906606038407604,Rel,0.27706939115944673,,,,Slc3a2,1.107962965965271,1.0258780717849731,1.0588797330856323,1.2747653722763062,0.8453064560890198,1.0553505420684814,,0.1286279410123825,-0.001691353156841269
Taf3,0.25103335182733527,Ube2b,0.2289523473038141,Tox2,0.27700596029917096,,,,Cd200,0.03798102214932442,0.1823003888130188,0.11466652154922485,0.007403510622680187,0.016976362094283104,0.012624417431652546,,0.012519216164946556,0.08292856066027882
Pcmt1,0.25090408718159873,Kmt5b,0.2284169296019782,Cd160,0.2765534234926702,,,,Havcr2,0.5861350297927856,0.34707459807395935,0.46650204062461853,2.348588466644287,0.9418126344680786,1.6284310817718506,0.06629492573995963,0.029549380764365196,0.06725326279873886
Btg1,0.2507759185134823,Foxp4,0.2282885511281346,Taf15,0.27625388191693195,,,,E2f3,0.3515348732471466,0.20355793833732605,0.2771856188774109,0.6476724743843079,0.5791471004486084,0.6137301921844482,,0.0846233144402504,0.025181579879977274
Klra6,0.25032303861447697,Tnfrsf25,0.22657409013150143,Vax2,0.27581454489108653,,,,Ly75,0.1707705408334732,0.2230650633573532,0.19677633047103882,0.3552424907684326,0.6377146244049072,0.4919670522212982,0.02418542891240015,0.10090088099241257,0.019543436016352597
Mxi1,0.24850771947277345,Mafk,0.22579583631800237,Epas1,0.27382951236739117,,,,Hivep2,0.3249139189720154,0.46833184361457825,0.40605229139328003,2.485761880874634,3.835463047027588,3.1876962184906006,,1.1886861324310303,0.030630183654051853
Stat3,0.24718093454328993,Smarca2,0.22516088164652007,Polr2f,0.27331878335636434,,,,Chaf1a,0.38754650950431824,0.2419031411409378,0.3133998215198517,0.1802029311656952,0.11727763712406158,0.14664927124977112,0.05707931323771575,0.00869609136134386,0.025274118724238702
Cd6,0.24697597443950303,Zeb2,0.22302939490273066,Phc2,0.2718305646826908,,,,Rnf19a,0.25820744037628174,0.42107370495796204,0.3400660455226898,1.7089881896972656,2.5141470432281494,2.132500410079956,,0.471663236618042,
Tcf12,0.2466520409063384,Cd6,0.22252082223102593,Espl1,0.27092740903881757,,,,Rbbp4,2.5177834033966064,2.1681175231933594,2.3394100666046143,1.31809401512146,0.9409056305885315,1.1162407398223877,-0.024267032465621636,-0.10566732287406921,-0.025921579508616198
Il23r,0.24145799504579224,Ifngr1,0.2190609407653562,Cd28,0.27043261546085173,,,,Arid5b,0.3030374348163605,0.4343995153903961,0.3697451949119568,1.9037940502166748,2.792499303817749,2.371215581893921,,0.897092342376709,
Srrm1,0.24122152636872846,Cd69,0.21844002259516276,Nr4a3,0.2693261060339545,,,,Ybx1,15.23062801361084,11.869285583496094,13.485828399658203,0.3831244111061096,0.3031899333000183,0.3382737636566162,,0.018436705693602562,
Phc2,0.2409449062609587,Phc2,0.21262869899233347,Pou2f2,0.2678213993205579,,,,Tcf7l2,0.0022947313264012337,0.003350886283442378,0.0027431002818048,0.019567742943763733,0.0216484647244215,0.02083601988852024,,0.007920398376882076,
Id3,0.24053585514546003,Itga1,0.2125057694671147,Tnfsf4,0.26748781873361355,,,,Tshz3,0.006586230825632811,0.0,0.0034164139069616795,0.011928891763091087,0.003943370655179024,0.007887627929449081,,0.003943370655179024,0.002033094229044005
Trim25,0.23866543033338403,Zfpm1,0.21037904772309307,Ddb2,0.26714536021529117,,,,Ddb2,0.183798685669899,0.1559828221797943,0.16765910387039185,0.5670881867408752,0.48007211089134216,0.518585205078125,,-0.0006723574479110539,
Klf3,0.23812742152680094,Jarid2,0.19831239484141627,Satb1,0.26708422807866206,,,,Kntc1,0.1761663258075714,0.11683064699172974,0.14306242763996124,0.6505690813064575,0.35038328170776367,0.48606449365615845,,0.023826569318771362,0.013075540114516723
Btla,0.23726033584457784,Cd5,0.19806801728332943,Nt5e,0.26647673220710705,,,,Cd300lf,0.002574291778728366,0.0023947488516569138,0.002573515987023711,0.0006549590616486967,0.002424449659883976,0.0015768378507345915,,-0.0004064084205310792,0.0010133052617716147
Pbrm1,0.23695160114469915,Epcam,0.19638139495310009,Tshz2,0.2633075818110872,,,,Il23r,0.0028113420121371746,0.02394532412290573,0.01489072572439909,0.050019294023513794,0.31253987550735474,0.1852393001317978,0.0004955624572536221,0.14507734775543213,0.005279112928707751
Il6ra,0.23548478443696658,Ikzf3,0.19354530116835403,Cebpg,0.2632521270834154,,,,Brip1,0.42815840244293213,0.290348082780838,0.3567947447299957,1.4996087551116943,0.7960231900215149,1.1358402967453003,0.04047507867545218,0.13658490777015686,0.03581765641997393
Fcgr2b,0.23541981352007554,Aff1,0.19328540310960915,Mxd4,0.26146766239524694,,,,Ifngr1,2.3300352096557617,2.1737349033355713,2.2437806129455566,3.253225803375244,2.5595812797546387,2.8891184329986572,-0.0065043327063672675,0.2489078789949417,0.2411651028886805
Hif1a,0.23229819547963135,Atad2b,0.19266989771695686,Chd3,0.260864351543995,,,,Mcm8,0.1283494383096695,0.08220447599887848,0.10536772012710571,0.1884479969739914,0.1176246851682663,0.15366265177726746,0.010090379602133099,0.013753843493759632,0.0118257493473456
Ahr,0.23193448307815154,Adam8,0.19214178729547401,Ahr,0.26025543638904214,,,,Kmt5b,0.15709684789180756,0.226908341050148,0.19354338943958282,0.24736365675926208,0.39662817120552063,0.32594016194343567,0.026159710143516677,0.11526399850845337,0.0328403793052439
Tlr1,0.23134039391186906,Entpd1,0.1749771691627661,Fus,0.2591153416477618,,,,Cxcr6,1.1960927248001099,1.200443983078003,1.1790869235992432,0.16158054769039154,0.19436752796173096,0.17900925874710083,-0.025134072665181303,0.0035195874515920877,0.11838252814212832
Cd5,0.23107400565942438,Itga6,0.1664773687489981,Itgb3,0.254903876783395,,,,Tcerg1,1.0403977632522583,0.8640944361686707,0.9478821754455566,0.5478941798210144,0.535520613193512,0.5351743698120117,,0.021900108084082603,0.05195575792598893
Il6st,0.23063249060715738,Kcnip3,0.12456262297905413,Sin3a,0.25395319370364244,,,,Jmy,0.09030093997716904,0.11438724398612976,0.10286342352628708,0.3077499270439148,0.42755964398384094,0.37280431389808655,0.014077244145905669,0.16601209342479706,
Maf,0.22946525689472394,,,Ikzf3,0.25375811994674435,,,,Smad1,0.05043456703424454,0.07376044243574142,0.060951683670282364,0.023424658924341202,0.04507039487361908,0.03305424377322197,,0.005100802052766085,
Trps1,0.22945780973000776,,,Smyd2,0.2530022051059212,,,,Smarca2,0.29331526160240173,0.3117864429950714,0.30068328976631165,0.883246898651123,0.8508673906326294,0.8623062372207642,0.039953479199942195,0.11638280749320984,
Itga1,0.22927894192481854,,,Mef2c,0.25258251496006634,,,,Cd226,0.6141620874404907,1.2909101247787476,0.9575234055519104,0.7027196288108826,1.5996922254562378,1.1613283157348633,-0.07771443287598477,-0.8862347602844238,0.0034902351018151873
Gatad1,0.22888760240714884,,,Arid5b,0.2522910727328318,,,,Sp100,1.8691437244415283,2.073651075363159,1.9800052642822266,2.216784954071045,2.1777095794677734,2.1882898807525635,,-0.4462398886680603,0.29791427097801554
Nfkb1,0.22791726343710092,,,Cd6,0.2508407562649253,,,,Meis3,0.048012763261795044,0.05462334677577019,0.051383454352617264,0.003838462522253394,0.006758528295904398,0.005679731257259846,0.0006608291985013202,0.0035027421545237303,
Jarid2,0.22741538670609288,,,Zfhx2,0.2494755238484478,,,,Daxx,0.29802289605140686,0.47052937746047974,0.3896923363208771,0.05953653156757355,0.09238845854997635,0.07768115401268005,,0.018095996230840683,0.04376876964101001
Chd3,0.2272471622318047,,,Dpp4,0.24661242594697938,,,,Batf,1.6955167055130005,3.253601312637329,2.5057122707366943,1.1524558067321777,2.2249441146850586,1.71065092086792,0.14837180565878613,0.12259849160909653,0.26210530768509044
Entpd1,0.22713431545512236,,,Pax5,0.24648265087402896,,,,Cd69,2.7580275535583496,2.717607021331787,2.713045120239258,0.11504288762807846,0.06975194066762924,0.09245045483112335,-0.06863544403891107,-0.03901974484324455,
Cd22,0.2266103539425475,,,Cd5,0.2444424748664097,,,,Rel,0.9606386423110962,1.7750333547592163,1.3934587240219116,3.9291939735412598,4.640969753265381,4.301304340362549,,0.7493749260902405,
Tox2,0.2263100902439351,,,Smad3,0.24069312801034884,,,,Ccr2,0.13300569355487823,0.03454042598605156,0.08143783360719681,0.16045726835727692,0.018241196870803833,0.08992133289575577,0.026584322667842542,0.005773455370217562,0.03633833307509609
Crebl2,0.22627169526764923,,,Rere,0.2406595939560719,,,,Pecam1,0.11487478762865067,0.36801761388778687,0.2474546879529953,1.1173577308654785,2.710343599319458,1.9426939487457275,0.021215771238636945,0.6120453476905823,0.033542857669289994
Fosl2,0.22483384743165574,,,Hif1a,0.23939822021608723,,,,Tgif1,0.3010496199131012,0.6438152194023132,0.47685691714286804,0.14167393743991852,0.13076113164424896,0.13591337203979492,0.03855971112044496,0.02476351149380207,
Itgax,0.2246654741064449,,,Cd300c2,0.23858568494683985,,,,Psip1,2.103599786758423,1.5411216020584106,1.8127202987670898,0.6688272356987,0.5432687997817993,0.5975316166877747,,0.021473843604326248,0.02021614079472759
Nt5e,0.2244615165102488,,,Klra3,0.2380168091868913,,,,Pou2af1,0.03542383387684822,0.06068553030490875,0.048300839960575104,0.034865524619817734,0.02707754448056221,0.030385566875338554,0.00305336939461763,-0.014267652295529842,
Hivep2,0.22443048290603912,,,Ly75,0.23792818920835027,,,,Tox,0.23504061996936798,1.6007927656173706,0.9349311590194702,3.358677387237549,15.614487648010254,9.701150894165039,0.03914955936130194,3.4946706295013428,0.21194015595083449
Cd160,0.22436172391262368,,,Ets1,0.23756546229317857,,,,Foxm1,0.0854659378528595,0.04509815573692322,0.06500974297523499,0.08066140860319138,0.053082771599292755,0.06571225076913834,,-0.0004426117520779371,0.01771269908837167
Sema7a,0.2237005113077851,,,Atf1,0.23741040306738018,,,,Sin3a,0.3851584196090698,0.33175137639045715,0.3564414381980896,0.3943484425544739,0.2972138524055481,0.3461158275604248,,0.03476187586784363,
Mxd4,0.22255259225360538,,,Klrg1,0.23733542984092165,,,,Rere,0.10450851917266846,0.10013506561517715,0.10169434547424316,0.510639488697052,0.4354841411113739,0.4729854464530945,,0.16735008358955383,
Cd300lf,0.21983819027895396,,,Btla,0.23711646203458192,,,,Itga6,0.19135165214538574,0.19427978992462158,0.19018957018852234,0.18712833523750305,0.16713006794452667,0.17379817366600037,-0.02212880924216896,-0.07432521879673004,-0.008709685785909171
Ighd,0.21873259759545244,,,Entpd1,0.2350803562360976,,,,E2f1,0.568193793296814,0.40471014380455017,0.4819166958332062,0.3140304386615753,0.19377508759498596,0.2501275837421417,0.051109527251566506,-0.00042841656249947846,0.057471739008035816
Il7r,0.21613612924251632,,,Ighd,0.234317584481813,,,,Tlr1,0.045295599848032,0.07333835959434509,0.058902278542518616,0.00806976854801178,0.022185947746038437,0.016602620482444763,0.01935990113720116,0.005150938872247934,0.01927850418082151
Ube2b,0.21587028194291605,,,Smurf2,0.2330560548600082,,,,Bard1,0.4187981188297272,0.27268630266189575,0.34406551718711853,0.6957676410675049,0.4386870265007019,0.5646628737449646,0.03433798545281447,-0.004708224907517433,0.026194154280872826
Slc3a2,0.21477048593050727,,,Zmynd11,0.23180962268745303,,,,Timeless,0.6432791948318481,0.368635356426239,0.4986335337162018,0.30015966296195984,0.20392659306526184,0.24741888046264648,0.045082161578907674,-0.009554603137075901,0.0651621823695216
Ets1,0.21469789648014298,,,Jaml,0.23114062943281083,,,,Kdm5b,0.06718185544013977,0.1705072820186615,0.12027288228273392,0.0731242299079895,0.2192373424768448,0.14894957840442657,0.00823898147343474,0.09418278187513351,0.015298558332246914
Sf1,0.21408120043376358,,,Ssb,0.23096278492776803,,,,Aff1,0.11519377678632736,0.168058380484581,0.14115723967552185,0.876584529876709,1.137090802192688,1.000646710395813,0.015080585681301474,0.09249468892812729,
Stat4,0.21246983094233618,,,Igf1r,0.23019380861570912,,,,Epas1,0.13948345184326172,0.07197669893503189,0.1073453277349472,0.39270079135894775,0.27057722210884094,0.32394593954086304,,0.11883248388767242,
Smyd2,0.21237865833008815,,,Jarid2,0.2281256591931854,,,,Mbd4,0.197590172290802,0.12259185314178467,0.15908175706863403,0.22051551938056946,0.13657034933567047,0.17701669037342072,,-0.011199037544429302,0.011875823471421227
Aff4,0.21008481167837356,,,Fosl2,0.22787074079945532,,,,Lair1,0.35401397943496704,0.190211221575737,0.26503226161003113,0.15965455770492554,0.0627477765083313,0.10789069533348083,,-0.006516722030937672,0.019686071177534264
Tshz3,0.20977259837112927,,,Klrd1,0.22713237006103199,,,,Kat2b,0.1000678539276123,0.12595747411251068,0.1127232164144516,0.563152015209198,0.5311425924301147,0.5526344776153564,,0.1582329422235489,
Satb1,0.2081563135838479,,,Smad1,0.2266821495689098,,,,Nr4a3,0.12106930464506149,0.1759786456823349,0.14986483752727509,1.0041297674179077,1.2439383268356323,1.1293927431106567,,0.5670979022979736,
Foxp1,0.20493008338977173,,,Mtf2,0.22634868725150153,,,,Supt16,2.8323214054107666,2.4828104972839355,2.646289348602295,1.0039499998092651,0.7442014813423157,0.865043044090271,-0.10643967833294271,-0.10085256397724152,-0.08032428608524518
Lag3,0.2044883455309563,,,Rarg,0.2259830288965129,,,,Slamf6,0.7454125881195068,2.150668144226074,1.4858554601669312,0.43320342898368835,1.2662338018417358,0.8752737045288086,-0.1169771605414971,-0.2838888466358185,-0.18098591825806684
Smurf2,0.2040674658742236,,,Cdc5l,0.2254770875991981,,,,Mtf2,0.4842638373374939,0.5001256465911865,0.4961162805557251,0.6703085899353027,0.7239267230033875,0.7031050324440002,,0.21311160922050476,
Tshz2,0.1993076171600808,,,Tnf,0.22393864368963373,,,,Hnrnpd,4.070028305053711,3.34260630607605,3.6995160579681396,1.9406633377075195,1.4557514190673828,1.6938426494598389,0.04221646015095537,-0.035812653601169586,-0.02453147351753296
Max,0.19647033680542889,,,Polr2a,0.223360152699916,,,,Cd84,0.20295609533786774,0.3227536976337433,0.26474279165267944,0.2954257130622864,0.4850829839706421,0.3936893939971924,,0.1097678393125534,0.0390183127804862
Fubp3,0.19426992215069103,,,Hivep2,0.2231007604022025,,,,Cdc5l,1.3413901329040527,1.3425099849700928,1.3334211111068726,0.45736005902290344,0.5194199681282043,0.4906315505504608,,-0.03501521423459053,
Itga6,0.19396307826081136,,,Eed,0.21922140856144492,,,,Zhx2,0.03336212784051895,0.03790867328643799,0.03515215590596199,0.3141597807407379,0.4671560227870941,0.39544200897216797,0.006277303825684544,0.2764183580875397,
Zfpm1,0.18986160403245045,,,Rnf19a,0.21635600177536796,,,,Ssrp1,3.2347609996795654,2.4849653244018555,2.8521745204925537,0.32352596521377563,0.2583358883857727,0.28700897097587585,,-0.13549453020095825,0.03237035213043975
Csf1r,0.18835585455905862,,,Tbc1d2b,0.2142489561942276,,,,Crtam,0.4113693833351135,1.1115690469741821,0.778187096118927,0.4886579215526581,0.8222688436508179,0.6640560030937195,0.09469289448717007,0.3758114278316498,0.10316176441118106
Nfia,0.18811600306642667,,,Mxd3,0.2137730012405941,,,,Il6st,0.05225265398621559,0.1316392421722412,0.09131982177495956,0.3579173982143402,0.7913073897361755,0.576745331287384,0.009579457048078001,0.236350879073143,0.016730536315756363
Ccr9,0.18517616129114345,,,Tfdp2,0.213616419810632,,,,Rarg,0.022764109075069427,0.020672401413321495,0.02165263146162033,0.017543159425258636,0.024229656904935837,0.021730395033955574,,0.01148230116814375,
Sp100,0.18217727325982827,,,Il2rb,0.21309311096677616,,,,Mcm4,1.0603044033050537,0.7563090920448303,0.9021191000938416,1.754652500152588,0.9589880108833313,1.3441027402877808,0.03297124279563623,-0.10458578914403915,0.024124788996412946
Adam8,0.1821320567584799,,,Ash1l,0.21207226203058588,,,,Dpp4,0.5892899632453918,0.6437258720397949,0.6197459697723389,0.8846277594566345,1.0775141716003418,0.9871299862861633,0.012030707666853418,0.0670284852385521,0.0097008895653666
Daxx,0.1792247211926751,,,Cd200,0.21167332598648947,,,,Tnfsf8,0.2081855833530426,1.0576438903808594,0.6505201458930969,0.3826843798160553,2.0084242820739746,1.233289361000061,0.15896320351219537,-0.10034309327602386,0.07412289659069346
Igf1r,0.1742048880215095,,,Lag3,0.21155510815157624,,,,Ly86,0.002825024537742138,0.005235208198428154,0.003933627158403397,0.0,0.004903180059045553,0.002424134174361825,,-0.0021180000621825457,0.0010366920255759544
H2-Eb1,0.17384488523741737,,,Max,0.20939647349812773,,,,Il2ra,0.23570309579372406,0.1523255556821823,0.18905025720596313,0.9909390807151794,0.7338337302207947,0.8501677513122559,0.028331670785433218,0.2393750250339508,0.022990891432738202
Cd74,0.16904196765003382,,,Cd300lf,0.20899442929482495,,,,Trip11,0.6821592450141907,0.7705307602882385,0.731567919254303,0.8344759941101074,0.8394915461540222,0.8355154991149902,0.07908406917532489,-0.07572294026613235,
Ly86,0.167696346881484,,,Ube2b,0.20883880060243368,,,,Ilf2,0.7233107089996338,0.6127747893333435,0.6619088649749756,0.2990131378173828,0.20729145407676697,0.25250235199928284,,-0.04401248320937157,0.014276295239774466
Cd200,0.16693968925168087,,,Ythdc1,0.2081110159230747,,,,Trdv1,0.009170488454401493,0.027440212666988373,0.019035406410694122,0.0010746038751676679,0.00982764083892107,0.005617682356387377,,0.0019704324658960104,
Ebf1,0.16355256498086232,,,Nfkb1,0.20789662670981915,,,,Tfdp1,0.8541595339775085,0.6625792980194092,0.7554031610488892,0.295697957277298,0.20555537939071655,0.24821779131889343,,-0.05273014307022095,
Zeb2,0.16341886607018158,,,Sf1,0.20781935443598593,,,,Pbx4,0.05031846836209297,0.07346371561288834,0.06199924275279045,0.019598478451371193,0.040224265307188034,0.029966019093990326,,-0.01596701890230179,-0.003479558177631677
Notch3,0.15948803591398975,,,Stat3,0.20698771038685207,,,,Klra3,0.03225918859243393,0.005865359678864479,0.019480621442198753,0.012422170490026474,0.0022063259966671467,0.0076372562907636166,0.013957412644188193,-0.001053546671755612,0.010752586238392972
Tnfsf4,0.15181897339041256,,,Slc3a2,0.202816612248706,,,,Ddx20,0.13836166262626648,0.09961774945259094,0.11822953075170517,0.2689284384250641,0.18428514897823334,0.2248806208372116,,0.10292606800794601,0.008687045052989189
Pbx4,0.1393510003530671,,,Kat2b,0.20270251131188544,,,,Bcl6,0.00754323648288846,0.0543849803507328,0.03232552111148834,0.19401544332504272,0.495635062456131,0.3572257161140442,,0.18299590051174164,0.005613522046390806
Ifi204,0.12749043397513418,,,Sell,0.20024386395673266,,,,Tnf,0.24179740250110626,0.14079374074935913,0.19707448780536652,0.25786063075065613,0.05721864476799965,0.16069363057613373,-0.0203356579401877,0.026024112477898598,
Plaur,0.02423247951016359,,,Trbc1,0.19811803041996476,,,,Mcm7,2.391357898712158,1.6015934944152832,1.9687350988388062,0.3342013359069824,0.15724697709083557,0.24231205880641937,-0.08871441970311043,0.0030461305286735296,0.1475093396243637
Cd300c2,0.019446542397636934,,,Batf3,0.19713220621002842,,,,Brca2,0.3840542435646057,0.28317180275917053,0.33177846670150757,0.1518499255180359,0.11759883165359497,0.13309653103351593,0.02907915284114187,-0.00688827084377408,0.036772317209492825
