All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Smad7,0.15187368879216737,Cd83,0.17568871968675176,Tcf7l2,0.1831090556878712,,,,Klrk1,1.8390041589736938,1.3085118532180786,1.6479830741882324,0.646701455116272,0.37740251421928406,0.5505186319351196,0.1896717244876762,-0.023199768736958504,0.058097080104223126
Il1rl1,0.14635964516449632,Smad7,0.1643937958478396,Id3,0.17891348043725758,,,,Klrd1,2.926445722579956,2.1338207721710205,2.6310088634490967,0.22743557393550873,0.07657890021800995,0.1688423454761505,-0.04468873356911878,-0.03780212253332138,-0.16796296012946468
Klra4,0.11286911784090772,Aff3,0.15044090369077845,Mybl1,0.17839423010779426,,,,Phip,0.6284730434417725,0.6500276327133179,0.6364961266517639,1.4077612161636353,1.072344183921814,1.2821128368377686,,0.17073361575603485,
Tcf7,0.10396233421640294,Tnfsf8,0.14648179425044594,Aff3,0.16670158909012905,,,,Klf3,0.612310528755188,0.4563570022583008,0.555809736251831,0.5664310455322266,0.3955443203449249,0.4931337833404541,0.023174582344405392,0.06051350384950638,0.06225393123410349
Ccr7,0.10167125797500733,Ifngr1,0.10328147356114674,Trp73,0.16208087068691554,,,,Cd37,0.7460201978683472,0.8128290176391602,0.7635539174079895,0.06123507395386696,0.06989098340272903,0.06362868845462799,-0.032532755316678194,-0.02454540506005287,
Cd83,0.08898887222065179,Il23r,0.07500605777195304,,,,,,Ccr7,0.05128256604075432,0.030567383393645287,0.044123053550720215,0.005256547126919031,0.01566006802022457,0.009280220605432987,-0.005662587491652655,0.0024859439581632614,0.02462568065685626
Ccr6,0.07563833064150796,Ccr7,0.0005777182892647032,,,,,,Mxd3,0.4206257462501526,0.3186803162097931,0.383230984210968,0.0025867242366075516,0.00951022282242775,0.004831264261156321,,0.0028574923053383827,
Aff3,0.07114364935817397,,,,,,,,Suz12,1.7638455629348755,1.8016284704208374,1.7833340167999268,1.6429193019866943,1.5477293729782104,1.6059341430664062,-0.009033939865658001,-0.01351206935942173,0.21137417825625598
Batf3,0.035330730358510566,,,,,,,,Mybl1,0.02662539854645729,0.023376211524009705,0.02495587430894375,0.05769910290837288,0.054781198501586914,0.05756191909313202,,-0.007795421406626701,
Tnfrsf25,0.011116908973629531,,,,,,,,Hnrnpr,1.2177897691726685,1.423641562461853,1.2877763509750366,0.586020290851593,0.6027525067329407,0.586226761341095,,0.011902698315680027,-0.01830828024864757
Klra8,9.833376676928805e-05,,,,,,,,Zfp143,0.1271224319934845,0.13637304306030273,0.1292422115802765,0.1401243507862091,0.129871666431427,0.13749545812606812,,-0.02450287528336048,
Il23r,3.7722415170339163e-05,,,,,,,,Ttf2,0.22789828479290009,0.1612318605184555,0.20440247654914856,0.08911463618278503,0.060924381017684937,0.0768362358212471,,-0.03511141985654831,0.01137907674437798
