All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Ddx5,0.23013261165928323,Itga4,0.22580846370205457,,,,,,Tial1,0.522558867931366,0.6178625226020813,0.5446061491966248,0.3626994490623474,0.42691153287887573,0.37244677543640137,0.04663215278828599,-0.08061978220939636,0.03483619390039861
Cd6,0.22895554786228076,E2f2,0.22511626554434083,,,,,,Rbbp4,1.5336527824401855,2.0071218013763428,1.6098861694335938,0.7003568410873413,0.8602517247200012,0.7213423848152161,-0.13795866983959576,-0.31850704550743103,-0.12724630059245468
Ly86,0.22621464496241475,Ebf1,0.2215984975825714,,,,,,Ybx1,8.19851303100586,12.025812149047852,8.790205001831055,0.2667180597782135,0.3073517382144928,0.2775595784187317,0.89765563479631,-0.009914856404066086,0.4702121830939361
Fcgr2b,0.22372781473813622,Slamf6,0.22079518010125165,,,,,,Ikzf1,2.316316843032837,1.794491171836853,2.225897789001465,7.058618545532227,4.7713093757629395,6.75045919418335,,-0.7525427937507629,0.02876179838452129
Lef1,0.2203086506766626,Prmt1,0.21775833586961024,,,,,,Kntc1,0.04578385502099991,0.08957501500844955,0.052006978541612625,0.12929654121398926,0.2295737862586975,0.14614112675189972,0.008203008352531566,-0.03983436897397041,0.010936654428455502
Ncor1,0.22012044375277676,Ly86,0.209222123665112,,,,,,Cd300lf,0.004246133845299482,0.0,0.003427669173106551,0.0036910732742398977,0.0,0.0031859709415584803,0.0030011436098924863,0.0,0.0015719121091091184
Itga4,0.21575464561499827,Cd69,0.20736843483484416,,,,,,Trp73,0.0030924335587769747,0.007947816513478756,0.003794183023273945,0.005463163368403912,0.010398762300610542,0.0057166325859725475,,0.0023538849782198668,
Ggt1,0.21521129773081507,Ncor1,0.20696531362509074,,,,,,Hmg20b,0.17319579422473907,0.21359112858772278,0.18137392401695251,0.21263165771961212,0.2330722212791443,0.21685460209846497,,-0.00333942798897624,
Taf15,0.213758659171494,Klra6,0.20611848897911275,,,,,,Brip1,0.07323671877384186,0.1615494191646576,0.08761654794216156,0.272795170545578,0.3563045561313629,0.28832969069480896,0.007905136495799202,-0.16708707809448242,0.006282155694330377
Klrg1,0.2123789267954307,Lef1,0.20322020730479684,,,,,,Ifngr1,4.05950927734375,3.458374500274658,3.97320818901062,3.9122419357299805,3.538848876953125,3.857879877090454,-0.038629885224782994,0.15039093792438507,0.508482657196637
Slamf6,0.21031478285114819,Ikzf2,0.19560632322492555,,,,,,Mcm8,0.028077928349375725,0.03475305810570717,0.029753241688013077,0.03184643015265465,0.04380448907613754,0.034781113266944885,0.00885280423299019,-0.00043430650839582086,0.005176229365605149
Cd9,0.20737639206506508,Dpp4,0.19402940645051628,,,,,,Cxcr6,4.042850971221924,3.7338643074035645,4.010212421417236,0.47850337624549866,0.6753544807434082,0.5133349299430847,0.15312789677364286,-0.096673883497715,0.17929601417882726
Cd160,0.20720723347723988,Znfx1,0.19384435176800846,,,,,,Cd226,1.6655381917953491,1.5053980350494385,1.6378319263458252,1.343916654586792,1.9930248260498047,1.4368816614151,-0.06950093857184535,-0.07204043865203857,0.033277104285571964
Dpp4,0.20385537502587758,Ssbp2,0.1921820992706615,,,,,,Sp100,3.631741762161255,1.8170877695083618,3.3506240844726562,3.8895740509033203,2.299267530441284,3.6393587589263916,-0.10762328121085196,0.48602983355522156,0.41013222558955714
Ssbp2,0.19993987687722325,Setbp1,0.17346102389888718,,,,,,Daxx,0.5211523175239563,0.36935853958129883,0.5009422302246094,0.10164839029312134,0.12655553221702576,0.10536646097898483,-0.06549032986183437,0.07524832338094711,0.14749962371629807
Cd69,0.19898578251270388,Tnfsf8,0.17101265291276108,,,,,,Batf,1.2611256837844849,2.4704360961914062,1.450744867324829,0.641750156879425,1.7091926336288452,0.80450040102005,,-0.2805420756340027,-0.039392086648965256
Setbp1,0.1941652052551087,Cd300lf,0.1316590325991071,,,,,,Cd69,3.1035592555999756,2.4009902477264404,2.99931263923645,0.13728541135787964,0.07401016354560852,0.1254711002111435,-0.019044264605706972,-0.2022285759449005,-0.12990979804891356
Ikzf1,0.19346777052479436,Il1r2,0.11859263994698332,,,,,,Ccr2,0.5684548020362854,0.13032004237174988,0.5013998746871948,0.33817335963249207,0.06661072373390198,0.2938693165779114,,0.044699326157569885,
Ccr9,0.18282720852109235,Cxcr2,0.1175539037340633,,,,,,Psip1,1.309943675994873,1.595917820930481,1.3453959226608276,0.40174683928489685,0.43862220644950867,0.40972691774368286,-0.08766866429110208,-0.009592309594154358,-0.09386110367280744
Ikzf2,0.17843606143851418,Daxx,0.09907966115976875,,,,,,Eif2ak2,0.36728543043136597,0.335031121969223,0.3607516288757324,0.38777583837509155,0.41487112641334534,0.39066827297210693,-0.1585255129067885,-0.03911765664815903,-0.03898130612798745
Ifngr1,0.1759321269549188,Eif2ak2,0.09888665080680023,,,,,,H2-Ab1,0.021616365760564804,0.009692639112472534,0.020455533638596535,0.0008301890920847654,0.0,0.0007893756264820695,0.004044414742582629,0.0,-0.0011890936063457783
Tox,0.167353286797415,Stat2,0.09175704877780132,,,,,,Cxcr2,0.001930038444697857,0.0,0.0016560327494516969,0.0014546315651386976,0.0,0.0012568826787173748,0.0037446567409871634,0.0,0.004595701712984488
Znfx1,0.15254687334133257,Pcgf5,0.08931894724618304,,,,,,Tox,0.21737875044345856,0.6701353788375854,0.2724284827709198,1.7675273418426514,6.372815132141113,2.443037986755371,,3.0442330837249756,0.04968473178237704
Klra6,0.14805008063268957,Klra8,0.07860562679414104,,,,,,E2f1,0.0893717110157013,0.2251761108636856,0.10951291769742966,0.08853913098573685,0.13647617399692535,0.09569905698299408,0.00034573984116710544,-0.003998510539531708,0.015999703439977662
Tnfsf8,0.14065536853741314,Ifi204,0.06858885501818139,,,,,,Timeless,0.22649553418159485,0.3684271574020386,0.24790342152118683,0.11317634582519531,0.17002131044864655,0.12218476831912994,0.034322301134298995,-0.05805400013923645,0.008607653067166161
Pcgf5,0.10783285536944182,Jaml,0.06297259691290374,,,,,,Bard1,0.09921707957983017,0.13068531453609467,0.10213510692119598,0.15244947373867035,0.22054962813854218,0.16327814757823944,-0.009775570659724049,0.06585434079170227,-0.00906410022255077
Ifi204,0.09366209046353823,Pml,0.06199772136746862,,,,,,Mbd4,0.07747777551412582,0.10666748881340027,0.08181459456682205,0.07665445655584335,0.14137348532676697,0.08517462760210037,-0.01007260211888905,0.09418509155511856,-0.005870445364647175
Klra8,0.0893572970020234,Setdb2,0.057877487780120015,,,,,,Lair1,0.27351340651512146,0.15399718284606934,0.25343722105026245,0.1254756599664688,0.05927632376551628,0.11766385287046432,,0.011007058434188366,
Clec12a,0.08868742034787598,Sirpa,0.05386958293290478,,,,,,Supt16,1.614989161491394,2.5022165775299072,1.7536479234695435,0.5479013919830322,0.777327299118042,0.5854628086090088,0.016270611089866095,-0.05090358853340149,0.015675027492869413
Cxcr2,0.08400428414171078,Sell,0.046759030739038525,,,,,,Slamf6,0.6979891061782837,0.8174029588699341,0.720788300037384,0.4177582263946533,0.48017317056655884,0.42710623145103455,-0.017029189379962863,-0.11603126674890518,-0.016004679390462184
Stat2,0.08356374073054194,Klra4,0.021331982490861868,,,,,,Mtf2,0.33778393268585205,0.36399340629577637,0.33899617195129395,0.45009371638298035,0.6394249796867371,0.48164668679237366,,-0.030941342934966087,
Cd300lf,0.08077392967057942,Csf3r,0.0042864026835369926,,,,,,Hnrnpd,2.6924021244049072,3.2033960819244385,2.7677299976348877,1.090027928352356,1.3202052116394043,1.1278005838394165,-0.23582309823763664,-0.08872425556182861,-0.2575300157195459
Il1r2,0.06867205766153717,C5ar1,0.0036297829045732546,,,,,,Ssrp1,1.6855401992797852,2.3834431171417236,1.7985115051269531,0.16930310428142548,0.21072520315647125,0.17176185548305511,-0.06071558318548036,-0.045440416783094406,-0.08441304331164858
Klra9,0.0670870817487639,Plaur,3.2811530935833784e-26,,,,,,Mcm4,0.420476496219635,0.710873544216156,0.46599748730659485,0.6298341155052185,1.0355154275894165,0.6955024003982544,-0.03135632224813712,-0.2143578976392746,-0.02214642679338019
Klra4,0.06218640498903868,,,,,,,,Cd53,5.24715518951416,3.7091715335845947,5.024295330047607,2.186492443084717,1.889681100845337,2.1508467197418213,,0.07366509735584259,
Pml,0.06060307944721147,,,,,,,,Dpp4,0.7217183709144592,0.44168776273727417,0.6755080819129944,1.268358826637268,0.7727024555206299,1.1911847591400146,0.09108900671381895,0.007856249809265137,0.106499468629217
Eif2ak2,0.05308470156742706,,,,,,,,Setdb2,0.1711416393518448,0.10769519209861755,0.1613873541355133,0.3102720081806183,0.3097136318683624,0.3064858913421631,-0.004107170502603101,0.02971937134861946,
Daxx,0.04842562265376808,,,,,,,,Tnfsf8,0.04632037505507469,0.08824954181909561,0.05208173394203186,0.051307473331689835,0.22650794684886932,0.07889247685670853,0.0058302699459268255,-0.061381325125694275,0.0048916158072018524
Jaml,0.026727738686259175,,,,,,,,Thrap3,1.0856988430023193,1.3630125522613525,1.1310545206069946,1.7364282608032227,1.7741225957870483,1.7435424327850342,,-0.11362511664628983,
Sirpa,0.014309979699026408,,,,,,,,Ly86,0.0033641140908002853,0.0,0.0028683776035904884,0.002490566810593009,0.0,0.0023681260645389557,0.00027378937799115897,0.0,0.0008935601008180611
Sell,0.0003325249061117983,,,,,,,,Il2ra,0.15937577188014984,0.2364608645439148,0.1716739982366562,0.6129196882247925,1.1621763706207275,0.6974777579307556,-0.009964008654452218,0.22700552642345428,0.00914726881006521
Csf3r,5.054275852362713e-08,,,,,,,,Ilf2,0.4522450566291809,0.6987156271934509,0.49400660395622253,0.15202003717422485,0.16041643917560577,0.15374518930912018,0.05569774120563485,-0.04299866408109665,
Plaur,1.0156382480743505e-08,,,,,,,,Lgals9,0.8612701892852783,0.8921293020248413,0.8601159453392029,0.2798067629337311,0.31122130155563354,0.28618040680885315,,0.039561912417411804,
C5ar1,9.270755479793264e-09,,,,,,,,Tfdp1,0.3045162856578827,0.4821603000164032,0.33404749631881714,0.11505847424268723,0.15536949038505554,0.11963992565870285,-0.037002370807451744,-0.05167299881577492,-0.04051869876086474
