,AllAct_P2,AllAct_P6,AllAct_P8,AllAct_P9,AllAct_P10
Entpd1,0.02901371816720298,0.045251967759067716,0.030509972119567564,0.04633934407494202,0.048531951384503634
Cd80,0.013634788654409398,0.016401601052879713,0.015885390282324604,0.0175933562597253,0.019016443659573164
Timeless,0.06984757221692892,0.0026223035079818275,0.038967284455299525,0.052204778601008014,0.10555926936950155
Cxcr5,0.008919975620209146,0.019284987655098822,0.0023041042358835574,0.003612734406579175,0.029448023750514658
Cd86,0.010129611009919414,0.01849409927579458,0.015496721363853742,0.01659304230320696,0.022718702182537742
Cxcr2,0.0005457158244409749,0.000335442618455127,0.0009460422907205747,0.004735734218092165,0.005545669773811027
Itga2,-0.006400788783252334,-0.0065560267495280815,0.030557296019402255,0.020227228125902327,0.030218043973075447
Ifngr2,0.011854073770778758,0.029528552852321813,0.08990722243309078,0.0876399077354723,0.09135822639892588
Mcm7,0.35204045567273745,0.17380337891595565,-0.13067932423246778,0.37053974664959527,0.3997972494666744
Hnrnpr,0.05033414953833819,0.021913562029020558,0.04600802655017425,0.03783024409436528,0.0733493411198789
Maff,0.01901341192287335,0.030967105756236728,0.02615272428651767,0.030335792850690414,0.03694534758870417
Rere,0.050808422378667895,0.04177169477466446,0.05955123965964114,0.05821230071569545,0.06621393438012348
Nrp1,0.1158317691448179,0.15135271513199003,0.17614680119202852,0.17214940194985126,0.18230578661636324
Jmy,0.020949919785765186,0.027424866148987488,0.027561976376761776,0.03579621012810734,0.036008611765807705
Irf8,0.0742381368482359,-0.002894924340641521,-0.1063261430094293,0.0972246382879636,0.11850249806038697
Ilf2,0.02855742583620643,0.014073818021666275,-0.03367829098469652,0.11576933450846154,0.11719746141277042
Suv39h1,0.00253114137320231,-0.013206439070826623,0.007803471993749962,0.037643614014359617,0.04988746715523979
Ggt1,0.08292960988052969,-0.08306708089722362,-0.011611428163392836,0.02369399826869658,0.09896227120589988
Mybl2,0.01730614963325698,0.011634220193203017,0.0007073241983473257,0.00021526632159776416,0.019357000072572676
Tnfsf4,0.01671809553209908,0.021869783155312905,0.02919999417714938,0.017339386038090477,0.024998185502087218
Rbbp7,0.05358460379243983,0.05846512230671399,-0.3000902564531886,0.41374125171567755,0.46506154591735704
Padi4,0.021629478120309444,0.015984310215696473,0.01713099734915238,0.01315852546348747,0.026117007984300313
Dpp4,-0.05811186245423568,-0.029323267346258508,0.04909677995214895,0.014826829378450304,0.056461752959903126
Atf3,0.04959685692870283,0.07021747468153221,0.0792147540739804,0.2076261884841369,0.23968190753473442
Stat2,0.019535724206918008,0.028257399340153668,0.023373776545236345,0.026130082894761285,0.0303972518598285
Klra4,8.193403999583362e-05,0.0024897189332165866,0.0005258385545103102,0.0019782879738816043,0.008339023094009267
Tcerg1,0.02951834585672199,0.003994960461878271,-0.0497606442732345,0.039207832424446656,0.06361519687249213
Mcm5,-0.0011055969862832505,-0.32757434780066064,0.07108662411294188,-0.06548335132766228,0.17410958019585204
Sub1,1.0856463864951444,0.6369748903629248,0.7554273039709962,1.4446399261474774,1.6894732402145145
Zbtb20,0.03477121071042228,0.02585719097234588,0.06345218596017829,0.06881071212044025,0.09832505720965964
Lmo2,0.040353868331739845,0.01626214030163715,0.022036612744357302,0.005028987607944344,0.04900380820357931
Supt16,0.11963262644727003,0.1033224228338966,-0.20419215999573256,0.3274013165842777,0.4320740006422663
Thra,0.02769604358487886,0.02666400232213415,0.012748687692985811,0.030875871301002524,0.03079144762943274
Lgals3,0.3991830320821387,-3.635575986191481,0.3209176807957611,-1.9299591222933572,2.436035565928005
Il4ra,0.07341200008122795,0.07929260401644737,0.012161691188846947,0.05907184055342906,0.1348382020725772
Apex1,-0.030681972590815287,-0.020429429847914588,-0.04526770155668479,-0.025794776076767376,0.01593906587804259
Jdp2,-0.02425019490246739,-0.019072482969183988,0.010791316478701754,0.016375560567317163,0.030045615924794482
Bbx,0.06123371798585396,0.06117295695851757,0.06037759060657381,0.055906859950556886,0.06256597122272561
Eed,0.02470999129412978,0.06085035976666615,-0.05210079964843124,0.0067907467887122,0.06450416235156571
Ebf1,0.007808178638679902,0.009772538632860402,0.00013971651246477923,0.0042660680253913995,0.012911680112244727
Atp1b3,0.062536953477974,0.06145761933114976,-0.0033500104935787257,0.09952236897403097,0.2755460653881938
Il6ra,0.15599012319396977,0.1523032426255743,0.027774471696857123,0.1196410467970646,0.19828820365868405
Nsd2,0.06396966751230657,0.05283442728260995,0.1615560477260464,0.19599355639583793,0.20402982693251243
Trip13,0.004906916499524176,-0.06358387148894662,0.03620286280199877,0.03586704905702998,0.08995164991170694
Cd6,-0.08781942968456073,0.0004804291137328469,-0.03713025237994827,0.062116911318267715,0.06593246172454527
Hmgb3,-0.02350408796646613,-0.11808486163843311,-0.007600500320833461,0.11766523042715564,0.14617449977355007
Mcm3,0.1465897411817357,0.25664667609826597,0.29574673628485065,0.390059362311819,0.42846341097875806
Tnfrsf1b,0.048276227833465676,0.06114282133542432,0.025088910489001356,0.0589577735333416,0.07471116633832238
Cd160,0.20073419846749951,-0.06211906975841685,-0.20629346262842255,0.1896801692634654,0.28350728964572863
Eif2ak2,0.0655797712745001,0.06418723107262163,0.03920350882358447,0.06421634747264135,0.06834970338741733
Dach1,8.42641922486619e-06,5.298078105765232e-05,0.00016204538632414052,9.645311228298272e-05,0.000298339546616942
Klra6,0.007752274371375527,0.09909548853192575,0.004020327421234944,0.014314852126702252,0.2463492587585511
Il18r1,0.165014013306797,0.20144161734823637,0.18657078012417974,0.19165848266104873,0.22215076340144896
Abcb1a,0.0377742987467715,0.05513899350280789,0.0573358171571723,0.054593997656178575,0.06026362940001703
Pcgf5,-0.04912606860214234,-0.046779589823951896,-0.045981326020065036,-0.040777198593515585,-0.031660861815473146
