,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Gtf2h1,0.54749954,0.53381866,0.52029437,0.8037158,0.6177391,0.3442316,0.5365612,0.47057423,0.60721827,0.5895378,0.5776635,0.51886016,0.60809183,0.4723445,0.5134135,0.67106086,0.38278028,0.4680529,0.59081393,0.13031948
Gtf2e1,0.090572305,0.028373383,0.0753898,0.15880476,0.13435887,0.030171992,0.045681335,0.0,0.06503965,0.10196274,0.05333797,0.12519696,0.021880124,0.028461063,0.09347691,0.0599965,0.049188204,0.097446665,0.09743539,0.0
Tial1,0.21412486,0.47514114,0.28955173,0.60259813,0.35103875,0.5872346,0.35147184,0.285443,0.33617377,0.28897867,0.19989981,0.45268524,0.22017068,0.31002057,0.31648043,0.26997152,0.13499129,0.37717342,0.58616954,0.2727963
Brca2,0.0,0.061584648,0.038267378,0.28047213,0.0,0.0,0.02047364,0.0,0.010855729,0.008729093,0.0,0.10486485,0.0,0.0,0.045471955,0.07336762,0.112197876,0.037032943,0.0,0.0
Supt16,0.24174863,0.6312518,0.27974322,1.0939509,0.36972347,0.45219657,0.3591736,0.3351763,0.55560446,0.373634,0.28407124,0.2803182,0.3559994,0.6980284,0.57835615,0.92020994,0.64214474,0.43381792,0.7927921,0.2629866
Sema7a,0.33844572,0.3330102,0.31813484,0.570263,0.19701405,0.31754965,0.4291226,0.51444113,0.38519552,0.351219,0.36678785,0.22312565,0.37437338,0.10239569,0.49840194,0.5360902,0.202956,0.2637327,0.0,0.3411296
Hnrnpab,0.0,0.09696639,0.03545035,0.118240416,0.0,0.0,0.0,0.0,0.015695298,0.020963842,0.0,0.024350103,0.0,0.0,0.020157585,0.0607047,0.057660703,0.041551996,0.032478467,0.113426276
Dnmt1,0.028994402,0.07172177,0.06747253,0.7415535,0.11309791,0.05307702,0.04318837,0.019335538,0.0957756,0.13758057,0.24189563,0.11865927,0.23639825,0.038285665,0.06408499,0.41636345,0.17387983,0.061225504,0.18830515,0.06674518
Cdc5l,0.59045553,0.43815044,0.35732952,0.63941157,0.1314182,0.45685822,0.40147159,0.48855293,0.5647376,0.41237617,0.52328575,0.36247134,0.56183904,0.30639464,0.33093026,0.5891138,0.23740432,0.49019423,0.27864572,0.33221644
Nsd2,0.36298707,0.5981768,0.4627508,1.8397514,0.7177757,0.2577064,0.48433283,0.16379622,0.36542985,0.2934476,0.43175188,0.57224566,0.22713163,0.8123704,0.1706062,0.23279938,0.55922776,0.51629204,0.36806464,0.47672653
Ilf2,0.16165389,0.13755254,0.0,0.31090137,0.075065,0.24005759,0.15756808,0.18572101,0.14888868,0.12460649,0.16707857,0.14235073,0.23536941,0.25793758,0.03196252,0.19208862,0.09672657,0.14698988,0.10197428,0.06144609
Mcm2,0.0,0.0,0.0,0.11671107,0.0,0.08751902,0.0,0.0,0.04814742,0.0,0.0,0.0,0.0,0.0,0.0,0.10623438,0.0,0.0,0.0494749,0.06956851
Nfya,0.0,0.034540955,0.11805946,0.17615901,0.1006867,0.0,0.041758426,0.02485327,0.06647401,0.06649745,0.0,0.08801158,0.05384548,0.0489269,0.079792075,0.0,0.058282837,0.14214033,0.11832628,0.0
Tfdp1,0.057979453,0.10642109,0.06541162,0.20001411,0.09662549,0.034965836,0.02856715,0.04971916,0.047200024,0.035903197,0.025834505,0.05608072,0.033010755,0.14065859,0.040906765,0.14032944,0.110876575,0.05288772,0.0,0.03276997
E2f3,0.22311011,0.2049121,0.21971512,0.7570111,0.43634322,0.27318946,0.3198166,0.18284489,0.2842384,0.32483983,0.3678983,0.12377097,0.314415,0.0560219,0.109572455,0.35594192,0.101654366,0.3966945,0.26782903,0.1589998
Rnps1,0.05968326,0.040183246,0.042937066,0.14681087,0.0,0.12813094,0.108558685,0.05322376,0.071603864,0.06614618,0.0711125,0.0,0.08985272,0.03856784,0.0,0.09035982,0.09699841,0.062219217,0.021037122,0.11449136
Cenpk,0.0,0.037059393,0.028004562,0.81277436,0.029521124,0.07979322,0.05094167,0.034098983,0.0164788,0.030919971,0.025901344,0.07281988,0.082708895,0.0,0.028004562,0.3297916,0.0,0.11450148,0.095866576,0.14889248
Cnot6,0.21569864,0.16873407,0.292395,0.45686093,0.4153668,0.26501876,0.3039068,0.24834037,0.22790278,0.29040828,0.2634805,0.29351962,0.38062385,0.21998943,0.3124699,0.23987554,0.09085528,0.27025458,0.20740062,0.37507927
Deaf1,0.2570399,0.34463444,0.08461088,0.36286473,0.1126131,0.11395818,0.21415716,0.19194725,0.09251651,0.1652331,0.21348135,0.12120302,0.24251299,0.16296415,0.20992443,0.15313387,0.2129755,0.062219217,0.12731236,0.21468769
Mcm4,0.28771928,0.13501263,0.16155624,1.8496772,0.03609041,0.4705001,0.27943793,0.2615401,0.42175677,0.33071524,0.26744407,0.557024,0.2107638,0.18452671,0.1724318,1.1916374,0.5065285,0.1955203,0.3232491,0.1112067
Pcmt1,0.39274982,0.21017471,0.29786462,0.97007394,0.6668592,0.5005002,0.4914381,0.49796918,0.45943013,0.57210624,0.45280078,0.6126324,0.41329205,0.37137407,0.5486025,0.7721177,0.49154186,0.22085051,0.7424403,0.27696246
Espl1,0.0,0.0,0.0,0.08198661,0.0,0.0,0.0,0.0,0.0,0.010938989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fmr1,0.84375024,0.8154204,0.8025464,1.2791003,0.9139663,0.43177795,0.6902476,0.9722574,0.82330966,0.9180492,0.9379747,0.6021558,0.76311684,0.5774416,0.8523244,0.92726064,0.59658587,0.69383156,0.37962157,0.74475366
Csrp2,0.0,0.0,0.0,0.017603297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snrpd1,1.2358627,0.70845,0.98377854,2.9747276,0.67646855,0.93244344,1.1096075,1.1980835,1.0137247,1.1960409,1.0255151,0.9635446,1.1534988,0.61170995,1.1799043,1.6990265,0.58536,1.0863812,1.3141544,0.35120976
Polr2a,1.3939856,0.96926594,1.5169727,2.048805,1.5058713,1.0662315,1.0542428,1.5251151,0.998677,1.2999665,1.5483036,1.8957243,1.3169872,0.96996164,1.4970405,1.4570901,0.947462,1.1057614,0.9753655,0.99703705
Ttf2,0.0,0.0,0.028004562,0.15354493,0.022614269,0.020111367,0.011383792,0.013407578,0.020111367,0.015877327,0.0,0.03421566,0.0,0.07441823,0.028004562,0.0,0.0,0.045848265,0.0,0.0
Trip13,0.0,0.0,0.0,0.13950177,0.045557972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285515,0.0,0.0,0.0,0.0
Ctcf,0.67488855,0.40785304,0.77036464,0.89922607,0.86787736,0.565048,0.5291047,0.6559083,0.54461735,0.6263832,0.44104344,0.5673699,0.5660498,0.5893703,0.7062354,0.86256367,0.54360664,0.3204384,0.8105877,0.29860255
Brd8,0.25111887,0.29340225,0.15307994,0.45255563,0.08636737,0.10187842,0.1895813,0.19768293,0.2452365,0.22851898,0.09603091,0.21570551,0.12270616,0.20022559,0.21040647,0.23517235,0.106167555,0.10851731,0.3828249,0.12289218
Parp1,0.089887634,0.053817876,0.0,0.17431769,0.065831,0.06942854,0.019730184,0.023237772,0.035700247,0.04295873,0.11888044,0.06011665,0.08906612,0.14490983,0.03188782,0.16157377,0.053338736,0.16000405,0.10004714,0.13768294
Brca1,0.08236974,0.04282924,0.0,1.0948551,0.17894906,0.09068608,0.06602308,0.060457386,0.18396454,0.09106448,0.09420781,0.21351758,0.0,0.0,0.070574716,0.3984881,0.0,0.045848265,0.046276756,0.11256892
Nap1l1,0.31664655,0.2562228,0.23058482,1.1157835,0.30825585,0.59780717,0.47632432,0.4663353,0.2783165,0.4837677,0.44907403,0.2519844,0.40982676,0.24597976,0.38183126,0.48253447,0.6427842,0.251819,0.31664398,0.18214622
Mcm7,0.0,0.098220006,0.018306501,0.4724722,0.08601439,0.04055251,0.009327621,0.042521562,0.09374902,0.005682344,0.030850139,0.0,0.0,0.093308434,0.020157585,0.12540562,0.053338736,0.0,0.13152552,0.0
Psip1,0.40399933,0.26895568,0.4071497,0.6589289,0.3342732,0.3764494,0.26804045,0.32080844,0.3115523,0.32310024,0.401281,0.2612787,0.33785248,0.33099166,0.31448826,0.4470456,0.10842619,0.16383858,0.49915758,0.0
Hnrnpul1,0.1668869,0.30075717,0.30796525,0.7463707,0.21902727,0.28001484,0.34988004,0.21580711,0.254075,0.16534606,0.109632045,0.20808707,0.20146379,0.19450092,0.22572689,0.14968017,0.14019425,0.3785603,0.44869947,0.32342035
Baz1b,0.09865037,0.3969254,0.15277357,0.81740415,0.18473104,0.16994934,0.14408043,0.13650256,0.25273407,0.15734562,0.17095222,0.2469744,0.20010331,0.32975417,0.10719079,0.34159383,0.31998384,0.14900695,0.23791048,0.09241189
Mybbp1a,0.0,0.0,0.0,0.05563969,0.0,0.0,0.026771404,0.0,0.01509898,0.016309015,0.0,0.0,0.0,0.0,0.03219717,0.033254802,0.0,0.0,0.0,0.0
Kntc1,0.0,0.0,0.0,0.650414,0.07434113,0.0,0.025639778,0.0,0.061579093,0.015619634,0.0,0.04830189,0.02692274,0.0,0.04031517,0.2936351,0.0,0.0,0.044359352,0.0
Smarcc1,0.4014104,0.42986628,0.4765107,0.76572263,0.5658819,0.68197197,0.45872104,0.5787842,0.40105453,0.46032003,0.43968666,0.19936657,0.41659003,0.517024,0.28722596,0.4219285,0.54156023,0.548257,0.44175902,0.58991575
Cbx3,0.18632586,0.38056654,0.1536689,0.8370548,0.07805535,0.25793162,0.13268873,0.093820475,0.11987822,0.21902017,0.08759923,0.12307539,0.07137792,0.20483685,0.18613552,0.47348595,0.3504121,0.098327935,0.568811,0.38259393
Tsg101,0.24484603,0.26738653,0.21619731,0.54977244,0.27794993,0.2200304,0.29391658,0.25850397,0.21703552,0.18011571,0.3810177,0.24860491,0.45779246,0.3269699,0.22048655,0.24053843,0.26137158,0.11458765,0.23293084,0.22985637
Chaf1a,0.022701783,0.117414586,0.0,0.14164221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07658356,0.058282837,0.0,0.0,0.0
Mybl1,0.0,0.02584175,0.0,0.04146259,0.0,0.0,0.0,0.02620572,0.0,0.013554683,0.0,0.0,0.0,0.0,0.03930858,0.0,0.0,0.0,0.0,0.0
Wdhd1,0.09718579,0.1652732,0.040501323,0.7233193,0.07937158,0.089675955,0.11371281,0.10673157,0.07910189,0.09574787,0.12245521,0.13033813,0.06808044,0.028969552,0.1490036,0.22073662,0.18572879,0.115274906,0.08405164,0.0707849
Brip1,0.0,0.13318081,0.07237305,1.7634162,0.18959174,0.0,0.031987775,0.05822665,0.24388003,0.13338818,0.056960855,0.17824681,0.02692274,0.0,0.066418655,0.42046475,0.35183778,0.0,0.23980936,0.13349035
Tcerg1,0.22491577,0.2858773,0.15624568,0.7852365,0.5151405,0.5097753,0.38913128,0.36877525,0.5071246,0.29803726,0.26155248,0.1718548,0.29419783,0.48995364,0.2805839,0.33770198,0.28251684,0.33989432,0.2585206,0.21094055
Safb,0.23815481,0.29379815,0.18754715,0.35541898,0.18307453,0.23110667,0.17937924,0.10265817,0.21867453,0.24211246,0.17053802,0.30830494,0.0899139,0.22942777,0.09546876,0.16484383,0.31859854,0.102312304,0.14079075,0.32204023
Cd68,0.0,0.0,0.0,0.042918447,0.0,0.038848467,0.021989698,0.0,0.0,0.013396022,0.025335955,0.0,0.0,0.0,0.0,0.023551976,0.0,0.0,0.0,0.0
Ccr7,0.0,0.0,0.0,0.011521141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orc1,0.36061448,0.09674527,0.17602687,0.88479674,0.0,0.17979747,0.31026462,0.29032746,0.08890896,0.2595409,0.3036785,0.064607486,0.35565993,0.048371848,0.21533546,0.40362713,0.22260779,0.03579479,0.032478467,0.205933
Hist1h2bp,0.0,0.0,0.0,0.0064909435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mxd3,0.0,0.0,0.0,0.037251756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pknox1,0.12367393,0.0838363,0.13672848,0.23597217,0.22020033,0.13973546,0.13669242,0.054757398,0.030106314,0.086094975,0.07953866,0.09111483,0.06844675,0.0,0.09769729,0.087623075,0.15853885,0.051334213,0.043514725,0.0
Hnrnpr,0.36670098,0.48310632,0.32390296,0.6196395,0.28404942,0.3984413,0.378035,0.38697353,0.52036303,0.3315859,0.27916038,0.2523499,0.27355766,0.56145996,0.5212302,0.30350566,0.34875295,0.20946003,0.3816699,0.57631344
Hmmr,0.0,0.0,0.0,0.3132959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013464765,0.0,0.0,0.0,0.0
Atad2,0.25757554,0.1503008,0.3467546,2.0852518,0.6731209,0.3283864,0.33769095,0.2220065,0.39013046,0.26349467,0.20692195,0.68922144,0.28176937,0.5146863,0.23241946,0.55688685,0.43194905,0.7180545,0.45685482,0.6485251
Cbfb,0.6995584,1.2564509,1.2247413,1.3512397,0.93780226,1.2435904,1.0314732,1.0384363,0.94698215,0.97058743,1.1470672,0.8288876,1.1524098,1.1224606,0.940798,1.0443093,1.0476596,0.8685564,0.7968512,1.2781626
Dek,0.35200092,0.089247935,0.4671965,1.2145853,0.30099678,0.3578962,0.34588575,0.31699094,0.2928933,0.4487135,0.37588793,0.3259466,0.44579065,0.28730246,0.2579554,0.4377918,0.27560073,0.5311551,0.5817797,0.21899012
Toe1,0.08518813,0.079321444,0.05434695,0.27602282,0.0,0.023466462,0.055435486,0.07354208,0.0,0.099371426,0.075928554,0.0,0.11889994,0.049388673,0.089874536,0.13253415,0.0,0.062219217,0.05667082,0.16300103
Ezh2,0.2313913,0.5223789,0.27413267,1.22193,0.47296715,0.5114387,0.38383985,0.3973836,0.26832873,0.31036028,0.45010024,0.3355424,0.4509439,0.57723397,0.51852787,0.7583633,0.40725607,0.39710855,0.12664424,0.42690516
Mcm3,0.035017014,0.0,0.0,0.44300932,0.05271542,0.0,0.0,0.0,0.02790909,0.01650227,0.0,0.023951786,0.0,0.0,0.0,0.09046945,0.09472994,0.044558946,0.103301086,0.0
Pnn,0.05856823,0.09451381,0.0,0.154741,0.043183684,0.027570724,0.040021047,0.05336217,0.01532701,0.08193371,0.05220212,0.02235464,0.08858283,0.0,0.0,0.047924273,0.04542764,0.03579479,0.039692286,0.0
Mbd4,0.075094566,0.033311635,0.0,0.26677623,0.054416753,0.037336577,0.024414975,0.028755417,0.023130534,0.027748171,0.06693212,0.07411893,0.03594427,0.0,0.023130534,0.23994622,0.10891254,0.044558946,0.066390336,0.04220415
Ssrp1,0.056752376,0.26571983,0.0823527,0.39632845,0.070720926,0.12162426,0.088366576,0.10335236,0.016412726,0.12073182,0.08062126,0.088567376,0.046049546,0.29094973,0.08755145,0.14119428,0.112197876,0.09478849,0.0,0.0731969
E2f2,0.13567829,0.09858453,0.2126549,0.533936,0.058201768,0.18591847,0.15476677,0.08957422,0.20649545,0.13941897,0.0,0.1350303,0.033279136,0.0,0.14450282,0.27044144,0.034051206,0.072827734,0.08558897,0.0
Runx3,0.84955937,0.7684724,1.3977165,1.9051359,1.0263094,1.0915297,1.1333884,0.9841272,1.2728792,1.4002706,0.9416543,1.1911199,1.0167638,1.0269474,1.5751134,1.7266263,1.5627621,0.9224785,1.7787895,1.0694132
Cd22,0.0,0.0,0.0,0.016194832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cops5,0.1438737,0.11082074,0.045760114,0.33173057,0.1372028,0.32539156,0.13187632,0.20728995,0.20696874,0.24812302,0.08836215,0.23898068,0.080533475,0.11713131,0.16874719,0.2551072,0.0,0.11532208,0.08195336,0.3111236
Rfc1,0.16750029,0.23405552,0.41376695,0.8541558,0.26946563,0.14509153,0.2333831,0.22953483,0.3583417,0.1724916,0.287205,0.26577714,0.27032915,0.35993603,0.29216686,0.54983115,0.57166284,0.3320499,0.36970142,0.072143346
Rad51,0.12941343,0.055417076,0.01951995,0.7955229,0.0,0.2322726,0.11034115,0.06891134,0.097754136,0.0789586,0.17803317,0.03668665,0.20256698,0.0,0.042650484,0.12002103,0.049188204,0.06053933,0.0,0.0
Hdac9,0.0,0.0,0.0,0.016947422,0.0,0.0,0.006144752,0.0,0.010855729,0.0,0.0,0.0,0.0,0.0,0.0,0.009868844,0.0,0.0,0.0,0.0
Paxip1,0.025820015,0.15931317,0.0,0.2774533,0.043905325,0.06285808,0.041724794,0.023524905,0.09357812,0.0216752,0.048967876,0.087113045,0.062570065,0.0,0.035287358,0.058797408,0.0,0.11874665,0.15123191,0.0731969
Hat1,0.41419223,0.77246654,0.57904696,1.0562866,0.33205613,0.8126304,0.59770656,0.75390166,0.70800817,0.75774395,0.40143442,0.68634266,0.5667863,1.040081,0.8721886,0.88814527,0.80082285,0.84172326,0.69785786,0.2662172
Hmgb2,0.35682896,0.2894132,0.26988125,0.8883777,0.20985672,0.41586086,0.30563363,0.36545673,0.38030493,0.28130853,0.30800003,0.42068973,0.3461149,0.36803943,0.23793028,0.23517318,0.21784404,0.46580985,0.46199015,0.0
Mtf2,0.26527345,0.5450727,0.5160349,0.6892328,0.58972836,0.29996935,0.3656781,0.41536885,0.4247387,0.30781162,0.34788162,0.38627926,0.35225576,0.4762227,0.4606092,0.48109558,0.20111318,0.38161194,0.52990144,0.06674518
Mcm6,0.50931144,0.18108532,0.7294993,2.1241336,0.34398854,0.4016526,0.36512563,0.497472,0.7028294,0.4614189,0.36985308,0.26227033,0.5279126,0.49117133,0.5107493,1.0544697,0.8612678,0.22554548,0.5738044,0.4993718
Mybl2,0.0,0.037059393,0.028004562,0.3893954,0.0,0.0,0.018091993,0.021308348,0.016282154,0.022475392,0.0,0.0,0.0,0.038285665,0.059967086,0.0452123,0.055043403,0.0,0.0,0.16119337
Ddx20,0.051922485,0.11132515,0.03576005,0.261762,0.06634124,0.02407371,0.050778512,0.042799294,0.07233331,0.044704713,0.0,0.046366736,0.033279136,0.054743223,0.18185456,0.21184886,0.0,0.037738554,0.09862861,0.09241189
Rbl1,0.19642425,0.3043369,0.09953858,1.1069784,0.1518743,0.16310321,0.13451268,0.13800554,0.18651733,0.09331154,0.2735007,0.17654961,0.29110685,0.20514745,0.080841735,0.41203633,0.51959276,0.10533199,0.37716037,0.08927663
Foxm1,0.0,0.0,0.0,0.08804718,0.0,0.0,0.0,0.019358398,0.0447329,0.0,0.0,0.03957376,0.0,0.0,0.029037599,0.026397817,0.0,0.0,0.0,0.0
Itgae,0.0,0.0,0.0,0.06829302,0.0,0.0,0.0140508255,0.019358398,0.029037599,0.027321253,0.0,0.0,0.0,0.0,0.029037599,0.026397817,0.0,0.0,0.0,0.0
Cbx5,0.093237884,0.124211475,0.08938451,0.5285106,0.029360197,0.1298716,0.040219735,0.047369912,0.03269488,0.011955061,0.06253129,0.03159872,0.030320989,0.05197517,0.04031517,0.17153285,0.0,0.0,0.09904705,0.0
Kmt5b,0.47897974,0.52814597,0.42782658,0.20873249,0.7576576,0.47621858,0.50457245,0.44025552,0.5832311,0.4839032,0.45961896,0.28502312,0.39809108,0.6252898,0.42715925,0.28155848,0.3154263,0.4819617,0.5950589,0.68427837
Cbx7,0.0,0.04648698,0.0,0.020874098,0.102634124,0.0,0.0,0.0,0.016428094,0.0,0.0,0.0,0.0,0.056600295,0.023444064,0.05484724,0.0,0.0,0.0,0.0
Nr2c1,0.030698208,0.0,0.1758053,0.052159052,0.21944872,0.0164788,0.009327621,0.042521562,0.0164788,0.020149317,0.058211587,0.0,0.03496185,0.0,0.04102907,0.1494576,0.0,0.0,0.0,0.0
Prmt7,0.046309143,0.15181415,0.020250661,0.07940676,0.25158703,0.20345336,0.24193627,0.1374202,0.1315585,0.13447322,0.13604206,0.04548862,0.056779824,0.046253517,0.062406518,0.25120252,0.14402808,0.15379335,0.088340215,0.2495701
Smad4,0.4567382,0.9146484,0.76818746,0.4562245,1.1298885,0.48740637,0.5607518,0.41247424,0.8186505,0.54415405,0.5170597,0.48551372,0.58810085,1.1041293,0.44152802,0.55419135,0.7179257,0.7245133,1.0599084,0.9195311
Maf,0.0,0.0,0.0,0.019363385,0.110349685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188782,0.014279402,0.0,0.0,0.088718705,0.0
Itga4,8.0814495,12.639046,11.398259,6.6431875,12.953027,8.533037,8.460376,7.8848844,8.421317,7.5952363,8.497929,7.495911,7.659576,9.915084,8.836607,7.5126395,10.254759,9.78638,6.6567254,9.20041
Tnfaip3,4.3875227,5.295652,3.584179,3.884424,5.6928544,3.4835217,3.7796674,3.570207,4.391966,3.6248322,4.292611,4.5001845,4.536142,4.196788,3.551373,3.0343492,4.4088182,5.427036,3.6069,5.03147
Crtc1,0.036100306,0.13257003,0.01982884,0.06770359,0.15615176,0.06935006,0.022100396,0.04623337,0.08832832,0.02391381,0.014716457,0.018296136,0.018804362,0.11263597,0.11531097,0.059784617,0.092087336,0.051334213,0.0,0.0
Fas,0.07677288,0.017986877,0.17284487,0.105187915,0.25142992,0.048756108,0.121050104,0.062327005,0.16626301,0.07526747,0.07257416,0.13254866,0.11461377,0.105620235,0.13413113,0.07840876,0.055119995,0.04588367,0.17263836,0.1656585
Btg2,0.116637394,0.13333684,0.21233869,0.11731865,0.27354652,0.056025725,0.12626573,0.15126736,0.11928052,0.18101756,0.15445404,0.09912528,0.08418579,0.19295031,0.16342252,0.055670224,0.0,0.21799763,0.17190653,0.13879721
Fli1,4.295144,4.869905,3.8984413,2.6727316,5.2597265,4.7568426,4.6366925,4.223566,4.2868137,4.0582523,4.324118,4.6459103,4.8459105,4.3556113,4.071833,3.212672,3.628319,4.6230764,4.140602,4.3990455
Elk3,0.4634173,0.20212317,0.45166242,0.29133803,0.7078816,0.4951855,0.35700905,0.4229353,0.24300668,0.47354466,0.25200164,0.2941011,0.3615833,0.4400524,0.47044662,0.27884457,0.2845049,0.17025739,0.2839972,0.1609113
Fkbp2,0.0,0.04408386,0.036832638,0.0,0.055684876,0.0,0.0,0.0,0.016412726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fasl,0.7178793,0.7614565,0.6543007,0.5480516,1.2628702,0.6671021,0.6055111,0.37709188,0.80958825,0.696706,0.4011047,0.76849806,0.55590355,0.48241982,0.45733488,0.7641221,0.33985186,0.36598548,0.9032603,1.0597394
Zmym2,0.36143944,0.30537328,0.47618243,0.32887548,0.66587406,0.13598238,0.32465816,0.2888908,0.23102689,0.24586868,0.2865673,0.2640862,0.18329576,0.41918808,0.27481097,0.24703968,0.62380606,0.24182299,0.5415457,0.59317225
Taf3,0.47524762,0.7739918,0.49352413,0.6265206,1.0201668,0.43475842,0.31940484,0.34568164,0.36872664,0.42605782,0.41495743,0.29545477,0.32466143,0.5786219,0.40905792,0.6472025,0.5039571,0.7210003,0.2772017,0.28025275
Cd200r1,0.02664699,0.0,0.0,0.0,0.06085836,0.03641756,0.020613711,0.02427837,0.0,0.012557778,0.0,0.029527748,0.030347964,0.0,0.03641756,0.0,0.0,0.0,0.0,0.0
Lmo4,0.0,0.0,0.0,0.011108431,0.02896545,0.0,0.0,0.0,0.0,0.0,0.0,0.026208889,0.0,0.0,0.0,0.013464765,0.0,0.0,0.0,0.0
Prmt3,0.10005531,0.26117793,0.21683937,0.09286746,0.29853353,0.03346049,0.0799847,0.06087154,0.11276092,0.074147485,0.059548244,0.15392347,0.06882213,0.09657644,0.06348124,0.0,0.046879176,0.057521153,0.07683782,0.15573172
Ikzf1,4.795677,7.1285725,7.39678,5.088301,9.43014,4.153166,4.7124763,3.7651248,4.735071,4.5192547,4.3270993,5.6216745,3.7489057,7.0233455,4.1976233,3.3643632,8.593649,7.7640815,5.7093706,6.213735
Klf9,0.05049377,0.06009245,0.0,0.037820883,0.08636737,0.0,0.021101832,0.02485327,0.039558627,0.024308974,0.0,0.0,0.0,0.037209116,0.023130534,0.0681635,0.06351615,0.056428634,0.047822416,0.0
Sub1,1.5378618,0.84270763,1.5768661,1.2602406,2.1720154,1.1913373,1.3048277,1.3559419,1.51285,1.5389318,1.3348942,1.6104255,1.4155053,1.1367242,1.2393024,1.1582365,1.2850115,0.764198,1.3051271,1.1835494
Zdhhc2,0.2933584,0.5720129,0.53313935,0.34488145,0.63556063,0.23107009,0.36255836,0.26884645,0.4078655,0.34845993,0.1404073,0.30585316,0.17538643,0.26954234,0.31104058,0.5026023,0.18456644,0.5244256,0.6125961,0.04220415
Ankra2,0.0,0.1291784,0.0977055,0.09941074,0.2665501,0.100557305,0.022610525,0.07807795,0.07419799,0.08333667,0.0,0.08567996,0.021880124,0.0,0.046596996,0.17473657,0.055043403,0.04588367,0.16750851,0.1827701
Pbrm1,0.871798,1.4618422,0.7895945,1.2044508,1.5164213,0.8629398,0.8655744,0.8916651,0.91356814,0.85249066,1.0668733,0.85968333,0.8387672,0.9582932,0.6533577,1.0993553,0.72708267,0.9464183,1.2951143,0.63947904
Ash2l,0.0,0.027043693,0.12467006,0.1460172,0.1943259,0.04774495,0.079090655,0.019358398,0.057760347,0.048234884,0.031113815,0.04397861,0.0,0.17715412,0.16241173,0.050542414,0.05076408,0.15021843,0.19256327,0.0
Zdhhc9,0.075154446,0.0,0.11682526,0.022763541,0.17594066,0.038848467,0.09417887,0.068474054,0.12513575,0.056485277,0.09232144,0.028826743,0.08559257,0.1596978,0.0632008,0.053836554,0.0,0.0,0.16561425,0.0
Esr1,0.0,0.0,0.10728015,0.041498482,0.13752276,0.046322145,0.04054897,0.0,0.046322145,0.03798481,0.0,0.020525165,0.0,0.0,0.02531437,0.07122037,0.0,0.0,0.0,0.057833597
Tfdp2,0.04192891,0.12390976,0.0,0.07579884,0.1283718,0.022565234,0.012772774,0.06357145,0.036389396,0.007781115,0.014716457,0.044505022,0.046536975,0.0,0.022565234,0.024279332,0.11441467,0.09475309,0.0,0.0
Asxl1,1.4335616,1.8568504,1.1876123,1.8248218,1.8919609,1.6828983,1.609308,1.5907263,1.6844816,1.4270946,1.2652014,1.0544591,1.293867,1.2046965,1.4203366,1.5817952,0.9009474,1.2337859,1.3665897,1.3688531
Hdac3,0.0,0.0,0.043638952,0.041329905,0.07195562,0.030171992,0.014328889,0.0,0.0,0.034220085,0.035801053,0.020525165,0.04574579,0.0,0.02531437,0.027388707,0.0,0.0,0.05667082,0.0
S1pr1,0.13317543,0.22513072,0.15879457,0.29896322,0.32062343,0.38136992,0.18147758,0.26564252,0.23177007,0.24594569,0.12781163,0.08329825,0.12315051,0.23868085,0.3367361,0.32765386,0.10252694,0.28636998,0.14495206,0.3349776
Epcam,0.035017014,0.0,0.0,0.014577398,0.0,0.040783796,0.0,0.0,0.0,0.029784838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tnfrsf9,1.6727376,0.39123285,1.1391702,2.4778163,0.7267739,2.8633773,2.0065625,2.2763822,1.7028779,2.1240144,1.7410929,1.3992237,2.0495389,0.308915,2.1707146,2.171757,0.48655584,1.1255016,0.33488393,0.7944344
Myb,0.17629053,0.030798554,0.11133273,0.29154676,0.07351682,0.45196897,0.16322061,0.23702091,0.10163713,0.20718391,0.15210077,0.1385198,0.1867742,0.0,0.11133273,0.13186418,0.04542764,0.056188513,0.0,0.0
