,Arm_P2,Arm_P6,Arm_P8,Arm_P9,Arm_P10
Timeless,0.06971038132792202,0.018055659768547398,0.057276047307651456,0.05300032718702355,0.10546837556459823
Tfdp1,0.03220797368523185,0.05423608118519533,-0.010829835171141394,0.048824469510235925,0.1316309932545703
Zbtb20,0.03512054970290964,0.025905773778558336,0.044429242984488734,0.06904657465619901,0.09833754893692473
Il4ra,0.07242852027554181,0.07808915049263923,0.05897442732782845,0.05859411572012742,0.13483461026458365
Eif2ak2,0.066167441543163,0.0660523638541533,0.056039672708721885,0.06427637400176077,0.06835482038488577
Eed,0.022881135441020158,0.06344030427677899,0.026961611175332505,0.0063013092277659005,0.06446515741199017
Bard1,0.028897568991278263,0.01805140670235687,0.04114297615445515,-0.008733206958200864,0.026577455630948318
Maff,0.019456841343207708,0.03215341024680584,0.02943876303796724,0.03023426125835048,0.03690657965705544
Cxcr2,0.0006097262292958806,0.0002337606412387251,0.0,0.004791352389106427,0.0055081595428527735
Tshz3,0.0017796181411968868,0.0006264570147489199,0.006130770649055351,0.001576362802820528,0.005635726860941109
Trip13,0.002461639825938712,-0.06675001886508243,-0.01588557123496701,0.036250211614930396,0.09018793298993377
Il6ra,0.1554960802442591,0.1666991118523186,0.13044078362467534,0.12030893358669156,0.19836669440092541
Sirpa,0.0011882494474114848,0.001650550721218048,0.01273401174475632,0.01029465098670941,0.014112820918901597
Ifngr2,0.012493211890263369,0.024994051305731246,0.1203170161377285,0.08751687898021501,0.09140513921454474
Tnfrsf1b,0.04937623004061325,0.07241838961322986,0.04310146010166068,0.05923097076403493,0.07472982368559813
Kdm5b,0.03229285303554501,0.044578747510793125,0.06049675944402466,0.028868614444442105,0.0475329059435307
Abcb1a,0.03837429203493475,0.053972835028708185,0.055349389482153524,0.05454353861877925,0.06026766796811526
Supt16,0.1244310285885995,0.13540027276134498,-0.1261335556681113,0.33374373158230647,0.432036511339501
Mcm3,0.1641374841454446,0.2810595888082721,-0.21280288768575958,0.39511185063177245,0.42789632333974137
Tnfsf11,0.008243821756314574,0.006667781089793984,0.017980327390120433,0.002053713258687606,0.010465887091861947
Trgv2,0.02137089092149154,0.02050969704667793,0.0017719054918218084,0.026800135465610993,0.030888043775040702
Dach1,9.35821498800601e-06,6.136067632916931e-05,0.00022670664736451073,9.583384583775879e-05,0.0002985015631209173
Nsd2,0.06489086226605559,0.10463959480554645,0.14734626647905866,0.19771429653528202,0.20398987670579055
Ovol2,2.1785135037690403e-05,0.023002698907825664,0.017272050015292934,0.005337690499329643,0.025913674966637358
Klra4,8.721280847444732e-05,0.003430648014657458,0.0009113163871519756,0.001996987373384958,0.008321879740424034
Stat2,0.019603717606900824,0.02677070477880372,0.03247433578759725,0.026077719496589172,0.03040294913878724
Cd80,0.013260608830974706,0.015092611762092284,0.019016209695221494,0.017568421573188678,0.01901504082772882
Tlr2,0.01250118687083792,0.05142471501053267,0.11336440383819046,0.10938739294745539,0.11473630901658663
Irf8,0.09069414909446173,0.037146825763341496,-0.006280285444661038,0.09961515050231508,0.11864039934789944
Rere,0.05086969934997902,0.04205780587431186,0.0591445194106609,0.05861322179687375,0.06620900360159165
Hnrnpr,0.05069166513334999,0.029383575599652836,0.11161348286802068,0.03672276981711697,0.07323538849301277
Atf3,0.05037142468566821,0.05935686514496542,0.1644112939612846,0.20739766566481882,0.24009802261476487
Rbbp7,0.05504814544077382,0.0605780702678752,0.12720527428397238,0.41613881741821723,0.46511387149374434
Itga2,-0.006426559436755994,-0.012346217245721334,0.03616103634512701,0.02013087478307467,0.030218637873603148
Dpp4,-0.057637006666154025,-0.03177255398472878,0.010270111201058616,0.015487138966133695,0.05652699754032909
Bbx,0.06094242771997409,0.061446820132250564,0.05717150092395986,0.05608550125012,0.06256363182212686
Sub1,1.108424862664649,0.7281927482358632,0.9248104307619576,1.4518348552779456,1.6897696535363458
Klra6,0.008661586872192935,0.08780211785807103,0.01892065938482957,0.013588152042207558,0.24596242644969527
Mcm5,0.021323101288963614,-0.3203481335339075,-0.22877531069541476,-0.06435171065562713,0.1749965175015019
Tnfsf4,0.015180662499429284,0.01841528735345031,0.0282848295377577,0.017251608900891554,0.02498864109019154
Suv39h1,0.0011678578444815498,-0.015207861857124643,0.04146662161948789,0.03756971159712238,0.049890416027075016
Atp1b3,0.08155348828055611,0.10311689417790645,-0.1442800510201187,0.10271720275171205,0.27601259367073205
Jdp2,-0.024430037576404242,-0.0189132096155454,0.006772038679415948,0.01671475741114116,0.030043026920576775
Padi4,0.021832131267183825,0.015107204297060106,0.012653791783771073,0.013088036360540341,0.02613156693737265
Mybl2,0.01723089464051442,0.015215232384582946,0.007036421126369019,0.0002458964711777909,0.019346535186205212
Il18r1,0.16381597269580622,0.19391685828883173,0.21444285837677152,0.1915109094466714,0.222143604200502
Lgals3,0.3387326630778803,-3.7276105850429646,-3.8309184299893695,-1.910173065154619,2.438750168700854
Nrp1,0.1105637976885724,0.15722307810994293,0.12710731424870697,0.1750831710261595,0.18230080995336395
Prmt1,0.007497251630784062,0.013668515504334965,0.12454336221579676,-0.08245416554278633,0.005457022353551792
Tcerg1,0.030729159931397108,0.0013542144494579351,-0.0398729152372596,0.03904053781514348,0.06373132941856004
Hmgb3,-0.020215362915579845,-0.12539744820541984,0.015233401043303141,0.11908396282841434,0.14628274150316967
Lmo2,0.04281588044801078,0.023876701831339685,0.004648671281309564,0.005054620080289704,0.049106649354059013
Nsd1,-0.037125657530907005,-0.04515954940006263,-0.02728862206436495,-0.0021237181106078195,0.017087542178642074
Pcgf5,-0.0491268661475031,-0.04703345400939696,-0.04174240476780346,-0.04076895568225395,-0.03168604659223115
