,Cl13_P2,Cl13_P6,Cl13_P8,Cl13_P9,Cl13_P10
Klrc1,0.38990922879944023,0.45762294933154457,0.46278391531363283,0.44111981689336466,0.20999813267702666
Trp73,0.007272878364258632,0.006792141825343309,0.009599718923735793,0.0036684100063719433,0.00969048471671601
Ppargc1b,0.027235577425070285,0.022300993633636544,0.03085739490539487,0.002491542069625698,0.025008184106917488
Pax5,0.0005553584222845609,7.015015776953115e-05,0.00044602218053240193,0.000734324809012112,0.0001355419251678387
Rere,0.05028601023342214,0.041294211350087325,0.0595606327369848,0.03206333686550832,0.06856345035054526
Smurf2,0.023328582320058303,0.02341947276226855,0.026946451508787037,0.025781678348644102,0.02797332727198839
Bcl11a,9.031040030078242e-05,5.683856966497052e-05,0.00023355701468392003,0.0002991076611596906,0.004097641320281038
Cd74,0.026485290353194912,0.06133685840997995,0.09407502087531396,0.11095848958245436,0.0
Pbx1,1.9763855795957925e-06,4.962953584361328e-06,4.22014959702749e-06,8.418301182971934e-06,0.00022954781618034548
Cxcr2,0.0,0.0005051370440083275,0.0009678908424693178,0.0011081935086063631,0.023419294825418036
Sfmbt1,0.02533834395911277,0.024081378116891546,0.024883329900332575,0.021190672134181927,0.016563366867837
Itga2,-0.006181083042365219,0.0031070726216023753,0.030427879383704212,0.026511607263661727,0.029935050371629954
Rfc1,0.0594850879123226,0.06156494930640704,0.13192062973496407,-0.0036309499616415494,-0.0024508920028248754
Ms4a1,0.004758287200413814,0.014524692452327181,0.019744942016033065,0.0010363218898403381,0.0
Tshz3,0.005659049488311787,0.005729450885903711,0.008623659452807114,0.010730111001212076,0.0012083472470541179
Smad3,0.03950087126976556,0.05716698448868394,0.06154028267301214,0.06064255751450856,0.04808000748477715
Ikzf1,-0.11017657067962247,-0.11422899552560331,0.14980153278204258,-0.0950046291978422,-0.07286735158771684
Cd69,0.2801075004910935,-0.2537873230190865,0.49046900467917515,-0.37667668320109093,-0.47796075756140116
Ttf2,0.027450324391224468,0.011807390922821853,0.04253554769050618,-0.007148728425385793,-0.039979198108284555
Lef1,-0.3487189638544218,-0.1406770065996366,0.46628620406825644,-0.3078729133242967,0.13458410973353108
Plaur,0.006745962897912081,0.02770297401943505,0.12649116829106952,0.13321343961351073,0.05623031542843783
Hif1a,0.06782632653498795,0.09327069120814069,0.09991072286965075,0.10219475124877592,0.10749864805918707
Arntl,0.015405322079754957,0.02316970114050305,0.03346070567004731,0.03256498956901978,0.032086789494772575
Cx3cr1,0.08442886888304767,0.15836118775432897,0.23411201106416882,0.20091431053868858,0.03550072593122083
Ncor1,-0.03524596256943107,-0.11693232598526528,-0.009430592724307747,0.031177549649298832,0.11058590493886306
Pou6f1,0.008535761212675276,0.014883226578976241,0.023465024234697898,0.023216650378738993,0.03091756590538955
Fosl2,0.03249622309636397,0.048471222998605915,0.07297866029823026,0.060743125458877056,0.05811139604156304
Pecam1,0.04047471180830459,0.04709174762688349,0.04899274687698603,0.05158234081470332,0.041998027357475945
Klrc2,0.028490547202512623,0.04238476444165519,0.04488037480993737,0.05030761098291245,0.04242084947310715
Ctsl,0.019779944425567,0.020064579269995296,0.008248803024507029,0.03314044149714001,-0.0040845991807603454
Tlr2,0.005491748261217108,0.03624032316172869,0.05210691396052565,0.10892485458349993,0.039672276187530664
Atf3,0.04299333859389638,0.08834246543129935,0.0772471665477147,0.22253095458855332,0.04140307190022341
C5ar1,0.0003493151184152154,0.00026190560168439756,6.43595891291328e-05,0.00360325516556227,0.00032225532419668
Jmy,0.021224475761952334,0.028748596795367568,0.027425296478479137,0.036327000610793296,0.03312844222115277
Maff,0.015232988220700846,0.02898731283157826,0.026076834246068492,0.036957908928861104,0.055418267019323966
Hat1,0.0268429590471545,0.12924285680140796,0.14621002293151358,0.17946141626965875,0.17609754268339667
Hnrnpr,0.04728617760120365,0.009447049315117645,0.04449288899087063,0.1100621775104486,0.12764776782158532
Il2rb,-0.1670514106717024,0.17929050185460188,0.2094038866314894,0.4045153663215088,0.5250819092245935
Satb1,0.2336600023749676,0.23302695131008516,0.2568030211560941,0.30826880887409286,0.32641296221677657
Scml4,0.012557590779351839,0.022903989279839748,0.03306446550456941,0.04221120014924054,0.05373967158781019
Btbd11,0.0065349360798661734,0.007134301988054469,0.013520266230746225,0.015368926947233047,0.015695705489930475
Zeb2,0.1637691210724174,0.3717350090454203,0.31977482014464187,0.516591974406553,0.736610085067943
Chaf1b,0.05700589045157508,0.07804181231559967,0.06991777715350453,0.13694044667563102,0.17514164439928148
Ilf2,0.026695827086007966,0.006691709243522716,-0.036433660410248606,0.1195893943315171,0.11356635020292358
Suv39h1,0.01415371111805897,-0.009866316275150477,0.007026032048582805,0.04246369389416596,0.04848232972575689
Mef2c,-0.0005967840341535007,0.0011922489930513056,-0.0007154722100344365,0.036253998860203814,0.0
Ube2b,-0.14815360546539968,0.047966441007575564,-0.04568897020519,0.16576311349037984,0.19633673251749698
Brd9,0.03477398031763953,0.0013466498084536583,-0.028488923660461796,0.08158910104152227,0.07852284239503331
Slc3a2,-0.06484967561031024,0.018579496691633002,-0.05171276023275914,0.07078195816574562,0.04148318264023809
Rbbp7,0.04110729109562637,0.05493887802716028,-0.30995851351409287,0.25736668867225937,0.44012840876884507
Prmt1,0.01796117541246819,-0.024582192648455892,-0.14971715401770622,0.0697494372085891,0.20832859347505006
Pcgf5,-0.049119269189999204,-0.04635592244161983,-0.046079222584782385,-0.04131481958357949,-0.01966031569028299
