,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Thy1,3.9886386,3.3047755,6.382573,2.99832,5.036532,4.9604826,4.740445,3.3836274,3.9078648,4.720866,4.2515497,4.928037,3.9713972,5.057324,4.651031,3.444066,2.5373023,4.318824,3.7392614,5.956502
Zdhhc21,0.2572756,0.23814638,0.41047353,0.3059685,0.22097677,0.18604496,0.20027906,0.20827392,0.24149793,0.28588805,0.17321816,0.14128722,0.15880632,0.12598619,0.21477202,0.21125324,0.39676064,0.17763981,0.24350083,0.37192214
Rora,2.2971663,3.2598755,5.164986,2.0892656,3.3444762,1.2027824,2.9989622,2.2707143,3.4762495,2.194929,3.2077506,1.2994039,2.7908273,2.9502125,3.7176332,1.9925042,3.1478772,3.9416184,3.093622,4.388097
Adam8,0.27501258,0.3007199,1.2251403,0.20703016,0.13141426,0.45170522,0.40466803,0.30908683,0.26831856,0.3760747,0.27252847,0.27003562,0.41840565,0.1976741,0.9174832,0.33764818,0.0,0.33600283,0.055275504,0.26049107
Nr4a2,2.291362,1.9405006,4.064307,1.9674722,2.8609674,2.389247,2.0877056,2.602897,2.5946565,2.3600862,2.1408963,2.8422318,2.1358433,0.7211051,2.778633,2.5174296,1.1802891,2.3307748,1.257279,2.973394
Trp73,0.0,0.0,0.07209805,0.0,0.0,0.0,0.01058122,0.0,0.0,0.00644603,0.0,0.0,0.0,0.0,0.07209805,0.0,0.0,0.0,0.037878007,0.0
Crebzf,0.32146326,0.24327111,0.44931835,0.2679932,0.42418116,0.15354726,0.2621623,0.3166012,0.1935739,0.27263314,0.12104288,0.33453944,0.14922456,0.21575494,0.3205716,0.21549483,0.12080996,0.39786404,0.15357408,0.21054532
Thra,0.0,0.0,0.056351837,0.0,0.0,0.029643953,0.0,0.019762635,0.0,0.010222052,0.0,0.0,0.0,0.0,0.042290103,0.038445547,0.0,0.05453403,0.0,0.0
Hbp1,0.22717533,0.1990284,0.4368717,0.06933806,0.3888854,0.07229239,0.25662923,0.16262919,0.31252488,0.13189776,0.37470537,0.15481764,0.21045437,0.27062857,0.39250657,0.2479967,0.08864223,0.32791778,0.09676429,0.41596568
Gtf2h1,0.42262715,0.30553108,0.5045076,0.31824043,0.3643663,0.23677386,0.31991637,0.19208398,0.21415877,0.28687555,0.40142086,0.40681168,0.34264785,0.12877963,0.4497704,0.46382236,0.26348516,0.16167012,0.46609408,0.3958313
Hdac3,0.35692027,0.2822228,0.5939375,0.5117592,0.34755817,0.38424754,0.40642244,0.18503052,0.31463832,0.33653936,0.31565443,0.22550058,0.31901637,0.3128105,0.3086987,0.38207996,0.17457187,0.29219043,0.21225168,0.33272052
Kcnip3,0.0,0.0,0.08322083,0.0,0.047443714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125457,0.0,0.0,0.0,0.0,0.0
Atad2,0.43515563,0.1401891,0.29564855,2.6788964,0.5768917,0.41765374,0.2920728,0.34476858,0.49027753,0.330638,0.13420598,0.6755929,0.29741052,0.5668176,0.3241226,1.5140293,0.633909,0.51292104,0.4511906,0.6013418
Brip1,0.0,0.0,0.055879496,0.6330329,0.04411539,0.0,0.009749223,0.017963663,0.017223626,0.020310597,0.0,0.08096214,0.0,0.050500616,0.021145051,0.23373887,0.0,0.0,0.0,0.0
Suz12,0.804462,1.0058796,0.91104555,2.4373012,0.8250362,0.9846582,1.0428389,0.8899284,1.0270019,0.90365463,0.87733656,0.90271384,0.94974685,0.76772994,1.0051887,1.3972797,0.68561184,0.89928925,0.85822177,0.5225315
Mcm8,0.0,0.0,0.023125457,0.1761983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095295,0.0,0.0,0.023125457,0.055797912,0.0,0.0,0.0,0.0
Mcm4,0.07878314,0.20133618,0.19240952,1.419692,0.12574588,0.4207101,0.12440044,0.094514966,0.24667878,0.19093367,0.15083386,0.3919862,0.18698397,0.35097605,0.25459737,1.0764055,0.47280747,0.08250603,0.54272264,0.29624084
Csrp2,0.026738588,0.0,0.0,0.2615987,0.0,0.0,0.042729896,0.050326325,0.0,0.046959087,0.02383222,0.074487686,0.030452281,0.0,0.03654274,0.20890225,0.15547161,0.0,0.14177625,0.067869134
Dnajc2,0.91566885,1.3206965,0.70716906,2.2280931,0.9580024,1.4363493,1.1303201,1.521242,1.1944282,0.96382856,1.1182677,1.0271177,1.0014586,1.3146831,0.8483559,1.6450161,1.0617386,1.2471163,1.1519657,1.3471612
Myc,0.20407054,0.1694123,0.42233565,0.4360979,0.05438124,0.22799027,0.19659953,0.33753586,0.25848603,0.275078,0.280424,0.19577415,0.29437962,0.33851305,0.31140807,0.1383675,0.12963395,0.22164716,0.14604002,0.08556548
Nono,0.5800189,0.87559116,1.0187819,1.0433762,0.64766407,0.52716446,0.70047086,0.66384363,0.48341998,0.65315723,0.81018466,0.54260963,0.6942778,0.6560382,0.7563095,0.56684315,0.60745424,0.32467923,0.51171243,0.6087994
Polr2a,0.6995292,1.0548354,0.9282904,1.3470173,1.0477797,0.7008506,0.8009728,0.69847566,0.70743793,0.7488253,0.6859269,1.0271047,0.833882,0.95583063,0.8743148,0.79405713,0.89766747,0.89633197,1.0369555,0.5938971
Trim27,0.505361,0.6059322,0.48799452,0.92994624,0.48857164,0.5582113,0.5720852,0.5725358,0.5837618,0.5426424,0.4870447,0.70733786,0.75894976,0.66910857,0.52753776,0.8417378,0.542998,0.6785597,0.35936758,0.37192214
Timeless,0.0,0.053285148,0.0,0.9546968,0.0,0.069898196,0.040628448,0.15419598,0.20845784,0.08008421,0.0,0.113498,0.027929569,0.052820135,0.07385927,0.4322044,0.14367835,0.16655423,0.23373853,0.067869134
Myb,0.0,0.12652987,0.06703097,0.24495707,0.12682268,0.10190736,0.026043685,0.064640135,0.106796235,0.024267843,0.017636685,0.049008884,0.05257263,0.122668594,0.0,0.12551908,0.0,0.056798887,0.0,0.08130441
Sfmbt1,0.0,0.07169129,0.0,0.20018332,0.08386106,0.029643953,0.043867074,0.08338094,0.048708912,0.04219852,0.041701417,0.018103287,0.0,0.0,0.028789587,0.046947367,0.19556034,0.0,0.0,0.07199594
Parp2,0.17298596,0.2674743,0.19274709,0.42252395,0.37282723,0.17722815,0.21218352,0.2901637,0.39260787,0.18047805,0.22706233,0.12567955,0.19869119,0.22335175,0.17781669,0.30334458,0.09689004,0.1764378,0.0,0.11025886
Hmmr,0.030587547,0.076139495,0.0811905,1.3627204,0.0838605,0.035188373,0.023662066,0.07437395,0.029651117,0.06246866,0.027262814,0.0,0.0,0.0,0.033482548,0.23401403,0.06196997,0.06916201,0.0,0.0
Ybx1,7.4643044,5.7252502,6.120409,15.41162,6.0642085,8.920516,7.1541057,8.319626,7.7270913,8.203627,6.5636735,7.6319146,7.4955225,5.3785005,8.233836,10.572553,5.908346,5.774268,6.815585,7.5991654
Tcf7l2,0.0,0.0,0.0,0.011972307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tle1,0.0,0.0,0.033482548,0.068205506,0.0,0.0,0.0,0.0,0.0,0.013681863,0.0,0.0,0.0,0.0,0.033482548,0.0,0.0,0.0,0.045918953,0.06644518
Hnrnpul1,0.7494699,0.5245822,0.8939985,1.2602472,1.0989258,1.0252303,0.9103989,0.7819614,0.71548736,0.7159846,0.7682507,0.57623315,0.6977195,0.74756587,0.51901704,0.80290335,0.558033,0.86902875,0.75148606,1.171374
Pcgf6,0.0,0.0,0.09815484,0.29401183,0.03842941,0.11020546,0.032588925,0.023458917,0.116206676,0.022906855,0.13236623,0.066531755,0.041970037,0.21965589,0.030960796,0.12435724,0.2324006,0.07770992,0.0,0.11623292
Rnps1,0.3134647,0.19301,0.29430205,0.63364077,0.20339936,0.40178433,0.24529706,0.2474551,0.37969628,0.3481372,0.27451012,0.39847627,0.3004497,0.28705618,0.17273581,0.53753084,0.13952711,0.4700235,0.31967854,0.3037109
Ddb1,0.5202205,0.36593017,0.57467556,0.9356565,0.5966665,0.6821059,0.3815435,0.7600853,0.30416414,0.65643173,0.6107634,0.37298393,0.5419059,0.16205591,0.54915047,0.7885786,0.31360668,0.3127021,0.50048643,0.6173162
Nfya,0.0758111,0.11584456,0.062381342,0.23184934,0.1322026,0.030336006,0.04026978,0.0682438,0.08143863,0.063582145,0.090511456,0.04895975,0.09611493,0.21260172,0.061558433,0.15974,0.049827766,0.13227728,0.1287897,0.1290413
Mbd4,0.029002227,0.070242256,0.08063708,0.25645226,0.0,0.036512285,0.036961794,0.0,0.028786885,0.012590443,0.0,0.0,0.026286315,0.0,0.07534069,0.14529619,0.06857074,0.1317967,0.0,0.0
Brca1,0.02985898,0.080633216,0.0,0.61210775,0.0,0.035415944,0.023098458,0.05025123,0.0,0.050693735,0.052078173,0.02095295,0.034006063,0.050839964,0.0,0.22526571,0.0,0.0,0.0,0.29455674
Brca2,0.02331085,0.10913407,0.17509168,0.4050472,0.0,0.0,0.018032921,0.021238776,0.019792609,0.010985573,0.020777063,0.018103287,0.0791211,0.053518243,0.031858165,0.18219984,0.14708507,0.061431214,0.033240836,0.1290413
Bard1,0.0,0.035825547,0.34986553,0.46103773,0.1698702,0.0,0.017313477,0.0,0.019792609,0.0,0.032846116,0.050424166,0.041970037,0.0,0.10721341,0.22250612,0.0,0.061431214,0.2573741,0.0
Klra4,0.0,0.0,0.0,0.0076615587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hnrnpd,1.606258,2.7793372,2.300577,3.9704902,2.3072228,1.810661,1.9639322,2.0829668,2.2352834,1.853607,2.261333,1.9419869,2.2457435,2.0136297,1.8435785,2.854196,1.827088,3.3498986,2.3311832,2.1561356
Supt16,0.9801916,0.86534095,1.1741793,3.6739771,1.0833952,1.890909,1.3393285,1.1874049,1.3484079,1.3700596,1.127259,1.1334596,1.3057399,1.0190815,1.2839451,2.727403,1.4504727,1.2733878,1.4234135,1.2807661
Kntc1,0.0,0.0,0.0,0.22345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069125116,0.0,0.0,0.02729873,0.0,0.0,0.0,0.08130441
Sin3a,0.258364,0.42261228,0.121830374,0.47178793,0.30474806,0.21647401,0.20107777,0.12020068,0.40704712,0.15189962,0.29687205,0.19501448,0.26916865,0.1916971,0.19147567,0.26588356,0.34134138,0.24518241,0.23862745,0.44856834
Suv39h1,0.11997248,0.0,0.018693488,0.32550803,0.11095866,0.11420942,0.07609009,0.038619272,0.16993335,0.041507896,0.08340116,0.09440373,0.060488887,0.031926706,0.08563452,0.09408035,0.15207916,0.0,0.08919276,0.13073832
Rad51,0.0,0.028534565,0.0,0.19905743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095295,0.0,0.0,0.0,0.058055323,0.0,0.0,0.0,0.0
Med21,0.027971856,0.0,0.03464769,0.13308823,0.0,0.045325056,0.030214492,0.099481635,0.016413331,0.06484445,0.06805882,0.021396494,0.064428285,0.057754118,0.055009328,0.07969556,0.070209175,0.0,0.065542005,0.06644518
E2f8,0.028890207,0.09519783,0.0,0.701918,0.024722278,0.039483286,0.02234903,0.067981504,0.03618402,0.035991907,0.025749968,0.0,0.05918905,0.056594487,0.0,0.27015465,0.0,0.08250603,0.033240836,0.0
Brd8,0.33377737,0.30573016,0.37269202,0.6603219,0.107427835,0.3262298,0.4647556,0.5485584,0.2579666,0.3244697,0.3650208,0.33477977,0.36781132,0.19566204,0.36597896,0.24291115,0.31374666,0.29910743,0.19697648,0.29996365
Ddx20,0.08581877,0.0,0.0,0.15840277,0.0,0.030384097,0.034339346,0.07166098,0.0,0.079109006,0.08959272,0.0950466,0.06434116,0.0,0.040462907,0.05065187,0.049827766,0.0,0.05458418,0.08615442
Wdhd1,0.020059917,0.029383209,0.050446894,0.4641384,0.16897236,0.027415223,0.015518051,0.018276814,0.07314239,0.03569646,0.023747329,0.07711746,0.058273375,0.0,0.06970532,0.26826945,0.0,0.0,0.081223726,0.1290413
Brd7,0.5125156,0.55180913,0.5295113,0.7681342,0.59824836,0.5522231,0.70453924,0.6321481,0.65973175,0.58919686,0.6047749,0.38053244,0.66381824,0.57725495,0.58035713,0.51743037,0.48382005,0.4291094,0.5103877,0.36303306
Paxip1,0.12003057,0.21175781,0.11062957,0.6434834,0.0791529,0.1364013,0.17907321,0.13917652,0.25003913,0.14046238,0.19652498,0.12749696,0.12981574,0.056317337,0.320427,0.44032642,0.21355261,0.31031203,0.3212556,0.51484746
Ssrp1,0.92909586,1.2469317,0.9076909,3.9964073,0.84656686,1.4784908,1.3461825,1.1678382,1.5572519,1.2489719,1.0076817,1.3535733,1.2508132,1.9585308,1.1846257,2.7202554,1.956944,1.2411854,1.6834952,1.2263201
Prmt7,0.017319407,0.12428034,0.19779092,0.28981555,0.043987148,0.17223102,0.12588777,0.033502206,0.16030079,0.053904124,0.06368515,0.07877284,0.13723461,0.0,0.053948954,0.20430028,0.1301933,0.10372345,0.05458418,0.0
Mcm3,0.2956227,0.35149765,0.32778224,4.33846,0.50716984,0.762278,0.5448114,0.86708295,1.1146002,0.6282295,0.29765525,0.87703866,0.47419944,0.3659982,0.56126183,3.5361197,1.3458493,0.45546728,1.8136814,0.37912178
Polr2b,0.46064517,0.34027457,0.3099134,0.770631,0.22677249,0.38703364,0.51149285,0.5255744,0.4812781,0.5490348,0.55014205,0.5015003,0.5768269,0.4296271,0.46621174,0.70123297,0.33691984,0.6792811,0.44911957,0.06644518
Ets2,0.054213993,0.0,0.0,0.11218229,0.108677104,0.0,0.0,0.089640625,0.053516492,0.051690996,0.0,0.03484426,0.025931563,0.103840545,0.05594316,0.07971379,0.05514199,0.11081472,0.0,0.0952036
Dpy30,1.2983246,0.81588125,1.0247246,2.5584433,1.1203045,1.02738,1.2059524,1.3134601,1.2923203,1.0704207,1.2993901,0.8091476,1.3690406,1.121232,1.4212611,1.9209901,1.04455,0.99134034,1.4206498,1.2224791
Taf15,0.70920193,0.8370224,0.550845,1.2214863,0.3892437,0.7353347,0.7846752,0.93575454,0.84459716,0.859609,0.6206125,0.6047017,0.8725929,0.6014841,0.7104405,0.87675226,0.5802143,0.80505526,0.7797433,0.7261988
Smarcc1,0.36774576,0.32781878,0.2498662,1.576449,0.31371042,0.830266,0.4364092,0.60662967,0.93257225,0.4877153,0.3408645,0.48034555,0.30447856,0.27429184,0.32053417,1.5163277,0.5439952,0.51843673,0.4983233,0.79030603
Cbfb,0.5747751,0.6960158,0.8947194,1.4924027,0.84909624,0.61119306,0.8505707,0.6149476,0.70028204,0.5746039,0.59306425,0.39980835,0.62140614,0.7301873,0.52330315,1.0005008,0.6498614,0.61759925,1.0631425,0.6569554
Plrg1,0.26380238,0.21386574,0.14572465,0.41572857,0.13774848,0.3678607,0.17969462,0.21152577,0.092351526,0.26071313,0.29530007,0.12779067,0.2619966,0.113486946,0.17300123,0.1981558,0.12522118,0.1866837,0.22998875,0.08433017
Rbbp7,0.68578815,0.9430143,0.77151364,2.3352103,1.0206777,0.9825696,0.8761998,0.8816554,1.061497,0.8292585,0.79968596,0.69348854,0.7006797,1.1900439,0.8692117,1.3450965,0.6818959,0.94773674,1.2782891,0.76631844
Chaf1b,0.22256699,0.23145166,0.19844487,1.150555,0.27664575,0.5574009,0.26932958,0.2922966,0.34105825,0.27564326,0.4548358,0.4434096,0.33086324,0.4971202,0.19408673,1.0392196,0.6040894,0.3532942,0.19264129,0.0
Rbbp4,1.2439007,1.0877748,1.5807784,2.6745603,1.1901348,1.5109508,1.465755,1.5768204,1.667083,1.3415627,1.6071969,0.83731246,1.4082807,0.9432333,1.2088195,2.3332,0.8803905,1.4868805,1.3120441,1.0794729
Polr2f,1.2085499,1.3938129,1.3355948,2.0568757,1.2054609,1.7011313,1.1212775,1.2572098,1.25048,1.2147954,1.2829198,1.2409935,1.0691917,1.4303392,1.0354588,1.3335094,0.94024724,0.97106415,0.8082342,0.34675694
Khdrbs1,0.53937805,0.59819925,0.28340134,0.8015565,0.7393798,0.5517149,0.53339577,0.41154486,0.6084148,0.42829487,0.55444455,0.43520898,0.48643368,0.5570793,0.3963008,0.619986,0.28328654,0.40238452,0.5476202,0.1862902
Nsd2,0.13407896,0.1675141,0.22319466,1.2028306,0.2866002,0.49513385,0.22065517,0.30378276,0.3490743,0.21128576,0.20547989,0.19422436,0.11264698,0.124204546,0.22626026,0.882285,0.5304401,0.40285152,0.042493436,0.34396946
Cnot6,0.31612942,0.62446785,0.48365566,1.0370761,0.4356812,0.72539747,0.47473925,0.58395547,0.5488286,0.542826,0.55407906,0.5578396,0.5432593,0.73097056,0.37071598,0.7356215,0.44033882,0.5610925,0.35305375,0.3532321
Mcm2,0.18130061,0.120439336,0.0388284,1.758286,0.29183874,0.51935184,0.3022677,0.38534433,0.404442,0.3491349,0.1780341,0.42964295,0.36488757,0.060666807,0.29058266,1.6439157,0.66791934,0.2817443,0.84470826,0.06664734
Ruvbl1,0.23882316,0.22243045,0.24343185,0.353725,0.16874209,0.14300081,0.27217072,0.26163137,0.18667299,0.19101368,0.110534325,0.15802161,0.17537948,0.15848467,0.2775701,0.15335047,0.06261059,0.23445904,0.065542005,0.2269561
Fkbp2,0.6989099,0.3298659,0.2547293,2.4164186,0.2804695,1.7029754,0.9395068,0.8893504,0.9495958,1.2763238,1.0451145,0.9128684,0.83046585,0.36732206,0.7459873,1.8803631,0.40204036,0.33049378,0.8545679,0.6224419
Trip13,0.0,0.0,0.062381342,0.6055977,0.13835639,0.035188373,0.016295992,0.023458917,0.05251964,0.0348792,0.0,0.0,0.0,0.0,0.059219114,0.13535082,0.0,0.0,0.045274474,0.0
Ssb,2.597773,2.248117,2.275213,4.236,2.1901789,2.2985086,3.0392826,2.9103258,2.7512178,2.837424,3.1448522,2.697347,2.6239579,1.8119254,2.8696032,3.5066948,2.3129942,2.70922,3.286139,2.839369
E2f3,0.25059804,0.10465654,0.24327952,0.3255381,0.24778414,0.15973389,0.15341586,0.15229377,0.1591875,0.16765794,0.17965433,0.07195246,0.11624502,0.10813895,0.24470222,0.20207202,0.15851259,0.08250603,0.12025471,0.0
Prmt1,0.63823056,1.1749103,0.53394777,1.3907853,0.88382727,0.7525708,0.79032177,0.69909716,0.9519469,0.8042416,0.7493456,0.7964874,0.79978967,0.90595454,0.6891557,1.0834156,0.90024525,0.7917676,1.1068183,0.5165975
Kmt5a,0.5611737,0.82928693,0.80772024,1.4132822,0.7761959,0.7549571,0.58623177,0.734656,0.8215263,0.5442025,0.5867882,0.4320322,0.54337645,0.18799804,0.8161966,0.942164,0.4432451,0.5687659,0.6019014,1.1623814
Rpa3,0.8131234,0.34414524,0.8987719,1.9049919,0.56601155,0.76316285,0.58701134,0.7498052,0.8923333,0.63037884,0.52399623,0.69631994,0.5266005,0.42329156,0.7055001,1.5142503,0.35383844,0.5224414,1.243462,0.0
Hnrnpk,5.3401766,4.430954,4.460753,5.7924986,3.8727098,4.728876,5.0417266,4.9781046,5.308296,4.6852465,5.5001707,4.569005,5.527878,4.2546587,4.38582,4.563546,4.052549,3.8862154,4.523815,4.80726
Mxd3,0.033526108,0.0,0.045819018,0.63736105,0.0,0.037081823,0.046925,0.02304638,0.0,0.027720202,0.054065764,0.030066343,0.06908403,0.048474118,0.021145051,0.08187737,0.16679731,0.0,0.0,0.0
Espl1,0.034468547,0.0,0.04993758,0.1873751,0.0,0.0,0.0,0.0,0.0,0.0,0.03923877,0.024037959,0.0,0.0,0.0,0.03249276,0.0,0.0,0.0,0.0
Gtf2ird1,0.0,0.0,0.0,0.005552069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tfdp1,0.11759333,0.14940508,0.07101722,0.96329993,0.13126118,0.25582227,0.10921314,0.1419763,0.21857671,0.120562576,0.14072026,0.29731932,0.026631467,0.34021887,0.121677294,0.44851172,0.18149364,0.18205136,0.2727098,0.37429
Tfrc,0.22164224,0.1446705,0.10723823,0.3639952,0.17240758,0.19651824,0.18945357,0.21220648,0.10993358,0.17287889,0.099655285,0.09014579,0.16380957,0.0,0.22853136,0.20669873,0.06162255,0.11375187,0.033240836,0.08615442
Mcm7,0.11088559,0.229565,0.20719096,3.0982428,0.21421096,0.20950244,0.1806961,0.20459703,0.4454269,0.21225053,0.09810516,0.40752771,0.2063174,0.21565175,0.26983768,1.9137329,0.31452262,0.3526889,0.8727468,0.5713383
Ttf2,0.03591968,0.123383835,0.14015529,0.27408886,0.06741374,0.033056665,0.07258591,0.054540258,0.041623324,0.042511474,0.05325891,0.031296246,0.030343808,0.22541147,0.038038537,0.14803264,0.12922162,0.059665095,0.08538605,0.17327207
Hnrnpr,0.6493018,1.2094063,1.0041071,1.3558482,0.84735096,0.67468923,0.71638256,0.83843243,1.0506288,0.60738474,0.52184916,0.90264416,0.7759717,0.9924103,0.78958195,0.99407697,1.2834643,1.1966529,1.027424,0.38832566
Thrap3,1.2933639,1.3151023,0.9311571,1.6838261,1.062124,1.3909138,1.3298348,1.2115746,1.3783985,1.0967953,1.3592981,0.89049387,1.1595265,0.8102449,1.0842085,1.2939667,1.0103307,1.0047822,0.97582674,1.418493
Pnn,1.6573,2.2137017,1.7401602,3.4879262,2.1467142,2.1504884,2.0923152,2.0368133,1.8923421,2.0242598,1.5959817,1.449321,1.7417231,1.8121854,1.7380916,2.4618826,1.5275174,1.8444053,1.9615834,2.5786185
Hells,0.057779394,0.17112689,0.12227921,1.7144469,0.24160038,0.13812324,0.15332042,0.22923179,0.31603768,0.10432498,0.020777063,0.21411745,0.054478038,0.10431839,0.3867888,1.4376887,0.13221304,0.27759933,0.40639305,0.0
Chaf1a,0.0,0.028534565,0.04993758,0.43463063,0.03842941,0.029623907,0.016768249,0.01859262,0.072365604,0.01021514,0.0,0.07599987,0.0,0.05102041,0.049033985,0.3465899,0.093501635,0.0,0.072326064,0.0
Orc1,0.0,0.0,0.0,0.20345342,0.0,0.056356065,0.0,0.0,0.0232994,0.0,0.028822597,0.050987594,0.03682887,0.0,0.042290103,0.13952406,0.0,0.0,0.0,0.0
Smarca5,1.5901115,1.910231,1.7405212,3.8882103,1.4595438,2.0236275,2.0624428,2.2723825,2.6481197,1.6503441,1.9267029,1.6334285,2.317852,1.2921312,1.8678132,2.7442043,1.4478366,0.9330051,1.8173532,1.4713018
Fkbp5,0.48725528,0.8339608,0.87758374,1.1792581,0.77250314,0.92282414,0.7279949,0.4225471,0.63430315,0.56624013,0.47231779,0.49644166,0.417939,0.5092729,0.78345233,1.0208062,0.5304399,0.48687935,0.42120025,0.3007612
Hdac2,0.34481275,0.3067113,0.24751976,0.6337447,0.026122708,0.42639217,0.24724284,0.30982283,0.38565105,0.26848155,0.23990166,0.36160177,0.112976894,0.15677726,0.22774044,0.3501595,0.23530728,0.18112208,0.4830286,0.082374536
Hmgb3,0.055758372,0.08567674,0.094698,0.7387435,0.054552786,0.2344159,0.07944938,0.07890751,0.11129286,0.082460344,0.029881967,0.1060175,0.07274507,0.15373614,0.098584786,0.40541506,0.056973353,0.0,0.03908523,0.0
Ezh2,0.46877417,0.6406851,0.31999508,3.245915,0.6735012,0.5187767,0.36044478,0.49195504,0.73614496,0.41804034,0.6199041,0.6360378,0.63372695,0.16786095,0.8198454,1.5544007,0.72398025,0.6137081,0.78794676,0.8165503
Hdgf,1.0097188,0.9472804,0.8236717,2.5030208,1.3895367,1.1860918,1.0760612,1.247482,1.3168228,1.3216064,1.1331551,0.9368558,1.2107766,1.1886868,0.8473442,2.0970974,1.038288,1.4535154,1.769074,1.8253739
Cbx3,0.06781276,0.05137139,0.021079645,0.22452071,0.026122708,0.119974665,0.066421434,0.06141158,0.0758996,0.14188448,0.0503536,0.07315684,0.026631467,0.21618164,0.0,0.21388346,0.0,0.051336132,0.042245436,0.21141583
Prmt3,0.10032141,0.2981074,0.07767718,0.33520517,0.07690798,0.075324886,0.122379825,0.14370684,0.03981921,0.12625638,0.15416674,0.07260589,0.14422688,0.18625721,0.14484374,0.14341623,0.057192944,0.20852381,0.04798289,0.0
Tcf19,0.021287376,0.054903086,0.05135874,0.73320687,0.0,0.08731311,0.033057384,0.09194545,0.167931,0.038905997,0.07109116,0.20901105,0.04866782,0.05963493,0.056722715,0.28586903,0.0,0.08501123,0.16857962,0.0
Aurkb,0.02313063,0.0,0.047707945,1.1000334,0.03842941,0.101275325,0.05471074,0.058800872,0.03493353,0.071146764,0.044680923,0.096422434,0.057092294,0.052636396,0.010180821,0.13111424,0.0,0.051336132,0.0,0.0952036
Polr2d,0.4718108,0.17728274,0.2851874,0.7508621,0.22918567,0.39683816,0.47944632,0.5148322,0.5314561,0.45896825,0.47298038,0.5172883,0.4943446,0.44443777,0.45118836,0.49798235,0.311143,0.2704792,0.56871414,0.697031
Baz1b,0.7795148,0.5473467,0.6286468,2.922543,0.91452616,1.2399787,1.0507929,1.0753458,1.0331802,0.9940659,0.80598927,0.69176716,0.9007373,1.2303362,0.77519655,1.9207343,0.87481856,0.5856938,1.1232669,0.67615783
Foxm1,0.027871102,0.0,0.05055501,0.124473915,0.0,0.0,0.021560665,0.025393672,0.0,0.013134657,0.024841636,0.0,0.03174209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nap1l1,1.2970119,1.3148451,1.8730401,3.4070034,1.3598884,1.5965474,1.3766034,1.5151665,1.3947272,1.3626835,1.5232676,1.0881277,1.2731566,1.2197787,1.9773341,2.5917249,1.0010265,1.9630638,2.1493435,1.640829
Tcerg1,0.48866245,0.5067971,0.28430232,1.0247035,0.52957606,0.77925247,0.72781134,0.54707026,0.55077374,0.519288,0.7202505,0.49828434,0.74777895,0.4389708,0.5108273,0.54410005,0.37848526,0.45082107,0.533747,0.43430677
Hmgb2,3.5131674,2.672357,3.3872643,21.146378,2.800513,5.151781,4.041203,3.8172235,4.6875978,4.3098774,3.615618,3.6664894,3.7199574,3.235291,3.4036398,13.404735,3.9396517,2.3744106,5.4710674,5.468818
Trim28,0.2614325,0.31544277,0.28268972,0.7702028,0.26207328,0.47279173,0.34843364,0.47740826,0.5329892,0.3298324,0.20113353,0.2954946,0.23676139,0.5036345,0.3609137,0.5081059,0.104707226,0.41424555,0.21733093,0.45383057
Ilf2,0.35665733,0.2630874,0.31539577,0.68780464,0.30321378,0.5387337,0.40674654,0.4571251,0.41243815,0.45607388,0.41500777,0.19026992,0.42814237,0.57396734,0.3364035,0.54832673,0.42537868,0.29792237,0.35106364,0.21722053
Tcof1,1.1294826,0.995046,0.75607216,1.5039405,1.0273137,1.1275706,1.022918,1.107062,1.4481437,0.95224684,1.215461,0.8314642,1.2613823,1.2448453,0.9293055,1.2339208,1.0555488,0.81707436,0.88783705,0.80286705
Nfyb,1.0114098,0.79705,0.7946357,1.3374907,0.83140224,0.71829385,0.7923886,0.7306889,1.0495107,0.71435875,0.73737806,0.739805,0.66208726,0.9540197,0.70942503,1.0246439,0.8325128,1.266118,0.7933122,0.7166466
Xrcc6,0.1620274,0.20221552,0.04993758,0.35123545,0.0,0.14224166,0.14252731,0.22905071,0.12712489,0.14875747,0.08833185,0.052397043,0.11286847,0.12976228,0.07248922,0.1366117,0.07939385,0.061431214,0.113180995,0.06475909
Tfdp2,0.046321634,0.06872366,0.084172025,0.14436358,0.09999335,0.028911727,0.023979252,0.03505439,0.023669858,0.02457761,0.0154368635,0.0,0.019724881,0.06924374,0.093041584,0.011372135,0.071477406,0.053588692,0.037878007,0.0
Mcm5,0.25719875,0.3559078,0.124667086,3.8719985,0.36656258,0.7467745,0.43067667,0.5872577,0.8908878,0.44892,0.28376436,0.60018957,0.3634071,0.21068008,0.35622582,2.416672,0.90926075,0.06916201,0.6539159,0.5424498
