gene_name,Cd4_1_1,Chd7_1_1,Chd7_2_1,Chd7_3_1,Cd4_1_2,Chd7_1_2,Chd7_2_2,Chd7_3_2,Cd19_1_1
Ephx3,2.538219,2.61043,3.59758,2.484647,1.553312,2.9134349999999998,2.684418,2.989984,3.185798
Ephx4,0.947026,0.256173,0.23913,0.36373099999999997,0.446536,0.266714,0.876091,0.59219,0.380502
Epm2a,0.07284700000000001,0.069203,0.023500999999999998,0.0,0.046004,0.0,0.039057999999999995,0.0,0.0
Epm2aip1,9.683367,8.712533,8.377271,9.814824999999999,9.521051,9.649693,11.154817,11.029564,11.351915
Epn1,77.576329,97.27721399999999,80.118724,86.642005,92.934144,84.396976,89.056503,91.09651,81.125484
Epn2,0.262772,0.267579,0.523669,1.180013,0.218115,0.314481,0.9587620000000001,1.0409410000000001,0.8848010000000001
Epn3,0.018008,0.0,0.025660000000000002,0.0,0.0,0.0,0.017228999999999998,0.0,0.013008
Epo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epop,6.023141000000001,4.613736,5.462775,4.901543,4.299389,3.159241,5.234317,3.7490300000000003,4.687411
Epor,0.0,0.044899,0.318728,0.16992100000000002,0.08949,0.186678,0.037995999999999995,0.0,0.044379
Epp13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eppin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eppk1,0.086302,0.059374,0.062467999999999996,0.077708,0.044445,0.038179000000000005,0.050268,0.09541000000000001,0.021782
Eprs,50.618702,47.41581000000001,54.97523400000001,54.675485,50.757856,53.27090600000001,51.06687300000001,53.159202,51.872148
Eps15,39.143553,37.936396,39.547915,33.295792,37.461819,46.23726899999999,34.183087,46.617705,42.289675
Eps15l1,53.118136,50.740264999999994,51.01757,48.718336,52.957225,57.63495,49.450343000000004,59.509765,50.009141
Eps8,2.518019,2.026246,2.007885,2.3837390000000003,1.438831,1.513972,1.424717,1.315487,3.6428329999999995
Eps8l1,15.150702999999998,15.028289,11.741636,11.946223999999999,25.767909,28.571600000000004,29.01674,32.362591,24.193516
Eps8l2,0.0,0.0,0.142287,0.091019,0.0,0.024689,0.040277,0.0,0.129145
Eps8l3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027322000000000003,0.0
Epsti1,436.43235599999997,411.857619,399.529051,432.85312500000003,598.751852,526.722147,469.809357,520.277111,571.207003
Epx,0.0,0.0,0.0,0.0,0.0,0.059159,0.0,0.0,0.0
Epyc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eqtn,0.49636199999999997,0.312919,0.7320409999999999,0.499598,0.373973,0.891318,0.301641,1.110535,0.818854
Eral1,9.677621,11.171760000000003,12.072979,12.835286,11.967276000000002,9.811190999999999,11.802326,10.655249999999999,12.079471
Erap1,127.599498,145.835591,162.38941999999997,148.516546,125.97584699999999,164.547011,149.994294,131.585744,132.774724
Eras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erbb2,0.30455899999999997,0.296117,0.713706,0.19702999999999998,0.40086700000000003,0.15433,0.943787,0.28592399999999996,0.49996599999999997
Erbb3,3.8540629999999996,3.997751,4.931578,3.6160449999999997,5.132119,4.194929,4.051823000000001,3.8705410000000002,4.19463
Erbb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erbin,62.191782999999994,59.263917000000006,60.974086,62.199991,70.72529,86.936554,68.870667,81.27816899999999,90.143913
Erc1,7.395896,9.055582,7.599949,6.051952999999999,5.898974000000001,7.107050999999999,6.908391,8.159756999999999,6.580072
Erc2,0.0,0.026563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ercc1,32.718699,43.547996,32.850256,38.101439,41.901731,33.137664,31.773037,43.848510999999995,28.145708999999997
Ercc2,17.888507,12.648777,14.540609,19.027987,25.230116,20.372263000000004,17.368809,21.116495999999998,21.274462
Ercc3,22.933434000000002,24.762092,22.360191999999998,23.098175,23.546870999999996,26.789866000000004,25.844494,25.628648,27.023086
Ercc4,14.785008,14.10835,14.216099999999999,11.879650999999999,17.884043000000002,20.840493,15.182681,21.719545,15.775297000000002
Ercc5,11.056671,12.326035,10.045072,12.003259,12.562402,19.037357,11.177150000000001,14.542297,13.813977
Ercc6,18.448326,21.958795,24.394241,19.381521,25.848057,31.160746,22.358907,29.655437,27.205633999999996
Ercc6l,13.781394,12.216863,12.345487,13.340004,8.877367999999999,10.497160000000001,11.946088,8.574739,10.215772
Ercc6l2,13.457348999999999,15.055572,12.934212,14.712794000000002,13.411802000000002,18.987751000000003,13.944421999999998,14.798019000000002,20.073513000000002
Ercc8,7.119089,9.904282,7.500596,8.384044,7.167042,8.371151999999999,7.391561,8.185513,8.168895000000001
Ereg,0.07657,0.018193,0.016991,0.017200999999999998,0.036287,0.018867,0.107779,0.058248,0.065178
Erf,10.101406,11.686447000000001,8.774604,9.985614,10.030439,10.362429,11.403126,10.811069,13.615376000000001
Erfe,0.65757,0.380116,0.673357,0.46219,0.297781,0.42268,1.017704,0.456567,0.241125
Erg,0.084139,0.082088,0.08366,0.024641,0.049582,0.051583000000000004,0.098116,0.158843,0.075459
Erg28,33.938716,40.612996,37.914081,32.974514,33.309006000000004,29.702827,35.813672,31.185656,27.101211999999997
Ergic1,15.369129,14.281510999999998,14.965052000000002,15.424899,14.985983000000001,12.124356,15.949490000000003,15.010339000000002,14.054017999999997
Ergic2,94.24126199999999,88.47697699999999,82.444594,77.99311899999998,82.235167,105.77842099999998,94.93960399999999,91.876315,107.23119299999999
Ergic3,40.467579,38.94605099999999,37.89524099999999,45.474650999999994,44.312512000000005,43.806524,40.520671,42.63419999999999,41.032179
Erh,85.74159699999998,91.49835800000001,95.70214200000001,87.230545,65.74299500000001,86.40163599999998,88.197554,75.474534,81.02720199999999
Eri1,68.897298,56.424839999999996,65.24051,57.588802,48.920515,60.449405999999996,57.243609000000006,55.616983,59.406039
Eri2,13.820583000000001,12.41755,11.181555,10.146884999999997,9.690292999999999,10.236559999999999,12.121298000000001,10.773558,11.113189
Eri3,17.832943,19.620069,19.546238999999996,26.176783,16.577303,23.973786,21.39956,27.881852,18.859419
Erich1,10.813203999999999,13.028335,12.380873,12.072500999999999,16.986152999999998,15.634456000000002,12.054696,13.781641,16.76982
Erich2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erich3,0.009375,0.026711000000000002,0.008440000000000001,0.009481,0.0,0.0,0.032494999999999996,0.03789,0.37888700000000003
Erich4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erich5,0.300619,0.180383,0.289244,0.302665,0.472762,0.351011,0.135823,0.442939,0.563052
Erich6,0.0,0.0,0.0,0.10039,0.07053,0.036742000000000004,0.029939,0.028338,0.034936
Erich6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erlec1,15.139544,12.868740999999998,10.995144,11.775594,12.415347,14.736875,11.066901999999999,15.796942000000001,11.238022
Erlin1,2.9853300000000003,3.108966,3.923487,2.544991,2.981837,3.657012,2.9978800000000003,2.6646389999999998,2.2301610000000003
Erlin2,17.46284,11.400651,13.369663,10.335186,12.87823,11.661881999999999,11.778838,12.958123,11.40398
Ermap,1.5179639999999999,1.3721679999999998,1.7650730000000001,1.054171,1.145162,1.472488,1.4745899999999998,1.603108,1.132376
Ermard,64.40886000000003,59.13127699999999,54.629914,59.324461,51.66096099999999,53.743373,46.740275999999994,58.24164599999998,46.740973000000004
Ermn,1.084591,0.645037,0.734321,0.59153,1.016138,0.8665700000000001,0.565818,0.797636,1.261674
Ermp1,28.329532999999998,27.791256000000004,26.251936999999998,28.478225000000002,24.124036000000004,32.201768,25.241830000000004,28.956398999999998,28.426463999999996
Ern1,30.376342,38.558941,42.390375999999996,36.327402,33.843747,37.468661000000004,35.492022,41.615126999999994,41.613636
Ern2,0.0,0.052644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ero1l,149.54650200000003,140.30561600000001,137.248742,127.71487200000001,142.157197,162.03243500000002,124.14890999999999,231.088536,154.72585
Ero1lb,12.398407,13.421610999999999,17.77926,15.636428999999998,16.509652000000003,14.176421,15.540109,16.504474000000002,17.431494999999998
Erp27,8.591915,9.719647,11.433454000000001,5.732619000000001,11.406253,11.408341,5.630175,15.697675,8.365118
Erp29,87.317957,84.11794400000001,85.318297,95.68294500000002,98.383107,87.335448,81.79346899999999,76.10334,79.84808699999999
Erp44,52.849856,65.166839,65.571901,57.371607,67.96808999999999,67.374522,61.99962000000001,59.999572,65.36613299999999
Errfi1,33.490139,37.860345,34.916495,35.475338,35.461146,45.179006,40.849337999999996,40.112978999999996,50.794925
Erv3,0.146297,0.140254,0.20508600000000002,0.048766000000000004,0.133494,0.022904,0.0,0.126354,0.023681
Esam,0.720107,1.28629,0.70091,0.978642,0.042037,0.701719,0.333349,0.694291,0.101257
Esco1,28.583686000000004,33.40435299999999,30.210788000000004,29.603706,36.427854,38.441747,37.446025999999996,39.769708,36.598181999999994
Esco2,52.850364000000006,53.163556,53.192897,43.450841000000004,34.539976,39.447818999999996,55.915641,43.374077,41.474138
Esd,150.42570500000002,148.559125,141.629201,148.458515,153.41690300000002,156.87939700000004,136.191997,138.922003,154.568238
Esd-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esf1,13.221786,10.877035,14.556691,13.839312999999999,13.931131,21.71193,14.509068000000001,15.962611,16.885311
Esm1,31.403398,20.064745000000002,24.796463,24.738447,32.74067,18.487479,22.532923,19.401801000000003,37.64224
Esp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp24,0.0,0.0,0.0,0.0,0.279589,0.0,0.0,0.0,0.0
Esp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esp6,0.561056,0.792682,0.89289,0.443223,0.32355700000000004,0.588486,0.0,0.76173,0.506966
Esp8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Espl1,54.242716,43.438809000000006,58.171741,51.572021,35.014742999999996,41.899112,47.181985,38.929893,45.303503000000006
Espn,0.1702,0.29857100000000003,0.17954199999999998,0.264049,0.20014099999999999,0.176939,0.102604,0.29819300000000004,0.194469
Espnl,0.100641,0.109352,0.16350900000000002,0.17909699999999998,0.291173,0.382254,0.238674,0.28624,0.107767
Esr1,1.3116649999999999,1.213332,0.69878,0.921729,1.260494,1.8108140000000001,0.610251,1.3230650000000002,1.5305279999999999
Esr2,0.44852600000000004,0.41822700000000007,0.459925,0.36196500000000004,0.276346,0.9607629999999999,0.5917939999999999,0.9103870000000001,0.8370479999999999
Esrp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esrp2,0.074685,0.350516,0.0,0.14946700000000002,0.0,0.20169199999999998,0.05427100000000001,0.336927,0.0
Esrra,26.41076,32.805040000000005,30.826259,28.295063999999996,32.99293,32.883562999999995,27.068391000000002,31.590739,31.056366999999998
Esrrb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esrrg,0.059054999999999996,0.012356,0.18823499999999999,0.0,0.60104,0.24483300000000002,0.361639,0.18499900000000002,0.03597
Ess2,41.088573,36.03169,41.014685,40.286803,46.544549,41.375381,43.125735000000006,48.569210999999996,46.362949
Esx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049325
Esyt1,394.590992,426.41861400000005,383.93151299999994,388.0478499999999,423.397229,415.2304449999999,379.73359300000004,371.99268399999994,375.301285
Esyt2,146.116424,174.11141899999998,179.415971,157.96650600000004,162.65622000000002,219.955168,178.05977399999998,201.240899,188.24541599999998
Esyt3,0.0,0.050108,0.0,0.055945,0.08329,0.034638999999999996,0.014136000000000001,0.033995,0.032931
Etaa1,9.907725,9.272813000000001,10.266783,9.581439999999999,8.049299000000001,12.257313,10.185508,12.260283,13.668921
Etd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etf1,59.83195799999999,52.094873,60.702068999999995,58.718093999999994,51.646551,62.154759999999996,58.957439,53.666364,66.61128199999999
Etfa,38.585976,35.736716,37.06745,37.618522999999996,38.549112,35.138232,33.737211,44.378066999999994,37.858641000000006
Etfb,148.1463,147.65085200000001,146.775485,133.77109299999998,128.284389,141.415071,106.08589799999999,112.36375899999999,124.30496499999998
Etfbkmt,4.966802,4.211748,5.134106,3.384175,7.213015,7.661452999999999,6.966118,5.69416,7.565646
Etfbl,0.0,0.160692,0.0,0.5381130000000001,0.17931,0.0,0.0,0.0,0.17669100000000001
Etfdh,36.719155,37.291383999999994,35.011106,30.911162,34.77168,37.612121,33.07455600000001,32.038539,32.768962
Etfrf1,7.555591,8.912112,5.155977,6.906207,8.690078,10.297097,7.732382,10.596339,10.089469000000001
Ethe1,7.552217999999999,9.053413,10.627913000000001,10.106771,8.480006,8.402858,11.285288000000001,7.866624000000001,8.420202
Etl4,0.163927,0.256899,0.103094,0.19575,0.15449,0.264511,0.23505500000000001,0.343864,0.207828
Etnk1,42.169912999999994,41.029194,46.138507000000004,40.106872,42.540405,53.490511,48.49087499999999,50.779635,46.418923
Etnk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etnppl,0.09271300000000002,0.08351499999999999,0.09905,0.06619799999999999,0.17697100000000002,0.192798,0.168632,0.10981700000000001,0.294969
Ets1,440.632066,473.24622200000005,508.83688700000005,506.29681000000005,572.877487,585.9808609999999,543.115044,577.5954899999999,552.979539
Ets2,9.125233,10.925434,9.376547,10.73118,9.332215,9.586117999999999,13.992100000000002,11.29833,14.098197
Etv1,0.307579,0.074803,0.144946,0.024209,0.273191,0.070688,0.125234,0.10684400000000001,0.077739
Etv2,0.0,0.0,0.0,0.0,0.160277,0.0,0.0,0.0,0.079829
Etv3,14.966932,17.581119,15.28955,18.74484,16.75823,21.885756999999998,17.538977,22.68908,16.309895
Etv4,0.8625160000000001,0.41562200000000005,0.796433,0.184369,0.7653319999999999,0.378849,0.35117599999999993,0.812395,0.428597
Etv5,1.3925870000000002,1.135209,0.583026,1.127034,1.000031,2.7556149999999997,1.39936,0.878401,0.634275
Etv6,23.824707999999998,29.038611,25.449714999999998,31.192859,25.466911000000003,39.302060000000004,24.539459,31.444829000000002,28.257469
Eva1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eva1b,25.672057,30.99384,27.765487999999998,32.854274,42.415566999999996,34.855585,32.395525,32.972276,30.883649
Eva1c,0.667474,0.490472,0.286897,0.20374,0.5601400000000001,0.33723499999999995,0.0,0.22954200000000002,0.32938
Evc,0.724403,0.353991,0.28752,0.13896799999999998,0.184082,0.2036,0.099634,0.240186,0.11554900000000001
Evc2,0.0,0.027346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evi2,2.229936,2.011413,2.1422,2.2332560000000004,3.275721,3.4607449999999997,2.825911,3.3503160000000003,3.506271
Evi2a,23.312948000000002,25.796609,15.248615,25.984800999999997,30.099876000000002,34.13408200000001,19.833552,27.004751,37.762434999999996
Evi2b,51.677394,52.556388,50.294688,47.667287,55.616011,72.733639,52.668496999999995,62.396159,68.198409
Evi5,1.105803,0.114302,0.18781199999999998,0.37796699999999994,0.458027,0.230516,0.355944,0.142286,0.310577
Evi5l,3.084813,2.214159,1.6939150000000003,1.969049,3.6626600000000002,2.8497860000000004,1.427455,3.1805460000000005,2.8465309999999997
Evl,73.361401,86.252953,79.615814,96.801799,171.277399,140.938286,131.942525,138.27318300000002,155.215753
Evpl,1.135535,0.824348,0.8565510000000001,0.965892,1.216018,1.1672850000000001,0.658379,0.641065,0.7893600000000001
Evx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evx2,0.0,0.0,0.0,0.0,0.0,0.018571999999999998,0.015156999999999999,0.014334999999999999,0.0
Ewsr1,351.69867600000003,336.879402,327.005987,326.78700799999996,351.186877,431.545791,328.569758,415.5588589999999,400.1162759999999
Exd1,2.4595989999999994,1.7578459999999998,1.987819,1.9664799999999998,2.266268,2.241618,2.3123880000000003,2.95298,2.6810650000000003
Exd2,26.270517,23.660293,29.733242,23.256605,26.449645,27.400812,24.926282,37.676145000000005,23.902092999999997
Exo1,35.719853,28.502842999999995,34.516521,42.054174,18.033846,21.849911,35.646895,24.694440999999998,19.923000999999996
Exo5,7.682875,9.585196999999999,8.05692,9.822006,8.475893,7.954962,9.174539999999999,10.502662,8.370037
Exoc1,41.65599100000001,37.939645,49.053093999999994,44.837964,45.386945,48.35569400000001,43.356898,48.784738000000004,48.637715
Exoc2,57.146402,57.79882599999999,62.415035,64.44835099999999,71.814381,74.235923,64.542527,78.59095599999999,69.530643
Exoc3,33.290255,31.697000999999997,32.41177,33.971319,37.834924,37.798505,29.397758,33.329092,33.956195
Exoc3l,4.891411,4.303786,4.23353,4.95941,5.249006,5.250675,5.35939,5.421417,4.332709
Exoc3l2,0.0,0.035291,0.0,0.0,0.035179,0.0,0.015843,0.0,0.0
Exoc3l4,0.0,0.5082530000000001,0.0,0.109696,0.0,0.0,0.097914,0.0,0.0
Exoc4,57.760391000000006,61.840643,64.25905200000001,61.931996999999996,63.888755,71.42498499999999,57.65904300000001,78.70008,68.433491
Exoc5,59.274513999999996,53.048823,51.48926,51.802044,57.275627,69.00837200000001,57.636177,59.366220000000006,71.806091
Exoc6,26.855708,25.094739,26.056922,25.21353,29.132307000000004,30.832708999999998,27.785211,28.463901,29.025681000000002
Exoc6b,8.481513,7.531041999999999,4.670951,6.843245999999999,9.731687,10.020446999999999,4.712166999999999,9.835004,7.68585
Exoc7,43.669641999999996,43.05388,40.403756,36.126219,42.811414,47.859621999999995,43.026968999999994,45.688922999999996,45.79956
Exoc8,16.015299,15.563170000000001,14.354891,14.939085,16.459449,16.946064,15.201018,16.676856,16.627566
Exog,4.380867,4.38589,4.982944,4.164803,4.268109,4.868871,4.051151,3.9408279999999998,3.8554929999999996
Exosc1,24.00603,26.789326,25.691264999999998,32.583101,20.838104,26.066805000000002,28.074703999999997,27.014852,22.570079
Exosc10,47.98748,55.159837,50.538429,52.815836000000004,51.829927000000005,56.97988900000001,48.83469699999999,52.75988099999999,63.374984000000005
Exosc2,33.717664,32.67266299999999,33.714844,35.244701,28.41744,28.962498000000004,31.141166,30.865836,29.20912
Exosc3,59.96723599999999,62.103035,57.416669999999996,67.729962,53.123124000000004,55.20156,55.4809,48.733506,62.07318
Exosc4,21.239829,23.193025000000002,21.753983,22.491958000000004,23.338979000000002,22.335810000000002,22.780299000000003,23.794095,20.432000000000002
Exosc5,29.804215,23.758056,25.330421,32.030045,29.480016999999997,24.110128,27.189873999999996,28.818711000000004,27.279828
Exosc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exosc7,39.508527,41.980873,40.66627,40.566303,36.880767000000006,36.714492,37.225768,34.153259000000006,32.837325
Exosc8,103.59567100000002,125.16369099999999,110.42951699999999,134.43131,94.17825100000002,117.87280600000001,108.276459,92.67452599999999,99.311803
Exosc9,37.710156,36.78370099999999,39.594775999999996,39.568591000000005,38.69823399999999,36.039756000000004,40.24893899999999,33.176982,35.131453
Exph5,1.655961,1.7512210000000001,1.124532,1.4691,1.399645,1.54305,1.558688,2.121557,2.045321
Ext1,3.380744,2.916356,3.168071,2.897182,3.9071769999999995,3.7559129999999996,3.7137309999999997,2.892224,2.800965
Ext2,27.260577,30.16418,26.062646,26.580402999999997,29.059958,32.524994,26.875216999999996,28.253121,30.087080999999998
Extl1,6.951655,8.660682999999999,9.817461000000002,9.893374,3.7612699999999997,9.879918,4.901577,11.610378,9.42077
Extl2,5.6488309999999995,7.903551,6.850956,7.423481,6.184486,3.2578300000000002,8.975415,6.559806,8.731823
Extl3,14.900173,18.531826000000002,15.868385,13.744475,14.308390000000001,19.925824,15.932196,16.907029,14.173685999999998
Eya1,0.023496,0.110576,0.062166,0.077153,0.08666099999999999,0.112603,0.113294,0.107734,0.086854
Eya2,4.333061000000001,4.741485,4.524412,3.859622,4.465204,5.9938,4.69168,6.043691000000001,6.477125999999999
Eya3,35.165421,31.71751,32.477979000000005,33.329896999999995,31.630336999999997,44.856109,34.910156,35.562529000000005,33.82814
Eya4,0.694736,0.589533,0.840947,0.579485,0.420907,0.782833,0.607761,0.9918299999999999,0.800583
Ezh1,25.857985000000003,26.127180000000003,25.287193999999996,25.509390999999997,35.609776999999994,34.372374,24.560840000000002,37.971540000000005,30.294751999999995
Ezh2,138.77054900000002,140.78765500000003,134.688733,138.81575200000003,94.85967699999999,123.990995,119.44592999999999,127.24435799999998,115.40854600000002
Ezr,196.699563,185.893734,198.894144,200.637642,205.401778,194.497055,192.93696899999998,175.06472200000002,183.978902
F10,2.1083119999999997,1.108472,1.5338829999999999,1.456386,1.5369190000000001,1.9921970000000002,1.389959,2.622119,1.7133450000000001
F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11r,0.152712,0.10640799999999999,0.11686300000000001,0.217648,0.6796639999999999,0.290546,0.130876,0.0,0.12215799999999999
F12,0.084259,0.079933,0.037314,0.113427,0.07967,0.124574,0.101466,0.096064,0.11845599999999999
F13a1,0.060524,0.201447,0.43211,0.178459,0.058453,0.21860400000000002,0.191385,0.24150700000000003,0.169169
F13b,0.0,0.0,0.0,0.0,0.097075,0.033701999999999996,0.027469,0.10398900000000001,0.872706
F2,0.075926,0.07213,0.07426,0.0,0.0,0.07423300000000001,0.121955,0.116461,0.024097
F2r,61.669963,74.419164,57.732853000000006,66.457854,72.498864,78.735742,54.213962,70.68731,75.83509000000001
F2rl1,1.9134779999999998,1.6129790000000002,1.7486119999999998,1.314607,2.8605270000000003,3.053387,2.440236,3.277081,2.592489
F2rl2,4.6242339999999995,5.811388,5.189945,4.618305,5.083614,7.577425999999999,4.678649,7.406077000000001,5.517643
F2rl3,29.133701000000002,26.212597000000002,28.336713999999997,28.665180000000003,22.689264,23.938166000000002,24.191566,21.789579,25.033588
F3,0.0,0.0,0.0,0.069842,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.019885,0.009285,0.028197000000000003,0.0,0.0,0.025245,0.007956,0.0
F7,0.089252,0.0,0.0,0.080088,0.0,0.08797200000000001,0.0,0.0,0.0
F8,1.2115520000000002,0.340101,0.370649,0.37476299999999996,0.17112,0.841382,0.37725,0.338137,0.461993
F830016B08Rik,3.099528,3.069532,3.4114699999999996,2.7734900000000002,3.6645980000000002,4.860542,3.0192360000000003,6.294302,3.545119
F830045P16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8a,7.410614,6.513272,7.05682,6.68328,7.871755,6.698060000000001,7.1501470000000005,7.578436999999999,8.734044
F9,0.02968,0.0,0.0,0.026815,0.059355,0.0,0.0,0.034451999999999997,0.0
FQ976806.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fa2h,0.0,0.0,0.09536499999999999,0.096663,0.0,0.10623599999999998,0.0,0.040942,0.0
Faah,24.423897000000004,25.003423,25.889382,21.63698,24.646495999999996,33.376588999999996,23.369912,35.577276999999995,26.490936999999995
Faap100,11.458079,12.037211000000001,13.531588000000001,13.751693,9.33799,11.698965,9.55009,13.041211,13.558893000000001
Faap20,19.603674,22.976152,21.783319000000002,20.030482999999997,22.423829999999995,22.465387,17.606135,20.430527,22.050174000000002
Faap24,14.978210000000002,11.52258,14.702008999999999,13.511804000000001,11.695588,11.510504000000001,12.029277,10.228950999999999,12.593602999999998
Fabp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp12,0.0,0.0,0.107135,0.028972,0.061078,0.031800999999999996,0.0,0.0,0.0
Fabp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp3,0.0,0.107331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp3-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp4,0.056704,0.229636,0.164729,0.18432,0.088488,0.091513,0.151357,0.042973000000000004,0.0917
Fabp5,24.439345999999997,15.71896,23.037138,22.823469,13.008516,15.999248999999999,17.819637000000004,13.242024,13.090518999999999
Fabp5l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabp7,0.0,0.0,0.0,0.0,0.0,0.11544000000000001,0.0,0.0,0.0
Fabp9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fadd,3.995998,3.668595,3.5555589999999997,3.639243,3.5963839999999996,3.7195379999999996,3.3821839999999996,3.010418,3.7645190000000004
Fads1,13.576607000000003,12.370059,16.42327,12.695908999999999,9.220626,10.897414,15.520669999999999,10.546633,10.683906
Fads2,0.457066,0.434173,0.765775,0.250906,0.072155,0.22524299999999997,0.36744499999999997,0.077248,0.393836
Fads3,0.064597,0.129169,0.0,0.7880259999999999,0.042911000000000005,0.150341,0.18218299999999998,0.15929300000000002,0.060529
Fads6,2.5738000000000003,3.120041,3.457696,2.9266389999999998,2.7572509999999997,4.721087,3.393485,4.927221,3.8207199999999997
Faf1,35.696998,33.335029,36.772883,30.034823,30.074018,35.105957,36.852629,28.705919,31.801729
Faf2,48.956326,38.014535,41.01154700000001,47.764938,42.877403,46.927164,42.850938,50.161684,40.517572
Fah,3.2067159999999997,2.681238,2.112088,1.430749,2.5622849999999997,2.603978,2.6523909999999997,2.101222,2.093398
Fahd1,1.269205,1.311895,1.479849,1.448442,2.232889,1.762834,2.544085,2.497959,2.055025
Fahd2a,16.912736,8.935070999999999,12.420746999999999,11.623816999999999,15.381583999999998,11.346342,9.375805,12.548985,13.050446
Faim,37.056599000000006,38.111627999999996,32.523505,33.505109999999995,38.375082,38.098586999999995,32.828655000000005,40.593458000000005,38.845335000000006
Faim2,0.44301199999999996,0.44418199999999997,0.51586,0.340331,0.44160900000000003,0.502812,0.4346,0.690438,0.5793689999999999
Faiml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam102a,27.935850000000002,39.471037,36.714903,35.549983,45.841553,46.722001999999996,32.413887,42.460852,35.642933
Fam102b,7.2228129999999995,6.037454,6.414016,7.08402,7.4749929999999996,6.271818,7.083111,7.257529999999999,8.357246
Fam104a,10.995874,13.392498999999999,10.744156,11.166996000000001,12.797908,9.734286,9.358245,10.454082000000001,12.292368
Fam107a,0.289273,0.204644,0.11621400000000001,0.302634,0.24879400000000002,0.675014,0.20059100000000002,0.433963,0.210181
Fam107b,405.965341,414.06892500000004,384.08807199999995,398.99139699999995,456.89627100000007,468.79282699999993,415.36704799999995,439.39966899999996,433.36983
Fam110a,11.054618999999999,12.266625,12.526630999999998,10.262981,10.826732,9.959889,11.411649999999998,9.579274000000002,8.63083
