Ifnar2,Fam114a1,Klrd1,H2-Q10,Pdia4,Hsp90aa1,Tnf,,Rras2,Rnf144a,Smim15,,Ifnar2,B4galnt4,Rcbtb2,Vim,Thy1,B4galnt4,,Krtcap2,Eef1d,Eef1d,Ccr2,Cdc20,Rnaseh2b,Slc9a3r1,Vim,Cdc20,Itm2b,Emc4,Klrd1,Cdc20,Vim,Ccr2,Ccr2,Cdc20,Prss16,Rcbtb2,Anxa2,,Itm2b,Ccr2,Ifit1bl1,H2-Q10,Hsp90aa1,Rac1,H2-Q10,Keap1,Eomes,Ifnar2,Ifit1bl1,Rras2,,Ccl5,,Fdps,Itm2b,,Fcgrt,Canx,Actb,Otulinl,Hsp90aa1,Gzmb,Slc9a3r1,Actb,Slc35b1,,,,Fcgrt,,Rac1,Hsp90aa1,Emc4,Tacc3,Ccr2,Snrpd3,Mars,Snrpd3,Fam129b,Ccr2,Fam129b,Rgs1,Lrrk1
Elovl5,Actb,Fam207a,Klrd1,H2-Q10,Plin2,H2-Q10,,Rcbtb2,Prss16,Atic,,Jun,Gzmb,S1pr5,Rara,Hopx,Gzmb,,Plin3,Thy1,Thy1,Hsp90aa1,Slc9a3r1,Slc9a3r1,Ifit1bl1,Prss16,Slc9a3r1,Hsp90b1,Elovl5,Fam207a,Ifit1bl1,Prss16,Hsp90aa1,Hsp90aa1,Ifit1bl1,Gkap1,Fam174b,Mt2,,Slc3a2,Hsp90aa1,Vim,Klrd1,Plin2,Cdc20,Fam207a,Zeb2,Hopx,Emc4,Vim,Rcbtb2,,Itm2b,,Prss16,Ccl5,,B4galnt4,Fam114a1,Ccl5,Actb,Plin2,Slc3a2,H4c14,Runx3,Thy1,,,,B4galnt4,,Cdc20,Plin2,Elovl5,Klf2,Hsp90aa1,Tagln2,Exosc8,Exosc8,Cdc34,Hsp90aa1,Klf2,Vkorc1l1,Adgre5
H2-Q10,Ccl5,Fkbp4,Fam207a,Klrd1,Ntpcr,Lrrk1,,S1pr5,Jun,Klf6,,1700025G04Rik,Slc3a2,Cdc34,Ifnar2,Iqgap2,Rras2,,Hopx,Plin3,Plin3,Plin2,Ifit1bl1,Vim,Vim,Ifnar2,Ifit1bl1,Slc3a2,Pdia4,Fkbp4,Vim,Ifnar2,Plin2,Plin2,H1f10,Eya2,Anxa2,a,,Rras2,Plin2,Prss16,Fam207a,Ntpcr,Rnaseh2b,Rcn2,Hsp90aa1,Rap2a,Elovl5,Ifnar2,Fam129b,,Fcgrt,,Ifnar2,Gzmb,,Gzmb,Pdia6,Fcgrt,Runx3,Ntpcr,Rras2,Zeb2,Fos,Iqgap2,,,,Gzmb,,Slc9a3r1,Ntpcr,H2-Q10,Keap1,Plin2,Eef1d,Zeb2,Zeb2,a,Plin2,Slc9a3r1,Hnrnpa3,Camk4
Klrd1,Itm2b,Rcn2,Fkbp4,Fam207a,Eef1d,Adgre5,,Cdc34,Smad3,Vim,,Smad3,Rcbtb2,a,Jun,Acadm,Rcbtb2,,Thy1,Hopx,Hopx,Ntpcr,Vim,Prss16,Prss16,Emc4,Vim,Rras2,H2-Q10,Rcn2,Prss16,Emc4,Ntpcr,Ntpcr,Vim,Fam78b,Fam129b,Tacc3,,Rcbtb2,Ntpcr,Ifnar2,Canx,Thy1,Slc9a3r1,Actb,Krtcap2,Hnrnpa3,Pdia4,Emc4,Cdc34,,B4galnt4,,Jun,Rpl36al,,Slc3a2,Actb,B4galnt4,Fcgrt,Eef1d,Rcbtb2,Anxa1,Ezr,Hnrnpa3,,,,Rras2,,H1f10,Eef1d,Klrd1,Zeb2,Ntpcr,Slc35b1,Ccr2,Ccr2,Klf2,Ntpcr,Snrpd3,Rac1,Runx3
Fam207a,Hsp90b1,Canx,Canx,Fkbp4,Thy1,Actb,,Hyou1,Elovl5,Ifnar2,,Elovl5,Anxa2,Hyou1,1700025G04Rik,Sh3bp1,Nqo2,,Rap2a,Krtcap2,Krtcap2,Eef1d,Prss16,Ifnar2,Ifnar2,Elovl5,Prss16,Rcbtb2,Klrd1,Canx,Ifnar2,Elovl5,Eef1d,Eef1d,Prss16,H2-Q10,Pepd,Klf2,,Cdc34,Eef1d,Emc4,Actb,Plin3,Ifit1bl1,Fam114a1,Hopx,Cmklr1,H2-Q10,Elovl5,Tacc3,,Gzmb,,1700025G04Rik,Slc3a2,,Rras2,Itm2b,Gzmb,Lmna,Thy1,Anxa2,Emp1,Atp2a3,Atp8b4,,,,Rcbtb2,,Vim,Thy1,Fam207a,Hsp90aa1,Eef1d,Krtcap2,Anxa1,Fam117a,Kcnab2,Eef1d,Exosc8,Iqgap2,Fos
Fkbp4,B4galnt4,Actb,Actb,Rcn2,Plin3,Runx3,,Klf2,H2-Q10,Klrk1,,Rhoq,Fam129b,Klf2,Smad3,Klf6,a,,Hnrnpa3,Rap2a,Rap2a,Thy1,Ifnar2,Emc4,Emc4,Pdia4,Ifnar2,Atp5k,Fam207a,Fam114a1,Emc4,Pdia4,Thy1,Thy1,Ifnar2,Tcf3,Mt2,Kcnab2,,a,Thy1,Elovl5,Ccl5,Hopx,H1f10,Ccl5,Rap2a,Iqgap2,Fkbp4,Pdia4,Hyou1,,Slc3a2,,Klf3,Rras2,,Rcbtb2,Ccl5,Slc3a2,Jak1,Plin3,Fam129b,Cmtm7,Gzmb,Klf6,,,,Fam129b,,Prss16,Plin3,Fkbp4,Bag3,Thy1,Rap2a,Bag3,Plin3,Dmac1,Thy1,Ccr2,Gpr180,Chordc1
Rcn2,Gzmb,Ccl5,Pdia6,Canx,Hopx,Fos,,Pdcd5,Tcf3,Jun,,Npc2,Cdc34,Kcnab2,Prpf38a,Rara,Klf2,,Iqgap2,Hnrnpa3,Hnrnpa3,Plin3,Emc4,Elovl5,Elovl5,H2-Q10,Emc4,Pepd,Fkbp4,Actb,Elovl5,H2-Q10,Plin3,Plin3,Emc4,Rhoq,a,Ciart,,Tacc3,Plin3,Pdia4,Itm2b,Krtcap2,Vim,Itm2b,Hnrnpa3,Sec11a,Fam207a,H2-Q10,Klf2,,Rras2,,Smad3,Rcbtb2,,Fam129b,Fcgrt,Rras2,Gzmb,Hopx,Mt2,Isyna1,Hspa8,H2-Q6,,,,Nqo2,,Ifnar2,Hopx,Rcn2,Cyp51,Plin3,Acadm,Fam117a,Thy1,Dpy19l1,Plin3,Fam117a,Bsg,Hmgb1
Canx,Rpl36al,Itm2b,Itm2b,Actb,Krtcap2,Plec,,Dpy19l1,Rasgrp2,1700025G04Rik,,Lrrk1,Pepd,Pdcd5,Elovl5,Jun,Dmac1,,Sh3bp1,Ogfrl1,Ogfrl1,Hopx,Elovl5,Pdia4,Pdia4,Fkbp4,Elovl5,Hyou1,Canx,Ccl5,Pdia4,Klrd1,Hopx,Hopx,Elovl5,Lrrk1,Tacc3,Keap1,,Hyou1,Hopx,H2-Q10,Hsp90b1,Rap2a,Prss16,Fcgrt,Iqgap2,Cdc20,Rcn2,Fkbp4,Dmac1,,Rcbtb2,,Tmed2,Cdc34,,a,B4galnt4,Rcbtb2,Slc3a2,Krtcap2,a,Slc35b1,Cish,Jun,,,,Pepd,,Emc4,Krtcap2,Canx,Slc35b1,Hopx,Selenot,Cmtm7,Iqgap2,Slc9a3r1,Hopx,Emp1,Kcnn4,Lmna
Fam114a1,Slc3a2,Fcgrt,Hsp90b1,Pdia6,Rap2a,Sgk1,,P4hb,Pdia3,Smad3,,Ccnd2,a,Slc9a3r1,Rhoq,Camk4,Slc9a3r1,,Cacnb3,Stk35,Stk35,Krtcap2,Pdia4,H2-Q10,H2-Q10,Fam207a,Pdia4,Klf2,Fam114a1,Itm2b,H2-Q10,Fam207a,Krtcap2,Krtcap2,Pdia4,Fam114a1,Dmac1,Zeb2,,Klf2,Krtcap2,Klrd1,Rpl36al,Hnrnpa3,Ifnar2,Hsp90b1,Msc,Ogfrl1,Ift122,Fam207a,Slc9a3r1,,S1pr5,,Znrf2,Tacc3,,Hyou1,Gzmb,S1pr5,Fam129b,Rap2a,Klf2,Thy1,Slc3a2,Tnf,,,,a,,Elovl5,Rap2a,Fam114a1,Thy1,Krtcap2,Fdps,Emp1,Hnrnpa3,P4hb,Krtcap2,Plin2,Wdr95,H2-D1
Actb,Rras2,B4galnt4,Rpl36al,Itm2b,Hnrnpa3,B4galnt4,,Slc9a3r1,Dnaja1,Ly6c2,,Adgre5,Hyou1,P4hb,Npc2,Ezr,H4c14,,Pibf1,Pigu,Pigu,Rap2a,H2-Q10,Fkbp4,Fkbp4,Rcn2,H2-Q10,Kcnab2,Pdia6,Hsp90b1,Klrd1,Fkbp4,Rap2a,Rap2a,H2-Q10,Fos,Ciart,Hsp90aa1,,Dmac1,Rap2a,Fam207a,Slc3a2,Ogfrl1,Emc4,B4galnt4,Cacnb3,Msc,Canx,Rcn2,P4hb,,Fam129b,,H2ac20,Hyou1,,Klf2,Slc3a2,Anxa2,Klrg1,Hnrnpa3,Slc9a3r1,Iqgap2,Cd8b1,Rps25,,,,Klf2,,Pdia4,Hnrnpa3,Pdia6,Hopx,Rap2a,Pibf1,Ntpcr,Atp8b4,Ccr2,Rap2a,Cmtm7,Rara,Sgk1
Ccl5,Rcbtb2,Gzmb,Slc3a2,Hsp90b1,Ogfrl1,Gzmm,,Keap1,Actb,Znrf2,,Camk4,Klf2,Mars,Lrrk1,Lmna,Mars,,Rara,Fdps,Fdps,Hnrnpa3,Fkbp4,Fam207a,Fam207a,Ift122,Klrd1,Dmac1,Actb,Rpl36al,Fam207a,Ift122,Hnrnpa3,Hnrnpa3,Klrd1,Plec,Keap1,Bag3,,Dpy19l1,Hnrnpa3,Fkbp4,Rras2,Stk35,Elovl5,Gzmb,Rara,Cacnb3,Actb,Ift122,Ciart,,Cdc34,,Lrrk1,Klf2,,Kcnab2,Rras2,Fam129b,Pag1,Ogfrl1,P4hb,Hnrnpa3,Rpl31,Gapdh,,,,Dpy19l1,,H2-Q10,Ogfrl1,Actb,Hnrnpa3,Hnrnpa3,Rara,Glrx,Selenot,Cmtm7,Hnrnpa3,Ntpcr,Cd69,Jak1
Itm2b,Atp5k,Slc3a2,Rras2,Rpl36al,Stk35,Gzmb,,Hsp90aa1,Pdia6,H2-Q7,,Otulinl,Kcnab2,Snrpd3,Ccnd2,Il6ra,Zeb2,,Jun,Rara,Rara,Ogfrl1,Fam207a,Rcn2,Rcn2,Canx,Fam207a,Pdcd5,Itm2b,Slc3a2,Fkbp4,Canx,Ogfrl1,Ogfrl1,Fam207a,Lmna,Zeb2,Plin2,,Slc9a3r1,Ogfrl1,Rcn2,Rcbtb2,Pigu,Pdia4,Rras2,Fam78b,Fdps,Pdia6,Canx,Snrpd3,,Pepd,,Dnaja1,Dmac1,,Dpy19l1,Rcbtb2,Cdc34,Nod1,Stk35,Ciart,Atp8b4,Rpl23a,Camk4,,,,Slc9a3r1,,Klrd1,Stk35,Itm2b,Chst10,Ogfrl1,Chordc1,Thy1,Rara,Glrx,Ogfrl1,Glrx,H2-Q6,Grap2
B4galnt4,Cdc34,Rras2,Rcbtb2,Slc3a2,Pigu,Fabp5,,Bag3,Hmgb1,Rnaseh2b,,Actb,Dmac1,Exosc8,Adgre5,Sgk1,Ccr2,,Ly6c2,Il10rb,Il10rb,Stk35,Rcn2,Ift122,Ift122,Fam114a1,Fkbp4,Slc9a3r1,Ccl5,Atp5k,Rcn2,Fam114a1,Stk35,Stk35,Fkbp4,B4galnt4,Hsp90aa1,Fam117a,,P4hb,Stk35,Ift122,Atp5k,Fdps,H2-Q10,Rcbtb2,Tmed2,H1f10,Ccl5,Actb,H4c14,,a,,Adgre5,Dpy19l1,,Slc9a3r1,Fam129b,a,,Pigu,H4c14,Msc,Tuba4a,Rrm2,,,,H4c14,,Fam207a,Pigu,Hsp90b1,Ogfrl1,Stk35,Ezr,Hopx,Ly6c2,Plin3,Stk35,Slc35b1,Jun,Rras2
Gzmb,a,Rcbtb2,Atp5k,Rras2,Fdps,Cish,,Fam117a,Lmna,Npc2,,Runx3,Pdcd5,Keap1,Camk4,Jak1,Emp1,,Camk4,Gpx1,Ly6c2,Pigu,Canx,Canx,Canx,Pdia6,Rcn2,H4c14,Hsp90b1,Cdc34,Canx,Pdia6,Pigu,Pigu,Canx,H1f0,Bag3,Cmtm7,,H4c14,Pigu,Canx,Cdc34,Rara,Fkbp4,S1pr5,Tbcb,Rara,Itm2b,Pdia6,Keap1,,Tacc3,,Ccnd2,Slc9a3r1,,P4hb,Mt2,Tacc3,,Rara,Zeb2,Klf6,Ppia,Ezr,,,,Snrpd3,,Fkbp4,Fdps,Gzmb,Msc,Pigu,Lmna,Iqgap2,Camk4,Thy1,Pigu,Krtcap2,Smad3,Cd8b1
Rpl36al,Tacc3,Anxa2,Cdc34,Rcbtb2,Rara,Prkd2,,Cmtm7,Hspd1,Lrrk1,,Fos,Dpy19l1,Ccr2,Otulinl,Znrf3,Plin2,,Ezr,Camk4,Gpx1,Fdps,Actb,Actb,Actb,Actb,Canx,Mars,Gzmb,Nqo2,Fam114a1,Actb,Fdps,Fdps,Fam114a1,Hspa8,Plin2,Emp1,,Tbrg1,Fdps,Fam114a1,Nqo2,Il10rb,Fam207a,Anxa2,Ezr,Rnf144a,Hsp90b1,Ccl5,Hsp90aa1,,Klf2,,Fos,P4hb,,H4c14,a,Hyou1,,Il10rb,Ccr2,Rara,Mt2,Lmna,,,,Exosc8,,Rcn2,Rara,Rpl36al,Klf6,Fdps,Il6ra,Hnrnpa3,Twf2,Hopx,Fdps,Plin3,Klf3,Hsp90ab1
Slc3a2,Hyou1,Fam129b,Pepd,Atp5k,Il10rb,Ccnd3,,Cyp51,H2-D1,Rhoq,,Plec,P4hb,Hsp90aa1,Actb,Prkd2,Txn1,,Glipr2,Srp72,Camk4,Rara,Pdia6,Pdia6,Pdia6,Itm2b,Fam114a1,Snrpd3,Slc3a2,Pepd,Pdia6,Itm2b,Rara,Rara,Pdia6,Cish,Fam117a,Cyp51,,Mars,Rara,Pdia6,Tacc3,Ly6c2,Rcn2,Fam129b,Lmna,Prss16,Gzmb,Itm2b,Fam117a,,Kcnab2,,Ezr,Ciart,,Mars,Tacc3,Klf2,,Ly6c2,Anxa1,Jun,Gstp3,Il6ra,,,,Zeb2,,Ift122,Il10rb,Slc3a2,Cacnb3,Rara,Znrf3,Atp8b4,Lmna,Zyx,Rara,Hopx,H2-Q10,Ccnd3
Rras2,Klf2,Atp5k,Tacc3,Cdc34,Ly6c2,Fam129b,,Eef1d,Jak1,Adgre5,,Glipr2,Ciart,Emp1,Runx3,Mgat4a,Glrx,,Lmna,Tm9sf2,Srp72,Il10rb,Itm2b,Itm2b,Itm2b,B4galnt4,Pdia6,Tbrg1,Rras2,Hyou1,Actb,Ccl5,Il10rb,Il10rb,Actb,Fam174b,Cmtm7,Thy1,,Exosc8,Il10rb,Actb,Hyou1,Gpx1,Canx,Atp5k,Il6ra,Ifnar2,Rpl36al,Hsp90b1,Tagln2,,Dmac1,,Glipr2,Snrpd3,,Exosc8,Hyou1,Kcnab2,,Gpx1,Bag3,Tnf,Cd69,Sgk1,,,,Ccr2,,Canx,Ly6c2,Rras2,Asl,Il10rb,Eif2b1,Tbcc,Sgk1,Iqgap2,Il10rb,Thy1,Fam207a,Dnajc3
Rcbtb2,Kcnab2,Cdc34,Hyou1,Pepd,Gpx1,Itgb7,,Rap2a,Atp2a3,Actb,,Lmna,Snrpd3,Cmtm7,Fos,Klre1,Eef1d,,Il6ra,Clybl,Tm9sf2,Ly6c2,Hsp90b1,B4galnt4,Hsp90b1,Gzmb,Actb,Exosc8,Rcbtb2,Klf2,Itm2b,Fcgrt,Ly6c2,Ly6c2,Itm2b,S1pr5,Emp1,Hopx,,Atp5b,Ly6c2,Itm2b,Klf2,Camk4,Actb,Mt2,Sgk1,1700025G04Rik,Slc3a2,Gzmb,Eef1d,,Dpy19l1,,Il6ra,Mars,,Zeb2,Klf2,Dmac1,,Camk4,Fam117a,Rps25,Id2,Znrf3,,,,Anxa1,,Actb,Gpx1,Rcbtb2,Stk35,Ly6c2,Fabp5,Msc,Jak1,Hnrnpa3,Ly6c2,Itgax,Rasgrp2,Mtx1
S1pr5,Dmac1,Tacc3,Klf2,Hyou1,Camk4,Ccl5,,Hnrnpa3,Ass1,Fam114a1,,Hmgb1,H4c14,Txn1,Plec,Ccdc102a,Thy1,,Sgk1,Mgst2,Clybl,Gpx1,B4galnt4,Gzmb,B4galnt4,Slc3a2,Itm2b,Keap1,S1pr5,Kcnab2,Ccl5,Hsp90b1,Gpx1,Gpx1,Ccl5,Fam129b,Krtcap2,Rap2a,,Ccr2,Gpx1,Ccl5,Kcnab2,Srp72,Pdia6,Klf2,Hdac5,Gkap1,Rras2,Slc3a2,Thy1,,Slc9a3r1,,Sgk1,Exosc8,,Ccr2,Kcnab2,Pdcd5,,Srp72,Cmtm7,Gapdh,,H1f0,,,,Bag3,,Pdia6,Camk4,Anxa2,Fdps,Gpx1,Hsp90ab1,Klf6,Znrf3,Atp8b4,Gpx1,Iqgap2,Ift122,Tubb4b
Anxa2,Pdcd5,Hyou1,Kcnab2,Klf2,Srp72,Id2,,Iqgap2,Eif2b1,Runx3,,Il6ra,Mars,Cyp51,Glipr2,Cd69,Hopx,,Jak1,Capn2,Mgst2,Camk4,Gzmb,Slc3a2,Gzmb,Rras2,Ccl5,Atp5b,Anxa2,Dmac1,Hsp90b1,B4galnt4,Camk4,Camk4,Fcgrt,Selenom,Thy1,Hnrnpa3,,Hsp90aa1,Camk4,Hsp90b1,Dmac1,Tm9sf2,Ccl5,Kcnab2,Znrf3,Eya2,Rcbtb2,Rras2,Hopx,,P4hb,,Jak1,Hsp90aa1,,Hsp90aa1,Dpy19l1,Dpy19l1,,Clybl,Emp1,Camk4,,Fabp5,,,,Fam117a,,Itm2b,Srp72,Atp5k,Jun,Camk4,Clybl,Cacnb3,Idh2,Sh3bp1,Camk4,Hnrnpa3,Adgre5,a
Fam129b,Dpy19l1,Klf2,Dmac1,Kcnab2,Tm9sf2,Pag1,,Psma7,Gzmb,Fos,,Sgk1,Slc9a3r1,Eef1d,Lmna,Mgst2,Iqgap2,,Znrf3,Gng12,Capn2,Srp72,Rpl36al,Rras2,Rpl36al,Rcbtb2,Hsp90b1,Fam117a,Atp5k,Pdcd5,B4galnt4,Gzmb,Srp72,Srp72,Hsp90b1,Klrg1,Hopx,Iqgap2,,Fam117a,Srp72,Gzmb,Pdcd5,Clybl,Itm2b,Slc9a3r1,H1f0,Fam78b,Anxa2,Rcbtb2,Zyx,,Ciart,,Atp2a3,Fam117a,,Anxa1,Slc9a3r1,P4hb,,Mgst2,Txn1,Chordc1,,Mgat4a,,,,Cmtm7,,Hsp90b1,Tm9sf2,Cdc34,Fam78b,Srp72,Cib1,Cnih4,Prkd2,Atic,Srp72,Atp8b4,Camk4,Pag1
Atp5k,P4hb,Dmac1,Pdcd5,Dmac1,Clybl,Nod1,,Chst10,Hspa8,Itm2b,,Ctla2a,Keap1,Krtcap2,Hmgb1,Gng12,Hnrnpa3,,Eif2b1,Psmb6,Gng12,Tm9sf2,Slc3a2,Rcbtb2,Slc3a2,Fam174b,B4galnt4,Tagln2,Cdc34,Dpy19l1,Slc3a2,Rpl36al,Tm9sf2,Tm9sf2,B4galnt4,Mt3,Iqgap2,Chst10,,Cyp51,Tm9sf2,Rpl36al,Dpy19l1,Mgst2,Fcgrt,Ciart,Fabp5,H2-Q10,Atp5k,Anxa2,Rap2a,,Snrpd3,,Znrf3,Plin2,,Bag3,P4hb,Ciart,,Capn2,Glrx,Twf2,,Klre1,,,,Tagln2,,B4galnt4,Clybl,Pepd,Lmna,Tm9sf2,Rpl22l1,Jun,Ccdc102a,Cacnb3,Tm9sf2,Zyx,Actb,
Cdc34,Ciart,Pdcd5,Dpy19l1,Pdcd5,Mgst2,,,Sh3bp1,Cacybp,Ccl5,,Jak1,Zeb2,Zyx,Il6ra,Sema4a,Atp8b4,,Mgat4a,Sema4a,Psmb6,Clybl,Rras2,Fam174b,Rras2,S1pr5,Gzmb,Pycard,Nqo2,H4c14,Rras2,Slc3a2,Clybl,Clybl,Gzmb,Tacc3,Hnrnpa3,Ogfrl1,,Eef1d,Clybl,Slc3a2,P4hb,Capn2,B4galnt4,Snrpd3,Chchd10,Tcf3,Cdc34,Atp5k,Hnrnpa3,,H4c14,,Gzmb,Eef1d,,Fam117a,H4c14,Snrpd3,,Gng12,Isyna1,Ezr,,Plekho2,,,,Ntpcr,,Gzmb,Mgst2,Fuom,Sgk1,Clybl,Capn2,Lat,Cd69,Rara,Clybl,Rara,Fos,
a,Snrpd3,Dpy19l1,P4hb,Dpy19l1,Capn2,,,Bsg,Tm9sf2,Ezr,,Znrf3,Ccr2,Rap2a,Sgk1,Sh2d1a,Acadm,,Plekho2,Sh2d1a,Sema4a,Mgst2,Rcbtb2,S1pr5,Rcbtb2,Anxa2,Rpl36al,Txn1,Pepd,Slc9a3r1,Rcbtb2,Rras2,Mgst2,Mgst2,Rpl36al,Gpx8,Chst10,Msc,,Slc35b1,Mgst2,Rras2,H4c14,Gng12,Gzmb,Exosc8,Idh2,Lat,Nqo2,Cdc34,Iqgap2,,Mars,,Rras2,Slc35b1,,Cmtm7,Mars,H4c14,,Psmb6,Plin3,Lmna,,Tuba4a,,,,Glrx,,Rpl36al,Capn2,a,Hdac5,Mgst2,Bud31,Rrm2,Sema4a,H2-Q6,Mgst2,Il10rb,Chordc1,
Hyou1,Tbrg1,P4hb,Mars,P4hb,Gng12,,,Atic,Hsp90ab1,Sgk1,,Plp2,Hsp90aa1,Hnrnpa3,Ctla2a,Gadd45g,Sh3bp1,,Cd69,H2bu2,Sh2d1a,Capn2,Fam174b,Anxa2,Anxa2,Fam129b,Slc3a2,Cyp51,a,Snrpd3,S1pr5,Rcbtb2,Capn2,Capn2,Slc3a2,Id2,Ogfrl1,Cacnb3,,Zyx,Capn2,Rcbtb2,Tbrg1,Psmb6,Slc3a2,Keap1,Mgat4a,Rhoq,a,Nqo2,Psma7,,Zeb2,,Rcbtb2,Plin3,,Emp1,Exosc8,Slc9a3r1,,Sema4a,Thy1,Il6ra,,Cd69,,,,Thy1,,Slc3a2,Gng12,Hyou1,H1f0,Capn2,Calr,Jak1,Bri3bp,Jun,Capn2,Jun,Hmgb1,
Tacc3,H4c14,Ciart,Snrpd3,Mars,Psmb6,,,Selenot,Cib1,Jak1,,Eif5a,Tagln2,Iqgap2,Jak1,Ankrd44,Ogfrl1,,Mgst2,Bri3bp,H2bu2,Gng12,Anxa2,Fam129b,Fam129b,Atp5k,Rras2,Krtcap2,Hyou1,Tbrg1,Anxa2,S1pr5,Gng12,Psmb6,Rras2,Gng12,Cacnb3,Fdps,,Rap2a,Psmb6,Anxa2,Mars,Sema4a,Rras2,Zeb2,Selenom,Lrrk1,Hyou1,Pepd,Sh3bp1,,Atp5b,,Ccnd3,Thy1,,Txn1,Zeb2,Zeb2,,Sh2d1a,Zyx,Sgk1,,Mgst2,,,,Zyx,,Rras2,Psmb6,Tacc3,Fabp5,Gng12,Eef1g,Srp72,Eif2ak3,Ly6c2,Gng12,Ly6c2,Lmna,
Klf2,Mars,Snrpd3,Tbrg1,Snrpd3,Sema4a,,,Stk35,Cdc34,B4galnt4,,B4galnt4,Emp1,Acadm,Znrf3,Eps8,Msc,,Capn2,Ankrd44,Bri3bp,Psmb6,Fam129b,Atp5k,Atp5k,Cdc34,Rcbtb2,Thy1,Tacc3,Exosc8,Fam129b,Anxa2,Psmb6,Sema4a,Rcbtb2,,Asl,Rara,,Hnrnpa3,Sema4a,Fam129b,Slc9a3r1,Sh2d1a,Rcbtb2,Ccr2,Mgst2,Dnaja1,Tacc3,a,Atic,,Ccr2,,Klre1,Hopx,,Glrx,Ccr2,Ccr2,,H2bu2,Rap2a,Znrf3,,Capn2,,,,Iqgap2,,Rcbtb2,Sema4a,Klf2,Rpl22l1,Psmb6,Ddx39,Znrf3,Ankrd44,Camk4,Psmb6,Lat,H2-D1,
Kcnab2,Keap1,Tbrg1,Slc9a3r1,Slc9a3r1,Sh2d1a,,,Rara,Ppia,Gzmm,,Gzmb,Cmtm7,Tbcc,B4galnt4,Plac8,Klf6,,Gng12,Nrarp,Ankrd44,Sema4a,Atp5k,Cdc34,Cdc34,Nqo2,Anxa2,Hopx,Klf2,Keap1,Atp5k,Fam129b,Sema4a,Sh2d1a,S1pr5,,Fdps,Jun,,Atp8b4,Sh2d1a,Atp5k,Exosc8,H2bu2,Fam174b,Hsp90aa1,Capn2,Ccnd2,Klf2,Hyou1,Selenot,,Hsp90aa1,,Plekho2,Rap2a,,Thy1,Anxa1,Hsp90aa1,,Bri3bp,Hnrnpa3,Fabp5,,Sh2d1a,,,,Hnrnpa3,,Fam174b,Sh2d1a,Kcnab2,Selenom,Sema4a,Eif2ak3,Klre1,Plac8,Ezr,Sema4a,Camk4,Sgk1,
Dmac1,Slc9a3r1,H4c14,Exosc8,Exosc8,H2bu2,,,Il10rb,Manf,Atp2a3,,Cyba,Txn1,Psma7,Eif5a,Tbx21,Cacnb3,,Sema4a,Rgs1,Nrarp,Sh2d1a,Cdc34,Nqo2,Nqo2,Pepd,Fam129b,Zyx,Kcnab2,Zeb2,Cdc34,Atp5k,Sh2d1a,H2bu2,Anxa2,,Rara,Ndufa12,,Acadm,H2bu2,Cdc34,Keap1,Bri3bp,S1pr5,Bag3,Gng12,Runx3,Kcnab2,Tacc3,Klf6,,Fam117a,,Fam129b,Hnrnpa3,,Hopx,Bag3,Fam117a,,Ankrd44,Iqgap2,Prkd2,,Gadd45g,,,,Atp8b4,,S1pr5,Bri3bp,Pdcd5,Capn2,Sh2d1a,Eps8,Plekho2,Rgs1,Twf2,Sh2d1a,Twf2,Jak1,
Pdcd5,Exosc8,Mars,Keap1,Keap1,Bri3bp,,,Jun,Capn2,Gzmb,,Cish,Cyp51,Sh3bp1,Gzmb,Rgs1,Rara,,Gadd45g,Cdca3,Rgs1,H2bu2,Nqo2,Pepd,Pepd,a,Atp5k,Rap2a,Dmac1,Atp5b,Nqo2,Cdc34,H2bu2,Bri3bp,Fam129b,,Jun,Fam78b,,Tbcc,Bri3bp,Nqo2,Zeb2,Ankrd44,Anxa2,Fam117a,Endou,Fos,Dmac1,Klf2,Stk35,,Tagln2,,Cd69,Iqgap2,,Rap2a,Fam117a,Emp1,,Nrarp,Atp8b4,Klre1,,Eif2ak3,,,,Tbcc,,Anxa2,Ankrd44,Dpy19l1,Gng12,H2bu2,Pa2g4,Pdia3,Cmklr1,Glipr2,H2bu2,Glipr2,Picalm,
Dpy19l1,Atp5b,Keap1,Atp5b,Atp5b,Ankrd44,,,Tmed2,Klf2,Fabp5,,Idh2,Isyna1,Selenot,Grap2,Cmklr1,Il10rb,,Eps8,Prpf38a,Cdca3,Bri3bp,Pepd,a,a,Hyou1,Cdc34,Hnrnpa3,Dpy19l1,Bag3,Pepd,Pepd,Bri3bp,Ankrd44,Atp5k,,Fam78b,Tmed2,,Psma7,Ankrd44,Pepd,Ccr2,Nrarp,Fam129b,Cmtm7,H2bu2,Ccl5,Pdcd5,Kcnab2,Rara,,Cmtm7,,Klf2,Atp8b4,,Hnrnpa3,Cmtm7,Cmtm7,,Rgs1,Chst10,Plekho2,,Ankrd44,,,,Ogfrl1,,Fam129b,Nrarp,P4hb,Sema4a,Bri3bp,Rgs1,Capn2,Rnf144a,Lmna,Bri3bp,Lmna,Znrf3,
