"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name"
"6020","ENSMUSG00000027331",1327.31251220448,3.87731623939696,0.248819028657255,15.5828766807779,9.517352032162e-55,1.16133828169195e-52,"Knstrn"
"6021","ENSMUSG00000027332",284.455811501188,-1.58454447715788,0.443925225795544,-3.56939499060517,0.000357806602941336,0.00168933225461895,"Ivd"
"6022","ENSMUSG00000027333",62.9993299720444,-3.85837554211016e-05,0.49461689525109,-7.80073543616312e-05,0.999937759136389,1,"Smox"
"6023","ENSMUSG00000027335",0.11159310950073,0,0.448717947245699,0,1,NA,"Adra1d"
"6024","ENSMUSG00000027338",0.647225919523434,-0.185087777314398,0.534684330296091,-0.346162711018486,0.729220436604488,NA,"Prnd"
"6025","ENSMUSG00000027339",384.097758752707,-0.608824208803918,0.213761684327998,-2.84814470244225,0.00439749249094834,0.015213391054949,"Rassf2"
"6026","ENSMUSG00000027340",162.274245176819,0.628380676001419,0.316995204326666,1.98230341476671,0.0474452920795971,0.110905307785111,"Slc23a2"
"6027","ENSMUSG00000027341",690.73203750178,-0.284015267082596,0.223034347368833,-1.27341492659388,0.202870843411132,0.341502507339818,"Tmem230"
"6028","ENSMUSG00000027342",7627.26219790878,1.55322798900968,0.319859884725538,4.85596369905049,1.19802649430406e-06,9.21707480295224e-06,"Pcna"
"6029","ENSMUSG00000027344",1.40703798372311,-0.569949477901194,0.889999579324088,-0.640392974493362,0.521917149159901,NA,"Fsip1"
"6030","ENSMUSG00000027346",1082.67483957066,0.197258010981277,0.260450702476242,0.757371775563824,0.448827160634295,0.602506254097257,"Gpcpd1"
"6031","ENSMUSG00000027347",1653.48498023387,-0.322404658265313,0.179582283794995,-1.79530325292755,0.0726053970568831,0.155718320456402,"Rasgrp1"
"6032","ENSMUSG00000027349",585.218417962822,0.235867730975899,0.252660553347515,0.933536034220116,0.350543274393103,0.505580143139255,"Fam98b"
"6033","ENSMUSG00000027350",0.781663327503333,-0.548083284439915,0.618238325617509,-0.886524276689704,0.375335078224289,NA,"Chgb"
"6034","ENSMUSG00000027351",81.2098764234454,-0.74430929317989,0.46738660596404,-1.5924917053296,0.111274265384554,0.217127582920325,"Spred1"
"6035","ENSMUSG00000027353",166.491145000606,1.74769663144741,0.366332173269133,4.77079754107053,1.83497908489367e-06,1.37283297411175e-05,"Mcm8"
"6036","ENSMUSG00000027355",0,NA,NA,NA,NA,NA,"Tmco5"
"6037","ENSMUSG00000027356",1.01835597944351,-0.467195704697958,0.580493369870977,-0.804825221004332,0.42092054537179,NA,"Fermt1"
"6038","ENSMUSG00000027357",430.047115014961,-0.96180795568976,0.258155985652007,-3.72568528000846,0.000194785314299004,0.000983044447701385,"Crls1"
"6039","ENSMUSG00000027358",0.224725685000627,0,0.448717947245699,0,1,NA,"Bmp2"
"6040","ENSMUSG00000027359",0.410149035252138,-0.0664223894965033,0.480965729401423,-0.138102125444921,0.890159706011901,NA,"Slc27a2"
"6041","ENSMUSG00000027360",37.9790699373478,-0.0246298408826291,0.63971925873815,-0.038501015165952,0.969288222100146,0.987416897752938,"Hdc"
"6042","ENSMUSG00000027361",602.459524674779,0.58700150674758,0.205378263721684,2.85814816091273,0.00426121375758369,0.0148200984883175,"Gabpb1"
"6043","ENSMUSG00000027363",491.092372930881,-0.102232363122578,0.166349337570433,-0.614564293526521,0.538842501170995,0.681607185063695,"Usp8"
"6044","ENSMUSG00000027364",123.981832477602,0.430823463363312,0.373475520568142,1.15355207941857,0.248683854419649,0.396850420967122,"Usp50"
"6045","ENSMUSG00000027365",1124.06339271382,-0.00316028323307722,0.218061175137261,-0.0144926451537645,0.98843694696574,0.9977755488719,"Trpm7"
"6046","ENSMUSG00000027366",872.844971550134,0.910067310880811,0.257448716502923,3.53494600106301,0.000407858496999955,0.0018893762805404,"Sppl2a"
"6047","ENSMUSG00000027367",927.876063077348,0.0481414510514457,0.144542286431868,0.333061363839278,0.739087963116965,0.833891691303805,"Stard7"
"6048","ENSMUSG00000027368",1620.59212179716,-1.38445896711471,0.273904023392375,-5.05454045533107,4.31428305311348e-07,3.55555652036959e-06,"Dusp2"
"6049","ENSMUSG00000027371",223.195738102244,0.893088223495044,0.318344153119159,2.80541739103577,0.00502514605658016,0.0171272073337276,"Fahd2a"
"6050","ENSMUSG00000027374",568.774878332434,-1.1070838210608,0.26346524021344,-4.20201093762471,2.64554348168301e-05,0.000162100038712231,"Mrps5"
"6051","ENSMUSG00000027375",7.42900087485616,1.04468174500043,0.930592504206123,1.12259849534424,0.26160805471758,0.411503833849949,"Mal"
"6052","ENSMUSG00000027376",1.3389625402385,-0.798206053149589,0.716344206168674,-1.11427725146093,0.265160263072077,NA,"Prom2"
"6053","ENSMUSG00000027377",0.206890051292793,0,0.448717947245699,0,1,NA,"Mall"
"6054","ENSMUSG00000027378",8.33797508963614,-0.786563967124196,0.895777397369228,-0.878079720959943,0.37990045717091,0.535507575564368,"Nphp1"
"6055","ENSMUSG00000027379",679.262280269154,6.0783790793647,0.522968047185987,11.6228498319764,3.15435565840348e-31,1.58129657385125e-29,"Bub1"
"6056","ENSMUSG00000027380",21.0422147386213,1.39006150984729,0.889519993481182,1.56270968616142,0.118120895081662,0.22747015041356,"Acoxl"
"6057","ENSMUSG00000027381",344.749327601291,-0.250258650043548,0.327290266254794,-0.764638230483528,0.444486997415978,0.598179497717592,"Bcl2l11"
"6058","ENSMUSG00000027384",447.647130416599,-0.10981321546551,0.197889717576369,-0.554921280450719,0.578948505443142,0.713795711054399,"Ndufaf5"
"6059","ENSMUSG00000027386",0.808940323023179,0.540395854797931,0.698115504843756,0.774078001488989,0.438884665644618,NA,"Fbln7"
"6060","ENSMUSG00000027387",234.813790351502,-0.395943408369807,0.252717758438378,-1.56674153338675,0.117175118442911,0.226063676848862,"Zc3h8"
"6061","ENSMUSG00000027394",62.23696799151,-0.158809062828035,0.46447891355561,-0.341908013890972,0.732420118496671,0.82894917207766,"Ttl"
"6062","ENSMUSG00000027395",225.285741082337,-1.57273610594102,0.310865845295375,-5.05921164947103,4.20993377901428e-07,3.47319536768678e-06,"Polr1b"
"6063","ENSMUSG00000027397",1310.43449770478,0.800112242499689,0.263700173605003,3.03417412116754,0.00241195177587306,0.00905474192797944,"Slc20a1"
"6064","ENSMUSG00000027398",69.5437549707706,2.79328360415249,0.705195451373281,3.96100626955678,7.46345728658963e-05,0.000416308579547156,"Il1b"
"6065","ENSMUSG00000027399",4.17410068747193,0.974250968348226,0.924805995221507,1.05346523852808,0.292127817934388,0.444890091147949,"Il1a"
"6066","ENSMUSG00000027400",0.396302528423173,0,0.448717947245699,0,1,NA,"Pdyn"
"6067","ENSMUSG00000027401",2.85808365123785,-0.899656268451634,0.934270581945171,-0.962950440522841,0.335572394742186,NA,"Tgm3"
"6068","ENSMUSG00000027403",0.129290615895367,0,0.448717947245699,0,1,NA,"Tgm6"
"6069","ENSMUSG00000027404",11916.4322306996,0.53960359658488,0.258124487498655,2.09047813252391,0.0365748707310115,0.0902121936816937,"Snrpb"
"6070","ENSMUSG00000027405",2466.60759700308,-0.340659362093542,0.175455793008,-1.94156805115012,0.052189413731392,0.119388687915396,"Nop56"
"6071","ENSMUSG00000027406",2023.72710670138,0.278918949967773,0.155575621645972,1.7928191256242,0.0730018503092701,0.156423757925916,"Idh3b"
"6072","ENSMUSG00000027408",3.0298351930038,1.25739957730204,0.932380300783643,1.34859088747931,0.177468409223806,0.310151019161977,"Cpxm1"
"6073","ENSMUSG00000027409",0.123508380816422,0,0.448717947245699,0,1,NA,"1700020A23Rik"
"6074","ENSMUSG00000027411",609.641044694794,-0.206115628461055,0.22432821675752,-0.918812762122779,0.358193516022073,0.513547630880758,"Vps16"
"6075","ENSMUSG00000027412",3.95621626312604,-0.588644615982641,0.933211705993504,-0.630772859150931,0.528189051934116,0.672753381047265,"Lpin3"
"6076","ENSMUSG00000027416",0.108568348523027,-0.0925667913554196,0.448717947245699,-0.206291707126067,0.836563055978978,NA,"Otor"
"6077","ENSMUSG00000027419",50.3056767265891,-0.660458619139043,0.44191257743593,-1.49454587369104,0.135033001170458,0.251655102559908,"Pcsk2"
"6078","ENSMUSG00000027420",4.48430312568569,1.25236947066901,0.932758517014155,1.34265133775241,0.179384898627061,0.312632605102809,"Bfsp1"
"6079","ENSMUSG00000027422",945.292672173048,0.883595698283276,0.19217911310294,4.59777175582021,4.27033436015161e-06,3.03199518101698e-05,"Rrbp1"
"6080","ENSMUSG00000027423",3259.53453297691,0.0665723384695132,0.154186051995592,0.43176628240936,0.66591128778595,0.781113318167562,"Snx5"
"6081","ENSMUSG00000027424",212.829736288343,1.26854250107924,0.285550191685538,4.44245018219501,8.89402300999367e-06,5.99816820335838e-05,"Mgme1"
"6082","ENSMUSG00000027425",243.037962827624,-0.354626236439718,0.254558393454369,-1.39310368684931,0.16358843839366,0.292220336899069,"Kat14"
"6083","ENSMUSG00000027427",412.78065501566,0.11199736231611,0.203062289262968,0.551541907276894,0.581262247055325,0.715558505792639,"Polr3f"
"6084","ENSMUSG00000027428",63.4756902964742,-0.214070101026533,0.393784889616687,-0.543621928294176,0.586701666803422,0.719733230893882,"Rbbp9"
"6085","ENSMUSG00000027429",888.096029895171,0.0045993939177536,0.163384554293378,0.0281507265949681,0.977541936112635,0.992613057434459,"Sec23b"
"6086","ENSMUSG00000027430",989.214781813181,-0.596519468557555,0.250337687551972,-2.38285922663448,0.0171787621583676,0.048556454504375,"Dtd1"
"6087","ENSMUSG00000027431",0.129991688338935,-0.0929445026649706,0.448717947245699,-0.207133463761542,0.835905628464677,NA,"Scp2d1"
"6088","ENSMUSG00000027433",4377.34293954214,0.397251845870111,0.154738791993144,2.56724148323267,0.0102511195175711,0.0315161860011887,"Xrn2"
"6089","ENSMUSG00000027434",0.132264235572026,0,0.448717947245699,0,1,NA,"Nkx2-2"
"6090","ENSMUSG00000027435",33.6881296314463,1.03503971644106,0.585720534401431,1.76712212676443,0.0772077776282723,0.163504322298754,"Cd93"
"6091","ENSMUSG00000027438",22.6129062017284,-0.0949892255363022,0.637815981485336,-0.148928889042719,0.881609745255716,0.932121104249747,"Napb"
"6092","ENSMUSG00000027439",156.31990588515,0.191290076562884,0.31557446359673,0.606164625561503,0.544405440323495,0.686107769105855,"Gzf1"
"6093","ENSMUSG00000027442",0.121889199336314,0,0.448717947245699,0,1,NA,"Cst8"
"6094","ENSMUSG00000027443",0.0786909954363682,-0.0925584046000358,0.448717947245699,-0.206273016642579,0.83657765488989,NA,"Cst12"
"6095","ENSMUSG00000027444",0.0406297331121048,0,0.448717947245699,0,1,NA,"8030411F24Rik"
"6096","ENSMUSG00000027445",0.0355073509647222,0,0.448717947245699,0,1,NA,"Cst9"
"6097","ENSMUSG00000027446",0,NA,NA,NA,NA,NA,"9230104L09Rik"
"6098","ENSMUSG00000027447",4853.80925720794,0.999346316827115,0.171892050364208,5.81380182916941,6.10697057798281e-09,6.57522735075427e-08,"Cst3"
"6099","ENSMUSG00000027452",322.491899087607,-0.584484964258786,0.186725110642782,-3.13018941184051,0.00174693622657093,0.00681668892971071,"Acss1"
"6100","ENSMUSG00000027454",634.810447171094,4.29328970570063,0.273031617216794,15.7245147996601,1.02734802743832e-55,1.32553158195956e-53,"Gins1"
"6101","ENSMUSG00000027455",998.892098390385,0.386854816073392,0.254030450374143,1.5228678904581,0.127791760537115,0.240942275712081,"Nsfl1c"
"6102","ENSMUSG00000027456",533.257649088266,4.55522898018545,0.384159197935554,11.8576595449619,1.96388118359552e-32,1.06231799694079e-30,"Sdcbp2"
"6103","ENSMUSG00000027457",0.791183507529724,-0.314981389653534,0.556426758858262,-0.566078795886539,0.571340216948564,NA,"Snph"
"6104","ENSMUSG00000027459",168.610913370586,1.40565511277981,0.360483546741376,3.89935997214395,9.64472957207552e-05,0.000523870559675779,"Fam110a"
"6105","ENSMUSG00000027460",0.489268436669193,-0.305574715938073,0.449404696521042,-0.679954433728898,0.496533313270649,NA,"Angpt4"
"6106","ENSMUSG00000027463",54.054953293021,3.10414288761768,0.459115853929097,6.76113199109231,1.3691771476192e-11,2.0313117323915e-10,"Slc52a3"
"6107","ENSMUSG00000027465",491.067114782958,0.11064562706269,0.19761242946027,0.559912285704353,0.575539268349673,0.710888545440379,"Tbc1d20"
"6108","ENSMUSG00000027466",1045.58673519686,0.203195256729501,0.163091605758588,1.2458964750784,0.21280240435589,0.353756748016271,"Rbck1"
"6109","ENSMUSG00000027468",0,NA,NA,NA,NA,NA,"Defb22"
"6110","ENSMUSG00000027469",2026.43299807321,6.14839802853054,0.342836803783288,17.933891462881,6.41299326779124e-72,1.48451363276915e-69,"Tpx2"
"6111","ENSMUSG00000027470",0.238050643184471,-0.0925761218156998,0.448717947245699,-0.206312500723331,0.836546814417443,NA,"Mylk2"
"6112","ENSMUSG00000027472",1332.29428726804,-0.686456252048007,0.241135805516266,-2.84676201685734,0.00441663663468757,0.0152695535397797,"Pdrg1"
"6113","ENSMUSG00000027474",0.203148665560524,0,0.448717947245699,0,1,NA,"Ccm2l"
"6114","ENSMUSG00000027475",331.62827058892,-0.199097459026263,0.229392190102596,-0.867934775535367,0.385430040101749,0.540700674072683,"Kif3b"
"6115","ENSMUSG00000027478",75.6204717796768,0.523639186029283,0.409971760958231,1.2772567183783,0.201511628623651,0.340151497394329,"Dnmt3b"
"6116","ENSMUSG00000027479",5507.69488925227,1.08127882394035,0.277000215521406,3.90353062327054,9.47995490557883e-05,0.00051598637285041,"Mapre1"
"6117","ENSMUSG00000027480",0.0406297331121048,0,0.448717947245699,0,1,NA,"Sun5"
"6118","ENSMUSG00000027481",0.403051598877257,-0.362442506983606,0.448717947245699,-0.807729018213634,0.419246594890381,NA,"Bpifb2"
"6119","ENSMUSG00000027482",0.305072738810506,-0.46130502873772,0.448717947245699,-1.02805121027425,0.303925739287847,NA,"Bpifa3"
"6120","ENSMUSG00000027483",0.471683329403531,-0.371920734579593,0.449476860070778,-0.827452462226927,0.407980655690428,NA,"Bpifa1"
"6121","ENSMUSG00000027484",0.127728539784649,0,0.448717947245699,0,1,NA,"Bpifa5"
"6122","ENSMUSG00000027485",0.36909958959008,0.17132759177003,0.448717947245699,0.381815777197381,0.702598015293754,NA,"Bpifb1"
"6123","ENSMUSG00000027487",210.044130445681,-1.38363547849608,0.467772034094731,-2.95792689097758,0.00309715570434285,0.0112591981390441,"Cdk5rap1"
"6124","ENSMUSG00000027488",1.1614214958118,-0.0592278689808163,0.597626961547754,-0.0991050819183693,0.921054837167693,NA,"Snta1"
"6125","ENSMUSG00000027489",5.87745176867061,-0.0927986016517406,0.875597128338474,-0.105983218364174,0.915595666994136,0.953196362310306,"Necab3"
"6126","ENSMUSG00000027490",158.416554826698,3.45423350187579,0.346146699978787,9.97910279684155,1.88160435505888e-23,6.58185203399595e-22,"E2f1"
"6127","ENSMUSG00000027495",104.747442389784,-0.50172703348062,0.298970284151574,-1.67818361916615,0.0933112585891115,0.189206817139148,"Fam210b"
"6128","ENSMUSG00000027496",1277.71377489653,3.70028933434063,0.377061422589944,9.81349221281838,9.84994480788345e-23,3.27530665450865e-21,"Aurka"
"6129","ENSMUSG00000027498",444.573232706306,0.709261477186675,0.235585127514744,3.01063774555245,0.00260699671555439,0.00969219067065227,"Cstf1"
"6130","ENSMUSG00000027499",0.543549119998333,0,0.448717947245699,0,1,NA,"Pkia"
"6131","ENSMUSG00000027500",54.2172278161062,4.95206563158108,0.636938816026036,7.77479014778503,7.55725819810541e-15,1.49445730271831e-13,"Stmn2"
"6132","ENSMUSG00000027502",1539.47722288007,0.575752111862486,0.235007705732735,2.44992865262582,0.0142884524042512,0.0415431343360396,"Rtf2"
"6133","ENSMUSG00000027505",8.88339883838037,-1.0293278894375,0.741372414141799,-1.38840867262243,0.165012636997884,0.294130213903714,"Fam209"
"6134","ENSMUSG00000027506",510.193153535028,-1.42382204701368,0.29402361657223,-4.84254313858459,1.28187793762395e-06,9.82856337853808e-06,"Tpd52"
"6135","ENSMUSG00000027508",418.155898877421,-1.13931103486461,0.364100898839821,-3.12910799862053,0.00175337850691782,0.00683843683780807,"Pag1"
"6136","ENSMUSG00000027509",1147.15143134156,-0.412042762576035,0.156081550513142,-2.63991971646477,0.00829256691056963,0.0263490705973509,"Rae1"
"6137","ENSMUSG00000027510",350.66619084514,-0.779417767389264,0.283745148026413,-2.74689372773596,0.00601626252275853,0.0200575140979499,"Rbm38"
"6138","ENSMUSG00000027513",0.59639213194076,0.212229526555175,0.463308829903565,0.458073563155161,0.64689959145917,NA,"Pck1"
"6139","ENSMUSG00000027514",1416.42285137093,0.257903399038316,0.313486542817876,0.822693684775326,0.410682207508012,0.565973439711401,"Zbp1"
"6140","ENSMUSG00000027517",0.613412958889617,-0.162957738046109,0.531114433124754,-0.306822273850411,0.758978653383756,NA,"Ankrd60"
"6141","ENSMUSG00000027518",0,NA,NA,NA,NA,NA,"1700021F07Rik"
"6142","ENSMUSG00000027519",513.245776540836,-0.0397370719678046,0.202274395140256,-0.196451320199233,0.844256931035511,0.906521687155682,"Rab22a"
"6143","ENSMUSG00000027520",2.91815898384227,-1.34549528258515,0.793742969129104,-1.6951271821172,0.0900512967527016,NA,"Zdbf2"
"6144","ENSMUSG00000027522",326.753868094754,-0.309925787614937,0.258873946792237,-1.19720733374406,0.231225752093042,0.376276704610419,"Stx16"
"6145","ENSMUSG00000027523",5856.34114749471,0.634808329500976,0.365556556446028,1.73655298559719,0.0824661041694587,0.172275905206563,"Gnas"
"6146","ENSMUSG00000027524",0.630865218123449,-0.235797239328889,0.530838175048549,-0.444197969197154,0.656899460376468,NA,"Edn3"
"6147","ENSMUSG00000027525",2.52183963850194,-1.18165244648859,0.895673406790036,-1.31928941680145,0.187072374580387,NA,"Phactr3"
"6148","ENSMUSG00000027528",0.114256331165968,-0.096137316671743,0.448717947245699,-0.214248877857124,0.830352981875904,NA,"Fabp9"
"6149","ENSMUSG00000027530",1.15977830475072,-0.61119262848972,0.746599771738922,-0.818634898676941,0.412994749668362,NA,"Fabp12"
"6150","ENSMUSG00000027531",2091.9849245717,1.89073453183584,0.192643025763291,9.81470533046478,9.73219078530072e-23,3.24564438880124e-21,"Impa1"
"6151","ENSMUSG00000027533",1729.7348141017,2.14844819639742,0.295385022771001,7.27338230030376,3.50596277818481e-13,6.06454506498979e-12,"Fabp5"
"6152","ENSMUSG00000027534",100.424363070011,0.16456266631129,0.282746009178845,0.582015876330902,0.560555986997537,0.698520566127947,"Snx16"
"6153","ENSMUSG00000027536",15.4103674101946,0.788256183210464,0.667738624204905,1.18048612830965,0.237806924377915,0.38396951447664,"Chmp4c"
"6154","ENSMUSG00000027540",1607.8576011542,0.1257824045314,0.165611819439896,0.759501374701394,0.447552692029062,0.60146221507978,"Ptpn1"
"6155","ENSMUSG00000027544",429.170955089133,0.987497747900444,0.202682367338454,4.87214433533553,1.10393469732083e-06,8.55169097959014e-06,"Nfatc2"
"6156","ENSMUSG00000027546",13.8917792865881,-2.10006536315877,0.859866137039072,-2.44231662662085,0.0145933412712221,0.0423201519805283,"Atp9a"
"6157","ENSMUSG00000027547",0.691567642626643,0,0.448717947245699,0,1,NA,"Sall4"
"6158","ENSMUSG00000027550",335.739881705571,0.962860448884661,0.214186428322792,4.49543165000899,6.94289582031006e-06,4.75786343524165e-05,"Lrrcc1"
"6159","ENSMUSG00000027551",177.786879894319,-0.234193902115729,0.327017361545698,-0.716151280191289,0.473897942485265,0.625965218818541,"Zfp64"
"6160","ENSMUSG00000027552",188.71843504486,-1.52347989326669,0.30604844970933,-4.97790429820381,6.42764213555881e-07,5.14113388495077e-06,"E2f5"
"6161","ENSMUSG00000027555",14.006314605083,2.15901698466374,0.832506475654957,2.59339362251228,0.00950339335949014,0.029598914695634,"Car13"
"6162","ENSMUSG00000027556",121.833061531062,3.1278431091955,0.932809629975604,3.3531419581049,0.00079899714922345,0.00342184613140505,"Car1"
"6163","ENSMUSG00000027559",5.11122470506965,-1.62656514431713,0.880253309843973,-1.84783757825965,0.0646258428951485,0.141800305688951,"Car3"
"6164","ENSMUSG00000027560",2.41984264049518,-0.180051031444022,0.936248093794596,-0.192311239550063,0.847498414833464,NA,"Dok5"
"6165","ENSMUSG00000027562",270.210177319687,1.45561169027096,0.535620518658917,2.71761749142007,0.00657538054134175,0.0216352560830394,"Car2"
"6166","ENSMUSG00000027564",0,NA,NA,NA,NA,NA,"Cypt12"
"6167","ENSMUSG00000027566",11383.1177763255,0.147804085524002,0.169510390373898,0.871947054089028,0.383237262208573,0.538283014582416,"Psma7"
"6168","ENSMUSG00000027568",0.216595411747884,0,0.448717947245699,0,1,NA,"Ntsr1"
"6169","ENSMUSG00000027569",444.942586134742,-0.657147515357871,0.187473440732024,-3.5052832699497,0.000456121697767429,0.00208352050045186,"Mrgbp"
"6170","ENSMUSG00000027570",10.6781895926736,-2.4674618533881,0.777074670650344,-3.17532142866406,0.0014967061013607,0.00594040613754885,"Col9a3"
"6171","ENSMUSG00000027573",519.744845961107,0.385836677376963,0.198560797298646,1.94316643882449,0.0519960516729548,0.119067478816407,"Gid8"
"6172","ENSMUSG00000027574",0.0865163351882785,-0.0892472550322019,0.448717947245699,-0.198893883295766,0.842345754351859,NA,"Nkain4"
"6173","ENSMUSG00000027575",252.104753278583,-0.124779786146252,0.210768294460977,-0.592023513144454,0.553834843292831,0.693163255806031,"Arfgap1"
"6174","ENSMUSG00000027577",1.05498648375679,-0.714356515569841,0.467579241229018,-1.52777636939608,0.126568071271008,NA,"Chrna4"
"6175","ENSMUSG00000027579",1.37535680843233,-0.588888570106237,0.680572702639482,-0.865283852588174,0.386883011332014,NA,"Srms"
"6176","ENSMUSG00000027580",361.567845517873,-0.645347251199373,0.247587385410835,-2.60654334278183,0.00914612476843522,0.0286463022772525,"Helz2"
"6177","ENSMUSG00000027581",0.384665598364249,-0.516943693831876,0.449222758277257,-1.15075134620144,0.249834546092096,NA,"Stmn3"
"6178","ENSMUSG00000027582",426.371972350477,0.106444670616501,0.322433160112228,0.330129415285484,0.741302177842201,0.835517512631683,"Zgpat"
"6179","ENSMUSG00000027583",36.3638611055424,1.66333174790984,0.442056254259581,3.76271511121549,0.000168078630264705,0.000859719976758286,"Zbtb46"
"6180","ENSMUSG00000027584",0.662106954747531,-0.438667463484152,0.526891590291422,-0.832557344939833,0.405094424063376,NA,"Oprl1"
"6181","ENSMUSG00000027589",427.496535395537,0.178499684885761,0.264815474977242,0.674053073752964,0.500277571953263,0.649099015835503,"Pcmtd2"
"6182","ENSMUSG00000027593",880.240919629811,-2.42463498795846,0.281300238658553,-8.6193847524656,6.73148130351591e-18,1.66866531021486e-16,"Raly"
"6183","ENSMUSG00000027596",30.0971073485476,3.46046432236948,0.694302086150181,4.9840903425155,6.22539893276689e-07,4.99205321450248e-06,"a"
"6184","ENSMUSG00000027597",1356.60620206299,1.2956565546768,0.144195698007206,8.98540367419317,2.57786234353625e-19,7.00831280649466e-18,"Ahcy"
"6185","ENSMUSG00000027598",1124.0776931127,0.352185929746999,0.230671596777245,1.52678498205871,0.126814487201794,0.239519249401444,"Itch"
"6186","ENSMUSG00000027599",987.839777334786,0.555713329001546,0.174765953589785,3.17975737028238,0.00147398411595937,0.00586056680205012,"Armc1"
"6187","ENSMUSG00000027601",597.373809007106,0.0299942512104036,0.219375178445656,0.136725820226894,0.891247519601096,0.937800469208683,"Mtfr1"
"6188","ENSMUSG00000027602",157.343107857375,-0.516818708077002,0.346991591704081,-1.48942718046537,0.136374915588327,0.253446092151622,"Map1lc3a"
"6189","ENSMUSG00000027603",27.0482721406073,0.0922675997902021,0.708997930001601,0.130138038329666,0.896457215769656,0.941432586125169,"Ggt7"
"6190","ENSMUSG00000027605",589.53382489506,0.111545496722992,0.21136621873166,0.527735687340864,0.597682800068042,0.727901350550952,"Acss2"
"6191","ENSMUSG00000027606",0.172919964605092,-0.177402329591928,0.448717947245699,-0.395353764387744,0.692581826115636,NA,"Dnajc5b"
"6192","ENSMUSG00000027610",277.34764160609,0.484314521566778,0.239610055585424,2.02126125459753,0.043252727734788,0.103017277541731,"Gss"
"6193","ENSMUSG00000027611",0.946538301089049,0,0.635454621908461,0,1,NA,"Procr"
"6194","ENSMUSG00000027612",0.595624020705089,-0.138868383245159,0.525383837433741,-0.264317958320658,0.791534923465705,NA,"Mmp24"
"6195","ENSMUSG00000027613",2430.64253304572,0.279694699505207,0.181209780304832,1.54348567188098,0.122712981288202,0.233796300951052,"Eif6"
"6196","ENSMUSG00000027615",398.903439642519,-0.130861938968557,0.235082288095469,-0.556664391982663,0.577756749890351,0.712844411351624,"Hps3"
"6197","ENSMUSG00000027618",511.016871292612,0.682457409700735,0.191747793526484,3.5591408753628,0.000372069925198414,0.00174411932476124,"Nfs1"
"6198","ENSMUSG00000027620",9788.14875486031,-0.680722158354432,0.200201334770309,-3.4001879115113,0.000673395582928513,0.00294197054423473,"Rbm39"
"6199","ENSMUSG00000027624",3.31017742720548,-1.36667893257598,0.929970534338795,-1.46959380121402,0.14167180013645,0.26091679021269,"Epb41l1"
"6200","ENSMUSG00000027628",213.276478279661,0.68393660185608,0.283742450181368,2.41041339221152,0.0159344540587749,0.0456381018078769,"Aar2"
"6201","ENSMUSG00000027630",1271.22495643572,0.994045309577872,0.261835503365574,3.79644966706439,0.000146783147937097,0.000760788123700311,"Tbl1xr1"
"6202","ENSMUSG00000027634",629.710775324951,-0.735619085378455,0.167936603812428,-4.38033798873345,1.18495366734494e-05,7.8075996976462e-05,"Ndrg3"
"6203","ENSMUSG00000027635",387.898843874031,1.73191603362491,0.292481725655693,5.92145040768704,3.1911454091979e-09,3.59953451730467e-08,"Dsn1"
"6204","ENSMUSG00000027636",1569.24995711966,0.183326267171385,0.284033141904,0.64543970447416,0.518642280318088,0.665250010958851,"Sla2"
"6205","ENSMUSG00000027637",3066.70722095424,-0.21106230951245,0.203114413000026,-1.03913014539457,0.298744212702419,0.451298719016198,"1110008F13Rik"
"6206","ENSMUSG00000027639",5471.44999158797,0.595575422540281,0.163712393433762,3.63793729997143,0.000274830306419862,0.00133976582637196,"Samhd1"
"6207","ENSMUSG00000027641",975.321538858853,0.866466449871925,0.205674112827823,4.2128123853743,2.52210547783456e-05,0.000155322622561008,"Rbl1"
"6208","ENSMUSG00000027642",4236.60875033603,-0.520897453233739,0.206819754647102,-2.51860589488925,0.0117820449018521,0.0354203912910722,"Rpn2"
"6209","ENSMUSG00000027643",0.0865790585125833,0,0.448717947245699,0,1,NA,"Ghrh"
"6210","ENSMUSG00000027646",3.1056274226385,0.738097230977156,0.923969532586839,0.798832867259924,0.424387329796939,0.57958363337963,"Src"
"6211","ENSMUSG00000027649",547.823676985625,-0.126346714001158,0.214246946741778,-0.589724688835065,0.555375240368975,0.69442860105235,"Ctnnbl1"
"6212","ENSMUSG00000027650",157.497624593893,0.22804476067289,0.212705412236538,1.07211545900531,0.28366817615796,0.435716311563471,"Tti1"
"6213","ENSMUSG00000027651",399.088097795461,0.279130777237046,0.177835505750149,1.56960094138463,0.116507979377393,0.225162934730454,"Rprd1b"
"6214","ENSMUSG00000027652",397.110564684621,0.254309042800627,0.236089224184475,1.07717344440047,0.281402786622657,0.433124206925515,"Ralgapb"
"6215","ENSMUSG00000027654",143.825651884204,1.83245556725218,0.410193199108719,4.46729875393789,7.92134703819325e-06,5.37456567793965e-05,"Fam83d"
"6216","ENSMUSG00000027655",144.84188860268,0.431892789030909,0.25578685938015,1.688487008588,0.0913177807330818,0.18624425842439,"Dhx35"
"6217","ENSMUSG00000027656",0.178115152657848,-0.100620070421489,0.448717947245699,-0.224239014817906,0.822571326902001,NA,"Wisp2"
