gene_names,A5T,A8T,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
1110065P20Rik,0.1313314586877823,0.08664336800575256,-0.632872462272644,7.699219428984574e-14,-7.709659099578857,-0.632872462272644,4.451842349673292e-05,-4.421955585479736,-0.632872462272644,4.451842349673292e-05,-4.421955585479736
Yrdc,0.3458549380302429,0.2631857991218567,-0.4567403793334961,1.7806459073950075e-17,-8.743805885314941,-0.4567403793334961,2.9695370797894644e-06,-5.004511833190918,-0.4567403793334961,2.9695370797894644e-06,-5.004511833190918
Maneal,0.0009690698352642357,0.005693581886589527,2.558072566986084,1.0,0.24282653629779816,2.558072566986084,0.0635929355543317,2.2181193828582764,2.558072566986084,0.0635929355543317,2.2181193828582764
Epha10,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Cdca8,0.7882062792778015,0.15131880342960358,-2.8761777877807617,5.998811978646366e-105,-22.012401580810547,-2.8761777877807617,4.1475338763066974e-138,-27.319583892822266,-2.8761777877807617,4.1475338763066974e-138,-27.319583892822266
9930104L06Rik,0.03447555750608444,0.019591324031352997,-0.8261440992355347,0.056477031701092785,-2.2026727199554443,-0.8261440992355347,0.021859497411897494,-2.6526546478271484,-0.8261440992355347,0.021859497411897494,-2.6526546478271484
Rspo1,0.0018780311802402139,0.0,-20.842145919799805,1.0,-0.03468950465321541,-20.842145919799805,0.19243673674656547,-1.6555308103561401,-20.842145919799805,0.19243673674656547,-1.6555308103561401
Gnl2,0.1766280233860016,0.11485535651445389,-0.6665376424789429,4.2316197018154504e-16,-8.367236137390137,-0.6665376424789429,3.1507726500066527e-06,-4.991824626922607,-0.6665376424789429,3.1507726500066527e-06,-4.991824626922607
Dnali1,0.00012110955867683515,0.0,-16.88605308532715,1.0,0.03463409096002579,-16.88605308532715,0.4482866488923874,-1.0,-16.88605308532715,0.4482866488923874,-1.0
Snip1,0.17877335846424103,0.13408324122428894,-0.44808006286621094,1.9595789475740114e-14,-7.8880109786987305,-0.44808006286621094,0.0010510053968527716,-3.623471260070801,-0.44808006286621094,0.0010510053968527716,-3.623471260070801
Meaf6,0.22794115543365479,0.14822714030742645,-0.6801546812057495,1.944568646505071e-21,-9.747002601623535,-0.6801546812057495,1.0803490778082708e-08,-6.042670249938965,-0.6801546812057495,1.0803490778082708e-08,-6.042670249938965
Zc3h12a,0.14628662168979645,0.21089769899845123,0.5757390260696411,0.3583151952704633,-1.2733430862426758,0.5757390260696411,4.852255455543738e-05,4.403545379638672,0.5757390260696411,4.852255455543738e-05,4.403545379638672
Csf3r,0.004666873719543219,0.001265609753318131,-1.885077714920044,1.0,-0.0693235918879509,-1.885077714920044,0.384031095785472,-1.1794123649597168,-1.885077714920044,0.384031095785472,-1.1794123649597168
Mrps15,0.6203275918960571,0.3987303078174591,-0.8109791874885559,1.5205741352271266e-25,-10.686389923095703,-0.8109791874885559,1.4288655764547654e-28,-11.487529754638672,-0.8109791874885559,1.4288655764547654e-28,-11.487529754638672
Oscp1,0.0015451889485120773,0.002165519166737795,0.4873771667480469,1.0,-0.03419077396392822,0.4873771667480469,0.7617382140931919,0.48262184858322144,0.4873771667480469,0.7617382140931919,0.48262184858322144
Lsm10,0.21741874516010284,0.20878294110298157,-0.06492310762405396,1.870097048955387e-08,-5.859866142272949,-0.06492310762405396,0.6881596247736855,-0.6016274690628052,-0.06492310762405396,0.6881596247736855,-0.6016274690628052
Stk40,0.12615375220775604,0.0964086577296257,-0.4098028242588043,6.429997623895337e-10,-6.414067268371582,-0.4098028242588043,0.016996480758100375,-2.746175765991211,-0.4098028242588043,0.016996480758100375,-2.746175765991211
Eva1b,0.31854552030563354,0.49678438901901245,0.7784029245376587,3.240997953836576e-05,4.401771068572998,0.7784029245376587,8.990207741740109e-18,8.934511184692383,0.7784029245376587,8.990207741740109e-18,8.934511184692383
Sh3d21,0.0019956722389906645,0.0013823711778968573,-0.5301719307899475,1.0,-0.13834241032600403,-0.5301719307899475,0.7502442087634849,-0.5016046762466431,-0.5301719307899475,0.7502442087634849,-0.5016046762466431
Thrap3,0.9495735168457031,0.8142560124397278,-0.3335719108581543,0.00010472254724118614,-4.128466606140137,-0.3335719108581543,4.4936015720624736e-08,-5.797579765319824,-0.3335719108581543,4.4936015720624736e-08,-5.797579765319824
Map7d1,0.3068479597568512,0.2178206741809845,-0.5614073276519775,7.305034637121572e-19,-9.107878684997559,-0.5614073276519775,5.118951056175027e-08,-5.773717403411865,-0.5614073276519775,5.118951056175027e-08,-5.773717403411865
Trappc3,0.33186018466949463,0.24460530281066895,-0.5060803890228271,2.0620726541066412e-19,-9.247856140136719,-0.5060803890228271,1.810704524986844e-07,-5.5451483726501465,-0.5060803890228271,1.810704524986844e-07,-5.5451483726501465
Col8a2,0.0,0.0007324331090785563,19.482868194580078,1.0,0.10390227288007736,19.482868194580078,0.4482866488923874,1.0,19.482868194580078,0.4482866488923874,1.0
Adprhl2,0.1561478227376938,0.11846992373466492,-0.4261924922466278,9.535882545923234e-13,-7.370300769805908,-0.4261924922466278,0.0032797882686488155,-3.290605068206787,-0.4261924922466278,0.0032797882686488155,-3.290605068206787
Tekt2,0.0,0.00033266146783716977,18.34393882751465,1.0,0.10390227288007736,18.34393882751465,0.4482866488923874,1.0,18.34393882751465,0.4482866488923874,1.0
Ago3,0.06774938106536865,0.11286566406488419,0.7693612575531006,1.0,-0.39180853962898254,0.7693612575531006,0.00011708813234081649,4.195387363433838,0.7693612575531006,0.00011708813234081649,4.195387363433838
Ago1,0.07496174424886703,0.09128604084253311,0.2961782217025757,0.05055128484679552,-2.2486391067504883,0.2961782217025757,0.20162902132349414,1.6253089904785156,0.2961782217025757,0.20162902132349414,1.6253089904785156
Ago4,0.0,0.0024661319330334663,21.235597610473633,1.0,0.17311502993106842,21.235597610473633,0.17026081396809728,1.726380705833435,21.235597610473633,0.17026081396809728,1.726380705833435
Clspn,0.523834228515625,0.1057548001408577,-2.6257526874542236,2.3410895857707583e-90,-20.402250289916992,-2.6257526874542236,1.2797348408054873e-108,-23.72406578063965,-2.6257526874542236,1.2797348408054873e-108,-23.72406578063965
5730409E04Rik,0.0007835417636670172,0.0024699659552425146,1.65762460231781,1.0,0.06937900930643082,1.65762460231781,0.42543051283129235,1.100411057472229,1.65762460231781,0.42543051283129235,1.100411057472229
Psmb2,1.2519563436508179,0.8326212763786316,-0.9425216317176819,3.166480516322036e-64,-17.162826538085938,-0.9425216317176819,1.5825655839545847e-64,-17.735248565673828,-0.9425216317176819,1.5825655839545847e-64,-17.735248565673828
Ncdn,0.08275115489959717,0.07543818652629852,-0.1388290375471115,0.0004487708649640192,-3.7632017135620117,-0.1388290375471115,0.5749541901678731,-0.7834444046020508,-0.1388290375471115,0.5749541901678731,-0.7834444046020508
AU040320,0.08677530288696289,0.09922017902135849,0.20246513187885284,0.014583989832972176,-2.720632553100586,0.20246513187885284,0.3663446571242271,1.2148300409317017,0.20246513187885284,0.3663446571242271,1.2148300409317017
Zmym4,0.08255165815353394,0.09141305088996887,0.1535876989364624,0.007947573605696612,-2.9264421463012695,0.1535876989364624,0.5136310899699675,0.8851436972618103,0.1535876989364624,0.5136310899699675,0.8851436972618103
Sfpq,1.442644715309143,1.13241446018219,-0.6198260188102722,1.0159048582808165e-27,-11.150958061218262,-0.6198260188102722,2.8519754911582093e-35,-12.866278648376465,-0.6198260188102722,2.8519754911582093e-35,-12.866278648376465
Zmym1,0.05343370884656906,0.04223833233118057,-0.34733739495277405,0.0014014303656934622,-3.453101873397827,-0.34733739495277405,0.22816940256737744,-1.5501878261566162,-0.34733739495277405,0.22816940256737744,-1.5501878261566162
Zmym6,0.009826591238379478,0.014468919485807419,0.561549723148346,1.0,-0.1617550551891327,0.561549723148346,0.37104508960711824,1.2049388885498047,0.561549723148346,0.37104508960711824,1.2049388885498047
Tmem35b,0.024928895756602287,0.032440364360809326,0.3854154646396637,0.36757828084147876,-1.2568018436431885,0.3854154646396637,0.3199613089398638,1.3120791912078857,0.3854154646396637,0.3199613089398638,1.3120791912078857
Dlgap3,0.00025188879226334393,0.0006930010858923197,1.4603852033615112,1.0,0.06926818192005157,1.4603852033615112,0.6902694031070301,0.598232626914978,1.4603852033615112,0.6902694031070301,0.598232626914978
Smim12,0.14809492230415344,0.16484907269477844,0.16702410578727722,0.000390339983351687,-3.799165725708008,0.16702410578727722,0.31362015200698445,1.3259227275848389,0.16702410578727722,0.31362015200698445,1.3259227275848389
Zscan20,0.008047924377024174,0.02090718038380146,1.3866080045700073,1.0,0.18791072070598602,1.3866080045700073,0.011859506536757962,2.87630295753479,1.3866080045700073,0.011859506536757962,2.87630295753479
Tlr12,0.009565083310008049,0.012936764396727085,0.4380640387535095,1.0,0.07223285734653473,0.4380640387535095,0.5301118957375354,0.8574605584144592,0.4380640387535095,0.5301118957375354,0.8574605584144592
Phc2,0.2183791548013687,0.2333194762468338,0.10665418952703476,0.0004685358374817444,-3.7518138885498047,0.10665418952703476,0.45511341463961846,0.9876942038536072,0.10665418952703476,0.45511341463961846,0.9876942038536072
A3galt2,0.0,0.0006334131467156112,19.27324676513672,1.0,0.10390227288007736,19.27324676513672,0.4482866488923874,1.0,19.27324676513672,0.4482866488923874,1.0
Zfp362,0.03686222806572914,0.07300278544425964,1.0121166706085205,1.0,0.18231384456157684,1.0121166706085205,6.394301308708169e-05,4.339794158935547,1.0121166706085205,6.394301308708169e-05,4.339794158935547
Trim62,0.0036826706491410732,0.01642582193017006,2.166348695755005,0.8948311301013819,0.5576088428497314,2.166348695755005,0.0025060832947910146,3.374671220779419,2.166348695755005,0.0025060832947910146,3.374671220779419
Azin2,0.0009810469346120954,0.0,-19.904672622680664,1.0,-2.7707272238330916e-05,-19.904672622680664,0.396678431952687,-1.1543856859207153,-19.904672622680664,0.396678431952687,-1.1543856859207153
Ak2,0.6104637980461121,0.40221327543258667,-0.7647868990898132,3.1458951710612214e-24,-10.394715309143066,-0.7647868990898132,2.6584898656513975e-24,-10.544036865234375,-0.7647868990898132,2.6584898656513975e-24,-10.544036865234375
Rnf19b,0.1414504200220108,0.16256241500377655,0.21631188690662384,0.00936482672965684,-2.8728561401367188,0.21631188690662384,0.22061830083796102,1.5707992315292358,0.21631188690662384,0.22061830083796102,1.5707992315292358
Fndc5,0.00015434085798915476,0.0,-17.235881805419922,1.0,0.03463409096002579,-17.235881805419922,0.4482866488923874,-1.0,-17.235881805419922,0.4482866488923874,-1.0
S100pbp,0.09078431129455566,0.10795574635267258,0.2625166177749634,0.004868565604127952,-3.0831820964813232,0.2625166177749634,0.2011073440439345,1.6267096996307373,0.2625166177749634,0.2011073440439345,1.6267096996307373
Yars,0.12808923423290253,0.06641318649053574,-0.9928185939788818,8.102361785827729e-17,-8.566007614135742,-0.9928185939788818,6.681566850758264e-10,-6.496666431427002,-0.9928185939788818,6.681566850758264e-10,-6.496666431427002
C77080,0.0010451722191646695,0.0,-19.996065139770508,1.0,-0.06935130059719086,-19.996065139770508,0.16476530985804647,-1.7457855939865112,-19.996065139770508,0.16476530985804647,-1.7457855939865112
Sync,0.0001469074486522004,0.0,-17.164663314819336,1.0,0.03463409096002579,-17.164663314819336,0.4482866488923874,-1.0,-17.164663314819336,0.4482866488923874,-1.0
Rbbp4,0.9444782137870789,0.6528452038764954,-0.7708449363708496,1.0234857748303434e-29,-11.562216758728027,-0.7708449363708496,4.911407143243046e-35,-12.80160903930664,-0.7708449363708496,4.911407143243046e-35,-12.80160903930664
Zbtb8os,0.584828794002533,0.44180381298065186,-0.5165664553642273,2.7635071697021887e-12,-7.222980976104736,-0.5165664553642273,2.683178666447433e-12,-7.319472312927246,-0.5165664553642273,2.683178666447433e-12,-7.319472312927246
Zbtb8a,0.04948623478412628,0.03216879442334175,-0.6339424252510071,0.0008032932913367806,-3.606877326965332,-0.6339424252510071,0.016669378810975993,-2.753408908843994,-0.6339424252510071,0.016669378810975993,-2.753408908843994
Bsdc1,0.12659576535224915,0.12435155361890793,-0.02745734713971615,0.0006180559696746476,-3.6779463291168213,-0.02745734713971615,0.9484083512252798,-0.18564654886722565,-0.02745734713971615,0.9484083512252798,-0.18564654886722565
Fam229a,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Marcksl1,0.15434560179710388,0.059814900159835815,-1.4369938373565674,1.6266327905524158e-24,-10.458913803100586,-1.4369938373565674,3.933584895894838e-20,-9.538026809692383,-1.4369938373565674,3.933584895894838e-20,-9.538026809692383
Hdac1,0.7724485397338867,0.5374360084533691,-0.7112414240837097,1.8067132523487206e-20,-9.511130332946777,-0.7112414240837097,1.0469966827782303e-24,-10.636604309082031,-0.7112414240837097,1.0469966827782303e-24,-10.636604309082031
Lck,1.4207550287246704,1.6928900480270386,0.498110830783844,8.005174061887003e-47,14.611042022705078,0.498110830783844,2.8625239361058656e-33,12.457886695861816,0.498110830783844,2.8625239361058656e-33,12.457886695861816
Fam167b,0.0009429714409634471,0.002932443516328931,1.638251781463623,1.0,0.06951754540205002,1.638251781463623,0.35133319209642655,1.2445505857467651,1.638251781463623,0.35133319209642655,1.2445505857467651
Eif3i,1.3630040884017944,1.0476471185684204,-0.6517309546470642,8.308351949769807e-36,-12.730632781982422,-0.6517309546470642,3.1652801550889435e-40,-13.79360294342041,-0.6517309546470642,3.1652801550889435e-40,-13.79360294342041
Tmem234,0.8986625075340271,1.0100783109664917,0.26157867908477783,1.2415139556673586e-10,6.667145252227783,0.26157867908477783,1.4725023173394707e-05,4.668441295623779,0.26157867908477783,1.4725023173394707e-05,4.668441295623779
Dcdc2b,0.0013015966396778822,0.000865774811245501,-0.588532567024231,1.0,-5.541454447666183e-05,-0.588532567024231,0.8533542150696277,-0.3361912667751312,-0.588532567024231,0.8533542150696277,-0.3361912667751312
Iqcc,0.03969856724143028,0.03736143931746483,-0.0892338827252388,0.06339949617829665,-2.1544620990753174,-0.0892338827252388,0.8464634199910314,-0.3466026186943054,-0.0892338827252388,0.8464634199910314,-0.3466026186943054
Ccdc28b,0.06997176259756088,0.050383374094963074,-0.4880968928337097,0.00012624383481933904,-4.083359241485596,-0.4880968928337097,0.03460361327580062,-2.4743025302886963,-0.4880968928337097,0.03460361327580062,-2.4743025302886963
Txlna,0.2682381272315979,0.16329866647720337,-0.7944191098213196,6.626922166874281e-26,-10.765328407287598,-0.7944191098213196,2.0184952288767895e-12,-7.358729362487793,-0.7944191098213196,2.0184952288767895e-12,-7.358729362487793
Kpna6,0.11534231156110764,0.07549157738685608,-0.6407376527786255,6.715528332966699e-12,-7.096663475036621,-0.6407376527786255,0.00014670536071486373,-4.138835430145264,-0.6407376527786255,0.00014670536071486373,-4.138835430145264
Tmem39b,0.086314357817173,0.06232967600226402,-0.48719698190689087,4.674301500011037e-07,-5.278180122375488,-0.48719698190689087,0.014231782252542798,-2.8096628189086914,-0.48719698190689087,0.014231782252542798,-2.8096628189086914
Khdrbs1,0.8657639622688293,0.70365309715271,-0.43118494749069214,4.2166647650739753e-07,-5.297574996948242,-0.43118494749069214,9.409407401249657e-12,-7.142410755157471,-0.43118494749069214,9.409407401249657e-12,-7.142410755157471
Ptp4a2,1.2936888933181763,1.342679738998413,0.09651172906160355,1.5439072228516156e-05,4.566629409790039,0.09651172906160355,0.07980662477743991,2.112321615219116,0.09651172906160355,0.07980662477743991,2.112321615219116
Adgrb2,0.00719026941806078,0.006770845968276262,-0.08701265603303909,1.0,-0.13665226101875305,-0.08701265603303909,0.9830541994726545,-0.13031283020973206,-0.08701265603303909,0.9830541994726545,-0.13031283020973206
Pef1,0.12290532141923904,0.1085159182548523,-0.19022051990032196,1.9484234873077147e-07,-5.4421515464782715,-0.19022051990032196,0.296464992011826,-1.3668121099472046,-0.19022051990032196,0.296464992011826,-1.3668121099472046
Tinagl1,0.00016311815124936402,0.000407215062296018,1.3200443983078003,1.0,0.06926818192005157,1.3200443983078003,0.7162700496514082,0.5564473271369934,1.3200443983078003,0.7162700496514082,0.5564473271369934
Fabp3,0.0019393122056499124,0.00063799083000049,-1.604874849319458,1.0,-0.17317044734954834,-1.604874849319458,0.30121288809540564,-1.3553212881088257,-1.604874849319458,0.30121288809540564,-1.3553212881088257
Zcchc17,0.5812751650810242,0.36766958236694336,-0.8270322680473328,1.259033152221404e-26,-10.92095947265625,-0.8270322680473328,8.322510530540625e-27,-11.106233596801758,-0.8270322680473328,8.322510530540625e-27,-11.106233596801758
Snrnp40,0.6448056697845459,0.38283446431159973,-0.9572237133979797,4.48975967740125e-32,-12.027449607849121,-0.9572237133979797,2.361947772426174e-39,-13.613256454467773,-0.9572237133979797,2.361947772426174e-39,-13.613256454467773
Nkain1,0.0004649716429412365,0.0,-18.82712173461914,1.0,-0.03468950465321541,-18.82712173461914,0.17192591671563257,-1.720692753791809,-18.82712173461914,0.17192591671563257,-1.720692753791809
Pum1,0.4411263167858124,0.44756996631622314,0.025912638753652573,0.04184038462588061,-2.325554370880127,0.025912638753652573,0.8593603287481077,0.3274957537651062,0.025912638753652573,0.8593603287481077,0.3274957537651062
Sdc3,0.018559182062745094,0.006931347772479057,-1.429330825805664,0.35827202050720525,-1.2734816074371338,-1.429330825805664,0.007377274908804036,-3.035712242126465,-1.429330825805664,0.007377274908804036,-3.035712242126465
Laptm5,1.8297311067581177,2.366454601287842,0.8845330476760864,5.366062514023204e-144,25.82082176208496,0.8845330476760864,2.611670859696997e-128,25.869182586669922,0.8845330476760864,2.611670859696997e-128,25.869182586669922
Matn1,0.0014217275893315673,0.00281934323720634,0.9887220859527588,1.0,0.10395768284797668,0.9887220859527588,0.6085526986304258,0.7277902364730835,0.9887220859527588,0.6085526986304258,0.7277902364730835
Ptpru,0.0004821099282708019,0.0,-18.879352569580078,1.0,-2.7707272238330916e-05,-18.879352569580078,0.2859824814121894,-1.3965460062026978,-18.879352569580078,0.2859824814121894,-1.3965460062026978
Mecr,0.09781832247972488,0.04224623739719391,-1.2518365383148193,3.002672870969877e-16,-8.40863037109375,-1.2518365383148193,6.797383614385592e-12,-7.186110496520996,-1.2518365383148193,6.797383614385592e-12,-7.186110496520996
Srsf4,0.3722109794616699,0.25525444746017456,-0.6329548954963684,2.9178972554565567e-21,-9.704277992248535,-0.6329548954963684,1.1238988073318503e-11,-7.114150047302246,-0.6329548954963684,1.1238988073318503e-11,-7.114150047302246
Epb41,0.3234346807003021,0.40018314123153687,0.36587947607040405,1.0,-0.2547406554222107,0.36587947607040405,0.00019480158217896683,4.069504261016846,0.36587947607040405,0.00019480158217896683,4.069504261016846
Ythdf2,0.3668970465660095,0.26525646448135376,-0.5451613068580627,5.075135702958892e-19,-9.148359298706055,-0.5451613068580627,7.210558779389462e-09,-6.111168384552002,-0.5451613068580627,7.210558779389462e-09,-6.111168384552002
Gmeb1,0.11964879184961319,0.1250060647726059,0.06713544577360153,4.379173176871279e-05,-4.332808017730713,0.06713544577360153,0.7712239468496114,0.4670649766921997,0.06713544577360153,0.7712239468496114,0.4670649766921997
Taf12,0.5598984360694885,0.34701064229011536,-0.8553155064582825,1.5444725834440421e-28,-11.322050094604492,-0.8553155064582825,1.5733157940540475e-28,-11.47862720489502,-0.8553155064582825,1.5733157940540475e-28,-11.47862720489502
Rab42,0.0013798045692965388,0.004034529440104961,1.5498515367507935,1.0,0.06971149891614914,1.5498515367507935,0.29969545362963346,1.3588451147079468,1.5498515367507935,0.29969545362963346,1.3588451147079468
Trnau1ap,0.27510181069374084,0.21907126903533936,-0.3706456124782562,1.9567093049692891e-13,-7.5861124992370605,-0.3706456124782562,0.0007827622461542961,-3.704771041870117,-0.3706456124782562,0.0007827622461542961,-3.704771041870117
Rcc1,0.22703960537910461,0.0463850311934948,-2.424495220184326,1.2769398000982812e-49,-15.051255226135254,-2.424495220184326,2.2750342010748595e-64,-17.79170036315918,-2.424495220184326,2.2750342010748595e-64,-17.79170036315918
Phactr4,0.06031063199043274,0.05929512158036232,-0.025239013135433197,0.004008693630695762,-3.1438333988189697,-0.025239013135433197,0.9883786564502189,-0.12131261825561523,-0.025239013135433197,0.9883786564502189,-0.12131261825561523
Med18,0.038578614592552185,0.016075247898697853,-1.2792669534683228,0.0016816144387341526,-3.4010677337646484,-1.2792669534683228,5.052756463867864e-05,-4.392871856689453,-1.2792669534683228,5.052756463867864e-05,-4.392871856689453
Sesn2,0.02452094666659832,0.021213898435235023,-0.21139949560165405,0.17596715292960188,-1.677370548248291,-0.21139949560165405,0.6545410792679143,-0.6540014743804932,-0.21139949560165405,0.6545410792679143,-0.6540014743804932
Atpif1,1.1019299030303955,0.5780466794967651,-1.360912799835205,1.826444490575437e-78,-18.997547149658203,-1.360912799835205,6.5839304816330085e-90,-21.219242095947266,-1.360912799835205,6.5839304816330085e-90,-21.219242095947266
Dnajc8,0.9347711205482483,0.8821114301681519,-0.1273118108510971,1.0,-0.2781810164451599,-0.1273118108510971,0.052026148129517676,-2.3052124977111816,-0.1273118108510971,0.052026148129517676,-2.3052124977111816
Ptafr,0.0037857021670788527,0.0009146667434833944,-2.0513134002685547,1.0,-0.1040131002664566,-2.0513134002685547,0.26878681640281765,-1.4467772245407104,-2.0513134002685547,0.26878681640281765,-1.4467772245407104
Eya3,0.08346901088953018,0.07534071058034897,-0.15375210344791412,1.458632539828204e-05,-4.579070091247559,-0.15375210344791412,0.5208658522639436,-0.8731850385665894,-0.15375210344791412,0.5208658522639436,-0.8731850385665894
Xkr8,0.020915867760777473,0.026539595797657967,0.34762123227119446,0.5977935836674962,-0.9162240624427795,0.34762123227119446,0.4482866488923874,1.0229310989379883,0.34762123227119446,0.4482866488923874,1.0229310989379883
Smpdl3b,0.12749610841274261,0.298485666513443,1.3549259901046753,0.0009017120824651409,3.5750415325164795,1.3549259901046753,2.8659794235570736e-25,10.810245513916016,1.3549259901046753,2.8659794235570736e-25,10.810245513916016
Rpa2,0.8104406595230103,0.7436338663101196,-0.1784840077161789,0.0326915314106904,-2.4223358631134033,-0.1784840077161789,0.022420717993090516,-2.642529249191284,-0.1784840077161789,0.022420717993090516,-2.642529249191284
Themis2,0.04149948060512543,0.0490817166864872,0.24760298430919647,0.281724111946379,-1.4202747344970703,0.24760298430919647,0.4482866488923874,1.0348968505859375,0.24760298430919647,0.4482866488923874,1.0348968505859375
Ppp1r8,0.1884807050228119,0.11741708964109421,-0.7353420853614807,9.655187335998615e-21,-9.57801628112793,-0.7353420853614807,1.060727862385221e-08,-6.04578161239624,-0.7353420853614807,1.060727862385221e-08,-6.04578161239624
Stx12,0.13875900208950043,0.08406168222427368,-0.7632492184638977,3.9647886704137115e-17,-8.650431632995605,-0.7632492184638977,3.725210914166231e-07,-5.409847736358643,-0.7632492184638977,3.725210914166231e-07,-5.409847736358643
Fam76a,0.19351887702941895,0.16600878536701202,-0.241653174161911,1.861481167341016e-09,-6.244581699371338,-0.241653174161911,0.09722077488545278,-2.019155263900757,-0.241653174161911,0.09722077488545278,-2.019155263900757
Fgr,0.03553178161382675,0.009856007061898708,-1.8686258792877197,0.024120395319568222,-2.5387895107269287,-1.8686258792877197,5.286775056830997e-07,-5.346459865570068,-1.8686258792877197,5.286775056830997e-07,-5.346459865570068
Ahdc1,0.08923385292291641,0.08193250000476837,-0.12849724292755127,9.8236915997094e-05,-4.143871784210205,-0.12849724292755127,0.6005054879765879,-0.7418529391288757,-0.12849724292755127,0.6005054879765879,-0.7418529391288757
Wasf2,0.6926593780517578,0.6704894304275513,-0.06472636014223099,1.0,-0.28449827432632446,-0.06472636014223099,0.4482866488923874,-1.0035570859909058,-0.06472636014223099,0.4482866488923874,-1.0035570859909058
Gpr3,0.0007578535005450249,0.0,-19.532108306884766,1.0,0.03463409096002579,-19.532108306884766,0.4482866488923874,-1.0,-19.532108306884766,0.4482866488923874,-1.0
Map3k6,0.0007535107433795929,0.0,-19.523813247680664,1.0,-0.03468950465321541,-19.523813247680664,0.18195017218452136,-1.6887317895889282,-19.523813247680664,0.18195017218452136,-1.6887317895889282
Sytl1,0.04943350329995155,0.0913843959569931,0.9170749187469482,0.9223431942485872,-0.5252190232276917,0.9170749187469482,2.4886365308171905e-05,4.55582857131958,0.9170749187469482,2.4886365308171905e-05,4.55582857131958
Tmem222,0.22818879783153534,0.20365381240844727,-0.18244385719299316,5.040157735353924e-11,-6.80343770980835,-0.18244385719299316,0.17293570830176433,-1.7167879343032837,-0.18244385719299316,0.17293570830176433,-1.7167879343032837
Wdtc1,0.09418341517448425,0.10108871757984161,0.10713910311460495,0.0009379865536310683,-3.56429123878479,0.10713910311460495,0.6491168671256213,0.6627529859542847,0.10713910311460495,0.6491168671256213,0.6627529859542847
Slc9a1,0.07565075904130936,0.08372648060321808,0.15223190188407898,0.006807968069806482,-2.976813793182373,0.15223190188407898,0.5268723321202458,0.862801194190979,0.15223190188407898,0.5268723321202458,0.862801194190979
Tent5b,0.00022745113528799266,0.0,-17.795368194580078,1.0,0.03463409096002579,-17.795368194580078,0.4482866488923874,-1.0,-17.795368194580078,0.4482866488923874,-1.0
Trnp1,0.0013539835345000029,0.00405134679749608,1.5831373929977417,1.0,0.10406851023435593,1.5831373929977417,0.3116853025430846,1.3303879499435425,1.5831373929977417,0.3116853025430846,1.3303879499435425
Kdf1,0.0012769325403496623,0.0020658497232943773,0.694621741771698,1.0,0.0004156090726610273,0.694621741771698,0.6517047946556171,0.6582878232002258,0.694621741771698,0.6517047946556171,0.6582878232002258
Nudc,0.9171172976493835,0.5258192420005798,-1.1184300184249878,6.441633892490405e-53,-15.552452087402344,-1.1184300184249878,3.720554438076242e-63,-17.519397735595703,-1.1184300184249878,3.720554438076242e-63,-17.519397735595703
Gpatch3,0.021847980096936226,0.015974102541804314,-0.4560151994228363,0.2804095716787306,-1.4232394695281982,-0.4560151994228363,0.3339556935781787,-1.2821266651153564,-0.4560151994228363,0.3339556935781787,-1.2821266651153564
Gpn2,0.1363496035337448,0.07029570639133453,-1.004270076751709,2.7250817658769506e-20,-9.466577529907227,-1.004270076751709,6.216891172506562e-11,-6.861426830291748,-1.004270076751709,6.216891172506562e-11,-6.861426830291748
Sfn,0.1452794373035431,0.10707690566778183,-0.46831995248794556,1.7673600289958932e-10,-6.613892078399658,-0.46831995248794556,0.0028015609804148945,-3.3383677005767822,-0.46831995248794556,0.0028015609804148945,-3.3383677005767822
Zdhhc18,0.5069304704666138,0.6307487487792969,0.41301560401916504,9.545844540095785e-05,4.1507158279418945,0.41301560401916504,4.0651443281249604e-08,5.815778732299805,0.41301560401916504,4.0651443281249604e-08,5.815778732299805
Pigv,0.060450829565525055,0.06335454434156418,0.06980199366807938,0.026523681218122208,-2.503324270248413,0.06980199366807938,0.8451982451096781,0.34896016120910645,0.06980199366807938,0.8451982451096781,0.34896016120910645
Arid1a,0.6346185803413391,0.6957334280014038,0.18158169090747833,0.005393629778649674,3.051152467727661,0.18158169090747833,0.01634920811136388,2.760624408721924,0.18158169090747833,0.01634920811136388,2.760624408721924
Rps6ka1,0.37040895223617554,0.3461887836456299,-0.11607237905263901,1.0690976757162917e-06,-5.118309020996094,-0.11607237905263901,0.29760067469255325,-1.3642712831497192,-0.11607237905263901,0.29760067469255325,-1.3642712831497192
Hmgn2,1.1437252759933472,0.41140350699424744,-2.0710065364837646,8.22542451929402e-117,-23.232187271118164,-2.0710065364837646,4.122232937962185e-142,-27.449979782104492,-2.0710065364837646,4.122232937962185e-142,-27.449979782104492
Dhdds,0.10548490285873413,0.058838676661252975,-0.8763086199760437,9.622133051869264e-14,-7.680455684661865,-0.8763086199760437,2.2082762514806108e-07,-5.5078020095825195,-0.8763086199760437,2.2082762514806108e-07,-5.5078020095825195
