paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-2424.2573810603185,3277.675206365466,7.576972,2.1278546,1.6518433,-2.4936216,1.7745211,1.6414369,-3.6492753,9.768237,-1.9557183,-0.8364462,-0.022506604,2.3958907,0.5590923,-1.615318,-3.3771503,3.841363,-0.45134243,-1.4692023,-2.0709085,-0.42065927,-2424.2573810603185,3277.675206365466,44.69091225763347,-16.02611562138875
-3196.771916003905,223.85873824027286,2.3694468,-2.722801,-5.097507,3.2399588,-1.1144847,0.30404022,-1.0196157,-1.3313944,0.19003071,-2.4013507,-0.8075506,0.23057114,-1.6482295,1.9598446,-1.2776772,-0.84834003,0.36255568,-0.34372705,1.0666077,-0.21928431,-3196.771916003905,223.85873824027286,3.5607793488374457,-7.590579327227216
-1580.982139698113,3878.678507658089,-5.731093,2.3900263,-0.29769206,0.5289275,-4.086999,2.5993052,2.5187147,-0.72687453,1.7020804,0.9656823,1.5008478,2.3234494,-0.03610499,-1.0862739,0.16824453,3.5489156,0.5159076,-0.029111644,-1.1906567,-1.3270957,-1580.982139698113,3878.678507658089,58.647320172489934,42.295134165135636
-3691.52906518861,336.91083108766975,1.7852334,-4.7563267,-2.8191717,2.8690517,-1.1030086,0.9235671,-2.1251733,0.10703444,1.951906,1.3033313,-0.037288744,0.6947933,-0.12281504,1.9657009,-1.0911263,0.6258046,-0.6429401,0.66027194,0.251723,-0.6709833,-3691.52906518861,336.91083108766975,11.66673444824794,-14.851231742262472
2174.251691557094,-3086.6719478584637,13.200004,2.031566,0.90278655,-0.058034692,0.78450483,0.11160572,1.1025509,0.07292934,-0.00039080792,-0.8826599,-1.4374263,-0.5224023,0.9817274,0.023252325,0.4137591,0.7529191,-0.6994515,1.4621787,0.5678035,-0.5438105,2174.251691557094,-3086.6719478584637,-18.788497108707286,-18.347574893428632
-3184.779779793291,114.99040675114,5.3431664,-3.557396,-1.0801256,3.2663467,-2.0722163,-0.3125999,0.30443344,1.0111609,1.4167835,-0.91969305,-0.35834438,0.3176724,-0.20387481,0.66880655,0.36973596,1.21556,-0.07465462,-0.039408237,0.27462393,-1.3257675,-3184.779779793291,114.99040675114,22.155725647325973,-26.219173309172916
-2575.011059010425,2512.8518087307675,-3.616794,-1.4918786,-1.1436459,0.1790667,-3.2204545,1.4368291,1.3986915,1.68741,0.7553968,2.3086789,-0.7329688,1.4277686,-0.2049787,-1.4877149,-0.053416368,0.9390682,1.1426369,0.6887165,-1.180222,-0.58691263,-2575.011059010425,2512.8518087307675,26.231207588325873,-3.868819306378612
-3156.7296000583806,1926.2188875607235,8.063868,-1.9165312,4.6755867,-0.0020452694,-2.936483,4.278081,2.0658379,4.2743917,-4.096793,-2.60471,4.3307104,4.337594,-2.479327,-2.791169,-3.8447013,-0.7263465,-2.7474158,-2.595181,-1.7189635,3.8967617,-3156.7296000583806,1926.2188875607235,39.64566041444536,-12.64879474211358
-3331.239125157749,2851.33620105564,-5.901615,-2.7747157,-1.1684593,-2.3701868,0.8808371,-0.051860463,0.8798976,0.38238454,0.75952315,1.274883,-0.6274324,-0.03003833,1.5569334,0.35032955,-0.4596115,-1.518332,0.122658074,0.8557478,0.6247601,0.01607563,-3331.239125157749,2851.33620105564,-54.183717917744374,-37.105390549158024
-1390.9831802090553,1405.9826534934953,-6.7995753,4.1861873,-3.232594,-2.236504,0.4117512,0.5560576,0.095441155,-0.6981801,0.0020109634,1.5103778,0.91824126,-0.050741524,0.014795757,0.97208005,-1.1850364,1.1036551,-0.027416196,-0.08249728,-1.1868758,0.70828706,-1390.9831802090553,1405.9826534934953,33.63541459982309,-13.100020058434136
-4194.578978668255,1105.2880064025999,2.29283,-4.8772917,-1.9125882,2.739162,-2.8226783,-0.06730798,1.3145719,-1.2917503,-0.819581,-2.5507286,0.69446295,0.06368144,-0.8722485,0.48389116,-0.027742272,2.660338,0.10960932,0.20025699,-0.07308933,-1.2124962,-4194.578978668255,1105.2880064025999,7.279245945686804,-17.868707885360976
-2026.546878332357,2939.7113215434892,-6.388619,2.1018465,-3.4548104,-1.8730998,-0.04446434,3.56925,1.2668145,2.715343,-0.062483076,-0.0940702,-0.1295484,0.45493013,-0.34413603,-0.87438965,1.1503924,-0.41586834,-0.3716938,-0.9805231,0.20346408,-1.1718842,-2026.546878332357,2939.7113215434892,26.8818798489809,45.291967375391785
371.67631743330566,2446.456743382617,-5.4388094,3.2026477,3.3811507,2.8632026,-0.8316651,-0.5941961,1.8541512,2.2529573,0.41435605,-1.4146904,-1.2958213,0.2653427,0.40647647,-0.7261162,1.7307884,1.3352469,-1.1236178,1.3153167,0.8451777,-1.8703859,371.67631743330566,2446.456743382617,2.7363408735754904,1.4439486726785744
-2853.929910766653,-34.32117446480349,3.2291253,-2.2049446,-5.0177174,2.1603756,-0.6445517,-0.585038,-0.03973685,-0.14370234,-0.64702713,-2.5181572,-0.57687515,-0.4989468,-0.43779486,1.5015954,-0.2869784,-0.7015675,-0.58900505,-0.16983238,1.2884029,0.28886387,-2853.929910766653,-34.32117446480349,-18.086712358263924,-9.114050477580411
104.75775900012488,1957.8554781417504,-5.466778,3.4569902,0.76598,0.50477767,2.5857997,-1.6188964,-0.075823605,1.9770352,1.0784863,-1.3508079,2.2518604,-3.057416,-1.6526923,0.77665555,1.0164948,-2.6403053,-0.038927656,-0.91096205,1.64579,-0.69231397,104.75775900012488,1957.8554781417504,6.643913737398195,5.267467812818637
-4277.373148858989,1300.1333044036191,5.705044,-5.2256126,0.6562099,2.3295686,-2.2360826,-0.7528773,2.5538259,1.364861,-1.4313891,-0.32347938,1.3041255,-2.699332,1.7448658,-1.4283401,-2.081621,1.321238,0.4253371,0.18077415,-1.0007299,-0.28445998,-4277.373148858989,1300.1333044036191,30.211396070752425,-48.95655360530451
-807.3461669334872,3275.534869434581,-5.341256,4.101546,-1.2811983,1.6079912,-1.3960865,1.9141316,0.6503498,-0.48320803,0.86078936,0.31339446,-0.41803685,-0.11179403,1.5905478,-1.2060258,-0.9317555,-0.23702177,0.6987716,0.49127486,0.282125,0.6193582,-807.3461669334872,3275.534869434581,43.25288676347228,49.229657701009536
-5381.415703817513,2809.736370650957,1.3263665,-6.3828297,5.576446,-3.3936863,-1.386991,-2.1279054,-2.4491284,-0.038092718,0.40418807,-1.0274457,-1.7800033,0.9101177,-1.6620524,1.2003903,0.88686174,1.218271,-1.0587151,-1.2705996,-0.22059529,-0.16967487,-5381.415703817513,2809.736370650957,2.9109831832299107,-60.357697438976096
1060.7730123004542,-2866.6651753730803,12.900114,0.6031213,3.3633804,1.4889886,-0.9754788,1.1924243,-0.17893478,0.5762824,-1.8295192,1.3818564,-0.07301661,3.0712163,0.52265435,0.86495894,0.0035475781,-0.2756672,-0.48019987,-0.36115107,0.0469437,2.8387785,1060.7730123004542,-2866.6651753730803,-4.676323946479342,-19.239981788861996
-2023.4704597358325,3302.942397218176,-7.334014,2.1054585,-2.1801014,-3.8016074,-1.8841455,1.1187632,0.8602277,-0.49030137,-1.5200969,0.02262581,-0.22998165,-0.4022739,0.16795099,-0.37823263,0.10197416,-0.64347017,0.17300265,-0.0679981,0.5416131,0.6775752,-2023.4704597358325,3302.942397218176,35.77507710963385,1.2888473739732416
-4149.259843876258,3972.753703996781,-4.9998894,-3.945033,1.7461135,-5.011947,2.7521675,-2.026395,1.8047493,-0.7008354,0.63048327,-0.23333326,-0.86535805,0.045285784,-1.3856779,0.29593477,-0.2938479,-1.5469,-0.16044956,-1.639632,-0.19595434,-0.9453566,-4149.259843876258,3972.753703996781,-54.910069678740065,-28.14400131807878
1521.704845376178,-3864.540751530474,13.322491,2.3708274,0.064685136,-0.87606776,0.08940475,-0.36402202,-1.2458189,0.28039593,-0.9097633,0.09822129,0.98043406,-0.36413813,0.16148023,-0.021631638,-0.21185446,-1.3827881,0.72298336,-0.97145027,-0.8452262,-0.3012852,1521.704845376178,-3864.540751530474,-17.598776350134383,-28.003251997858094
-709.3923125636792,4312.505569689358,-4.1701207,3.3984735,4.840195,-0.7623854,-4.2196846,-1.8711003,0.043414153,-1.3537873,1.481384,-1.0391866,0.057456918,0.59135795,1.5210629,0.622329,-2.5140965,-0.80914026,0.85142195,-0.6952148,-1.0282507,0.6988977,-709.3923125636792,4312.505569689358,58.265535811147245,32.14475965593861
213.92921120918348,1850.3291400455857,-6.714454,1.80046,1.6392056,3.9535408,1.6714689,-0.8000167,-0.08155661,0.1967602,-0.097894385,0.534512,-0.02506668,-1.9837191,0.7919654,1.448602,1.0166713,-2.2179914,-0.058044307,1.007314,0.8466311,0.14228836,213.92921120918348,1850.3291400455857,-29.112447812500584,25.23503979341077
-4325.399724988445,1208.0061258696621,1.8127245,-6.4070544,-1.0886308,2.634037,-2.1399257,0.18367678,-0.7396721,1.5959982,-0.4974269,-0.17022301,1.0046221,-3.4730399,-0.81797683,-0.42714295,-2.085667,0.62488145,0.38158944,-0.3582288,-0.19384319,0.13214748,-4325.399724988445,1208.0061258696621,30.6004703733986,-60.55930537424473
-685.9763217577541,4928.450321922271,-8.349373,2.645986,7.7452593,1.1696446,-1.1296948,1.8394854,3.1773646,-2.1233394,-0.08096334,0.5382288,-0.7200836,0.96228826,-0.89720494,0.76638937,0.83864355,-0.5868668,-2.3569999,-0.7355337,0.23471032,-1.7544147,-685.9763217577541,4928.450321922271,17.874774127121178,11.980325447298823
-2264.518133878553,2231.6700115159465,-6.293082,0.36935177,-1.6615553,-1.7237121,-2.2748754,1.1289542,2.8083072,-0.22836158,-0.48566124,-0.64771694,-0.08102318,-1.5431606,0.551265,-0.074059844,1.4612151,0.46259308,0.10376721,0.36607736,-0.26174316,-0.042782612,-2264.518133878553,2231.6700115159465,17.685158396231447,-16.92735570560482
-3311.209922429939,3272.879373879103,-5.7921753,-3.4567854,-1.1209167,-2.1878078,0.42734694,1.4424618,1.2915891,-0.5380335,0.16781934,1.5432006,-0.6274939,2.0640247,-0.6554919,-2.3552685,1.1246717,0.36690927,-0.60922784,0.90315294,-1.8286984,0.6435066,-3311.209922429939,3272.879373879103,-38.68957943455132,-21.978837289019705
-4961.333282397827,2535.118656227239,1.5961158,-7.0995784,4.229313,-1.5027157,-2.4197366,-1.6786624,-1.2306683,1.6039804,0.9067593,0.9758894,0.18711774,-1.10346,-0.45918933,1.00543,0.8128956,0.87597615,-0.94458455,-0.21353576,-0.5199277,-0.11102213,-4961.333282397827,2535.118656227239,-6.3977202813468,-0.5079620500146087
1258.6531625657115,-4040.641615996209,12.089487,2.8224597,0.5961856,-0.66978085,0.13973106,-0.18373743,0.18411283,-1.9196076,0.98578966,0.95367867,1.8106465,0.78699976,1.0463961,-1.2783943,1.6412692,0.9235118,1.275455,-1.6172923,2.4605703,-0.086933754,1258.6531625657115,-4040.641615996209,-13.662065577043094,18.371011939174966
-3201.512996172255,3765.2533152234523,-7.2983494,2.6411953,-0.73144335,0.75217885,2.6227062,-0.29049757,-1.0009619,-1.4117348,-0.46632573,1.241639,1.9209046,-0.82023746,-1.6560512,0.7819673,-2.0327687,0.06493981,0.23817012,-0.1532669,-0.57918286,0.16463114,-3201.512996172255,3765.2533152234523,0.5131500640893661,-28.897831028338857
-3737.2975890596263,2757.1440769310193,-4.7330627,-1.786305,-1.4729531,-1.6146216,-0.010364888,-1.2058241,0.65303636,-1.1857638,-1.1140774,0.1352047,-0.17292848,0.8120951,1.3747766,-0.5058911,-0.6554162,-1.3964486,0.04469943,0.0074612503,0.45077932,0.70126116,-3737.2975890596263,2757.1440769310193,-82.94223504711547,-38.79209835798793
-146.29846082647688,3686.842118176284,-6.8177342,6.2764306,0.34609103,2.3762262,0.6568916,1.4222417,-0.53119874,0.052304994,0.09918605,-0.011093926,-0.16536607,-0.7778338,-0.65517783,-1.3034757,0.48269817,-0.73507607,-0.10305296,0.31278056,0.65433985,0.73964226,-146.29846082647688,3686.842118176284,-6.3954610754516015,7.751306647224888
245.82206542951408,2340.3206031742598,-6.451862,1.9315779,3.6765118,0.4616545,0.8994205,-2.1497686,-1.2088714,-0.034931548,0.24133375,-0.8326175,0.067278296,-0.04648718,-0.34326196,0.2672358,1.4186068,-0.006420375,-0.23119858,0.78128153,0.8272246,-0.2772481,245.82206542951408,2340.3206031742598,-15.396812650954779,14.15355067633515
-1165.0960182515273,2013.3930716710074,-6.4142323,3.122635,-2.2956817,-1.1360024,-2.641541,0.58345133,1.1444722,-0.44015995,0.6379846,-0.35612142,0.009869361,-0.12014077,0.13920094,-0.4813807,-0.34146214,0.6985283,0.29012135,0.35367852,-1.0007062,0.6144528,-1165.0960182515273,2013.3930716710074,59.92362147255631,-10.477609425058882
1223.9578484788028,-3082.4987599493456,12.461187,1.6880828,1.2029982,0.48277614,0.0795013,-0.7537115,-0.20918782,-1.9162372,-0.13294408,0.42388904,-0.48829648,0.14494193,-0.2778967,-0.22949484,0.4699995,-0.8103011,0.57378834,0.41940886,1.0543188,0.40559456,1223.9578484788028,-3082.4987599493456,-23.441027670074067,-11.722097395013941
-2017.5900506591493,2027.886030539371,-4.8227434,1.8363277,-2.8392467,-1.1172553,-1.7543097,0.5798185,1.843629,-0.5953971,0.27573854,-0.34819332,-0.5300692,0.5814293,0.36923152,0.44491398,0.7456369,1.1021004,-0.87696666,0.386707,-0.49579114,0.034300625,-2017.5900506591493,2027.886030539371,37.679959071769986,-5.464950710752592
-462.4744673742405,4949.006075561563,-6.5123773,4.4723144,3.5228372,3.9848416,-1.0615453,1.829152,-3.9182248,1.832329,-1.353041,1.4054399,-1.0322961,1.5706781,-0.17150012,-1.697084,1.3327143,-0.21650052,0.2466319,-0.43992123,0.16098395,-0.45509657,-462.4744673742405,4949.006075561563,2.0812730408297604,-8.270880012647066
1877.669150052798,-2119.977228926954,8.047298,0.8277323,-0.12680425,-0.26558983,0.8368477,0.084565066,0.22615342,-0.37552437,-1.2957214,0.21979433,-0.7322664,0.52568185,-0.63547003,-1.1740171,1.2645237,-2.9618938,-0.63896286,1.7631257,-0.6183174,0.39793187,1877.669150052798,-2119.977228926954,-22.051723343353736,-0.21664478126222494
-773.7419314439912,4355.753752737553,-6.1509595,4.0848827,3.10944,-1.4435153,-2.933356,-1.0463126,-0.0959524,-1.8245659,1.4580681,0.61054206,0.046351977,1.6663302,-0.25444746,0.07783808,-1.5024987,-0.9230611,-0.77954966,0.22903435,1.3768028,0.84171075,-773.7419314439912,4355.753752737553,60.79337118660808,42.34123697032845
-2381.586004739125,2553.408878789223,-6.4285827,3.4661531,-3.1335692,-0.41452998,2.6157622,0.62782705,-1.4968382,-0.2611544,-0.44904953,0.47338012,1.6612779,-0.80532396,-1.7265292,-0.04096265,-1.3474292,0.116631284,0.9418188,0.5195114,-0.617773,-0.33380133,-2381.586004739125,2553.408878789223,27.518491419290577,-47.1755198616483
1694.3100193844666,-4206.820940611915,12.86327,4.3467107,-0.1788482,-0.8896252,0.65696156,-0.24284701,0.5340866,-2.7181807,-0.30749926,1.759807,1.7172486,0.29739714,-0.78035545,-0.6719021,1.0325038,0.037983928,1.4252588,-1.6377693,1.4917313,-0.9470546,1694.3100193844666,-4206.820940611915,-7.035336059365782,-0.5423179290321929
-3029.0790039502085,3184.222153512508,-5.729744,-2.3212945,0.3300153,-2.1164243,-2.7913141,0.59312,3.2679834,-1.5620652,-0.20998979,-1.1379633,-0.90789294,0.52048486,-1.0204307,-1.209634,-0.3931921,-0.17631108,1.1663357,-0.38296613,-1.2564867,0.17251463,-3029.0790039502085,3184.222153512508,-32.89224391674268,-11.246471213471272
-2002.5942433075988,3793.862941412264,-6.570278,1.2501128,1.8508174,-3.6007988,-2.5678358,-0.78739655,1.2095915,-0.54558384,0.69425344,0.06608543,-2.4140968,1.4811859,0.9396634,1.049199,-1.3596274,-1.0927765,0.25042367,0.7491874,-0.33977962,0.46260718,-2002.5942433075988,3793.862941412264,87.33413548089383,45.81537614208944
-3264.8958781743354,145.6327945813359,5.8595796,-3.6149676,-1.634799,2.9253714,-2.1185482,-0.85140026,-2.404801,0.659628,1.2466795,-0.1563181,0.58014905,0.58059454,-1.3051007,0.70109093,-2.0817244,-0.014284583,0.14433284,-0.52284586,-1.3352413,-0.26623142,-3264.8958781743354,145.6327945813359,-0.8571373513851366,1.6410108360302442
-4920.789447082721,1480.1225540034247,3.1614578,-6.4827185,8.432503,-3.6834354,-1.9121087,2.9743352,-3.7449713,-0.740529,0.21946655,-2.235973,5.9385486,-2.0555506,0.8840446,1.9906633,-0.5306222,0.8296246,-0.77976465,2.8250535,-1.4446257,-2.7079284,-4920.789447082721,1480.1225540034247,21.589869907286438,5.345863969477695
1814.2996098956726,-3983.879182159621,11.988743,4.1080213,-0.795493,-1.4761238,0.4083714,-0.73865736,0.052527383,-1.4285005,-0.6154104,0.3067283,0.6212732,-1.0774862,-1.2530577,-1.0769033,-0.017278668,0.81493306,0.8950876,-0.10068033,1.5392628,0.44613394,1814.2996098956726,-3983.879182159621,-13.456078326300114,-1.827920640285134
-3743.499340540093,4112.430260513287,-1.7332559,-3.690812,2.2510989,-3.8811197,4.7840095,2.0354512,1.0284454,7.4995503,0.27437058,-3.7352445,0.9480469,4.4000926,1.2183053,-2.8010924,3.6048384,-0.64488345,-0.52348834,-0.5675888,3.0096211,-2.1207938,-3743.499340540093,4112.430260513287,-31.698598229408415,-25.217841570496198
-2180.2876993623086,3607.3864772095226,-2.5137527,2.927341,0.47397947,-3.1435826,-0.8027953,-1.2174472,-2.9010863,3.1631792,-1.5533757,-1.4299296,-2.192037,1.5503099,3.2335577,0.11941388,-1.8971275,0.51471597,-0.31794932,-0.0363087,-1.979349,-1.0163708,-2180.2876993623086,3607.3864772095226,38.40943549777006,9.22715296183221
-4356.62746424129,1934.6267311093595,-2.3180194,-6.223872,-2.3883488,1.1068754,-0.17672022,1.0840497,0.61543554,0.5998692,-0.65608233,1.6559389,-1.3662462,-1.2041649,-0.7098164,-1.4066219,0.9051218,-0.17566201,0.316586,0.810924,0.018927215,-1.147258,-4356.62746424129,1934.6267311093595,-25.53645737420428,-32.32929729079298
-4334.922596289625,1645.8904879584238,-0.37299737,-5.351266,-1.4173344,1.8944314,-1.0575774,-0.5363313,0.4389364,0.090990916,-1.0671254,0.28772208,-0.15869713,-1.5865494,-0.9359536,-0.602033,-1.5167779,-0.31615746,2.3350906,0.3034002,-0.34222907,0.1170981,-4334.922596289625,1645.8904879584238,-5.806184445382425,-36.7577685002652
-4068.6185445239803,1565.6418923808124,-0.07911994,-3.8226807,-4.3237257,2.1121294,-0.5203533,1.5916345,-0.73524064,-1.0341915,0.7345494,-0.5312738,0.6543531,0.18043464,-1.9234264,0.80508876,-1.4197553,-0.27983403,-1.017451,0.2568808,0.7224756,-0.22154911,-4068.6185445239803,1565.6418923808124,22.019964733590154,-48.19973280170679
-4043.0918544869733,918.5625501178424,-1.5449849,-4.9654164,-3.6903932,1.3093746,-0.7407672,1.302619,1.1799049,1.4098022,-0.56446165,-0.018928315,0.04828673,-2.2511582,-1.7919861,0.06201313,0.42213696,0.926833,0.801849,0.388768,-0.06881015,-1.5104625,-4043.0918544869733,918.5625501178424,-15.562560771849919,5.478419893380785
-4444.169041486629,1933.8450052709786,-1.5991995,-7.4917607,-0.0004483372,0.33425614,-2.0444582,1.2513111,2.6549118,1.9106019,-0.7325453,1.8003328,-0.85203964,-2.7729173,-0.12451803,-0.76710665,0.7035714,-1.8669327,-1.072327,0.0027056714,0.1662706,0.14482364,-4444.169041486629,1933.8450052709786,-16.88659220158735,-43.035634917900644
-2843.862799908121,2439.5192163645324,-2.7707133,-1.2569618,-1.7979585,-0.03276791,-3.482579,0.75390863,0.13817021,0.66241336,1.916659,0.7599036,0.10676236,0.8472074,0.5953797,0.038037304,0.45124647,1.4893652,-0.025988847,0.6744898,-0.5026291,0.5887425,-2843.862799908121,2439.5192163645324,-45.608062810798785,-65.5331596177347
-312.82075211477513,3558.7037531448714,-7.5076985,-1.252918,5.3423033,5.681784,2.747471,-1.1793617,1.7861196,-0.31492534,-1.3427567,-1.9352269,-0.35861716,-0.79843193,0.36502698,-0.6374261,-0.244495,0.05307265,0.8517989,0.93855065,0.55555385,-0.018831195,-312.82075211477513,3558.7037531448714,-51.41751366008712,17.639833370555614
-4876.837069152917,2839.3030923822485,-1.7155886,-5.140042,0.7859568,-1.4872637,-0.6589744,-2.6753156,-2.8063407,-0.40293255,0.8552338,1.1790493,-0.26304123,-1.148422,0.9811407,-0.15463787,0.17055587,0.3605029,-0.08396045,0.2750299,0.44497085,1.515955,-4876.837069152917,2839.3030923822485,0.07628082209312881,-77.17528745253264
-615.7536433112934,3022.5009008827087,-7.1296306,5.390311,-0.34284443,-0.5842032,-1.8500404,0.4395147,-0.44470555,-0.13571456,1.0122669,1.243548,0.06853085,0.2843033,-0.23642321,-0.86483747,0.44898492,-0.5391353,-0.7371226,0.25546125,-0.1346264,0.67784745,-615.7536433112934,3022.5009008827087,42.02340107056775,31.21211588218932
1348.1293214707664,-4280.05941653246,14.086412,2.975775,0.3680105,-0.9898214,0.024261562,-0.124440126,-1.7358962,-1.6143023,1.0201613,0.7295901,2.8628907,0.78372747,1.4093399,-0.64818966,0.62823683,1.1453998,1.0880938,-2.2513034,0.52514327,-1.8373471,1348.1293214707664,-4280.05941653246,-14.021399324495537,11.777373035177327
1466.0710655480234,-951.0004297706464,-3.9816473,5.680474,-2.9973483,-2.0501857,1.0454041,0.66299784,0.32905596,1.6443781,2.1640162,0.5541275,0.613208,-0.45812762,-2.1528337,-0.69697267,0.6385117,0.23103079,-0.10783746,0.17407721,0.45513102,-0.36008826,1466.0710655480234,-951.0004297706464,12.2417599366926,9.21044646969126
-1825.4703213654475,2562.749431504925,-6.0287676,2.2133994,-1.3007249,-2.594942,-1.0218087,-1.0245923,0.59842956,-1.1219368,0.73333985,1.2356622,0.54203695,0.6762794,0.54821694,0.87498987,-0.89420295,0.17349303,-1.45177,0.98680586,-0.3446263,-0.32692537,-1825.4703213654475,2562.749431504925,38.098292197099944,25.500559536409284
-3130.887370118243,4475.126770891081,-4.7107205,-0.5511807,2.9913573,0.26424545,3.396676,-2.8422089,0.49569184,1.0108471,0.6467532,-0.50774705,0.052692216,-0.25190297,1.1573753,1.4749719,1.6562996,-0.20884159,0.39089856,-0.5485809,0.73832035,0.45028624,-3130.887370118243,4475.126770891081,-80.42764052489572,-20.603339880453294
-3592.782945041156,3980.1374361563935,-7.2263603,-0.8488446,1.6490557,0.006485094,3.1126208,-1.5957185,-0.7903815,-0.4799564,-1.0461155,-0.8744879,0.8957717,-1.9888268,1.2970235,-0.45168024,-2.1590912,-0.13226411,0.45414186,1.1246032,-0.8345711,-0.06892252,-3592.782945041156,3980.1374361563935,-57.96827760487992,-41.14643208889976
1682.722174878902,-3068.01966050048,14.776938,2.477263,0.28800917,-1.0118281,0.49928653,-0.4180502,0.104585126,1.2320248,-0.7429908,0.3480708,-0.3706198,-1.1222855,0.33610216,0.100834325,-0.35168648,1.0377325,-0.17164575,0.0789507,-1.6144359,0.4899698,1682.722174878902,-3068.01966050048,-37.01412562941804,-29.40160923489644
394.2896007186357,2275.8753136233513,-7.286287,3.8625045,2.9601202,1.2366751,-1.1743072,-0.7252309,0.53077066,-0.48252672,0.80609834,0.44589794,-0.7822482,-0.42273024,-0.24104325,-0.4303436,-0.20127068,-0.057151776,-0.46732593,0.80009145,0.33629903,-1.0316194,394.2896007186357,2275.8753136233513,9.116030327299216,11.032547991228325
-1671.6103746324854,816.6110740274459,3.0661767,-3.0617523,1.4913126,-2.578617,4.528797,10.659215,-3.920769,-5.782411,6.1559167,-4.7086754,-5.165384,-6.223405,2.0493915,-1.4992085,1.9796695,0.33477098,0.8357566,0.6734155,-2.9702568,1.4780151,-1671.6103746324854,816.6110740274459,20.404471718474415,-30.734120162307615
-5137.252092494207,2704.4275727527147,-0.2775189,-6.0279803,0.7637142,0.7923451,-2.3916566,0.21191564,-1.3099145,-0.98378444,0.5591677,0.23490378,-2.370295,1.5667343,-2.7668848,-0.6822088,1.4574105,2.764273,1.7261863,-0.3599785,-1.4190257,-0.7548646,-5137.252092494207,2704.4275727527147,0.47164673089219283,-47.00808206231751
3015.0135349227485,-1189.0566797591941,8.65879,3.9789095,-2.0353322,-1.2797195,0.21015151,-0.3560223,1.8251442,-0.6885177,-3.2790585,-2.6599493,-1.4905328,-0.79410684,1.1137367,-0.9160875,-0.6576273,-0.790938,-1.5614496,-0.5308481,1.3680667,-0.1872598,3015.0135349227485,-1189.0566797591941,1.907270751664403,-5.534515698292394
-4298.1619507554105,2025.5228819280087,-1.518032,-6.234993,-1.67801,2.253512,0.17775522,0.6357752,0.43390596,0.68437845,-1.0413723,1.9262047,-0.6573656,-0.6119676,1.3424274,-1.7500942,-0.24401173,0.26942515,0.93516076,1.2328416,-0.4010097,-0.26866266,-4298.1619507554105,2025.5228819280087,-7.178167345748769,-37.93748981154431
-36.17688749413465,2660.264839275037,-6.345303,-0.42945728,3.0125704,3.976929,2.3860197,-0.9993913,-0.9729111,1.774387,0.97507787,1.8558359,-0.46184683,-2.3334513,0.94065243,0.29387808,0.9437271,0.3599927,-0.33010525,1.765491,1.2131199,-0.551363,-36.17688749413465,2660.264839275037,-41.698270435168155,11.870760489586324
-3569.8002580313178,2418.917496920197,0.5963427,-3.3756564,1.1624815,-0.15906575,-0.06966151,2.2422962,-6.289371,5.256497,-5.5744534,1.9900926,-2.4015586,4.885173,3.874063,0.16570282,-1.3288258,-1.1702068,-0.84965295,1.2679561,1.1860735,-3.5056763,-3569.8002580313178,2418.917496920197,-14.55604937255357,-18.388077504131516
-1625.21957920557,2172.6011364786864,-4.5928717,0.89381325,-1.4633082,-0.65099937,-3.6731339,0.15394542,-0.24661943,-0.031701364,0.69083834,0.6329262,0.013647341,-0.70930076,1.2254028,0.021293335,-0.09939925,0.60206944,1.1522149,0.7797529,-0.7714688,0.74766535,-1625.21957920557,2172.6011364786864,38.01634326748597,-18.23375647832832
-96.7166207494873,2680.3479412810348,-8.14958,0.7570461,2.5449245,2.1043196,1.8227055,0.3541049,0.087641574,-0.2801915,-2.6622765,-2.6312292,-0.74498814,-1.0465908,-2.3331816,-2.000066,-0.14533432,0.064601064,-0.22955373,-0.40225217,0.48229092,-0.6394312,-96.7166207494873,2680.3479412810348,-19.0996842586623,-13.014995250932952
-3605.1474542079545,2540.1373152342762,-3.147963,-1.5764773,-4.512162,2.9004161,4.261484,2.1272922,-0.23764502,-2.220078,2.2163143,0.8849899,1.3094263,3.9496205,0.44236484,0.528202,-1.8273594,-2.9243681,-1.0896866,-0.96903306,1.5491217,0.12468618,-3605.1474542079545,2540.1373152342762,3.279887229420786,-94.7957136161848
-2769.4554055608583,3143.751026843084,-7.79866,1.420065,-1.6787751,-0.50412136,2.3357654,0.1305499,0.9330105,-1.0447959,-0.57521844,1.1266131,1.5691473,-1.131197,-1.127342,0.31763098,-0.5418393,0.7135177,0.35982785,-0.35421643,-1.429219,-0.48384124,-2769.4554055608583,3143.751026843084,-47.29203120075382,-15.474693976262188
1225.3373744451324,-3923.557186098636,14.652984,3.073077,1.4967196,-0.90454704,0.4469794,-0.7214594,-2.132108,-1.1741374,1.7166252,0.5700003,1.579179,-0.016998827,-0.23382218,-0.54729575,0.3189014,0.561279,1.8661644,0.73222905,0.94988245,-0.07311075,1225.3373744451324,-3923.557186098636,-7.09771188979946,1.9692271450846341
