gene_name,log2fc,padj,nlog10pval,significant,EE up,TCM_vs_TEM-TRM
Srsf4,-0.6629087924957275,0.009942812143511656,2.0024907659364763,FALSE,FALSE,FALSE
Epb41,0.20834507048130035,0.6769931235809304,0.1694157425497507,FALSE,FALSE,FALSE
Ythdf2,-0.11690905690193176,0.8575540136239529,0.06673851608978493,FALSE,FALSE,FALSE
Taf12,0.30502572655677795,0.2448813815206789,0.6110442332918267,FALSE,TRUE,FALSE
Trnau1ap,-0.5262364149093628,0.07099702840182459,1.1487598284034282,FALSE,FALSE,FALSE
Rcc1,-1.1750080585479736,2.1752184736760767e-4,3.662497117032587,TRUE,FALSE,FALSE
Atpif1,0.061585765331983566,0.9152233252560807,0.03847292004043315,FALSE,FALSE,FALSE
Dnajc8,0.29249584674835205,0.23574635235928912,0.6275550182618459,FALSE,FALSE,FALSE
Rpa2,0.2962641716003418,0.2498865872991979,0.6022570540707229,FALSE,FALSE,FALSE
Ppp1r8,-0.05638480558991432,1,-0,FALSE,FALSE,FALSE
Fam76a,0.09707777947187424,1,-0,FALSE,FALSE,FALSE
Wasf2,0.4889329969882965,0.02825645146043402,1.5488823792148916,FALSE,FALSE,FALSE
Tmem222,0.4975663423538208,0.16134818567827683,0.7922359137701036,FALSE,FALSE,FALSE
Nudc,-0.9508235454559326,4.429303853307557e-8,7.35366452579148,FALSE,FALSE,FALSE
Gpn2,-0.25401803851127625,0.7028139381759659,0.15315963418174366,FALSE,FALSE,FALSE
Sfn,-0.030556373298168182,1,-0,FALSE,FALSE,FALSE
Zdhhc18,0.35268834233283997,0.2988159248574242,0.5245962612963604,FALSE,FALSE,FALSE
Arid1a,-0.4878942370414734,0.041690310197569524,1.379964873485083,FALSE,FALSE,FALSE
Rps6ka1,0.41165101528167725,0.22593692456349873,0.6460127871242539,FALSE,FALSE,FALSE
Hmgn2,0.4598696231842041,0.016016093028040412,1.7954434172968696,FALSE,FALSE,FALSE
Cd52,1.1064716577529907,2.6468851568212042e-21,20.57726490147947,TRUE,FALSE,FALSE
Sh3bgrl3,1.1092356443405151,2.585418739213037e-17,16.58746910773371,TRUE,FALSE,FALSE
Zfp593,-0.553436815738678,0.06689382714390096,1.1746139563880706,FALSE,FALSE,FALSE
Stmn1,0.7271074056625366,0.002758489716820953,2.5593286306789587,FALSE,FALSE,FALSE
Aunip,-2.000948667526245,2.818124522958517e-4,3.550039820865079,TRUE,FALSE,FALSE
Mtfr1l,0.09345164149999619,1,-0,FALSE,FALSE,FALSE
Tmem50a,0.8507069945335388,2.0044347574883315e-7,6.698008075070196,FALSE,FALSE,FALSE
Rsrp1,0.856779932975769,1.94731944634734e-6,5.710562799170231,FALSE,FALSE,FALSE
Syf2,0.388882040977478,0.037910920913143076,1.4212356657809342,FALSE,FALSE,FALSE
Runx3,-0.25375670194625854,0.3323235168575292,0.47843892480591627,FALSE,FALSE,FALSE
Clic4,0.2663191556930542,0.5905228195625378,0.2287633152924592,FALSE,FALSE,FALSE
Srrm1,-0.2522030472755432,0.33889175290357487,0.46993899980248494,FALSE,FALSE,FALSE
Srsf10,-0.38889646530151367,0.09422317722801843,1.0258422553373159,FALSE,FALSE,FALSE
Pnrc2,0.7066155672073364,0.054566595412971944,1.2630731424141346,FALSE,FALSE,FALSE
Fuca1,0.2800982594490051,0.5965522146849218,0.22435153764812915,FALSE,FALSE,FALSE
Hmgcl,0.14624561369419098,0.8980029638040126,0.04672222996788049,FALSE,FALSE,FALSE
Lypla2,-0.19461405277252197,0.7235752014285974,0.14051632581895593,FALSE,FALSE,FALSE
Pithd1,-0.7035785913467407,0.03489368740009353,1.457253133936954,FALSE,FALSE,FALSE
Eloa,-0.32593268156051636,0.4193777682751777,0.37739459573839956,FALSE,FALSE,FALSE
Rpl11,-0.48142167925834656,4.093741575630378e-8,7.38787957638286,FALSE,FALSE,TRUE
E2f2,0.0649794265627861,1,-0,FALSE,FALSE,FALSE
Hnrnpr,-0.5627097487449646,0.005769252030060768,2.2388804884514864,FALSE,FALSE,FALSE
Kdm1a,-0.06584416329860687,0.9969768145304131,0.0013149414261436438,FALSE,FALSE,FALSE
Cdc42,0.6628243327140808,3.618671261455293e-16,15.441450868624518,FALSE,FALSE,FALSE
Usp48,0.1577037125825882,0.7446271308302893,0.12806114411114494,FALSE,FALSE,FALSE
Eif4g3,-0.03326031565666199,1,-0,FALSE,FALSE,FALSE
Hp1bp3,0.785394012928009,3.515940960647751e-6,5.453958426169418,FALSE,FALSE,FALSE
Ddost,0.1825629323720932,0.563600696751894,0.24902847866538566,FALSE,FALSE,FALSE
Micos10,0.08900250494480133,0.6983678632790391,0.15591575372645455,FALSE,FALSE,FALSE
Capzb,0.5809146761894226,7.046134534224784e-7,6.152049068944493,FALSE,FALSE,FALSE
Mrto4,-1.455425500869751,7.470600180985825e-9,8.126644505973141,TRUE,FALSE,TRUE
Ubr4,-0.16122640669345856,0.8794498168319197,0.055788937212525966,FALSE,FALSE,FALSE
Rcc2,-1.0552921295166016,4.751241902097786e-6,5.32319285758926,TRUE,FALSE,FALSE
Sdhb,0.24395489692687988,0.32076530431525035,0.493812613453113,FALSE,FALSE,FALSE
Necap2,0.20151492953300476,0.6780331266365868,0.168749087306945,FALSE,FALSE,FALSE
Szrd1,-0.05431312695145607,1,-0,FALSE,FALSE,FALSE
Spen,-0.6979770660400391,0.1583410397150259,0.8004065076783832,FALSE,FALSE,FALSE
Efhd2,0.6403830647468567,6.711144279352768e-5,4.173203424415236,FALSE,FALSE,FALSE
Prdm2,0.27703145146369934,0.7135000752133429,0.14660597676834186,FALSE,FALSE,FALSE
Tnfrsf1b,0.4584431052207947,0.26958774811881614,0.5692998489516234,FALSE,FALSE,FALSE
Miip,0.737797737121582,0.21885063119868603,0.6598521964773647,FALSE,FALSE,FALSE
2510039O18Rik,0.0993732288479805,0.9494392702895744,0.022532809148781544,FALSE,FALSE,FALSE
Agtrap,-0.9944474101066589,0.18760499071492912,0.7267556125927496,FALSE,FALSE,FALSE
Exosc10,-0.3202683925628662,0.5961100698186615,0.22467354176766974,FALSE,FALSE,FALSE
Srm,-1.9764645099639893,1.366221131804101e-6,5.864479001569697,TRUE,FALSE,TRUE
Tardbp,-0.5703484416007996,0.024227929300390253,1.6156837023232145,FALSE,FALSE,FALSE
Cenps,-1.0777369737625122,4.6777608698889774e-4,3.329961983369564,TRUE,FALSE,FALSE
Pgd,-0.8016937971115112,0.004433867227465099,2.353217316012374,FALSE,FALSE,FALSE
Ube4b,-0.48764410614967346,0.4410315366796792,0.3555303544862073,FALSE,FALSE,FALSE
Lzic,0.13709284365177155,0.8346324739558123,0.0785047217265795,FALSE,FALSE,FALSE
Pik3cd,0.2599908411502838,0.5838529422096123,0.23369652691050274,FALSE,FALSE,FALSE
Slc25a33,0.8333515524864197,0.014423580057400142,1.8409269305874285,FALSE,TRUE,FALSE
Eno1,-0.3171779215335846,0.21102308175284765,0.6756700388746035,FALSE,FALSE,FALSE
Park7,0.26690471172332764,0.08294711089598523,1.081198736146943,FALSE,FALSE,FALSE
Tnfrsf9,-0.4771444797515869,0.1370023815692866,0.8632718832566624,FALSE,FALSE,FALSE
Camta1,-0.21321628987789154,0.776521288064294,0.1098466337382251,FALSE,FALSE,FALSE
Vamp3,-0.09080984443426132,0.9477252009902766,0.023317570883577818,FALSE,FALSE,FALSE
Dnajc11,-0.9598224759101868,0.044661620601777655,1.3500655220697804,FALSE,FALSE,FALSE
Thap3,1.3149884939193726,2.162772569202755e-6,5.66498914728923,TRUE,TRUE,FALSE
Nol9,-1.107252836227417,0.015978136121502055,1.796473883304753,TRUE,FALSE,FALSE
Acot7,0.1310369074344635,0.7812101619395678,0.10723211606828999,FALSE,TRUE,FALSE
Rpl22,-0.449432909488678,4.951990066464709e-12,11.305220235168045,FALSE,FALSE,FALSE
Kcnab2,0.05607239529490471,1,-0,FALSE,FALSE,FALSE
A430005L14Rik,-0.19273722171783447,0.6128436434641857,0.21265031413141633,FALSE,FALSE,FALSE
Lrrc47,-0.043329108506441116,1,-0,FALSE,FALSE,FALSE
Tprgl,0.35570546984672546,0.12974469749514062,0.8869103821936266,FALSE,FALSE,FALSE
Rer1,0.28075742721557617,0.21428900587048894,0.6690001099299911,FALSE,FALSE,FALSE
Faap20,0.026806186884641647,1,-0,FALSE,FALSE,FALSE
Gnb1,-0.015417080372571945,1,-0,FALSE,FALSE,FALSE
Nadk,-0.45926931500434875,0.29689115251802173,0.5274027443704562,FALSE,FALSE,FALSE
Cdk11b,-0.18189825117588043,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Ssu72,0.2965555489063263,0.13509121389892878,0.8693728958284141,FALSE,FALSE,FALSE
Atad3a,-1.5943962335586548,0.0013663095727859983,2.864450888853261,TRUE,FALSE,FALSE
Mrpl20,-0.18972572684288025,0.5046201836778146,0.29703538266387886,FALSE,FALSE,FALSE
Ccnl2,0.12261351197957993,0.8030263677658283,0.09527019421423126,FALSE,FALSE,FALSE
Aurkaip1,0.2731056213378906,0.13129858765088978,0.8817399454925774,FALSE,FALSE,FALSE
Ints11,-0.11039913445711136,0.8698287286321398,0.06056625259115976,FALSE,FALSE,FALSE
Pusl1,-1.7656307220458984,1.6211780867975208e-5,4.790169275179071,TRUE,FALSE,FALSE
Ube2j2,-0.03996369615197182,1,-0,FALSE,FALSE,FALSE
Sdf4,-0.2652936577796936,0.28744223129015994,0.5414494245494309,FALSE,FALSE,FALSE
Tnfrsf4,-2.7907063961029053,7.806574187903411e-5,4.107539508721294,TRUE,FALSE,FALSE
Tnfrsf18,0.10078149288892746,0.9492916975966454,0.022600317402906727,FALSE,FALSE,FALSE
Isg15,1.0875577926635742,0.007179409469651933,2.1439112764566945,TRUE,FALSE,FALSE
Noc2l,-1.0797157287597656,2.8253669379658573e-4,3.5489251411949407,TRUE,FALSE,TRUE
Cdk6,-1.0300579071044922,6.144532438359003e-4,3.211511158695547,TRUE,FALSE,FALSE
Fam133b,-0.2367764264345169,0.5688275268336858,0.245019395290402,FALSE,FALSE,FALSE
Gatad1,-0.3524746596813202,0.1851231624457462,0.732539239307377,FALSE,FALSE,FALSE
Ankib1,0.050352148711681366,1,-0,FALSE,FALSE,FALSE
Krit1,0.39763179421424866,0.19525811991310282,0.709390896707365,FALSE,FALSE,FALSE
Akap9,-0.6600544452667236,0.13326155283024502,0.8752951304219452,FALSE,FALSE,FALSE
Cyp51,-0.469553142786026,0.27273034080319236,0.564266544821756,FALSE,FALSE,FALSE
Sri,0.5429859161376953,6.1020311798885276e-5,4.214525577549243,FALSE,TRUE,FALSE
Dbf4,-0.17849616706371307,0.635995528449854,0.19654593777356844,FALSE,FALSE,FALSE
Slc25a40,-0.2116897702217102,0.8650853776306596,0.06294102871541947,FALSE,FALSE,FALSE
Abcb1b,-0.3650106191635132,0.592111802852076,0.22759628182892983,FALSE,FALSE,FALSE
Crot,1.3397222757339478,8.892646445415044e-5,4.0509689740576205,TRUE,FALSE,FALSE
Tmem243,-0.22825458645820618,0.7123197126519788,0.14732503687469567,FALSE,FALSE,FALSE
Dmtf1,0.43274179100990295,0.4210469469332954,0.3756694774247826,FALSE,FALSE,FALSE
Tmem60,0.13683269917964935,0.9229527510837648,0.03482053133468252,FALSE,FALSE,FALSE
Rsbn1l,-0.038276512175798416,1,-0,FALSE,FALSE,FALSE
Ptpn12,0.24112172424793243,0.6386957348687966,0.19470598399722244,FALSE,FALSE,FALSE
Gsap,0.45819246768951416,0.4461019947310182,0.3505658348199452,FALSE,FALSE,FALSE
Armc10,0.2773893475532532,0.6008095713674614,0.22126315729722676,FALSE,FALSE,FALSE
Pmpcb,-0.21387408673763275,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Dnajc2,-0.333225816488266,0.14058695492102025,0.8520549756793213,FALSE,FALSE,FALSE
Psmc2,-0.16195815801620483,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Kmt2e,0.23319576680660248,0.47929826730606323,0.3193941410077442,FALSE,FALSE,FALSE
Srpk2,0.24320054054260254,0.4664596106016008,0.3311859546018071,FALSE,FALSE,FALSE
Rint1,0.21359393000602722,0.7883423676055911,0.10328513267487063,FALSE,FALSE,FALSE
Tomm7,0.15420150756835938,0.4521527781907995,0.34471479635164404,FALSE,FALSE,FALSE
Abcf2,-0.891046941280365,0.003590978252836055,2.4447872249774907,FALSE,FALSE,FALSE
Nub1,0.12049978971481323,0.9292382362066822,0.031872928196038146,FALSE,FALSE,FALSE
Rheb,0.13055114448070526,0.699800907522496,0.1550254986468296,FALSE,FALSE,FALSE
Kmt2c,-0.9498571753501892,0.19049709136736426,0.7201116510264052,FALSE,FALSE,FALSE
Paxip1,-0.5289181470870972,0.16486623681898233,0.7828682750076921,FALSE,FALSE,FALSE
Insig1,0.7082268595695496,0.119304144025887,0.9233444708617747,FALSE,FALSE,FALSE
Rbm33,0.09228240698575974,0.9885031506748302,0.005021942113068246,FALSE,FALSE,FALSE
Nom1,-0.91973114013671875,0.0017167577509123629,2.7652909831527057,FALSE,FALSE,FALSE
Ube3c,-0.06642173230648041,1,-0,FALSE,FALSE,FALSE
Dnajb6,0.25053074955940247,0.23466716515060718,0.6295476730409248,FALSE,TRUE,FALSE
Tyms,-0.7303124070167542,0.005856707553199096,2.2323464613404567,FALSE,FALSE,FALSE
Hadha,0.017826102674007416,1,-0,FALSE,FALSE,FALSE
Hadhb,-0.2089906483888626,0.5400891205863342,0.2675345709448931,FALSE,FALSE,FALSE
Selenoi,-0.1518656313419342,0.812816890150394,0.09000728042568107,FALSE,FALSE,FALSE
Cenpa,1.0913723707199097,6.740974261144323e-9,8.17127733111137,TRUE,FALSE,FALSE
Ost4,0.17698641121387482,0.42503167141202025,0.3715787071097063,FALSE,FALSE,FALSE
Preb,-0.17027689516544342,0.770574882404362,0.11318515131960175,FALSE,FALSE,FALSE
Atraid,0.29897913336753845,0.4907458627601251,0.30914335303824014,FALSE,FALSE,FALSE
Cad,-1.4654417037963867,1.1150539684797688e-4,3.952704112305733,TRUE,FALSE,FALSE
Gtf3c2,-0.7697728872299194,0.042692659776270854,1.3696467875672342,FALSE,FALSE,FALSE
Eif2b4,-0.123128242790699,0.9171757554793439,0.037547433881807375,FALSE,FALSE,FALSE
Snx17,0.30689316987991333,0.38075566111611714,0.4193536308068543,FALSE,FALSE,FALSE
Ppm1g,-0.5857641100883484,0.0015627240214056669,2.806117712040545,FALSE,FALSE,FALSE
Nrbp1,0.326849102973938,0.46288807242263347,0.3345240098583033,FALSE,FALSE,FALSE
Zfp512,-0.9856364130973816,0.1909010649331295,0.7191916489070576,FALSE,FALSE,FALSE
Gpn1,-0.7216324806213379,0.13612839316190414,0.8660512817953971,FALSE,FALSE,FALSE
Slc4a1ap,0.36109426617622375,0.5363845949825254,0.2705237036208771,FALSE,FALSE,FALSE
Mrpl33,0.4758058190345764,0.0010501003249076845,2.9787692071468164,FALSE,FALSE,FALSE
Babam2,0.019303355365991592,1,-0,FALSE,FALSE,FALSE
Ppp1cb,0.22270190715789795,0.4144857970792517,0.38249034655107417,FALSE,FALSE,FALSE
Prr14l,-0.11335525661706924,1,-0,FALSE,FALSE,FALSE
Ywhah,0.3283582627773285,0.12061320704406815,0.9186051347139446,FALSE,FALSE,FALSE
Ctbp1,0.26246240735054016,0.2697277078980697,0.5690744381627998,FALSE,FALSE,FALSE
Maea,0.09776078164577484,0.9219008797256775,0.03531577059742175,FALSE,FALSE,FALSE
Fam53a,-0.05962382256984711,1,-0,FALSE,FALSE,FALSE
Slbp,-0.4717061221599579,0.03240375183945805,1.4894047024834964,FALSE,FALSE,FALSE
Tacc3,-0.27718794345855713,0.4804645329794202,0.31833866564336294,FALSE,FALSE,FALSE
Letm1,-0.01871754601597786,1,-0,FALSE,FALSE,FALSE
Nsd2,-0.62082672119140625,0.021127786664344773,1.6751459970229055,FALSE,FALSE,FALSE
Nelfa,-0.6282541155815125,0.15333295698963634,0.8143644889784676,FALSE,FALSE,FALSE
Haus3,-0.2785508334636688,0.5210763218194685,0.2830986611199096,FALSE,FALSE,FALSE
Mxd4,1.2447930574417114,0.006227465837533811,2.20568864622602,TRUE,FALSE,FALSE
Rnf4,-0.0060813515447080135,1,-0,FALSE,FALSE,FALSE
Fam193a,-0.4621981084346771,0.5683901616711508,0.24535344793124758,FALSE,FALSE,FALSE
Add1,0.3763691186904907,0.14699390064875506,0.8327006854528104,FALSE,FALSE,TRUE
Mfsd10,0.2907896041870117,0.502505291064845,0.29885936103549754,FALSE,FALSE,FALSE
Nop14,-0.6129632592201233,0.11107703312724795,0.9543757287927961,FALSE,FALSE,FALSE
Htt,-0.018950950354337692,1,-0,FALSE,FALSE,FALSE
Lrpap1,-0.018269576132297516,1,-0,FALSE,FALSE,FALSE
Grpel1,-0.10057780146598816,0.7745327870594089,0.11096019322099035,FALSE,FALSE,FALSE
D5Ertd579e,-0.7569695711135864,0.09108147983066402,1.040569921874741,FALSE,FALSE,FALSE
Bloc1s4,0.19688087701797485,0.719741053266783,0.14282372490909062,FALSE,FALSE,FALSE
Mrfap1,-0.22418344020843506,0.4588113173933193,0.3383658779964717,FALSE,FALSE,FALSE
Jakmip1,1.1190663576126099,0.002603233916850464,2.584486806061702,TRUE,FALSE,FALSE
Lyar,-1.0772844552993774,8.39801096288202e-6,5.0758235627635635,TRUE,FALSE,FALSE
Tmem128,0.44667989015579224,0.04346594015440563,1.3618509222862505,FALSE,FALSE,FALSE
Wdr1,0.2983134388923645,0.16236238071014159,0.7895145892733452,FALSE,FALSE,FALSE
Rab28,-0.8111408948898315,0.10847850758862472,0.9646562983155396,FALSE,FALSE,FALSE
Bod1l,-0.08320699632167816,0.9332896837215569,0.029983534694042226,FALSE,FALSE,FALSE
Fbxl5,-0.27830493450164795,0.6992218261547697,0.15538502369368581,FALSE,FALSE,FALSE
Qdpr,-1.0669738054275513,0.0014512536939772008,2.8382566618119416,TRUE,FALSE,FALSE
Lap3,-1.6132079362869263,1.0026732554188625e-7,6.998840568960976,TRUE,FALSE,FALSE
Med28,0.14104948937892914,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Ncapg,-0.9289849400520325,0.0047664861079300905,2.321801668404565,FALSE,FALSE,FALSE
Dhx15,-0.4537084698677063,0.04346594015440563,1.3618509222862505,FALSE,FALSE,FALSE
Anapc4,-0.4729134440422058,0.26728758926119883,0.573021206004063,FALSE,FALSE,FALSE
Smim20,0.5227352380752563,0.052385224270210404,1.2807911924593616,FALSE,FALSE,FALSE
Rbpj,0.03282662108540535,1,-0,FALSE,FALSE,FALSE
Stim2,0.6840384006500244,0.07280258034091737,1.1378532277204463,FALSE,FALSE,FALSE
Arap2,0.5618746876716614,0.04577954384607988,1.339328539012227,FALSE,FALSE,FALSE
Pgm2,0.6467460989952087,0.21093154148598348,0.6758584735128573,FALSE,FALSE,FALSE
Tbc1d1,0.5136557817459106,0.21648398043461822,0.6645742354134063,FALSE,FALSE,TRUE
Klf3,0.13587771356105804,0.9813606460902602,0.008171361811111826,FALSE,FALSE,FALSE
Rfc1,-0.8946665525436401,5.155284199195656e-4,3.287747388044816,FALSE,FALSE,FALSE
Rpl9,-0.4696226716041565,4.623601912222055e-16,15.335019565324504,FALSE,FALSE,FALSE
Lias,-0.23095977306365967,0.6287510981047052,0.20152124344631825,FALSE,FALSE,FALSE
Ugdh,0.5343268513679504,0.30376309331785895,0.5174649932845198,FALSE,FALSE,FALSE
Smim14,0.22771042585372925,0.699800907522496,0.1550254986468296,FALSE,FALSE,FALSE
Ube2k,0.04502389580011368,1,-0,FALSE,FALSE,FALSE
Pds5a,-0.6725682020187378,0.001303421154537522,2.8849152346797182,FALSE,FALSE,FALSE
Rhoh,0.8589104413986206,6.156878243099423e-7,6.210639434823802,FALSE,FALSE,FALSE
Tmem33,0.05102261155843735,1,-0,FALSE,FALSE,FALSE
Slc30a9,0.24351544678211212,0.6667762388004947,0.17601988506133337,FALSE,FALSE,FALSE
Gnpda2,-0.056186918169260025,1,-0,FALSE,TRUE,FALSE
Commd8,0.7429707646369934,4.273648623493584e-4,3.3692011881033967,FALSE,FALSE,FALSE
Txk,0.6033003926277161,0.15279391480655735,0.8158939416933024,FALSE,FALSE,FALSE
Slain2,0.34592074155807495,0.46643124574307543,0.33121236433978996,FALSE,FALSE,FALSE
Fryl,0.7491176128387451,0.024087731592104287,1.618204096781143,FALSE,FALSE,FALSE
Ociad1,0.46073493361473083,0.04994202332173398,1.3015338668772618,FALSE,FALSE,FALSE
Fip1l1,-0.03348160907626152,1,-0,FALSE,FALSE,FALSE
Chic2,0.46538597345352173,0.014939391657617323,1.825667086932871,FALSE,FALSE,FALSE
Srd5a3,0.1610659956932068,0.8880551255419479,0.05156007478940469,FALSE,FALSE,FALSE
Tmem165,-0.12093395739793777,0.794914648609708,0.09967949980612627,FALSE,FALSE,FALSE
Clock,-1.0125190019607544,0.14752109858586362,0.8311458620984586,FALSE,FALSE,FALSE
Exoc1,-0.12210839241743088,0.9392281243513497,0.027228911339514373,FALSE,FALSE,FALSE
Cep135,-0.7228817939758301,0.1556932559279082,0.8077301991000179,FALSE,FALSE,FALSE
Ppat,-1.0787218809127808,8.053576015535345e-5,4.094011237773067,TRUE,FALSE,FALSE
Paics,-0.6341809034347534,0.008328658694997743,2.0794249347594973,FALSE,FALSE,TRUE
Srp72,-0.19226256012916565,0.5574924727278836,0.2537609920911259,FALSE,FALSE,FALSE
Hopx,0.4663745164871216,0.037383391641625824,1.4273212994145876,FALSE,FALSE,FALSE
Rest,-0.33690592646598816,0.4758231184659878,0.3225544610412995,FALSE,FALSE,FALSE
Noa1,-0.57317715883255,0.1146098183793645,0.940778175690381,FALSE,FALSE,TRUE
Polr2b,-0.5046347975730896,0.08430041219278957,1.074170301856677,FALSE,FALSE,FALSE
Cenpc1,0.4556082487106323,0.40041216501739324,0.39749273658814793,FALSE,FALSE,FALSE
Stap1,0.11031585186719894,0.9104627214817108,0.040737831512362044,FALSE,FALSE,FALSE
Uba6,-0.055868957191705704,1,-0,FALSE,FALSE,FALSE
Ythdc1,0.07447806745767593,0.9078111006043812,0.04200451106028406,FALSE,FALSE,FALSE
Utp3,-0.3892925977706909,0.07204775815019526,1.1423795282177505,FALSE,FALSE,FALSE
Grsf1,-0.9334213137626648,0.011284837032724147,1.947504708300856,FALSE,FALSE,FALSE
Mob1b,-0.36488309502601624,0.4871951938359716,0.3122970046543521,FALSE,FALSE,FALSE
Dck,-0.4991486966609955,0.14854545895378732,0.8281406200734194,FALSE,FALSE,FALSE
Cox18,0.13859179615974426,0.8528111548584643,0.06914712766342924,FALSE,FALSE,FALSE
Ankrd17,-0.3362061381340027,0.2355418221338354,0.6279319695993966,FALSE,FALSE,FALSE
Rchy1,0.2299758940935135,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
G3bp2,-0.24338001012802124,0.3322168345944711,0.47857836409943655,FALSE,FALSE,FALSE
Uso1,0.2448776364326477,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Sdad1,-0.054955508559942245,1,-0,FALSE,FALSE,FALSE
Nup54,-0.5514212250709534,0.09843980975396872,1.0068292342914762,FALSE,FALSE,FALSE
Sept11,0.2567009925842285,0.3500474453231378,0.455873087519571,FALSE,FALSE,FALSE
Ccni,0.015950139611959457,1,-0,FALSE,FALSE,FALSE
Cnot6l,-0.1919460892677307,0.5870001905040091,0.23136175780719556,FALSE,FALSE,FALSE
Mrpl1,-0.38310694694519043,0.26826375469181285,0.5714380012031667,FALSE,FALSE,FALSE
Bmp2k,-0.5224639177322388,0.4778304029853093,0.32072622078814444,FALSE,FALSE,FALSE
Hnrnpd,-0.5339291095733643,1.6243882734182937e-4,3.78931015437537,FALSE,FALSE,FALSE
Hnrnpdl,-0.29362237453460693,0.2300959667908049,0.6380909937426954,FALSE,FALSE,FALSE
Sec31a,-0.2999277114868164,0.4681920430775763,0.3295759714101457,FALSE,FALSE,FALSE
Lin54,-1.1009502410888672,0.0024736935882274107,2.6066540966161273,TRUE,FALSE,FALSE
Cops4,-0.35215717554092407,0.21885063119868603,0.6598521964773647,FALSE,FALSE,FALSE
Plac8,0.963233232498169,1.5306648697677066e-6,5.815119885162342,FALSE,FALSE,FALSE
Coq2,-0.9091489911079407,0.02053934082912841,1.6874134983660933,FALSE,FALSE,FALSE
Mrps18c,0.2671489119529724,0.3073756572728753,0.512330529584084,FALSE,FALSE,FALSE
Nudt9,-0.1255095899105072,0.9046455665592384,0.04352154083635339,FALSE,FALSE,FALSE
Thoc2l,-0.8759664297103882,0.19396018556069497,0.7122874090690553,FALSE,FALSE,FALSE
Gbp4,0.5700566172599792,0.20287089104185077,0.6927802633008793,FALSE,FALSE,FALSE
Lrrc8c,0.29887285828590393,0.4151651512536243,0.38177910808211885,FALSE,FALSE,FALSE
Zfp326,0.15647566318511963,0.8333701556637141,0.07916205638971224,FALSE,FALSE,FALSE
Zfp644,0.15574641525745392,0.7745327870594089,0.11096019322099035,FALSE,FALSE,FALSE
Cdc7,-0.8140404224395752,0.11629619466117637,0.9344344956300266,FALSE,FALSE,FALSE
Glmn,-0.1025644838809967,0.9792515434795256,0.00910573525202645,FALSE,FALSE,FALSE
Rpl5,-0.6028406023979187,1.1938581886493944e-12,11.923047257414963,FALSE,FALSE,FALSE
Dipk1a,0.32474377751350403,0.5568432246612398,0.2542670602091907,FALSE,FALSE,FALSE
Mtf2,-0.8337400555610657,0.009132972842356651,2.039387833760411,FALSE,FALSE,FALSE
Tmed5,0.35244783759117126,0.07706207379775314,1.1131593079780628,FALSE,FALSE,FALSE
Dr1,-0.043721407651901245,1,-0,FALSE,FALSE,FALSE
Atp5k,0.38403597474098206,0.03607667126936708,1.4427735408650548,FALSE,FALSE,FALSE
Gak,0.17824681103229523,0.7446271308302893,0.12806114411114494,FALSE,FALSE,FALSE
Crlf2,0.9435490965843201,2.9202967996642184e-4,3.534573007487888,FALSE,FALSE,FALSE
Chfr,0.6319153308868408,0.03409043762537473,1.4673674236151841,FALSE,FALSE,FALSE
Golga3,-0.868560254573822,0.14058695492102025,0.8520549756793213,FALSE,FALSE,FALSE
Ankle2,-0.7655216455459595,0.16537258498733254,0.7815364849621655,FALSE,FALSE,FALSE
Pgam5,-0.2528587579727173,0.6958222002177156,0.15750171919543723,FALSE,FALSE,FALSE
Pole,-0.9738372564315796,0.008261257169576633,2.0829538582165394,FALSE,FALSE,FALSE
Noc4l,-0.6386445760726929,0.1466425127314677,0.8337401063105601,FALSE,FALSE,FALSE
Ep400,-0.08442381769418716,0.9406555040726958,0.02656939896723999,FALSE,FALSE,FALSE
Pus1,-0.8094598650932312,0.011387933072147017,1.9435550939032569,FALSE,FALSE,FALSE
Hscb,0.012527553364634514,1,-0,FALSE,FALSE,FALSE
Pitpnb,-0.049676597118377686,1,-0,FALSE,FALSE,FALSE
Tpst2,0.5796443223953247,0.0021633318979850566,2.664876846069082,FALSE,FALSE,FALSE
Tfip11,-0.35709086060523987,0.5023607699474604,0.29898428260796694,FALSE,FALSE,FALSE
Srrd,-0.2526332437992096,0.6711646909269612,0.17317089922783566,FALSE,FALSE,FALSE
Sart3,-0.4689825177192688,0.33004158911198506,0.48143133047427145,FALSE,FALSE,FALSE
Iscu,-0.47708436846733093,0.1175753544803918,0.9296837032164053,FALSE,FALSE,FALSE
Selplg,0.8075379133224487,1.4082176424302464e-8,7.851330219056177,FALSE,FALSE,FALSE
Coro1c,-0.4004966914653778,0.4519687948989992,0.34489154897401786,FALSE,FALSE,FALSE
Ung,-1.289599895477295,2.484311508158531e-4,3.604793948836769,TRUE,FALSE,FALSE
Kctd10,0.008182489313185215,1,-0,FALSE,FALSE,FALSE
Gltp,0.11778692156076431,0.7837346451282974,0.1058309547435239,FALSE,FALSE,FALSE
