gene_name,log2fc,padj,nlog10pval,significant,Tex up,TE up
Cops4,0.054654087871313095,0.9443630042083146,0.02486103491700326,FALSE,FALSE,FALSE
Plac8,0.6587542295455933,3.4170719847258956e-5,4.466345872169939,FALSE,FALSE,FALSE
Coq2,-0.031067540869116783,1,-0,FALSE,FALSE,FALSE
Mrps18c,0.0025272159837186337,1,-0,FALSE,FALSE,FALSE
Nudt9,-0.014736601151525974,1,-0,FALSE,FALSE,FALSE
Thoc2l,-0.47940337657928467,0.5943054781446733,0.2259902665160837,FALSE,FALSE,FALSE
Gbp4,0.30830612778663635,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Lrrc8c,0.18263719975948334,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Zfp326,-0.02087380923330784,1,-0,FALSE,FALSE,FALSE
Zfp644,0.14720462262630463,0.7814051668669405,0.10712372142658859,FALSE,FALSE,FALSE
Cdc7,0.22635865211486816,0.7315213360458633,0.13577300242745818,FALSE,FALSE,FALSE
Glmn,-0.0720583125948906,0.9938256832117889,0.0026897840716390794,FALSE,FALSE,FALSE
Rpl5,-0.02555791288614273,0.9599094935389935,0.017769713116230205,FALSE,FALSE,FALSE
Dipk1a,0.29923105239868164,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Mtf2,-0.37129518389701843,0.3707521138349175,0.4309163641722081,FALSE,FALSE,FALSE
Tmed5,-0.20230260491371155,0.5259829214325104,0.2790283570782659,FALSE,FALSE,FALSE
Dr1,-0.041240110993385315,1,-0,FALSE,FALSE,FALSE
Atp5k,0.11813566088676453,0.7039054424924446,0.15248567688327153,FALSE,FALSE,FALSE
Gak,0.03967060521245003,1,-0,FALSE,FALSE,FALSE
Crlf2,-0.36064812541007996,0.5977277288916045,0.22349659655835472,FALSE,FALSE,FALSE
Chfr,0.18839864432811737,0.7295378281595123,0.13695218405154305,FALSE,TRUE,FALSE
Golga3,-0.5020002722740173,0.607931790439905,0.21614514555842138,FALSE,FALSE,FALSE
Ankle2,-0.3496629595756531,0.6886149225680779,0.16202357018965075,FALSE,FALSE,FALSE
Pgam5,-0.1436741203069687,0.8740494019639241,0.05846402000405325,FALSE,FALSE,FALSE
Pole,-0.3099900782108307,0.5701381582985124,0.24401989149208675,FALSE,FALSE,FALSE
Noc4l,-0.011292917653918266,1,-0,FALSE,FALSE,FALSE
Ep400,0.0837794691324234,0.8929336877886348,0.04918079205972658,FALSE,TRUE,FALSE
Pus1,-0.2166416049003601,0.7002910572999104,0.1547214195467678,FALSE,FALSE,FALSE
Hscb,-0.401626855134964,0.4051615834258782,0.3923717402542689,FALSE,FALSE,FALSE
Pitpnb,0.11911283433437347,0.8109536718551172,0.09100395544652284,FALSE,FALSE,FALSE
Tpst2,0.41331911087036133,0.04684619941651505,1.3293256372071172,FALSE,FALSE,FALSE
Tfip11,-0.30359914898872375,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Srrd,-0.29849839210510254,0.650431776439549,0.18679824970912687,FALSE,FALSE,FALSE
Sart3,0.32168149948120117,0.5196736305657278,0.28426931971811287,FALSE,FALSE,FALSE
Iscu,-0.36707183718681335,0.3604766627026036,0.4431228463053111,FALSE,FALSE,FALSE
Selplg,0.3110784590244293,0.043322508762734385,1.36328640176361,FALSE,FALSE,FALSE
Coro1c,0.34829697012901306,0.46809256788069015,0.32966825430949237,FALSE,FALSE,FALSE
Ung,-0.016912812367081642,1,-0,FALSE,TRUE,FALSE
Kctd10,-0.17004631459712982,0.8366588077895913,0.07745161262066909,FALSE,FALSE,FALSE
Gltp,0.19254976511001587,0.6060131436162389,0.21751795646390726,FALSE,TRUE,FALSE
Git2,-0.1573772132396698,0.7893536191262557,0.10272839548458985,FALSE,FALSE,FALSE
Ankrd13a,0.08499826490879059,0.9281085904528528,0.032401207536056464,FALSE,FALSE,FALSE
1500011B03Rik,-0.3932686150074005,0.2666381712935403,0.5740776778948108,FALSE,FALSE,FALSE
2210016L21Rik,-0.047576673328876495,1,-0,FALSE,FALSE,FALSE
Sppl3,0.09098232537508011,0.9545336181871288,0.02020877137083518,FALSE,FALSE,FALSE
Acads,0.09972403198480606,0.9040631956996212,0.04380121047114567,FALSE,FALSE,FALSE
Unc119b,-0.4133513271808624,0.4530511084124533,0.3438528027344175,FALSE,FALSE,FALSE
Mlec,0.10663646459579468,0.8038362919309693,0.09483238999574872,FALSE,FALSE,FALSE
Pop5,-0.18852324783802032,0.44250417645668144,0.3540826259751252,FALSE,FALSE,FALSE
Rnf10,0.027261659502983093,1,-0,FALSE,FALSE,FALSE
Coq5,0.04880109429359436,1,-0,FALSE,FALSE,FALSE
Dynll1,0.3842908442020416,0.028961621237555725,1.5381771304991743,FALSE,FALSE,FALSE
Srsf9,-0.03695017844438553,0.987713471659019,0.005369022745241101,FALSE,FALSE,FALSE
Triap1,-0.2830016613006592,0.5666912331536793,0.24665350594405408,FALSE,FALSE,FALSE
Cox6a1,0.04839526116847992,0.9238743156685564,0.03438710640354877,FALSE,FALSE,FALSE
Pxn,0.38102036714553833,0.5254139016289564,0.2794984406461144,FALSE,FALSE,FALSE
Rplp0,-0.015901092439889908,1,-0,FALSE,FALSE,FALSE
Gcn1,-0.4206913709640503,0.268655526400144,0.5708042213137812,FALSE,FALSE,FALSE
Rab35,0.2211613655090332,0.5172065377422039,0.28633599406345694,FALSE,FALSE,FALSE
Cit,-0.11223427951335907,0.9085894718227333,0.04163229983019969,FALSE,FALSE,FALSE
Prkab1,0.25126487016677856,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Suds3,0.16703344881534576,0.7257381893758306,0.13922002312376547,FALSE,FALSE,FALSE
Taok3,0.004239650908857584,1,-0,FALSE,TRUE,FALSE
Pebp1,-0.13801877200603485,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Rfc5,-0.09308388084173203,0.8538956124889832,0.06859521794210233,FALSE,TRUE,FALSE
Tesc,0.5476159453392029,0.490991532139571,0.30892599785008645,FALSE,FALSE,FALSE
Fbxw8,-0.41505753993988037,0.6446063710279727,0.19070540641192651,FALSE,FALSE,FALSE
Med13l,-0.3196042776107788,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Rbm19,-0.36923232674598694,0.7083001714614207,0.14978265306997166,FALSE,FALSE,FALSE
Ddx54,-0.1614028364419937,0.7098203169857809,0.1488515741226395,FALSE,FALSE,FALSE
Dtx1,0.5908900499343872,0.3712203894608858,0.43036817796189375,FALSE,FALSE,FALSE
Ptpn11,-0.8312965035438538,0.009585395917271677,2.018389944221984,FALSE,FALSE,FALSE
Rpl6,-0.003647054312750697,1,-0,FALSE,FALSE,FALSE
Trafd1,-0.03524431213736534,1,-0,FALSE,FALSE,FALSE
Naa25,-0.1589869260787964,0.8915323557272914,0.04986289067277729,FALSE,FALSE,FALSE
Erp29,0.02868844009935856,1,-0,FALSE,FALSE,FALSE
Brap,0.36824220418930054,0.522820047149398,0.2816477680703768,FALSE,FALSE,FALSE
Ppp1cc,-0.03385724127292633,0.9813162181716384,0.008191023529507275,FALSE,FALSE,FALSE
Hvcn1,0.033206138759851456,1,-0,FALSE,FALSE,FALSE
Vps29,-0.09458480030298233,0.6599626886095074,0.1804806168657823,FALSE,FALSE,FALSE
Gpn3,-0.056868962943553925,0.9832577360758948,0.007332627962349095,FALSE,FALSE,FALSE
Arpc3,-0.22152750194072723,0.13844430623976034,0.8587249006587541,FALSE,FALSE,FALSE
Anapc7,-0.2515174150466919,0.6420470890469493,0.19243311871730157,FALSE,TRUE,FALSE
Atp2a2,-0.13667084276676178,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Anapc5,-0.16222967207431793,0.5322279189732503,0.27390234748850706,FALSE,FALSE,FALSE
Rnf34,-0.36468321084976196,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Kdm2b,-0.140518918633461,0.8437108020298331,0.07380639058472406,FALSE,FALSE,FALSE
Orai1,-0.5975726842880249,0.17214724768320758,0.7640999164710753,FALSE,FALSE,FALSE
Rhof,0.060632579028606415,0.9978293989456696,9.437046343716721e-4,FALSE,FALSE,FALSE
Setd1b,0.22715723514556885,0.7619673214954904,0.11806365385529359,FALSE,FALSE,FALSE
Psmd9,0.17880819737911224,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Diablo,0.2823724150657654,0.53033218023563,0.2754520193556342,FALSE,FALSE,FALSE
Clip1,0.04189614579081535,1,-0,FALSE,FALSE,FALSE
Zcchc8,-0.047992710024118423,1,-0,FALSE,FALSE,FALSE
Rsrc2,0.20973870158195496,0.42505873868768784,0.37155105083144013,FALSE,FALSE,FALSE
Kntc1,-0.1461414098739624,0.8946655016461285,0.04833930875436275,FALSE,FALSE,FALSE
Denr,-0.1939762830734253,0.4797794235653966,0.31895838167795915,FALSE,FALSE,FALSE
Hip1r,-0.06945804506540298,0.9639542089381323,0.015943596053421466,FALSE,FALSE,FALSE
Vps37b,0.17736470699310303,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Abcb9,0.539360523223877,0.34801326073575184,0.45840420733319037,FALSE,TRUE,FALSE
Arl6ip4,-0.1494130939245224,0.7213471621640436,0.14185567241549063,FALSE,FALSE,FALSE
Cdk2ap1,-0.04494120925664902,0.9677584721341335,0.014233018009525403,FALSE,FALSE,FALSE
Sbno1,0.12435420602560043,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Kmt5a,0.16178679466247559,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Rilpl2,-0.27513477206230164,0.3141958703939751,0.5027995273701865,FALSE,FALSE,FALSE
Tmed2,0.10016904771327972,0.6617814587731313,0.17928540469704474,FALSE,FALSE,FALSE
Ddx55,0.12597531080245972,0.9178984113689876,0.03720538178704121,FALSE,FALSE,FALSE
Eif2b1,0.06926562637090683,0.9598108600578524,0.01781434042514829,FALSE,FALSE,FALSE
Gtf2h3,-0.1078738197684288,0.9263938726305864,0.03320432612476229,FALSE,FALSE,FALSE
Atp6v0a2,0.03841417282819748,1,-0,FALSE,FALSE,FALSE
Ncor2,-0.3717126250267029,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Ubc,0.03363971412181854,1,-0,FALSE,TRUE,FALSE
Bri3bp,-0.04990009218454361,0.9948435888946553,0.0022451944498513296,FALSE,TRUE,FALSE
Ran,-0.06964137405157089,0.8499565927279226,0.07060325313288776,FALSE,FALSE,FALSE
Sfswap,-0.12504379451274872,0.8919005337120969,0.04968357619407986,FALSE,FALSE,FALSE
Mrps17,-0.1863967776298523,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Psph,-0.14678582549095154,0.7318810707705529,0.13555948520444305,FALSE,FALSE,FALSE
Cct6a,-0.09631326049566269,0.769058045020946,0.11404088037937764,FALSE,FALSE,FALSE
Chchd2,0.037598416209220886,0.9123380681184292,0.03984420343408648,FALSE,FALSE,FALSE
Vkorc1l1,-0.07907069474458694,1,-0,FALSE,FALSE,FALSE
Gusb,-0.14531560242176056,0.82480197153268,0.08365030962470901,FALSE,FALSE,FALSE
Crcp,-0.2856805920600891,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Tmem248,0.23828142881393433,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Sbds,0.23740161955356598,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Tyw1,-0.03385239467024803,1,-0,FALSE,FALSE,FALSE
Gtf2i,0.19807526469230652,0.6978824681120491,0.15621771168674164,FALSE,FALSE,FALSE
Rfc2,-0.07735881209373474,0.821428575734406,0.08543019304810438,FALSE,FALSE,FALSE
Eif4h,0.033997826278209686,0.9901131096916251,0.004315189130798153,FALSE,FALSE,FALSE
Abhd11,-0.2649463713169098,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Bud23,0.10493968427181244,0.8345970056217066,0.07852317778906245,FALSE,FALSE,FALSE
Bcl7b,-0.15955741703510284,0.8413700550967949,0.07501294886483523,FALSE,FALSE,FALSE
Baz1b,-0.1520088016986847,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Pom121,-0.06760436296463013,0.9488588771518208,0.022798374961248702,FALSE,FALSE,FALSE
Hip1,-0.3271549642086029,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Por,0.19131609797477722,0.8543570039402515,0.06836061591166645,FALSE,FALSE,FALSE
Mdh2,0.011924942024052143,1,-0,FALSE,FALSE,FALSE
Ywhag,0.22257369756698608,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Polr2j,-0.0071457927115261555,1,-0,FALSE,FALSE,FALSE
Lrwd1,0.1287185251712799,0.8212478639920989,0.08552574700007894,FALSE,FALSE,FALSE
Prkrip1,0.25304970145225525,0.7047666458173562,0.1519546577745564,FALSE,FALSE,FALSE
Cux1,-0.4458056688308716,0.5648126748909241,0.2480955658984938,FALSE,FALSE,FALSE
Fis1,-0.0704696848988533,0.8858371210687185,0.05264612452821167,FALSE,FALSE,FALSE
Znhit1,-0.30971086025238037,0.5266385666913367,0.2784873398977686,FALSE,FALSE,FALSE
Ap1s1,-0.0356108583509922,1,-0,FALSE,FALSE,FALSE
Srrt,0.033183567225933075,1,-0,FALSE,FALSE,FALSE
Pop7,-0.025081366300582886,1,-0,FALSE,FALSE,FALSE
Gnb2,0.15693868696689606,0.5139886949198192,0.28904643312132716,FALSE,FALSE,FALSE
Mospd3,0.07486727088689804,0.9720488745159097,0.012311898243542809,FALSE,FALSE,FALSE
Agfg2,0.2640273869037628,0.6861612653042067,0.16357380207619,FALSE,TRUE,FALSE
Tsc22d4,0.03838229179382324,0.992983825751221,0.00305782546655418,FALSE,FALSE,FALSE
Ppp1r35,0.3423188328742981,0.32245342339936117,0.4915330079170267,FALSE,FALSE,FALSE
Cops6,-0.08320946991443634,0.8645181495003994,0.06322588481327052,FALSE,FALSE,FALSE
Mcm7,-0.16780105233192444,0.641189388143131,0.19301367394892543,FALSE,FALSE,FALSE
Taf6,-0.47927191853523254,0.2796610866657772,0.5533679591630891,FALSE,FALSE,FALSE
Lamtor4,-0.05868571251630783,0.96994134669308,0.01325452715407276,FALSE,FALSE,FALSE
Zfp68,-0.3131681978702545,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Sun1,0.2448890656232834,0.7123853875034255,0.14728499739480583,FALSE,FALSE,FALSE
Get4,-0.14410819113254547,0.7317440264087464,0.13564081424204585,FALSE,FALSE,FALSE
Adap1,-0.1651681661605835,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Cox19,0.18884530663490295,0.691320255620738,0.16032071814224694,FALSE,FALSE,FALSE
Ints1,0.22254566848278046,0.7742981010436627,0.11109180583690773,FALSE,FALSE,FALSE
Psmg3,-0.19460907578468323,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Nudt1,-0.25821495056152344,0.4763977377087243,0.3220303095380223,FALSE,FALSE,FALSE
Eif3b,-0.01824694126844406,1,-0,FALSE,FALSE,FALSE
Chst12,0.3886834681034088,0.6390839387749498,0.1944420968452191,FALSE,TRUE,FALSE
Lfng,0.6519172787666321,0.13499653039764867,0.8696773933458772,FALSE,FALSE,FALSE
Card11,0.639024019241333,0.41471396839312524,0.382251336485777,FALSE,FALSE,FALSE
Wipi2,0.43969979882240295,0.3665910605803143,0.4358181296301482,FALSE,FALSE,FALSE
Actb,0.05690384656190872,0.8131105962066324,0.08985037930680144,FALSE,FALSE,FALSE
E130309D02Rik,-0.04840274155139923,1,-0,FALSE,FALSE,FALSE
Kdelr2,0.005095508880913258,1,-0,FALSE,FALSE,FALSE
Rac1,0.025556543841958046,1,-0,FALSE,FALSE,FALSE
Eif2ak1,-0.1970100700855255,0.7484088044816927,0.12586111198533165,FALSE,FALSE,FALSE
Aimp2,-0.17140702903270721,0.7268561186652319,0.13855154932524782,FALSE,FALSE,FALSE
Pms2,0.2062617987394333,0.7576753524019357,0.12051684036036195,FALSE,FALSE,FALSE
Ccz1,-0.2648494839668274,0.3609769407407519,0.4425205400026678,FALSE,FALSE,FALSE
Tecpr1,-0.31041234731674194,0.71478044340074,0.14582733842623144,FALSE,FALSE,FALSE
Bri3,-0.009700851514935493,1,-0,FALSE,FALSE,FALSE
Trrap,-0.1759764850139618,0.7442425169022016,0.12828552333816673,FALSE,FALSE,FALSE
Arpc1a,-0.1514960378408432,0.7047666458173562,0.1519546577745564,FALSE,FALSE,FALSE
Arpc1b,0.09382423758506775,0.7248147387225808,0.1397729840939271,FALSE,TRUE,FALSE
Pdap1,-0.0037858891300857067,1,-0,FALSE,FALSE,FALSE
Bud31,0.05426619201898575,0.9488588771518208,0.022798374961248702,FALSE,FALSE,FALSE
Cpsf4,-0.3674502670764923,0.44638137360835944,0.3502939357279127,FALSE,FALSE,FALSE
Atp5j2,0.033547934144735336,0.9654628313866449,0.01526444113305645,FALSE,FALSE,FALSE
Rnf6,-0.22305189073085785,0.803085814497601,0.09523804529229048,FALSE,FALSE,FALSE
Cdk8,0.022919103503227234,1,-0,FALSE,FALSE,FALSE
Rpl21,-0.003411191748455167,1,-0,FALSE,FALSE,FALSE
Gtf3a,-0.10950340330600739,0.7328164882202738,0.13500476769374986,FALSE,FALSE,FALSE
Polr1d,-0.17253194749355316,0.39739931953379337,0.40077288086729995,FALSE,FALSE,FALSE
Pan3,-0.3775545358657837,0.6617457610960675,0.17930883195103178,FALSE,FALSE,FALSE
Pomp,-0.021260296925902367,1,-0,FALSE,FALSE,FALSE
Slc7a1,0.06783641874790192,0.9863300138434337,0.005977751172992311,FALSE,FALSE,FALSE
Ubl3,-0.0029362544883042574,1,-0,FALSE,FALSE,FALSE
Hmgb1,-0.005533580668270588,1,-0,FALSE,FALSE,FALSE
Uspl1,-0.5607582330703735,0.43237870816086255,0.3641357003707133,FALSE,FALSE,FALSE
Hsph1,0.6324245929718018,0.011148685193894694,1.9527763475670163,FALSE,FALSE,FALSE
Brca2,-0.3174949884414673,0.5962595536814416,0.2245646493306275,FALSE,FALSE,FALSE
N4bp2l2,0.029918288812041283,1,-0,FALSE,FALSE,FALSE
Pds5b,0.008023559115827084,1,-0,FALSE,FALSE,FALSE
Rfc3,-0.21152439713478088,0.5628923751108976,0.2495746342136483,FALSE,FALSE,FALSE
Samd9l,-0.12549354135990143,0.9434986085910344,0.025258735967180628,FALSE,FALSE,FALSE
Vps50,-0.3053964674472809,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Bet1,0.21121945977210999,0.7287648944587337,0.13741255605435485,FALSE,FALSE,FALSE
Pon2,-0.06207941845059395,0.9690057207181856,0.013673658997731363,FALSE,FALSE,FALSE
Sem1,-0.18283061683177948,0.0765134707819683,1.116262097248321,FALSE,FALSE,FALSE
Asns,-0.7058625817298889,0.1004005386327632,0.9982639572646116,FALSE,FALSE,FALSE
C1galt1,0.0815730169415474,0.9752520628077674,0.01088312241572685,FALSE,FALSE,FALSE
Rpa3,-0.07354104518890381,0.8320979684185261,0.07982553832611557,FALSE,FALSE,FALSE
Ndufa4,-0.04642700403928757,0.9403611091284344,0.026705340457537936,FALSE,FALSE,FALSE
Phf14,-0.2510041892528534,0.5033290864180475,0.2981479718364035,FALSE,FALSE,FALSE
Tmem106b,-0.21448059380054474,0.7601734515407322,0.11908730186090256,FALSE,FALSE,FALSE
Tmem168,-0.17616140842437744,0.8776851633194529,0.056661243039048466,FALSE,FALSE,FALSE
2610001J05Rik,-0.1271115243434906,0.7967413126691182,0.09868266319208124,FALSE,FALSE,FALSE
Mdfic,-0.8700988292694092,0.12864922450892358,0.890592827351111,FALSE,FALSE,FALSE
Tes,-0.01076266448944807,1,-0,FALSE,FALSE,FALSE
Capza2,-0.012921752408146858,1,-0,FALSE,FALSE,FALSE
Lsm8,0.03261907771229744,1,-0,FALSE,FALSE,FALSE
Ing3,-0.046521883457899094,1,-0,FALSE,FALSE,FALSE
Fam3c,-0.47064119577407837,0.1465601478506942,0.8339841055573094,FALSE,FALSE,FALSE
Ndufa5,0.0761304721236229,0.8523026194603496,0.06940617679801274,FALSE,FALSE,FALSE
Zfp800,0.3565274477005005,0.42283247835863363,0.37383166131209733,FALSE,FALSE,FALSE
Arf5,-0.14988115429878235,0.29927350303760414,0.5239317328556432,FALSE,FALSE,FALSE
Snd1,-0.187433660030365,0.6865542842772547,0.16332511839806907,FALSE,FALSE,FALSE
Rbm28,-0.10580846667289734,0.7818654608235843,0.10686797155492866,FALSE,FALSE,FALSE
Impdh1,-0.03171541541814804,1,-0,FALSE,FALSE,FALSE
Hilpda,-0.21144326031208038,0.7569977243018712,0.1209054260806741,FALSE,FALSE,FALSE
Calu,0.08748745173215866,0.9372957589802786,0.028123348038953,FALSE,FALSE,FALSE
Atp6v1f,-0.21773609519004822,0.04423245922935761,1.35425891412239,FALSE,FALSE,FALSE
Tnpo3,-0.023508243262767792,1,-0,FALSE,FALSE,FALSE
Ahcyl2,0.15063945949077606,0.8437108020298331,0.07380639058472406,FALSE,FALSE,FALSE
Nrf1,0.13593226671218872,0.8324938281386322,0.07961897753968572,FALSE,FALSE,FALSE
Ube2h,0.15140436589717865,0.8856152068017953,0.05275493484228922,FALSE,FALSE,FALSE
Zc3hc1,-0.04128805175423622,1,-0,FALSE,FALSE,FALSE
Tmem209,0.0825367420911789,0.9619788253481344,0.016834487354775638,FALSE,FALSE,FALSE
Mkln1,-0.06053721159696579,0.9881772495974681,0.005165148916563286,FALSE,FALSE,FALSE
Chchd3,0.09288032352924347,0.8641802515417577,0.06339566251499672,FALSE,FALSE,FALSE
Exoc4,-0.06020093336701393,1,-0,FALSE,FALSE,FALSE
Akr1b3,-0.037668775767087936,0.9959798306013887,0.0017494563024183874,FALSE,FALSE,FALSE
Cnot4,-0.38906800746917725,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Nup205,-0.11865246295928955,0.8568903282832179,0.06707475902115789,FALSE,FALSE,FALSE
1810058I24Rik,-0.20717795193195343,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Mtpn,0.451570987701416,0.026763300467226938,1.5724603301299847,FALSE,FALSE,FALSE
Zc3hav1,0.03374814614653587,1,-0,FALSE,FALSE,FALSE
Ubn2,-0.4266144931316376,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Fmc1,-0.2498646080493927,0.5878745786307366,0.2307153195338276,FALSE,FALSE,FALSE
Luc7l2,-0.031766414642333984,0.9754694771099665,0.010786315331588308,FALSE,FALSE,FALSE
Rab19,-0.14251106977462769,0.9236415977760646,0.03449651612104932,FALSE,FALSE,FALSE
Mkrn1,-0.05827513337135315,0.9263938726305864,0.03320432612476229,FALSE,FALSE,FALSE
Ndufb2,0.10594218224287033,0.767718906335649,0.11479776404843295,FALSE,FALSE,FALSE
Braf,-0.30953189730644226,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Mrps33,-0.12189864367246628,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Agk,-0.30875298380851746,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ssbp1,-0.19595246016979218,0.4769834877520265,0.3214966551366229,FALSE,FALSE,FALSE
Trbv13-3,0.41768619418144226,0.6524841837514821,0.18543001118156865,FALSE,FALSE,FALSE
Trbc1,-0.2458181381225586,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Trbc2,-0.08980652689933777,0.7991604711064862,0.09736600576917633,FALSE,FALSE,FALSE
Casp2,-0.15733937919139862,0.8422610476833863,0.0745532838001331,FALSE,FALSE,FALSE
Zyx,0.6424141526222229,0.08139824285767515,1.0893849701163545,FALSE,FALSE,FALSE
Cul1,-0.12647414207458496,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ezh2,-0.028297556564211845,1,-0,FALSE,FALSE,FALSE
Pdia4,0.399166077375412,0.12830611610384765,0.8917526411555231,FALSE,FALSE,FALSE
Zfp746,-0.042914580553770065,1,-0,FALSE,FALSE,FALSE
Gimap8,0.18621709942817688,0.7706791394161718,0.11312639624826794,FALSE,FALSE,FALSE
Gimap9,0.1267259269952774,0.7463642011128726,0.12704919942231338,FALSE,FALSE,FALSE
Gimap4,-0.06015082448720932,0.9162284817542925,0.037996211930744664,FALSE,FALSE,FALSE
Gimap6,0.5367375016212463,0.016284708580046395,1.7882200088651623,FALSE,FALSE,FALSE
Gimap7,-0.01452625822275877,1,-0,FALSE,FALSE,FALSE
Gimap1,-0.18186064064502716,0.5621114153440677,0.25017759497641345,FALSE,FALSE,FALSE
Gimap5,-0.3251035511493683,0.3727325836007736,0.42860264035730455,FALSE,FALSE,FALSE
Gimap3,0.017024550586938858,1,-0,FALSE,FALSE,FALSE
Malsu1,-0.0855148434638977,0.9228800325629296,0.034854750309041456,FALSE,FALSE,FALSE
Igf2bp3,-0.5848512053489685,0.5297844068969079,0.27590082840626146,FALSE,FALSE,FALSE
Tra2a,0.09814931452274323,0.757075172232067,0.12086099597585523,FALSE,FALSE,FALSE
Mpp6,-0.1191578358411789,0.776578678963853,0.10981453721961015,FALSE,FALSE,FALSE
Gsdme,-0.7769880890846252,0.14872305250531798,0.8276217093536216,FALSE,FALSE,FALSE
Osbpl3,-0.2910195291042328,0.5495985200061319,0.25995444544274837,FALSE,TRUE,FALSE
Cycs,-0.06741863489151001,0.871254964616006,0.05985473417463065,FALSE,FALSE,FALSE
Hnrnpa2b1,-0.043394364416599274,0.8249987018814059,0.0835467348030274,FALSE,FALSE,FALSE
Cbx3,-0.008792750537395477,1,-0,FALSE,FALSE,FALSE
Snx10,0.08965841680765152,0.9630406031157273,0.016355402037072447,FALSE,FALSE,FALSE
Skap2,-0.1590707153081894,0.9336276057913491,0.029826315418554007,FALSE,FALSE,FALSE
Hibadh,0.02814357541501522,1,-0,FALSE,FALSE,FALSE
Tax1bp1,0.12526382505893707,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Znrf2,0.4412991404533386,0.045918648447081954,1.3380109032889282,FALSE,FALSE,FALSE
Ggct,0.2739804983139038,0.6239633761031738,0.20484090073918063,FALSE,FALSE,FALSE
Gars,0.17963382601737976,0.5614186897306801,0.2507131337183316,FALSE,FALSE,FALSE
Lsm5,-0.07313310354948044,0.8320979684185261,0.07982553832611557,FALSE,FALSE,FALSE
Avl9,0.34382522106170654,0.5322279189732503,0.27390234748850706,FALSE,FALSE,FALSE
Kbtbd2,0.1145172044634819,0.9225168904763098,0.035025673544506454,FALSE,FALSE,FALSE
Nt5c3,0.4206247329711914,0.3163108805887075,0.4998858687913216,FALSE,FALSE,FALSE
Herc6,-0.2989720106124878,0.7295378281595123,0.13695218405154305,FALSE,TRUE,FALSE
Pyurf,-0.10041382163763046,0.9642397028063463,0.015814990303000424,FALSE,FALSE,FALSE
Tigd2,-0.17937242984771729,0.7751761312099668,0.11059960830428907,FALSE,FALSE,FALSE
Gprin3,-0.5874071717262268,0.4123909840773923,0.38469083807387416,FALSE,FALSE,FALSE
Smarcad1,-0.14720577001571655,0.8285850540029005,0.08166290476039999,FALSE,FALSE,FALSE
Mad2l1,-0.13723410665988922,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Serbp1,-0.025874486193060875,0.9895838578898414,0.004547397540763751,FALSE,FALSE,FALSE
Il12rb2,0.35987746715545654,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Igkc,-0.9676934480667114,0.28409961408176326,0.5465293562181923,FALSE,FALSE,FALSE
Rpia,-0.08178367465734482,0.9434986085910344,0.025258735967180628,FALSE,FALSE,FALSE
Krcc1,-0.20431718230247498,0.6884602066102982,0.16212115714853934,FALSE,FALSE,FALSE
Cd8b1,0.6152134537696838,3.645597857485328e-4,3.43823123966002,FALSE,FALSE,FALSE
