gene_name,log2fc,padj,nlog10pval,significant,TRM_vs_TCM-TEM,TCM_vs_TEM-TRM
Smc1a,0.7177416086196899,3.607727462140277e-6,5.442766277715229,FALSE,FALSE,FALSE
Kdm5c,-0.28730764985084534,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Ubqln2,-0.4348297417163849,0.46717873862440074,0.3305169302539847,FALSE,FALSE,FALSE
Nbdy,-0.1332952231168747,0.8684585671232737,0.06125089627152853,FALSE,FALSE,FALSE
Sat1,-0.04225924238562584,1,-0,FALSE,FALSE,FALSE
Acot9,0.6305724382400513,0.0075796726974035255,2.1203495475052234,FALSE,FALSE,FALSE
Prdx4,-0.17615558207035065,0.6071173362669832,0.21672736564856246,FALSE,FALSE,FALSE
Sms,0.035880789160728455,0.9990848549247324,3.976244261105871e-4,FALSE,FALSE,FALSE
Rps6ka3,-0.27650460600852966,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Eif1ax,-0.4713852107524872,0.019253759481313696,1.7154844577099397,FALSE,FALSE,FALSE
Bclaf3,0.42391151189804077,0.38117813405460543,0.4188720202367372,FALSE,FALSE,FALSE
Sh3kbp1,0.7944002151489258,3.299387353828662e-8,7.481566694531966,FALSE,FALSE,FALSE
Pdha1,-0.7478035688400269,9.349410298646855e-4,3.0292157807980895,FALSE,FALSE,FALSE
Rbbp7,-4.6519472380168736e-4,1,-0,FALSE,FALSE,FALSE
Txlng,0.3115119934082031,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Syap1,0.691215991973877,0.12009023002506608,0.9204923233114534,FALSE,FALSE,FALSE
Ctps2,0.0099785840138793,1,-0,FALSE,FALSE,FALSE
Ap1s2,1.7585349082946777,4.828868181899735e-13,12.31615464977773,TRUE,FALSE,FALSE
Zrsr2,0.3189924955368042,0.3190127370442179,0.4961919767622891,FALSE,FALSE,FALSE
Car5b,1.353838324546814,7.5364340318034555e-6,5.122834097982003,TRUE,FALSE,FALSE
Rab9,9.184580412693322e-4,1,-0,FALSE,FALSE,FALSE
Tmsb4x,0.9488196969032288,2.557072935681891e-21,20.592256884366144,FALSE,FALSE,FALSE
Prps2,-0.15553082525730133,0.7003063664010235,0.15471192551511517,FALSE,FALSE,TRUE
Msl3,-0.08444809168577194,0.9181348849693879,0.037093511070380135,FALSE,FALSE,FALSE
Hccs,-0.3716524541378021,0.1838237202596234,0.7355984488085188,FALSE,FALSE,FALSE
Mid1,0.04171861708164215,1,-0,FALSE,FALSE,FALSE
Pex2,-0.7572632431983948,0.08577520589672034,1.066638230780362,FALSE,FALSE,FALSE
Mrps28,-1.108064889907837,1.4438132892940135e-5,4.840488965126573,TRUE,FALSE,FALSE
Pag1,-0.2993517518043518,0.5388935981680969,0.2684969756112186,FALSE,FALSE,FALSE
Fabp5,-1.748203158378601,5.504201814357757e-10,9.259305650852648,TRUE,TRUE,FALSE
Impa1,0.22787709534168243,0.4220036412574869,0.37468380171318094,FALSE,FALSE,FALSE
Zfand1,-0.8455410003662109,0.1629467392978147,0.7879543257120917,FALSE,FALSE,FALSE
Lrrcc1,-0.7475053071975708,0.07204569859357875,1.1423919431336529,FALSE,FALSE,FALSE
Rbis,-0.5411018133163452,0.023418599602132405,1.6304390786594836,FALSE,FALSE,FALSE
Ythdf3,-0.2270975559949875,0.7519949589712727,0.12378507070928511,FALSE,FALSE,FALSE
Armc1,-0.3735741972923279,0.14240876042493864,0.8464632937947701,FALSE,FALSE,FALSE
Pde7a,0.27926748991012573,0.568765193612251,0.24506698872810412,FALSE,TRUE,FALSE
Hps3,0.1628662347793579,0.9168085299866092,0.037721354682006374,FALSE,FALSE,FALSE
Hltf,0.7302529811859131,5.641183891914273e-4,3.248629742866004,FALSE,FALSE,FALSE
Gyg,-0.51610565185546875,0.13479635415369356,0.8703218540347148,FALSE,FALSE,FALSE
Tbl1xr1,0.05286489054560661,1,-0,FALSE,FALSE,FALSE
Ect2,2.0232701301574707,6.288011534456582e-23,22.201486670316893,TRUE,TRUE,FALSE
Tnik,0.677736222743988,0.05708518696649655,1.2434765721975227,FALSE,FALSE,FALSE
Rpl22l1,-0.4410971701145172,7.454024360568261e-7,6.127609192257912,FALSE,FALSE,FALSE
Sec62,8.570929057896137e-4,1,-0,FALSE,FALSE,FALSE
Phc3,-0.1528608500957489,0.8257105468006676,0.08317216812532001,FALSE,FALSE,FALSE
Skil,-0.55753093957901,0.3453973556306929,0.4616809917233788,FALSE,TRUE,FALSE
Pik3ca,0.12381719797849655,0.8695985333814603,0.06068120137907093,FALSE,FALSE,FALSE
Zfp639,0.3192611634731293,0.5012430237829147,0.2999516587681069,FALSE,FALSE,FALSE
Actl6a,-0.1508699655532837,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Ndufb5,-0.07928115874528885,0.6956675303067732,0.15759826649670988,FALSE,FALSE,FALSE
Ttc14,-0.1092008501291275,0.7440075034727232,0.12842268448051067,FALSE,FALSE,FALSE
Fxr1,-0.16277272999286652,0.6408302440682884,0.1932569998545101,FALSE,FALSE,FALSE
Dnajc19,-0.3091033697128296,0.16484099362394913,0.7829347763113803,FALSE,FALSE,FALSE
Atp11b,0.23518435657024384,0.477143835457972,0.3213506827431287,FALSE,FALSE,FALSE
Dcun1d1,-0.056103166192770004,1,-0,FALSE,FALSE,FALSE
Acad9,-0.7216083407402039,0.07729275566709766,1.1118612088143909,FALSE,FALSE,FALSE
Anxa5,0.6879438161849976,0.0011059078109013193,2.9562810745553394,FALSE,FALSE,FALSE
Exosc9,-0.35353022813796997,0.3546369101327735,0.4502160655969809,FALSE,FALSE,FALSE
Ccna2,1.3927440643310547,3.377011005874638e-14,13.47146752397139,TRUE,TRUE,FALSE
4932438A13Rik,0.4879889190196991,0.06797400037214003,1.167657170442275,FALSE,FALSE,FALSE
Spata5,-0.3819076120853424,0.5212353208714493,0.2829661625300245,FALSE,FALSE,FALSE
Hspa4l,0.40803900361061096,0.24584285068718265,0.6093424168318313,FALSE,TRUE,FALSE
Plk4,1.1762299537658691,2.0110576659596723e-10,9.696575476072072,TRUE,FALSE,FALSE
Larp1b,-0.5144302845001221,0.10691759076599014,0.9709508360062657,FALSE,FALSE,FALSE
Pgrmc2,-0.4207349419593811,0.3784929683853792,0.42194218438001163,FALSE,TRUE,FALSE
Jade1,-0.24792753159999847,0.6956675303067732,0.15759826649670988,FALSE,FALSE,FALSE
Elf2,0.1663532853126526,0.6890798361665484,0.16173045821145415,FALSE,FALSE,FALSE
Ndufc1,-0.0967305526137352,0.7521696411664397,0.12368419941663286,FALSE,FALSE,FALSE
Naa15,-0.5422935485839844,0.008081282826370164,2.0925196936570507,FALSE,FALSE,FALSE
Foxo1,0.06872034817934036,1,-0,FALSE,FALSE,FALSE
Proser1,0.29649507999420166,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Ufm1,-0.48840099573135376,0.020935109754927773,1.6791247579237158,FALSE,FALSE,FALSE
Supt20,0.35124242305755615,0.2612371487298853,0.5829650649879723,FALSE,TRUE,FALSE
Exosc8,0.4024723470211029,0.042365015796596996,1.3729926273221607,FALSE,FALSE,FALSE
Alg5,-0.1029602512717247,0.793165814588977,0.10063601213605769,FALSE,FALSE,FALSE
Rfxap,0.0790494978427887,0.9217336737493338,0.035394546114977034,FALSE,FALSE,FALSE
Commd2,-0.22285041213035583,0.48987659138027745,0.30991331269158934,FALSE,FALSE,FALSE
Tsc22d2,0.6377468705177307,0.08942337374498358,1.0485489491941107,FALSE,FALSE,FALSE
Serp1,-0.11326118558645248,0.7091244992352924,0.14927751011425153,FALSE,FALSE,FALSE
Eif2a,-0.30517518520355225,0.3062061794637571,0.5139860491703147,FALSE,FALSE,FALSE
Selenot,-0.035348664969205856,1,-0,FALSE,FALSE,FALSE
Siah2,-0.3477112352848053,0.3878888216507154,0.41129273590745263,FALSE,FALSE,FALSE
Gpr171,1.0722832679748535,3.734672747762693e-7,6.427747447414179,TRUE,TRUE,FALSE
Mbnl1,0.07753819972276688,0.7406265336234659,0.130400733010536,FALSE,TRUE,FALSE
Rap2b,0.5785175561904907,0.0981504764310652,1.0081075879551575,FALSE,FALSE,FALSE
Dhx36,-0.2573451101779938,0.36167294934824235,0.44168397226716716,FALSE,FALSE,FALSE
Gmps,-0.7164201140403748,7.301603321618941e-4,3.1365817649101952,FALSE,FALSE,FALSE
Ssr3,0.05213574692606926,0.9641925311664471,0.01583623697431584,FALSE,FALSE,FALSE
Ccnl1,0.5002639293670654,0.011514726438707826,1.9387463753350875,FALSE,TRUE,FALSE
Rsrc1,-0.025236058980226517,1,-0,FALSE,FALSE,FALSE
Gfm1,-0.7132549285888672,0.044653356608756856,1.3501458894771237,FALSE,FALSE,FALSE
Lxn,0.3519483506679535,0.4024313446106718,0.39530820026499874,FALSE,FALSE,FALSE
Smc4,1.6674726009368896,7.089254180316399e-20,19.149399452039866,TRUE,FALSE,FALSE
Trim59,1.2762547731399536,2.526498809836511e-10,9.597480902009783,TRUE,FALSE,FALSE
Kpna4,0.1136682853102684,0.7450713062080205,0.12780216159969657,FALSE,FALSE,FALSE
Nmd3,-0.6244270205497742,0.012649209391455295,1.8979366181765773,FALSE,FALSE,FALSE
Pdcd10,0.40215277671813965,0.0027743620973595994,2.5568368573858393,FALSE,FALSE,FALSE
Ppid,-1.3462697267532349,1.5287044056340295e-8,7.815676482810498,TRUE,FALSE,FALSE
Etfdh,0.2822054922580719,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
4930579G24Rik,0.7589817643165588,0.0024722645170590957,2.606905064265552,FALSE,FALSE,FALSE
Plrg1,-0.12135196477174759,0.8617041995930074,0.06464179047600635,FALSE,FALSE,FALSE
Tmem131l,0.33987048268318176,0.5113416933973385,0.2912887946504048,FALSE,FALSE,FALSE
Arfip1,-0.41143983602523804,0.44412134549968496,0.3524983531268225,FALSE,FALSE,FALSE
Tmem154,0.5091537833213806,0.21180943813173625,0.6740546918337841,FALSE,TRUE,FALSE
Fbxw7,0.1315598040819168,0.8340719170531316,0.07879650112153519,FALSE,FALSE,FALSE
Rps3a1,-0.46806666254997253,5.241700120992634e-12,11.28052782877734,FALSE,FALSE,FALSE
Lrba,0.13290825486183167,0.822549907557761,0.08483774210822059,FALSE,FALSE,FALSE
Etv3,0.0549490861594677,1,-0,FALSE,TRUE,FALSE
Sh2d2a,0.7099608778953552,1.922629397900871e-5,4.716104421407842,FALSE,TRUE,FALSE
Prcc,-0.33267343044281006,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Hdgf,-0.110918328166008,0.6628813784430041,0.17856418094179907,FALSE,FALSE,FALSE
Mrpl24,-0.6234185695648193,0.001447974556904442,2.839239069280504,FALSE,FALSE,FALSE
Isg20l2,-0.20555748045444489,0.6273560134222174,0.20248593478984153,FALSE,FALSE,FALSE
Gpatch4,-2.5390210151672363,2.9353566959743394e-10,9.53233911701234,TRUE,FALSE,TRUE
Naxe,0.8567349910736084,0.002236571316017637,2.650417249219859,FALSE,FALSE,FALSE
Mef2d,0.6408511996269226,0.03807623747628126,1.4193459732082787,FALSE,FALSE,FALSE
Cct3,-0.9663427472114563,2.5051050155920477e-6,5.601174063514829,FALSE,FALSE,FALSE
Glmp,1.1565208435058594,1.6441472988819452e-6,5.784059276682858,TRUE,FALSE,FALSE
Smg5,0.07750307768583298,0.9809258678899234,0.00836381258219211,FALSE,FALSE,FALSE
Pmf1,0.9815362095832825,2.800490087212388e-8,7.552765960248081,FALSE,FALSE,FALSE
Sema4a,0.49326953291893005,0.26989984450366555,0.5687973656517807,FALSE,FALSE,FALSE
Lamtor2,0.42402851581573486,0.015309764441573746,1.8150314913730452,FALSE,FALSE,FALSE
Ssr2,-0.11937696486711502,0.6913904234037506,0.16027664025746857,FALSE,FALSE,FALSE
Arhgef2,0.11767660826444626,0.8600240473426481,0.06548940517247094,FALSE,FALSE,FALSE
Khdc4,0.16517607867717743,0.7934454618869644,0.10048291946433222,FALSE,FALSE,FALSE
Syt11,0.4804553687572479,0.32548231731347926,0.4874726006496503,FALSE,FALSE,FALSE
Gon4l,0.10914391279220581,0.7590060664065642,0.11975475296306094,FALSE,FALSE,FALSE
Dap3,-0.5743554830551147,0.00773750530287358,2.1113990403294416,FALSE,FALSE,FALSE
Ash1l,0.3828677237033844,0.21352671475190427,0.670547781793392,FALSE,FALSE,FALSE
Fdps,-0.90659499168396,0.00554300905033447,2.256254412313707,FALSE,TRUE,FALSE
Scamp3,0.2984624207019806,0.25498316548035094,0.5934884916457785,FALSE,FALSE,FALSE
Fam189b,-0.16101525723934174,0.8618495631049097,0.06456853419284855,FALSE,FALSE,FALSE
Mtx1,-0.34014245867729187,0.3581640493532576,0.4459180085234451,FALSE,FALSE,FALSE
Krtcap2,-0.14969713985919952,0.33580101678036717,0.4739179931847651,FALSE,FALSE,FALSE
Dpm3,0.5920027494430542,0.001656717228286202,2.7807516114809316,FALSE,FALSE,FALSE
Slc50a1,0.7627917528152466,1.3081999824152415e-4,3.883325861041818,FALSE,FALSE,FALSE
Cks1b,1.2157392501831055,2.8469035186586787e-11,10.545627250810245,TRUE,FALSE,FALSE
Shc1,0.8627064228057861,0.012939133938766716,1.8880947915345536,FALSE,FALSE,FALSE
Pbxip1,-0.028846554458141327,1,-0,FALSE,FALSE,FALSE
Pmvk,-0.31402668356895447,0.36916425933422403,0.43278035186411673,FALSE,FALSE,FALSE
Adar,0.7521852254867554,0.009062779429893817,2.0427385897461807,FALSE,FALSE,FALSE
Ube2q1,0.008952003903687,1,-0,FALSE,FALSE,FALSE
Atp8b2,-0.28365442156791687,0.588273903197794,0.23042041720592493,FALSE,FALSE,FALSE
Hax1,-0.48794567584991455,0.14490489975760884,0.8389169292167816,FALSE,FALSE,FALSE
Ubap2l,-0.038956161588430405,0.9817994650200635,0.007977208882001518,FALSE,FALSE,FALSE
4933434E20Rik,-0.38549715280532837,0.23140699826618893,0.635623511147318,FALSE,FALSE,FALSE
Tpm3,0.3691287934780121,0.01378969481223261,1.8604453453419159,FALSE,FALSE,FALSE
Rps27,-0.34661296010017395,0.008609615746949035,2.0650162309741726,FALSE,FALSE,FALSE
Jtb,-0.5064353346824646,0.026079558017938004,1.5836997730627076,FALSE,FALSE,FALSE
Slc39a1,-0.15337106585502625,0.8005430000393626,0.09661533560193845,FALSE,FALSE,FALSE
Gatad2b,0.5973294973373413,0.03378552152645443,1.4712693727486799,FALSE,FALSE,FALSE
Ilf2,0.3517675995826721,0.07665667588690257,1.1154500172663238,FALSE,FALSE,FALSE
Snapin,-0.07962468266487122,0.9989121064062666,4.7272336766617196e-4,FALSE,FALSE,FALSE
Chtop,0.2260536551475525,0.3510987061966882,0.4545707709125305,FALSE,FALSE,FALSE
S100a13,1.2851930856704712,4.742812667040469e-18,17.32396402889595,TRUE,FALSE,FALSE
S100a4,1.7675206661224365,4.166565159210272e-12,11.380221822031249,TRUE,FALSE,FALSE
S100a6,1.1839160919189453,1.0381001485312499e-14,13.983760746818552,TRUE,FALSE,FALSE
S100a11,1.2573506832122803,9.911822598527645e-16,15.003846479550676,TRUE,FALSE,FALSE
S100a10,1.4421168565750122,6.489534278087354e-20,19.18778646925729,TRUE,FALSE,FALSE
Mrpl9,-0.16697657108306885,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Snx27,-0.2830716669559479,0.6012479527414158,0.22094638939502634,FALSE,FALSE,FALSE
Psmb4,0.0403069444000721,0.968306054575752,0.013987352603396204,FALSE,FALSE,FALSE
Psmd4,0.12213160842657089,0.5747779572539261,0.2404998954204611,FALSE,FALSE,FALSE
Pip5k1a,0.7020254731178284,0.01948397295490724,1.7103224819304206,FALSE,TRUE,FALSE
Vps72,-0.5359230637550354,0.10904336470684788,0.9624007561180632,FALSE,FALSE,FALSE
Scnm1,0.31405285000801086,0.5083773610141246,0.29381379762541854,FALSE,FALSE,FALSE
Tnfaip8l2,0.6208109259605408,0.02501141451562644,1.6018617461359697,FALSE,FALSE,FALSE
Gabpb2,0.27182942628860474,0.38486120268398416,0.41469586731412555,FALSE,FALSE,FALSE
Cdc42se1,0.6381998658180237,2.6362706322178045e-5,4.579010008324708,FALSE,FALSE,FALSE
Cers2,0.06511400640010834,0.9415052407042478,0.026177258225540907,FALSE,FALSE,FALSE
Setdb1,-0.4462983012199402,0.5319679251284144,0.2741145525915684,FALSE,FALSE,FALSE
Ctss,-0.5788475871086121,0.30602183657433624,0.5142475827818966,FALSE,FALSE,TRUE
Ensa,0.6199079155921936,0.0234320860920382,1.6301890456782655,FALSE,TRUE,FALSE
Mcl1,0.35555142164230347,0.05289295815837532,1.2766021434001285,FALSE,FALSE,FALSE
Tars2,-0.6221457123756409,0.1928702542332256,0.7147347470502706,FALSE,FALSE,FALSE
Rprd2,0.08367639780044556,0.985276821315172,0.006441733888770057,FALSE,FALSE,FALSE
Prpf3,-0.17996057868003845,0.7683356128068255,0.11444903654112244,FALSE,FALSE,FALSE
Mrps21,0.15616025030612946,0.5145902319332032,0.2885384619223528,FALSE,FALSE,FALSE
Aph1a,0.20464646816253662,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Anp32e,0.7274912595748901,3.335064567890596e-5,4.476895753589368,FALSE,FALSE,FALSE
Otud7b,0.7573046088218689,0.06570610903688111,1.1823942499582376,FALSE,FALSE,FALSE
Sf3b4,-0.2650296688079834,0.4476608158978319,0.3490509180894232,FALSE,FALSE,FALSE
Bola1,-0.7799041867256165,0.024004217986377432,1.6197124379861365,FALSE,FALSE,FALSE
H2ac20,1.4092259407043457,1.2322567806971157e-9,8.909298783389316,TRUE,FALSE,FALSE
H2bc18,1.9145673513412476,1.8846689963709055e-10,9.724764913719467,TRUE,FALSE,FALSE
Txnip,0.19644469022750854,0.708616524386794,0.14958872447486216,FALSE,FALSE,FALSE
Rbm8a,-0.07414960116147995,0.7964309879566568,0.09885185055727923,FALSE,FALSE,FALSE
Polr3c,0.01827804185450077,1,-0,FALSE,FALSE,FALSE
Rnf115,0.2907477617263794,0.27336654570335184,0.5632546349964939,FALSE,FALSE,FALSE
Cd160,0.007431441452354193,1,-0,FALSE,TRUE,FALSE
Gpr89,-0.3722667694091797,0.4183399094801309,0.37847070190224197,FALSE,FALSE,FALSE
Chd1l,-0.0069351112470030785,1,-0,FALSE,FALSE,FALSE
Sec22b,0.06630783528089523,0.9280960745832585,0.03240706418883133,FALSE,FALSE,FALSE
Notch2,-0.5502548813819885,0.4143599932422934,0.38262218268573467,FALSE,FALSE,FALSE
Phgdh,-0.4853348135948181,0.02571212173089736,1.5898620844617257,FALSE,FALSE,FALSE
Wdr3,-0.8370568156242371,0.013178312525495076,1.8801401973129515,FALSE,FALSE,FALSE
Tent5c,0.1948186457157135,0.6911796043820159,0.16040908568401363,FALSE,FALSE,FALSE
Man1a2,-0.3012444078922272,0.34002795967953786,0.4684853705010052,FALSE,FALSE,FALSE
Ttf2,0.5650821924209595,0.02240721782131342,1.6496120640299154,FALSE,TRUE,FALSE
Cd2,0.8201714754104614,1.793816178080918e-9,8.746222063485583,FALSE,FALSE,FALSE
Atp1a1,-0.2802494466304779,0.19773442285948675,0.7039177193733009,FALSE,FALSE,FALSE
Sike1,0.5776211619377136,0.005755509006689295,2.239916262126091,FALSE,FALSE,FALSE
Csde1,0.08466628938913345,0.7184135161593722,0.1436255054913467,FALSE,FALSE,FALSE
Nras,-0.11388976871967316,0.729820458596213,0.1367839664976694,FALSE,FALSE,FALSE
Bcas2,-0.0854351669549942,0.74301787562728006,0.12900073779675655,FALSE,FALSE,FALSE
Trim33,-0.15540927648544312,0.703137691465838,0.1529596212270867,FALSE,FALSE,FALSE
Hipk1,-0.07452142983675003,0.9726240950212718,0.012054975766030788,FALSE,FALSE,FALSE
Ptpn22,0.7416247725486755,1.2851520154253417e-6,5.891045498359419,FALSE,FALSE,FALSE
Rsbn1,0.18253852427005768,0.685623780144797,0.16391412777307096,FALSE,FALSE,FALSE
Slc16a1,-0.9072782397270203,0.007805397874397671,2.1076049541965305,FALSE,FALSE,FALSE
Capza1,0.5127211213111877,0.002233681512885686,2.6509787502252173,FALSE,FALSE,FALSE
Rap1a,0.3955574333667755,0.0030831360054413815,2.5110073169504648,FALSE,FALSE,FALSE
Atp5pb,-0.09036600589752197,0.6765858502526426,0.1696770890509283,FALSE,FALSE,FALSE
Wdr77,-1.7984755039215088,6.987910744103721e-5,4.15565265085436,TRUE,FALSE,FALSE
Cept1,0.26824358105659485,0.5566238619306153,0.25443817981537425,FALSE,FALSE,FALSE
Lrif1,0.4215363562107086,0.26950650855740216,0.5694307421787891,FALSE,FALSE,FALSE
Cd53,0.40406936407089233,0.01185146771121475,1.9262278623618687,FALSE,FALSE,FALSE
Lamtor5,0.0677170380949974,0.8434772850421437,0.07392660852676482,FALSE,FALSE,FALSE
Rbm15,0.5930705666542053,0.014939155268532454,1.825673958918674,FALSE,FALSE,FALSE
Ahcyl1,-0.24686841666698456,0.568765193612251,0.24506698872810412,FALSE,TRUE,FALSE
Gnai3,0.4476672112941742,0.019043506727177965,1.7202530763279165,FALSE,FALSE,FALSE
Psma5,-0.42591437697410583,0.016631257827266103,1.7790749037099367,FALSE,FALSE,FALSE
Sars,0.04453490674495697,0.9565633105750754,0.0192862807088417,FALSE,FALSE,FALSE
Taf13,0.17401383817195892,0.6726611305824202,0.17220366710132778,FALSE,FALSE,FALSE
Clcc1,-0.21908575296401978,0.6989931246710731,0.15552709597405964,FALSE,FALSE,FALSE
Gpsm2,1.7006245851516724,3.511847097190385e-14,13.454464401163449,TRUE,FALSE,FALSE
Stxbp3,0.29089707136154175,0.5841939494006096,0.23344294540344024,FALSE,FALSE,FALSE
Prpf38b,0.35438376665115356,0.052789494419268446,1.2774524973468975,FALSE,FALSE,FALSE
Rnpc3,-0.16789758205413818,0.7653745910533332,0.11612595960367526,FALSE,FALSE,FALSE
S1pr1,0.5782121419906616,0.014186605873111218,1.8481214965014374,FALSE,FALSE,FALSE
Dph5,-1.3561290502548218,3.255887552681023e-4,3.4873306025830293,TRUE,FALSE,TRUE
Cdc14a,1.0499458312988281,3.7133835380346485e-4,3.4302301922094154,TRUE,TRUE,FALSE
Rtca,-0.6020790338516235,0.060188323682781084,1.2204877521305357,FALSE,FALSE,FALSE
Sass6,0.8132771849632263,0.001814584904197525,2.741222706404284,FALSE,FALSE,FALSE
Mfsd14a,0.08915889263153076,0.9020384790405372,0.04477493598517984,FALSE,FALSE,FALSE
Frrs1,-0.8087230324745178,0.08617799352451713,1.0646036217743926,FALSE,FALSE,FALSE
Abcd3,-1.2266041040420532,0.027028940468904306,1.5681709782571396,TRUE,TRUE,FALSE
Gclm,-0.29288449883461,0.4376942170872838,0.35882919134364416,FALSE,FALSE,FALSE
Dnttip2,0.0028172351885586977,1,-0,FALSE,FALSE,FALSE
1810037I17Rik,0.1307188719511032,0.5069900642578021,0.29500055167315686,FALSE,FALSE,FALSE
Camk2d,0.2340785712003708,0.614254710304164,0.21165150452429482,FALSE,FALSE,FALSE
Larp7,-0.1912440061569214,0.5597385746955987,0.25201476241583065,FALSE,FALSE,FALSE
Ap1ar,-0.5761722326278687,0.052789494419268446,1.2774524973468975,FALSE,FALSE,FALSE
Fam241a,0.07640731334686279,0.9996145822958298,1.6741704696872624e-4,FALSE,FALSE,FALSE
Gar1,-1.4108970165252686,4.014017353367842e-10,9.39642075430603,TRUE,FALSE,FALSE
Pla2g12a,-1.4187403917312622,0.0017026153383164861,2.7688834585060778,TRUE,FALSE,FALSE
Sec24b,0.05048719421029091,1,-0,FALSE,FALSE,FALSE
Ostc,0.03284595161676407,0.9924917633099146,0.0032730887602091057,FALSE,FALSE,FALSE
Rpl34,-0.32817256450653076,1.931866729805902e-8,7.714022836774683,FALSE,FALSE,FALSE
Lef1,0.2360781580209732,0.49784407301268085,0.3029066589147636,FALSE,FALSE,FALSE
Hadh,-0.9035948514938354,8.889100966873295e-4,3.051142160837423,FALSE,TRUE,FALSE
Aimp1,-0.4124354422092438,0.017354728952837725,1.7605821647759827,FALSE,FALSE,FALSE
Tbck,1.1721926927566528,7.998187232648991e-4,3.09700843351651,TRUE,FALSE,FALSE
Ppa2,-0.10071076452732086,0.8785883019090538,0.05621458350885973,FALSE,FALSE,FALSE
Tet2,0.4866501986980438,0.19169008144232696,0.7174003580990195,FALSE,FALSE,FALSE
Cenpe,2.4277281761169434,4.450255737858212e-27,26.35161503118776,TRUE,TRUE,FALSE
Cisd2,0.10610181093215942,0.7611101627482301,0.11855247908868093,FALSE,FALSE,FALSE
Ube2d3,-0.007472969125956297,1,-0,FALSE,FALSE,FALSE
Nfkb1,-0.21668697893619537,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Ppp3ca,-0.3505805730819702,0.25685590553705545,0.5903104446849357,FALSE,FALSE,FALSE
H2az1,0.41752636432647705,3.8668542502916765e-5,4.412642197072777,FALSE,FALSE,FALSE
Lamtor3,0.24903756380081177,0.3465979193520655,0.4601740487098945,FALSE,FALSE,FALSE
Dapp1,0.3703625798225403,0.35110748958927224,0.45455990635749033,FALSE,FALSE,FALSE
Adh5,-0.016583777964115143,1,-0,FALSE,FALSE,FALSE
Metap1,-0.7356339693069458,0.02815353180675084,1.550467115982436,FALSE,FALSE,FALSE
Eif4e,0.21530131995677948,0.4209282475375348,0.37579192875889345,FALSE,FALSE,FALSE
Rap1gds1,0.2277728170156479,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Gbp7,0.3176858127117157,0.31627670836924815,0.4999327897446222,FALSE,FALSE,FALSE
Gbp3,-0.18105937540531158,0.7243268684467727,0.14006540462153425,FALSE,FALSE,FALSE
Gtf2b,0.20643022656440735,0.4237470212128372,0.37289334171009936,FALSE,FALSE,FALSE
Pkn2,0.28740131855010986,0.3219915236503361,0.4921555608518059,FALSE,FALSE,FALSE
Selenof,0.020447613671422005,1,-0,FALSE,FALSE,FALSE
Sh3glb1,0.3128008246421814,0.04517399040362805,1.345111544733447,FALSE,FALSE,FALSE
Znhit6,-1.3292018175125122,3.840544284069695e-4,3.415607222815453,TRUE,FALSE,FALSE
Bcl10,0.9788480401039124,2.8018655841443623e-6,5.552552703263171,FALSE,FALSE,FALSE
2410004B18Rik,-0.03861638158559799,1,-0,FALSE,FALSE,FALSE
Gng5,0.021775970235466957,1,-0,FALSE,FALSE,FALSE
Rpf1,-0.37111836671829224,0.28691252885202373,0.5422504866355151,FALSE,FALSE,FALSE
Prkacb,0.11823832243680954,0.8235453754142865,0.08431246722993595,FALSE,TRUE,FALSE
Fubp1,-0.3613792657852173,0.052868869011511686,1.276799980067998,FALSE,FALSE,FALSE
Zzz3,-0.2525842785835266,0.6044668511161011,0.21862751080337317,FALSE,FALSE,FALSE
Pigk,-0.04456893727183342,1,-0,FALSE,FALSE,FALSE
Rabggtb,-0.6567745208740234,0.01577584723831732,1.8020073077703236,FALSE,FALSE,FALSE
Acadm,-0.1718340665102005,0.8108902077109617,0.09103794407880345,FALSE,FALSE,FALSE
Zranb2,-0.7279504537582397,4.804189183416901e-4,3.3183798989176956,FALSE,FALSE,FALSE
Ankrd13c,0.4745965898036957,0.1896787877228222,0.7219812346887216,FALSE,FALSE,FALSE
Srsf11,-0.14903995394706726,0.4838706128105948,0.3152707533444686,FALSE,FALSE,FALSE
Depdc1a,1.978621482849121,3.85247538829654e-23,22.414260127109515,TRUE,FALSE,FALSE
Tgs1,-0.1572125107049942,0.746895510029099,0.1267401513196711,FALSE,FALSE,FALSE
Rps20,-0.46048277616500854,1.1128336789859848e-10,9.953569739255734,FALSE,FALSE,TRUE
Chchd7,-1.239617109298706,0.0012439639246962825,2.9051922141247126,TRUE,FALSE,FALSE
Gm11808,-0.05554893612861633,0.9267522710853168,0.033036341021503685,FALSE,FALSE,FALSE
