gene_name,log2fc,padj,nlog10pval,significant,EE up,TCM_vs_TEM-TRM
Smpdl3b,0.6716733574867249,4.0696420478514875e-4,3.390443788189868,FALSE,FALSE,FALSE
Rpa2,0.017539693042635918,0.9190972107349132,0.03663855188589918,FALSE,FALSE,FALSE
Ppp1r8,-0.34779492020606995,0.0033998153413036516,2.468544670731487,FALSE,FALSE,FALSE
Stx12,-0.12593814730644226,0.510403553988481,0.2920863102425909,FALSE,FALSE,FALSE
Fam76a,0.10707852244377136,0.596435058887073,0.22443683632284162,FALSE,FALSE,FALSE
Wasf2,0.3154221475124359,2.498899588447869e-5,4.6022511944774465,FALSE,FALSE,FALSE
Tmem222,0.29010260105133057,0.03548929228821708,1.4499026610746855,FALSE,FALSE,FALSE
Nudc,-0.9627423286437988,2.9718621821798407e-53,52.526971334516645,FALSE,FALSE,FALSE
Gpn2,-0.12321919202804565,0.4971472330529714,0.3035149733732034,FALSE,FALSE,FALSE
Sfn,-0.11795778572559357,0.5759307396906993,0.2396297408453903,FALSE,FALSE,FALSE
Zdhhc18,0.34977927803993225,6.511632127438368e-4,3.1863101427528253,FALSE,FALSE,FALSE
Arid1a,-0.28872156143188477,9.05999338849915e-4,3.042872119248064,FALSE,FALSE,FALSE
Rps6ka1,0.3740006387233734,4.672245266938871e-4,3.330474367247906,FALSE,FALSE,FALSE
Hmgn2,0.39244040846824646,6.394523898988436e-11,10.194191785155517,FALSE,FALSE,FALSE
Cd52,1.0043776035308838,5.314400978142018e-88,87.27454568063243,TRUE,FALSE,FALSE
Sh3bgrl3,0.9962013363838196,2.1206980670687975e-127,126.67352115946085,FALSE,FALSE,FALSE
Zfp593,-0.6608309149742126,9.884863348730125e-12,11.005029330123973,FALSE,FALSE,FALSE
Stmn1,0.3815121054649353,1.0961957066498906e-7,6.960111903214296,FALSE,FALSE,FALSE
Aunip,-1.2769440412521362,1.9517368956811423e-18,17.70957872788615,TRUE,FALSE,FALSE
Mtfr1l,-0.21092547476291656,0.2118772896666362,0.6739155911940226,FALSE,FALSE,FALSE
Tmem50a,0.696631133556366,5.8997705453058755e-33,32.229164878670616,FALSE,FALSE,FALSE
Rsrp1,0.8630824089050293,9.239332175298462e-27,26.034359418721927,FALSE,FALSE,FALSE
Syf2,0.32767534255981445,1.9712323559804863e-7,6.7052621809095125,FALSE,FALSE,FALSE
Runx3,-0.15595020353794098,0.06917344341768392,1.1600606048319904,FALSE,FALSE,FALSE
Clic4,-0.09638412296772003,0.5488940292405894,0.2605114933611582,FALSE,FALSE,FALSE
Srrm1,-0.4875427782535553,1.0371427643243383e-16,15.984161458181106,FALSE,FALSE,FALSE
Nipal3,0.8521669507026672,3.965824558694598e-6,5.401666502151931,FALSE,FALSE,FALSE
Srsf10,-0.25946301221847534,1.830599576333639e-4,3.7374066424852486,FALSE,FALSE,FALSE
Pnrc2,0.55840301513671875,1.3100071665978116e-5,4.882726328462274,FALSE,FALSE,FALSE
Fuca1,0.39424964785575867,0.002793083617706327,2.55391606244978,FALSE,FALSE,FALSE
Hmgcl,0.08490617573261261,0.6417924277954542,0.19260541124495556,FALSE,FALSE,FALSE
Gale,0.5220999121665955,0.0023909752264444873,2.6214249237061384,FALSE,FALSE,FALSE
Lypla2,0.18968544900417328,0.1959698922870079,0.7078106460822773,FALSE,FALSE,FALSE
Pithd1,-0.34088706970214844,0.005160123958529254,2.287339865454452,FALSE,FALSE,FALSE
Eloa,-0.11565017700195312,0.43084808875219593,0.36567582925018455,FALSE,FALSE,FALSE
Rpl11,-0.4448702931404114,2.802436948902433e-94,93.55246414967029,FALSE,FALSE,TRUE
E2f2,-0.12897555530071259,0.3425393645868684,0.4652895122284997,FALSE,FALSE,FALSE
Hnrnpr,-0.5528308749198914,6.485219121808062e-14,13.188075345441982,FALSE,FALSE,FALSE
Kdm1a,-0.1820978820323944,0.13196900645935356,0.879528052916603,FALSE,FALSE,FALSE
Cdc42,0.5014135241508484,1.3607194881326345e-54,53.866231395231864,FALSE,FALSE,FALSE
Usp48,0.2039809674024582,0.07076583748420714,1.1501763492697692,FALSE,FALSE,FALSE
Eif4g3,-0.12177442014217377,0.4059651463606711,0.3915112506419917,FALSE,FALSE,FALSE
Hp1bp3,0.577423632144928,1.951872488079822e-18,17.709548557331278,FALSE,FALSE,FALSE
Ddost,0.03834599256515503,0.7007473198585652,0.1544385546063659,FALSE,FALSE,FALSE
Micos10,-0.02774207480251789,0.7166788774958829,0.14467539519860986,FALSE,FALSE,FALSE
Capzb,0.42486637830734253,1.2667392204684639e-27,26.897312782723876,FALSE,FALSE,FALSE
Mrto4,-1.415984034538269,2.161476614066792e-60,59.6652494589213,TRUE,FALSE,TRUE
Ubr4,0.04974093288183212,0.8552467546505251,0.06790856512891906,FALSE,FALSE,FALSE
Rcc2,-1.0923773050308228,5.199602527696059e-40,39.284029853793264,TRUE,FALSE,FALSE
Sdhb,0.23896703124046326,4.193211217893961e-5,4.377453261027034,FALSE,FALSE,FALSE
Necap2,0.22013437747955322,0.06527332791471453,1.1852642445408479,FALSE,FALSE,FALSE
Szrd1,-0.37298867106437683,7.538786384635849e-4,3.1226985624694645,FALSE,FALSE,FALSE
Spen,-0.2291206419467926,0.1414473698267119,0.8494051237132858,FALSE,FALSE,FALSE
Efhd2,0.41666099429130554,4.458573972982916e-11,10.35080402350641,FALSE,FALSE,FALSE
Prdm2,0.4122907221317291,0.028632496684960068,1.5431407808912267,FALSE,FALSE,FALSE
Tnfrsf1b,-0.03929556906223297,0.9042747802055746,0.04369958125687768,FALSE,FALSE,FALSE
Miip,0.6329243779182434,7.573996264911626e-4,3.1206749133858644,FALSE,FALSE,FALSE
2510039O18Rik,0.10129672288894653,0.4967148428283774,0.30389286222715,FALSE,FALSE,FALSE
Mad2l2,-0.6544755101203918,4.9740412288277345e-5,4.303290619271516,FALSE,FALSE,FALSE
Exosc10,-0.3415236175060272,0.014206646947380481,1.8475084121558707,FALSE,FALSE,FALSE
Srm,-2.380352020263672,6.676097982856505e-67,66.1754772979512,TRUE,FALSE,TRUE
Tardbp,-0.6368485689163208,1.3912558454492859e-16,15.856592997937712,FALSE,FALSE,FALSE
Cenps,-0.6699743866920471,5.974642982311158e-11,10.223688041081864,FALSE,FALSE,FALSE
Pgd,-0.6242138743400574,5.1241085161188364e-12,11.290381681532235,FALSE,FALSE,FALSE
Ube4b,-0.31062474846839905,0.1001052537930078,0.9995431289798562,FALSE,FALSE,FALSE
Lzic,-0.40430018305778503,6.408491690384301e-4,3.193244174478649,FALSE,FALSE,FALSE
Pik3cd,0.5781862139701843,5.994890601282855e-10,9.22221873778493,FALSE,FALSE,FALSE
Slc25a33,0.2819618284702301,0.102506392980681,0.9892490482701551,FALSE,TRUE,FALSE
Eno1,-0.37874093651771545,5.38647464186058e-10,9.268695380360331,FALSE,FALSE,FALSE
Errfi1,0.8894251585006714,2.1409063546382553e-5,4.669402328760356,FALSE,FALSE,FALSE
Park7,0.06625799834728241,0.25786608383929965,0.5886057752333758,FALSE,FALSE,FALSE
Tnfrsf9,-0.32198265194892883,0.008308395079861183,2.080482860123932,FALSE,FALSE,FALSE
Camta1,-0.22613286972045898,0.19030369410987533,0.7205527812560014,FALSE,FALSE,FALSE
Vamp3,0.13974937796592712,0.325035246988489,0.4880695413516057,FALSE,FALSE,FALSE
Dnajc11,-0.7711597681045532,5.303482498732515e-8,7.2754388599633275,FALSE,FALSE,FALSE
Thap3,0.904055118560791,1.0432379887750507e-10,9.981616606797175,FALSE,TRUE,FALSE
Nol9,-0.5258866548538208,0.0013006510036503599,2.885839219596461,FALSE,FALSE,FALSE
Acot7,-0.20109006762504578,0.03614495029923562,1.441952368089029,FALSE,TRUE,FALSE
Rpl22,-0.3988870084285736,4.781422796255069e-49,48.32044285221257,FALSE,FALSE,FALSE
Kcnab2,0.12008988857269287,0.27126831172114113,0.5666009354990988,FALSE,FALSE,FALSE
A430005L14Rik,-0.21118636429309845,0.04496136623442243,1.3471605003959446,FALSE,FALSE,FALSE
Lrrc47,-0.3930518329143524,0.002275328494710573,2.642955894329371,FALSE,FALSE,FALSE
Wrap73,-0.22147470712661743,0.2755529921060623,0.5597948688043715,FALSE,FALSE,FALSE
Tprgl,0.6647059917449951,5.872991697029409e-15,14.231140613142546,FALSE,FALSE,FALSE
Rer1,0.06318636983633041,0.40473358711505975,0.392830753865234,FALSE,FALSE,FALSE
Faap20,0.03543620556592941,0.8825828765013625,0.05424450280442785,FALSE,FALSE,FALSE
Gnb1,-0.10922716557979584,0.12354713634964845,0.9081673164857699,FALSE,FALSE,FALSE
Nadk,-0.6193646788597107,6.674599791106727e-8,7.1755747694726955,FALSE,FALSE,FALSE
Cdk11b,-0.1974843591451645,0.03500367559550042,1.4558863497345655,FALSE,FALSE,FALSE
Ssu72,0.20636510848999023,0.0014705947857837148,2.8325069782183343,FALSE,FALSE,FALSE
Atad3a,-1.447529673576355,1.3403344165593168e-21,20.87278683063027,TRUE,FALSE,FALSE
Mrpl20,-0.3976629376411438,7.143912954306713e-12,11.146063845790083,FALSE,FALSE,FALSE
Ccnl2,0.20201356709003448,0.04496136623442243,1.3471605003959446,FALSE,FALSE,FALSE
Aurkaip1,0.12025110423564911,0.03661520793389924,1.4363384952076266,FALSE,FALSE,FALSE
Ints11,-0.12880390882492065,0.2925302849944518,0.5338291657352308,FALSE,FALSE,FALSE
Pusl1,-1.811577320098877,8.465943240447183e-35,34.07232464756095,TRUE,FALSE,FALSE
Ube2j2,-0.12725594639778137,0.14755709247766233,0.8310399108683011,FALSE,FALSE,FALSE
Sdf4,0.05664793774485588,0.5346086466290569,0.27196402135030345,FALSE,FALSE,FALSE
Tnfrsf18,0.2536049783229828,0.10894312854453403,0.9628001571506585,FALSE,FALSE,FALSE
Isg15,0.9785431027412415,1.8301685746266252e-11,10.737508906084686,FALSE,FALSE,FALSE
Noc2l,-1.0650806427001953,2.602073903781056e-27,26.584680372821126,TRUE,FALSE,TRUE
Cdk6,-0.8005200624465942,2.2954970557692718e-14,13.639123259928663,FALSE,FALSE,FALSE
Fam133b,-0.13511447608470917,0.2886901750688223,0.5395679961192872,FALSE,FALSE,FALSE
Gatad1,-0.3320195972919464,1.715877160041324e-4,3.765513806595581,FALSE,FALSE,FALSE
Ankib1,0.3418228328227997,0.018372092184258382,1.7358413841220495,FALSE,FALSE,FALSE
Krit1,0.36439719796180725,3.761134986621867e-4,3.424681079528148,FALSE,FALSE,FALSE
Akap9,-0.29321756958961487,0.05210060353532201,1.2831572457879645,FALSE,FALSE,FALSE
Cyp51,-0.2826119661331177,0.037448922410707505,1.4265606745684298,FALSE,FALSE,FALSE
Sri,0.3714964687824249,5.057217720431739e-13,12.29608834896846,FALSE,TRUE,FALSE
Dbf4,-0.1318519413471222,0.25816086947441136,0.588109584917046,FALSE,FALSE,FALSE
Abcb1b,-0.5354242920875549,9.126875863677806e-4,3.0396778563490465,FALSE,FALSE,FALSE
Crot,0.7808207273483276,3.292274961066187e-7,6.482503900954576,FALSE,FALSE,FALSE
Tmem243,0.13452909886837006,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Dmtf1,0.16158150136470795,0.454189555931149,0.3427628565839641,FALSE,FALSE,FALSE
Tmem60,-0.21499492228031158,0.18762075599053882,0.7267191184434694,FALSE,FALSE,FALSE
Rsbn1l,0.42025187611579895,2.3105816125043736e-6,5.63627868707415,FALSE,FALSE,FALSE
Ptpn12,0.06859806180000305,0.7596663149100894,0.11937713063534985,FALSE,FALSE,FALSE
Gsap,0.8107817769050598,2.5326971424147206e-7,6.596416739637741,FALSE,FALSE,FALSE
Armc10,-0.28667283058166504,0.04765386369892069,1.3219018816973218,FALSE,FALSE,FALSE
Pmpcb,-0.35664886236190796,4.0396883584529786e-4,3.393652137222224,FALSE,FALSE,FALSE
Dnajc2,-0.44238048791885376,5.958922281386568e-11,10.22483227877811,FALSE,FALSE,FALSE
Psmc2,-0.1599326878786087,0.03717827817999604,1.4297107273732113,FALSE,FALSE,FALSE
Kmt2e,-0.014135515317320824,0.9676167225514442,0.014296634678637602,FALSE,FALSE,FALSE
Srpk2,0.23859573900699615,0.01919002496155378,1.7169244603526985,FALSE,FALSE,FALSE
Pus7,-1.025660514831543,4.563513716160181e-9,8.340700639810352,TRUE,FALSE,FALSE
Tomm7,0.09708467125892639,0.10281200557361472,0.9879561689016486,FALSE,FALSE,FALSE
Fastk,-0.2840639352798462,0.11967718963504609,0.9219886178446058,FALSE,FALSE,FALSE
Abcf2,-0.8570947051048279,2.8051101489447235e-19,18.55205008052559,FALSE,FALSE,FALSE
Nub1,0.45375150442123413,2.7728629586523082e-5,4.557071593736883,FALSE,FALSE,FALSE
Rheb,-0.058985635638237,0.5686883677356727,0.24512565495492844,FALSE,FALSE,FALSE
Kmt2c,-0.29602286219596863,0.10173691816612869,0.9925214222355874,FALSE,FALSE,FALSE
Paxip1,-0.5896317958831787,7.966741307113079e-7,6.098719284844895,FALSE,FALSE,FALSE
Insig1,0.2254951298236847,0.20472771420866473,0.6888233624513931,FALSE,FALSE,FALSE
Rbm33,-0.011355063877999783,1,-0,FALSE,FALSE,FALSE
Nom1,-0.6122298836708069,1.4232071854350424e-6,5.84673187226891,FALSE,FALSE,FALSE
Ube3c,-0.14390955865383148,0.49408748365222144,0.3061961476277326,FALSE,FALSE,FALSE
Dnajb6,0.0957079604268074,0.13300547475072635,0.8761304823028746,FALSE,TRUE,FALSE
Tyms,-0.6334362030029297,2.634696245316977e-15,14.579269447467329,FALSE,FALSE,FALSE
Hadha,-0.1071343943476677,0.2452394622617522,0.610409644824243,FALSE,FALSE,FALSE
Hadhb,-0.05913449078798294,0.596030367281944,0.22473161273123154,FALSE,FALSE,FALSE
Selenoi,-0.3451026380062103,0.004058506401491144,2.3916337646826866,FALSE,FALSE,FALSE
Cenpa,0.8907936215400696,2.743286208753294e-41,40.56172887981876,FALSE,FALSE,FALSE
Tmem214,-0.09445417672395706,0.6556460607328425,0.18333054378453528,FALSE,FALSE,FALSE
Ost4,0.07829877734184265,0.2661984089558306,0.5747945445930049,FALSE,FALSE,FALSE
Preb,-0.1865507811307907,0.16439573690808582,0.7841094487260146,FALSE,FALSE,FALSE
Atraid,0.11150264739990234,0.47144475503319433,0.3265691915585393,FALSE,FALSE,FALSE
Cad,-1.5349973440170288,1.1479206618438091e-32,31.940088127020033,TRUE,FALSE,FALSE
Gtf3c2,-0.47617894411087036,4.7583520657063904e-4,3.322543428095947,FALSE,FALSE,FALSE
Eif2b4,-0.2643677592277527,0.08053004572100472,1.0940420543364264,FALSE,FALSE,FALSE
Snx17,0.20343242585659027,0.08243563161784512,1.0838850301695175,FALSE,FALSE,FALSE
Ppm1g,-0.4593777656555176,4.902590759752339e-13,12.309574357661246,FALSE,FALSE,FALSE
Nrbp1,0.47947224974632263,4.218605415579026e-5,4.374831094160835,FALSE,FALSE,FALSE
Gpn1,-0.4233558773994446,0.007800805257360739,2.107860563876524,FALSE,FALSE,FALSE
Slc4a1ap,-0.10959501564502716,0.6177816592625562,0.20916498920274806,FALSE,FALSE,FALSE
Mrpl33,0.3631524443626404,3.0018503659937935e-15,14.522610959941796,FALSE,FALSE,FALSE
Babam2,0.06458836793899536,0.732288844802164,0.13531758156404272,FALSE,FALSE,FALSE
Ppp1cb,0.08777237683534622,0.316505417161489,0.49961885239794124,FALSE,FALSE,FALSE
Ywhah,0.05015791580080986,0.5375201959888329,0.2696052135672775,FALSE,FALSE,FALSE
Ctbp1,0.01645163632929325,0.9323771624642955,0.030408372578749145,FALSE,FALSE,FALSE
Maea,-0.09016038477420807,0.48656462896970465,0.3128594654866151,FALSE,FALSE,FALSE
Fam53a,0.20410466194152832,0.22751473543835596,0.642990470161492,FALSE,FALSE,FALSE
Slbp,-0.5732042789459229,4.1995520119351574e-16,15.376797035583397,FALSE,FALSE,FALSE
Tacc3,-0.15130601823329926,0.14086902022604333,0.8511845059978442,FALSE,FALSE,FALSE
Letm1,-0.3242253363132477,8.925460247399875e-4,3.0493693799493893,FALSE,FALSE,FALSE
Nsd2,-0.7995206117630005,1.0422030262344526e-19,18.982047670110905,FALSE,FALSE,FALSE
Nelfa,-0.3277394473552704,0.017667134352228914,1.7528338882941275,FALSE,FALSE,FALSE
Haus3,-0.3138360381126404,0.013397745941193865,1.8729682619071903,FALSE,FALSE,FALSE
Mxd4,1.5756372213363647,2.3478059052190146e-8,7.629337809373566,TRUE,FALSE,FALSE
Rnf4,0.052638497203588486,0.7113397217393039,0.14792293929803033,FALSE,FALSE,FALSE
Fam193a,-0.5940287113189697,0.0011581248496163885,2.9362446197305743,FALSE,FALSE,FALSE
Add1,0.14442835748195648,0.1620136129397523,0.7904484930114699,FALSE,FALSE,TRUE
Mfsd10,-0.08360399305820465,0.6003427646781591,0.22160071910916726,FALSE,FALSE,FALSE
Nop14,-0.966263473033905,9.4777780499615035e-16,15.023293465799691,FALSE,FALSE,FALSE
Htt,-0.010587858036160469,1,-0,FALSE,FALSE,FALSE
Lrpap1,-0.10410215705633163,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Grpel1,-0.41959723830223083,2.9839684052871654e-10,9.525205779551273,FALSE,FALSE,FALSE
D5Ertd579e,-0.22167502343654633,0.2945381863287677,0.5308583917537154,FALSE,FALSE,FALSE
Bloc1s4,0.19554226100444794,0.24808999466168033,0.6053907502414616,FALSE,FALSE,FALSE
Mrfap1,-0.5414948463439941,1.9301303380173047e-18,17.714413362924642,FALSE,FALSE,FALSE
Jakmip1,0.8212505578994751,9.769057282451927e-9,8.010147343833216,FALSE,FALSE,FALSE
Stx18,-0.1463109701871872,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Lyar,-1.1613402366638184,2.3008079292497838e-49,48.6381196345902,TRUE,FALSE,FALSE
Tmem128,0.40856409072875977,3.330525841386942e-8,7.4774871923244275,FALSE,FALSE,FALSE
Wdr1,0.2334074229001999,1.5710351449739037e-4,3.8038140994301046,FALSE,FALSE,FALSE
Bod1l,-0.25897082686424255,0.009975225898135539,2.0010772605331564,FALSE,FALSE,FALSE
Fbxl5,-0.02227119356393814,0.9847175613319563,0.006688316857050836,FALSE,FALSE,FALSE
Qdpr,-0.6597719192504883,1.0110266719655043e-7,6.9952373871047,FALSE,FALSE,FALSE
Lap3,-1.8422435522079468,4.916284427199564e-64,63.30836299934336,TRUE,FALSE,FALSE
Med28,-0.06818068772554398,0.5006218349792285,0.3004902122503912,FALSE,FALSE,FALSE
Ncapg,-0.6268540620803833,1.596794848019157e-9,8.796750877284447,FALSE,FALSE,FALSE
Dhx15,-0.41022345423698425,2.153993144836112e-8,7.666755683194299,FALSE,FALSE,FALSE
Anapc4,-0.12734279036521912,0.41745285558905787,0.3793925638057993,FALSE,FALSE,FALSE
Smim20,0.20327553153038025,0.0898280262010594,1.0465881430041033,FALSE,FALSE,FALSE
Rbpj,-0.5940676331520081,3.857186105350992e-5,4.413729406356383,FALSE,FALSE,FALSE
Stim2,-0.30788654088974,0.04372205879724673,1.359299396053719,FALSE,FALSE,FALSE
Arap2,0.5299478769302368,2.7455122149255566e-7,6.56137661975174,FALSE,FALSE,FALSE
Pgm2,0.5305909514427185,5.835834253885641e-4,3.233897051193435,FALSE,FALSE,FALSE
Tbc1d1,0.11564084142446518,0.5049398709889833,0.2967603352525359,FALSE,FALSE,TRUE
Klf3,0.8932608366012573,1.2701692363157241e-8,7.896138410145299,FALSE,FALSE,FALSE
Rfc1,-0.9488693475723267,9.988123081422287e-27,26.000516114573276,FALSE,FALSE,FALSE
Rpl9,-0.3324533700942993,1.5122489454087423e-68,67.82037670968279,FALSE,FALSE,FALSE
Lias,-0.33454346656799316,0.015807383234251765,1.801140017543049,FALSE,FALSE,FALSE
Smim14,0.6845823526382446,1.309503664287429e-7,6.882893281982862,FALSE,FALSE,FALSE
Ube2k,-0.10895178467035294,0.1857487476259873,0.7310741057017427,FALSE,FALSE,FALSE
Pds5a,-0.3849458694458008,4.692903541106909e-7,6.328558372272807,FALSE,FALSE,FALSE
Rhoh,0.23010960221290588,0.005498235216520211,2.259776684817819,FALSE,FALSE,FALSE
Tmem33,-0.41513121128082275,1.8305277861820815e-6,5.7374236744339315,FALSE,FALSE,FALSE
Slc30a9,0.09883154183626175,0.6658401077467487,0.1766300480972415,FALSE,FALSE,FALSE
Gnpda2,0.3819064497947693,0.0701291865665256,1.1541011984849066,FALSE,TRUE,FALSE
Commd8,0.587934136390686,4.726069689283755e-13,12.32549987867313,FALSE,FALSE,FALSE
Txk,1.0353032350540161,2.2611173107168952e-17,16.645676905113564,TRUE,FALSE,FALSE
Slain2,-0.10744206607341766,0.48608712818813576,0.3132858790918414,FALSE,FALSE,FALSE
Fryl,0.5321232676506042,1.231947547241275e-5,4.9094077827792395,FALSE,FALSE,FALSE
Ociad1,0.14794309437274933,0.15080180908688473,0.8215934484414528,FALSE,FALSE,FALSE
Fip1l1,-0.1583254635334015,0.08801260541571072,1.0554551225040074,FALSE,FALSE,FALSE
Chic2,0.029628053307533264,0.8320258929921568,0.07986315807389811,FALSE,FALSE,FALSE
Srd5a3,0.09248898178339005,0.6637191604217129,0.17801564484807408,FALSE,FALSE,FALSE
Tmem165,-0.1839124858379364,0.05815330184527827,1.235425621735629,FALSE,FALSE,FALSE
Exoc1,0.07503555715084076,0.7439700136324595,0.12844456872347837,FALSE,FALSE,FALSE
Cep135,-0.2280215471982956,0.23870974429198977,0.622129852439137,FALSE,FALSE,FALSE
Ppat,-1.0675280094146729,5.74620545867022e-32,31.240618849633403,TRUE,FALSE,FALSE
Paics,-0.816297709941864,1.2272891419251383e-27,26.911053108055945,FALSE,FALSE,TRUE
Srp72,-0.16979427635669708,0.042629216522073896,1.370292649132525,FALSE,FALSE,FALSE
Hopx,0.4013156294822693,4.636047430559284e-12,11.333852129497743,FALSE,FALSE,FALSE
Rest,-0.0544239766895771,0.756713642084361,0.12106843647176938,FALSE,FALSE,FALSE
Noa1,-0.9818103909492493,3.225731126482315e-14,13.491371835072131,FALSE,FALSE,TRUE
Polr2b,-0.554777204990387,1.414834988880353e-8,7.849294208618544,FALSE,FALSE,FALSE
Cenpc1,-0.1138140931725502,0.5625972022199355,0.24980243189969245,FALSE,FALSE,FALSE
Stap1,0.151975616812706,0.34855496301245875,0.4577287290411475,FALSE,FALSE,FALSE
Uba6,-0.3534335792064667,0.03140241126875809,1.5030370028659645,FALSE,FALSE,FALSE
Ythdc1,-0.02843736857175827,0.820085339366742,0.08614095189968368,FALSE,FALSE,FALSE
Utp3,-0.3320262134075165,1.8708468994941513e-5,4.727961751476698,FALSE,FALSE,FALSE
Grsf1,-0.5595552325248718,1.06527035805164e-5,4.972540157380965,FALSE,FALSE,FALSE
Mob1b,0.09676828980445862,0.6035274735525041,0.21930295532525088,FALSE,FALSE,FALSE
Dck,-0.5895946025848389,2.4831397684280944e-11,10.604998834634438,FALSE,FALSE,FALSE
Cox18,-0.25331827998161316,0.07342353812954806,1.1341646915684005,FALSE,FALSE,FALSE
Ankrd17,-0.18525150418281555,0.07725162633495414,1.1120923688499045,FALSE,FALSE,FALSE
Rchy1,0.09074514359235764,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
G3bp2,-0.23247312009334564,8.946766389640526e-4,3.0483339024370264,FALSE,FALSE,FALSE
Uso1,-0.10227974504232407,0.5252836460899464,0.2796061200867717,FALSE,FALSE,FALSE
Sdad1,-0.6048175096511841,1.3703667560908318e-5,4.863163185522281,FALSE,FALSE,FALSE
Nup54,-0.570332944393158,2.2007038737198356e-8,7.6574383920952815,FALSE,FALSE,FALSE
Scarb2,0.2569371163845062,0.2425549407716451,0.6151898744990286,FALSE,FALSE,FALSE
Sept11,0.15904051065444946,0.02986541421312396,1.5248314575039983,FALSE,FALSE,FALSE
Ccni,0.21560944616794586,0.07470040734328606,1.1266770299589113,FALSE,FALSE,FALSE
Cnot6l,-0.034693170338869095,0.7980889735715908,0.09794868937959707,FALSE,FALSE,FALSE
Mrpl1,-0.7147386074066162,1.3175244727779702e-13,12.880241309099311,FALSE,FALSE,FALSE
Hnrnpd,-0.5344275236129761,1.0097322347825582e-21,20.995793779062925,FALSE,FALSE,FALSE
Hnrnpdl,-0.4162728786468506,3.871399031647997e-11,10.412132062906954,FALSE,FALSE,FALSE
Sec31a,-0.16904030740261078,0.1689918369481408,0.7721342732206472,FALSE,FALSE,FALSE
Lin54,-0.5326843857765198,4.7793714173686704e-4,3.3206292180153354,FALSE,FALSE,FALSE
Cops4,-0.5087007284164429,6.731457296334024e-10,9.171890904982046,FALSE,FALSE,FALSE
Plac8,0.3161486089229584,7.428873145392439e-8,7.129077057552023,FALSE,FALSE,FALSE
Coq2,-0.8554038405418396,1.9684852397889255e-11,10.705867837313809,FALSE,FALSE,FALSE
Mrps18c,-0.028683369979262352,0.8146735346994469,0.08901639185270752,FALSE,FALSE,FALSE
Nudt9,-0.20892176032066345,0.13684952718943602,0.8637566987242532,FALSE,FALSE,FALSE
Gbp4,0.7724289298057556,3.538812132776205e-9,8.451142492424449,FALSE,FALSE,FALSE
Lrrc8c,0.2869039475917816,0.006441592101432714,2.1910067793153916,FALSE,FALSE,FALSE
Zfp326,-0.023135943338274956,0.9614135380308804,0.01708976669799882,FALSE,FALSE,FALSE
Zfp644,0.003281501354649663,1,-0,FALSE,FALSE,FALSE
Cdc7,-0.6708677411079407,4.434365492384886e-7,6.353168514021661,FALSE,FALSE,FALSE
Glmn,-0.12557479739189148,0.5198809450144746,0.2840961002942978,FALSE,FALSE,FALSE
Rpl5,-0.4211086332798004,3.678416293230805e-67,66.43433912240022,FALSE,FALSE,FALSE
Dipk1a,0.1434250921010971,0.3939553021408759,0.40455305009007536,FALSE,FALSE,FALSE
Mtf2,-0.5209981799125671,2.044893600956331e-6,5.689329284096578,FALSE,FALSE,FALSE
Tmed5,0.12230710685253143,0.12385209148601112,0.9070966551002341,FALSE,FALSE,FALSE
Dr1,0.020943984389305115,0.9508695458105195,0.021879061843734532,FALSE,FALSE,FALSE
Atp5k,0.11021073162555695,0.10093202381320027,0.995971018512404,FALSE,FALSE,FALSE
Gak,0.057286337018013,0.7676613093832729,0.11483034755881949,FALSE,FALSE,FALSE
Crlf2,0.9938346743583679,4.56543653371647e-16,15.340517690173451,FALSE,FALSE,FALSE
Chfr,0.47475671768188477,2.2566148724685806e-5,4.646542553918962,FALSE,FALSE,FALSE
Golga3,-0.08655377477407455,0.7355692452433175,0.13337643726476667,FALSE,FALSE,FALSE
Ankle2,-0.30057114362716675,0.11127721733588472,0.9535937431056964,FALSE,FALSE,FALSE
Pgam5,-0.027677301317453384,0.9643779138273854,0.015752744388247246,FALSE,FALSE,FALSE
Pole,-0.974367618560791,2.0858738206986695e-13,12.680711966586248,FALSE,FALSE,FALSE
Noc4l,-0.7376518845558167,1.703343421770042e-8,7.768697782370027,FALSE,FALSE,FALSE
Ep400,-0.04663381725549698,0.7583821022228558,0.12011192487564866,FALSE,FALSE,FALSE
Pus1,-0.6957069039344788,3.0789890560998824e-10,9.511591854742102,FALSE,FALSE,FALSE
Hscb,0.0672985091805458,0.7031608238200324,0.15294533371462507,FALSE,FALSE,FALSE
Pitpnb,-0.38882777094841003,2.383257350214349e-4,3.622829058894243,FALSE,FALSE,FALSE
Tpst2,0.2528226375579834,1.9389351053921862e-4,3.7124367261671485,FALSE,FALSE,FALSE
Tfip11,0.14427301287651062,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Sart3,-0.668472945690155,5.527257846968599e-8,7.257490275077421,FALSE,FALSE,FALSE
Iscu,-0.2543136775493622,0.014182520245747043,1.848246587801339,FALSE,FALSE,FALSE
Selplg,0.7413690686225891,1.4294167830820678e-47,46.84484112306237,FALSE,FALSE,FALSE
