gene_name,log2fc,padj,nlog10pval,significant,TE up,TCM_vs_TEM-TRM
Ctdspl2,-0.3418869972229004,0.006414555895490862,2.1928334061346013,FALSE,FALSE,FALSE
Eif3j1,-1.5489579439163208,2.6207273165467363e-60,59.58157816450927,TRUE,FALSE,FALSE
B2m,1.306821346282959,4.921454373196383e-206,205.30790653688376,TRUE,TRUE,FALSE
Slc28a2,1.3034595251083374,9.631885036431226e-9,8.016288709676523,TRUE,FALSE,FALSE
AA467197,0.7540447115898132,6.672301779758825e-5,4.17572431933673,FALSE,FALSE,FALSE
Bloc1s6,-0.6331033110618591,8.121863891019016e-5,4.090344292840895,FALSE,FALSE,FALSE
Slc24a5,-0.6653466820716858,1.3701979887866997e-4,3.863216674285238,FALSE,FALSE,FALSE
Myef2,-0.8449405431747437,2.654679063867417e-10,9.575987975228943,FALSE,FALSE,FALSE
Dut,-3.780071496963501,2.043054295349625e-239,238.68972009158713,TRUE,FALSE,FALSE
Eid1,-0.4055573046207428,3.725910487970808e-4,3.4287675828931587,FALSE,FALSE,FALSE
Secisbp2l,0.5876513719558716,4.8591402235417087e-4,3.3134405680224646,FALSE,FALSE,FALSE
Cops2,-1.1372594833374023,2.259176547179205e-29,28.646049829075316,TRUE,FALSE,FALSE
Galk2,-0.549775242805481,2.3344653059391494e-4,3.6318125760279476,FALSE,FALSE,FALSE
Atp8b4,0.06398174911737442,0.6216787518969409,0.2064339759511406,FALSE,FALSE,FALSE
Gabpb1,-1.2857701778411865,1.35117380878916e-16,15.86928878173825,TRUE,FALSE,FALSE
Usp8,-0.05144672095775604,0.806382010769106,0.09345916928006598,FALSE,FALSE,FALSE
Usp50,-2.7677817344665527,7.770600873810893e-59,58.10954539740363,TRUE,FALSE,FALSE
Trpm7,0.2531020939350128,0.03399136118935945,1.4686314436784587,FALSE,FALSE,FALSE
Sppl2a,-0.3282000720500946,0.003849989356352706,2.4145404711366103,FALSE,FALSE,FALSE
Blvra,-1.3559571504592896,1.275547632914211e-31,30.89430331884522,TRUE,FALSE,FALSE
Ncaph,-4.059376239776611,4.4783561151919855e-84,83.34888137464411,TRUE,FALSE,FALSE
Itpripl1,-1.1666898727416992,1.1809413302301965e-12,11.927771677822724,TRUE,FALSE,FALSE
Snrnp200,-0.9649278521537781,6.011081533720563e-22,21.22104738126366,FALSE,FALSE,FALSE
Ciao1,-0.681484580039978,2.9555530364488775e-6,5.52936124297034,FALSE,FALSE,FALSE
Stard7,-1.4967238903045654,2.3260364361787477e-32,31.633383486551924,TRUE,FALSE,FALSE
Dusp2,0.8346347808837891,2.127948432602728e-28,27.6720389006756,FALSE,FALSE,FALSE
Mrps5,-2.3350532054901123,3.6187398415925986e-84,83.44144263806396,TRUE,FALSE,FALSE
Mtln,-1.18111252784729,1.7810285290356114e-13,12.749329123825074,TRUE,FALSE,FALSE
Bub1,-5.380157947540283,2.6830882292891144e-115,114.57136504597756,TRUE,FALSE,FALSE
Bcl2l11,1.2132327556610107,4.863367961900167e-13,12.313062870514637,TRUE,FALSE,FALSE
Anapc1,-1.0669413805007935,3.3550282721061073e-20,19.474303815772803,TRUE,FALSE,FALSE
Chchd5,-0.4909690320491791,0.0027066771862439085,2.5675635375774513,FALSE,FALSE,FALSE
Slc20a1,0.9798360466957092,1.2202612201837154e-20,19.91354719035739,FALSE,TRUE,FALSE
Ckap2l,-5.364089012145996,5.492379991727155e-77,76.26023942362002,TRUE,FALSE,FALSE
Snrpb,-1.3044302463531494,1.1338096889370997e-108,107.94545983607857,TRUE,FALSE,FALSE
Nop56,-1.9052256345748901,4.2069974500054023e-103,102.37602775122258,TRUE,FALSE,FALSE
Idh3b,-0.7382211089134216,3.193499524577603e-16,15.495733144160244,FALSE,FALSE,FALSE
Vps16,-0.4361586570739746,0.00985226026832887,2.006464123872518,FALSE,FALSE,FALSE
Ptpra,0.014645655639469624,0.9869161461091223,0.005719745840148508,FALSE,FALSE,FALSE
Mrps26,-1.1853069067001343,2.3855684705108684e-46,45.62240811381967,TRUE,FALSE,FALSE
Ddrgk1,0.046886760741472244,0.7430382935407851,0.12898880367562204,FALSE,FALSE,FALSE
Itpa,-1.54975426197052,2.273315545194136e-47,46.64334027829819,TRUE,FALSE,FALSE
Cenpb,-0.5149241089820862,5.809145871211427e-6,5.235887717986365,FALSE,FALSE,FALSE
Cdc25b,-0.22743935883045197,0.09255182040303882,1.0336150346828819,FALSE,FALSE,FALSE
Pank2,-0.30195721983909607,0.023347192768090108,1.6317653308846043,FALSE,FALSE,FALSE
Tmem230,-0.08435261249542236,0.6725603427868956,0.1722687442419889,FALSE,FALSE,FALSE
Pcna,-2.881704807281494,1.5047888976821954e-217,216.82252442166632,TRUE,FALSE,FALSE
Cds2,0.0015620301710441709,1,-0,FALSE,FALSE,FALSE
Gpcpd1,0.5376220941543579,0.002168175013245187,2.6639056648370913,FALSE,FALSE,FALSE
Trmt6,-1.4914462566375732,3.148252936827717e-33,32.50193038283912,TRUE,FALSE,FALSE
Crls1,-2.127145290374756,2.631600039113293e-41,40.579780115819965,TRUE,FALSE,FALSE
Tmx4,0.08093901723623276,0.7289618484672169,0.13729520067206724,FALSE,FALSE,FALSE
Esf1,-1.4052331447601318,2.95170425010459e-38,37.52992715937681,TRUE,FALSE,FALSE
Snrpb2,-1.289137840270996,3.626209330653479e-50,49.440547128943315,TRUE,FALSE,FALSE
Dstn,0.038894589990377426,0.8458621465844975,0.07270040984033616,FALSE,FALSE,FALSE
Rrbp1,-0.7150719165802002,3.135830559906365e-19,18.50364741183126,FALSE,FALSE,FALSE
Snx5,0.2897355854511261,3.1320814405172225e-5,4.504166953923355,FALSE,FALSE,FALSE
Polr3f,-0.5952462553977966,5.237406711191314e-4,3.280883699620046,FALSE,FALSE,FALSE
Sec23b,-1.0772730112075806,5.864331881954673e-16,15.231781459508989,TRUE,FALSE,FALSE
Smim26,-0.8418911099433899,1.7642260625577656e-10,9.753445766465516,FALSE,FALSE,FALSE
Dtd1,-1.8106510639190674,5.441603995328343e-57,56.26427306654403,TRUE,FALSE,TRUE
Naa20,-2.1441097259521484,1.4829944312873307e-111,110.82886047976442,TRUE,FALSE,FALSE
Crnkl1,-0.9281757473945618,8.043385979763658e-15,14.094561090210874,FALSE,FALSE,FALSE
Ralgapa2,0.7435741424560547,1.4982869730322299e-5,4.824404996470954,FALSE,FALSE,FALSE
Xrn2,0.38936954736709595,1.5304753490926038e-12,11.815173661061271,FALSE,FALSE,FALSE
Nxt1,-1.3465818166732788,3.076698214909739e-42,41.511915100446416,TRUE,FALSE,FALSE
Cst3,-0.22320450842380524,0.018581666506078325,1.7309153386772658,FALSE,FALSE,FALSE
Cst7,-0.2708757519721985,4.439990312782004e-4,3.3526179774326574,FALSE,FALSE,FALSE
Apmap,-0.8628635406494141,3.508840794276821e-7,6.454836336468443,FALSE,FALSE,FALSE
Pygb,-0.5302672982215881,9.930097125217209e-4,3.003046503695998,FALSE,FALSE,FALSE
Gins1,-4.717074871063232,4.200120589845598e-64,63.37673824037527,TRUE,FALSE,FALSE
Nanp,-1.8416084051132202,2.068329286128615e-26,25.684380318690103,TRUE,FALSE,FALSE
Nsfl1c,-1.0836375951766968,2.521457455913865e-22,21.59834835521364,TRUE,FALSE,FALSE
Fkbp1a,-1.1287869215011597,3.255650762339656e-66,65.48736218858735,TRUE,FALSE,FALSE
Sdcbp2,0.8449981212615967,2.4884172972129883e-6,5.6040767884987766,FALSE,FALSE,FALSE
Psmf1,-0.7321627736091614,3.0547001548858454e-7,6.515031413071003,FALSE,FALSE,FALSE
Csnk2a1,-0.8771878480911255,5.809935810978366e-29,28.235828665732196,FALSE,FALSE,FALSE
Tbc1d20,0.684722900390625,8.535841118633247e-6,5.068753677222648,FALSE,FALSE,FALSE
Rbck1,0.15186956524848938,0.1593173977802205,0.7977367957784038,FALSE,FALSE,FALSE
H13,-0.582794725894928,1.625812888210131e-11,10.78892943801242,FALSE,FALSE,FALSE
Tpx2,-5.510074615478516,1.1022897580438453e-149,148.95770422782698,TRUE,FALSE,FALSE
Pdrg1,-0.33371174335479736,0.01029655373923271,1.9873081095160137,FALSE,FALSE,FALSE
Tm9sf4,-0.3709191083908081,0.029948355783480558,1.5236270161382104,FALSE,FALSE,FALSE
Asxl1,-0.3688322901725769,0.005031305707327727,2.298319293691565,FALSE,FALSE,FALSE
Commd7,-0.33119451999664307,4.951367521755756e-4,3.3052748363938993,FALSE,FALSE,FALSE
Mapre1,-0.8361908197402954,2.3260364361787477e-32,31.633383486551924,FALSE,FALSE,FALSE
E2f1,-5.150296688079834,2.405755394359141e-84,83.61874853172618,TRUE,FALSE,FALSE
Chmp4b,-0.09807966649532318,0.201832318509179,0.6950092908919787,FALSE,FALSE,FALSE
Raly,-0.954383134841919,3.329511940355737e-51,50.477619423293945,FALSE,FALSE,FALSE
Eif2s2,-1.3389619588851929,3.533931118538735e-94,93.45174191977834,TRUE,FALSE,FALSE
Itch,0.5558381676673889,5.970452478699497e-5,4.223992754037158,FALSE,FALSE,FALSE
Dynlrb1,-0.41757386922836304,6.453106515193226e-9,8.190231166354385,FALSE,FALSE,FALSE
Acss2,2.8054990768432617,1.7882728825171135e-48,47.747566209069866,TRUE,FALSE,FALSE
Trpc4ap,0.12551414966583252,0.41086116813570034,0.38630490342374746,FALSE,FALSE,FALSE
Edem2,-1.289109468460083,2.512787915513735e-21,20.59984416521124,TRUE,FALSE,FALSE
BC029722,-0.7175559997558594,3.999199912846599e-5,4.398026885719919,FALSE,FALSE,FALSE
Eif6,-1.3003772497177124,5.593560531698404e-75,74.25231165776351,TRUE,FALSE,FALSE
Cep250,0.07647620886564255,0.6517440273521343,0.18592294005974197,FALSE,FALSE,FALSE
Ergic3,-0.8788459897041321,3.360421524609087e-16,15.47360624215494,FALSE,FALSE,FALSE
Nfs1,-1.1378130912780762,5.813339675325705e-18,17.235574300334562,TRUE,FALSE,FALSE
Romo1,-2.3125813007354736,5.250513498808387e-147,146.27979822063338,TRUE,FALSE,FALSE
Rbm39,0.4509389102458954,5.094809877358174e-25,24.2928720178901,FALSE,FALSE,FALSE
Phf20,0.41705307364463806,0.012024919757100112,1.9199178130135823,FALSE,FALSE,FALSE
Scand1,0.23940053582191467,2.5309764509303957e-4,3.596711895647183,FALSE,FALSE,FALSE
Dlgap4,0.6313663721084595,1.0924190979101996e-5,4.961610716034579,FALSE,FALSE,FALSE
Rab5if,-1.3654214143753052,2.706265994833088e-87,86.56762951948603,TRUE,FALSE,FALSE
Sla2,-0.3300440013408661,0.021785987356061617,1.661822752754977,FALSE,FALSE,FALSE
Ndrg3,0.5067253708839417,0.004147932309023917,2.382168339567775,FALSE,FALSE,FALSE
Samhd1,0.5855504274368286,1.6838004923402271e-13,12.773709367829643,FALSE,FALSE,FALSE
Rbl1,-0.8967131972312927,7.367488038228985e-9,8.13268056059312,FALSE,FALSE,FALSE
Rpn2,-1.8045860528945923,1.4085257360760922e-103,102.851235213333,TRUE,FALSE,FALSE
Manbal,-0.01753103733062744,0.9985869102926969,6.141310757318923e-4,FALSE,FALSE,FALSE
Ctnnbl1,-0.9420793652534485,5.027437283474538e-14,13.2986533384559,FALSE,FALSE,FALSE
Rprd1b,-1.0468547344207764,2.483909604072087e-15,14.604864213313101,TRUE,FALSE,FALSE
Ppp1r16b,0.4056692123413086,0.028026287733147297,1.552434423601796,FALSE,FALSE,FALSE
Top1,-1.1404229402542114,6.022815904469859e-59,58.22020041142593,TRUE,FALSE,FALSE
Plcg1,1.283843755722046,1.9543950165387107e-15,14.708987653429471,TRUE,FALSE,FALSE
Chd6,1.1276639699935913,1.0568262134389844e-8,7.975996423051825,TRUE,FALSE,FALSE
Srsf6,-1.668204426765442,1.9563729081733773e-107,106.70854835991346,TRUE,FALSE,FALSE
Ift52,-0.4276781678199768,0.009047167144087574,2.04348738613026,FALSE,FALSE,FALSE
Mybl2,-5.619290351867676,2.6155756998103485e-113,112.5824327061339,TRUE,FALSE,FALSE
Oser1,-0.25131702423095703,0.042026358117840584,1.3764782430627087,FALSE,FALSE,FALSE
Serinc3,-0.3461804986000061,2.1292559000917667e-5,4.671772140666335,FALSE,FALSE,FALSE
Pkig,-3.6864280700683594,1.4205978859641665e-48,47.84752883595059,TRUE,FALSE,FALSE
Ywhab,-1.1317530870437622,1.7524622868914633e-64,63.75635131930776,TRUE,FALSE,FALSE
Tomm34,-1.0842987298965454,1.0266023002114799e-25,24.98859776699126,TRUE,FALSE,FALSE
Stk4,0.6245019435882568,2.3172273722881168e-14,13.635031350031657,FALSE,FALSE,FALSE
Sys1,0.3659879267215729,5.661133283229845e-7,6.247096620156945,FALSE,FALSE,FALSE
Pigt,-0.9054204821586609,5.095185353873933e-16,15.292840012501433,FALSE,FALSE,FALSE
Dnttip1,-0.6315301656723022,9.888278779193182e-8,7.004879298064466,FALSE,FALSE,FALSE
Ube2c,-3.667221784591675,7.476156566234809e-144,143.12632161217016,TRUE,FALSE,FALSE
Acot8,-0.6325908899307251,6.158855553246943e-5,4.210499981518355,FALSE,FALSE,FALSE
Ctsa,1.5375821590423584,1.4669837947033845e-44,43.833574683641224,TRUE,FALSE,FALSE
Pcif1,-0.03722371906042099,0.7899994385923537,0.1023732173378238,FALSE,FALSE,FALSE
Slc35c2,-1.1571147441864014,2.4990939935824345e-14,13.602217409289109,TRUE,FALSE,FALSE
Zmynd8,0.37839147448539734,0.00991534090248209,2.0036923495855876,FALSE,FALSE,FALSE
Ncoa3,0.59244537353515625,0.00026701299500979056,3.573467601842507,FALSE,FALSE,FALSE
Prex1,0.8672287464141846,7.452880560849589e-24,23.127675838675774,FALSE,FALSE,FALSE
Cse1l,-2.353264808654785,1.6902386899405558e-74,73.77205196141927,TRUE,FALSE,FALSE
Ddx27,-1.782184362411499,8.299244195688966e-70,69.08096145661038,TRUE,FALSE,FALSE
B4galt5,-0.6847083568572998,1.1985282689613487e-8,7.921351718068261,FALSE,FALSE,FALSE
Rnf114,0.809550940990448,1.5393220112989867e-9,8.812670520453224,FALSE,FALSE,FALSE
Tmem189,-0.48427337408065796,3.228664889832159e-4,3.49097702901481,FALSE,FALSE,FALSE
Cebpb,-1.3855884075164795,9.260067187511828e-21,20.033385862231697,TRUE,FALSE,FALSE
Ptpn1,-0.038100890815258026,0.7337309365562795,0.1344631692277572,FALSE,FALSE,FALSE
Dpm1,-0.16415797173976898,0.2045999707350658,0.6890944327431174,FALSE,FALSE,FALSE
Nfatc2,0.37924301624298096,0.025203589675301622,1.5985375994902897,FALSE,FALSE,FALSE
Pfdn4,-1.6795674562454224,2.5096882432854978e-74,73.60038022378983,TRUE,FALSE,FALSE
Aurka,-4.30895471572876,7.254331656961341e-67,66.13940259302143,TRUE,FALSE,FALSE
Rtf2,-0.5170487761497498,3.279309675939592e-7,6.484217569545532,FALSE,FALSE,FALSE
Rae1,-1.5967601537704468,1.6404000801609665e-58,57.785050218162006,TRUE,FALSE,FALSE
Rbm38,-1.008163332939148,2.93938483382397e-23,22.531743550958677,TRUE,FALSE,FALSE
Zbp1,0.05350116267800331,0.749723413991374,0.12509892585060842,FALSE,FALSE,FALSE
Rab22a,-0.06435305625200272,0.7202238366764242,0.1425325092272608,FALSE,FALSE,FALSE
Vapb,-0.17614367604255676,0.22462972469201953,0.6485327751646904,FALSE,FALSE,FALSE
Stx16,0.5227181911468506,5.303531397683616e-4,3.2754348557176765,FALSE,FALSE,FALSE
Npepl1,-0.7462173104286194,1.3733686539258642e-8,7.862212869263339,FALSE,FALSE,FALSE
Gnas,0.21972952783107758,2.421478349656976e-6,5.615919409610025,FALSE,FALSE,FALSE
Nelfcd,-1.0194913148880005,2.7684514308969525e-14,13.557763091252092,TRUE,FALSE,FALSE
Ctsz,-2.430328607559204,2.7116238079162307e-80,79.56677056166285,TRUE,FALSE,FALSE
Atp5e,-0.2817596197128296,3.922165766522393e-12,11.406474055246354,FALSE,FALSE,FALSE
Prelid3b,-2.386329412460327,1.5607934253073328e-129,128.80665457303354,TRUE,FALSE,FALSE
Psma7,-1.4444499015808105,3.842430993320173e-127,126.41539392330496,TRUE,FALSE,FALSE
Adrm1,-1.3901324272155762,3.32224974206414e-48,47.47856772362346,TRUE,FALSE,FALSE
Rps21,-0.06516550481319427,0.013942255598007098,1.8556669597729045,FALSE,FALSE,FALSE
Mrgbp,-0.6621953845024109,2.489197181717071e-5,4.603940699397922,FALSE,FALSE,FALSE
Ogfr,-0.06675892323255539,0.6523848131064129,0.18549615747365475,FALSE,FALSE,FALSE
Dido1,-0.011393655091524124,1,-0,FALSE,FALSE,FALSE
Gid8,-0.4857823848724365,4.283637310163271e-4,3.368187307416,FALSE,FALSE,FALSE
Ythdf1,-0.5371333956718445,8.036994288222428e-6,5.094906340318932,FALSE,FALSE,FALSE
Ppdpf,-0.4123450517654419,2.2177095690866145e-6,5.654095329603381,FALSE,FALSE,FALSE
Arfrp1,0.08949258178472519,0.51291703524072,0.2899528767030452,FALSE,FALSE,FALSE
Tpd52l2,-0.9021616578102112,3.7817857937354245e-16,15.422303073913318,FALSE,FALSE,FALSE
Dnajc5,0.46961289644241333,9.459000182897829e-6,5.024154766134979,FALSE,FALSE,FALSE
Prpf6,-0.8009734153747559,7.782301572605915e-10,9.108891943825135,FALSE,FALSE,FALSE
Rgs19,-0.582044780254364,1.1692206898840309e-8,7.932103508211142,FALSE,FALSE,FALSE
Pcmtd2,2.058344841003418,1.1988337212512098e-22,21.921241049554094,TRUE,FALSE,FALSE
Polr3k,-1.862766146659851,2.5777975765490935e-87,86.58875118893735,TRUE,FALSE,FALSE
Plp2,-2.2775471210479736,5.710076864113721e-95,94.2433580456183,TRUE,FALSE,FALSE
Gripap1,0.38101238012313843,0.024899519524517095,1.6038090332200945,FALSE,FALSE,FALSE
Otud5,0.43627673387527466,5.655419625926908e-4,3.2475351653692415,FALSE,FALSE,FALSE
Pqbp1,-0.5802062749862671,3.79517469858908e-6,5.420768227966926,FALSE,FALSE,FALSE
Timm17b,-0.5108237862586975,1.769376300100942e-6,5.752179794180143,FALSE,FALSE,FALSE
Suv39h1,-2.8377254009246826,2.935144705071812e-58,57.53237048280989,TRUE,FALSE,FALSE
Was,-0.30644458532333374,0.006142496669728525,2.2116550703088365,FALSE,FALSE,FALSE
Rbm3,-0.5049566030502319,3.4137525143581974e-40,39.466767966977734,FALSE,FALSE,FALSE
Ebp,-0.6261069178581238,3.3155619488800643e-15,14.479442853197478,FALSE,FALSE,FALSE
Mid1ip1,-1.0772274732589722,1.0661981440904895e-15,14.972162077778004,TRUE,FALSE,FALSE
Bcor,-0.1697249710559845,0.34114060003687574,0.4670665909921889,FALSE,FALSE,FALSE
Atp6ap2,-0.9957244396209717,1.325557998427144e-15,14.877601265406698,FALSE,FALSE,FALSE
1810030O07Rik,-0.8801680207252502,3.4034597769586445e-11,10.468079377642939,FALSE,FALSE,FALSE
Med14,-0.6349641680717468,8.122289937117996e-5,4.090321511787252,FALSE,FALSE,FALSE
Usp9x,-0.5367151498794556,3.3310900481677084e-6,5.477413627022498,FALSE,FALSE,FALSE
Ddx3x,-0.6254392266273499,2.2003633978827705e-14,13.65750558796775,FALSE,FALSE,FALSE
Fundc1,-0.7177547812461853,8.995612888304292e-6,5.0459692419970406,FALSE,FALSE,FALSE
Kdm6a,0.4026350975036621,0.007733500147543075,2.111623901849094,FALSE,FALSE,FALSE
Ndufb11,-0.579400360584259,2.078483155061535e-24,23.682253490856333,FALSE,FALSE,FALSE
Rbm10,-1.844834804534912,1.335061164069474e-50,49.874498837213736,TRUE,FALSE,FALSE
Uba1,-1.260947823524475,2.80103320694935e-49,48.55268174247619,TRUE,FALSE,FALSE
Araf,0.06564466655254364,0.7085352608053791,0.1496385318778456,FALSE,FALSE,FALSE
Uxt,-1.1070334911346436,1.0404431898107686e-16,15.982781628114791,TRUE,FALSE,FALSE
Wdr44,0.7301427721977234,4.137802759891425e-5,4.38323021505558,FALSE,FALSE,FALSE
Dock11,0.2520841658115387,0.020151027050067848,1.6957028139987995,FALSE,TRUE,FALSE
Pgrmc1,-1.4975000619888306,2.6137717237293588e-52,51.58273234462608,TRUE,FALSE,FALSE
Slc25a5,-1.4376124143600464,3.3050639059969345e-152,151.4808201386735,TRUE,FALSE,FALSE
C330007P06Rik,0.029933447018265724,0.9487315563646403,0.022856653833665405,FALSE,FALSE,FALSE
Ube2a,-0.9589518904685974,9.144727302339706e-31,30.03882924074578,FALSE,FALSE,FALSE
Sept6,0.056401677429676056,0.5653629139070941,0.2476726833133449,FALSE,FALSE,FALSE
Rpl39,-0.003489777911454439,0.960972143105277,0.01728920158328683,FALSE,FALSE,FALSE
Upf3b,-0.04465803876519203,0.8057211826893992,0.09381521845327354,FALSE,FALSE,FALSE
Nkap,-0.6260634660720825,2.654122890619695e-7,6.576078972397577,FALSE,FALSE,FALSE
Ndufa1,0.11683878302574158,0.17838854823058348,0.7486330288830955,FALSE,FALSE,FALSE
Lamp2,0.06395058333873749,0.7699097802511498,0.11356016344402241,FALSE,FALSE,FALSE
Cul4b,-1.7134219408035278,3.169474177086385e-26,25.49901278224019,TRUE,FALSE,FALSE
Mcts1,-0.7533281445503235,1.304079194170819e-18,17.884696033951464,FALSE,FALSE,FALSE
Thoc2,0.047096386551856995,0.6924927236050911,0.1595847856061268,FALSE,FALSE,FALSE
Xiap,-0.011661679483950138,1,-0,FALSE,FALSE,FALSE
Stag2,-0.6184088587760925,5.124081921764886e-10,9.290383935546002,FALSE,FALSE,FALSE
Sh2d1a,0.2710542380809784,3.075373686484561e-4,3.512102105866471,FALSE,FALSE,FALSE
Sash3,-0.040778279304504395,0.775512220818881,0.11041135401751247,FALSE,FALSE,FALSE
Utp14a,-0.9126138687133789,1.0236742824583155e-15,14.989838207260002,FALSE,FALSE,TRUE
Elf4,0.6578038334846497,1.5654496045240423e-10,9.805360908774889,FALSE,FALSE,FALSE
Aifm1,-1.999812364578247,1.762129927883433e-45,44.75396207272165,TRUE,FALSE,FALSE
Rbmx2,-2.7180747985839844,8.411822846059543e-65,64.07510988218031,TRUE,FALSE,FALSE
Stk26,-0.2701338529586792,0.018409384066408106,1.7349607416988655,FALSE,FALSE,FALSE
Rap2c,-0.045940008014440536,0.8058695956516249,0.09373522925057273,FALSE,TRUE,FALSE
Mbnl3,-1.7365431785583496,6.495077867289213e-35,34.18741563795026,TRUE,FALSE,FALSE
Phf6,-0.9616153836250305,7.184943307124123e-12,11.143576654321723,FALSE,FALSE,FALSE
Hprt,-1.2497615814208984,1.3754619187945861e-76,75.86155142903752,TRUE,FALSE,FALSE
Htatsf1,-1.3507108688354492,6.341824120590563e-36,35.19778580654043,TRUE,FALSE,FALSE
Arhgef6,-0.19820092618465424,0.061379634545884174,1.2119757016842285,FALSE,FALSE,FALSE
Rbmx,-1.1205064058303833,2.2753886026836122e-14,13.642944421605204,TRUE,FALSE,FALSE
Fgf13,0.6395289301872253,0.0010021346021732585,2.9990739420864534,FALSE,FALSE,FALSE
Fmr1,-1.0368211269378662,1.2727321937833488e-26,25.895262970264483,TRUE,FALSE,FALSE
Mtmr1,-0.0753285363316536,0.7084348590989481,0.14970007715185965,FALSE,FALSE,FALSE
Hmgb3,-3.9490063190460205,5.159499413574568e-128,127.28739243257208,TRUE,FALSE,FALSE
Vma21,-1.497083067893982,1.1361471025012395e-50,49.94456543476181,TRUE,FALSE,FALSE
Cetn2,0.17481422424316406,0.12071050966654909,0.9182549163857654,FALSE,FALSE,FALSE
Xlr4a,-1.258173942565918,3.9803257209012324e-13,12.400081386971058,TRUE,FALSE,FALSE
Xlr4b,-0.5921144485473633,5.127388180543841e-6,5.290103802066824,FALSE,FALSE,FALSE
Haus7,-1.6869763135910034,3.5620192623802845e-22,21.448303736326217,TRUE,FALSE,FALSE
Bcap31,-0.7172585129737854,4.131987660258475e-26,25.383840984124745,FALSE,FALSE,FALSE
Idh3g,-1.1373814344406128,6.423766432435978e-35,34.19221025835022,TRUE,FALSE,FALSE
Ssr4,-0.7134804725646973,2.58239851347314e-29,28.58797673695438,FALSE,FALSE,FALSE
Arhgap4,1.1546558141708374,4.154177259086925e-15,14.38151497602411,TRUE,FALSE,FALSE
Naa10,-1.5572072267532349,2.561930156970545e-64,63.59143271411348,TRUE,FALSE,FALSE
Hcfc1,-1.4543277025222778,1.4883692547621262e-44,43.82728930977726,TRUE,FALSE,FALSE
Irak1,-0.3141586184501648,0.02742946071779348,1.5617827308420182,FALSE,FALSE,FALSE
Mecp2,0.7382168769836426,2.8911503651692676e-5,4.538929320620904,FALSE,FALSE,FALSE
Flna,0.14157074689865112,0.0992850613330258,1.0031160915720194,FALSE,FALSE,FALSE
Emd,-1.1279648542404175,2.3002525324787293e-31,30.638224482486077,TRUE,FALSE,FALSE
Rpl10,-1.1260844469070435,7.22976002327986e-236,235.14087611796066,TRUE,FALSE,FALSE
Taz,1.0317615270614624,2.709916371651686e-6,5.56704411129925,TRUE,FALSE,FALSE
Atp6ap1,0.2935725152492523,0.06746132007419285,1.170945164846662,FALSE,FALSE,FALSE
Gdi1,0.8205298185348511,1.000171374219676e-5,4.99992557949875,FALSE,FALSE,FALSE
Fam50a,-0.5930247902870178,5.919688615840797e-6,5.227701137192408,FALSE,FALSE,FALSE
Lage3,-1.3503810167312622,1.0773269327320465e-38,37.96765248283439,TRUE,FALSE,FALSE
Ubl4a,-1.664594292640686,5.538764677889833e-58,57.256587086065615,TRUE,FALSE,FALSE
G6pdx,-1.2083148956298828,9.98947528902608e-12,11.000457323091865,TRUE,FALSE,FALSE
Gab3,1.8084511756896973,1.415015039573088e-11,10.849238944189944,TRUE,FALSE,FALSE
Dkc1,-2.546201467514038,6.3846250121768646e-108,107.19486460504501,TRUE,FALSE,TRUE
Fundc2,-0.7046377062797546,2.2185923847007474e-19,18.65392248205657,FALSE,FALSE,FALSE
Brcc3,-0.815855860710144,1.2979957036843542e-12,11.88672674503123,FALSE,FALSE,FALSE
Vbp1,-1.0122616291046143,2.2698871082961176e-32,31.643995741689356,TRUE,FALSE,FALSE
Tbl1x,-1.0173661708831787,8.482643614105175e-18,17.071468778864052,TRUE,FALSE,FALSE
Prkx,1.2026114463806152,2.0580636682172267e-13,12.6865411940402,TRUE,FALSE,FALSE
Pola1,-2.6259500980377197,1.0237859718092834e-79,78.9897908255648,TRUE,FALSE,FALSE
Pdk3,-2.2198052406311035,2.509270018730653e-50,49.60045260240201,TRUE,FALSE,FALSE
Zfx,-0.09279637038707733,0.5908594740667077,0.22851579643558295,FALSE,FALSE,FALSE
Eif2s3x,-1.3844374418258667,1.3732463362032018e-40,39.86225155099501,TRUE,FALSE,FALSE
Apoo,-3.2161433696746826,3.395070984163975e-76,75.46915114105698,TRUE,FALSE,FALSE
Las1l,-1.2062677145004272,8.189221748322936e-24,23.086757368870668,TRUE,FALSE,FALSE
Msn,0.4111129343509674,2.756974295495919e-16,15.55956728299699,FALSE,FALSE,FALSE
Igbp1,-0.071896031498909,0.5288540151728695,0.27666419404152715,FALSE,FALSE,FALSE
Pdzd11,-1.4985116720199585,6.084189274075265e-34,33.21579728386824,TRUE,FALSE,FALSE
Kif4,-4.990338325500488,2.537009143703118e-94,93.59567796752299,TRUE,FALSE,FALSE
Snx12,-0.6401000022888184,4.014732185453479e-5,4.396343420312836,FALSE,FALSE,FALSE
Il2rg,1.2826640605926514,5.588057440904285e-60,59.25273913832386,TRUE,FALSE,FALSE
Med12,0.35282179713249207,0.03597040510252014,1.444054671083396,FALSE,FALSE,FALSE
Nono,-1.3495599031448364,5.859463322746815e-76,75.23214215985959,TRUE,FALSE,FALSE
Taf1,-0.983519971370697,1.554985646023501e-15,14.808273615564191,FALSE,FALSE,FALSE
Ogt,1.773942470550537,7.74567644076869e-80,79.11094064870336,TRUE,FALSE,FALSE
