,moderate,none,sev,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Rtp4,0.080473036,0.016742686,0.033112127000000005,-1.3156328201293943,0.5604537850630834,1.8294870853424072,-1.3156328201293943,0.0006001867198032027,4.310079574584962,-1.3156328201293943,6.973053539551567e-07,5.579885482788086
Zfp513,0.043354962,0.0,0.0176598,-1.3143573999404907,0.9989414490854748,1.0047703981399536,-1.3143573999404907,0.020392572022407938,3.110508680343628,-1.3143573999404907,0.0006076446379608973,3.9811208248138414
Plcb1,0.09372806,0.0,0.038818367,-1.3117879629135132,0.4872630947691877,1.9513099193573,-1.3117879629135132,0.00033146520121039885,4.4825758934021,-1.3117879629135132,2.5098403253429483e-07,5.778711318969728
2210016F16Rik,0.02175932,0.0,0.0088299,-1.3105146884918213,0.9989414490854748,0.5697712898254395,-1.3105146884918213,0.13322874733308593,2.1949234008789062,-1.3105146884918213,0.02109366569528226,2.8058369159698486
Mlst8,0.05887739400000001,0.0,0.024282226,-1.3029412031173706,0.8715454466734857,1.416757583618164,-1.3029412031173706,0.004633768710111017,3.67267107963562,-1.3029412031173706,2.870885450041205e-05,4.7729363441467285
Mad2l1,0.04296434,0.0,0.0176598,-1.3010162115097046,0.9989414490854748,0.9789541363716124,-1.3010162115097046,0.0230938098121346,3.0576200485229488,-1.3010162115097046,0.0007843209172648692,3.908874034881592
Usp46,0.06918418,0.0,0.028697176,-1.2989766597747805,0.8518868171135094,1.4403468370437622,-1.2989766597747805,0.002589429106321036,3.8653311729431152,-1.2989766597747805,1.4192321523615631e-05,4.938107967376709
Copz2,0.026937816,0.0,0.011037376000000002,-1.2987416982650757,0.9989414490854748,0.6657779216766357,-1.2987416982650757,0.08804849260618568,2.4243834018707275,-1.2987416982650757,0.009517460748045386,3.1041884422302246
F5,0.035342786,0.005307306,0.0145361405,-1.2968426942825315,0.9989414490854748,0.6908518075942993,-1.2968426942825315,0.10417876752636394,2.3341825008392334,-1.2968426942825315,0.01208042683144135,3.0191130638122563
Tax1bp3,0.07212045,0.010045611,0.029988466,-1.296651005744934,0.7432415455505399,1.5829546451568604,-1.296651005744934,0.0024572799702505805,3.883070945739746,-1.296651005744934,9.566658549271726e-06,5.026835441589356
Vipr2,0.04280066,0.010045611,0.0176598,-1.2953906059265137,0.9989414490854748,0.93342524766922,-1.2953906059265137,0.044078010512860616,2.77480149269104,-1.2953906059265137,0.002146969981227413,3.6030042171478263
Snx30,0.026824346,0.0,0.011037376000000002,-1.2925695180892944,0.9989414490854748,0.6907693147659302,-1.2925695180892944,0.08668487650007367,2.4325973987579346,-1.2925695180892944,0.008711271356330914,3.136148691177368
Cxcr6,0.103751086,0.0,0.04373843,-1.2899750471115112,0.6750914861526891,1.6768991947174072,-1.2899750471115112,0.005927669801988742,3.585124015808105,-1.2899750471115112,4.38403303498332e-05,4.669037818908691
Shf,0.02454388,0.0,0.010121191,-1.2884180545806885,0.9989414490854748,0.6451579332351685,-1.2884180545806885,0.1407207419061396,2.1601715087890625,-1.2884180545806885,0.01989441350928151,2.8279187679290767
Edaradd,0.019201705,0.0,0.007913715,-1.2869681119918823,0.9989414490854748,0.5500586032867432,-1.2869681119918823,0.21654523108633625,1.8924541473388672,-1.2869681119918823,0.043106517500311727,2.503339529037476
Fez1,0.11614386,0.18435068,0.049314663,-1.2846959829330444,0.9648762963109478,1.3057396411895752,-1.2846959829330444,0.000972537938225778,4.162376403808594,-1.2846959829330444,8.28322753096913e-06,5.060756206512451
Eef1akmt4,0.016026525,0.0,0.0066224253,-1.281826376914978,0.9989414490854748,0.474094569683075,-1.281826376914978,0.21973162751520764,1.8811913728713991,-1.281826376914978,0.0494394687078614,2.4396450519561768
Paqr4,0.016026525,0.0,0.0066224253,-1.281826376914978,0.9989414490854748,0.474094569683075,-1.281826376914978,0.21973162751520764,1.8811913728713991,-1.281826376914978,0.0494394687078614,2.4396450519561768
Svil,0.0243802,0.0,0.010121191,-1.2786461114883425,0.9989414490854748,0.5440375208854675,-1.2786461114883425,0.16555220239964313,2.068855047225952,-1.2786461114883425,0.030491635899466525,2.650744676589966
Rcn1,0.052641593,0.013394148,0.022074752000000003,-1.275992512702942,0.9989414490854748,1.1708024740219116,-1.275992512702942,0.01149365981293185,3.341176748275757,-1.275992512702942,0.00019264540274073328,4.293525218963623
Twnk,0.036954395,0.0,0.015452325,-1.2735000848770142,0.9989414490854748,0.8570488691329956,-1.2735000848770142,0.04238316809507428,2.7901535034179688,-1.2735000848770142,0.0023060130600348642,3.5810508728027344
Mfge8,0.034725223,0.020091223,0.0145361405,-1.2709627151489258,0.9989414490854748,0.7605473399162292,-1.2709627151489258,0.07197547815242128,2.5301785469055176,-1.2709627151489258,0.006265895191201083,3.252661943435669
Ndfip2,0.12976706,0.061411668,0.05593709,-1.2681282758712769,0.3450011468733807,2.1866252422332764,-1.2681282758712769,0.00031254918323995025,4.500110626220703,-1.2681282758712769,1.7463123868077776e-07,5.846590518951416
Layn,0.061386976,0.03544414,0.025948621,-1.2680240869522097,0.9989414490854748,1.0738060474395752,-1.2680240869522097,0.02447601779629433,3.0338830947875977,-1.2680240869522097,0.0007418045110344269,3.924083948135376
Sucla2,0.14403789,0.010045611,0.062559515,-1.2629330158233645,0.06038779204257168,3.0565409660339355,-1.2629330158233645,9.24610146103746e-06,5.356356620788574,-1.2629330158233645,9.185089050442352e-11,7.123260021209718
Slfn4,0.38499376,0.11637803,0.18002483,-1.2514441013336182,2.1934573119279467e-06,5.77557373046875,-1.2514441013336182,6.786830589106069e-11,7.607063293457031,-1.2514441013336182,1.109474025520591e-21,10.309338569641113
Adam15,0.03934833,0.0,0.016743615,-1.2490733861923218,0.9989414490854748,0.955694854259491,-1.2490733861923218,0.046621314509717536,2.749464511871338,-1.2490733861923218,0.0020980639985308087,3.610686779022217
Tnfrsf4,0.2624494,0.33718023,0.11919478,-1.2453389167785645,0.19602105294166755,2.512668371200561,-1.2453389167785645,0.0002809788151965249,4.527849197387695,-1.2453389167785645,1.7997531461876556e-07,5.841203212738037
Polr1b,0.072523035,0.006697074,0.031279758,-1.2432180643081665,0.7693889241545296,1.5534268617630005,-1.2432180643081665,0.004574925791453674,3.677492618560791,-1.2432180643081665,2.4101583688072226e-05,4.816622734069824
Spef2,0.046405792,0.0,0.019867277,-1.2431598901748655,0.9989414490854748,0.8738747239112854,-1.2431598901748655,0.028798154062091925,2.960791826248169,-1.2431598901748655,0.0014201132943595367,3.7332603931427
Tmem237,0.02076419,0.0,0.0088299,-1.2422584295272827,0.9989414490854748,0.4681560099124909,-1.2422584295272827,0.1839149245185805,1.998364806175232,-1.2422584295272827,0.04024632314035211,2.532912015914917
Tnfsf8,0.04928865,0.0,0.021158567000000003,-1.2404241561889648,0.9989414490854748,0.9015880227088928,-1.2404241561889648,0.047211741699639945,2.743069648742676,-1.2404241561889648,0.0027133408155947817,3.5300989151000977
Rnasel,0.047915895,0.0,0.020577924,-1.2392395734786987,0.9989414490854748,1.203959345817566,-1.2392395734786987,0.03663584090527098,2.8631196022033687,-1.2392395734786987,0.0008870627476151515,3.871480941772461
Keap1,0.1060251,0.03348537,0.046356976,-1.237135410308838,0.3450011468733807,2.1862952709198,-1.237135410308838,0.00016455761374583501,4.674688816070557,-1.237135410308838,4.728186838209765e-08,6.086472988128662
Adsl,0.09394303,0.020091223,0.041025843,-1.2338541746139526,0.5528948630480495,1.841611623764038,-1.2338541746139526,0.0007802198944877632,4.2316861152648935,-1.2338541746139526,1.1904810423202489e-06,5.469796180725098
Ninj1,0.22762421,0.07220197,0.103585355,-1.227777361869812,0.011523227641288731,3.6555099487304688,-1.227777361869812,8.884674128189222e-07,5.8603057861328125,-1.227777361869812,1.6405625316615394e-12,7.7221031188964835
Zfp202,0.020537248,0.0,0.0088299,-1.2262394428253174,0.9989414490854748,0.5184687972068787,-1.2262394428253174,0.18263665468112752,2.011727809906006,-1.2262394428253174,0.03494611644052418,2.591921806335449
Ctla4,0.107150346,0.03286181,0.047237195,-1.2254154682159424,0.8684678279260216,1.4198918342590332,-1.2254154682159424,0.005421778630620637,3.614710092544556,-1.2254154682159424,5.718738041172077e-05,4.601925849914551
Zdhhc16,0.048697136,0.010045611,0.021158567000000003,-1.2225755453109741,0.9989414490854748,1.1453986167907717,-1.2225755453109741,0.02441596499831876,3.035752534866333,-1.2225755453109741,0.0005730111964362905,3.998035192489624
Sla,0.5872189999999999,0.24811444,0.29511595,-1.2187620401382446,1.825721977299037e-08,6.6713056564331055,-1.2187620401382446,9.733287244679245e-13,8.265236854553223,-1.2187620401382446,1.9508245531440496e-25,11.218235969543457
Eef1akmt1,0.04853346,0.003348537,0.021158567000000003,-1.2175992727279663,0.9989414490854748,1.07124924659729,-1.2175992727279663,0.0276845603404202,2.9809834957122803,-1.2175992727279663,0.0008292235752098943,3.891485929489136
Zfp831,0.05348501,0.026788296,0.023366041,-1.216586709022522,0.9989414490854748,1.141687035560608,-1.216586709022522,0.019934613962058072,3.1215250492095947,-1.216586709022522,0.0004606093224575874,4.058917999267578
Inppl1,0.06338812,0.040182445,0.027780991,-1.2159945964813232,0.8598472990761543,1.431026577949524,-1.2159945964813232,0.00810847398814641,3.4741530418396,-1.2159945964813232,6.465754913642606e-05,4.570557594299316
Pkd2,0.023321807000000003,0.0,0.010121191,-1.2138491868972778,0.9989414490854748,0.593937873840332,-1.2138491868972778,0.1848722493739972,1.995698928833008,-1.2138491868972778,0.032072014922416126,2.6303768157958984
Fbxo6,0.08008242,0.026788296,0.0353196,-1.2136163711547852,0.6611647575732253,1.6940550804138184,-1.2136163711547852,0.0017986292726336138,3.982703685760498,-1.2136163711547852,4.686873333818356e-06,5.184467315673828
Ttll4,0.033388592,0.0,0.0145361405,-1.2133643627166748,0.9989414490854748,0.8841022849082947,-1.2133643627166748,0.07788540432235147,2.4907314777374268,-1.2133643627166748,0.005077157245003193,3.325039386749268
Zfp595,0.06410719,0.0,0.028156096,-1.2131712436676023,0.8600950712087458,1.4297069311141968,-1.2131712436676023,0.012891057030007216,3.298820972442627,-1.2131712436676023,0.0001411362169332884,4.373814105987549
Rabl3,0.058272887,0.0,0.025573516,-1.2119265794754028,0.9982024934133532,1.2625200748443604,-1.2119265794754028,0.013414112728467618,3.2802984714508057,-1.2119265794754028,0.0001967482640145123,4.2875823974609375
Zfand4,0.065227754,0.013394148,0.028697176,-1.211134672164917,0.8998443288143061,1.382280945777893,-1.211134672164917,0.0061550463300119145,3.5714988708496094,-1.211134672164917,5.036598200442796e-05,4.634598255157472
Maf,0.3344937,0.17943668,0.1585561,-1.209106206893921,0.0028115601541828608,4.098509788513184,-1.209106206893921,1.5487835464838668e-07,6.203455448150635,-1.209106206893921,8.09454054047408e-14,8.13624382019043
Gramd3,0.044085998,0.020091223,0.019326197,-1.2077175378799438,0.9989414490854748,0.9529730081558228,-1.2077175378799438,0.06218860817402035,2.6035590171813965,-1.2077175378799438,0.003638041083149863,3.435664176940918
Alkbh3,0.0629975,0.013394148,0.027780991,-1.206791877746582,0.8600950712087458,1.4300369024276731,-1.206791877746582,0.008761561475570553,3.4463465213775635,-1.206791877746582,7.170769038388294e-05,4.543961524963379
Il2rb,0.5064468,0.349714,0.25144324,-1.2057108879089355,2.7004154258260677e-07,6.200592994689941,-1.2057108879089355,6.179609806483453e-13,8.325387001037598,-1.2057108879089355,4.593372463624831e-25,11.127348899841307
Pstk,0.02521165,0.0,0.011037376000000002,-1.201948881149292,0.9989414490854748,0.6137330532073975,-1.201948881149292,0.13245979012811265,2.1993796825408936,-1.201948881149292,0.01895679833581512,2.8487529754638667
Cd7,1.403243,0.76942277,0.8475463,-1.2018086910247805,1.1189259516414086e-17,9.459044456481934,-1.2018086910247805,1.1868446455447064e-18,10.146490097045898,-1.2018086910247805,1.3371379521684733e-43,14.815598487854006
Dpy19l1,0.09392786,0.010045611,0.041942026,-1.2010809183120728,0.6409976641032413,1.7206135988235474,-1.2010809183120728,0.0009583345407017279,4.171586990356444,-1.2010809183120728,2.162672400874892e-06,5.349592685699463
Ifitm3,0.15436223,0.030136835,0.070098124,-1.2007925510406494,0.18577134991236333,2.542608499526977,-1.2007925510406494,8.827180868363073e-05,4.829195499420166,-1.2007925510406494,1.2280114677225185e-08,6.330167293548584
Dync2h1,0.020146627,0.0,0.0088299,-1.1982520818710327,0.9989414490854748,0.5181388258934021,-1.1982520818710327,0.19406005128803264,1.9638234376907349,-1.1982520818710327,0.03886379429022736,2.5469510555267334
Cntrob,0.02509818,0.0,0.011037376000000002,-1.1953587532043457,0.9989414490854748,0.6133207082748413,-1.1953587532043457,0.13591675317288274,2.1819119453430176,-1.1953587532043457,0.019967648560580014,2.8262503147125244
Gpr82,0.029999526,0.0,0.013244851,-1.1916375160217283,0.9989414490854748,0.6588495969772339,-1.1916375160217283,0.10149870484817698,2.3480405807495117,-1.1916375160217283,0.012174838064193016,3.0165648460388184
Kctd11,0.020033155,0.010045611,0.0088299,-1.1900213956832886,0.9989414490854748,0.5432952046394348,-1.1900213956832886,0.19182329533288026,1.9709984064102173,-1.1900213956832886,0.035845330761729376,2.580866813659668
Gorab,0.054543406,0.010045611,0.024282226,-1.1894762516021729,0.9989414490854748,1.0893123149871826,-1.1894762516021729,0.017793494461180222,3.1641173362731934,-1.1894762516021729,0.00044181225802675115,4.0702714920043945
Vwa5a,0.019982947,0.0,0.0088299,-1.186364769935608,0.9989414490854748,0.4674961864948273,-1.186364769935608,0.2131272868960744,1.9030741453170776,-1.186364769935608,0.04935669519428281,2.4407289028167725
Actr8,0.100455984,0.025398528,0.045440793,-1.1846710443496704,0.3949563352629732,2.0974643230438232,-1.1846710443496704,0.0005655036280126575,4.330091953277588,-1.1846710443496704,3.4786996820238327e-07,5.714763641357423
Maff,0.11917884,0.043530982,0.054270692,-1.1823807954788208,0.3893436502868754,2.109506368637085,-1.1823807954788208,0.0007160459344274919,4.262277126312257,-1.1823807954788208,5.999861352203357e-07,5.610266208648682
Cd151,0.13118654,0.006697074,0.05997693,-1.181325078010559,0.19034839464093867,2.5314736366271973,-1.181325078010559,7.998655821257389e-05,4.855383396148682,-1.181325078010559,8.678910455813073e-09,6.391031265258789
Lpar6,0.10535521,0.0,0.048023373,-1.1753377914428709,0.4873146536708353,1.9509800672531128,-1.1753377914428709,0.002157886116067138,3.925946950912476,-1.1753377914428709,4.147733513751528e-06,5.209932804107666
Ankrd9,0.123955615,0.03740291,0.056853272,-1.173641562461853,0.3526270391705671,2.1727685928344727,-1.173641562461853,0.00042857952624402216,4.410590648651123,-1.173641562461853,2.410657655600039e-07,5.784987926483152
Gpr68,0.047084443,0.022049991,0.021158567000000003,-1.172816514968872,0.9989414490854748,1.0983026027679443,-1.172816514968872,0.05375838008850795,2.683518648147583,-1.172816514968872,0.0021245042299277983,3.6066393852233887
Hyal2,0.024707558,0.003348537,0.011037376000000002,-1.17244553565979,0.9989414490854748,0.6383121013641357,-1.17244553565979,0.14044641490903434,2.161997079849243,-1.17244553565979,0.019473617076736685,2.8379645347595215
Tom1l2,0.034446985,0.006697074,0.015452325,-1.1703124046325684,0.9989414490854748,0.8289231657981873,-1.1703124046325684,0.07021133051017481,2.5439250469207764,-1.1703124046325684,0.00489287006243503,3.336233615875244
Lin54,0.07091034,0.006697074,0.03219594,-1.1672836542129517,0.8454749380185771,1.4499144554138184,-1.1672836542129517,0.00717700872167721,3.5215032100677486,-1.1672836542129517,5.345248582119186e-05,4.618035316467285
Heatr5a,0.04201942,0.010045611,0.018951092,-1.1655000448226929,0.9989414490854748,0.9483541250228882,-1.1655000448226929,0.05531324168636916,2.669074773788452,-1.1655000448226929,0.002846586113819156,3.5152289867401123
Slc25a30,0.029433256,0.013394148,0.013244851,-1.1637345552444458,0.9989414490854748,0.6578598618507385,-1.1637345552444458,0.11455882272826462,2.2843573093414307,-1.1637345552444458,0.01457619407180762,2.948076009750366
Zfp646,0.034283306,0.006697074,0.015452325,-1.1633222103118896,0.9989414490854748,0.7790228128433228,-1.1633222103118896,0.0769241495275284,2.4965431690216064,-1.1633222103118896,0.006304182121850585,3.250673532485962
Zfp251,0.04959185,0.0,0.022449857,-1.1630932092666626,0.9989414490854748,1.116943120956421,-1.1630932092666626,0.03850105091572082,2.8348193168640137,-1.1630932092666626,0.0012467157624727542,3.7713534832000732
Polr3f,0.06110765,0.006697074,0.027780991,-1.1614731550216677,0.9459748077721244,1.329081416130066,-1.1614731550216677,0.014021661654994732,3.264677762985228,-1.1614731550216677,0.0001827536469461577,4.307630062103272
Raver1,0.02938196,0.0,0.013244851,-1.161180853843689,0.9989414490854748,0.7333289384841919,-1.161180853843689,0.1033422136512117,2.339510440826416,-1.161180853843689,0.010287672852766836,3.07666015625
Tesc,0.083462775,0.016742686,0.038277287,-1.157569408416748,0.8552656740119087,1.4344907999038696,-1.157569408416748,0.008587341064583719,3.45151686668396,-1.157569408416748,0.00010375412417149844,4.454792022705078
Tm2d2,0.08654624,0.006697074,0.039734554,-1.1571999788284302,0.6443470945024697,1.7136027812957764,-1.1571999788284302,0.0019566234876048885,3.958467721939087,-1.1571999788284302,5.040957298140428e-06,5.169775009155273
Socs2,0.062784694,0.08755489,0.028697176,-1.1542805433273315,0.9989414490854748,0.8874014616012573,-1.1542805433273315,0.01848652478890704,3.147524356842041,-1.1542805433273315,0.0007008274883764594,3.941436052322388
Tgfbrap1,0.07501739,0.0,0.034403417,-1.154237151145935,0.6832099861143228,1.6618053913116455,-1.154237151145935,0.004820782170564288,3.6574394702911377,-1.154237151145935,1.9409402419696694e-05,4.866637229919434
Ncs1,0.1626266,0.053576592,0.076554574,-1.1503278017044067,0.16617037034923796,2.5992722511291504,-1.1503278017044067,0.00033927165334074103,4.479179859161377,-1.1503278017044067,8.766681562767607e-08,5.975058555603027
Samd12,0.05309439,0.0,0.024282226,-1.1495763063430786,0.9989414490854748,1.1364083290100098,-1.1495763063430786,0.021657571127023385,3.086442947387696,-1.1495763063430786,0.0005009892448921583,4.0364646911621085
St7,0.05865154,0.010045611,0.026864806,-1.1495441198349,0.988582855037876,1.2799234390258791,-1.1495441198349,0.022266886165865904,3.0746090412139893,-1.1495441198349,0.0004242374301708818,4.080808639526366
Rrp9,0.079477906,0.0,0.03661089,-1.1495020389556885,0.7018363366134495,1.6384636163711548,-1.1495020389556885,0.004149983930039549,3.7125113010406494,-1.1495020389556885,1.6916624354345495e-05,4.897876262664795
Col6a2,0.046252992,0.018701455,0.021158567000000003,-1.1465083360671997,0.9989414490854748,0.9441476464271544,-1.1465083360671997,0.048244854825899686,2.7328035831451416,-1.1465083360671997,0.0024043581043958965,3.5676417350769043
Csrp1,0.06706739,0.003348537,0.03090465,-1.1440863609313965,0.96783349744197,1.3019455671310425,-1.1440863609313965,0.009578189907611149,3.41375732421875,-1.1440863609313965,0.00011404910094431646,4.430929660797119
Qsox1,0.055601798,0.016742686,0.025573516,-1.142288327217102,0.9989414490854748,1.1843291521072388,-1.142288327217102,0.023594873347364955,3.049154043197632,-1.142288327217102,0.0005299976472172247,4.020633697509767
S100b,0.06885045,0.0,0.03178487,-1.1420873403549194,0.9785127519582786,1.2896560430526731,-1.1420873403549194,0.05606550387968017,2.662036657333374,-1.1420873403549194,0.0021397623198284887,3.603479385375977
4930402H24Rik,0.019365383,0.0,0.0088299,-1.1406285762786863,0.9989414490854748,0.5174790024757385,-1.1406285762786863,0.22512556053776128,1.8657116889953607,-1.1406285762786863,0.04799113744878099,2.4546079635620117
Bmerb1,0.06021402400000001,0.0,0.027780991,-1.1395684480667114,0.9989414490854748,1.0041930675506592,-1.1395684480667114,0.02593110781877201,3.0077440738677983,-1.1395684480667114,0.0010509504192686434,3.8242807388305664
Asb6,0.04312802,0.008655843,0.019867277,-1.135098576545715,0.9989414490854748,0.9933056831359864,-1.135098576545715,0.04392880251688739,2.776559591293335,-1.135098576545715,0.0017941906290483915,3.660711526870728
Poli,0.033615533,0.003348537,0.015452325,-1.1344596147537231,0.9989414490854748,0.7532066106796265,-1.1344596147537231,0.08949467615497404,2.4165785312652592,-1.1344596147537231,0.008267738457343153,3.154380321502685
Zfp426,0.08794505,0.016742686,0.041025843,-1.1342781782150269,0.7144829784450487,1.6142970323562622,-1.1342781782150269,0.0031416166557093326,3.8020498752594,-1.1342781782150269,1.290426260691388e-05,4.9592933654785165
Ano10,0.028827662,0.006697074,0.013244851,-1.1333022117614746,0.9989414490854748,0.6573649644851685,-1.1333022117614746,0.12635928174702432,2.227059841156006,-1.1333022117614746,0.016581444371227147,2.899104118347168
Adgrg5,0.061888896,0.013394148,0.028697176,-1.1328952312469482,0.9648762963109478,1.305574655532837,-1.1328952312469482,0.020250747680989258,3.1159873008728027,-1.1328952312469482,0.000334444215718423,4.14391565322876
Spock2,0.5719094,0.068108745,0.30155465,-1.132533073425293,5.322089445782158e-07,6.0511393547058105,-1.132533073425293,5.316767840116377e-13,8.353425979614258,-1.132533073425293,6.687625897629214e-25,11.089393615722656
Sgpl1,0.11408966,0.030136835,0.05369005,-1.131619572639465,0.3532289315746356,2.171118974685669,-1.131619572639465,0.0007160459344274919,4.262482166290283,-1.131619572639465,4.583664639469384e-07,5.661477088928223
Itpkc,0.02203647,0.010045611,0.010121191,-1.1311322450637815,0.9989414490854748,0.6180220246315002,-1.1311322450637815,0.22570099854292344,1.8635838031768799,-1.1311322450637815,0.04125001131797815,2.522435188293457
Ksr1,0.06449780599999999,0.022049991,0.029988466,-1.1299315690994265,0.9891078910787748,1.2752220630645752,-1.1299315690994265,0.015133628825241004,3.2313990592956543,-1.1299315690994265,0.0002441901297344625,4.22954797744751
Pradc1,0.04296434,0.0,0.019867277,-1.1294939517974854,0.9989414490854748,0.943900227546692,-1.1294939517974854,0.04805064474156904,2.734790802001953,-1.1294939517974854,0.0022804271552577713,3.5844526290893555
Taf6l,0.02871419,0.0,0.013244851,-1.1275299787521362,0.9989414490854748,0.7075127363204956,-1.1275299787521362,0.12172057217886133,2.252399682998657,-1.1275299787521362,0.013711456576945832,2.971513032913208
Tespa1,0.14459436,0.05749413,0.068806835,-1.1270287036895752,0.2778020635867208,2.322881937026977,-1.1270287036895752,0.00010971817313308274,4.772311210632324,-1.1270287036895752,2.7468470537709094e-08,6.185081005096436
Rnf157,0.06709475,0.003348537,0.031279758,-1.1270173788070679,0.9989414490854748,1.221115231513977,-1.1270173788070679,0.01853915834881911,3.147855758666992,-1.1270173788070679,0.00042402491224376404,4.081716060638429
Panx1,0.033388592,0.0,0.015452325,-1.1245222091674805,0.9989414490854748,0.7268130779266357,-1.1245222091674805,0.09814665954605024,2.367892980575561,-1.1245222091674805,0.010356357243984204,3.0741751194000244
Cited4,0.036122944,0.0,0.016743615,-1.123345136642456,0.9989414490854748,0.8828650712966919,-1.123345136642456,0.12828815862069015,2.2189278602600098,-1.123345136642456,0.011900441018621276,3.024404287338257
Mfsd6,0.11535106,0.038792677000000005,0.054645800000000015,-1.122258543968201,0.3147721386556537,2.243041515350342,-1.122258543968201,0.0006576909150447545,4.286589622497559,-1.122258543968201,3.696435941529205e-07,5.702695846557617
Srebf1,0.0706834,0.030136835,0.033112127000000005,-1.1213481426239014,0.9514160165659652,1.321823239326477,-1.1213481426239014,0.009103780478306105,3.4303166866302486,-1.1213481426239014,0.00010537317316391456,4.450765132904053
Tfb2m,0.059381485,0.010045611,0.027780991,-1.1188756227493286,0.9686281918756148,1.3012857437133791,-1.1188756227493286,0.01951057337112215,3.1297025680541988,-1.1188756227493286,0.0003107813905665506,4.1638712882995605
Setd1a,0.07051972,0.006697074,0.033112127000000005,-1.1178839206695557,0.9087878658495219,1.372218370437622,-1.1178839206695557,0.008637723805355886,3.4502995014190674,-1.1178839206695557,8.305704454477576e-05,4.508476257324219
Grk5,0.15150991,0.050797055999999986,0.072680704,-1.1176931858062744,0.13096432829919266,2.7190330028533936,-1.1176931858062744,0.00014055896458471954,4.717942714691162,-1.1176931858062744,1.3581637852760709e-08,6.31034517288208
Casz1,0.084265776,0.03740291,0.039734554,-1.1170071363449097,0.7923845972671332,1.5144963264465332,-1.1170071363449097,0.0039615367371576005,3.728017807006837,-1.1170071363449097,2.234484327301781e-05,4.835018157958984
Serpinb8,0.037899315,0.003348537,0.0176598,-1.1163700819015503,0.9989414490854748,0.8478935956954956,-1.1163700819015503,0.07021133051017481,2.543877124786377,-1.1163700819015503,0.00483639162049425,3.3401148319244385
Mxd4,0.35628936,0.09236927,0.18025576,-1.115655541419983,0.00035572201132616347,4.641557693481445,-1.115655541419983,2.3177909348846904e-09,7.017515182495117,-1.115655541419983,1.059067621755683e-17,9.269055366516113
Rab11fip3,0.047197916,0.006697074,0.022074752000000003,-1.1145530939102173,0.9989414490854748,0.9650975465774536,-1.1145530939102173,0.040924892199863366,2.8081774711608887,-1.1145530939102173,0.0017791982027605898,3.663524389266968
Prdm10,0.02175932,0.0,0.010121191,-1.1126718521118164,0.9989414490854748,0.5926182270050049,-1.1126718521118164,0.2446051080109614,1.8149107694625848,-1.1126718521118164,0.04829992733328645,2.45060396194458
Slc22a5,0.02175932,0.0,0.010121191,-1.1126718521118164,0.9989414490854748,0.5926182270050049,-1.1126718521118164,0.2446051080109614,1.8149107694625848,-1.1126718521118164,0.04829992733328645,2.45060396194458
Slc7a5,0.16402861,0.034054372,0.07921341,-1.1125518083572388,0.20417043362779694,2.4932029247283936,-1.1125518083572388,0.0007096996429304633,4.2678303718566895,-1.1125518083572388,2.6688429188544305e-07,5.763795852661133
Kcna3,0.033111442000000005,0.003348537,0.015452325,-1.1122957468032837,0.9989414490854748,0.7520518898963928,-1.1122957468032837,0.0988944828236704,2.363214492797852,-1.1122957468032837,0.00968668335278557,3.097503662109375
Usp18,0.028386831,0.006697074,0.013244851,-1.110750675201416,0.9989414490854748,0.6072171926498413,-1.110750675201416,0.14229341312469518,2.153259038925171,-1.110750675201416,0.02174212375292946,2.793391704559326
Per2,0.054429933,0.0,0.025573516,-1.110703945159912,0.9989414490854748,1.2103928327560425,-1.110703945159912,0.04219087446544868,2.794275283813477,-1.110703945159912,0.0012561353450338635,3.768887519836426
Pofut1,0.037735637,0.0,0.0176598,-1.1100070476531982,0.9989414490854748,0.7982406616210938,-1.1100070476531982,0.07634105920136659,2.500807523727417,-1.1100070476531982,0.006101447486781335,3.262665271759033
Zfp780b,0.06361506,0.01200438,0.029988466,-1.1094062328338623,0.8757072112305263,1.4092519283294678,-1.1094062328338623,0.016804916190156914,3.187312602996826,-1.1094062328338623,0.0002641124972413729,4.209005832672118
Chpf,0.05516097,0.003348537,0.025948621,-1.1092045307159424,0.9989414490854748,1.1585129499435425,-1.1092045307159424,0.04208546538339263,2.796514749526977,-1.1092045307159424,0.0013925175613257546,3.738593339920044
Pigv,0.040406726,0.03683391,0.018951092,-1.107867956161499,0.9989414490854748,0.89680415391922,-1.107867956161499,0.07564658992498555,2.5065665245056152,-1.107867956161499,0.005077157245003193,3.3250997066497803
Cdc25b,0.08626909599999999,0.010045611,0.041025843,-1.1052931547164917,0.7052373112996083,1.6311229467391968,-1.1052931547164917,0.004194893056549301,3.706890106201172,-1.1052931547164917,1.8899960193575203e-05,4.873428821563722
Rad52,0.02827336,0.0,0.013244851,-1.104889988899231,0.9989414490854748,0.6320436000823975,-1.104889988899231,0.1414360428602678,2.156780242919922,-1.104889988899231,0.020509652694625444,2.8157858848571777
Cpsf1,0.05226294,0.032095604,0.024657331,-1.1038124561309814,0.9989414490854748,1.1345937252044678,-1.1038124561309814,0.04233529407381648,2.792144060134888,-1.1038124561309814,0.0014190574138443096,3.732652902603149
