comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval,old_names
P2_C,2018_CELL_Schmiedel_CD4---TFH_cells,1.1708256689307541,0.3894670450961842,0.2478426650612081,88,0.40952928443140413,0.6058239295753723,6_C
P2_C,2019_NAT_COMMU_Szabo---Treg,1.1552811651934853,0.3999024602286884,0.26054251196717576,23,0.3980459240473812,0.5841214040096634,6_C
P2_C,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.1245865365777028,0.40312347486578826,0.2687489832438588,10,0.39456191108081273,0.570653170136494,6_C
P2_C,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.1780279901599662,0.4076982294072363,0.27797606550493387,31,0.3896611746413844,0.5559925964079093,6_C
P2_C,2019_JEM_Beura---CD4_IEL_TRM_dn,1.0937049315802656,0.41204595487066586,0.28718354430379744,24,0.38505434504995917,0.5418404489102537,6_C
P2_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-1.061310323090066,0.47946583386820196,0.3414377907849317,13,0.319242334668854,0.46668841227500524,6_C
P2_C,2019_JEM_Beura---CD4_LP_TRM_dn,1.033976771290861,0.5152298850574712,0.37471264367816093,20,0.2879989543843981,0.42630165255067953,6_C
P2_C,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.0300381214296923,0.5285816893574048,0.3924318602804975,22,0.2768878853752775,0.40623574088863246,6_C
P2_C,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-1.0223059571883186,0.5465543011607569,0.41405628875814915,21,0.26236668362654353,0.3829406148323934,6_C
P2_C,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.0201627025447553,0.5629111237206565,0.43497677742050733,28,0.2495601691355581,0.3615339285794904,6_C
P2_C,2019_JEM_Beura---CD4_IEL_TRM_up,-0.9974171823277997,0.587570986060919,0.462934716290421,17,0.23093965758011556,0.3344802494871851,6_C
P2_C,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.9599144537271531,0.6371394049237276,0.5129432238416358,20,0.19576553443809266,0.2899307029912393,6_C
P2_C,2019_JEM_Beura---CD4_SP_TRM_up,0.9499948106637229,0.6371394049237276,0.521295876755777,26,0.19576553443809266,0.28291571015699285,6_C
P2_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-0.9095905535026452,0.7859317275011083,0.6549431062509236,18,0.10461517871547087,0.18379642476309568,6_C
P2_C,2019_JEM_Beura---CD4_NLT_TRM_dn,-0.8896654729847747,0.8295718939041414,0.7038791827065443,14,0.08114597037156301,0.15250187890723127,6_C
P2_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.7923910154381002,0.8439409042012495,0.7288580536283518,40,0.07368796318223293,0.13735704305161023,6_C
P2_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,0.83949414545889,0.8494139034002094,0.7498765432098765,14,0.07088063465617843,0.12501023129640337,6_C
P2_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.7704840143341053,0.8494139034002094,0.7593245500092781,20,0.07088063465617843,0.11957255855590289,6_C
P2_C,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-0.8407654664153279,0.9172798216276477,0.8390607101947308,14,0.03749816002140571,0.07620661467942265,6_C
P2_C,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,0.8489979657462418,0.9172798216276477,0.8609439341146659,15,0.03749816002140571,0.06502512949574185,6_C
P2_C,2018_CELL_Schmiedel_CD4---TH17_cells,-0.7538579993989766,0.9172798216276477,0.8720255948810238,57,0.03749816002140571,0.0594707678742413,6_C
P2_C,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,0.6729196105085893,0.9172798216276477,0.881906368620835,16,0.03749816002140571,0.05457752116051632,6_C
P2_C,2018_CELL_Schmiedel_CD4---TH1-17_cells,-0.6335953961317135,0.9172798216276477,0.9004524886877828,18,0.03749816002140571,0.045539197275404036,6_C
P2_C,2019_JEM_Beura---CD4_FRT_TRM_dn,0.8154394752509777,0.9172798216276477,0.9033816425120773,18,0.03749816002140571,0.04412873892041878,6_C
P2_C,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,0.5968369553149797,0.9248715753424658,0.9248715753424658,23,0.03391856779311293,0.03391856779311293,6_C
P7_A,2015_NAT_IMMUNOL_Choi---GC-Tfh,2.2219075018138073,0.002566196197363817,1.1033873993158998e-4,29,2.590710142904528,3.957271979992943,7_A
P7_A,2015_NAT_IMMUNOL_Choi---Tfh,2.447771506236808,0.002566196197363817,1.1437721605856113e-4,38,2.590710142904528,3.941660478388392,7_A
P7_A,2019_JEM_Beura---CD4_NLT_TRM_dn,1.7988528073639294,0.002566196197363817,1.1664528169835531e-4,22,2.590710142904528,3.9331328237267345,7_A
P7_A,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-2.159350404249655,0.004526748971193416,4.96031746031746e-4,36,2.344213588440087,3.3044905277734875,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-1.8185547620525764,0.004526748971193416,5.167958656330749e-4,24,2.344213588440087,3.28668096935493,7_A
P7_A,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-2.144684003068866,0.004526748971193416,5.31632110579479e-4,42,2.344213588440087,3.274388795550379,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.9958852393768478,0.004526748971193416,6.818956699624957e-4,24,2.344213588440087,3.166282067316571,7_A
P7_A,2019_JEM_Beura---CD4_SP_TRM_dn,-2.0185427718668985,0.004526748971193416,6.89655172413793e-4,38,2.344213588440087,3.161368002234975,7_A
P7_A,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.7851065149266883,0.004526748971193416,7.390983000739098e-4,25,2.344213588440087,3.131297796597623,7_A
P7_A,2019_NAT_COMMU_Szabo---CD8-cytokine,-1.9895417271716314,0.004526748971193416,7.595898214963919e-4,40,2.344213588440087,3.119420863442087,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-1.7070845021125016,0.004526748971193416,8.223684210526315e-4,25,2.344213588440087,3.0849335749367164,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.5761048938477349,0.004526748971193416,8.993816750983699e-4,21,2.344213588440087,3.046055965428,7_A
P7_A,2013_IMMUNITY_Locci---non-GC-Tfh,-1.6857375054872654,0.004526748971193416,9.514747859181732e-4,27,2.344213588440087,3.021602716028242,7_A
P7_A,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.0975076143094684,0.004526748971193416,0.0010162601626016261,42,2.344213588440087,2.9929950984313414,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRM,-1.829866959225768,0.004526748971193416,0.00102880658436214,29,2.344213588440087,2.9876662649262746,7_A
P7_A,2019_NAT_COMMU_Szabo---IFN-Response,1.762735776337045,0.004799301919720768,0.0012333835822940934,47,2.3188219281371274,2.908901836813343,7_A
P7_A,2019_JEM_Beura---CD4_NLT_TRM_up,-2.098736441894351,0.004799301919720768,0.0012610340479192938,31,2.3188219281371274,2.8992731873176036,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-1.850527374329282,0.004799301919720768,0.0013089005235602095,26,2.3188219281371274,2.8830933585756897,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-1.556922635957596,0.008375634517766496,0.0024183796856106408,18,2.0769822819476866,2.6164755138885654,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-2.011230959332426,0.008375634517766496,0.0025380710659898475,26,2.0769822819476866,2.595496221825574,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-1.5410940759973828,0.01044138585666825,0.0033222591362126247,15,1.9812418547858939,2.478566495593843,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-1.3479676485321546,0.02142857142857143,0.007142857142857143,11,1.6690067809585756,2.146128035678238,7_A
P7_A,2019_JEM_Beura---CD4_LP_TRM_dn,1.4971382671943667,0.023588277340957826,0.008220157255182273,19,1.6273037746139403,2.0851198741382158,7_A
P7_A,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.4071926825802719,0.026544401544401543,0.009652509652509652,20,1.5760270615789516,2.0153597554092144,7_A
P7_A,2019_JEM_Beura---CD4_FRT_TRM_up,-1.281120175548662,0.028489208633093527,0.01079136690647482,35,1.5453196143285828,1.9669235411984138,7_A
P7_A,2018_CELL_Schmiedel_CD4---TFH_cells,1.323140826430199,0.03452667970704635,0.013601419278533412,99,1.4618451840090982,1.8664157715801488,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.458926820736057,0.03513394817742644,0.01437297879985627,18,1.4542730436231992,1.8424532150060806,7_A
P7_A,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.485228369520229,0.046153424256828404,0.01958024059380599,20,1.3357960718715174,1.7081819760711667,7_A
P7_A,2019_JEM_Beura---CD4_IEL_TRM_up,-1.3688446248111632,0.050018946570670714,0.02197802197802198,20,1.3008654590141997,1.6580113966571124,7_A
P7_A,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-1.5515133376414796,0.05075064079091908,0.023068473086781397,27,1.2945584698639454,1.6369811506861516,7_A
P7_A,2018_CELL_Schmiedel_CD4---TH1_cells,-1.6543659169834597,0.05114972920731596,0.024024872809496892,55,1.2911566611518155,1.6193389028594116,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.3909067680882077,0.05442774936061381,0.026389211811206695,25,1.2641796238029877,1.5785735810249504,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.4605161382973508,0.07617783676177836,0.03808891838088918,18,1.1181713642526772,1.4192013599166584,7_A
P7_A,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,1.5061005203070816,0.07636223393509761,0.03933812051201998,45,1.1171213750466453,1.405186393546259,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,1.3046064593194109,0.07872172836727805,0.04174637110385957,21,1.103905379361631,1.379381270553224,7_A
P7_A,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.337125112231401,0.07930664212302499,0.04325816843074091,18,1.1006904379462445,1.3639318727208258,7_A
P7_A,2019_JEM_Beura---CD4_FRT_TRM_dn,1.3185319917495015,0.10020317021607042,0.05617450451506978,27,0.9991185380938633,1.250460749568737,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.3082457137697743,0.10037027241470511,0.05778894472361809,30,0.9983948971310364,1.238155236056095,7_A
P7_A,2013_IMMUNITY_Locci---GC-Tfh,1.3251012328472955,0.10158741933091017,0.06002892960462874,26,0.9931600721058975,1.221639400621267,7_A
P7_A,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,1.446643340995064,0.11605026078710289,0.07033349138612296,35,0.935353879264311,1.1528378234782173,7_A
P7_A,2019_JEM_Beura---CD4_LP_TRM_up,1.2802853234448952,0.12026046724167476,0.07470725995316159,28,0.9198771131457095,1.1266371919678428,7_A
P7_A,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-1.2758332474953638,0.1268033946251768,0.0806930693069307,15,0.8968691198986978,1.093163765042666,7_A
P7_A,2019_NAT_COMMU_Szabo---CD4-CD8,1.305187468288069,0.2274881516587678,0.1484271156402304,33,0.6430412179221054,0.8284867520409168,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-1.1421479349271497,0.2274881516587678,0.15165876777251186,15,0.6430412179221054,0.8191324769777867,7_A
P7_A,2019_JEM_Beura---CD4_IEL_TRM_dn,1.1883534188716456,0.29571846017024517,0.201626222843349,15,0.5291215638748539,0.6954529856413789,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,1.2547236726137307,0.2985771157545858,0.21026383526383527,12,0.5249434815485725,0.6772354182123136,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.1368329175486331,0.2985771157545858,0.2126230975828111,21,0.5249434815485725,0.6723895591547238,7_A
P7_A,2019_NAT_COMMU_Szabo---Proliferation,-1.229189397633065,0.3011904761904762,0.21904761904761905,48,0.5211587648860638,0.6594614630523452,7_A
P7_A,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.1700481741645268,0.3039613976917006,0.2256683104074747,7,0.5171815671609147,0.6465294226742696,7_A
P7_A,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,1.2217268223470363,0.3082682926829269,0.23353658536585367,20,0.5110711428732252,0.6316450740790751,7_A
P7_A,2019_JEM_Beura---CD4_SP_TRM_up,-1.165348703846334,0.3162763052805587,0.24439532680770445,27,0.499933343245087,0.6119071026890194,7_A
P7_A,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,1.1539591214922347,0.3240355875210162,0.25852540773689175,22,0.4894072903635568,0.587496768246315,7_A
P7_A,2019_NAT_COMMU_Szabo---Treg,-1.1540407557806096,0.3240355875210162,0.26021039603960394,32,0.4894072903635568,0.5846753563046364,7_A
P7_A,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.0943146541275686,0.4219134462295557,0.3452019105514546,23,0.37477663358886065,0.46192680930776087,7_A
P7_A,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.084763393923612,0.4659025787965616,0.38825214899713467,13,0.33170488570113055,0.4108861317487553,7_A
P7_A,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.0355670101368706,0.4874277875291832,0.4135750924490039,24,0.3120897159666515,0.3834456245023198,7_A
P7_A,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.007567411454989,0.5304661295884142,0.45812983918999406,12,0.2753423407022292,0.3390114205716065,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.9504280600789413,0.5793447737909517,0.5098199672667758,30,0.23706290640697486,0.2925831592473658,7_A
P7_A,2018_CELL_Schmiedel_CD4---TH2_cells,1.0035889584164028,0.5793447737909517,0.5181561618062088,44,0.23706290640697486,0.28553933293841066,7_A
P7_A,2018_CELL_Schmiedel_CD4---TH1-17_cells,0.9636854239099791,0.5793447737909517,0.5266770670826834,39,0.23706290640697486,0.27845559156519994,7_A
P7_A,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-0.9240330436800449,0.6039043690288152,0.5581540380417837,39,0.21903182841744553,0.2532459289485472,7_A
P7_A,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,0.9089561158668558,0.6492806248662999,0.609930283965312,50,0.18756755668245623,0.21471980272607102,7_A
P7_A,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,0.8936966668848557,0.7528314597280116,0.7186118479221928,14,0.12330224066900397,0.14350562675729098,7_A
P7_A,2018_CELL_Schmiedel_CD4---TH17_cells,0.8161480861192736,0.7957201635702746,0.7716074313408724,61,0.09923963676567121,0.11260359832365271,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,0.6677359688482412,1,0.9975583864118895,16,-0,0.0010616759375285942,7_A
P7_A,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,0.5615443643881418,1,1,17,-0,-0,7_A
P7_C,2015_NAT_IMMUNOL_Choi---GC-Tfh,2.3532872091343386,0.0032291207984735063,1.1708230886313078e-4,35,2.4909157081171913,3.9315087218666176,7_C
P7_C,2015_NAT_IMMUNOL_Choi---Tfh,2.3538020237894064,0.0032291207984735063,1.2174336498660823e-4,36,2.4909157081171913,3.914554698517634,7_C
P7_C,2019_NAT_COMMU_Szabo---IFN-Response,2.0790632475711517,0.0032291207984735063,1.467782181124321e-4,57,2.4909157081171913,3.8333383889393975,7_C
P7_C,2019_JEM_Beura---CD4_SP_TRM_dn,-2.129734334672449,0.004480955937266617,2.827254735651682e-4,56,2.3486293266283655,3.5486350598147514,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.6580590636009993,0.004480955937266617,4.822182037371911e-4,23,2.3486293266283655,3.316756399032417,7_C
P7_C,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.092437735983542,0.004480955937266617,5.941770647653001e-4,47,2.3486293266283655,3.226084115975824,7_C
P7_C,2013_IMMUNITY_Locci---non-GC-Tfh,-1.9440734693151895,0.004480955937266617,5.963029218843172e-4,36,2.3486293266283655,3.2245330626060857,7_C
P7_C,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-1.92792497330008,0.004480955937266617,6.116207951070336e-4,46,2.3486293266283655,3.2135177569963047,7_C
P7_C,2013_IMMUNITY_Locci---GC-Tfh,1.6785017697183107,0.004480955937266617,6.549646319098768e-4,38,2.3486293266283655,3.183782151277061,7_C
P7_C,2019_JEM_Beura---CD4_NLT_TRM_up,-1.668020606832985,0.004480955937266617,7.336757153338225e-4,29,2.3486293266283655,3.1344958558346736,7_C
P7_C,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.611287781555975,0.004480955937266617,7.468259895444362e-4,24,2.3486293266283655,3.126780577012009,7_C
P7_C,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.755220828010173,0.006452874462260461,0.0011732499022291747,31,2.1902467838124293,2.930609473306673,7_C
P7_C,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.6423143003868805,0.018451216102879506,0.00363433044450657,17,1.733975004607101,2.439575587842133,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,1.3680227270307397,0.020113664442797136,0.004360148245040331,22,1.6965087995023653,2.3604987444680012,7_C
P7_C,2019_JEM_Beura---CD4_NLT_TRM_dn,1.5168018697250554,0.020113664442797136,0.004571287373362985,18,1.6965087995023653,2.3399614759885528,7_C
P7_C,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.3821807971807198,0.0454485834207765,0.011017838405036727,29,1.3424796486824444,1.9579036015683884,7_C
P7_C,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-1.460286511917615,0.05238095238095238,0.013492063492063493,40,1.2808266095756942,1.8699216237392888,7_C
P7_C,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.3648492906985779,0.06980802792321117,0.01903855306996668,27,1.1560946306394275,1.72036606107799,7_C
P7_C,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.4089011791688544,0.0756956000026518,0.021791157576520972,22,1.120929364226551,1.6617196988155907,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.3382735278293192,0.08468543046357616,0.02566225165562914,22,1.0721913005729529,1.5907052404508404,7_C
P7_C,2019_JEM_Beura---CD4_LP_TRM_dn,1.3499521178564124,0.12561334641805694,0.040629433767573844,18,0.9009642143585579,1.391159230179907,7_C
P7_C,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.4222528248578914,0.12561334641805694,0.04187111547268564,38,0.9009642143585579,1.3780854690782205,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.4582992535481984,0.13607896703693204,0.04742145820983995,32,0.8662089960729058,1.3240250955971817,7_C
P7_C,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,1.479855222039578,0.13623271889400923,0.04953917050691244,35,0.8657185757666427,1.3050512695969054,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.316999773962021,0.14465865698053462,0.05742697327532629,26,0.8396555712356566,1.2408840728789228,7_C
P7_C,2018_CELL_Schmiedel_CD4---TFH_cells,1.296330086813394,0.14465865698053462,0.05837816298067344,97,0.8396555712356566,1.2337495753279475,7_C
P7_C,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,1.4608844131193408,0.14465865698053462,0.059178541492036885,41,0.8396555712356566,1.227835742618538,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-1.22691663403941,0.18635772469025944,0.07906085289889794,19,0.7296526006518983,1.1020385048515478,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.325936354061782,0.22233169129720853,0.09769119769119769,16,0.6529986282837499,1.0101445659266624,7_C
P7_C,2019_JEM_Beura---CD4_LP_TRM_up,1.244323553990368,0.2289542892924233,0.10407013149655604,31,0.6402512158681845,0.9826738966903907,7_C
P7_C,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,1.3629209909130302,0.24467559261567556,0.11492338441039307,28,0.6114093511263815,0.9395915928339774,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.2340634318339831,0.25153176394711385,0.12199534763504781,10,0.5994071635468459,0.9136567310871572,7_C
P7_C,2019_NAT_COMMU_Szabo---CD8-cytokine,-1.2641366652504331,0.25153176394711385,0.12576588197355693,35,0.5994071635468459,0.9004371592108271,7_C
P7_C,2018_CELL_Schmiedel_CD4---TH1_cells,-1.3480369974612187,0.2592264399473117,0.13414325487218426,63,0.586320704431051,0.8724311600806571,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-1.1917014884831623,0.2592264399473117,0.1374685666387259,25,0.586320704431051,0.861796595622644,7_C
P7_C,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.2060518775392288,0.2623341104365233,0.14646528747302956,19,0.5811452358632888,0.8342652916595646,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,1.3192703012050453,0.2623341104365233,0.14774521845937885,50,0.5811452358632888,0.8304865654741811,7_C
P7_C,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.2999268725415498,0.2623341104365233,0.1510408514634528,22,0.5811452358632888,0.8209055747883474,7_C
P7_C,2019_NAT_COMMU_Szabo---Treg,1.2743588338734892,0.28296745790945327,0.16720804331013148,38,0.548263506747733,0.7767428352631025,7_C
P7_C,2019_JEM_Beura---CD4_FRT_TRM_dn,1.1685793359849406,0.3054861899356791,0.18514314541556312,16,0.5150084180574148,0.7324923622713211,7_C
P7_C,2019_JEM_Beura---CD4_SP_TRM_up,1.2396427252687094,0.318518688479453,0.19786767011602382,28,0.4968650811766917,0.7036251599988249,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,1.1317804156704474,0.3366525625934528,0.2192866578599736,22,0.47281807534140896,0.6589877914600176,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.1212846849190947,0.3366525625934528,0.2193342453260374,17,0.47281807534140896,0.6588935553036911,7_C
P7_C,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.2050136726542464,0.36012207527975587,0.24008138351983724,18,0.44355025580634777,0.619641514862029,7_C
P7_C,2019_JEM_Beura---CD4_IEL_TRM_dn,1.146858278408781,0.3621002691483053,0.2468865471465718,25,0.44117115237276916,0.6075025741392942,7_C
P7_C,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-1.09422926396103,0.37555448488976756,0.26175009552923195,17,0.4253270472871608,0.5821131511474554,7_C
P7_C,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.1735390106174364,0.41383286974748773,0.29469916482018066,13,0.3831750173362579,0.530621094942409,7_C
P7_C,2019_NAT_COMMU_Szabo---Proliferation,-1.1463877916160243,0.4209667487684729,0.3061576354679803,37,0.3757522067692679,0.5140549049355494,7_C
P7_C,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.072371432042756,0.46884706531992726,0.3480834272829763,38,0.32896879805064927,0.4583166535640043,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.030168349374224,0.5328479998518066,0.41170719784919957,19,0.27339666009184904,0.3854115401949767,7_C
P7_C,2019_NAT_COMMU_Szabo---CD4-CD8,1.0466282270184597,0.5328479998518066,0.4117461817036687,26,0.27339666009184904,0.3853704195357814,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-1.0331727503357109,0.54006207764868,0.433218334154756,48,0.2675563171571258,0.3632931719595741,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.0154401878274675,0.54006207764868,0.43368621386939454,17,0.2675563171571258,0.3628243830982054,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-1.0001032989271352,0.5526406035665296,0.4521604938271605,11,0.2575572097975837,0.3447073855164839,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-0.996021838207154,0.5545735770982951,0.46285714285714286,18,0.2560408264166052,0.3345530298076447,7_C
P7_C,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,0.9968266231043765,0.5545735770982951,0.47054727753794734,7,0.2560408264166052,0.3273967349522735,7_C
P7_C,2019_JEM_Beura---CD4_IEL_TRM_up,-0.9797380967375141,0.5859027829921432,0.5118942731277533,18,0.2321744391229483,0.2908197291388108,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,0.972054969611339,0.5859027829921432,0.517263675158412,8,0.2321744391229483,0.2862880188500866,7_C
P7_C,2018_CELL_Schmiedel_CD4---TH17_cells,-0.9860563951933815,0.5859027829921432,0.5237615787354007,74,0.2321744391229483,0.28086636302267276,7_C
P7_C,2018_CELL_Schmiedel_CD4---TH2_cells,0.9542560806643665,0.6408458754048391,0.5825871594589446,35,0.1932464065336142,0.23463909169183925,7_C
P7_C,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,0.9467068792078807,0.647882272637875,0.5988002822865208,8,0.18850390306266412,0.22271800359376578,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,0.9182959082740506,0.6767027743607504,0.6356904850055535,9,0.16960204298291964,0.1967542890265344,7_C
P7_C,2019_JEM_Beura---CD4_FRT_TRM_up,-0.9377298646402699,0.7833632555356074,0.7477558348294434,26,0.10603680334263557,0.12624018943092252,7_C
P7_C,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.7730778905682125,0.7856148785425101,0.761808367071525,12,0.10479030016036,0.1181542617183415,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-0.9243246648901479,0.7909210334257772,0.7789373814041746,25,0.10186687485807394,0.10849745375708703,7_C
P7_C,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,0.6305885403268551,1,1,14,-0,-0,7_C
P8_A,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,1.8247624894934662,0.0010870997496376334,1.0156408693885842e-4,27,2.9637306042765084,3.993259831436737,8_A
