comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj
1_KO-NAV,2018_CELL_Schmiedel_CD4---TH17_cells,-0.7090880805705304,0.9637850467289719,53,0.016019816127228158
1_KO-NAV,2019_JEM_Beura---CD4_LP_TRM_dn,0.7042293556583972,0.9931737574027945,8,0.002974764314540689
1_KO-NAV,2018_CELL_Schmiedel_CD4---TFH_cells,0.3886891855804051,0.9996029382568989,38,1.7247596807440737e-4
1_WT-NAV,2015_NAT_IMMUNOL_Choi---Tfh,1.8927452471588355,0.001278029510863251,32,2.893459117807436
1_WT-NAV,2019_JEM_Beura---CD4_NLT_TRM_dn,1.9014434092645918,0.001278029510863251,35,2.893459117807436
1_WT-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,1.9517580243507329,0.001278029510863251,38,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_Szabo---IFN-Response,2.020522466775488,0.001278029510863251,54,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-2.2334254578317254,0.001278029510863251,39,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.09941923823803,0.001278029510863251,39,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.1942000864368323,0.001278029510863251,39,2.893459117807436
1_WT-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-1.9636122301159815,0.001278029510863251,35,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.9522252335960937,0.001278029510863251,16,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-2.5352003734250106,0.001278029510863251,33,2.893459117807436
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-2.611093627310912,0.001278029510863251,29,2.893459117807436
1_WT-NAV,2013_IMMUNITY_Locci---GC-Tfh,-2.0051996548001583,0.001278029510863251,37,2.893459117807436
1_WT-NAV,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.7564099953751922,0.001278029510863251,32,2.893459117807436
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-1.9857523390907492,0.001278029510863251,34,2.893459117807436
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM,-1.649635289048914,0.001278029510863251,26,2.893459117807436
1_WT-NAV,2013_IMMUNITY_Locci---non-GC-Tfh,-1.882008334070119,0.001278029510863251,27,2.893459117807436
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-1.640912208122352,0.001278029510863251,26,2.893459117807436
1_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,-1.7923301427534049,0.001278029510863251,19,2.893459117807436
1_WT-NAV,2019_JEM_Beura---CD4_NLT_TRM_up,-1.5256776705282842,0.001278029510863251,23,2.893459117807436
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-2.897474349333324,0.0014138817480719794,45,2.849586911831464
1_WT-NAV,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-2.0214853063372593,0.0015030402404864385,37,2.8230293920097225
1_WT-NAV,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.5676530484661906,0.0016451878256100905,27,2.7837845129301377
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,-1.7008518804389547,0.0018225247490576719,26,2.739326565448287
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,1.5113563516239994,0.0021825396825396826,20,2.6610378512873
1_WT-NAV,2018_CELL_Schmiedel_CD4---TH1_cells,-1.888932575345011,0.002823529411764706,54,2.5492076840026865
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-1.5219240060969375,0.002890089038096628,16,2.5390887772578523
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.3502787512922254,0.004795794062960826,18,2.3191394742887805
1_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.646117480104462,0.006089882761615284,19,2.2153910680360323
1_WT-NAV,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.6745564931758163,0.00847395451210565,35,2.0719138716065104
1_WT-NAV,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,1.6958099293645876,0.01835372636262514,34,1.7362757475193225
1_WT-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.4964844457798003,0.018904450546194416,17,1.7234359407940973
1_WT-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.4987650015486091,0.052694071405175236,14,1.2782382443862188
1_WT-NAV,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.5683775335642842,0.056657223796033995,40,1.2467447097238413
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.3486831944640836,0.10123244174156396,30,0.9946802877775979
1_WT-NAV,2019_NAT_COMMU_Szabo---Treg,-1.3988808016508014,0.15808383233532933,34,0.8011125442777522
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,1.372822011954239,0.21553860198226396,48,0.6664749383730229
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-1.1733985856321165,0.23022066043098546,28,0.6378557045613756
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.1856662200963826,0.24265619002461108,21,0.6150086255964076
1_WT-NAV,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.1977161428773317,0.2569112835158228,17,0.5902168211480372
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.2340743979726216,0.2900390625,18,0.5375435073225996
1_WT-NAV,2019_JEM_Beura---CD4_FRT_TRM_dn,1.1272974241919962,0.38155576710545036,26,0.41844197782399667
1_WT-NAV,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.131563164151772,0.4695902688860435,20,0.32828091136198007
1_WT-NAV,2019_JEM_Beura---CD4_LP_TRM_up,1.0843092375043732,0.4695902688860435,13,0.32828091136198007
1_WT-NAV,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.1441051136392735,0.4695902688860435,24,0.32828091136198007
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-1.0531222304620138,0.47266982622432857,16,0.32544212082493135
1_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-1.098527008364937,0.4971147803233731,33,0.30354332413226415
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.049578760825974,0.5146780377864248,16,0.28846436346085863
1_WT-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.0498475611640519,0.5195483244293346,20,0.28437405146206096
1_WT-NAV,2019_JEM_Beura---CD4_SP_TRM_dn,-1.0433105302354844,0.5268681617133545,37,0.27829804475607667
1_WT-NAV,2019_NAT_COMMU_Szabo---CD4-CD8,1.0363430830676006,0.5522042915410534,33,0.2579002224969078
1_WT-NAV,2019_NAT_COMMU_Szabo---Proliferation,-0.9991479066153169,0.5788570026980624,38,0.23742870848205008
1_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,0.9915742193837062,0.5788570026980624,15,0.23742870848205008
1_WT-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,0.9953744329948213,0.5788570026980624,15,0.23742870848205008
1_WT-NAV,2018_CELL_Schmiedel_CD4---TH2_cells,-1.0266069912408176,0.5788570026980624,88,0.23742870848205008
1_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.9725120965793554,0.6071995569503416,22,0.21666855400007948
1_WT-NAV,2019_JEM_Beura---CD4_IEL_TRM_up,-0.9724872708391801,0.6095819841036209,18,0.2149678768390647
1_WT-NAV,2018_CELL_Schmiedel_CD4---TFH_cells,-0.9796163601695085,0.6181365719815806,66,0.20891556066327055
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.9189959273314547,0.6504649490990887,33,0.18677610082873006
1_WT-NAV,2019_JEM_Beura---CD4_LP_TRM_dn,0.9208811423455413,0.6930438487052307,10,0.15923928681925123
1_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.8592265965547369,0.6988860007426662,26,0.1555936587121851
1_WT-NAV,2019_JEM_Beura---CD4_IEL_TRM_dn,-0.9112173917294935,0.7044134130602732,23,0.15217238302474737
1_WT-NAV,2019_JEM_Beura---CD4_SP_TRM_up,-0.8183306310339491,0.7607424761218237,56,0.11876233419810013
1_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-0.8780708277513828,0.7982934553131599,19,0.09783743121126313
1_WT-NAV,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,0.6596455855264073,0.8861781828593243,28,0.052478946225463556
1_WT-NAV,2018_CELL_Schmiedel_CD4---TH17_cells,0.7032602258485517,0.9629197521535439,53,0.016409904619053676
1_WT-NAV,2019_JEM_Beura---CD4_FRT_TRM_up,0.6989261774857873,0.9968199284483901,13,0.0013832881722104934
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2.466008365161901,6.294346532387273e-4,36,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,2.177842787468194,6.294346532387273e-4,34,3.201049350879306
2_KO-NAV,2019_JEM_Beura---CD4_NLT_TRM_up,2.355895040964627,6.294346532387273e-4,39,3.201049350879306
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg,2.29875170551806,6.294346532387273e-4,29,3.201049350879306
2_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,2.1025657706645,6.294346532387273e-4,31,3.201049350879306
2_KO-NAV,2013_IMMUNITY_Locci---non-GC-Tfh,2.384407002636313,6.294346532387273e-4,40,3.201049350879306
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM,2.4952410143106873,6.294346532387273e-4,34,3.201049350879306
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,2.311517864160506,6.294346532387273e-4,31,3.201049350879306
2_KO-NAV,2018_CELL_Schmiedel_allCellTypes---NK_cells,1.982535501673106,6.294346532387273e-4,25,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2.571105022479051,6.294346532387273e-4,52,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,2.4614718567677007,6.294346532387273e-4,55,3.201049350879306
2_KO-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.4359069939682487,6.294346532387273e-4,37,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,2.382245537081238,6.294346532387273e-4,49,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_Szabo---CD8-cytokine,2.408338462087697,6.294346532387273e-4,54,3.201049350879306
2_KO-NAV,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,2.2830157623839584,6.294346532387273e-4,44,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,2.105130924361923,6.294346532387273e-4,54,3.201049350879306
2_KO-NAV,2019_NAT_COMMU_Szabo---CD8-cytotoxic,2.2888366631798425,6.294346532387273e-4,55,3.201049350879306
2_KO-NAV,2018_CELL_Schmiedel_CD4---TH1_cells,1.9515085291238148,6.606606606606606e-4,64,3.1800215526841136
2_KO-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-2.1924909884887622,9.984720352188318e-4,61,3.0006640941585494
2_KO-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-2.2015482776098376,0.0010306058713304184,45,2.9869073877053935
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,-1.801234840337399,0.0011977351916376306,29,2.9216391898956733
2_KO-NAV,2019_JEM_Beura---CD4_NLT_TRM_dn,-2.1176170865972055,0.0013309671694764864,42,2.875832656990425
2_KO-NAV,2015_NAT_IMMUNOL_Choi---Tfh,-2.1943625687387742,0.0015320689895308617,34,2.8147216778509616
2_KO-NAV,2015_NAT_IMMUNOL_Choi---GC-Tfh,-1.8664209619938443,0.0017535702424443709,26,2.756076832978947
2_KO-NAV,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.7633128862905993,0.0017535702424443709,39,2.756076832978947
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-2.095329804095907,0.0019496632399858206,40,2.7100403966611224
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.6480430461280005,0.002133821063862216,20,2.6708420020790613
2_KO-NAV,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.723230681092899,0.0029599952161693476,27,2.528708990830566
2_KO-NAV,2019_JEM_Beura---CD4_IEL_TRM_up,1.66417902284809,0.0042392321667798355,23,2.3727127981073375
2_KO-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.6731743366091645,0.0068796736913664175,19,2.1624321602237497
2_KO-NAV,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.8176744012879333,0.007835005856469023,48,2.1059606745711115
2_KO-NAV,2019_NAT_COMMU_Szabo---Proliferation,-1.735209360903952,0.017655813772507516,59,1.7531122606120844
2_KO-NAV,2013_IMMUNITY_Locci---GC-Tfh,-1.5101121033742566,0.017655813772507516,28,1.7531122606120844
2_KO-NAV,2019_JEM_Beura---CD4_SP_TRM_dn,1.6900280685539715,0.017655813772507516,34,1.7531122606120844
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.6077316070259533,0.023665552929671582,40,1.6258833440799956
2_KO-NAV,2019_NAT_COMMU_Szabo---Treg,1.6281430879215575,0.034883079638208685,52,1.4573851805387947
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.3955384746770334,0.051472367890278335,14,1.288425852382678
2_KO-NAV,2019_JEM_Beura---CD4_SP_TRM_up,1.538133978510677,0.0677167101103655,31,1.1693041494352392
2_KO-NAV,2019_NAT_COMMU_Szabo---CD4-CD8,1.52666177164197,0.07904802379940501,35,1.102108982958105
2_KO-NAV,2019_JEM_Beura---CD4_IEL_TRM_dn,1.377061812504433,0.10128758351893095,15,0.9944437899775032
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.2911587615386533,0.12976202104095708,15,0.8868523989521235
2_KO-NAV,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.4119851013174376,0.1398170131449418,72,0.8544399797676276
2_KO-NAV,2018_CELL_Schmiedel_CD4---TH1-17_cells,1.4328268319747592,0.14185616644456864,24,0.8481517808082685
2_KO-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.2782284971879458,0.1595914035553197,18,0.7969905057737414
2_KO-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.3127139933428829,0.16664223232175146,15,0.7782149252583128
2_KO-NAV,2019_JEM_Beura---CD4_LP_TRM_up,1.2706542957507219,0.16720056897332056,24,0.7767622490169006
2_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.161816108197495,0.2552694566144621,22,0.5930011460940828
2_KO-NAV,2019_NAT_COMMU_Szabo---IFN-Response,1.2137540706860201,0.30470611596505165,28,0.5161188286679835
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,-1.1024565140993936,0.321043551441195,28,0.4934360490043984
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-1.1868292507328204,0.372129141169023,41,0.4293063193540244
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-1.1516608308702547,0.3986868023637557,42,0.3993681404486187
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.0888600088697729,0.3986868023637557,12,0.3993681404486187
2_KO-NAV,2018_CELL_Schmiedel_CD4---TFH_cells,-1.112439005098005,0.4104508583286173,73,0.38673883180704083
2_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-1.0644844694312936,0.4104508583286173,15,0.38673883180704083
2_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-1.0547004399184856,0.48203753351206435,40,0.3169191444114776
2_KO-NAV,2018_CELL_Schmiedel_CD4---TH2_cells,1.0875164027904956,0.4916147159539907,48,0.3083751254561318
2_KO-NAV,2019_JEM_Beura---CD4_FRT_TRM_up,1.0191023942705824,0.5039883530304142,17,0.2975794998105624
2_KO-NAV,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-0.9770378951922072,0.5511282245218367,28,0.25874734720314646
2_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.9753490644026164,0.5511282245218367,46,0.25874734720314646
2_KO-NAV,2018_CELL_Schmiedel_CD4---TH17_cells,0.997875730061983,0.5546144626448263,75,0.25600880954188265
2_KO-NAV,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,0.8714596764086581,0.6857283842315918,32,0.16384787348923677
2_KO-NAV,2019_JEM_Beura---CD4_FRT_TRM_dn,0.8869697698768925,0.7220804544105803,13,0.14141441051910794
2_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,0.774045430631618,0.778165771963656,24,0.10892787578649026
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,0.8067730052409097,0.8642395925878918,19,0.06336584164828533
2_KO-NAV,2019_JEM_Beura---CD4_LP_TRM_dn,0.6800377051012859,0.9810230378758297,8,0.008320793736394251
2_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,-0.6406874213755205,1,22,-0
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2.5394382145182126,6.908390554346005e-4,39,3.160623118295836
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.9416272910661945,6.908390554346005e-4,34,3.160623118295836
2_WT-NAV,2019_JEM_Beura---CD4_NLT_TRM_up,2.4191315172309116,6.908390554346005e-4,33,3.160623118295836
2_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.9889174329333117,6.908390554346005e-4,34,3.160623118295836
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg,2.239081419266113,6.908390554346005e-4,31,3.160623118295836
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM,2.4547242442823087,6.908390554346005e-4,37,3.160623118295836
2_WT-NAV,2013_IMMUNITY_Locci---non-GC-Tfh,2.293836467112873,6.908390554346005e-4,35,3.160623118295836
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,2.305699742359155,6.908390554346005e-4,33,3.160623118295836
2_WT-NAV,2018_CELL_Schmiedel_allCellTypes---NK_cells,2.0733243443166334,6.908390554346005e-4,28,3.160623118295836
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2.5074818386926836,6.908390554346005e-4,45,3.160623118295836
2_WT-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.509181058459704,6.908390554346005e-4,44,3.160623118295836
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,2.4885754616164215,6.908390554346005e-4,45,3.160623118295836
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,2.327074497812233,6.908390554346005e-4,48,3.160623118295836
2_WT-NAV,2019_NAT_COMMU_Szabo---CD8-cytokine,2.4618042634596766,6.908390554346005e-4,56,3.160623118295836
2_WT-NAV,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,2.2106408157946484,6.908390554346005e-4,41,3.160623118295836
2_WT-NAV,2019_NAT_COMMU_Szabo---CD8-cytotoxic,2.300929000754846,6.908390554346005e-4,58,3.160623118295836
2_WT-NAV,2018_CELL_Schmiedel_CD4---TH1_cells,1.8843265230531792,7.178907065784894e-4,70,3.1439416687699846
2_WT-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-2.1204140029616623,0.0010279413138958977,44,2.9880316788997914
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,2.032228349097998,0.0011151474191095716,42,2.9526677164061486
2_WT-NAV,2019_JEM_Beura---CD4_NLT_TRM_dn,-2.1459277565038426,0.0014120667522464698,35,2.8501447725143394
2_WT-NAV,2015_NAT_IMMUNOL_Choi---Tfh,-2.4029164530541265,0.0016191948185765807,33,2.7907008945804135
2_WT-NAV,2015_NAT_IMMUNOL_Choi---GC-Tfh,-1.975401997581479,0.0017251293847038527,32,2.76317832728305
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.6404173857761117,0.001822409003804969,19,2.739354147581725
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-2.0311132267224967,0.0018431635388739946,29,2.7344361293063875
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,-1.9247757242580636,0.0019672131147540984,31,2.706148588963142
2_WT-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-2.0221855406410723,0.002324598478444632,38,2.633652050797668
2_WT-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.7036926562626793,0.003029051356188903,26,2.518693363339189
2_WT-NAV,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.8513928259919077,0.005174216027874565,54,2.286155443080761
2_WT-NAV,2018_CELL_Schmiedel_CD4---TH1-17_cells,1.7261251086465217,0.007697391439567702,35,2.1136564274691514
2_WT-NAV,2019_NAT_COMMU_Szabo---Proliferation,-1.832366468959032,0.009324228867435837,65,2.030387075065167
2_WT-NAV,2019_JEM_Beura---CD4_SP_TRM_up,1.754236119676605,0.012921125200668989,31,1.8886996653530257
2_WT-NAV,2019_JEM_Beura---CD4_SP_TRM_dn,1.7051542960684238,0.016660484668644907,26,1.7783123687241682
2_WT-NAV,2013_IMMUNITY_Locci---GC-Tfh,-1.5392298127225523,0.01673335758457621,37,1.7764169081618943
2_WT-NAV,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.5479589459033598,0.01752755278183508,34,1.7562787163954936
2_WT-NAV,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.4640239130660322,0.021081616918162793,23,1.6760960826575122
2_WT-NAV,2019_JEM_Beura---CD4_IEL_TRM_up,1.4890411894843398,0.02893955747436589,23,1.538508114126117
2_WT-NAV,2019_NAT_COMMU_Szabo---Treg,1.6162431074437225,0.03452024449275957,32,1.461926137015915
2_WT-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.416475335324404,0.03452024449275957,16,1.461926137015915
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.4054418909302693,0.043226250122801846,24,1.3642524378785927
2_WT-NAV,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.5159198511773875,0.07178308823529411,68,1.1439778614848608
2_WT-NAV,2019_JEM_Beura---CD4_LP_TRM_up,1.3433843581407037,0.11268514504078486,27,0.9481333319754897
2_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.236714400413666,0.16409194670064234,28,0.7849127327147065
2_WT-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.2549308046795227,0.2316168571399339,24,0.6352298357199182
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,-1.1612036289098577,0.23210023866348448,22,0.63432441296855
2_WT-NAV,2019_JEM_Beura---CD4_IEL_TRM_dn,1.2285150683232224,0.23732876712328765,12,0.6246496168366116
2_WT-NAV,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-1.3041151103041992,0.24513209662725624,38,0.6105998202229075
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.1734510046158835,0.27569620253164556,10,0.5595692158706853
2_WT-NAV,2019_NAT_COMMU_Szabo---CD4-CD8,1.2440411890566188,0.27569620253164556,20,0.5595692158706853
2_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.1365444187018452,0.32836805574487343,14,0.48363909847255454
2_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-1.1583213068177423,0.3916711590296496,48,0.4070784068422936
2_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-1.0939042755241544,0.4722342147868322,18,0.3258425501780722
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-1.04158185335431,0.5404683753125052,36,0.26722971305033344
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-0.9980892291583653,0.5557723872816608,24,0.2551030342932703
2_WT-NAV,2019_JEM_Beura---CD4_LP_TRM_dn,-0.9742201046812295,0.619489932885906,24,0.20796574679820695
2_WT-NAV,2019_NAT_COMMU_Szabo---IFN-Response,-0.9596204186362167,0.619489932885906,29,0.20796574679820695
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-0.9536194273118477,0.6497980058449373,49,0.18722162578861787
2_WT-NAV,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,0.9241193214751243,0.6664613978804343,23,0.1762250002981664
2_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.8793751166440307,0.6984572795441718,44,0.15586015193435898
2_WT-NAV,2018_CELL_Schmiedel_CD4---TH17_cells,0.9185160715809264,0.7001129943502825,69,0.154831861610657
2_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,0.8422238665341955,0.8064729194187583,15,0.09341021121917144
2_WT-NAV,2018_CELL_Schmiedel_CD4---TH2_cells,-0.8175166836143606,0.8221932098090541,45,0.08502611421905502
2_WT-NAV,2019_JEM_Beura---CD4_FRT_TRM_dn,0.8272052049984057,0.8310060866451845,17,0.0803957952450873
