,ChIP
184,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
185,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
186,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
187,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
188,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
189,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
190,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
191,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
192,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
193,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
194,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
195,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
196,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
197,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
198,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
199,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
200,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
201,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
202,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
203,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
204,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
205,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
206,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
207,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
208,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
209,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
210,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
211,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
212,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
213,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
214,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
215,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
216,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
217,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
218,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
219,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
220,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
221,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
222,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
223,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
224,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
225,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
226,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
227,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
228,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
229,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
230,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
231,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
232,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
233,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
234,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
235,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
236,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
237,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
238,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
239,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
240,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
241,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
242,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
243,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
244,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
245,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
246,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
247,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
248,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
249,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
250,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
251,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
252,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
253,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
254,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_MP-CD8
255,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_TE-CD8
256,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
257,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
258,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
259,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
260,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
261,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
262,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_PNAS_Li___STAT5B_IL2-CD8
263,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_PNAS_Li___STAT5B_IL2-CD8
264,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
265,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_PNAS_Li___STAT5B_IL2-CD8
266,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_PNAS_Li___STAT5B_IL2-CD8
267,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
268,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_PNAS_Li___STAT5B_IL2-CD8
269,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
270,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
271,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2017_PNAS_Li___STAT5B_IL2-CD8
272,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
273,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2017_PNAS_Li___STAT5B_IL2-CD8
274,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_PNAS_Li___STAT5B_IL2-CD8
275,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_PNAS_Li___STAT5B_IL2-CD8
276,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2017_PNAS_Li___STAT5B_IL2-CD8
277,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
278,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_PNAS_Li___STAT5B_IL2-CD8
279,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_PNAS_Li___STAT5B_IL2-CD8
280,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_PNAS_Li___STAT5B_IL2-CD8
281,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_PNAS_Li___STAT5B_IL2-CD8
282,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_PNAS_Li___STAT5B_IL2-CD8
283,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
284,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
285,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
286,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
287,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
288,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
289,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
290,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
291,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
292,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
293,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
294,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
295,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
296,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
297,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
298,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
299,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
300,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
301,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
302,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
303,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
304,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
305,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
306,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
307,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
308,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
309,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
310,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
311,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
312,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
313,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
314,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
315,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
316,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
317,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
318,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
319,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
320,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
321,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
322,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
323,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
324,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
325,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
326,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
327,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
328,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
329,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
330,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
331,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
332,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
333,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
334,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
335,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
336,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
337,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
338,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
339,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
340,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
341,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
342,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
343,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
344,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
345,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
346,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
347,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
348,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
349,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
350,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
351,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
352,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
353,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
354,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
355,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
356,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
357,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
358,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
359,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
360,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
361,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_MP-CD8
362,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_TE-CD8
363,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
364,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_MP-CD8
365,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_TE-CD8
366,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
367,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
368,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
369,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
