comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj,old_names
P4,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.7229507895184822,0.9513222989067367,31,0.021672323311434625,4
P4,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.6539748697751551,0.9772806907771243,49,0.009980681984630976,4
P4,2018_CELL_Schmiedel_CD4---TH2_cells,0.6503066014038572,0.9772806907771243,43,0.009980681984630976,4
P4,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-0.8277796468925548,0.9772806907771243,24,0.009980681984630976,4
P4,2018_CELL_Schmiedel_CD4---TH1-17_cells,-0.6114546516242372,0.9772806907771243,23,0.009980681984630976,4
P4,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,0.5887735206497726,0.9772806907771243,30,0.009980681984630976,4
P4,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-0.7095508754816034,0.9885670731707317,16,0.0049938589555614055,4
P4,2018_CELL_Schmiedel_CD4---TH17_cells,0.694439614673881,0.9885670731707317,52,0.0049938589555614055,4
P4,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.5109704712591882,0.9885670731707317,15,0.0049938589555614055,4
P4,2019_JEM_Beura---CD4_LP_TRM_dn,-0.6490517034200194,1,19,-0,4
P4,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,-0.7362975386931875,1,26,-0,4
P0.2,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.8830116367989866,0.0034303534303534305,22,2.4646611321599257,5
P0.2,2019_JEM_Beura---CD4_SP_TRM_dn,-2.2287354542526248,0.0034303534303534305,44,2.4646611321599257,5
P0.2,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.431188961543131,0.0034303534303534305,55,2.4646611321599257,5
P0.2,2015_NAT_IMMUNOL_Choi---Tfh,1.7469645895311876,0.0034303534303534305,24,2.4646611321599257,5
P0.2,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.664477594021986,0.0034303534303534305,54,2.4646611321599257,5
P0.2,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-1.8407094917592617,0.003462385898646522,37,2.460624529668922,5
P0.2,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-1.4208840683693864,0.0059224694903086865,22,2.2274971678740383,5
P0.2,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.8728446965295331,0.0059224694903086865,26,2.2274971678740383,5
P0.2,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-1.7504277867077962,0.0060207991242474,26,2.220345862194313,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRM,-1.5747473090728674,0.007083255077674331,25,2.1497671183834903,5
P0.2,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-1.9663853260007969,0.007083255077674331,49,2.1497671183834903,5
P0.2,2013_IMMUNITY_Locci---non-GC-Tfh,-1.7150989626019653,0.007083255077674331,30,2.1497671183834903,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-1.793376968800442,0.007083255077674331,38,2.1497671183834903,5
P0.2,2018_CELL_Schmiedel_CD4---TH1_cells,-1.919119531236431,0.008196975812711524,64,2.086346346409222,5
P0.2,2019_JEM_Beura---CD4_IEL_TRM_up,1.6463425695779925,0.018889350505470158,6,1.7237829746742324,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,-1.4850246886512506,0.02175824175824176,25,1.6623762020595625,5
P0.2,2019_NAT_COMMU_Szabo---IFN-Response,1.761888254054955,0.0292623685554838,44,1.5336905241114243,5
P0.2,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.776129493493242,0.030319372041464433,15,1.5182797978206914,5
P0.2,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.4853546474993304,0.03351682951106056,30,1.4747370697247475,5
P0.2,2019_NAT_COMMU_Szabo---Proliferation,-1.6998885777747594,0.053346994535519124,39,1.2728900428450727,5
P0.2,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,1.4559896747338947,0.06159222863155522,19,1.21047408126653,5
P0.2,2019_JEM_Beura---CD4_LP_TRM_up,-1.4255979872440823,0.0757679180887372,19,1.1205146459034707,5
P0.2,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,1.6491604459285696,0.07742856010463318,24,1.1110988169914968,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.4626142477612794,0.08396656534954407,14,1.0758936112568072,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.4428444913391365,0.08637382611329901,42,1.0636178419735307,5
P0.2,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.4057552094725683,0.10388199406627388,12,0.9834597224652659,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.3428118416469457,0.10388199406627388,16,0.9834597224652659,5
P0.2,2013_IMMUNITY_Locci---GC-Tfh,1.3754461299332474,0.1478507321681625,19,0.8301765204729634,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.3467762191951471,0.1478507321681625,25,0.8301765204729634,5
P0.2,2019_JEM_Beura---CD4_IEL_TRM_dn,-1.3239284429857086,0.1478507321681625,22,0.8301765204729634,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-1.3258647270114554,0.1478507321681625,33,0.8301765204729634,5
P0.2,2019_JEM_Beura---CD4_SP_TRM_up,1.4907637600410937,0.1478507321681625,13,0.8301765204729634,5
P0.2,2019_NAT_COMMU_Szabo---Treg,-1.4359109923174913,0.1478507321681625,37,0.8301765204729634,5
P0.2,2019_JEM_Beura---CD4_NLT_TRM_up,-1.1721761765541572,0.21108742004264391,19,0.6755376481175334,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.3393620277743836,0.21108742004264391,43,0.6755376481175334,5
P0.2,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,-1.2588984445663425,0.2324172576832151,22,0.6337316274076803,5
P0.2,2019_JEM_Beura---CD4_NLT_TRM_dn,-1.1722204048317644,0.27398689401101944,22,0.5622702108833536,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.2293154732549443,0.2804187492155835,22,0.5521929521581395,5
P0.2,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.2517487488128718,0.2807841267949711,13,0.5516274472552141,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,-1.0584757319948632,0.2925,28,0.5338741295818008,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.1730708654170072,0.3073514974564278,20,0.5123646665988283,5
P0.2,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,1.2181193256586913,0.41751027501172316,19,0.37933283197443335,5
P0.2,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.0885491930581515,0.48381288073253903,20,0.3153225734346643,5
P0.2,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.077925448617583,0.488498789346247,12,0.31113650826229294,5
P0.2,2018_CELL_Schmiedel_CD4---TH17_cells,-1.09786059606271,0.5162877276957851,82,0.28710819813183136,5
P0.2,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,1.035932087687516,0.5463721766939836,13,0.26251142465583316,5
P0.2,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.040789441242595,0.5463721766939836,22,0.26251142465583316,5
P0.2,2018_CELL_Schmiedel_CD4---TFH_cells,1.0979710629422914,0.5463721766939836,49,0.26251142465583316,5
P0.2,2019_JEM_Beura---CD4_FRT_TRM_dn,1.0273047586257318,0.5556191555839739,23,0.25522278989444785,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-1.0372554363022592,0.5646017699115045,53,0.24825776476225736,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.0127614072556061,0.5647874401060251,25,0.2481149698055756,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,0.9913404692596202,0.5969493635860542,30,0.2240625064716949,5
P0.2,2018_CELL_Schmiedel_CD4---TH1-17_cells,-0.9868657458990835,0.6001268767181221,49,0.22175692289397114,5
P0.2,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-0.9664917518780353,0.6272922124315313,28,0.20253010401217464,5
P0.2,2019_NAT_COMMU_Szabo---CD4-CD8,-0.9470934239710928,0.6272922124315313,21,0.20253010401217464,5
P0.2,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,-0.9723320741690141,0.6356814198071867,25,0.19676048228220286,5
P0.2,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,0.9357167887199135,0.660633350557319,11,0.1800395057317813,5
P0.2,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-0.8717850010010837,0.7065816757545504,39,0.1508376295984199,5
P0.2,2019_JEM_Beura---CD4_FRT_TRM_up,0.9197577132268853,0.725555782174179,11,0.1393291925175709,5
P0.2,2018_CELL_Schmiedel_CD4---TH2_cells,0.8683243640816595,0.725555782174179,45,0.1393291925175709,5
P0.2,2019_NAT_COMMU_Szabo---CD4-NV-CM,0.7501531232027117,0.8129431225049245,33,0.08993983871879487,5
P0.2,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.748664350306126,0.8129431225049245,39,0.08993983871879487,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,0.8537968202584654,0.8129431225049245,17,0.08993983871879487,5
P0.2,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,0.7678710856667755,0.8507315309301291,9,0.07020747050390949,5
P0.2,2019_JEM_Beura---CD4_LP_TRM_dn,-0.8038342316379278,0.8959276018099547,17,0.04772708342357962,5
P0.2,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-0.563654830749652,0.9431192660550459,46,0.025433383281366684,5
P0.1,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,2.0027910102217157,0.0011827956989247312,23,2.92709026339571,6
P0.1,2015_NAT_IMMUNOL_Choi---Tfh,1.8450523918411736,0.0011827956989247312,21,2.92709026339571,6
P0.1,2019_JEM_Beura---CD4_NLT_TRM_dn,2.4210744080191335,0.0011827956989247312,41,2.92709026339571,6
P0.1,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,2.3243938980052143,0.0011827956989247312,51,2.92709026339571,6
P0.1,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-2.2954755705136014,0.0011827956989247312,48,2.92709026339571,6
P0.1,2019_NAT_COMMU_Szabo---IFN-Response,-2.0198716159795564,0.0011827956989247312,46,2.92709026339571,6
P0.1,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.3786039910001375,0.0011827956989247312,47,2.92709026339571,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-2.456558213389969,0.0011827956989247312,34,2.92709026339571,6
P0.1,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-2.5265500259409577,0.0011827956989247312,50,2.92709026339571,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-2.698459797019924,0.0011827956989247312,31,2.92709026339571,6
P0.1,2018_CELL_Schmiedel_allCellTypes---NK_cells,-2.0474478310076347,0.0011827956989247312,29,2.92709026339571,6
P0.1,2013_IMMUNITY_Locci---non-GC-Tfh,-1.9410640775855328,0.0011827956989247312,28,2.92709026339571,6
P0.1,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-2.2059701550995676,0.0011827956989247312,36,2.92709026339571,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRM,-2.7188344199789993,0.0011827956989247312,42,2.92709026339571,6
P0.1,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,-1.693797970244673,0.0011827956989247312,22,2.92709026339571,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-2.2413945399903343,0.0011827956989247312,36,2.92709026339571,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-2.052656251125642,0.0011827956989247312,27,2.92709026339571,6
P0.1,2019_JEM_Beura---CD4_NLT_TRM_up,-1.964624403487183,0.0011827956989247312,29,2.92709026339571,6
P0.1,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-2.9989046443364935,0.0012677679600461007,45,2.896960228231348,6
P0.1,2018_CELL_Schmiedel_CD4---TH1_cells,-1.882752820937649,0.0014009764381235407,66,2.853569168696365,6
P0.1,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.8884251655335262,0.002278481012658228,46,2.6423545861871354,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.8641469473008694,0.002278481012658228,20,2.6423545861871354,6
P0.1,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.003537437517864,0.002636256515747638,55,2.5790123338528375,6
P0.1,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.4967472718155195,0.004352517985611511,19,2.3612594256016264,6
P0.1,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.7454176448239864,0.004920365977634701,20,2.3080025931358845,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.8820472599468856,0.0052628781032374675,33,2.2787766888283243,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.5859577033225054,0.010862473328748524,16,1.9640712768900261,6
P0.1,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.5903942129584778,0.011076799140708915,16,1.955585719423361,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.5092936442175828,0.013436061260922672,18,1.8717280246859835,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,-1.4338470044275187,0.02140812821980538,29,1.6694213027824507,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.4266677308876232,0.05236411842686699,23,1.280966203608606,6
P0.1,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.627977935200654,0.052783109404990404,24,1.2775050294692618,6
P0.1,2019_JEM_Beura---CD4_SP_TRM_up,-1.6031622563101426,0.05278332224440009,39,1.2775032782500586,6
P0.1,2019_JEM_Beura---CD4_IEL_TRM_up,-1.3712719452292708,0.074701099952176,29,1.1266730032763903,6
P0.1,2019_JEM_Beura---CD4_FRT_TRM_dn,1.3582216711645514,0.08311034157091138,24,1.0803449328014496,6
P0.1,2019_NAT_COMMU_Szabo---Treg,-1.470434357523462,0.09464190826970251,40,1.0239165115896922,6
P0.1,2013_IMMUNITY_Locci---GC-Tfh,-1.3184105685788194,0.09464190826970251,30,1.0239165115896922,6
P0.1,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,-1.3206290441791435,0.09977005620848237,23,1.0009997831086632,6
P0.1,2019_JEM_Beura---CD4_LP_TRM_dn,1.3099268820740204,0.10923270683975973,19,0.9616473041839348,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.160967217213621,0.11602666014430721,21,0.9354422088485689,6
P0.1,2019_JEM_Beura---CD4_LP_TRM_up,-1.2586058160149125,0.14951428422207133,28,0.8253173139450489,6
P0.1,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.28478484548933,0.15085714285714286,29,0.8214341218164634,6
P0.1,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.1878943016671202,0.2558939703646588,12,0.5919399472828335,6
P0.1,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,1.109461180925257,0.3775603468052334,18,0.42301362366414297,6
P0.1,2018_CELL_Schmiedel_CD4---TFH_cells,-1.1761255860123794,0.3775603468052334,79,0.42301362366414297,6
P0.1,2019_NAT_COMMU_Szabo---CD4-CD8,1.1673940263236195,0.3775603468052334,21,0.42301362366414297,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.1422013002921871,0.3775603468052334,21,0.42301362366414297,6
P0.1,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.078177713998237,0.4277984948132077,17,0.3687607478043883,6
P0.1,2019_NAT_COMMU_Szabo---Proliferation,-1.1180650817409636,0.4277984948132077,40,0.3687607478043883,6
P0.1,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-1.1112219422982355,0.43459174714661986,34,0.36191852514553163,6
P0.1,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-1.0808981068088477,0.48863273312801114,17,0.3110174433373943,6
P0.1,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,1.0172603285760642,0.5343256188165486,14,0.2721940026018048,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-1.0037606796689156,0.5544393604441931,12,0.25614594611461305,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,0.9396197744524026,0.6622380982223058,32,0.17898583812370952,6
P0.1,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.9219650830460785,0.6780460415496911,16,0.1687408151121835,6
P0.1,2019_JEM_Beura---CD4_SP_TRM_dn,-0.9133990829819599,0.6816964285714285,17,0.16640898127774165,6
P0.1,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,0.8888597943183741,0.7413018086574877,11,0.13000494026810258,6
P0.1,2019_JEM_Beura---CD4_IEL_TRM_dn,-0.8948726255644937,0.7655857274287936,22,0.1160061715696343,6
P0.1,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-0.9074521642352705,0.7655857274287936,18,0.1160061715696343,6
P0.1,2018_CELL_Schmiedel_CD4---TH17_cells,-0.8245243277679286,0.8330271640811081,62,0.07934083650655907,6
P0.1,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.7542834353661202,0.8330271640811081,34,0.07934083650655907,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.7168550270869898,0.8559208918466716,45,0.06756637296548218,6
P0.1,2018_CELL_Schmiedel_CD4---TH2_cells,-0.7777238601468829,0.8559208918466716,52,0.06756637296548218,6
P0.1,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,0.6316885837882575,0.9082625223613595,19,0.04178860573615476,6
P0.1,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,0.6079413132083235,0.9120682430410056,39,0.03997266554512151,6
P0.1,2019_JEM_Beura---CD4_FRT_TRM_up,0.639345903055695,1,14,-0,6
P7,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2.5208855723436727,5.506607929515418e-4,35,3.2591158441850663,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.7308095946366089,5.506607929515418e-4,23,3.2591158441850663,7
P7,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.8357570082856771,5.506607929515418e-4,21,3.2591158441850663,7
P7,2019_JEM_Beura---CD4_NLT_TRM_up,1.8759888932699988,5.506607929515418e-4,27,3.2591158441850663,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.8265856338760642,5.506607929515418e-4,24,3.2591158441850663,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.9490146037442873,5.506607929515418e-4,26,3.2591158441850663,7
P7,2013_IMMUNITY_Locci---non-GC-Tfh,1.9620284061534556,5.506607929515418e-4,27,3.2591158441850663,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.8798064257281977,5.506607929515418e-4,26,3.2591158441850663,7
P7,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,2.1083475774836953,5.506607929515418e-4,30,3.2591158441850663,7
P7,2018_CELL_Schmiedel_allCellTypes---NK_cells,1.818284446803247,5.506607929515418e-4,27,3.2591158441850663,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2.2585924421916475,5.506607929515418e-4,30,3.2591158441850663,7
P7,2013_IMMUNITY_Locci---GC-Tfh,1.8795110185173833,5.506607929515418e-4,23,3.2591158441850663,7
P7,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,1.9544317727726197,5.506607929515418e-4,38,3.2591158441850663,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,2.1818598876602624,5.506607929515418e-4,27,3.2591158441850663,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,1.8347069162964322,5.506607929515418e-4,20,3.2591158441850663,7
P7,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,2.0722158608544565,5.506607929515418e-4,25,3.2591158441850663,7
P7,2019_NAT_COMMU_Szabo---CD8-cytokine,2.1457877079178553,5.633225789931889e-4,54,3.2492428411033205,7
P7,2019_NAT_COMMU_Szabo---CD8-cytotoxic,2.099303333028149,5.633225789931889e-4,44,3.2492428411033205,7
P7,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,1.9549085270946134,0.0010414283347403137,35,2.9823706103995624,7
P7,2019_JEM_Beura---CD4_NLT_TRM_dn,-1.9317154371938188,0.002119460500963391,36,2.6737746726902327,7
P7,2015_NAT_IMMUNOL_Choi---Tfh,-2.3932989574481396,0.0026931080915656752,41,2.5697462152374206,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,1.8257831589080584,0.00322061191626409,40,2.492061604512599,7
P7,2015_NAT_IMMUNOL_Choi---GC-Tfh,-2.062190032096883,0.00322061191626409,38,2.492061604512599,7
P7,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-1.9810933904044983,0.00402046783625731,37,2.3957234078898537,7
P7,2018_CELL_Schmiedel_CD4---TH1_cells,1.7474591746453638,0.007361415771275606,51,2.1330386527110403,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,-1.6595950988008337,0.007361415771275606,37,2.1330386527110403,7
P7,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.7765867085184246,0.014866979655712053,40,1.8277772528695524,7
P7,2019_NAT_COMMU_Szabo---Treg,1.658144513121713,0.03270712258413299,32,1.4853576613412518,7
P7,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.6375647700544256,0.05074320861096874,37,1.2946220747969681,7
P7,2019_JEM_Beura---CD4_LP_TRM_up,1.4714131875707859,0.05738417587877283,23,1.2412078510861932,7
P7,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.437053587417813,0.06295386209657793,15,1.2009776216199444,7
P7,2019_JEM_Beura---CD4_SP_TRM_dn,1.5178707928251427,0.08591048412448916,26,1.065953833612574,7
P7,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.4950875439586724,0.11236847329759778,57,0.9493555196694398,7
P7,2019_JEM_Beura---CD4_FRT_TRM_up,1.266780450996237,0.12870139983665407,8,0.8904167294124101,7
P7,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,1.3334344731550178,0.18232465084067562,11,0.7391546094562467,7
P7,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.2919336604803098,0.18954010435626742,17,0.7222988845989429,7
P7,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.2704783713391194,0.22709760903449697,31,0.6437874381650759,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.213576251377425,0.2877293384952028,9,0.5410158527535665,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-1.2588745263447507,0.2877293384952028,59,0.5410158527535665,7
P7,2019_NAT_COMMU_Szabo---Proliferation,1.3047749941608495,0.2877293384952028,14,0.5410158527535665,7
P7,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.1494523079155021,0.30491423608598106,22,0.5158222984642263,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.1819374967487069,0.32135979090721506,9,0.4930084638500477,7
P7,2019_JEM_Beura---CD4_IEL_TRM_up,1.1604204254862884,0.3674144401981115,15,0.43484377896347703,7
P7,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.1075379736314535,0.4359963163347531,11,0.3605171800026252,7
P7,2019_JEM_Beura---CD4_SP_TRM_up,1.1602011547595026,0.453355611250348,18,0.34356100457289074,7
P7,2019_NAT_COMMU_Szabo---CD4-CD8,1.1380939253763331,0.46875270118419915,11,0.3290562166380652,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,1.1530946534556565,0.47010271460014674,26,0.3278072409783919,7
P7,2018_CELL_Schmiedel_CD4---TH1-17_cells,1.1475756008910245,0.4822424667133848,24,0.3167345479046303,7
P7,2019_JEM_Beura---CD4_IEL_TRM_dn,1.0721478951474257,0.4822424667133848,13,0.3167345479046303,7
P7,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-1.0909830165509153,0.4822424667133848,44,0.3167345479046303,7
P7,2018_CELL_Schmiedel_CD4---TFH_cells,-1.0623214527811657,0.5237805485180719,70,0.2808506338758947,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.0002129503736488,0.5806012603908682,20,0.23612202572066443,7
P7,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.9840860932049272,0.6156545956466152,45,0.2106628743234797,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.9837252984364397,0.6235704323570432,14,0.20511448579976832,7
P7,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,0.9789451427247989,0.6235704323570432,18,0.20511448579976832,7
P7,2019_NAT_COMMU_Szabo---IFN-Response,0.8527416429093627,0.7748223745498533,29,0.11079784664777194,7
P7,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,0.8687474435715392,0.7748223745498533,12,0.11079784664777194,7
P7,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,0.8161615311287671,0.7748223745498533,25,0.11079784664777194,7
P7,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,0.8503761528273767,0.7748223745498533,14,0.11079784664777194,7
P7,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-0.6854555174429202,0.9230242981835339,46,0.03478686622421563,7
P7,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,-0.8118207244239581,0.9422118339833156,21,0.025851445415788012,7
