comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj,old_names
P5_WT,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.6857077443797448,0.016105853962745047,11,1.7930162431214955,3_WT
P5_WT,2019_JEM_Beura---CD4_FRT_TRM_dn,-1.4535826013345816,0.052656279331706406,24,1.2785498311926493,3_WT
P5_WT,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.4648937172487426,0.05892857142857143,18,1.229674087128313,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.5575876418742471,0.07870900572618428,25,1.103975573696506,3_WT
P5_WT,2019_NAT_COMMU_Szabo---CD8-cytotoxic,1.6363290317912538,0.07870900572618428,49,1.103975573696506,3_WT
P5_WT,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,1.5736044302412748,0.08905918517556392,14,1.0503212826538768,3_WT
P5_WT,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,1.5754380188597676,0.12089265717485204,36,0.9176000766850277,3_WT
P5_WT,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.5006978163255387,0.15746982937994172,10,0.802802643074145,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,1.4088845081418295,0.1580306698950767,13,0.8012586189089443,3_WT
P5_WT,2019_NAT_COMMU_Szabo---IFN-Response,-1.445136271480163,0.1780821917808219,33,0.7493795078136192,3_WT
P5_WT,2019_NAT_COMMU_Szabo---CD8-cytokine,1.472061820852049,0.2004151291512915,31,0.6980694970816641,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---TFH_cells,-1.348844627090095,0.2004151291512915,88,0.6980694970816641,3_WT
P5_WT,2019_JEM_Beura---CD4_LP_TRM_dn,-1.2195177529032177,0.26923512747875356,32,0.5698682777507043,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.338872348813851,0.2734322228526654,6,0.5631503069500117,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-1.3238392715383194,0.2815707273538599,50,0.5504124972909269,3_WT
P5_WT,2019_NAT_COMMU_Szabo---Proliferation,1.4456160922894368,0.2917771883289125,21,0.5349486650475679,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.2855536394218734,0.2917771883289125,21,0.5349486650475679,3_WT
P5_WT,2019_JEM_Beura---CD4_FRT_TRM_up,1.1893757386558923,0.4008796732642162,4,0.3969859642358595,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.2306245216382476,0.43662952646239556,53,0.3598868990755651,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---TH1_cells,1.3544599302757148,0.43662952646239556,50,0.3598868990755651,3_WT
P5_WT,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.1343936101782022,0.44988344988344986,37,0.34689998317695053,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,-1.085661677616394,0.490861479264643,22,0.30904104815926947,3_WT
P5_WT,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.1872259892695682,0.490861479264643,21,0.30904104815926947,3_WT
P5_WT,2019_JEM_Beura---CD4_NLT_TRM_up,1.1371396017023365,0.490861479264643,19,0.30904104815926947,3_WT
P5_WT,2013_IMMUNITY_Locci---non-GC-Tfh,1.134314650578029,0.5194403872385114,26,0.2844642863722364,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-1.1402243483704262,0.5243296921549155,32,0.2803955480198058,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,1.0960427830015478,0.5811925199264255,15,0.2356799838020655,3_WT
P5_WT,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.067434289453259,0.5811925199264255,34,0.2356799838020655,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---TH17_cells,1.0815051957200608,0.6006127527365307,81,0.22140545071794768,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.0519582537746748,0.6303078446134603,19,0.20044728774803566,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,1.052658274434751,0.6303078446134603,25,0.20044728774803566,3_WT
P5_WT,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.005757994038311,0.6783248964565116,22,0.16856224279749193,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.9833863633823833,0.6783248964565116,36,0.16856224279749193,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---LungTRM,0.9985290988133027,0.6783248964565116,20,0.16856224279749193,3_WT
P5_WT,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,-0.9818863589968573,0.6783248964565116,15,0.16856224279749193,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-0.9588374206337649,0.6783248964565116,29,0.16856224279749193,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-0.9728331196888687,0.6783248964565116,29,0.16856224279749193,3_WT
P5_WT,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.9583222245942512,0.6783248964565116,67,0.16856224279749193,3_WT
P5_WT,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,0.9562111517280997,0.6783248964565116,21,0.16856224279749193,3_WT
P5_WT,2019_JEM_Beura---CD4_IEL_TRM_dn,0.955142943968984,0.6783248964565116,8,0.16856224279749193,3_WT
P5_WT,2019_JEM_Beura---CD4_SP_TRM_dn,0.9459447600890123,0.6783248964565116,13,0.16856224279749193,3_WT
P5_WT,2019_NAT_COMMU_Szabo---Treg,0.8772168852673501,0.7434839924670434,26,0.1287283775900041,3_WT
P5_WT,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-0.8695555487616222,0.7506732207736696,24,0.12454907671076346,3_WT
P5_WT,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,0.8843783501959024,0.7930453277685254,14,0.10070198918030797,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,0.7643355245090407,0.7930453277685254,31,0.10070198918030797,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,0.8544998316911903,0.8290783898305083,11,0.08140440471954088,3_WT
P5_WT,2019_NAT_COMMU_Szabo---CD4-CD8,0.7304377005748729,0.8290783898305083,20,0.08140440471954088,3_WT
P5_WT,2019_JEM_Beura---CD4_SP_TRM_up,0.66382436499523,0.8715227311137401,13,0.05972128110875258,3_WT
P5_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,-0.8428928183592895,0.8715227311137401,14,0.05972128110875258,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---TH1-17_cells,0.607231730501176,0.8931720319868771,31,0.04906488450782901,3_WT
P5_WT,2018_CELL_Schmiedel_CD4---TH2_cells,0.6420798545017492,0.9370608899297423,43,0.028232187872835136,3_WT
P5_WT,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-0.6210326721002551,0.9370608899297423,44,0.028232187872835136,3_WT
P5_WT,2019_JEM_Beura---CD4_IEL_TRM_up,0.5183358340625766,0.9990989187024429,6,3.9151105342174314e-4,3_WT
P5_WT,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,0.5882939723233876,0.9990989187024429,2,3.9151105342174314e-4,3_WT
P4_KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2.276825031570399,9.578544061302683e-4,38,3.0187004986662433,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.7639812383716178,9.578544061302683e-4,19,3.0187004986662433,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg,2.0169268701564995,9.578544061302683e-4,29,3.0187004986662433,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.9228082263153912,9.578544061302683e-4,26,3.0187004986662433,4_KO
P4_KO,2013_IMMUNITY_Locci---non-GC-Tfh,1.902816547706728,9.578544061302683e-4,22,3.0187004986662433,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.9592147274502214,9.578544061302683e-4,29,3.0187004986662433,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2.243857067645076,9.578544061302683e-4,30,3.0187004986662433,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,2.0291941194169185,9.578544061302683e-4,25,3.0187004986662433,4_KO
P4_KO,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2.13488109405226,9.578544061302683e-4,40,3.0187004986662433,4_KO
P4_KO,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,2.0555887220462234,9.578544061302683e-4,37,3.0187004986662433,4_KO
P4_KO,2019_NAT_COMMU_Szabo---CD8-cytokine,2.062814311182529,9.578544061302683e-4,50,3.0187004986662433,4_KO
P4_KO,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-2.118691453054903,0.001528627015008338,47,2.8156984695152887,4_KO
P4_KO,2018_CELL_Schmiedel_allCellTypes---NK_cells,1.7761772088269026,0.0020069330414158003,22,2.697467116913975,4_KO
P4_KO,2019_JEM_Beura---CD4_NLT_TRM_dn,-2.24168814557739,0.0020069330414158003,41,2.697467116913975,4_KO
P4_KO,2019_JEM_Beura---CD4_NLT_TRM_up,1.6711428537074207,0.0021245774987928537,21,2.6727274224072652,4_KO
P4_KO,2015_NAT_IMMUNOL_Choi---Tfh,-1.866003430157129,0.0022237196765498655,29,2.6529199610651206,4_KO
P4_KO,2019_NAT_COMMU_Szabo---CD8-cytotoxic,1.9220464033176217,0.0025520808158925033,40,2.593105577074527,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-1.4958051854019545,0.002765208647561589,28,2.5582720936301917,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,1.8793842412099833,0.004081285604965564,17,2.38920301259736,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,1.8622352085873428,0.004884868421052632,36,2.3111471299555224,4_KO
P4_KO,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.517792754049859,0.011107682813946314,19,1.9543765302649225,4_KO
P4_KO,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.7792811363362402,0.011107682813946314,38,1.9543765302649225,4_KO
P4_KO,2019_JEM_Beura---CD4_FRT_TRM_dn,-1.554288522241936,0.011808910359634998,30,1.9277901740740364,4_KO
P4_KO,2015_NAT_IMMUNOL_Choi---GC-Tfh,-1.4359029116078514,0.012198986058301648,26,1.9136762650288819,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.5477096815813862,0.013790291756911708,22,1.860426545493734,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---TH1_cells,1.6367772239518137,0.04233120964638474,49,1.3733393210548384,4_KO
P4_KO,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.3752758844993391,0.06257777777777779,28,1.203579863305269,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.5188072520617422,0.07267240324619714,28,1.1386304776310932,4_KO
P4_KO,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.367555326150151,0.07766830870279146,19,1.1097561518950638,4_KO
P4_KO,2013_IMMUNITY_Locci---GC-Tfh,1.4258498131353823,0.07789473684210527,18,1.1084918855578716,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.417241375980633,0.08936341743237795,21,1.0488402313019725,4_KO
P4_KO,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.535155777280222,0.09558647873865266,38,1.019603536850479,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,-1.3319600350453897,0.10104126494408022,23,0.995501225449606,4_KO
P4_KO,2019_JEM_Beura---CD4_SP_TRM_dn,1.3580078350734943,0.23075574600701207,17,0.636847475879218,4_KO
P4_KO,2019_NAT_COMMU_Szabo---Proliferation,1.3582211673929512,0.25570138836203626,45,0.5922669139121303,4_KO
P4_KO,2019_JEM_Beura---CD4_LP_TRM_up,-1.1787555712073663,0.28796137379528863,24,0.5406657631872784,4_KO
P4_KO,2019_JEM_Beura---CD4_FRT_TRM_up,1.16813445645785,0.28796137379528863,9,0.5406657631872784,4_KO
P4_KO,2019_JEM_Beura---CD4_SP_TRM_up,1.2816171475634464,0.32230059685295714,18,0.4917388902378802,4_KO
P4_KO,2019_NAT_COMMU_Szabo---IFN-Response,-1.1859206866429124,0.35933551360190275,31,0.4444998587787677,4_KO
P4_KO,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.1966057783302646,0.35933551360190275,22,0.4444998587787677,4_KO
P4_KO,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,1.1515503678167331,0.3773954703832753,19,0.42320331667600003,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.1351729410137077,0.39529918567082967,15,0.4030740803168559,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.1629810582968274,0.46697289627474087,52,0.3307083257292082,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.13596048020071,0.48001668752607424,14,0.3187436643441734,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---TH2_cells,1.1590648313414202,0.48001668752607424,48,0.3187436643441734,4_KO
P4_KO,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.096011894018673,0.5232380672439912,18,0.28130066722086905,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,1.055019279890713,0.5232380672439912,17,0.28130066722086905,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.9933322714625735,0.6505603297731516,43,0.18671242289537607,4_KO
P4_KO,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.9954553339709875,0.6505603297731516,41,0.18671242289537607,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,0.982576855068658,0.6538504155124654,13,0.18452159593869638,4_KO
P4_KO,2019_NAT_COMMU_Szabo---Treg,0.9280242983766058,0.7249916359986618,35,0.1396670037194627,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,0.9382939198975159,0.7353175765040839,7,0.13352505284030552,4_KO
P4_KO,2019_JEM_Beura---CD4_IEL_TRM_up,0.9216733920384005,0.7495746826478219,9,0.12518509043942155,4_KO
P4_KO,2019_JEM_Beura---CD4_IEL_TRM_dn,0.8986332300273177,0.7644701507952901,16,0.11663946721434552,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.8698448136185943,0.7644701507952901,28,0.11663946721434552,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---TH1-17_cells,0.8135080431621023,0.798629943321295,29,0.0976544106763428,4_KO
P4_KO,2019_NAT_COMMU_Szabo---CD4-CD8,0.8205475625461587,0.798629943321295,11,0.0976544106763428,4_KO
P4_KO,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-0.8964505736013114,0.798629943321295,30,0.0976544106763428,4_KO
P4_KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,0.7738591334893888,0.8155904049764884,23,0.08852789212670349,4_KO
P4_KO,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-0.8083744658544949,0.921146953405018,16,0.035671079942303,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---TH17_cells,0.7397749720618606,0.9562940703936211,55,0.01940853710604908,4_KO
P4_KO,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.4796501164608227,1,21,-0,4_KO
P4_KO,2019_JEM_Beura---CD4_LP_TRM_dn,0.6544230266588953,1,13,-0,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,0.6580967386541339,1,19,-0,4_KO
P4_KO,2018_CELL_Schmiedel_CD4---TFH_cells,-0.4971164535614692,1,40,-0,4_KO
P4_KO,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,0.5152988411111449,1,11,-0,4_KO
P4_WT,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2.1685930482200737,0.0018943742824339839,36,2.722534210793757,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.964555871884202,0.0018943742824339839,26,2.722534210793757,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.8793350281963062,0.0018943742824339839,26,2.722534210793757,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2.0958997895969502,0.0018943742824339839,29,2.722534210793757,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,1.8971275522618118,0.0018943742824339839,26,2.722534210793757,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.6782656171527148,0.002410782773861271,16,2.6178419204245187,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.8351310904518119,0.002410782773861271,27,2.6178419204245187,4_WT
P4_WT,2019_JEM_Beura---CD4_NLT_TRM_dn,-1.8914476639648545,0.0034375,39,2.463757293161681,4_WT
P4_WT,2015_NAT_IMMUNOL_Choi---Tfh,-1.903136504670398,0.0034788108791903856,39,2.4585691804379652,4_WT
P4_WT,2015_NAT_IMMUNOL_Choi---GC-Tfh,-1.5088247389212377,0.003554693811601228,33,2.449197801870608,4_WT
P4_WT,2019_JEM_Beura---CD4_NLT_TRM_up,1.6217138239129898,0.003554693811601228,23,2.449197801870608,4_WT
P4_WT,2019_NAT_COMMU_Szabo---CD8-cytokine,1.8529089294576708,0.003554693811601228,40,2.449197801870608,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.8526236230386643,0.004292775995143526,42,2.3672617732049943,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,1.8253932500695331,0.005433887699654208,32,2.264889341244676,4_WT
P4_WT,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,1.7510453084271926,0.007582938388625593,34,2.120162472641768,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-1.5233580069839951,0.00828313253012048,28,2.081805389873774,4_WT
P4_WT,2013_IMMUNITY_Locci---non-GC-Tfh,1.5853590627110596,0.010358899236161975,23,1.9846863914112065,4_WT
P4_WT,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.7143076504582695,0.010358899236161975,31,1.9846863914112065,4_WT
P4_WT,2019_NAT_COMMU_Szabo---CD8-cytotoxic,1.7724532154643597,0.010358899236161975,27,1.9846863914112065,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,1.6938784741894792,0.01052478979414323,19,1.9777865693312782,4_WT
P4_WT,2018_CELL_Schmiedel_allCellTypes---NK_cells,1.5911764140752727,0.010928752937580007,21,1.9614293918679122,4_WT
P4_WT,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.5182337508956787,0.011098779134295227,16,1.954724790979063,4_WT
P4_WT,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.8186787251782983,0.011116190659512524,45,1.9540440130223993,4_WT
P4_WT,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,1.712764650168721,0.014564275397207511,33,1.8367111175466113,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.5498768937017557,0.016741296751650057,20,1.7762109053466841,4_WT
P4_WT,2013_IMMUNITY_Locci---GC-Tfh,1.5071006903984858,0.04635328429585468,17,1.333919489113133,4_WT
P4_WT,2019_JEM_Beura---CD4_FRT_TRM_dn,-1.3969537653227049,0.05411003236245955,24,1.266722206321837,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,-1.315974111874144,0.06932773109243698,20,1.1590930128426056,4_WT
P4_WT,2019_NAT_COMMU_Szabo---Proliferation,1.5884285195454897,0.07050026704646609,34,1.15180923795063,4_WT
P4_WT,2019_JEM_Beura---CD4_LP_TRM_up,-1.360634009865011,0.08824555284269271,21,1.0543071717706667,4_WT
P4_WT,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.5134015839903545,0.09363443961206595,62,1.028564384354922,4_WT
P4_WT,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,-1.4139956689566686,0.09440360715368294,28,1.0250114110302118,4_WT
P4_WT,2019_JEM_Beura---CD4_FRT_TRM_up,1.293517613434067,0.09902171319494155,11,1.0042695641217516,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---TH1_cells,1.5143575275597008,0.11310621854976913,42,0.946513517023197,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.356609127079078,0.11669598874032372,22,0.9329440719570558,4_WT
P4_WT,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.274941596605671,0.12947872202819816,20,0.8878015957912486,4_WT
P4_WT,2019_NAT_COMMU_Szabo---IFN-Response,-1.3966891469547718,0.1393358167551716,36,0.8559372323217396,4_WT
P4_WT,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.2923911407878885,0.16996764775506984,19,0.7696337359074151,4_WT
P4_WT,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.3467050098600777,0.26571729957805906,17,0.5755801698399532,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,-1.170002707177361,0.26571729957805906,24,0.5755801698399532,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.1875578005748375,0.2900845756834407,17,0.5374753627990474,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.280440674259101,0.29256678281068527,51,0.5337749839555417,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.1667270169654538,0.32314435229440996,15,0.4906034299898214,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---TFH_cells,-1.1736202513039504,0.3874806501547987,82,0.4117499802307525,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---TH2_cells,-1.0697984016309026,0.5899361230608786,72,0.22919501022906763,4_WT
P4_WT,2019_JEM_Beura---CD4_SP_TRM_up,1.008989303086469,0.6597199182130319,23,0.18064040353600594,4_WT
P4_WT,2019_JEM_Beura---CD4_IEL_TRM_up,0.995319126077021,0.6668760088041086,13,0.17595490626016896,4_WT
P4_WT,2019_JEM_Beura---CD4_SP_TRM_dn,0.9788959185569897,0.6811057526696521,32,0.16678545161852845,4_WT
P4_WT,2019_NAT_COMMU_Szabo---Treg,0.9353620359138903,0.7382437285964863,35,0.13180023369239077,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,0.9438210670721012,0.7393270253144164,17,0.1311634183386596,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,0.916200809548934,0.7393270253144164,24,0.1311634183386596,4_WT
P4_WT,2019_NAT_COMMU_Szabo---CD4-CD8,0.8758634719602683,0.7907587978010513,16,0.10195596752454494,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,0.843205444597084,0.7949201855783598,42,0.09967647474354714,4_WT
P4_WT,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-0.919236197657968,0.7949201855783598,32,0.09967647474354714,4_WT
P4_WT,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.7850795394570745,0.8581531696592158,51,0.06643518907334892,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,0.865612137352121,0.8581531696592158,19,0.06643518907334892,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---TH1-17_cells,-0.7664039330486403,0.8581531696592158,42,0.06643518907334892,4_WT
P4_WT,2019_JEM_Beura---CD4_IEL_TRM_dn,0.8243661733701838,0.8581531696592158,11,0.06643518907334892,4_WT
P4_WT,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,0.8142027188484093,0.8581531696592158,16,0.06643518907334892,4_WT
P4_WT,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.7354970630295591,0.8581531696592158,28,0.06643518907334892,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,0.66545859911974,0.9299968361475996,14,0.03151852891485658,4_WT
P4_WT,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,0.6132721750238568,0.9398664640827122,30,0.026933846434021348,4_WT
P4_WT,2018_CELL_Schmiedel_CD4---TH17_cells,0.7270659849860838,0.9480259010944933,54,0.023179797104181735,4_WT
P4_WT,2019_JEM_Beura---CD4_LP_TRM_dn,-0.7670409244966294,0.9696263371684991,18,0.01339559663116669,4_WT
P4_WT,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,0.6814473124700543,0.9696263371684991,16,0.01339559663116669,4_WT
P4_WT,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,-0.6939022287803521,1,30,-0,4_WT
P0.2_KO,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.8059915179625883,0.003486529318541997,23,2.457606678421928,5_KO
P0.2_KO,2019_JEM_Beura---CD4_SP_TRM_dn,-2.2196022932173975,0.003486529318541997,47,2.457606678421928,5_KO
P0.2_KO,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.4649703032820867,0.003486529318541997,56,2.457606678421928,5_KO
P0.2_KO,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-2.1146517536374416,0.003486529318541997,49,2.457606678421928,5_KO
P0.2_KO,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.6001155450046736,0.003486529318541997,53,2.457606678421928,5_KO
P0.2_KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-1.8715814986496315,0.003986710963455149,25,2.3993852495462185,5_KO
P0.2_KO,2013_IMMUNITY_Locci---non-GC-Tfh,-1.7145490220025645,0.003986710963455149,27,2.3993852495462185,5_KO
