gene_names,moderate,none,sev,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
ADAP1,0.09425951,0.02343976,0.035694707,1.4436310529708862,0.44683873128811397,2.011190414428711,1.4436310529708862,0.0001332600271179751,4.723311901092529,1.4436310529708862,7.558037585533415e-08,6.004848957061768
ADAP2,0.004674403,0.0,0.012328666,-1.4046916961669922,0.9989414490854748,-0.1367517113685608,-1.4046916961669922,0.45495296909171573,-1.3040502071380615,-1.4046916961669922,0.08900726655368622,-2.157494068145752
ADAR,0.5955786,0.18922508,0.5506789,0.14854584634304047,0.8116909901863834,1.492969036102295,0.14854584634304047,0.4573818179674703,1.2993800640106201,0.14854584634304047,0.1427983473754054,1.9055736064910889
ADARB1,0.063842006,0.008655843,0.048939556,0.3943557143211365,0.9989414490854748,0.495044469833374,0.3943557143211365,0.5198779482829459,1.1855520009994507,0.3943557143211365,0.2177344750326247,1.6514736413955688
ADARB2,0.00928663,0.0,0.00441495,1.0762760639190674,0.9989414490854748,0.250326544046402,1.0762760639190674,0.5330579832265333,1.1604901552200317,1.0762760639190674,0.284504847384371,1.4792041778564453
ADAT1,0.058045942,0.006697074,0.0404452,0.5340271592140198,0.9989414490854748,0.8229846358299255,0.5340271592140198,0.36800590037514075,1.5039275884628296,0.5340271592140198,0.09236357313285588,2.1395792961120605
ADAT2,0.13533188,0.010045611,0.15365022,-0.19668008387088776,0.9989414490854748,-0.04264211654663086,-0.19668008387088776,0.7375213594333221,-0.7756650447845459,-0.19668008387088776,0.41891697699195535,-1.187126874923706
ADAT3,0.01068435,0.0,0.0066224253,0.6930017471313477,0.9989414490854748,0.2675648629665375,0.6930017471313477,0.6776532504279591,0.8748595714569092,0.6930017471313477,0.41122638879396245,1.2016940116882324
ADCK1,0.0020033156,0.0,0.011037376,-2.468458652496338,0.9989414490854748,-0.2394392043352127,-2.468458652496338,0.2535402499301493,-1.7929332256317139,-2.468458652496338,0.010271938197071529,-3.078542709350586
ADCK2,0.041905947,0.0,0.05647817,-0.44113609194755554,0.9989414490854748,-0.45487675070762634,-0.44113609194755554,0.5107824212615767,-1.2020090818405151,-0.44113609194755554,0.16508712672055895,-1.8260713815689087
ADCK5,0.035114758,0.0,0.024282226,0.5400294661521912,0.9989414490854748,0.48737385869026184,0.5400294661521912,0.4858091315428781,1.2468609809875488,0.5400294661521912,0.1920885538123036,1.7282750606536865
ADCY1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADCY2,0.004674403,0.0,0.0,22.15972328186035,0.9989414490854748,0.29230883717536926,22.15972328186035,0.05609754776881027,2.6534388065338135,22.15972328186035,0.030458648539669616,2.6534388065338135
ADCY3,0.030944448,0.0,0.036069814,-0.22482915222644806,0.9989414490854748,0.037858281284570694,-0.22482915222644806,0.9120905148673196,-0.4773908257484436,-0.22482915222644806,0.6802821996527221,-0.726247251033783
ADCY4,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
ADCY7,0.15496224,0.092938274,0.16651997,-0.11233897507190704,0.9989414490854748,-0.22698473930358887,-0.11233897507190704,0.8767026943854309,-0.5399098992347717,-0.11233897507190704,0.6298507188208458,-0.8021580576896667
ADCY9,0.04257372,0.0,0.046732083,-0.13747213780879974,0.9989414490854748,-0.05468418821692467,-0.13747213780879974,0.978616586825476,-0.35748085379600525,-0.13747213780879974,0.810847383939287,-0.529508650302887
ADD1,0.4169786,0.10494265,0.42209634,-0.021548140794038773,0.9989414490854748,0.048415713012218475,-0.021548140794038773,1.0,-0.1640983372926712,-0.021548140794038773,1.0,-0.24382178485393524
ADD2,0.0020033156,0.0,0.0088299,-2.1449356079101562,0.9989414490854748,-0.15374256670475006,-2.1449356079101562,0.36858043786486355,-1.5026130676269531,-2.1449356079101562,0.038774054941523355,-2.5485424995422363
ADD3,0.30851397,0.17886768,0.33087635,-0.11794546991586685,0.9989414490854748,-0.23490281403064728,-0.11794546991586685,0.7617418074038184,-0.7392628192901611,-0.11794546991586685,0.46209308244355274,-1.1049336194992065
ADGRA3,0.0020033156,0.006697074,0.0,20.93540382385254,0.9989414490854748,0.18904396891593933,20.93540382385254,0.26881270836268395,1.733723521232605,20.93540382385254,0.19046592947997668,1.733723521232605
ADGRB1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADGRB2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADGRE1,0.0043972526,0.0,0.0,22.07134437561035,0.9989414490854748,0.2664926052093506,22.07134437561035,0.09062825287267993,2.408097505569458,22.07134437561035,0.052924661765581124,2.408097505569458
ADGRE2,0.0020033156,0.0,0.002207475,-0.14015473425388336,0.9989414490854748,0.10334733873605728,-0.14015473425388336,1.0,-0.08193878084421158,-0.14015473425388336,1.0,-0.12180725485086441
ADGRE3,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
ADGRE5,0.4713036,0.43342742,0.33755252,0.584510862827301,0.013112780343532589,3.6045374870300293,0.584510862827301,0.0012202830745405662,4.111514568328857,0.584510862827301,1.9510666783258218e-07,5.821786403656006
ADGRF3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADGRG1,0.20285104,0.07954412,0.11838511,0.8394927978515625,0.1416190162980068,2.683236837387085,0.8394927978515625,0.005288998367452601,3.6294281482696533,0.8394927978515625,8.309993787668813e-06,5.054505348205566
ADGRG3,0.03962657,0.04605875,0.0,25.268644332885742,0.8813204097673865,1.402406096458435,25.268644332885742,2.3177909348846904e-09,6.983104705810547,25.268644332885742,2.8636799195486525e-10,6.983104705810547
ADGRG5,0.061888896,0.013394148,0.028697176,1.1328952312469482,0.9648762963109478,1.305574655532837,1.1328952312469482,0.020250747680989258,3.1159873008728027,1.1328952312469482,0.000334444215718423,4.14391565322876
ADGRG7,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADGRL1,0.033892684,0.010045611,0.019867277,0.780742347240448,0.9989414490854748,0.6075471043586731,0.780742347240448,0.2696837612772806,1.7326712608337402,0.780742347240448,0.060620165800883814,2.3468472957611084
ADGRV1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADH5,0.29299343,0.04687952,0.1928437,0.6786009669303894,0.02897415518679712,3.338292360305786,0.6786009669303894,0.0007649485843937132,4.248747825622559,0.6786009669303894,9.8364100715602e-08,5.950961589813232
ADHFE1,0.022931185,0.010045611,0.0088299,1.387040615081787,0.9989414490854748,0.5962473154067993,1.387040615081787,0.09983211364208025,2.357403039932251,1.387040615081787,0.013241226185199352,2.9850656986236572
ADI1,0.14816016,0.018701455,0.14386459,0.0456201434135437,0.9989414490854748,0.5578941702842712,0.0456201434135437,1.0,0.19152437150478363,0.0456201434135437,0.9767165690832527,0.2855393588542938
ADIPOR1,0.16777767,0.043530982,0.16039906,0.07035306096076965,0.9989414490854748,0.32818758487701416,0.07035306096076965,0.9759739585359973,0.3619801700115204,0.07035306096076965,0.8117127139480274,0.5281845927238464
ADIPOR2,0.13797773,0.026788296,0.12766205,0.11971166729927063,0.9989414490854748,0.5271291732788086,0.11971166729927063,0.8787684403805087,0.5366425514221191,0.11971166729927063,0.6413205815578127,0.7856847047805786
ADIRF,0.0020033156,0.0,0.0,20.93540382385254,0.9989414490854748,0.18904396891593933,20.93540382385254,0.26881270836268395,1.733723521232605,20.93540382385254,0.19046592947997668,1.733723521232605
ADK,0.23737669,0.015352917,0.21059754,0.19272726774215698,0.9989414490854748,0.8538321256637573,0.19272726774215698,0.6034023665009216,1.0149641036987305,0.19272726774215698,0.29028223275848314,1.466064214706421
ADM,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
ADM2,0.00734549,0.0,0.002207475,1.7381703853607178,0.9989414490854748,0.284143328666687,1.7381703853607178,0.3338034697865537,1.576385736465454,1.7381703853607178,0.14122228320176564,1.9115625619888306
ADM5,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
ADNP,0.23780745,0.07088828,0.23403911,0.025869308039546013,0.9989414490854748,0.14780402183532715,0.025869308039546013,1.0,0.15104568004608154,0.025869308039546013,1.0,0.22065488994121552
ADNP2,0.052149467,0.016742686,0.021158567,1.3239023685455322,0.9989414490854748,1.2249093055725098,1.3239023685455322,0.011481917824805293,3.3421692848205566,1.3239023685455322,0.00016513022240626218,4.3337721824646
ADO,0.07680682,0.013394148,0.068806835,0.16452331840991974,0.9989414490854748,0.34649813175201416,0.16452331840991974,0.8673844157641143,0.5528619289398193,0.16452331840991974,0.6326107978307586,0.7979571223258972
ADORA2A,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADORA2B,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADPGK,0.21221605,0.050797056,0.21196076,0.0019272093195468187,0.9989414490854748,0.036621082574129105,0.0019272093195468187,1.0,0.011155103333294392,0.0019272093195468187,1.0,0.016313722357153893
ADPRH,0.005732796,0.0,0.013244851,-1.2135478258132935,0.9989414490854748,-0.19555988907814026,-1.2135478258132935,0.45291602227861344,-1.3079850673675537,-1.2135478258132935,0.1015669273463856,-2.0901293754577637
ADPRHL1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADPRM,0.065731846,0.013394148,0.06218441,0.0826258435845375,0.9989414490854748,0.18219813704490662,0.0826258435845375,1.0,0.26533982157707214,0.0826258435845375,0.9086133106339274,0.3848091661930084
ADPRS,0.09767143,0.018701455,0.08646663,0.18399955332279205,0.9989414490854748,0.5001582503318787,0.18399955332279205,0.7684765529021785,0.7286426424980164,0.18399955332279205,0.49329097116515147,1.052889108657837
ADRA2B,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADRB1,0.0020033156,0.0,0.002207475,-0.14015473425388336,0.9989414490854748,0.10334733873605728,-0.14015473425388336,1.0,-0.08193878084421158,-0.14015473425388336,1.0,-0.12180725485086441
ADRB2,0.12428297,0.026788296,0.12328666,0.01234546396881342,0.9989414490854748,0.17378519475460052,0.01234546396881342,1.0,0.05229571834206581,0.01234546396881342,1.0,0.07687459141016006
ADRM1,0.32989654,0.09963535,0.28189293,0.263256311416626,0.7590728026985992,1.5659637451171875,0.263256311416626,0.23643499505102006,1.8365936279296875,0.263256311416626,0.030458648539669616,2.652595043182373
ADSL,0.09394303,0.020091223,0.041025843,1.2338541746139526,0.5528948630480495,1.841611623764038,1.2338541746139526,0.0007802198944877632,4.231686115264893,1.2338541746139526,1.1904810423202487e-06,5.469796180725098
ADSS1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ADSS2,0.3848067,0.123075105,0.32600644,0.2841559052467346,0.6409976641032413,1.7211084365844727,0.2841559052467346,0.18117236627417102,2.020127534866333,0.2841559052467346,0.016181480163007533,2.9085805416107178
ADTRP,0.027871858,0.003348537,0.025573516,0.12582392990589142,0.9989414490854748,0.028455572202801704,0.12582392990589142,1.0,0.250205397605896,0.12582392990589142,0.9316972754157522,0.34978699684143066
AEBP1,0.011742743,0.0,0.013244851,-0.17474791407585144,0.9989414490854748,0.036786045879125595,-0.17474791407585144,1.0,-0.24727763235569,-0.17474791407585144,0.9224169365673656,-0.3661157488822937
AEBP2,0.21160066,0.04548975,0.20479727,0.05222552642226219,0.9989414490854748,0.28546300530433655,0.05222552642226219,1.0,0.2875344455242157,0.05222552642226219,0.8830581437274443,0.4200880825519562
AEN,0.064786926,0.0,0.025573516,1.3695515394210815,0.84793735909686,1.446367859840393,1.3695515394210815,0.0029116841931554724,3.8252975940704346,1.3695515394210815,1.6349093533560968e-05,4.906308650970459
AFAP1,0.053989105,0.006697074,0.02978293,0.8757655024528503,0.9989414490854748,1.07025945186615,0.8757655024528503,0.1407627933454043,2.160764694213867,0.8757655024528503,0.012390186100819623,3.0097548961639404
AFAP1L1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AFAP1L2,0.003061709,0.0,0.007913715,-1.3735209703445435,0.9989414490854748,-0.042312197387218475,-1.3735209703445435,0.6136145624801476,-0.9841029644012451,-1.3735209703445435,0.23233784455942436,-1.611681580543518
AFDN,0.086005,0.0,0.104876645,-0.30003052949905396,0.9989414490854748,-0.779600203037262,-0.30003052949905396,0.5766633236865323,-1.085256576538086,-0.30003052949905396,0.2364960366746441,-1.6000406742095947
AFF1,0.2176619,0.05553536,0.18354897,0.2713533043861389,0.9989414490854748,1.1519145965576172,0.2713533043861389,0.3859897115488492,1.4653033018112183,0.2713533043861389,0.09754255063614457,2.111455202102661
AFF2,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
AFF3,0.09416149,0.010045611,0.31920192,-1.929179310798645,0.0005709796559989851,-4.522704124450684,-1.929179310798645,9.756102039995543e-08,-6.3889241218566895,-1.929179310798645,1.1207030712223989e-22,-10.584784507751465
AFF4,0.28302816,0.08428243,0.31321657,-0.16907162964344025,0.9989414490854748,-0.44341203570365906,-0.16907162964344025,0.6034023665009216,-1.0341565608978271,-0.16907162964344025,0.25250266484216966,-1.5546425580978394
AFG1L,0.0060099466,0.0,0.0066224253,-0.14044973254203796,0.9989414490854748,0.08685135841369629,-0.14044973254203796,1.0,-0.1423686146736145,-0.14044973254203796,1.0,-0.2116236537694931
AFG3L2,0.20136802,0.030136835,0.13265763,0.6530699133872986,0.36462872157184106,2.151076316833496,0.6530699133872986,0.010211654530109115,3.3923799991607666,0.6530699133872986,4.190368225274684e-05,4.679492473602295
AFMID,0.01068435,0.0,0.024657331,-1.216626524925232,0.9989414490854748,-0.3349509537220001,-1.216626524925232,0.2886456342425515,-1.6851054430007935,-1.216626524925232,0.023783507837070533,-2.7560548782348633
AFTPH,0.26263174,0.08232366,0.35199824,-0.4902876913547516,0.29131222089356806,-2.2928593158721924,-0.4902876913547516,0.024423108671263502,-3.0418810844421387,-0.4902876913547516,5.054565416658852e-05,-4.631660461425781
AGA,0.063842006,0.0,0.025573516,1.3476659059524536,0.8684056404698616,1.4205516576766968,1.3476659059524536,0.003658722826518008,3.7508885860443115,1.3476659059524536,2.3154380993201793e-05,4.825747013092041
AGAP1,0.014527301,0.0,0.022449857,-0.6336719393730164,0.9989414490854748,-0.14442233741283417,-0.6336719393730164,0.6261051099204213,-0.961326539516449,-0.6336719393730164,0.2769683391596907,-1.4960856437683105
AGAP2,0.08174641,0.018701455,0.0634757,0.3782899081707001,0.9989414490854748,0.7843015789985657,0.3782899081707001,0.4520093567925371,1.3095711469650269,0.3782899081707001,0.15369341557500768,1.8637958765029907
AGAP3,0.054707084,0.006697074,0.0353196,0.6453486084938049,0.9989414490854748,0.7130389213562012,0.6453486084938049,0.24000924629853204,1.8265794515609741,0.6453486084938049,0.04501775292669044,2.4846887588500977
AGAP4,0.011352122,0.0,0.0176598,-0.6420681476593018,0.9989414490854748,-0.13510210812091827,-0.6420681476593018,0.6425626107483876,-0.9343387484550476,-0.6420681476593018,0.2983940911332767,-1.4473609924316406
AGAP5,0.013355437,0.0,0.015452325,-0.21191300451755524,0.9989414490854748,0.028043173253536224,-0.21191300451755524,0.9959898414892983,-0.3227444589138031,-0.21191300451755524,0.8419713946027971,-0.4826391935348511
AGAP6,0.040683877,0.006697074,0.03219594,0.3437381684780121,0.9989414490854748,0.36117956042289734,0.3437381684780121,0.6983593233905291,0.8405477404594421,0.3437381684780121,0.42036436402573935,1.184033989906311
AGAP9,0.012410515,0.0,0.019867277,-0.6842244267463684,0.9989414490854748,-0.19424021244049072,-0.6842244267463684,0.6024433211045701,-1.0411356687545776,-0.6842244267463684,0.23345846690721087,-1.60860013961792
AGBL2,0.0026710874,0.0,0.00441495,-0.7262284159660339,0.9989414490854748,0.04346691817045212,-0.7262284159660339,0.8894949663825285,-0.5143875479698181,-0.7262284159660339,0.6295369535876726,-0.8029095530509949
AGBL3,0.016139995,0.0,0.018951092,-0.23367442190647125,0.9989414490854748,0.10268750041723251,-0.23367442190647125,0.984401317899504,-0.34473326802253723,-0.23367442190647125,0.8098899569120827,-0.530852198600769
AGBL5,0.021091549,0.0,0.015452325,0.4529212415218353,0.9989414490854748,0.3125988841056824,0.4529212415218353,0.7108193217510808,0.8178843259811401,0.4529212415218353,0.439508045338156,1.1462498903274536
AGER,0.023876108,0.010045611,0.026489701,-0.1517571359872818,0.9989414490854748,-0.03604372590780258,-0.1517571359872818,1.0,-0.305748850107193,-0.1517571359872818,0.862097154932824,-0.4500958025455475
AGFG1,0.24611859,0.04687952,0.22299814,0.15965121984481812,0.9989414490854748,0.5950925946235657,0.15965121984481812,0.6285568383210252,0.9578691720962524,0.15965121984481812,0.32421548418185103,1.3725093603134155
AGFG2,0.061611746,0.016742686,0.012328666,2.3569579124450684,0.5031130240376012,1.9256587028503418,2.3569579124450684,1.1286452604179116e-06,5.784212112426758,2.3569579124450684,3.690881420133941e-10,6.9193949699401855
AGGF1,0.081317544,0.013394148,0.06659936,0.2988061010837555,0.9989414490854748,0.537769079208374,0.2988061010837555,0.5983425021232095,1.0474117994308472,0.2988061010837555,0.2817083536797831,1.4856388568878174
AGK,0.1493583,0.07088828,0.14094646,0.08984480798244476,0.9989414490854748,0.3794076442718506,0.08984480798244476,0.9537767959663334,0.40113595128059387,0.08984480798244476,0.7734201797038169,0.5857195258140564
AGL,0.13914959,0.02343976,0.14627759,-0.07733607292175293,0.9989414490854748,0.04222971946001053,-0.07733607292175293,0.984189562481259,-0.34613463282585144,-0.07733607292175293,0.8198352744045015,-0.5170024633407593
AGMAT,0.028159888,0.0,0.0066224253,2.1037909984588623,0.9989414490854748,0.8878963589668274,2.1037909984588623,0.004501851481410949,3.677262306213379,2.1037909984588623,0.0001390649368575935,4.380629062652588
AGO1,0.11259043,0.03544414,0.10396046,0.12138686329126358,0.9989414490854748,0.44448429346084595,0.12138686329126358,0.9052092266514947,0.48851659893989563,0.12138686329126358,0.6881291376448961,0.7126806974411011
AGO2,0.44698438,0.17128983,0.4243488,0.092483751475811,0.9989414490854748,0.4991684854030609,0.092483751475811,0.8088448887028259,0.655424177646637,0.092483751475811,0.5404177809867967,0.9492736458778381
AGO3,0.23787071,0.06362221,0.2257503,0.084530308842659,0.9989414490854748,0.34633317589759827,0.084530308842659,0.9011908685646609,0.4960276186466217,0.084530308842659,0.6847977763169859,0.7191014885902405
AGO4,0.10358204,0.04687952,0.07892802,0.4102189242839813,0.9989414490854748,0.782651960849762,0.4102189242839813,0.3285258956992621,1.588737964630127,0.4102189242839813,0.07841979759702261,2.220341205596924
AGPAT1,0.07079687,0.016742686,0.044149503,0.7006945610046387,0.9989414490854748,0.9732630252838135,0.7006945610046387,0.12024336542197155,2.260222911834717,0.7006945610046387,0.010354126152476882,3.073972225189209
AGPAT2,0.06055335,0.006697074,0.07892802,-0.3957394063472748,0.9989414490854748,-0.5510483384132385,-0.3957394063472748,0.49111107384283975,-1.236527442932129,-0.3957394063472748,0.1516949942404881,-1.8706717491149902
AGPAT3,0.12314934,0.016742686,0.14940125,-0.2981500029563904,0.9989414490854748,-0.8538321256637573,-0.2981500029563904,0.4382213140013756,-1.3365583419799805,-0.2981500029563904,0.12002924702393271,-1.997934341430664
AGPAT4,0.20555699,0.0594529,0.14094646,0.5923429131507874,0.4897327759978738,1.9447115659713745,0.5923429131507874,0.02615587801414514,3.0069618225097656,0.5923429131507874,0.0002931392520379089,4.179220676422119
AGPAT5,0.11216158,0.025398528,0.20233409,-0.917910635471344,0.19260647125134117,-2.522153377532959,-0.917910635471344,0.0041800539677175905,-3.723088502883911,-0.917910635471344,1.512410745886438e-07,-5.873168468475342
AGPS,0.11882732,0.003348537,0.06310059,0.9539487957954407,0.5353806859033136,1.8710569143295288,0.9539487957954407,0.002901498321817338,3.8295578956604004,0.9539487957954407,7.219168898056624e-06,5.08717155456543
AGRN,0.016530616,0.0,0.011037376,0.586715042591095,0.9989414490854748,0.22731465101242065,0.586715042591095,0.6677817138989516,0.8926960825920105,0.586715042591095,0.4139347108708661,1.1961926221847534
AGTPBP1,0.25613967,0.050797056,0.22262663,0.22744271159172058,0.9989414490854748,1.178720474243164,0.22744271159172058,0.43378594235375734,1.346916675567627,0.22744271159172058,0.13371575284655662,1.9419317245483398
AGTRAP,0.08854956,0.04940729,0.114997834,-0.3964516222476959,0.9989414490854748,-0.7955188155174255,-0.3964516222476959,0.35938760250309193,-1.5240784883499146,-0.3964516222476959,0.06541460689384905,-2.312028169631958
AHCTF1,0.22890164,0.03348537,0.16606934,0.5097568035125732,0.5072829399345586,1.9189778566360474,0.5097568035125732,0.051981894196395734,2.7012505531311035,0.5097568035125732,0.0011087406807134415,3.8062455654144287
AHCY,0.07680682,0.0,0.070098124,0.13675709068775177,0.9989414490854748,0.4072858393192291,0.13675709068775177,0.9171565839286706,0.4679466187953949,0.13675709068775177,0.7138585554272344,0.675188422203064
AHCYL1,0.22833538,0.058883898,0.21541996,0.09366314113140106,0.9989414490854748,0.3295072913169861,0.09366314113140106,0.8769488211328914,0.5395470857620239,0.09366314113140106,0.6482461868470989,0.7753435373306274
AHCYL2,0.03884424,0.0,0.015452325,1.3468266725540161,0.9989414490854748,0.984397828578949,1.3468266725540161,0.023467077186946003,3.0507118701934814,1.3468266725540161,0.0007311868109405415,3.9283607006073
AHDC1,0.0655049,0.013394148,0.05997693,0.13122445344924927,0.9989414490854748,0.26302847266197205,0.13122445344924927,0.9439613363105808,0.4182083308696747,0.13122445344924927,0.7620562543826191,0.6039667129516602
AHI1,0.39319164,0.052186824,0.2735484,0.6145269274711609,0.05429783703512245,3.099018096923828,0.6145269274711609,0.004691547888455615,3.6730833053588867,0.6145269274711609,4.66198222160198e-06,5.183328628540039
AHNAK,0.39009032,0.05692513,0.41383722,-0.10352957248687744,0.9989414490854748,-0.8784111142158508,-0.10352957248687744,0.7865152556648733,-0.6970134377479553,-0.10352957248687744,0.509499290455027,-1.011452555656433
AHR,0.07997112,0.022049991,0.06476699,0.31532010436058044,0.9989414490854748,0.5568219423294067,0.31532010436058044,0.6034023665009216,1.000454068183899,0.31532010436058044,0.30662294722596456,1.4241291284561157
AHRR,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AHRR-1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AHSA1,0.30188945,0.03544414,0.25061315,0.30724698305130005,0.7432730225654812,1.582707166671753,0.30724698305130005,0.18487224937399716,1.9968595504760742,0.30724698305130005,0.01833942411624747,2.860891580581665
AHSP,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AICDA,0.004006631,0.0,0.0,21.93684959411621,0.9989414490854748,0.21486018598079681,21.93684959411621,0.21411368760765812,1.8997496366500854,21.93684959411621,0.14440311906027856,1.8997496366500854
AIDA,0.23831046,0.04940729,0.22537519,0.09020459651947021,0.9989414490854748,0.5819783210754395,0.09020459651947021,0.8901367476256674,0.5132443904876709,0.09020459651947021,0.6622466761754222,0.753583550453186
AIF1,0.03434657,0.0,0.0088299,1.9781694412231445,0.9989414490854748,0.8831949830055237,1.9781694412231445,0.004177061320519411,3.7038028240203857,1.9781694412231445,0.0001415001638380022,4.376229286193848
AIF1L,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AIFM1,0.14037167,0.013394148,0.07542926,0.9437439441680908,0.2936460980157382,2.2880754470825195,0.9437439441680908,0.0010932226052797166,4.138974666595459,0.9437439441680908,7.318928761956837e-07,5.568009853363037
AIFM2,0.023321807,0.0,0.011037376,1.0881690979003906,0.9989414490854748,0.485889196395874,1.0881690979003906,0.21645478822333883,1.8937402963638306,1.0881690979003906,0.04920313436239679,2.442166805267334
AIG1,0.035896,0.0,0.021158567,0.7732625603675842,0.9989414490854748,0.6557978391647339,0.7732625603675842,0.28148201417515484,1.7035120725631714,0.7732625603675842,0.06280312137454895,2.3302595615386963
AIM2,0.07299999,0.005307306,0.1057173,-0.5581952929496765,0.9989414490854748,-0.6085368394851685,-0.5581952929496765,0.2932006667071437,-1.6733207702636719,-0.5581952929496765,0.0327265077232797,-2.6212916374206543
AIMP1,0.4268108,0.12029557,0.44629246,-0.07946498692035675,0.9989414490854748,-0.5082412362098694,-0.07946498692035675,0.8372639769547067,-0.6063511371612549,-0.07946498692035675,0.5727130742598814,-0.8952072858810425
AIMP2,0.095618986,0.003348537,0.06476699,0.5845909118652344,0.9989414490854748,1.1397075653076172,0.5845909118652344,0.171299523997255,2.051419496536255,0.5845909118652344,0.018162780954374083,2.8642358779907227
AIP,0.41309413,0.09963535,0.32009467,0.43914633989334106,0.0708636363824265,2.9987223148345947,0.43914633989334106,0.011248974916758912,3.355907440185547,0.43914633989334106,2.2244386631978832e-05,4.833846569061279
AIPL1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AIRE,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AJAP1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AJM1,0.020423777,0.006697074,0.018951092,0.10903458297252655,0.9989414490854748,0.1986941248178482,0.10903458297252655,1.0,0.1917017102241516,0.10903458297252655,0.9791791189762628,0.28143182396888733
AJUBA,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AK1,0.024153259,0.0,0.018951092,0.35370293259620667,0.9989414490854748,0.30303123593330383,0.35370293259620667,0.8088448887028259,0.6572141051292419,0.35370293259620667,0.550397803376385,0.9340112805366516
AK2,0.19039457,0.048838288,0.15823115,0.2908332645893097,0.9969178446976749,1.264994502067566,0.2908332645893097,0.37398444843927797,1.4887187480926514,0.2908332645893097,0.09205180189917996,2.141453981399536
AK3,0.12529007,0.05749413,0.09825422,0.37054622173309326,0.9989414490854748,1.109025001525879,0.37054622173309326,0.34660960346528563,1.5517315864562988,0.37054622173309326,0.0774702896025736,2.22593355178833
AK4,0.0013355437,0.0,0.00441495,-1.7271915674209595,0.9989414490854748,-0.00816551223397255,-1.7271915674209595,0.6348552006580095,-0.9455764889717102,-1.7271915674209595,0.245516904512683,-1.573556900024414
AK5,0.004612227,0.0,0.0,22.14035987854004,0.9989414490854748,0.2406764030456543,22.14035987854004,0.15769089549475557,2.0951175689697266,22.14035987854004,0.10076317100876829,2.0951175689697266
AK6,0.19108517,0.03683391,0.15564857,0.32222387194633484,0.9989414490854748,1.062011480331421,0.32222387194633484,0.26881270836268395,1.745982050895691,0.32222387194633484,0.04704606901097956,2.465803861618042
