paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-3886.948501814411,1166.3864783769645,-0.0056927693,3.6475022,-2.7460399,-1.4140629,-1.22312,1.0473982,0.37904596,2.9422593,-1.6572887,2.0860333,-2.28282,0.3239822,-0.9105328,1.1423196,0.20622535,1.4426228,-0.08913852,-1.0939518,-1.1446826,-0.9816414,-3886.948501814411,1166.3864783769645,10.359065650288066,-15.04574564469272
1011.4336632994293,-2518.923341763687,-9.672806,-1.2523285,1.5091844,-1.3425782,-1.6063406,2.4816747,-0.45274413,-1.0434719,-0.38954738,1.4648162,0.046438806,-1.2634922,-1.009122,0.5615706,1.4222674,-0.28085804,-1.4182673,-0.48432228,0.41453123,0.93265015,1011.4336632994293,-2518.923341763687,-11.877168795992215,4.117310249661134
2461.501974417468,-1217.6924760269112,-8.012542,-0.12995993,-0.76795584,0.31388128,0.17303523,-0.8185763,0.66673934,0.13760006,0.79410374,1.51744,-0.1256708,0.07591793,-0.018065017,-0.8782494,-0.1145395,0.22180147,0.55963403,0.37440354,-0.7789672,-0.08924612,2461.501974417468,-1217.6924760269112,-38.50070920352578,3.6057573285561384
2306.332166682924,-1099.4549518811086,-5.975724,0.32251853,-0.49710888,1.4525009,-0.9576525,-2.2442858,-0.18468998,-0.21415047,-0.23907287,1.3240563,0.07665031,1.0576473,-0.07023738,-0.14996678,-0.60930157,-1.9931597,1.2950042,1.9038112,-0.25635326,-0.52366924,2306.332166682924,-1099.4549518811086,-40.637971887038965,22.65895223770185
1285.4748153992446,-1867.1632577856888,-8.559117,-0.13915019,0.5822526,0.26839572,-1.0833021,0.094815366,-1.2363362,-1.517297,-0.38286412,0.876179,0.50072545,-0.6693186,0.10124736,1.3224416,0.2103807,-0.75894845,-1.0110408,0.42320964,-0.48086798,1.0494441,1285.4748153992446,-1867.1632577856888,-47.875727336796544,-5.360934659512075
-1492.856233897995,4155.361395465106,5.9921107,-8.815965,-0.6379796,-3.2307885,3.1496089,0.40336975,0.15769841,0.3402206,-0.35041314,-0.5593445,-3.9836776,2.9913454,2.644627,1.6083819,-1.1140863,-0.034303337,1.7291591,0.0027403703,2.5122483,2.6128829,-1492.856233897995,4155.361395465106,4.443989226094967,3.2561893766204104
-2584.361288620765,-64.98711103114074,1.8655744,1.3389018,-4.894324,2.000639,-0.3130167,-0.20072141,-0.40694958,2.0760832,1.671798,-2.7184045,-1.0553346,0.29739663,2.7485156,1.555473,1.507959,1.1836112,-1.0140067,-0.11337133,-0.344106,-0.20207061,-2584.361288620765,-64.98711103114074,-10.578912937378416,-17.537686584581106
-709.991655143631,4779.135984930282,12.180706,-4.196194,3.6902716,1.3061693,-2.602998,2.0834641,-2.966217,1.4778023,1.0868733,0.94436866,-0.059792798,0.5639756,-1.5514816,0.4382204,0.06309009,-0.23380038,-1.2779394,0.8757076,0.08972036,0.943676,-709.991655143631,4779.135984930282,4.604475302397224,4.165651962774853
-240.84839911048573,3594.211288018727,10.168318,-5.2655706,4.2732506,0.15318114,-1.103207,0.79400426,-1.0326018,1.9112608,-2.8720124,-4.3469386,3.6999617,-4.0066442,-0.7733475,-2.0599928,-0.5228745,-0.50712174,-0.26051694,0.26065388,-0.7208129,-0.48681474,-240.84839911048573,3594.211288018727,4.403251880316901,-14.859809591076171
1805.4301337376826,-3787.9954830487677,-7.897853,-0.965997,0.26092076,-3.3072383,-1.2734461,1.3934194,-0.3826858,-0.28476626,0.22994292,-0.8071926,0.1787845,-0.22495022,-1.1306659,0.24159813,-1.2652547,-0.23838545,-0.5198872,-0.9111006,0.09552176,-0.8976339,1805.4301337376826,-3787.9954830487677,-24.18050926236523,-14.036519558887463
2709.7728813294657,-1833.446649975308,-9.174294,-1.1920967,-1.589201,-0.5727922,1.3650969,-1.7359687,0.010856095,0.45041212,-1.6867801,0.64151514,-0.06130828,0.7036679,0.7975134,0.13388942,0.5799892,0.07049447,-0.9641303,0.9422242,-0.61851984,-0.8953588,2709.7728813294657,-1833.446649975308,-22.646280706070787,-10.087971357364491
-3823.356378887277,3334.7736960882007,10.89715,2.2126417,-0.9198119,0.29740492,1.1473923,0.08026445,3.4556394,-0.90370315,1.9623811,-0.13952638,0.45042488,-1.9289137,-0.32635066,0.39326134,0.988725,-0.42713577,1.1585143,0.38986608,-0.96484625,-0.7844982,-3823.356378887277,3334.7736960882007,-33.97142457530796,-35.56611413881511
-2747.345281096883,1827.6703053293813,7.811865,-0.399875,-2.568698,0.82534945,0.09369024,0.9490501,3.679467,0.4319589,1.200222,0.8245702,0.6156823,0.80490875,0.8811444,0.20797653,-0.32400474,0.1436956,2.288313,-0.52357686,0.8670851,1.3154925,-2747.345281096883,1827.6703053293813,-30.215331688471622,-28.379617264145736
-3430.1237331486327,40.22265136964637,-1.0098144,4.97011,-2.3821526,1.6576182,-4.1132874,0.92671365,-1.344731,1.5063909,0.4795198,-1.063136,-0.19851854,-0.5208888,1.7065518,-0.45065174,1.5649916,0.07457867,-0.9812114,0.027615687,-0.8561365,0.8272294,-3430.1237331486327,40.22265136964637,30.13368458825622,-24.246322607437556
1134.2287240320388,105.52125761955506,-4.069311,2.6155117,3.3158026,7.638162,1.291435,1.0320723,-1.4311574,-3.8576982,-1.8448256,-1.4009352,-1.6697624,-1.149881,2.2635698,-1.289394,-1.0856855,-0.033675846,-1.1168423,-0.47629917,1.0914898,-0.5336275,1134.2287240320388,105.52125761955506,0.7270859911788019,-20.839971847890045
-3535.384661911389,3810.6852157487774,5.955101,1.3412268,-2.1414428,-1.170364,0.09892018,-0.55240715,4.2502165,1.1402655,-2.0373728,2.7359273,-2.4234698,-0.56687284,0.16462046,0.81317437,-2.1479828,0.596596,-0.8368902,0.6908082,1.1224632,-0.05957822,-3535.384661911389,3810.6852157487774,-17.66439001105125,-22.037116643442772
1821.918783026156,-3303.8791861750497,-10.60186,-1.7811943,-0.67111576,-2.8637576,-0.32476488,0.8045742,0.5074377,-0.117126234,1.0859892,0.32090893,-0.4683257,-0.69563,-0.43314013,1.8225445,0.18196395,-0.50701624,1.0208131,-1.8022802,-0.2735009,-0.40614069,1821.918783026156,-3303.8791861750497,-27.151404671493488,-14.939426257257864
-4888.967462198905,1364.1925473578658,-2.5464606,3.9815714,3.865947,-3.4280612,1.2441212,0.6528652,-2.2321415,0.9954575,-1.346786,-5.734083,-2.9922936,0.8356058,-0.8685903,5.6157546,0.20049816,-2.147162,4.3187327,0.9967218,-0.78402007,-2.5210876,-4888.967462198905,1364.1925473578658,27.777891427664482,-28.791231615859182
2518.1663122534783,-683.8268171524876,-6.2477684,-1.092323,-1.3732178,2.442609,1.8690747,-2.7670443,0.24362431,0.20670931,1.0838513,-1.16354,0.070257135,0.5334478,0.37074804,0.8619526,-0.3395577,-0.91344965,0.6816345,-0.6166424,-0.8628166,-1.1847758,2518.1663122534783,-683.8268171524876,-14.533075454219798,4.0813557973307315
2477.6075495349983,-1119.2008363548396,-6.5151715,-0.86104006,0.101806834,1.7787075,0.22077008,-2.4867697,-0.21065485,-0.60014373,0.38834944,1.3170899,1.3222649,1.0821141,-0.076796025,0.103844464,-1.0330621,-1.1522785,0.35838312,0.24625373,-0.4546608,0.14524159,2477.6075495349983,-1119.2008363548396,-39.32427059732394,17.223248399846355
-2436.183988583086,1968.3668204347287,6.723119,-0.6721836,-2.6357155,0.75501055,0.39860252,1.2641094,-1.53129,-0.20607483,-1.2558392,0.2910543,-0.17725241,-0.11419332,-0.21623,-0.7407741,-0.13846108,0.24528961,1.0357438,1.3250045,1.2190156,0.6641614,-2436.183988583086,1968.3668204347287,-40.24807831338512,-25.615665583297602
-3335.9412676627758,4006.611487155629,10.804764,1.7655385,-0.31379774,2.9205737,-1.264262,1.6030115,6.5801024,-1.0769898,1.4081889,1.3074766,-0.57750976,-0.21567771,1.9629401,0.8461101,-0.41404918,-0.18092313,-0.0531575,0.71267146,0.05155288,-1.7472353,-3335.9412676627758,4006.611487155629,-31.0757375065375,-29.98098035932411
-614.0072785909608,2181.004650183584,9.430727,-4.401698,-1.5249783,-2.5711536,1.5838081,0.3237661,-0.23458855,0.37793472,0.27413136,0.4236498,-1.6310705,0.2769147,0.29030997,1.8793298,-0.4180165,-0.4991043,0.8217765,-1.3294045,0.06016077,0.15818986,-614.0072785909608,2181.004650183584,8.577782935116671,24.658178313939338
2241.4517634713793,-1032.3801862283024,-6.779908,-0.93438303,-0.533317,0.27645892,0.5277102,-1.1177815,0.051985983,0.8848988,-0.12691851,-0.5251708,-0.46298775,-0.54183435,-0.3640981,0.46115717,2.349234,-0.49908167,0.109638065,-0.25714153,-1.0632983,-0.51101005,2241.4517634713793,-1032.3801862283024,-27.233935424783418,-2.1462217332102553
1840.591242420136,-908.9803179118054,-7.4139977,-1.2080488,1.2398825,2.1969604,0.6512601,-0.48626232,0.0170047,-0.17284098,-0.7329984,-0.40109706,0.59304094,-0.63627386,-0.45295182,-0.407087,0.8954378,0.23211467,-0.3727373,0.34875476,1.2160369,-0.29009005,1840.591242420136,-908.9803179118054,-23.109157365811743,12.59741301566952
-4843.007868862451,2120.9684703575604,6.882979,6.4742374,-1.7544308,-1.0716934,-0.24230815,-0.85337156,-1.0055411,-1.1700796,-0.9980016,0.72325164,0.20449129,-0.46558097,0.88644904,-1.1817904,0.41194814,-0.042317156,1.0702931,0.08530965,0.6115682,0.07662828,-4843.007868862451,2120.9684703575604,-10.277408594602916,-25.69051822394754
2628.8179267867717,-570.3113055853937,-4.430224,-1.2994355,-0.5799289,2.9948807,2.5125616,-2.766031,-0.6191807,0.4660863,0.16176812,-0.5783352,1.4831873,0.34806773,1.4380978,-0.3959632,-0.831547,1.8272481,-0.9397951,1.5725865,-0.3164914,0.8041034,2628.8179267867717,-570.3113055853937,-23.705354956325937,17.318672662680346
-4600.78947077707,2716.3650608333937,4.2840614,3.7505357,-1.0185225,-3.5499954,0.15697414,-1.1498743,-1.3138676,-1.8338224,-2.5797055,-0.5843909,-0.33547002,-0.35938242,0.04275132,-0.0812925,-0.7640477,0.5072174,0.9524092,-1.0276457,-0.7332362,-0.018064404,-4600.78947077707,2716.3650608333937,-13.21865488111277,-29.18500048202581
3140.481679669369,-712.7845796772078,-4.0972085,-3.0280168,-1.3754457,3.1230838,2.5524886,-1.3410527,-1.0821531,-0.72129273,3.6907122,-2.062888,1.3229331,0.45995477,3.0069194,0.8125931,-0.67115223,-2.5474596,0.2121898,0.45738888,-0.8253141,-1.1608281,3140.481679669369,-712.7845796772078,-20.54951143105218,22.100336746429637
-138.22732114195054,2881.119852057572,11.33974,0.6952218,3.1447325,1.6355871,-2.327702,-1.9200252,2.448598,0.90593886,-0.24979912,0.34917265,0.9144367,-0.45462292,-0.3820862,-0.117225,0.7457981,0.2726736,0.12416519,-0.281538,1.6224442,1.3770007,-138.22732114195054,2881.119852057572,-28.185984474078072,5.41075164711332
2869.281970305813,-1383.3684899885566,-6.6588182,-1.8965384,-2.0626101,0.6198489,1.9703383,-1.7214642,0.7109887,1.6661952,0.057950217,-0.51893425,-0.7817005,-0.23697346,-1.1429927,-0.2594113,2.5187552,-0.8071064,0.025283987,0.4112048,1.3758243,0.6602367,2869.281970305813,-1383.3684899885566,-16.902797927776902,8.818869139452804
-509.9513468784191,4909.175727716562,13.222804,-3.6679013,3.9726367,1.1760676,-1.964817,-1.4589374,-0.65642655,1.2738695,0.75716466,0.089021385,-0.13535342,1.6343358,-0.44008598,0.1173932,0.64647496,-0.31211543,-0.79853225,0.15498486,-0.5746569,-0.7520327,-509.9513468784191,4909.175727716562,9.79595298349598,-1.5034692330972295
-2416.285340569018,3709.5144153889696,2.3405032,0.9567047,1.8854246,-2.234929,3.564069,1.8094777,1.1590694,3.7798004,-1.1186031,4.9011927,0.86640537,1.7493106,-3.1158447,-2.2471957,2.0599384,5.0327477,-0.6779436,0.7653056,2.6020129,0.123835355,-2416.285340569018,3709.5144153889696,-32.397766725256616,7.283840580729986
1610.1538168563636,-2187.555691514628,-7.1631885,1.1627332,0.34368962,-0.35817528,-0.6061633,-0.41251194,0.6401317,0.7389553,0.085005365,0.57706714,1.5996873,-1.2661419,0.13262331,-2.4447947,-1.5492666,-3.014539,-0.7823138,-0.8200156,0.2204819,0.68700236,1610.1538168563636,-2187.555691514628,-37.413730264868875,27.132621722555808
3243.0345922649944,-1406.0651757442272,-7.3539004,-0.8548618,-1.3232685,0.55254036,1.2383336,-1.8569363,-0.05862862,0.68904716,0.3115413,-0.32817835,0.58771193,0.4156189,0.3508323,-0.58365995,0.75532055,0.07017188,1.1583596,-0.54894584,0.5620836,-0.3618296,3243.0345922649944,-1406.0651757442272,-6.43395096540636,0.6097831046490542
-1511.4095508048276,688.0359882245673,-0.20494981,1.7037917,0.18744034,-1.8381757,3.2416713,7.1635313,3.1181166,-0.5872,-5.8832774,-4.3543763,-0.68376386,7.636297,-0.9408627,-7.18708,1.9756702,-0.7906859,3.2257097,0.047211654,-0.11931308,-2.1347153,-1511.4095508048276,688.0359882245673,39.03684773276462,-29.594177027419402
-4240.165894567186,3461.7918468608723,11.387821,3.4192507,-0.076004766,-0.5417448,1.2323182,-0.92654765,3.3098066,-1.1167686,-0.07651253,0.025633587,0.8000463,-0.3459347,-1.2733891,0.52406466,1.8144227,0.32089102,0.39465618,0.10793868,-1.2551426,-0.5444595,-4240.165894567186,3461.7918468608723,-24.499262921013276,-43.762175742545296
2821.201247614543,-1175.0060438418745,-5.8252497,-0.2542381,-0.7725226,-0.6995021,0.972345,-1.4574355,-0.35002023,0.3018127,-0.9580994,0.7788534,2.1493523,0.6820458,-0.52592725,-0.035649177,-0.23683107,-0.81394273,-0.96522766,0.5984931,0.20862381,0.84999454,2821.201247614543,-1175.0060438418745,-28.601257836929516,18.65596776694311
2494.064554549966,-2234.8535119625967,-8.422624,-1.7373323,-0.78826094,-2.134153,0.16854432,-0.57202166,0.87742007,-0.23612244,-1.4490423,0.18733995,0.73392576,1.2361534,-1.3527701,0.023120962,-0.24590914,-1.34484,0.93594897,-0.21987078,1.1472255,-0.25037792,2494.064554549966,-2234.8535119625967,-19.059350057831438,-14.801936400063989
982.78637155494,-2180.2502615121302,-8.049519,-1.3651866,-0.15589434,-0.72148937,0.20689885,-0.011960916,-0.90342134,0.25331214,-0.5326564,0.45466474,-0.97717464,-0.31937352,-0.031946074,0.7177587,1.9981753,0.8602473,-0.6917125,0.16390191,-0.040486448,1.62507,982.78637155494,-2180.2502615121302,-5.867680513240693,-8.853902583841734
287.47599994739625,-1075.7926080468944,10.70371,-6.275243,0.5804364,0.39101815,-1.5944756,0.5367254,0.09100828,0.77964246,-1.9091505,-0.792616,1.0503154,-0.55899554,-1.2009279,0.4068672,-0.31735453,-0.2683925,0.98325694,-0.034966905,0.5989348,0.77396196,287.47599994739625,-1075.7926080468944,-8.24995954552813,2.1278379997184222
-2200.76912839071,3603.021427315416,10.969403,-0.610967,0.28494498,-0.08039547,2.6087394,-0.80926496,-2.4078655,-2.695691,-0.15351665,0.99809766,-0.093131915,1.859341,-0.81304866,-0.74639153,-0.9420376,-0.6308385,-1.5493978,-0.72035575,-0.15648492,-0.5318965,-2200.76912839071,3603.021427315416,33.305862038869854,-8.35816507258372
-3293.617614270641,2675.0632984004747,5.951776,3.6369233,-0.083010726,-2.5835342,-0.8690018,0.06311355,-2.4399793,0.7990315,-0.14236271,1.4771755,-0.39804164,-1.4439648,-0.49369466,-0.3417497,-0.08448638,-1.3341923,0.9932952,-0.74316597,0.09213794,0.26692438,-3293.617614270641,2675.0632984004747,-32.22671671230907,-23.56963984365565
-3879.1898410114345,2684.1295740625087,7.20175,2.4594445,-2.6299984,0.8086861,1.1906556,-0.33628267,2.7884386,0.3599416,1.8997202e-05,0.4613699,0.39922595,-0.5525375,-0.21381766,0.45329547,-0.4049959,0.06578767,0.8097651,2.5361106,0.72878414,1.1069748,-3879.1898410114345,2684.1295740625087,-42.96487400033899,-47.2738745502586
-3883.2358560130974,3213.899482191987,12.345068,1.4034032,-2.8113482,1.8169401,1.0800098,2.165809,3.0491374,0.007086578,0.21870668,0.6508703,1.2507914,0.47676817,-1.7474368,1.2256905,-0.67378443,-0.6565166,-0.58615124,0.45510772,0.20951727,-0.30444816,-3883.2358560130974,3213.899482191987,-36.016371570833144,-43.52230404593827
2927.4967990737846,-1090.386494364176,-7.277816,-0.5392837,-0.73616445,1.0401328,1.1440015,-1.1895827,0.7412284,1.7856951,1.1274621,-1.0384258,-0.343272,1.1335162,0.67546016,-0.757299,1.2683778,-0.33693632,0.1037222,0.49300516,-0.2315951,0.29769725,2927.4967990737846,-1090.386494364176,-24.26087855827878,13.924362343349785
523.6814919501094,1388.4906694039066,9.239445,-6.8798046,0.82725865,0.047605515,-1.8428186,0.66302294,0.23558325,1.4483811,-2.2716558,-3.0827951,1.1036736,-2.3846648,-0.6190425,-1.1421139,0.16027912,-0.2148758,0.39136538,0.11637408,-0.14163043,-0.32904214,523.6814919501094,1388.4906694039066,-0.4191142251513646,-14.653460984160303
-436.9961858209242,4833.278216407614,10.2423725,-3.866427,3.2737904,-1.2283319,-1.6636844,-2.4421318,0.9041734,1.1812153,0.6624408,0.050063074,-2.0811498,1.69163,0.9053781,-0.08687968,-0.0004908476,-0.5187015,-1.95171,-0.32860935,-0.53616023,0.12321239,-436.9961858209242,4833.278216407614,11.845886033861854,12.457687217146107
1427.9116215777838,-4196.6598774865215,-10.160014,-0.8620689,1.9026762,-3.1857126,-1.4081353,3.4224572,-0.24502154,-0.635426,0.8928724,-0.88881373,-0.019972553,-1.2571689,0.8115513,1.0976706,0.5883637,1.5921803,-0.9150952,2.1893268,2.2301319,0.74941105,1427.9116215777838,-4196.6598774865215,-19.453966649021044,11.701778385945422
-2260.491174629859,3933.774047811156,2.8827827,-0.12775365,2.5249748,-5.9302793,6.648414,1.6970428,2.0812607,5.030991,-2.037999,2.7392678,0.8141081,-0.39344075,0.9810256,-0.09440386,-0.80667865,1.8455584,0.10043342,-6.163438,-0.94982713,6.6236176,-2260.491174629859,3933.774047811156,-41.87978242019414,4.895388005189828
2011.788249580467,-3632.211695552253,-6.9609346,-2.3017278,-1.1612138,-2.1245506,0.51879257,1.0112051,-0.42453632,-1.5736071,3.0090415,-2.624195,2.0031908,0.0031519856,0.41450107,-0.17162794,-0.79656935,1.5262829,-1.6503577,-0.8969041,1.2251992,-0.63330585,2011.788249580467,-3632.211695552253,-22.355721508045132,-22.102343148834503
-4752.394906344975,2187.504981212727,6.447099,5.758481,-1.3738104,-2.564293,0.70045865,-1.448955,-2.1131165,-0.3181992,-1.515392,0.69843596,0.20756483,-0.9543821,-1.3476089,0.8844287,0.1673786,0.20251705,-0.72694755,-0.4522161,0.6139093,0.10628363,-4752.394906344975,2187.504981212727,-6.667444406173551,-24.809161099780937
-3553.501205932363,3866.1544073698797,8.526512,1.19456,-2.1646013,-0.0006545735,0.3963823,1.188804,5.217606,0.13401154,1.3321468,1.2970865,-1.6180663,0.47270876,0.263027,0.5153589,-1.5517757,0.036923304,-1.5834637,1.3741326,2.3666103,1.1871978,-3553.501205932363,3866.1544073698797,-16.68659537111393,-22.072572795951142
2436.3722723081405,-1785.5049326053686,-8.277862,-0.2309195,-0.3799661,0.246156,0.20956768,-2.188985,0.9705124,0.45629486,-0.3125374,0.14281179,0.4979782,1.1217885,-1.3084794,-1.283496,-1.3148562,-1.8119229,-0.69918644,1.4365606,-0.4589585,-0.6387496,2436.3722723081405,-1785.5049326053686,-18.719075356908878,7.30879721635428
2707.0648325157736,-2450.589305667564,-8.811741,-0.9522523,0.32882047,-1.006969,0.27755603,-0.898435,0.36972788,0.5201639,-0.48216963,-1.0680648,0.055455625,-0.40015957,-0.47243848,-0.91747975,0.10240223,-1.4194853,-0.33802202,-0.043915763,-0.2506433,-0.6230689,2707.0648325157736,-2450.589305667564,-23.633910189758385,-13.690377529789354
1017.7906953430085,-362.6304963386697,-6.959047,1.5326055,5.115553,5.068401,-2.7739067,4.3049526,-0.5789919,-3.576642,-0.15675598,1.2508402,-1.3932835,-2.7277281,-1.451075,1.6555398,0.516448,-1.2797315,-0.083005615,-0.92712337,-1.8447121,1.2799268,1017.7906953430085,-362.6304963386697,-5.454417676423993,4.323520224817064
-3447.712394984565,3040.937213687519,10.466324,1.016295,-2.9961374,1.427606,0.9313471,0.96130663,1.087983,-0.85235673,0.32955354,0.77142817,2.5682049,-0.6236391,-1.3198397,1.4497874,-0.45877302,-0.035181277,-0.22570077,0.41832572,0.93289864,-0.8228227,-3447.712394984565,3040.937213687519,-51.162662769025886,-30.329444823395157
-618.2265065353329,4110.436541517918,9.969667,-4.4216747,4.4028096,-2.07949,-1.2070786,-1.9061521,-2.3935966,-1.9081982,-0.45373884,0.45847985,-0.93566686,0.9678009,1.6778725,-0.60021996,0.10558521,-0.3272087,-0.4359356,-0.11216647,-1.3414439,0.70475155,-618.2265065353329,4110.436541517918,21.45021666633717,23.92754723880189
2302.486461783756,-2709.837901042863,-6.911008,-1.3765712,-0.8621192,-1.5963564,0.4351589,0.32819948,0.56021285,-0.034379486,0.6463641,-1.4940734,1.3639843,0.47085488,-0.76146626,-1.1545483,-1.070977,0.4692226,-1.8160503,-0.97598094,0.29311004,-1.5052625,2302.486461783756,-2709.837901042863,-27.794676290727484,-27.098241730722872
-2310.261772426993,1956.8729857252868,10.564535,-1.6464207,-2.0897434,0.22925237,1.0500656,2.0073745,-0.750881,-1.1763946,-0.7294775,1.0328636,1.1672289,-0.77128816,-0.5455899,-0.5176231,0.21059048,0.004302016,0.26508027,0.583466,-0.21221267,-0.034941655,-2310.261772426993,1956.8729857252868,-5.373501550705986,21.21081615372266
1509.8221431187894,-1482.9819579148825,-8.682344,0.04219318,1.4039402,0.37871185,0.13795885,0.36849755,-0.35837927,0.10800977,-0.5789991,1.9378078,-1.2120843,0.42100292,-1.5905511,1.5640767,1.5823328,-0.68743336,0.3135643,1.2496608,0.013767195,-0.6353068,1509.8221431187894,-1482.9819579148825,-35.84627220494725,-3.0515151061216836
2854.3644762498466,-1737.059353397434,-7.1111865,-0.71340233,-0.967732,-0.8716853,0.73959386,-0.7916628,0.031681575,0.7463561,-0.65070486,0.10624748,0.0077351984,0.91766423,0.9850168,-0.06764072,0.8703191,0.3746445,-0.04787034,-0.050863188,-0.4235804,0.2527539,2854.3644762498466,-1737.059353397434,-19.847456368393427,8.062959446172215
335.570604962255,1087.41739101036,11.78259,-5.093627,1.6711526,0.3393888,-1.5330821,-0.25156987,1.4197185,-0.3063809,-1.2217742,-1.3324324,0.8974116,-0.15482436,-1.1796247,-0.30007067,-0.41963553,-0.42688125,0.9178877,-0.6688828,-0.22865243,-0.66206044,335.570604962255,1087.41739101036,-18.300608534777957,-10.311340869467616
1209.3970240166273,189.44613784408955,-4.801941,2.3223,3.007149,4.510711,0.42021567,2.5947433,-0.3335739,-3.0445752,-0.40919328,0.41789535,-4.130008,-0.7850346,0.73141503,0.6686414,-1.1684496,-0.04853841,-1.2696339,1.9356456,-1.7314698,-2.167959,1209.3970240166273,189.44613784408955,-11.64711744669548,-9.539106387762162
-2412.6812454566325,3075.9044427466088,10.456034,0.32353625,-1.1127744,0.35322636,0.9784403,0.907383,-3.3084652,0.9947278,1.7214872,1.0053312,-0.014729646,0.8564816,-1.1585819,-0.5103911,-0.91144276,-0.17082295,0.7430618,-0.09252195,0.42582402,-0.08526826,-2412.6812454566325,3075.9044427466088,18.80123150060501,2.4423288623448522
2857.9914752875097,-1792.975236459163,-7.5774508,-0.18491384,-0.5626495,-0.58969903,0.5111556,-2.3293183,0.39972395,0.32834288,0.23403744,0.60892296,0.40428105,1.6094226,-1.0235109,-0.49533764,1.1164947,0.14132155,0.63925976,0.19959992,0.4538471,-0.88520235,2857.9914752875097,-1792.975236459163,-14.309663439098054,-3.6216123169794425
3278.442506165785,-1285.3203145288194,-6.181744,-1.8615552,-1.0117282,0.9929633,1.2657984,-1.9422917,0.56797665,1.149432,0.63220274,-0.6866675,-0.37586913,0.7172368,0.19181986,0.042208422,-0.86506903,0.03014454,1.2789472,-0.6370077,-0.74509627,-0.45023498,3278.442506165785,-1285.3203145288194,-4.236447934361632,10.244344305605278
-4585.805859538204,1788.9818387259031,4.4998784,5.673176,-1.5734187,1.5298121,-0.3577755,0.573593,-1.0660843,0.70699453,-0.2485932,-0.4479181,-0.95293874,-0.6254118,-1.9516871,0.07780922,0.16548876,0.65311766,-0.33228773,-0.45896715,0.50292236,0.3495912,-4585.805859538204,1788.9818387259031,5.1149113223690215,-36.958736435532174
2487.651545338377,-813.3486280078513,-6.142833,-2.2540224,-0.25229457,1.1131774,1.7302394,-0.9419026,-0.092888795,0.52765274,0.6592337,0.25838822,1.1362615,-0.3212149,-1.6425157,-0.09844677,-0.008906839,-1.2030213,-1.1272141,1.1793622,2.1306558,1.2519678,2487.651545338377,-813.3486280078513,-25.35045884900524,3.9889586007556983
-3373.3088905735167,16.691636034842244,1.2660038,2.3383949,-5.3568473,2.41587,-2.8192353,1.533863,-0.31268185,0.719233,-1.8157396,-0.35513246,0.30770758,0.5989323,0.6754535,0.39210936,-1.2384605,-0.014144768,-0.5387629,-0.087833144,-0.9040075,0.70057803,-3373.3088905735167,16.691636034842244,11.183924876378217,3.0597659574075085
-1590.4991405540077,287.2285365502551,5.9958425,-0.40926585,-3.8957903,-1.3373133,0.9560402,2.0823474,2.1720562,-0.12016227,-1.9748911,0.343088,1.5462575,-0.40511826,-1.2059686,0.5197237,0.64435446,1.412968,-0.6338295,-0.29589343,-0.37383804,-0.6698051,-1590.4991405540077,287.2285365502551,-22.799573167388193,-13.262230143555971
-3021.79880048384,2475.5063370724492,10.096182,-0.03534563,-2.8901765,2.1347954,1.9532516,0.48393834,0.006801306,0.1201712,1.2753121,0.20619698,0.69150585,0.14169042,-0.41745993,0.9945895,1.262576,0.62176245,-1.2675929,0.9393361,0.50557,-0.86215943,-3021.79880048384,2475.5063370724492,-30.49399075804986,-9.292549227506253
2503.894561244072,-1303.9391533030741,-6.7453365,-0.037819512,-0.5229867,0.22896348,0.3423373,-1.4865922,0.09489588,-1.1249595,0.8598868,0.84193426,1.6067897,0.020739466,-1.2789152,0.5390522,-0.36749128,-1.3437057,-0.2101133,0.058331672,-0.80176055,-1.5093474,2503.894561244072,-1303.9391533030741,-37.697572516719156,13.412478758510735
1910.2234656140545,-964.9006105051312,-7.3172417,0.5687236,-0.432654,1.8754838,-0.48854756,-0.34805572,-0.17754449,1.0588225,0.49729142,0.16446352,0.4274036,0.5653337,1.9104017,0.83803713,0.1734203,-0.95984036,-0.6212751,-0.40107974,-0.42175207,0.7129361,1910.2234656140545,-964.9006105051312,-20.945347124646496,20.313588271770282
434.5583632869212,1310.1197186570112,11.84628,-3.3537385,2.7368479,-0.93480843,-2.031079,-0.038516432,0.5400539,0.092765205,-1.1981902,0.96870285,0.6162924,0.8159587,-1.4964113,-0.847508,0.83317345,0.5591183,0.5932885,-0.37207597,-0.43547997,1.6529455,434.5583632869212,1310.1197186570112,1.5214415472351948,6.9334916905895865
-4344.021004580349,2705.511380899179,8.112953,5.9928627,-0.69298685,0.93528444,0.1560606,-1.029747,1.7517115,0.05011162,0.62070924,1.5444473,0.002962366,-0.65560424,-0.7984879,-0.6423137,0.49437007,-0.5661372,1.1866251,-0.29766643,0.47959533,0.40710074,-4344.021004580349,2705.511380899179,-20.08835743070596,-34.7388296756779
